directorio;secuencia_p;orden;P6240;P6250;P6260;P6270;P6280;P6290;P6300;P6310;P6320;P6330;P6340;P6350;P6351;Ft;Mes;Area;clase;DPTO;Fex_c_2011
112840;1;4;2;2;2;2;1;2; ; ; ; ; ; ;1;1;05;05;1;05;639,50086755404
112840;1;5;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;639,50086755404
112842;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;2358,29575800336
112842;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;2358,29575800336
112843;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;2357,47078548475
112843;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;2357,47078548475
112844;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1356,82092957405
112844;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1356,82092957405
112844;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1356,82092957405
112844;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1356,82092957405
112844;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1356,82092957405
112845;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;15;1;15;95,645311729156
112845;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;15;1;15;95,645311729156
112845;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;15;1;15;95,645311729156
112845;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;15;1;15;95,645311729156
112847;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;44;1;44;40,6859507393212
112847;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;44;1;44;40,6859507393212
112848;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;54;1;54;387,960311310928
112848;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;54;1;54;387,960311310928
112848;1;5;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;54;1;54;387,960311310928
112849;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1278,53842594386
112850;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;31,5652403205165
112850;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;31,5652403205165
112853;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;241,799755060894
112854;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;129,035871787638
112854;1;2;4;2;2;2;2; ;1;10; ; ; ; ; ;1;05;23;1;23;129,035871787638
112854;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;129,035871787638
112854;1;4;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;23;1;23;129,035871787638
112855;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;20;1;20;384,543085671834
112855;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;20;1;20;384,543085671834
112855;1;3;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;20;1;20;384,543085671834
112856;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;222,421173714092
112856;1;2;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;70;1;70;222,421173714092
112856;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;222,421173714092
112856;1;4;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;70;1;70;222,421173714092
112856;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;222,421173714092
112858;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;334,011524199474
112858;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;334,011524199474
112858;1;5;2;2;2;2;1;4; ; ; ; ; ; ;1;1;05;47;1;47;334,011524199474
112859;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;3966,36883238077
112859;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;3966,36883238077
112859;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;3966,36883238077
112860;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;11;1;11;2137,69576580344
112861;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;313,036558782282
112861;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;66;1;66;313,036558782282
112861;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;313,036558782282
112861;1;4;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;66;1;66;313,036558782282
112861;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;313,036558782282
112862;1;1;6;2;2;2;1;3; ; ; ; ; ; ;1;1;05;19;1;19;42,9034355014983
112862;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;42,9034355014983
112864;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;131,155836317286
112864;1;2;2;2;2;2;1;5; ; ; ; ; ; ;1;1;05;19;1;19;131,155836317286
112864;1;3;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;19;1;19;131,155836317286
112864;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;131,155836317286
112865;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;499,488362505131
112865;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;499,488362505131
112865;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;499,488362505131
112865;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;499,488362505131
112865;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;499,488362505131
112867;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;551,550385738458
112867;1;2;4;2;2;2;2; ;1;2;2; ;1;1;2;1;05;76;1;76;551,550385738458
112869;1;1;2;1; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;2345,65965095005
112870;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;193,1428553984
112870;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;193,1428553984
112871;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;166,918880204698
112871;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;166,918880204698
112872;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;41;1;41;69,464926136844
112872;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;41;1;41;69,464926136844
112872;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;41;1;41;69,464926136844
112872;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;41;1;41;69,464926136844
112873;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1606,61589949794
112873;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1606,61589949794
112875;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;69,8407590052972
112875;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;69,8407590052972
112875;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;69,8407590052972
112876;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;70;1;70;39,1199191399254
112876;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;39,1199191399254
112876;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;70;1;70;39,1199191399254
112877;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;44;1;44;57,522696958049
112877;1;2;4;2;2;2;2; ;1;10; ; ; ; ; ;1;05;44;1;44;57,522696958049
112877;1;4;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;44;1;44;57,522696958049
112878;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;244,240873378365
112878;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;244,240873378365
112878;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;244,240873378365
112880;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;46,8555843296591
112880;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;46,8555843296591
112880;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;46,8555843296591
112880;1;4;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;46,8555843296591
112881;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;13;1;13;494,91973832749
112881;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;494,91973832749
112882;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;133,366578220855
112882;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;133,366578220855
112882;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;133,366578220855
112882;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;133,366578220855
112883;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;3522,21697662976
112883;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;3522,21697662976
112883;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;3522,21697662976
112884;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;2137,69576580344
112886;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;05;1;05;1317,48555303481
112887;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;50;1;50;312,612844686924
112887;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;312,612844686924
112888;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;53,0377442465905
112889;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1387,76929986903
112890;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;254,548529239466
112890;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;254,548529239466
112892;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;705,207190781794
112892;1;2;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;76;1;76;705,207190781794
112893;1;1;4;2;2;2;2; ;1;3;1;1; ;3;1;1;05;05;1;05;1246,79918813662
112893;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1246,79918813662
112894;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;63;1;63;47,8905689329866
112894;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;63;1;63;47,8905689329866
112894;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;63;1;63;47,8905689329866
112895;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;470,279407265902
112895;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;470,279407265902
112895;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;17;1;17;470,279407265902
112896;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;313,708804096452
112896;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;313,708804096452
112897;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;976,329541817012
112897;1;2;6;2;2;2;2; ;1;10; ; ; ; ; ;1;05;05;1;05;976,329541817012
112897;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;976,329541817012
112898;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;125,367754895941
112898;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;125,367754895941
112898;1;3;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;125,367754895941
112898;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;125,367754895941
112900;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;418,557053396834
112900;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;418,557053396834
112900;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;418,557053396834
112900;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;418,557053396834
112901;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;93,9316115620602
112901;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;70;1;70;93,9316115620602
112901;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;93,9316115620602
112902;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;05;1;05;2076,46580953962
112902;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;2076,46580953962
112903;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;13;1;13;434,038681577854
112903;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;434,038681577854
112905;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;101,409061289564
112905;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;101,409061289564
112905;1;3;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;70;1;70;101,409061289564
112906;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;11;1;11;1980,22229576052
112906;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;1980,22229576052
112907;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;73,1366805617671
112909;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;63;1;63;167,787088717256
112909;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;63;1;63;167,787088717256
112910;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;302,879822552157
112910;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;302,879822552157
112910;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;302,879822552157
112910;1;4;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;302,879822552157
112911;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;422,790258023505
112911;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;422,790258023505
112911;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;422,790258023505
112911;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;422,790258023505
112912;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;363,909459856665
112912;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;363,909459856665
112912;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;363,909459856665
112912;1;4;4;2;2;2;2; ;1;5;2; ;2; ; ;1;05;73;1;73;363,909459856665
112912;1;5;2;1; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;363,909459856665
112913;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1872,88420650714
112913;1;2;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;05;1;05;1872,88420650714
112913;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1872,88420650714
112913;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1872,88420650714
112913;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1872,88420650714
112913;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1872,88420650714
112914;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;2985,8768608642
112914;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;2985,8768608642
112914;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;2985,8768608642
112915;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1042,20443278144
112915;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1042,20443278144
112916;1;1;4;2;2;2;1;3; ; ; ; ; ; ;1;1;05;47;1;47;489,254276106654
112916;1;2;6;2;2;2;2; ;1;7;1;2; ; ; ;1;05;47;1;47;489,254276106654
112916;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;489,254276106654
112916;1;4;3;2;2;2;2; ;1;2;1;2; ; ; ;1;05;47;1;47;489,254276106654
112916;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;489,254276106654
112917;1;1;4;2;2;2;2; ;1;3;1;1; ;1;1;1;05;19;1;19;65,2086232430429
112917;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;65,2086232430429
112917;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;65,2086232430429
112917;1;4;4;2;2;2;2; ;1;2;1;1; ;1;1;1;05;19;1;19;65,2086232430429
112917;1;5;6;2;2;2;2; ;1;2;1;1; ;1;1;1;05;19;1;19;65,2086232430429
112917;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;65,2086232430429
112919;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;265,893862173658
112919;1;2;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;47;1;47;265,893862173658
112919;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;265,893862173658
112919;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;265,893862173658
112921;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;557,195876400467
112921;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;557,195876400467
112922;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;184,162329622115
112923;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1272,08211068346
112923;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1272,08211068346
112924;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;2436,94829033952
112924;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;2436,94829033952
112925;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;50;1;50;245,108594923179
112925;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;245,108594923179
112927;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;23;1;23;147,72301893242
112927;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;147,72301893242
112927;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;147,72301893242
112927;1;4;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;23;1;23;147,72301893242
112927;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;147,72301893242
112928;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;52;1;52;123,984966071175
112928;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;52;1;52;123,984966071175
112928;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;52;1;52;123,984966071175
112929;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1418,82096096454
112929;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;05;1;05;1418,82096096454
112929;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1418,82096096454
112930;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;63;1;63;128,462310350322
112931;1;1;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;20;1;20;484,670642182476
112931;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;20;1;20;484,670642182476
112931;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;20;1;20;484,670642182476
112931;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;20;1;20;484,670642182476
112931;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;20;1;20;484,670642182476
112931;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;20;1;20;484,670642182476
112933;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;334,862465239637
112933;1;2;4;2;2;2;1;4; ; ; ; ; ; ;1;1;05;68;1;68;334,862465239637
112933;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;334,862465239637
112933;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;334,862465239637
112934;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;1036,84766041672
112934;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;13;1;13;1036,84766041672
112934;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;1036,84766041672
112934;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;1036,84766041672
112934;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;13;1;13;1036,84766041672
112936;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;70;1;70;167,253468800916
112936;1;2;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;70;1;70;167,253468800916
112936;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;70;1;70;167,253468800916
112936;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;70;1;70;167,253468800916
112937;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1289,53877691765
112937;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1289,53877691765
112937;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1289,53877691765
112938;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;20;1;20;227,575076806589
112939;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;135,167193345872
112939;1;2;4;2;2;1; ; ; ; ; ; ; ; ; ;1;05;17;1;17;135,167193345872
112939;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;135,167193345872
112940;1;1;4;2;2;2;2; ;1;10; ; ; ; ; ;1;05;05;1;05;1134,50577346503
112940;1;2;4;2;2;2;2; ;1;11; ; ; ; ; ;1;05;05;1;05;1134,50577346503
112941;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;25,8325306004489
112941;1;2;2;2;2;2;1;2; ; ; ; ; ; ;1;1;05;18;1;18;25,8325306004489
112941;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;25,8325306004489
112943;1;1;2;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1689,23067388676
112943;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1689,23067388676
112943;1;3;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1689,23067388676
112943;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;1689,23067388676
112944;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;11;1;11;2366,75562215734
112944;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;11;1;11;2366,75562215734
112944;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;11;1;11;2366,75562215734
112946;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;33,2655396723418
112946;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;33,2655396723418
112946;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;33,2655396723418
112947;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;105,329425005453
112947;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;105,329425005453
112948;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;63;1;63;165,885734878211
112949;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;139,178467714876
112949;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;139,178467714876
112949;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;139,178467714876
112949;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;139,178467714876
112950;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;73;1;73;88,0089028905842
112950;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;88,0089028905842
112950;1;3;4;2;2;2;1;2; ; ; ; ; ; ;1;1;05;73;1;73;88,0089028905842
112950;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;88,0089028905842
112951;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;66;1;66;384,497418615821
112951;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;66;1;66;384,497418615821
112952;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;331,525575591542
112952;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;331,525575591542
112952;1;3;4;2;2;2;2; ;1;2;1;2; ; ; ;1;05;08;1;08;331,525575591542
112953;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;41;1;41;66,0745902484473
112953;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;41;1;41;66,0745902484473
112953;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;41;1;41;66,0745902484473
112954;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;405,092297668893
112954;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;405,092297668893
112954;1;3;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;405,092297668893
112954;1;4;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;08;1;08;405,092297668893
112954;1;5;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;08;1;08;405,092297668893
112954;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;08;1;08;405,092297668893
112954;1;8;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;08;1;08;405,092297668893
112954;1;9;4;2;2;2;2; ;1;11; ; ; ; ; ;1;05;08;1;08;405,092297668893
112954;1;10;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;405,092297668893
112955;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;63;1;63;167,965310647404
112955;1;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;05;63;1;63;167,965310647404
112956;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1617,79976687375
