directorio;secuencia_p;orden;P6020;P6040;P6050;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P6090;P6100;P6110;P6160;P6170;P6210;P6210S1;P6220;ESC;mes;area;dpto;fex_c_2011
110871;1;3;2;40;3; ; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;5;11;2;11;05;17;17;93,4329278274686
110871;1;4;1;28;4; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;05;17;17;93,4329278274686
110872;1;1;1;40;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;05;68;68;385,927994404331
110872;1;2;2;41;2; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;4;9; ;9;05;68;68;385,927994404331
110872;1;3;1;14;3; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;1;4;8; ;8;05;68;68;385,927994404331
110872;1;4;1;24;5; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;3;3;14;05;68;68;385,927994404331
110874;1;1;1;49;1; ; ;1; ; ;1; ; ; ; ; ;2; ; ;1;2;5;11;2;11;05;17;17;171,218166449547
110876;1;1;2;52;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;17;17;328,105266390169
110876;1;2;1;28;3; ; ; ; ; ; ; ;1;1;1; ;1;3; ;1;1;5;11;2;11;05;17;17;328,105266390169
110876;1;3;1;13;5; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;7; ;7;05;17;17;328,105266390169
110882;1;1;1;75;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;05;17;17;155,002353876308
110886;1;1;1;33;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;6;3;3;14;05;23;23;132,154860337917
110886;1;2;2;31;2; ; ; ; ; ;1; ; ; ; ; ;1;1;4;1;2;6;2;3;13;05;23;23;132,154860337917
110886;1;3;1;7;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;2;1; ;0;05;23;23;132,154860337917
110886;1;4;2;3;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;05;23;23;132,154860337917
110888;1;1;2;61;1; ; ;1; ; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;05;52;52;100,853219514026
110888;1;2;1;33;3; ; ;1; ;1; ; ; ; ; ; ;1;3; ;1;2;4;8; ;8;05;52;52;100,853219514026
110888;1;3;2;13;4; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;6; ;6;05;52;52;100,853219514026
110888;1;4;1;31;5; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;05;52;52;100,853219514026
110892;1;1;2;50;1; ; ;1; ; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;05;11;11;5226,64442486791
110892;1;2;2;24;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;2;3;13;05;11;11;5226,64442486791
110893;1;1;1;49;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;4;7; ;7;05;66;66;380,136204671296
110893;1;2;2;35;2; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;4;8; ;8;05;66;66;380,136204671296
110893;1;3;1;15;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;1;4;7; ;7;05;66;66;380,136204671296
110893;1;4;2;8;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;4; ;4;05;66;66;380,136204671296
110893;1;5;2;7;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;3; ;3;05;66;66;380,136204671296
110895;1;1;2;66;1; ;1; ; ; ; ; ; ; ; ; ;1;1;2;1;2;5;11;2;11;05;76;76;1580,33846836825
110895;1;2;1;34;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;6;5;17;05;76;76;1580,33846836825
110895;1;3;1;61;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;3; ;3;05;76;76;1580,33846836825
110896;1;1;1;72;1; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;3;4; ;4;05;23;23;195,253562290973
110900;1;1;1;54;1; ;1; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;7;5;18;05;76;76;793,944780842558
110900;1;2;2;53;2; ;1; ; ; ; ; ; ; ; ; ;1;1;5;1;2;6;5;4;16;05;76;76;793,944780842558
110900;1;3;2;14;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;7; ;7;05;76;76;793,944780842558
110901;1;1;2;62;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;4;8; ;8;05;68;68;386,174272678223
110901;1;2;1;28;3; ; ; ; ; ; ;1; ; ; ; ;1;1;3;1;2;6;7;5;18;05;68;68;386,174272678223
110901;2;1;1;36;1; ; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;6;3;3;14;05;68;68;386,174272678223
110901;2;2;2;25;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;6;3;2;14;05;68;68;386,174272678223
110901;2;3;1;8;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;2; ;2;05;68;68;386,174272678223
110904;1;1;1;68;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;4;9; ;9;05;17;17;129,114408434231
110904;1;2;2;69;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;4;6; ;6;05;17;17;129,114408434231
110906;1;1;2;45;1; ;1;1; ; ; ;1; ;1; ; ;1;1;5;1;2;5;11;2;11;05;76;76;667,521541510711
110906;1;2;2;23;3; ; ; ; ; ; ;1; ;1; ; ;2; ; ;1;2;5;11;2;11;05;76;76;667,521541510711
110906;1;3;2;66;5; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;4; ;4;05;76;76;667,521541510711
110907;1;1;2;49;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;05;66;66;652,112848081969
110907;1;2;1;59;2; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;4;9; ;9;05;66;66;652,112848081969
110907;1;3;2;22;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;5;11;2;11;05;66;66;652,112848081969
110907;1;4;1;2;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;05;66;66;652,112848081969
110907;1;5;2;10;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;3;5; ;5;05;66;66;652,112848081969
110908;1;1;2;63;1; ; ;1;1;1; ;1; ; ; ; ;1;1;5;1;2;4;7; ;7;05;68;68;341,343568404003
110908;1;2;1;88;5; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;5; ;5;05;68;68;341,343568404003
110908;1;3;2;85;5; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;2; ;2;05;68;68;341,343568404003
110909;1;1;1;59;1; ; ; ;1; ; ;1; ; ; ; ;2; ; ;1;2;6;5;4;16;05;17;17;132,957537909984
110909;1;2;2;58;2; ; ; ;1; ; ; ; ; ; ; ;2; ; ;1;2;6;5;4;16;05;17;17;132,957537909984
110909;1;3;1;30;3; ; ; ;1; ; ; ; ; ; ; ;2; ; ;1;2;6;5;4;16;05;17;17;132,957537909984
110910;1;1;1;53;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;3; ;3;05;23;23;200,289224424152
110910;1;2;2;61;9; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;3;3; ;3;05;23;23;200,289224424152
110910;1;3;1;25;9; ; ; ; ; ; ; ; ; ; ;1;1;3; ;2;2;1;0; ;0;05;23;23;200,289224424152
110915;1;1;2;76;1; ;1; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;3; ;3;05;73;73;272,753946409245
110915;1;2;1;47;3; ; ;1; ;1; ;1; ; ; ; ;1;3; ;1;2;6;1;3;12;05;73;73;272,753946409245
110916;1;1;1;55;1; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1;2;3;5; ;5;05;73;73;76,848569927308
110916;1;2;2;52;2; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;05;73;73;76,848569927308
110919;1;1;1;55;1; ;1;1;1;1; ; ; ;1; ; ;1;3; ;1;2;4;6; ;6;05;73;73;173,531354202439
110919;1;2;2;55;2; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;05;73;73;173,531354202439
110919;1;3;1;17;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;4;9; ;9;05;73;73;173,531354202439
110919;1;4;2;20;3; ; ; ; ; ; ;1; ;1; ; ;1;3; ;1;2;4;9; ;9;05;73;73;173,531354202439
110919;1;5;1;26;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;05;73;73;173,531354202439
110920;1;1;2;51;1; ; ;1; ; ; ; ; ;1; ; ;1;1;2;1;2;3;3; ;3;05;68;68;118,162813591427
110922;1;1;2;57;1; ; ; ;1; ; ; ; ; ; ; ;1;1;2;1;2;6;2;3;13;05;73;73;118,954549744881
110923;1;1;2;71;1; ; ; ;1; ; ; ; ; ;1; ;1;1;1;1;2;4;9; ;9;05;52;52;63,6532355679701
110923;1;2;2;70;5; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;4;8; ;8;05;52;52;63,6532355679701
110923;1;3;2;67;5; ; ; ;1; ; ; ; ;1; ; ;1;3; ;1;2;4;7; ;7;05;52;52;63,6532355679701
110923;1;4;2;63;5; ; ; ;1; ; ; ; ;1; ; ;1;3; ;1;2;4;7; ;7;05;52;52;63,6532355679701
110924;1;1;2;72;1; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;3;2; ;2;05;05;05;518,621550882633
110924;1;2;2;46;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;12;2;12;05;05;05;518,621550882633
110924;1;3;2;23;4; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;6;5;4;16;05;05;05;518,621550882633
110926;1;1;1;36;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;05;76;76;1524,9571354118
110926;1;2;2;27;2; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;2;3;13;05;76;76;1524,9571354118
110927;1;1;1;36;1; ; ;1;1;1;1;1; ; ; ; ;2; ; ;1;2;5;11;3;11;05;11;11;2551,15572033033
110927;1;2;2;31;2; ; ; ;1;1; ;1; ; ; ; ;2; ; ;1;2;5;11;3;11;05;11;11;2551,15572033033
110927;1;3;2;10;3; ; ; ; ; ; ; ;1; ; ; ;2; ; ;1;1;3;4; ;4;05;11;11;2551,15572033033
110927;1;4;2;6;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1;1;3;0; ;0;05;11;11;2551,15572033033
110927;1;5;2;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2;1;1;0; ;0;05;11;11;2551,15572033033
110927;1;6;2;58;5; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;5;11;2;11;05;11;11;2551,15572033033
110927;1;7;1;29;5; ; ;1;1; ;1;1; ; ; ; ;2; ; ;1;2;5;11;3;11;05;11;11;2551,15572033033
110928;1;1;1;76;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;5;4;16;05;76;76;846,502867811254
110928;1;2;2;75;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;6;5;4;16;05;76;76;846,502867811254
110931;1;1;2;65;1; ; ; ; ; ; ; ; ;1; ; ;1;3; ;2;2;1;0; ;0;05;66;66;199,527547066545
110931;1;2;1;59;2; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;05;66;66;199,527547066545
110931;1;3;2;39;3; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;4;8; ;8;05;66;66;199,527547066545
110932;1;1;1;55;1; ;1; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;10;5;21;05;76;76;619,517013557922
110932;1;2;2;49;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;9;5;20;05;76;76;619,517013557922
110932;1;3;1;12;3; ; ; ; ; ; ; ;1;1; ; ;1;1;5;1;1;3;5; ;5;05;76;76;619,517013557922
110933;1;1;1;28;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;6;5;17;05;05;05;2913,33016442293
110933;1;2;2;37;2; ; ; ; ;1; ; ; ; ; ; ;2; ; ;1;2;6;6;4;17;05;05;05;2913,33016442293
110937;1;1;2;75;1; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;3;5; ;5;05;11;11;2688,14310086462
110937;1;2;1;57;3; ; ; ;1; ; ;1; ; ; ; ;1;3; ;1;2;4;9; ;9;05;11;11;2688,14310086462
110937;1;3;1;17;4; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;9; ;9;05;11;11;2688,14310086462
110938;1;1;1;51;1; ; ;1; ; ; ; ; ; ; ; ;1;1;2;1;2;6;2;3;13;05;17;17;312,912691380508
110938;1;2;2;45;2; ; ;1; ; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;05;17;17;312,912691380508
110938;1;3;1;18;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;9; ;9;05;17;17;312,912691380508
110938;1;4;1;25;5; ;1;1; ; ; ; ; ;1; ; ;1;1;5;1;1;6;3;2;14;05;17;17;312,912691380508
110939;1;1;1;57;1; ;1;1;1;1; ;1; ;1; ; ;1;3; ;1;2;3;3; ;3;05;50;50;331,198972399746
110939;1;2;2;63;2; ; ; ;1;1; ;1; ;1; ; ;1;3; ;2;2;1;0; ;0;05;50;50;331,198972399746
110939;1;3;2;24;3; ; ; ; ;1;1;1; ; ; ; ;1;3; ;1;2;4;6; ;6;05;50;50;331,198972399746
110939;1;4;2;10;4; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;3; ;3;05;50;50;331,198972399746
110940;1;1;1;50;1; ; ;1;1; ;1;1; ; ; ; ;1;1;1;1;2;5;11;2;11;05;11;11;2450,16219530818
110940;1;2;2;50;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;11;11;2450,16219530818
110940;1;3;2;27;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;3;11;05;11;11;2450,16219530818
110940;1;4;1;4;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;2;0; ;0;05;11;11;2450,16219530818
110940;1;5;1;20;3; ; ; ;1; ; ;1; ; ; ; ;1;1;1;1;2;5;11;2;11;05;11;11;2450,16219530818
110941;1;1;1;59;1; ;1;1;1;1;1; ; ; ; ; ;1;1;1;1;2;3;5; ;5;05;05;05;1570,22065052266
110941;1;2;2;60;2; ;1; ; ; ; ; ; ; ;1; ;1;1;5;1;2;3;5; ;5;05;05;05;1570,22065052266
110941;1;3;1;39;3; ;1;1;1;1;1;1; ;1; ; ;1;1;9;1;2;5;10;1;10;05;05;05;1570,22065052266
110941;1;4;1;35;3; ; ;1;1;1;1;1; ; ; ; ;1;1;9;1;2;4;9; ;9;05;05;05;1570,22065052266
110942;1;1;1;54;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;11;11;5249,86634518746
110942;1;2;2;53;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;05;11;11;5249,86634518746
110942;1;3;2;29;3; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;05;11;11;5249,86634518746
110942;1;4;1;13;4; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;7; ;7;05;11;11;5249,86634518746
110945;1;1;2;76;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;5; ;5;05;76;76;776,296401124635
110946;1;1;2;62;1; ;1;1; ; ; ; ; ;1; ; ;1;1;5;1;2;5;11;2;11;05;68;68;300,967637025616
110946;1;2;2;22;3; ;1;1; ;1; ; ; ;1; ; ;1;1;5;1;1;6;4;2;15;05;68;68;300,967637025616
110947;1;1;2;44;1; ; ; ; ;1; ; ; ; ; ; ;2; ; ;1;2;6;5;4;16;05;11;11;1746,81617973265
110947;1;2;1;21;3; ; ; ; ;1; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;05;11;11;1746,81617973265
110949;1;1;1;32;1; ;1;1;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;76;76;1296,58609008778
110949;1;2;2;28;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;2;3;13;05;76;76;1296,58609008778
110949;1;3;2;13;3; ; ; ; ; ; ; ;1; ; ; ;2; ; ;1;1;4;6; ;6;05;76;76;1296,58609008778
110949;1;4;2;6;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1;1;3;1; ;1;05;76;76;1296,58609008778
110949;1;5;1;27;5; ; ; ;1; ; ;1; ; ; ; ;2; ; ;1;2;6;3;3;14;05;76;76;1296,58609008778
110951;1;1;2;47;1; ; ;1;1;1;1;1; ; ; ; ;1;1;1;1;2;5;11;2;11;05;11;11;2050,04482157155
110951;1;2;2;26;3; ; ;1;1;1; ;1; ; ; ; ;1;1;1;1;2;5;11;2;11;05;11;11;2050,04482157155
110951;1;3;2;3;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;1;0; ;0;05;11;11;2050,04482157155
110951;1;4;1;16;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;9; ;9;05;11;11;2050,04482157155
110952;1;1;1;62;1; ; ; ;1; ; ; ; ;1; ; ;1;1;3;1;2;5;11;2;11;05;76;76;1830,62102550011
110952;1;2;2;55;2; ; ; ; ; ; ; ; ;1; ; ;1;1;5;1;2;3;5; ;5;05;76;76;1830,62102550011
110952;1;3;2;26;3; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;05;76;76;1830,62102550011
110952;1;4;1;4;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;2;0; ;0;05;76;76;1830,62102550011
110953;1;1;1;68;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;4;6; ;6;05;66;66;266,126198228394
110953;1;2;2;61;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;66;66;266,126198228394
110953;1;3;2;7;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;2; ;2;05;66;66;266,126198228394
110953;1;4;2;4;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;2;0; ;0;05;66;66;266,126198228394
110955;1;1;2;59;1; ; ;1; ; ; ; ; ;1; ; ;1;2;1;1;2;6;6;5;17;05;05;05;620,253981205784
110955;1;2;2;88;5; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;4;7; ;7;05;05;05;620,253981205784
110955;1;3;1;81;5; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;5;4;16;05;05;05;620,253981205784
110958;1;1;2;52;1; ; ; ; ; ; ; ; ; ; ;1;1;2;1;1;2;6;5;4;16;05;17;17;139,070408250819
110958;1;2;1;18;3; ; ; ;1; ; ; ;1; ; ; ;1;2;5;1;1;6;0;2;11;05;17;17;139,070408250819
110958;1;3;2;86;5; ; ; ; ; ; ; ; ;1; ; ;1;1;3;1;2;3;5; ;5;05;17;17;139,070408250819
110965;1;1;2;21;1; ; ; ; ;1; ;1; ; ; ; ;1;1;5;1;2;5;11;2;11;05;11;11;3830,23781538156
110965;1;2;1;2;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;05;11;11;3830,23781538156
110966;1;1;2;49;1; ; ;1;1; ; ; ; ; ; ; ;1;1;3;1;2;6;7;4;18;05;05;05;2660,16121840715
110967;1;1;1;76;1; ; ;1; ; ; ; ; ;1; ; ;1;1;2;1;2;6;3;3;14;05;76;76;885,678851188146
110967;1;2;2;72;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;05;76;76;885,678851188146
110967;1;3;2;51;3; ;1;1; ; ;1; ; ;1; ; ;1;1;3;1;2;6;3;5;14;05;76;76;885,678851188146
110970;1;1;2;35;1; ; ;1;1; ; ; ; ;1; ; ;1;1;3;1;2;6;8;5;19;05;13;13;238,010773226334
110970;1;2;1;73;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;13;13;238,010773226334
110970;1;3;2;70;5; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;05;13;13;238,010773226334
110971;1;1;1;64;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3;5; ;5;05;66;66;241,185461557207
110971;1;2;2;62;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;05;66;66;241,185461557207
110971;1;3;1;29;3; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;66;66;241,185461557207
110971;1;4;2;26;9; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;05;66;66;241,185461557207
110975;1;1;1;56;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;14;5;25;05;76;76;884,267015192022
110975;1;2;2;32;2; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;5;4;16;05;76;76;884,267015192022
110979;1;1;1;81;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;3;3; ;3;05;17;17;173,810632118308
110979;1;2;2;28;4; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;6;2;3;13;05;17;17;173,810632118308
110979;1;3;1;6;5; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1;1;3;0; ;0;05;17;17;173,810632118308
110980;1;1;2;77;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;4; ;4;05;05;05;1127,6461768383
110980;1;2;1;47;3; ; ; ; ;1; ; ; ; ; ; ;2; ; ;1;2;6;2;3;13;05;05;05;1127,6461768383
110981;1;1;1;69;1; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;3;5; ;5;05;66;66;222,703756224964
110981;1;2;2;62;2; ; ; ; ; ; ; ; ;1; ; ;1;1;5;1;2;3;5; ;5;05;66;66;222,703756224964
110983;1;1;1;29;1; ;1; ;1; ;1; ; ;1; ; ;2; ; ;1;2;4;9; ;9;05;76;76;1332,49349051083
110983;1;2;2;23;2; ;1; ;1; ; ; ; ;1; ; ;1;1;1;1;2;5;11;2;11;05;76;76;1332,49349051083
110983;1;3;1;3;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;05;76;76;1332,49349051083
110986;1;1;2;58;1; ; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;6;2;3;13;05;17;17;138,191595422576
110987;1;1;1;73;1; ; ; ; ; ; ; ; ; ;1; ;1;1;5;1;2;5;11;2;11;05;11;11;1515,3844697564
110987;1;2;2;73;2; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;5;11;2;11;05;11;11;1515,3844697564
110990;1;1;2;51;1; ;1;1;1; ; ;1; ;1; ; ;1;3; ;1;2;3;5; ;5;05;52;52;421,090443893221
110990;1;2;1;49;2; ;1;1;1; ; ;1; ; ; ; ;1;3; ;2;2;3;1; ;1;05;52;52;421,090443893221
110990;1;3;1;24;3; ;1;1; ;1; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;05;52;52;421,090443893221
110990;1;4;1;21;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;4;6; ;6;05;52;52;421,090443893221
110990;1;5;1;18;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;2; ;2;05;52;52;421,090443893221
110991;1;1;2;91;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;5; ;5;05;66;66;510,682751343452
110991;1;2;1;55;3; ; ; ;1; ; ; ; ; ; ; ;2; ; ;1;2;4;7; ;7;05;66;66;510,682751343452
110993;1;1;1;46;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;17;17;153,116882897223
110993;1;2;2;49;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;6;2;3;13;05;17;17;153,116882897223
110994;1;1;2;61;1; ; ; ; ; ; ; ; ;1; ; ;1;1;3;1;2;4;9; ;9;05;17;17;184,171103064223
110994;1;2;2;84;5; ; ; ; ; ; ; ; ; ;1; ;1;1;5;1;2;3;2; ;2;05;17;17;184,171103064223
110995;1;1;2;71;1; ; ;1;1; ; ; ; ;1; ; ;1;3; ;1;2;3;2; ;2;05;05;05;729,072909619221
110995;1;2;2;73;5; ; ; ; ; ; ; ; ;1;1; ;1;3; ;1;2;3;3; ;3;05;05;05;729,072909619221
110995;1;3;1;69;5; ;1; ;1; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;05;05;05;729,072909619221
110995;1;4;1;50;5; ;1; ; ;1; ;1; ; ; ; ;1;3; ;1;2;5;10;1;10;05;05;05;729,072909619221
110996;1;1;1;74;1; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;4;9; ;9;05;11;11;1751,68154572468
110996;1;2;2;74;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;05;11;11;1751,68154572468
110996;1;3;2;34;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;3;11;05;11;11;1751,68154572468
110996;1;4;2;12;4; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;6; ;6;05;11;11;1751,68154572468
110996;1;5;2;8;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;3; ;3;05;11;11;1751,68154572468
110998;1;1;2;74;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;6;5;4;16;05;17;17;152,939315092179
110999;1;1;2;71;1; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;1; ;1;05;17;17;80,7916016342263
110999;1;2;2;51;3; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;05;17;17;80,7916016342263
110999;1;3;2;47;3; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;05;17;17;80,7916016342263
110999;1;4;2;46;3; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;05;17;17;80,7916016342263
110999;1;5;1;17;4; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;5;10;1;10;05;17;17;80,7916016342263
111001;1;1;1;41;1; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;05;13;13;839,060987416243
111001;1;2;2;40;2; ;1; ; ; ; ;1; ; ; ; ;1;3; ;1;2;4;7; ;7;05;13;13;839,060987416243
111001;1;3;2;14;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;8; ;8;05;13;13;839,060987416243
111002;1;1;1;65;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;4; ;4;05;17;17;103,404030797199
111002;1;2;2;62;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;05;17;17;103,404030797199
111002;1;3;2;28;3; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;5;4;16;05;17;17;103,404030797199
111002;1;4;1;27;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;3;3;14;05;17;17;103,404030797199
111003;1;1;2;57;1; ; ;1; ; ; ; ; ; ; ; ;1;1;3;1;2;5;11;2;11;05;11;11;5117,10199245272
