DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,AREA,P5070,DPTO,ORDEN,fex_c_2011
935547,1,4,2,1,1,1,1,3,3,,,,,330000,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,2,1,1,76,1,76,1,624.508.562.963.648
935549,1,6,3,1,1,1,1,3,4,,,,300000,,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,79.170.780.216.929
935552,1,6,4,1,2,1,1,3,1,,,98,300000,,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,76,1,76,1,651.481.123.575.737
935552,2,1,1,1,2,1,1,,3,,,,,70000,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,76,,76,1,651.481.123.575.737
935556,1,4,3,1,1,1,1,,4,,,,98,,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,1,2,1,1,76,6,76,1,837.468.472.645.517
935558,1,1,1,1,1,1,1,4,3,,,,,180000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,3,1,4,1,2,1,1,1,9,2,1,1,76,2,76,1,6.137.349.724.357
935560,1,3,2,1,1,1,1,4,3,,,,,350000,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,4,1,2,1,1,1,2,3,1,1,76,1,76,1,685.779.815.832.311
935561,1,1,1,1,1,1,1,4,3,,,,,180000,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,3,1,4,1,2,1,1,1,9,3,1,1,76,1,76,1,843.403.359.648.317
935564,1,3,2,1,1,1,1,4,3,,,,,280000,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,2,1,1,1,9,2,1,1,76,1,76,1,815.947.734.559.539
935567,1,6,4,1,1,1,1,3,1,,,100000000,700000,,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,4,1,1,1,1,1,4,2,1,1,76,1,76,1,877.992.142.420.826
935569,1,3,3,1,1,1,1,4,4,,,,250000,,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,3,1,1,76,1,76,1,217.006.565.194.969
935571,1,3,2,1,1,1,1,4,1,,,40000000,120000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,3,1,1,76,1,76,1,21.437.079.389.841
935573,1,4,2,1,1,1,1,4,3,,,,,100000,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,3,1,1,76,1,76,1,230.022.430.895.725
935575,1,2,2,1,2,1,1,3,1,,,35000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,76,3,76,1,265.479.619.714.177
935575,2,3,3,1,2,1,1,3,3,,,,,150000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,,,,,,,,,,,1,1,76,,76,1,265.479.619.714.177
935582,1,3,1,1,1,1,1,3,3,,,,,250000,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,883.440.089.458.437
935584,1,3,2,1,1,1,1,3,1,,,45000000,300000,,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,2,1,1,76,1,76,1,823.215.762.353.155
935586,1,3,2,1,1,1,1,3,3,,,,,220000,1,1,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,942.773.507.699.211
935589,1,5,4,1,1,1,1,3,1,,,120000000,800000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,4,1,1,1,1,1,4,3,1,1,76,1,76,1,618.565.309.997.458
935591,1,5,2,1,1,1,1,3,3,,,,,200000,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,2,1,1,76,1,76,1,648.031.435.549.483
935593,1,3,2,1,1,1,1,4,3,,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,3,1,1,76,1,76,1,85.698.914.422.247
935596,1,4,3,1,1,1,1,3,1,,,450000000,300000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,879.749.472.838.283
935598,1,3,2,1,1,1,1,3,1,,,45000000,150000,,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,2,1,1,76,1,76,1,830.660.446.790.736
935602,1,4,3,1,1,1,1,3,1,,,50000000,200000,,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,2,1,1,76,1,76,1,790.199.475.971.425
935604,1,3,2,1,1,1,1,3,2,,200000,350000000,200000,,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,76,1,76,1,775.504.550.710.621
935606,1,5,4,1,1,1,1,3,2,,505000,140000000,700000,,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,4,1,1,1,1,1,4,3,1,1,76,1,76,1,726.167.388.410.987
935607,1,5,4,1,1,1,1,3,3,,,,,540000,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,1,1,4,1,1,1,1,1,4,3,1,1,76,1,76,1,730.436.549.300.626
935609,1,4,3,1,1,1,1,4,3,,,,,1200000,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,4,1,2,1,2,1,1,1,3,7,1,1,76,1,76,1,836.432.050.798.087
935623,1,2,1,1,1,1,1,1,1,,,25000000,250000,,1,2,2,2,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,4,1,2,1,1,1,3,2,1,1,76,2,76,1,771.625.940.659.178
935624,1,2,1,1,1,1,1,,1,,,450000000,250000,,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,3,7,1,1,76,6,76,1,771.625.940.659.178
935625,1,2,1,1,1,1,1,1,4,,,,400000,,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,2,1,1,1,3,7,1,1,76,1,76,1,696.238.193.544.451
935627,1,1,1,1,1,1,1,,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,3,7,1,1,76,6,76,1,771.625.940.659.178
935629,1,6,5,1,2,1,1,3,4,,,,100000,,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,3,1,1,76,1,76,1,317.480.299.613.866
935629,2,2,1,1,2,1,1,4,3,,,,,120000,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,,,,,,,,,,,1,1,76,,76,1,317.480.299.613.866
935635,1,2,1,1,1,1,1,4,3,,,,,150000,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,3,1,1,76,1,76,1,249.401.521.506.033
935637,1,5,4,1,1,1,1,3,3,,,,,1000000,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,4,1,1,1,1,1,5,2,1,1,76,1,76,1,806.737.458.999.106
935640,1,1,1,1,1,1,1,1,4,,,,50000,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,1,2,1,1,76,4,76,1,742.836.443.496.788
935642,1,3,2,1,1,1,1,1,2,,150000,98,150000,,2,1,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,76,1,76,1,836.322.027.664.254
935644,1,4,3,1,1,1,1,3,1,,,750000000,200000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,791.775.317.329.772
935646,1,4,2,1,1,1,1,3,3,,,,,300000,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,827.578.631.315.743
935647,1,4,3,1,1,1,1,3,1,,,800000000,2500000,,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,61.947.040.463.405
935650,1,4,2,1,1,1,1,3,1,,,65000000,200000,,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,761.269.220.117.482
935652,1,4,3,1,1,1,1,3,1,,,65000000,300000,,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,740.894.927.012.766
935653,1,11,9,1,1,1,1,3,1,,,850000000,500000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,442.387.348.983.354
935657,1,3,2,1,1,1,1,3,4,,,,150000,,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,76,1,76,1,909.245.891.634.656
935657,2,1,1,1,1,1,1,,4,,,,200000,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,76,,76,1,909.245.891.634.656
935660,1,2,1,1,1,1,1,3,3,,,,,250000,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,759.226.046.463.016
935661,1,8,3,1,1,1,1,3,1,,,600000000,4000000,,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,688.299.555.332.132
935664,1,5,3,1,1,1,1,3,3,,,,,220000,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,730.436.549.300.626
935665,1,5,3,1,1,1,1,3,1,,,850000000,300000,,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,679.352.587.987.918
935668,1,3,2,1,1,1,1,4,3,,,,,221000,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,1,4,1,2,1,1,1,2,3,1,1,76,1,76,1,795.467.575.873.656
935671,1,4,2,1,1,1,1,3,3,,,,,800000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,4,1,1,1,1,1,5,3,1,1,76,1,76,1,783.465.978.853.265
935676,1,3,2,1,1,1,1,4,4,,,,200000,,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,2,3,1,1,76,1,76,1,706.965.614.350.336
935678,1,5,4,1,1,1,1,4,3,,,,,330000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,2,3,1,1,76,1,76,1,63.577.169.881.198
935681,1,4,2,1,1,1,1,1,1,,,140000000,10000000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,4,1,2,1,1,1,5,3,1,1,76,1,76,1,672.767.258.594.161
935684,1,4,3,1,1,1,1,3,1,,,125000000,1200000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,4,1,1,1,1,1,5,3,1,1,76,1,76,1,913.528.031.999.325
935687,1,4,3,1,1,1,1,3,2,,300000,85000000,750000,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,4,1,1,1,1,1,5,3,1,1,76,1,76,1,604.414.673.741.434
935689,1,5,2,1,1,1,1,4,4,,,,1000000,,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,4,1,2,1,1,1,5,3,1,1,76,1,76,1,880.502.195.287.214
935693,1,6,5,1,1,1,1,3,1,,,180000000,1000000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,4,1,1,1,1,1,5,2,1,1,76,1,76,1,551.883.155.472.569
935696,1,1,1,1,1,1,1,1,3,,,,,50000,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,76,4,76,1,759.226.046.463.016
935699,1,3,3,1,1,1,1,3,3,,,,,350000,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,2,1,1,76,1,76,1,828.016.846.740.413
935702,1,2,1,1,1,1,1,3,1,,,15000000,150000,,1,2,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,699.951.797.526.755
935702,2,3,2,1,1,1,1,3,1,,,98,200000,,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,76,,76,1,699.951.797.526.755
935705,1,5,3,1,1,1,1,3,2,,150000,23000000,250000,,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,70.304.843.937.233
935708,1,4,3,1,1,1,1,3,1,,,98,350000,,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,119.475.902.295.887
935709,1,3,1,1,1,1,1,3,1,,,95000000,350000,,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,130.316.292.015.227
935712,1,3,3,1,1,1,1,3,3,,,,,200000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,76,1,76,1,147.857.993.756.594
935715,1,4,2,1,1,1,1,3,3,,,,,370000,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,148.500.300.785.767
935718,1,3,2,1,1,1,1,3,3,,,,,400000,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,169.699.401.085.259
935721,1,3,2,1,1,1,1,3,3,,,,,250000,1,1,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,3,3,1,1,76,1,76,1,169.699.401.085.259
935723,1,3,1,1,1,1,1,3,1,,,98,250000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,2,1,1,76,1,76,1,682.087.557.288.427
935724,1,4,3,1,1,1,1,3,1,,,98,500000,,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,3,2,1,1,76,1,76,1,780.515.120.837.756
935727,1,6,5,1,1,1,1,3,1,,,98,400000,,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,551.929.325.194.632
935730,1,4,3,1,1,1,1,3,3,,,,,360000,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,889.288.099.609.076
935732,1,5,2,1,1,1,1,3,3,,,,,290000,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,1,3,1,1,76,1,76,1,82.812.271.232.158
935734,1,7,5,1,1,1,1,3,3,,,,,300000,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,806.296.653.849.984
935737,1,3,1,1,2,1,1,3,3,,,,,270000,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,74.460.853.099.507
935737,2,2,2,1,2,1,1,4,3,,,,,220000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,76,,76,1,74.460.853.099.507
935739,1,5,4,1,1,1,1,3,1,,,50000000,250000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,627.028.302.463.468
935742,1,3,2,1,1,1,1,3,4,,,,250000,,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,76,1,76,1,848.497.005.426.295
935744,1,5,3,1,1,1,1,3,1,,,40000000,300000,,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,76,1,76,1,536.062.088.888.707
935748,1,5,4,1,1,1,1,3,3,,,,,250000,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,646.760.809.147.811
935748,2,1,1,1,1,1,1,,4,,,,120000,,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,,,,,,,,,,,1,1,76,,76,1,646.760.809.147.811
935751,1,1,1,1,2,1,1,3,4,,,,120000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,831.270.889.859.627
935753,1,1,1,1,2,1,1,3,4,,,,200000,,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,828.016.846.740.413
935755,1,1,1,1,2,1,1,3,4,,,,150000,,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,3,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,766.307.378.447.079
935757,1,6,2,1,1,1,1,3,1,,,99,1000000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,4,3,1,1,76,1,76,1,58.322.887.522.341
935760,1,5,2,1,1,1,1,3,1,,,100000000,400000,,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,76,1,76,1,604.414.673.741.434
935762,1,4,3,1,1,1,1,3,1,,,70000000,400000,,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,43.720.340.682.369
935765,1,5,4,1,1,1,1,3,3,,,,,200000,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,76,1,76,1,919.630.006.909.197
935768,1,4,3,1,1,1,1,3,4,,,,200000,,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,848.497.005.426.295
935770,1,4,3,1,1,1,1,3,1,,,20000000,300000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,645.359.421.913.718
935773,1,1,1,1,1,1,1,3,4,,,,80000,,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,771.625.940.659.178
935775,1,1,1,1,2,1,1,4,4,,,,150000,,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,3,1,2,1,1,1,1,1,2,3,1,1,76,1,76,1,798.789.134.153.353
935776,1,5,3,1,1,1,1,3,1,,,70000000,350000,,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,805.727.695.250.601
935778,1,5,4,1,1,1,1,3,1,,,130000000,350000,,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,506.741.775.951.378
935780,1,2,1,1,2,1,1,3,1,,,98,150000,,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,811.330.705.606.377
935780,2,2,2,1,2,1,1,3,4,,,,180000,,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,,,,,,,,,,,1,1,76,,76,1,811.330.705.606.377
935783,1,3,1,1,1,1,1,3,3,,,,,1100000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,1,4,1,1,1,1,1,4,3,1,1,76,1,76,1,682.087.557.288.427
935784,1,4,2,1,1,1,1,3,4,,,,500000,,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,4,3,1,1,76,1,76,1,624.508.562.963.648
935785,1,4,3,1,1,1,1,3,1,,,30000000,300000,,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,693.953.057.112.185
935787,1,3,1,1,1,1,1,3,3,,,,,220000,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,726.744.290.756.742
935789,1,4,2,1,1,1,1,3,4,,,,180000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,76,1,76,1,750.810.842.405.342
935791,1,5,3,1,1,1,1,4,3,,,,,470000,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,2,1,1,1,4,1,2,1,1,1,5,3,1,1,76,1,76,1,856.806.343.902.802
935794,1,3,2,1,1,1,1,4,4,,,,600000,,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,1,4,1,2,1,1,1,5,3,1,1,76,1,76,1,754.676.481.690.875
935796,1,5,3,1,1,1,1,1,3,,,,,350000,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,2,1,1,1,5,3,1,1,76,1,76,1,762.985.820.167.382
935799,1,7,3,1,1,1,1,1,1,,,250000000,350000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,4,1,2,1,1,1,3,3,1,1,76,1,76,1,672.767.258.594.161
935803,1,5,3,1,1,1,1,4,3,,,,,400000,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,3,3,1,1,76,1,76,1,718.329.086.699.068
935805,1,3,2,1,1,1,1,3,3,,,,,400000,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,759.226.046.463.016
935806,1,4,3,1,1,1,1,3,1,,,90000000,400000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,627.885.608.691.724
935808,1,5,1,1,1,1,1,3,3,,,,,200000,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,795.096.875.609.469
935809,1,4,3,1,1,1,1,3,3,,,,,250000,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,824.257.073.036.046
935811,1,4,1,1,1,1,1,3,3,,,,,300000,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,726.744.290.756.742
935813,1,4,3,1,1,1,1,3,1,,,98,250000,,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,739.514.885.217.092
935815,1,4,2,1,1,1,1,4,1,,,40000000,250000,,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,4,1,2,1,1,1,3,3,1,1,76,1,76,1,791.775.317.329.772
935817,1,4,2,1,1,1,1,3,3,,,,,330000,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,823.029.066.543.602
935818,1,4,3,1,1,1,1,1,1,,,70000000,400000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,4,1,2,1,1,1,3,3,1,1,76,1,76,1,67.876.599.900.873
935821,1,3,1,1,1,1,1,3,4,,,,350000,,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,651.581.460.076.136
935823,1,5,4,1,1,1,1,3,1,,,58000000,250000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,4,1,1,1,1,1,3,3,1,1,76,1,76,1,986.868.397.048.862
