DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,CLASE,P7510S7A1,P7510S7,DPTO,fex_c_2011
957725,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957725,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957726,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,206.947.338.763.222
957726,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,206.947.338.763.222
957727,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,253.963.729.673.914
957728,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,361.079.793.298.675
957729,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,320.414.000.970.743
957729,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,320.414.000.970.743
957731,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957731,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957733,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957733,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957735,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,199.916.208.786.134
957735,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,199.916.208.786.134
957736,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,197.656.612.151.458
957736,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,197.656.612.151.458
957738,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,43.313.769.376.664
957738,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,43.313.769.376.664
957739,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,197.656.612.151.458
957739,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,197.656.612.151.458
957740,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,212.796.254.369.169
957740,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,212.796.254.369.169
957740,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,212.796.254.369.169
957741,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,370.370.519.910.439
957742,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957743,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,375.068.367.729.452
957743,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,375.068.367.729.452
957744,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,372.808.771.094.775
957744,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,372.808.771.094.775
957745,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957745,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957746,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957747,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,263.865.597.013.475
957747,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,263.865.597.013.475
957748,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,363.518.044.483.012
957748,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,363.518.044.483.012
957749,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957750,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,369.188.305.539.299
957750,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,369.188.305.539.299
957751,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957751,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957752,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,425.029.181.526.016
957753,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,263.865.597.013.475
957753,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,263.865.597.013.475
957754,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,2,,2,18,427.530.064.595.505
957754,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,427.530.064.595.505
957755,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,425.029.181.526.016
957756,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,203.505.527.757.405
957756,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,203.505.527.757.405
957756,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,203.505.527.757.405
957761,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957761,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957772,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957772,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957773,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,430.878.097.131.963
957773,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,430.878.097.131.963
957774,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,297.067.773.186.182
957775,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,190.015.028.509.705
957775,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,190.015.028.509.705
957776,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,116.287.388.971.617
957776,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,116.287.388.971.617
957777,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,18.893.119.303.394
957778,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957778,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957779,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,372.808.771.094.775
957779,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,372.808.771.094.775
957780,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,263.865.597.013.475
957780,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,263.865.597.013.475
957781,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,425.029.181.526.016
957782,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,320.414.000.970.743
957782,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,320.414.000.970.743
957783,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,429.968.315.779.841
957783,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,429.968.315.779.841
957783,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,429.968.315.779.841
957784,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,287.390.479.347.696
957784,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,287.390.479.347.696
957784,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,287.390.479.347.696
957784,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,287.390.479.347.696
957785,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,16.857.658.451.104
957785,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,16.857.658.451.104
957786,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,269.714.512.619.422
957786,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,269.714.512.619.422
957786,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,269.714.512.619.422
957787,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957787,1,2,1,95,2,,,,,,,,1,2,2,,,,,3200000,2,1,2,2,,2,18,147.314.761.000.923
957788,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,337.848.681.264.204
957788,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,337.848.681.264.204
957789,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,491.479.452.822.845
957789,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,491.479.452.822.845
957790,1,1,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,2,,2,18,297.067.773.186.182
957791,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,370.370.519.910.439
957792,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,297.067.773.186.182
957793,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957793,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957795,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957795,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957796,1,1,1,95,1,,2,2,200000,,,1,1,2,2,,,,,900000,2,1,2,2,,2,18,155.661.097.486.932
957796,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,155.661.097.486.932
957797,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,333.905.187.281.575
957797,1,2,1,95,2,,,,,,,,1,2,2,,,2000000,,,1,2,2,2,,2,18,333.905.187.281.575
957797,1,3,1,95,2,,,,,,,,1,2,2,,,3000000,,,1,2,2,2,,2,18,333.905.187.281.575
957797,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,333.905.187.281.575
957798,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,276.493.302.523.452
957798,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,276.493.302.523.452
957798,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,276.493.302.523.452
957799,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,460.956.814.269.287
957799,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,460.956.814.269.287
957799,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,460.956.814.269.287
957799,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,460.956.814.269.287
957799,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,460.956.814.269.287
957800,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,425.029.181.526.016
957801,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,284.042.446.811.238
957801,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,284.042.446.811.238
957801,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,284.042.446.811.238
957801,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,284.042.446.811.238
957802,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957802,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957803,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,430.878.097.131.963
957803,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,430.878.097.131.963
957804,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,370.370.519.910.439
957805,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,281.506.122.300.675
957805,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,281.506.122.300.675
957805,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,281.506.122.300.675
957805,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,281.506.122.300.675
957806,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,16.857.658.451.104
957806,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,16.857.658.451.104
957807,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,197.656.612.151.458
957807,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,197.656.612.151.458
957808,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,430.878.097.131.963
957808,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,430.878.097.131.963
957809,1,1,1,95,1,,1,2,,,260000,2,1,2,2,,,,,1400000,2,1,2,2,,2,18,206.947.338.763.222
957809,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,206.947.338.763.222
957811,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,174.425.500.116.987
957811,1,2,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,2,,2,18,174.425.500.116.987
957811,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,174.425.500.116.987
957812,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,369.188.305.539.299
957812,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,369.188.305.539.299
957813,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,372.808.771.094.775
957813,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,372.808.771.094.775
957816,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,220.940.208.050.866
957816,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,220.940.208.050.866
957816,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,220.940.208.050.866
957817,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,281.541.563.741.749
957817,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,281.541.563.741.749
957817,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,281.541.563.741.749
957818,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957818,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957818,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957819,1,1,1,95,2,,,,,,,,1,2,2,,,,,1500000,2,1,2,2,,2,18,25.640.198.085.825
957819,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,25.640.198.085.825
957823,1,1,1,95,2,,,,,,,,1,2,2,,,,,2600000,2,1,2,2,,2,18,302.916.688.792.129
957823,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,302.916.688.792.129
957824,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,340.108.277.898.881
957824,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,340.108.277.898.881
957825,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957825,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957826,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,370.370.519.910.439
957827,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,330.315.868.310.304
957827,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,330.315.868.310.304
957827,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,330.315.868.310.304
957828,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957828,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957828,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957829,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957829,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957829,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957830,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957830,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957831,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,30.273.803.424.247
957832,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957832,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957833,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,370.370.519.910.439
957834,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,266.125.193.648.152
957834,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,266.125.193.648.152
957835,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957835,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957836,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,320.414.000.970.743
957836,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,320.414.000.970.743
957837,1,1,1,95,2,,,,,,,,1,2,2,,,,,700000,2,1,2,2,,2,18,302.916.688.792.129
957837,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,302.916.688.792.129
957838,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957838,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957838,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957839,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,435.397.290.401.316
957839,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,435.397.290.401.316
957840,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,370.370.519.910.439
957841,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,560.367.975.304.011
957841,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,560.367.975.304.011
957841,1,3,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,2,,2,18,560.367.975.304.011
957841,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,560.367.975.304.011
957846,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957846,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957846,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957857,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957857,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957859,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957859,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957860,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957860,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957860,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957861,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957861,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957861,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957862,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,181.567.733.869.812
957862,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,181.567.733.869.812
957862,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,181.567.733.869.812
957862,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,181.567.733.869.812
957862,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,181.567.733.869.812
957862,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,181.567.733.869.812
957863,1,1,1,95,1,,2,1,,900000,,2,2,,,,,,,,,,,2,,,18,121.528.918.216.435
957863,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,121.528.918.216.435
957863,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,121.528.918.216.435
957864,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,136.579.974.000.106
957865,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,372.808.771.094.775
957865,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,372.808.771.094.775
957866,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,206.947.338.763.222
957866,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,206.947.338.763.222
957867,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,32.267.359.760.542
957867,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,32.267.359.760.542
957868,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,293.593.569.965.002
957868,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,293.593.569.965.002
957869,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957869,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957870,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,174.425.500.116.987
957870,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,174.425.500.116.987
957870,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,174.425.500.116.987
957871,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957871,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957872,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,436.820.791.207.269
957872,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,436.820.791.207.269
957873,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,217.350.889.079.596
957873,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,217.350.889.079.596
957874,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,394.506.542.972.457
957874,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,394.506.542.972.457
957874,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,394.506.542.972.457
957874,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,394.506.542.972.457
957875,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,330.991.910.979.909
957875,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,330.991.910.979.909
957875,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,330.991.910.979.909
957877,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,147.314.761.000.923
957878,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,2,,2,18,328.056.271.675.628
957878,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957878,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957879,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,217.592.175.514.408
957879,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,217.592.175.514.408
957879,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,217.592.175.514.408
957880,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957880,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,215.091.292.444.919
957881,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,269.714.512.619.422
957881,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,269.714.512.619.422
957881,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,269.714.512.619.422
957882,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,435.397.290.401.316
957882,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,435.397.290.401.316
957883,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,38.662.298.583.276
957883,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,38.662.298.583.276
957884,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957884,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957884,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,328.056.271.675.628
957885,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,372.808.771.094.775
957885,1,2,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,2,,2,18,372.808.771.094.775
957886,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,353.840.750.644.525
957886,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,353.840.750.644.525
957886,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,353.840.750.644.525
957886,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,353.840.750.644.525
957886,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,353.840.750.644.525
957887,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957887,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,261.606.000.378.798
957888,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,16.857.658.451.104
957888,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,16.857.658.451.104
957889,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,425.029.181.526.016
957890,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,199.916.208.786.134
957890,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,199.916.208.786.134
957891,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,366.928.708.904.622
957891,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,366.928.708.904.622
957892,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,219.610.485.714.272
957892,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,219.610.485.714.272
957893,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,333.905.187.281.575
957893,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,333.905.187.281.575
957893,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,333.905.187.281.575
957893,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,333.905.187.281.575
957894,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,25.622.332.630.859
957895,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,238.580.733.338.066
957895,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,238.580.733.338.066
957895,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,18,238.580.733.338.066
