DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,DPTO,fex_c_2011
948208,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,536.887.330.069.451
948210,1,2,1,80,2,2,,,,2,,2,,1,4,,9,,1,63,126.229.620.981.503
948210,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,126.229.620.981.503
948210,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,126.229.620.981.503
948212,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,63,830.138.456.054.151
948212,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,830.138.456.054.151
948214,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,682.191.095.569.586
948214,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,682.191.095.569.586
948214,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,682.191.095.569.586
948218,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,63,965.045.959.079.842
948221,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,682.425.175.115.344
948223,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,682.191.095.569.586
948223,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,682.191.095.569.586
948227,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,63,109.011.014.426.866
948227,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,109.011.014.426.866
948228,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,557.126.910.380.768
948230,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,367.710.974.324.349
948230,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,367.710.974.324.349
948232,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,79.978.234.145.441
948234,1,1,1,80,2,1,4,4,,3,,2,,,,,10,2,1,63,117.378.041.586.693
948234,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,117.378.041.586.693
948234,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,63,117.378.041.586.693
948236,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,63,95.940.580.140.337
948244,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,117.291.810.094.967
948297,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,63,103.395.944.271.998
948297,1,2,1,80,2,1,4,3,,2,,2,,,,,4,2,1,63,103.395.944.271.998
948298,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,926.063.033.198.322
948298,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,926.063.033.198.322
948303,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,367.710.974.324.349
948303,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,367.710.974.324.349
948307,1,1,1,80,2,1,4,4,,3,,2,,,,,10,2,1,63,111.962.081.377.682
948314,1,2,1,80,2,1,1,7,,2,,2,,,1,,9,1,1,63,652.992.250.299.896
948318,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,507.968.212.985.781
948319,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,63,542.527.487.745.922
948321,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,682.191.095.569.586
948328,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,204.794.254.386.274
948391,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,536.887.330.069.451
948393,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,563.369.340.833.119
948393,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,563.369.340.833.119
948393,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,563.369.340.833.119
948395,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,542.527.487.745.922
948398,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,531.158.707.348.877
948398,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,531.158.707.348.877
948400,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,912.495.123.469.317
948400,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,912.495.123.469.317
948400,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,912.495.123.469.317
948400,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,63,912.495.123.469.317
948400,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,63,912.495.123.469.317
948404,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,63,741.508.044.248
948405,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,965.045.959.079.842
948408,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,824.944.236.300.509
948411,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,522.567.635.620.626
948411,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,522.567.635.620.626
948413,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,522.567.635.620.626
948413,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,522.567.635.620.626
948413,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,522.567.635.620.626
948414,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,63,66.427.256.565.284
948418,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,930.564.429.012.408
948420,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,63,542.527.487.745.922
948429,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,367.710.974.324.349
948429,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,367.710.974.324.349
948431,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,63,367.710.974.324.349
948433,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,63,576.648.647.550.395
948433,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,576.648.647.550.395
948433,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,576.648.647.550.395
948434,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,536.887.330.069.451
948436,1,2,1,80,2,2,,,,2,,2,,1,2,,9,,1,63,85.369.714.364.737
948436,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,85.369.714.364.737
948436,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,85.369.714.364.737
948439,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,125.605.377.936.268
948440,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,516.559.284.714.032
948443,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,667.591.672.934.741
948443,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,667.591.672.934.741
948513,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,63,115.058.992.150.383
948513,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,115.058.992.150.383
948513,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,63,115.058.992.150.383
948515,1,1,1,80,2,1,4,8,VENDIO EL  RESTAURANTE,2,,2,,,,,8,2,1,63,741.508.044.248
948517,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,95.940.580.140.337
948519,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,930.564.429.012.408
948520,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,499.454.885.950.237
948520,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,499.454.885.950.237
948522,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,862.890.488.151.501
948524,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,930.564.429.012.408
948527,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,100.791.452.546.562
948529,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,63,999.323.453.737.365
948532,1,2,1,80,2,1,3,8,CAMBIO DE DOMICILIO,2,,2,,,,,9,2,1,63,824.498.298.377.679
948532,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,824.498.298.377.679
948534,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,752.514.190.641.629
948534,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,752.514.190.641.629
948537,1,1,1,80,2,1,2,3,,2,,2,,,,,4,2,1,63,924.478.333.413.107
948544,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,930.564.429.012.408
948546,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,112.062.730.748.052
948546,1,6,1,80,2,1,4,7,,2,,2,,,,,1,2,1,63,112.062.730.748.052
948551,1,2,1,80,2,2,,,,2,,2,,1,2,,9,,1,63,542.527.487.745.922
948552,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,551.486.752.704.296
948552,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,63,551.486.752.704.296
948555,1,2,1,80,2,1,4,2,,2,,2,,,2,,5,1,1,63,697.024.597.750.189
948555,1,3,1,80,2,1,1,1,,2,,2,,,,,2,2,1,63,697.024.597.750.189
948555,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,697.024.597.750.189
948557,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,109.643.031.941.372
948559,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,522.199.442.390.504
948561,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,522.199.442.390.504
948565,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,406.094.522.160.059
948566,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,563.369.340.833.119
948566,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,563.369.340.833.119
948569,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,856.648.057.699.149
948569,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,63,856.648.057.699.149
948578,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,63,66.427.256.565.284
948580,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,63,516.559.284.714.032
950716,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,244.068.317.446.768
950720,1,1,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,145.623.104.722.594
950723,1,2,1,80,2,1,4,3,,2,,2,,,,,4,2,1,17,999.257.837.265.389
950737,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,999.257.837.265.389
950739,1,1,1,80,2,1,4,7,,2,,2,,,4,,1,1,1,17,711.318.301.335.949
950740,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,785.569.335.306.071
950742,1,2,1,80,2,2,,,,2,,2,,1,2,,1,,1,17,163.132.294.708.701
950744,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,180.012.987.141.606
950755,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,137.035.119.864.781
950755,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,17,137.035.119.864.781
950759,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,18.283.717.168.714
950759,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,17,18.283.717.168.714
950760,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,12.875.852.701.201
950760,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,17,12.875.852.701.201
950760,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,17,12.875.852.701.201
950760,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,17,12.875.852.701.201
950766,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,813.982.311.919.562
950770,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,103.285.228.181.943
950771,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,17,162.319.214.612.021
950787,1,1,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,711.318.301.335.949
950787,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,17,711.318.301.335.949
950787,1,3,1,80,2,1,1,3,,2,,2,,,,,4,2,1,17,711.318.301.335.949
950789,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,17,209.229.439.555.969
950789,1,3,1,80,2,1,1,5,,2,,2,,,,CONSIDERA QUE PAGAN MUY POCO,12,2,1,17,209.229.439.555.969
950803,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,17,244.184.824.072.295
950803,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,17,244.184.824.072.295
950805,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,128.500.171.606.916
950806,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,17,161.677.150.078.034
950810,1,1,1,80,2,1,1,7,,2,,2,,,,,4,2,1,17,180.012.987.141.606
950810,1,2,1,80,2,1,4,3,,2,,2,,,,,4,2,1,17,180.012.987.141.606
950811,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,17,180.012.987.141.606
950813,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,17,240.138.033.577.457
950813,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,17,240.138.033.577.457
950829,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,17,180.012.987.141.606
950831,1,1,1,80,2,2,,,,3,,2,,1,4,,8,,1,17,125.207.526.807.877
950831,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,17,125.207.526.807.877
950831,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,17,125.207.526.807.877
950831,1,7,1,80,2,1,1,2,,2,,2,,,,,9,2,1,17,125.207.526.807.877
950831,1,9,1,80,2,2,,,,2,,2,,2,,.,,,1,17,125.207.526.807.877
950833,1,1,1,80,2,1,3,2,,2,,2,,,,,1,2,1,17,124.810.054.622.567
950835,1,1,1,80,2,1,3,3,,2,,2,,,,,11,2,1,17,711.318.301.335.949
950835,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,17,711.318.301.335.949
950836,1,2,1,80,2,1,4,5,,2,,2,,,,,9,2,1,17,169.103.925.214.311
950836,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,17,169.103.925.214.311
950836,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,17,169.103.925.214.311
950846,1,1,1,80,2,1,4,7,,2,,2,,,,,1,2,1,17,197.800.157.036.807
950846,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,17,197.800.157.036.807
950849,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,17,176.502.531.960.956
950849,1,5,1,80,2,1,1,7,,2,,2,,,,,9,2,1,17,176.502.531.960.956
950849,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,17,176.502.531.960.956
950849,1,8,1,80,2,2,,,,2,,2,,2,,.,,,1,17,176.502.531.960.956
950851,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,17,104.949.201.399.436
951209,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,23,220.701.774.636.383
951209,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,220.701.774.636.383
951210,1,3,1,80,2,1,2,7,,2,,2,,,,,2,2,1,23,229.216.033.069.974
951212,1,1,1,80,2,1,4,2,,2,,2,,,,,9,2,1,23,166.117.806.945.591
951214,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,23,20.370.370.320.357
951214,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,20.370.370.320.357
951217,1,1,1,80,2,1,1,7,,2,,2,,,,,4,2,1,23,900.066.918.023.746
951219,1,3,1,80,2,1,4,2,,2,,2,,,,,9,2,1,23,900.066.918.023.746
951221,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,23,247.785.178.673.557
951222,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,23,176.471.697.776.442
951222,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,176.471.697.776.442
951223,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,23,207.962.666.664.161
951223,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,23,207.962.666.664.161
951223,1,3,1,80,2,2,,,,2,,2,,1,1,POR ESTAR ACCIDENTADO,12,,1,23,207.962.666.664.161
951223,1,4,1,80,2,1,3,1,,2,,2,,,,,2,2,1,23,207.962.666.664.161
951225,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,23,17.327.814.744.046
951225,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,17.327.814.744.046
951225,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,23,17.327.814.744.046
951229,1,1,1,80,2,1,4,8,EDAD,2,,2,,,,,8,2,1,23,900.066.918.023.746
951229,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,23,900.066.918.023.746
951229,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,23,900.066.918.023.746
951229,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,23,900.066.918.023.746
951231,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,23,176.471.697.776.442
951234,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,23,258.953.212.475.009
951234,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,258.953.212.475.009
951236,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,23,156.105.127.476.094
951238,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,23,251.127.330.399.493
951242,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,23.991.805.939.315
951245,1,2,1,80,2,1,4,0,,2,,2,,,,,1,2,1,23,900.066.918.023.746
951245,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,900.066.918.023.746
951247,1,2,1,80,2,1,1,3,,2,,2,,,,,4,2,1,23,223.895.324.972.365
951248,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,23,150.035.432.892.452
951248,1,5,1,80,2,1,2,3,,2,,2,,,,,4,2,1,23,150.035.432.892.452
951250,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,23,900.066.918.023.746
951250,1,3,1,80,2,1,3,0,,2,,2,,,,,5,2,1,23,900.066.918.023.746
951250,2,2,2,80,2,2,,,,2,,2,,2,,.,,,1,23,900.066.918.023.746
951250,3,2,3,80,2,1,3,2,,2,,2,,,1,,5,1,1,23,900.066.918.023.746
951254,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,900.066.918.023.746
951257,1,1,1,80,2,1,1,7,,2,,2,,,,,9,2,1,23,167.457.501.278.835
951257,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,23,167.457.501.278.835
951257,1,9,1,80,2,2,,,,2,,2,,2,,.,,,1,23,167.457.501.278.835
951257,1,10,1,80,2,2,,,,2,,2,,2,,.,,,1,23,167.457.501.278.835
951793,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,116.287.388.971.617
951794,1,1,1,80,2,1,2,2,,2,,2,,,,,9,2,1,66,914.653.678.521.449
951794,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,914.653.678.521.449
951799,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,223.682.921.723.705
951801,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,14.582.542.913.268
951804,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,654.833.944.518.479
951804,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,66,654.833.944.518.479
951807,1,1,1,80,2,2,,,,3,,2,,2,,.,,,1,66,654.833.944.518.479
951809,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,66,132.464.956.031.774
951809,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,132.464.956.031.774
951809,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,132.464.956.031.774
951812,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,66,13.205.062.437.946
951815,1,1,1,80,2,1,4,2,,2,,2,,,,,9,2,1,66,654.833.944.518.479
951818,1,1,1,80,2,1,2,7,,2,,2,,,,,2,2,1,66,121.003.408.013.207
951818,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,121.003.408.013.207
951820,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,793.858.896.464.259
951820,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,66,793.858.896.464.259
951820,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,66,793.858.896.464.259
951820,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,66,793.858.896.464.259
951822,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,151.025.272.585.399
951822,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,66,151.025.272.585.399
951824,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,66,190.015.028.509.705
951825,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,174.251.793.101.862
951829,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,66,14.582.542.913.268
951829,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,14.582.542.913.268
951830,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,154.643.460.511.092
951830,1,5,1,80,2,1,4,3,,2,,2,,,,,4,2,1,66,154.643.460.511.092
951835,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,14.582.542.913.268
951835,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,14.582.542.913.268
951837,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,66,13.205.062.437.946
951838,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,118.887.310.697.977
951840,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,261.933.577.807.392
951840,1,4,1,80,2,1,4,1,,2,,2,,,,,2,2,1,66,261.933.577.807.392
951842,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,117.291.810.094.967
951847,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,193.539.957.007
951850,1,2,1,80,2,1,4,3,,2,,2,,,,,4,2,1,66,16.571.851.759.346
951851,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,66,160.504.829.064.758
951853,1,2,1,80,2,1,4,4,,3,,2,,,,,10,2,1,66,198.302.575.331.696
951854,1,2,1,80,2,1,4,3,,2,,2,,,,,4,2,1,66,919.908.780.553.724
951856,1,2,1,80,2,1,4,2,,1,1,2,,,,,9,2,1,66,749.188.070.362.261
951859,1,1,1,80,2,1,4,3,,3,,2,,,,,4,2,1,66,164.634.682.117.696
951864,1,2,1,80,2,1,2,3,,2,,2,,,,,4,2,1,66,130.348.858.716.543
951864,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,130.348.858.716.543
951864,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,66,130.348.858.716.543
951864,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,66,130.348.858.716.543
951867,1,2,1,80,2,1,4,7,,3,,2,,,,,9,2,1,66,16.571.851.759.346
951868,1,2,1,80,2,1,2,7,,2,,2,,,,,1,2,1,66,187.243.272.447.005
951868,1,3,1,80,2,1,4,2,,2,,2,,,,,9,2,1,66,187.243.272.447.005
951870,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,96.615.396.226.111
951872,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,66,119.300.652.341.667
952358,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,5,197.856.479.480.883
952372,1,2,1,80,2,1,3,2,,2,,2,,,,,1,2,1,5,16.571.851.759.346
952384,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,121.487.232.424.337
952384,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,121.487.232.424.337
952387,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,5,563.489.905.130.633
952387,1,2,1,80,2,1,1,5,,2,,2,,,,,1,2,1,5,563.489.905.130.633
952387,1,4,1,80,2,1,3,2,,2,,2,,,,,9,2,1,5,563.489.905.130.633
952389,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,5,104.896.429.838.365
952389,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,104.896.429.838.365
952398,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,796.165.410.601.315
952402,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,67.910.595.865.998
952402,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,67.910.595.865.998
952403,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,451.300.286.552.824
952403,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,451.300.286.552.824
952403,2,2,2,80,2,2,,,,2,,2,,2,,.,,,1,5,451.300.286.552.824
952406,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,5,366.048.040.424.562
952406,1,2,1,80,2,1,4,0,,2,,2,,,,,9,2,1,5,366.048.040.424.562
952406,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,5,366.048.040.424.562
952415,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,5,941.447.039.309.192
952415,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,941.447.039.309.192
952432,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,224.794.597.915.585
952446,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,5,118.296.231.218.317
952448,1,1,1,80,2,1,4,2,,2,,2,,,,,9,2,1,5,563.489.905.130.633
952449,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,10.476.851.443.809
952451,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,563.489.905.130.633
952460,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,574.196.443.018.492
952460,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,5,574.196.443.018.492
952468,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,366.048.040.424.562
952468,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,366.048.040.424.562
952468,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,5,366.048.040.424.562
952470,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,5,884.838.921.981.764
952470,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,884.838.921.981.764
952470,2,2,2,80,2,2,,,,2,,2,,2,,.,,,1,5,884.838.921.981.764
952474,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,5,418.879.465.998.286
952483,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,184.225.095.585.948
952483,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,184.225.095.585.948
952486,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,926.356.050.032.738
952488,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,839.487.142.337.418
952504,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,261.933.577.807.392
952507,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,982.108.968.291.206
952509,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,118.296.231.218.317
952512,1,1,1,80,2,1,4,8,VINO  DEL  EXTERIOR  Y  NUNCA  TRABAJO  EN  COLOMBIA,2,,2,,,,,11,2,1,5,941.585.490.069.017
952512,1,2,1,80,2,1,4,0,,1,2,2,,,,,9,2,1,5,941.585.490.069.017
952512,1,3,1,80,2,1,3,0,,2,,2,,,,,4,2,1,5,941.585.490.069.017
952514,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,175.363.469.293.742
952514,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,5,175.363.469.293.742
952517,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,5,654.833.944.518.479
952519,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,5,699.575.093.531.112
