DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,DPTO,fex_c_2011
964142,1,1,1,70,2,16,24,1,,2,104,3,,1,4,,,,,,,,,,1,,2,,2,53,54,95,1,2,9500,73,24.915.724.381.908
964150,1,2,1,70,2,40,24,4,,1,,,.,,,.,.,,,,,,,,,.,,,,55,,,1,2,,73,517.392.730.093.906
964150,1,6,1,70,2,12,60,8,,2,20,8,,3,1,,,,,,,,,,1,,2,,2,62,62,1,1,1,117,73,517.392.730.093.906
964153,1,3,1,70,2,8,24,8,,2,8,4,,1,4,,,,,,,,,,1,,2,,2,62,62,1,1,1,117,73,312.332.453.145.225
964155,1,3,1,70,2,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,55,,,1,2,,73,432.491.865.321.508
964164,1,3,1,70,2,4,60,8,,2,4,8,,4,4,,,,,,,,,,1,,1,220000,2,62,62,1,1,1,115,73,43.658.805.653.987
964164,1,5,1,70,2,28,24,4,,2,28,3,,1,1,,,,,,,,,,1,,2,,2,55,54,95,1,2,9500,73,43.658.805.653.987
964166,1,3,1,70,2,52,48,1,,2,520,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5234,73,152.348.223.576.297
964629,1,1,1,70,2,6,48,1,,2,92,1,,9,1,,,,,,,,,,1,,2,,2,45,97,21,1,1,2102,76,961.519.928.479.128
964675,1,2,1,70,2,1,61,1,,1,,,.,,,.,.,,,,,,,,,.,,,,99,,,1,1,,76,162.746.499.018.422
964759,1,4,1,70,2,12,48,1,,2,3,4,,1,1,,,,,,,,,,1,,1,90000,2,56,95,45,1,1,4521,76,120.691.717.782.324
964843,1,3,1,70,2,3,48,8,,2,4,8,,4,4,,,,,,,,,,1,,1,220000,2,62,62,1,1,1,121,76,255.613.733.677.346
964864,1,3,1,70,2,36,48,1,,2,12,1,,8,4,,,,,,,,,,1,,2,,2,3,98,1,1,2,113,76,569.735.199.058.376
964957,1,5,1,70,2,2,48,8,,2,2,8,,2,8,,,,,,,,,,1,,2,,2,62,62,1,1,1,115,76,256.759.284.144.911
965001,1,2,1,70,2,4,48,3,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,55,55,95,1,1,9500,76,569.735.199.058.376
