DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,DSCY,OFICIO1,OFICIO2,RAMA2D_D,RAMA4D_D,DPTO,fex_c_2011
891852,1,4,1,70,13,4,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,7,,,,13,221.728.142.594.874
891979,1,3,1,70,17,3,50,1,,2,3,1,,4,1,,,,,,,,,,1,,1,200000,2,1,1,58,53,55,5521,17,138.918.776.720.964
891981,1,2,1,70,17,3,50,1,,2,3,1,,5,1,,,,1,,,,,,,,1,460000,2,1,1,98,33,55,5522,17,146.770.438.677.537
891985,1,2,1,70,17,28,48,1,,2,28,4,,1,1,,,,,,,,,,1,,2,,2,1,2,44,41,50,5012,17,167.204.608.652.729
891999,1,1,1,70,17,4,48,4,,2,68,1,,9,2,,,,,,,,,,1,,2,,2,1,1,55,79,18,1810,17,14.219.692.207.648
892006,1,2,1,70,17,2,48,1,,2,4,1,,9,2,,,,,,,,,,1,,1,461500,2,1,1,16,16,74,7430,17,200.168.033.759.171
892528,1,1,1,70,50,6,48,4,,2,8,5,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,45,4559,50,112.420.807.560.569
892560,1,2,1,70,50,52,40,4,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,2,55,56,93,9301,50,485.363.395.833.637
892560,1,5,1,70,50,6,40,1,,2,6,1,,5,1,,,,,,,,,,1,,2,,2,1,1,32,33,55,5511,50,485.363.395.833.637
892562,1,5,1,70,50,4,40,1,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,1,1,55,55,95,9500,50,152.176.428.488.033
892572,1,4,1,70,54,1,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,54,347.732.565.734.744
892590,1,3,1,70,54,2,48,1,,2,12,1,,6,2,,,,,,,,,,1,,2,,2,1,1,45,58,52,5233,54,236.592.675.557.858
892596,1,2,1,70,54,8,48,1,,2,12,1,,6,4,,,,,,,,,,1,,2,,2,1,1,3,70,90,9000,54,302.323.173.363.289
892596,1,3,1,70,54,4,48,1,,2,4,1,,9,1,,,,,,,,,,1,,1,630000,2,1,1,32,45,15,1593,54,302.323.173.363.289
892610,1,2,1,70,54,2,50,4,,2,8,4,,2,2,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,54,328.612.372.120.801
892624,1,1,1,70,54,24,48,4,,2,24,4,,6,1,,,,,,,,,,1,,2,,2,1,2,98,98,10,1010,54,26.689.541.621.241
892627,1,3,1,70,54,12,50,1,,2,8,1,,2,8,,,,,,,,,,1,,2,,2,1,1,95,45,52,5211,54,355.965.215.827.979
892630,1,2,1,70,54,2,20,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,41,,,,54,311.430.304.523.853
892642,1,2,1,70,54,40,30,1,,2,92,1,,6,2,,,,,,,,,,1,,2,,2,1,2,13,13,80,8043,54,321.280.391.108.478
892647,1,1,1,70,66,8,40,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,53,57,93,9302,66,350.287.482.400.708
892675,1,2,1,70,66,8,50,3,,2,8,3,,1,2,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,66,27.189.275.475.039
892681,1,5,1,70,66,12,48,1,,2,12,1,,4,3,,,,,,,,,,1,,2,,2,1,1,32,39,51,5170,66,27.189.275.475.039
892701,1,2,1,70,66,15,48,1,,2,15,1,,7,2,,,,,,,,,,1,,2,,2,1,2,32,33,18,1810,66,248.297.868.234.044
892701,1,6,1,70,66,4,48,1,,2,4,1,,3,5,,,,,,,,,,1,,2,,2,1,1,84,84,50,5020,66,248.297.868.234.044
892723,1,3,1,70,66,4,50,1,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,1,85,38,64,6426,66,226.326.780.897.216
892783,1,2,1,70,68,6,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,2,,,,68,619.389.927.735.057
892790,1,2,1,70,68,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,95,,,,68,411.650.646.719.846
892812,1,4,1,70,68,48,48,1,,2,8,2,,9,7,,,,,,,,,,1,,2,,2,1,2,39,39,75,7512,68,428.810.017.506.427
892819,1,5,1,70,68,4,48,1,,2,4,1,,4,4,,,,,,,,,,1,,1,490000,2,1,1,53,33,74,7499,68,311.093.899.393.118
892821,1,2,1,70,68,8,30,3,,2,96,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,68,424.777.018.172.616
892841,1,4,1,70,68,4,48,1,,2,4,1,,9,8,,,,,,,,,,1,,2,,2,1,1,84,84,15,1594,68,323.460.121.913.101
892860,1,3,1,70,68,10,48,1,,2,10,1,,6,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5211,68,66.916.905.880.301
892887,2,1,2,70,68,12,48,1,,2,12,4,,1,2,,,,,,,,,,1,,2,,2,1,1,7,7,85,8515,68,329.681.463.916.622
892889,4,1,4,70,68,8,48,1,,2,24,1,,4,8,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,68,392.687.522.281.163
892911,2,1,2,70,68,8,48,1,,2,8,1,,3,2,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,68,324.656.155.277.226
892915,1,3,1,70,68,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,68,229.781.715.134.475
892926,3,1,3,70,68,32,48,1,,2,32,1,,6,2,,,,,,,,,,1,,2,,2,1,2,43,39,65,6512,68,266.381.752.727.332
892946,1,4,1,70,68,4,48,4,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,1,0,41,52,5234,68,376.755.425.047.864
892977,1,4,1,70,68,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,68,318.913.887.553.488
893188,1,1,1,70,73,2,48,1,,2,120,4,,1,4,,,,,,,,,,1,,2,,2,1,1,56,45,52,5262,73,165.668.064.213.527
893188,1,2,1,70,73,8,24,1,,2,52,1,,9,4,,,,,,,,,,1,,2,,2,1,1,53,97,91,9192,73,165.668.064.213.527
893190,1,2,1,70,73,24,48,3,,2,24,1,,5,2,,,,,,,,,,1,,2,,2,1,2,54,79,18,1810,73,236.909.285.181.169
893197,1,2,1,70,73,4,4,1,,2,260,1,,2,2,,,,,,,,,,1,,2,,2,1,1,16,45,52,5244,73,189.525.003.498.561
893216,1,2,1,70,73,12,48,1,,2,104,1,,4,7,,,,,,,,,,1,,2,,2,1,1,45,79,18,1810,73,236.659.211.905.579
893223,1,1,1,70,73,12,40,1,,2,116,3,,1,2,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,73,204.806.791.079.255
893223,1,3,1,70,73,12,48,1,,2,12,2,,9,7,,,,,,,,,,1,,2,,2,1,1,58,58,75,7524,73,204.806.791.079.255
893242,1,1,1,70,73,1,48,3,,2,1,4,,1,4,,,,,,,,,,1,,1,77000,2,1,1,54,56,93,9301,73,256.634.386.339.816
893262,1,3,1,70,73,104,48,1,,2,2,3,,1,1,,,,,,,,,,1,,1,280000,2,1,2,55,54,95,9500,73,153.637.689.832.936
893265,1,4,1,70,73,15,30,1,,2,16,1,,4,1,,,,,,,,,1,,MESADA PENSIONAL,2,,2,1,2,53,53,55,5530,73,162.907.063.388.066
893268,1,2,1,70,73,16,48,1,,2,16,1,,6,8,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,73,231.122.259.854.136
893268,1,3,1,70,73,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,39,,,,73,231.122.259.854.136
893268,1,4,1,70,73,4,30,1,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,1,1,55,53,55,5521,73,231.122.259.854.136
893274,1,2,1,70,73,12,36,3,,2,104,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,73,236.662.576.030.814
893288,1,1,1,70,76,6,48,1,,2,6,1,,2,1,,,,,,,,,,1,,1,100000,2,1,1,53,53,55,5521,76,121.293.119.841.914
893291,1,1,1,70,76,75,55,1,,2,5,1,,4,8,,,,,,,,,,1,,2,,2,1,2,58,95,45,4521,76,644.805.092.886.144
893291,1,2,1,70,76,102,48,1,,2,40,4,,1,9,PARTICULAR,,,,,,,,,1,,2,,2,1,2,55,55,74,7493,76,644.805.092.886.144
893293,1,1,1,70,76,52,60,1,,2,17,1,,3,8,,,,,,,,,,1,,2,,2,1,2,95,95,45,4521,76,943.322.992.465.928
893295,1,1,1,70,76,8,60,1,,2,2,1,,2,8,,,,,,,,,,1,,1,70000,2,1,1,95,95,45,4521,76,1.176.280.490.592
893313,1,1,1,70,76,80,40,1,,2,40,3,,1,2,,,,,,,,,,1,,2,,2,1,2,45,54,95,9500,76,677.319.055.783.528
893314,1,1,1,70,76,6,48,1,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,1,1,95,59,71,7130,76,913.227.228.734.228
893319,1,1,1,70,76,2,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,1,98,98,60,6021,76,203.060.945.866.519
893323,1,2,1,70,76,12,48,1,,2,24,1,,3,4,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,76,992.224.054.455.378
893329,1,1,1,70,76,16,48,1,,2,16,4,,1,8,,,,,,,,,,1,,2,,2,1,2,95,45,52,5262,76,749.230.710.499.385
893331,1,2,1,70,76,4,24,1,,2,4,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,59,74,7499,76,639.845.364.691.344
893368,1,1,1,70,76,12,40,4,,2,12,1,,9,3,,,,,,,,,,1,,2,,2,1,1,95,95,45,4530,76,769.240.508.447.211
893370,1,2,1,70,76,24,56,1,,2,24,1,,4,8,,,,,,,,,,1,,2,,2,1,2,44,45,52,5233,76,876.339.582.146.862
893370,1,6,1,70,76,4,28,1,,2,96,4,,1,8,,,,,,,,,,1,,2,,2,1,1,45,54,74,7493,76,876.339.582.146.862
893370,1,9,1,70,76,8,56,1,,2,8,1,,4,8,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,76,876.339.582.146.862
893384,1,3,1,70,76,12,48,1,,2,12,1,,4,7,,,,,,,,,,1,,2,,2,1,1,58,87,50,5020,76,843.407.380.333.773
893384,1,4,1,70,76,40,30,1,,2,40,1,,4,4,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,76,843.407.380.333.773
893387,1,3,1,70,76,8,48,1,,2,16,1,,5,3,,,,,,,,,,1,,2,,2,1,1,21,32,52,5234,76,597.670.476.807.282
893403,1,2,1,70,76,8,40,3,,2,36,3,,1,2,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,76,890.154.654.379.649
893405,1,2,1,70,76,1,48,3,,2,16,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,76,796.431.556.562.437
893421,1,5,1,70,76,20,48,1,,2,4,1,,2,8,,,,,,,,,,1,,2,,2,1,2,58,95,45,4521,76,134.589.597.637.748
893423,1,3,1,70,76,2,24,1,,2,4,1,,9,1,,,,,,,,,,1,,1,800000,2,1,1,32,32,51,5135,76,159.476.680.749.962
893439,1,1,1,70,76,6,36,4,,2,6,3,,2,9,DEL BOLSILLO,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,76,837.915.640.060.204
893446,1,1,1,70,76,3,48,1,,2,24,1,,6,1,,,,,,,,,,1,,1,80000,2,1,1,45,56,18,1810,76,694.636.314.589.204
893494,1,2,1,70,76,4,48,3,,2,99,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,76,652.761.759.384.175
893498,1,3,1,70,76,52,48,1,,2,52,1,,3,9,TIENE CARTA DE SISBEN,,,,,,,,,1,,2,,2,1,2,45,45,52,5234,76,864.329.094.122.276
893523,1,1,1,70,76,3,50,1,,2,3,1,,4,1,,,,,,,,,,1,,2,,2,1,1,55,55,70,7020,76,785.108.586.080.709
893528,1,3,1,70,76,32,48,1,,2,32,1,,4,1,,,,,,,,,,1,,2,,2,1,2,97,97,15,1551,76,731.427.558.320.071
893536,1,2,1,70,76,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,37,,,,76,469.384.262.858.596
893536,1,3,1,70,76,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,76,469.384.262.858.596
893547,1,3,1,70,76,32,48,1,,2,32,1,,4,4,,,,,,,,,,1,,2,,2,1,2,45,53,55,5521,76,690.330.377.775.202
893558,1,1,1,70,76,3,50,1,,2,3,1,,2,1,,,,,,,,,,1,,1,400000,2,1,1,95,95,45,4521,76,785.108.586.080.709
893630,1,2,1,70,76,29,50,1,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,1,2,55,54,95,9500,76,809.595.800.329.251
893642,1,2,1,70,76,8,50,1,,2,8,1,,3,4,,,,,,,,,,1,,2,,2,1,1,37,37,64,6412,76,77.662.758.825.728
896241,1,3,1,70,5,144,48,1,,2,192,1,,9,1,,,,,,,,,,1,,2,,2,1,2,37,98,60,6021,5,868.389.253.320.437
896243,1,5,1,70,5,4,48,1,,2,4,1,,9,4,,,,,,,,,,1,,1,462000,2,1,1,0,74,29,2929,5,770.790.274.685.502
896244,1,3,1,70,5,32,70,1,,2,32,1,,7,1,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,5,764.971.457.243.198
896245,1,1,1,70,5,2,48,1,,2,2,1,,4,7,,,,,,,,,,1,,1,600000,2,1,1,95,95,45,4521,5,721.620.929.623.707
896247,1,1,1,70,5,24,48,4,,2,8,4,,2,4,,,,,,,,,,1,,2,,2,1,2,17,17,92,9214,5,796.430.784.542.548
896250,1,1,1,70,5,8,48,1,,2,8,1,,9,5,,,,,,,,,,1,,2,,2,1,1,33,39,62,6211,5,726.962.127.844.613
896253,1,2,1,70,5,20,24,1,,2,20,1,,4,7,,,,,,,,,,1,,2,,2,1,2,39,94,36,3699,5,668.082.696.689.516
896257,1,2,1,70,5,35,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,84,,,,5,681.877.016.722.815
896260,1,3,1,70,5,12,48,1,,2,74,1,,9,2,,,,,,,,,,1,,2,,2,1,1,45,45,52,5211,5,924.113.527.670.019
896271,1,3,1,70,5,6,48,1,,2,6,1,,2,4,,,,,,,,,,1,,2,,2,1,1,3,3,64,6422,5,743.361.576.227.988
896277,1,2,1,70,5,2,48,4,,2,2,4,,1,1,,,,,,,,,,1,,1,487000,2,1,1,85,85,45,4542,5,795.600.847.182.563
896288,1,5,1,70,5,21,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,5,709.044.802.007.616
896289,1,1,1,70,5,36,48,1,,2,120,1,,2,2,,,,,,,,,,1,,1,80000,2,1,2,34,34,64,6422,5,77.052.314.325.216
896297,1,1,1,70,5,252,48,1,,2,252,1,,2,2,,,,,,,,,,1,,2,,2,1,2,37,45,52,5221,5,681.414.210.363.814
896302,1,3,1,70,5,36,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,39,,,,5,723.876.752.632.885
896304,1,1,1,70,5,21,48,4,,2,21,4,,1,1,,,,,,,,,,1,,2,,2,1,2,81,81,36,3611,5,757.458.761.011.205
896308,1,5,1,70,5,28,48,1,,2,4,1,,4,4,,,,,,,,,,1,,2,,2,1,2,97,0,51,5135,5,807.239.728.931.759
896313,1,2,1,70,5,42,48,4,,2,6,1,,5,2,,,,,,,,,,1,,2,,2,1,2,16,79,51,5132,5,820.513.194.615.621
896313,1,3,1,70,5,84,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,92,,,,5,820.513.194.615.621
896314,1,4,1,70,5,12,48,1,,2,12,1,,9,4,,,1,,,,,,,,,2,,2,1,1,97,39,52,5233,5,834.807.244.942.117
896329,1,2,1,70,5,2,24,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,5,651.941.785.137.718
896337,1,2,1,70,5,2,48,1,,2,4,1,,5,2,,,,,,,,,,1,,1,500000,2,1,1,79,79,18,1810,5,798.090.659.262.518
896346,1,2,1,70,5,6,48,1,,2,52,1,,9,2,,,,,,,,,,1,,2,,2,1,1,45,45,52,5239,5,796.430.784.542.548
896352,1,5,1,70,5,2,48,1,,2,24,1,,4,2,,,,,,,,,,1,,2,,2,1,1,45,45,52,5249,5,681.266.798.209.204
896357,1,4,1,70,5,12,48,1,,2,12,1,,5,3,,,,,,,,,,1,,2,,2,1,1,79,97,18,1810,5,661.386.672.646.592
896357,1,5,1,70,5,10,48,1,,2,12,1,,4,3,,,,,,,,,,1,,2,,2,1,1,45,45,52,5249,5,661.386.672.646.592
896358,1,3,1,70,5,4,48,1,,2,4,4,,1,3,,,,1,,,,,,,,1,300000,2,1,1,95,37,60,6041,5,827.757.355.069.124
896362,1,1,1,70,5,4,48,4,,2,8,4,,1,1,,,,,,,,1,,,,2,,2,1,1,79,79,52,5271,5,684.771.744.651.894
896362,1,3,1,70,5,6,48,1,,2,52,1,,6,1,,,,,,,,,,1,,2,,2,1,1,45,45,15,1551,5,684.771.744.651.894
896363,1,3,1,70,5,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,85,,,,5,696.514.696.767.573
896368,1,2,1,70,5,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,15,,,,5,660.628.048.447.958
896368,1,3,1,70,5,4,48,1,,2,6,4,,9,1,,,,,,,,,,1,,2,,2,1,1,16,16,80,8050,5,660.628.048.447.958
896371,1,5,1,70,5,4,24,1,,2,40,1,,9,2,,,,,,,,,,1,,2,,2,1,1,45,45,28,2893,5,717.738.506.873.594
896378,1,8,1,70,5,32,48,1,,2,40,1,,8,1,,,,,,,,,,1,,2,,2,1,2,32,32,70,7010,5,802.980.944.122.343
896380,1,1,1,70,5,1,48,1,,2,3,1,,9,1,,,,,,,,,,1,,1,461500,2,1,1,2,2,25,2513,5,68.401.312.045.326
896382,1,4,1,70,5,96,24,1,,2,96,8,,2,6,,,,,,,,,,1,,2,,2,1,2,95,62,1,111,5,698.644.819.402.281
896387,1,1,1,70,5,2,48,4,,2,45,4,,1,1,,,,,,,,,,1,,2,,2,1,1,95,71,13,1320,5,733.243.751.645.918
896387,1,3,1,70,5,4,48,1,,2,4,1,,8,4,,,,,,,,,,1,,1,700000,2,1,1,59,50,55,5529,5,733.243.751.645.918
896389,1,3,1,70,5,12,48,1,,2,16,1,,7,1,,,,,,,,,,1,,2,,2,1,1,58,95,28,2811,5,747.615.690.468.255
896395,1,2,1,70,5,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,34,,,,5,667.872.208.901.462
896401,1,1,1,70,5,4,50,1,,2,4,1,,5,1,,,,,,,,,,1,,2,,2,1,1,79,79,18,1810,5,644.697.624.684.214
896401,1,2,1,70,5,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,39,,,,5,644.697.624.684.214
896406,1,1,1,70,5,13,48,1,,2,13,2,,9,1,,,,,,,,,,1,,1,200000,2,1,1,55,55,85,8511,5,678.279.633.062.534
896409,1,2,1,70,5,200,48,1,,2,600,2,,9,2,,,,,,,,,,1,,2,,2,1,2,94,19,75,7512,5,820.513.194.615.621
896409,1,3,1,70,5,16,50,1,,2,16,1,,5,4,,,,,,,,,,1,,1,80000,2,1,2,37,37,50,5030,5,820.513.194.615.621
896445,1,1,1,70,5,4,48,1,,2,4,1,,9,3,,,,,,,,,,1,,2,,2,1,1,75,75,17,1720,5,774.705.587.257.216
896470,1,4,1,70,5,4,35,1,,2,96,1,,2,4,,,,,,,,,,1,,2,,2,1,1,45,93,45,4552,5,582.178.858.291.632
896470,1,5,1,70,5,4,24,1,,2,144,1,,2,2,,,,,,,,,,1,,2,,2,1,1,45,45,52,5221,5,582.178.858.291.632
896472,1,3,1,70,5,40,48,1,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,1,2,0,54,85,8532,5,766.939.496.453.806
896474,1,1,1,70,5,28,48,1,,2,16,4,,1,4,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,5,692.029.981.538.649
896475,1,2,1,70,5,40,48,1,,2,64,1,,9,1,,,,,,,,,,1,,2,,2,1,2,79,39,17,1750,5,747.748.289.760.469
896479,1,2,1,70,5,48,48,1,,2,192,2,,9,2,,,,,,,,,,1,,2,,2,1,2,32,39,74,7492,5,841.647.945.186
896488,1,1,1,70,5,12,48,1,,2,44,1,,7,4,,,,,,,,,,1,,2,,2,1,1,21,39,64,6421,5,595.185.192.542.151
896490,1,3,1,70,5,3,48,1,,2,32,1,,5,2,,,,,,,,,,1,,2,,2,1,1,39,39,92,9241,5,847.832.528.836.166
896501,1,2,1,70,5,12,48,1,,2,20,1,,3,2,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,5,810.058.154.746.208
896517,1,1,1,70,5,8,48,1,,2,8,4,,1,4,,,,,,,,,,1,,2,,2,1,1,53,54,85,8532,5,763.105.227.942.594
896523,1,3,1,70,5,40,48,1,,2,40,3,,1,2,,,,,,,,,,1,,2,,2,1,2,45,54,95,9500,5,754.047.414.935.872
896529,1,3,1,70,5,12,40,1,,2,12,2,,9,4,,,,,,,,,,1,,2,,2,1,1,13,13,80,8012,5,638.834.849.090.113
896538,1,1,1,70,5,2,50,1,,2,2,4,,2,2,,,,,,,,,,1,,1,300000,2,1,1,95,93,45,4552,5,820.513.194.615.621
896538,1,2,1,70,5,8,48,1,,2,8,3,,1,2,,,,,,,,,,1,,2,,2,1,1,55,54,95,9500,5,820.513.194.615.621
896538,1,3,1,70,5,28,48,1,,2,9,1,,8,4,,,,,,,,,,1,,2,,2,1,2,98,98,60,6041,5,820.513.194.615.621
896539,1,3,1,70,5,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,53,53,55,5521,5,618.149.288.971.343
896546,1,1,1,70,5,100,48,1,,2,100,1,,9,4,,,,,,,,,,1,,2,,2,1,2,13,13,80,8043,5,654.684.073.269.178
896548,1,4,1,70,5,4,48,1,,2,4,1,,6,8,,,,,,,,,,1,,2,,2,1,1,53,92,22,2233,5,767.821.658.238.755
896549,1,2,1,70,5,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,5,726.729.147.252.191
896559,1,3,1,70,5,32,40,1,,2,30,1,,9,1,,,1,,,,,,,,,2,,2,1,2,19,19,70,7010,5,748.367.739.332.399
896561,1,2,1,70,5,24,48,3,,2,4,4,,1,1,,,,,,,,1,,,,1,150000,2,1,2,54,93,45,4552,5,765.179.178.861.276
896561,1,3,1,70,5,30,48,1,,2,30,4,,2,1,,,,,,,,,,1,,2,,2,1,2,53,53,55,5521,5,765.179.178.861.276
896563,1,1,1,70,5,12,48,1,,2,12,4,,2,1,,,,,,,,,,1,,2,,2,1,1,57,57,93,9302,5,891.774.325.325.739
896580,1,3,1,70,8,50,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,54,,,,8,448.341.851.089.198
896586,1,3,1,70,8,24,60,4,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,2,55,13,80,8011,8,558.754.445.087.498
896586,1,4,1,70,8,52,60,1,,2,52,1,,5,1,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,8,558.754.445.087.498
896586,1,5,1,70,8,52,60,1,,2,54,1,,6,1,,,,,,,,,,1,,2,,2,1,2,55,55,18,1810,8,558.754.445.087.498
896587,1,3,1,70,8,32,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,54,,,,8,486.424.148.737.472
896595,1,1,1,70,8,32,48,1,,2,36,2,,9,1,,,,,,,,,,1,,2,,2,1,2,39,39,75,7512,8,369.053.185.798.522
896601,1,2,1,70,8,3,48,1,,2,4,1,,5,1,,,,,,,,,,1,,1,500000,2,1,1,84,84,51,5170,8,584.976.649.993.478
896601,2,2,2,70,8,72,48,3,,2,160,3,,1,2,,,,,,,,,,1,,2,,2,1,2,54,54,95,9500,8,584.976.649.993.478
896603,2,1,2,70,8,4,48,1,,2,4,1,,9,8,,,,,,,,,,1,,1,500000,2,1,1,45,98,60,6021,8,614.181.945.881.501
896605,1,2,1,70,8,4,48,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5221,8,674.448.678.924.204
896606,1,3,1,70,8,52,48,1,,2,104,1,,7,1,,,,,,,,,,1,,2,,2,1,2,3,95,45,4521,8,394.707.245.702.292
896610,1,1,1,70,8,8,48,4,,2,8,4,,5,1,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,8,386.698.542.345.126
896614,1,3,1,70,8,6,72,4,,2,8,4,,1,4,,,,,,,,,,1,,2,,2,1,1,98,98,60,6031,8,394.707.245.702.292
896616,1,1,1,70,8,4,48,4,,2,8,4,,6,2,,,,,,,,,,1,,2,,2,1,1,53,53,55,5521,8,734.626.496.994.435
896616,1,4,1,70,8,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,734.626.496.994.435
896619,1,2,1,70,8,12,48,1,,2,12,2,,9,2,,,,,,,,,,1,,2,,2,1,1,2,2,75,7513,8,59.687.736.804.238
896621,1,4,1,70,8,5,48,1,,2,5,1,,6,1,,,,,,,,,,1,,1,461500,2,1,1,45,45,52,5231,8,236.679.998.258.792
896626,1,2,1,70,8,8,48,1,,2,104,1,,6,2,,,,,,,,,,1,,2,,2,1,1,45,32,60,6031,8,494.206.628.447.882
896629,1,3,1,70,8,104,48,1,,2,104,1,,9,4,,,,,,,,,,1,,2,,2,1,2,32,33,52,5211,8,402.842.061.357.812
896629,1,4,1,70,8,4,48,1,,2,8,1,,4,4,,,,,,,,,,1,,2,,2,1,1,0,32,52,5241,8,402.842.061.357.812
896636,1,2,1,70,8,36,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,420.844.357.149.295
896636,1,4,1,70,8,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,53,53,55,5529,8,420.844.357.149.295
896636,1,6,1,70,8,65,60,3,,2,66,3,,1,1,,,,,,,,,,1,,2,,2,1,2,54,54,95,9500,8,420.844.357.149.295
896656,1,10,1,70,8,12,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,8,56.593.325.905.609
896659,1,1,1,70,8,24,48,3,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,1,2,54,54,95,9500,8,584.645.798.100.744
896676,1,1,1,70,8,8,70,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,98,98,60,6031,8,447.233.299.660.237
896681,1,3,1,70,8,8,48,1,,2,108,1,,7,4,,,,,,,,,,1,,2,,2,1,1,33,33,50,5030,8,364.658.978.309.321
896681,1,4,1,70,8,96,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,16,,,,8,364.658.978.309.321
896684,1,1,1,70,8,48,40,1,,2,40,1,,6,1,,,,,,,,,,1,,2,,2,1,2,16,16,70,7010,8,409.839.480.693.712
896684,1,2,1,70,8,96,48,1,,2,96,1,,6,4,,,,,,,,,,1,,2,,2,1,2,45,45,18,1810,8,409.839.480.693.712
896684,1,3,1,70,8,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,8,409.839.480.693.712
896696,1,3,1,70,8,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,563.671.968.564.845
896697,1,2,1,70,8,16,48,1,,2,10,1,,9,4,,,,,,,,,,1,,2,,2,1,2,32,32,51,5169,8,357.706.387.987.486
896700,1,3,1,70,8,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,2,,,,8,238.226.716.970.396
