DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6440;P6450;P6460;P6460S1;P6465S1A1;P6465S2A1;P6465S1;P6465S2;P6660S2;P6660S1A1;P6660S2A1;P6660S1;P6400;P6422;P6424S2;P6424S3;P6424S4;P6424S1;P6426;P6430;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6530;P6530S1;P6540;P6540S1;P6540S2;P6550;P6550S1;P6550S2;P6560;P6560S1;P6560S2;P6570;P6570S1;P6570S2;P6580;P6580S1;P6580S2;P6630S3;P6630S5;P6630S5A1;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642;P6642S2;P6642S1;P6642S2A1;P6643;P6643S1;P6643S2;P6643S2A1;P6644;P6644S1;P6644S2;P6644S2A1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6910;P6910S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P7080;P760;P7090;P7100;P7110;P7120;P7130;P7140;P7150;P7160;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;CLASE;RAMA4D;OFICIO;RAMA2D;OCI;DPTO;fex_c_2011
557837;1;7;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;4;1; ;4; ; ;1;20;22;2; ; ; ; ; ;2;6; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;0; ;1;4;2;1;1;1;1;1;2;1;2;2;2;2;2;2;2; ;2;2;2;3;3;2;2;3;3;3; ;2;5262;45;52;1;23;1126,99975091648
557837;1;8;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;8;1; ;8; ; ;1;19;23;2; ; ; ; ; ;2;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;0; ;1;24;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2; ;2;2;2;3;3;2;2;2;3;3; ;2;5262;45;52;1;23;1126,99975091648
558338;1;1;60;1;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2;23;1; ;1; ;440000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2;2; ; ; ;440000; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;94; ; ;94; ; ;1;6;18;2; ; ; ; ; ;2;8; ;2; ;1;1;3;2;1;1; ; ; ; ; ; ; ; ;2;1;24;1; ;2; ; ; ; ;5000000;12;2; ; ; ;1;1;2;1;1;1;2;2;2;2;1;1;2; ;2;2;2;2;2;2;2;3;3;1; ;2;0140;62;01;1;47;1549,55828556303
558338;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;200000;1;400000;3; ;12;48; ; ;48; ; ;1;8;17;2; ; ; ; ; ;2;8; ;2; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;400000; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;2; ;2;0140;62;01;1;47;1549,55828556303
558339;1;1;60;1;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;35;1; ;1; ;350000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;200000; ;175000;350000; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;48; ; ;48; ; ;1;7;15;2; ; ; ; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;8;1; ;2; ; ; ; ;4500000;0;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;2;0140;60;01;1;47;1363,93805675014
558341;1;1;60;1;2;1; ; ; ; ; ;2; ; ; ;1;1;1;1;2;1;4;1; ;1; ;500000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ;2;2;2;200000;2;1;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2; ; ;250000;500000; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;42; ; ;42; ; ;1;6;14;2; ; ; ; ; ;2;1; ;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;12;1; ;2; ; ; ; ;5500000;0;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;2; ;2;5511;60;55;1;47;1963,98882340316
558342;1;1;60;1;2;1; ; ; ; ; ;2; ; ; ;1;1;1;1;2;1;40;1; ;1; ;440000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2; ; ;220000;220000; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;45; ; ;45; ; ;1;7;5;2; ; ; ; ; ;2;8; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;1;1;6;1; ;2; ; ; ; ;5640000;0;1;10;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2; ;2;2;1;3;2;1;2;3;3;8; ;2;0118;60;01;1;47;1716,44696072337
558344;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;480000;1;3600000;3; ;9;8;2; ;44; ; ;1;7;15;2; ; ; ; ; ;3;8; ;10; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;4;1; ;2; ; ; ; ;3600000;3;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2;2;2; ;3;2;2;3;3;2;2;2;3;5; ;2;1411;71;14;1;47;2134,95717452039
560522;1;1;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;LE PAGAN POR DIA TRABAJADO; ;400000;1;0;2; ;12;58; ; ;58; ; ;1;7;12;1;13;18;2; ; ;4;10; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;1; ;2; ; ; ; ;6000000;0;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;2;3;9; ;2;1411;71;14;1;54;862,096522519419
560522;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;0;1; ;5;42; ; ;42; ; ;1;12;2;2; ; ; ; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;1; ;2; ; ; ; ;1010000;1;2; ; ; ;1;1;2;1;2;1;2;1;1;1;1;2;1;CAMBIAR DE ACTIVIDAD;2;2;2;2;3;3;2;3;3;3; ;2;5530;51;55;1;54;862,096522519419
560523;1;3;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;60000;1;0;3; ;12;5;1; ;5; ; ;1;8;10;1;14;17;2; ; ;1;2; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;30;3; ;2; ; ; ; ;2000000;1;1;48;1;2;1;1;2;1;1;1;2;1;2;2;1;2;2; ;3;3;3;2;3;3;2;3;3;3; ;2;9301;56;93;1;54;721,307708309487
560524;1;1;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;36;1; ;1; ;480000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2;2; ; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;480000; ; ; ; ;12;60; ; ;60; ; ;1;5;11;1;13;17;2; ; ;2;8; ;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;1; ;1;21;4; ;100000;6900000;0;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;3;2;2;3;3;8; ;2;0121;62;01;1;54;895,936417410159
560525;1;1;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;1; ;1; ;480000;2; ; ;2; ;1;100000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2;2; ; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;63; ; ;63; ; ;1;7;16;2; ; ; ; ; ;1;8; ;4; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;12;8; ;2; ; ; ; ;6700000;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;2; ;2;0121;60;01;1;54;584,173316087795
560526;1;1;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;450000;1;0;3; ;11;54; ; ;54; ; ;1;7;12;1;14;18;2; ; ;1;8; ;12;LOS PATRONES DONDE HA TRABAJADO;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;3;1; ;2; ; ; ; ;5300000;0;2; ; ; ;1;1;2;1;2;1;1;1;1;2;1;1;2; ;2;3;2;3;3;2;2;3;3;2; ;2;0140;61;01;1;54;869,903999934353
560769;1;1;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;672000;1;8000000;3; ;12;42; ; ;42; ; ;1;4;7;1;14;17;2; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;360;4; ;2; ; ; ; ;8000000;0;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;2;3;8; ;2;0121;62;01;1;25;1814,39893793345
560772;1;1;60;1;2;2;6; ; ;2;2;2; ; ;2;1;1;2;2;2;2;3;1; ;1; ;600000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2;2; ; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;60; ; ;60; ; ;1;7;18;2; ; ; ; ; ;3;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;1;1;7;1; ;2; ; ; ; ;6000000;1;2; ; ; ;1;1;1;1;2;1;2;2;2;2;2;2;1;YA NO TIENE TRABAJO;2;2;2;3;3;2;2;2;2;8; ;2;6041;98;60;1;25;2199,09882173514
560772;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;132;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;172000;1;1720000;3; ;12;40; ; ;40; ; ;1;8;16;2; ; ; ; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;1; ;2; ; ; ; ;1720000;0;1;8;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;3;3;8; ;2;8532;54;85;1;25;2199,09882173514
560773;1;1;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;120000;1;600000;1; ;12;50; ; ;30;6; ;1;7;17;2; ; ; ; ; ;1;8; ;12;TIENE LA CARTA  DE VINCULADO AL SISBE;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;2; ; ; ; ;600000;48;1;30;2;1;1;1;1;1;2;1;2;2;2;2;2;2;2; ;3;2;2;3;3;2;2;2;3;8; ;2;0140;62;01;1;25;2827,38620314449
560774;1;1;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;228;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;0;1;1200000;1; ;12;60; ; ;70; ; ;1;8;18;2; ; ; ; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;1500000; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;3;3;8; ;2;0118;62;01;1;25;2148,75240227597
560774;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;192;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;28;2; ;28; ; ;1;12;16;2; ; ; ; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;3; ;2; ; ; ; ;0;0;2; ; ; ;1;1;2;1;2;2;2;2;2;2;1;2;2; ;2;2;2;3;3;2;2;3;3;8; ;2;0118;62;01;1;25;2148,75240227597
560774;1;3;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;48;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;554000;1;6000000;3; ;12;14;2; ;14; ; ;1;6;8;2; ; ; ; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;6000000; ;2; ; ; ;1;1;2;1;1;1;2;2;2;2;1;2;2; ;2;3;2;2;3;2;2;3;4;8; ;2;0121;62;01;1;25;2148,75240227597
560774;1;4;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;60; ; ;60; ; ;1;8;18;2; ; ; ; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;0; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;3;3;2;2;3;3;8; ;2;0118;62;01;1;25;2148,75240227597
560774;1;5;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;60; ; ;60; ; ;1;8;18;2; ; ; ; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;0; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;3;3;2;2;3;4;3; ;2;0118;62;01;1;25;2148,75240227597
560774;1;6;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;60; ; ;60; ; ;1;8;18;2; ; ; ; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;0; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;3;3;2;2;3;4;3; ;2;0118;62;01;1;25;2148,75240227597
560775;1;1;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;60;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;120000;1;2000000;3; ;12;60; ; ;60; ; ;1;8;18;2; ; ; ; ; ;1;8; ;2; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;24;8; ;2; ; ; ; ;2000000;0;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;8; ;2;0118;62;01;1;25;2313,78946630691
560775;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;48;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;336000;1;3000000;3; ;12;14;2; ;14; ; ;1;8;9;1;16;17;2; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;3000000; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;3;2;2;3;3;8; ;2;0121;62;01;1;25;2313,78946630691
560776;1;1;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;204;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;50000;1;600000;1; ;12;60; ; ;60; ; ;1;7;17;2; ; ; ; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;8; ;2; ; ; ; ;600000;0;2; ; ; ;1;1;2;1;2;1;2;2;2;2;1;1;1;ESTABILIDAD LABORAL;2;3;2;3;3;2;2;2;3;8; ;2;0140;61;01;1;25;2146,01893832969
560776;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;180;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;60000;1;720000;1; ;12;9;2; ;9; ; ;1;9;12;2; ; ; ; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;720000; ;1;15;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;3;3;3;3;2;2;3;8; ;2;9301;56;93;1;25;2146,01893832969
560777;1;1;60;1;2;2;12; ; ;2;2;2; ; ;2;1;1;2;1;2;2;360;1; ;1; ;433700;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2;2; ; ; ;200000;200000;2;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;48; ; ;48; ; ;1;6;17;2; ; ; ; ; ;2;8; ;2; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;5240000; ;2; ; ; ;1;1;2;2;2;1;2;2;2;2;1;1;2; ;2;2;2;3;3;3;2;2;2;8; ;2;0121;60;01;1;25;1672,48138987835
560777;1;3;60;1;2;2;12; ; ;2;2;2; ; ;2;1;1;1;1;2;1;12;1; ;1; ;433700;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2;2; ; ; ;250000; ;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;56; ; ;56; ; ;1;6;17;2; ; ; ; ; ;2;8; ;2; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;2;8; ;2; ; ; ; ;4900000;3;1;14;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2; ;2;2;3;2;2;2;2;3;3;3; ;2;0121;62;01;1;25;1672,48138987835
560778;1;1;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;48;1; ;1; ;450000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2;2; ; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;35;2; ;35; ; ;1;5;10;2; ; ; ; ; ;2;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;8;1; ;2; ; ; ; ;5400000;6;1;30;1;1;1;1;1;1;2;1;2;2;2;2;1;1;2; ;2;2;2;2;3;2;2;3;3;8; ;2;6042;98;60;1;25;1747,54270120159
560778;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;48;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;100000;1;1200000;3; ;12;49; ; ;49; ; ;1;8;17;2; ; ; ; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;1200000; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;3;3;2;2;1;4;8; ;2;3699;94;36;1;25;1747,54270120159
560778;1;5;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1; ;1; ;80000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2;2; ; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;28;2; ;28; ; ;1;4;6;1;4;17;2; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;480000; ;1;48;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2; ;3;3;2;3;3;3;2;2;3;8; ;2;0121;62;01;1;25;1747,54270120159
560779;1;2;60;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;360;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;784000;1;9000000;3; ;12;14;2; ;14; ; ;1;6;8;2; ; ; ; ; ;2;8; ;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ;9000000; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;3;2;2;3;3;6; ;2;0121;62;01;1;25;2720,79803040819
