DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
556999;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;304,068046587458
556999;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;304,068046587458
556999;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;304,068046587458
557000;1;1;13;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;237,496307406716
557000;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;237,496307406716
557000;1;5;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;13;237,496307406716
557001;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;392,871317345398
557003;1;2;13;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;325,032725479327
557003;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;325,032725479327
557003;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;325,032725479327
557004;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;320,258723657427
557004;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;320,258723657427
557005;1;1;13;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;300,746670707429
557005;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;300,746670707429
557005;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;300,746670707429
557006;1;1;13;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;287,217900999943
557006;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;287,217900999943
557006;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;287,217900999943
557009;1;1;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;268,228039579482
557010;1;2;13;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;302,96435251537
557010;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;302,96435251537
557011;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;291,252925045441
557011;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;291,252925045441
557012;1;1;13;80;1;4;4; ;2; ;2; ;2; ; ; ; ;4;2;1;13;270,347854397424
557012;1;3;13;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;270,347854397424
557013;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;311,87848686929
557014;1;1;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;253,266339685375
557015;1;2;13;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;300,273814012843
557016;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;259,409465027189
557016;1;6;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;259,409465027189
557017;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;219,564963833622
557017;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;219,564963833622
557017;2;2;13;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;219,564963833622
557017;2;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;219,564963833622
557017;2;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;219,564963833622
557017;2;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;219,564963833622
557018;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;402,999992717751
557018;1;3;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;402,999992717751
557018;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;402,999992717751
557019;1;6;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;206,081117747169
557020;1;1;13;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;318,159439022854
557020;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;318,159439022854
557020;1;6;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;318,159439022854
557020;1;8;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;318,159439022854
557026;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;230,887717921644
557027;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;542,05066539098
557028;1;1;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;13;258,529672314014
557028;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;258,529672314014
557030;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;373,85953700198
557030;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;373,85953700198
557032;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;360,585860669367
557033;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;271,132087308971
557034;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;300,746670707429
557034;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;300,746670707429
557035;1;1;13;80;1;4;8;POR ARREGLO CON LA EMPRESA PARA ESPERAR EDAD DE JUBILACION.;2; ;2; ;2; ; ; ; ;8;2;1;13;295,154454571899
557036;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;271,342902621546
557036;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;271,342902621546
557036;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;271,342902621546
557038;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;294,629829469516
557038;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;294,629829469516
557038;1;6;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;294,629829469516
557038;1;7;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;294,629829469516
557039;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;245,067744731408
557040;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;300,167059399362
557041;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;225,102193763468
557042;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;706,142527120354
557044;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;13;281,952527253871
557044;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;281,952527253871
557045;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;13;253,239967983901
557045;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;253,239967983901
557047;1;2;13;80;1;1;2; ;2; ;1;20000;1;20000; ; ; ;1;2;1;13;360,858878712906
557047;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;360,858878712906
557049;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;270,627363221592
557049;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;270,627363221592
557049;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;270,627363221592
557050;1;3;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;224,840152381457
557052;1;1;13;80;1;4;4; ;2; ;2; ;2; ; ; ; ;8;2;1;13;275,88139975824
557052;1;2;13;80;1;4;4; ;2; ;2; ;2; ; ; ; ;4;2;1;13;275,88139975824
557052;1;8;13;80;1;1;8;DESEA   ESTUDIAR;2; ;2; ;1;150000; ; ; ;1;2;1;13;275,88139975824
557052;1;9;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;275,88139975824
557052;1;10;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;275,88139975824
557054;1;2;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;13;295,154454571899
557056;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;641,313386262648
557057;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;840,087167660931
557059;1;1;13;80;1;4;8;SE FUE PARA OTRO PAIS;2; ;2; ;2; ; ; ;PARA IRSE PARA OTRO PAIS;12;2;1;13;1036,23349792454
557059;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;1036,23349792454
557061;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;281,699742230596
557061;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;281,699742230596
557064;1;1;13;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;13;299,246898395928
557064;1;3;13;80;1;2;7; ;2; ;2; ;2; ; ;1; ;2;1;1;13;299,246898395928
557064;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;299,246898395928
557065;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;738,652091865766
557065;1;4;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;738,652091865766
557065;1;5;13;80;1;2;7; ;2; ;2; ;2; ; ; ; ;2;2;1;13;738,652091865766
557065;1;6;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;738,652091865766
557066;1;2;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;845,369166633711
557067;1;3;13;80;1;3;2; ;2; ;2; ;2; ; ; ; ;1;2;1;13;761,173354784991
557068;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;473,355386283018
557068;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;473,355386283018
557068;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;473,355386283018
557069;1;1;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;199,211258193547
557071;1;1;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;263,40956167375
557071;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;263,40956167375
557072;2;2;13;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;291,968464445395
557074;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;295,154454571899
557074;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;295,154454571899
557075;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;291,621721040933
557076;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;187,761872105629
557076;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;187,761872105629
557076;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;187,761872105629
557077;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;300,293172689486
557077;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;300,293172689486
557077;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;300,293172689486
557078;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;318,052684409373
557078;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;318,052684409373
557078;2;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;318,052684409373
557079;1;2;13;80;1;2;7; ;2; ;2; ;2; ; ; ;NO QUIERE TRABAJAR;12;2;1;13;320,258723657427
557612;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;118,154010468826
557613;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;115,865808855991
557614;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;143,923738843025
557614;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;143,923738843025
557615;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;143,923738843025
557617;1;1;23;80;1;1;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;157,777147147235
557617;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;157,777147147235
557618;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;77,3318310981873
557618;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;77,3318310981873
557618;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;77,3318310981873
557618;1;8;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;77,3318310981873
557619;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;139,533972004761
557620;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;118,494689456865
557620;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;118,494689456865
557621;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;140,701008917889
557623;1;1;23;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;23;111,153369147106
557623;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;111,153369147106
557623;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;111,153369147106
557623;1;7;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;111,153369147106
557623;1;8;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;111,153369147106
557624;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;289,099429141945
557624;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;289,099429141945
557624;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;289,099429141945
557624;1;7;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;289,099429141945
557625;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;270,588034922719
557626;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;193,531922288669
557626;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;193,531922288669
557626;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;193,531922288669
557626;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;193,531922288669
557626;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;193,531922288669
557626;1;8;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;193,531922288669
557628;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;419,101716939606
557628;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;419,101716939606
557628;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;419,101716939606
557630;1;1;23;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;114,599414897937
557630;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;114,599414897937
557631;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;111,790287074258
557631;2;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;111,790287074258
557632;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;134,102156971622
557635;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;98,1340070748286
557635;1;5;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;98,1340070748286
557637;1;2;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;9;2;1;23;119,926676560465
557637;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;119,926676560465
557639;1;2;23;80;1;1;1; ;2; ;2; ;1;300000; ; ; ;2;2;1;23;91,7922471981407
557639;1;3;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;91,7922471981407
557640;1;4;23;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;23;102,688856281095
557640;1;6;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;102,688856281095
557640;1;7;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;102,688856281095
557641;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;155,677933776611
557642;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;119,494525297878
557642;1;2;23;80;1;4;7; ;2; ;2; ;2; ; ; ; ;9;2;1;23;119,494525297878
557642;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;119,494525297878
557643;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;92,0993464058304
557643;1;7;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;92,0993464058304
557644;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;86,1047114368187
557644;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;86,1047114368187
557645;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;78,2596427359475
557647;1;2;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;112,43725974689
557648;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;363,892871667392
557648;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;363,892871667392
557648;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;363,892871667392
557649;1;1;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;438,068856640946
557649;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;438,068856640946
557649;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;438,068856640946
557651;1;1;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;316,128690419523
557652;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;243,740102303612
557652;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;243,740102303612
557652;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;243,740102303612
557653;1;1;23;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;159,645626080976
557653;1;3;23;80;2; ; ; ;2; ;2; ;2; ;1;1;FALTA DE DOCUMENTOS;12; ;1;23;159,645626080976
557653;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;159,645626080976
557654;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;182,083157090873
557654;1;2;23;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;182,083157090873
557654;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;182,083157090873
557654;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;182,083157090873
557655;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;137,202787460341
557657;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;116,794047568479
557658;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;140,302437435651
557659;1;1;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;135,092538935468
557659;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;135,092538935468
557659;1;9;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;135,092538935468
557660;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;189,322706523947
557660;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;189,322706523947
557660;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;189,322706523947
557660;1;13;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;189,322706523947
557662;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;125,122218936717
557663;1;2;23;80;1;1;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;109,144857473307
557663;1;4;23;80;1;1;1; ;2; ;2; ;1;96000; ; ; ;2;2;1;23;109,144857473307
557663;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;109,144857473307
557664;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;66,7417204592488
557664;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;66,7417204592488
557664;1;9;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;66,7417204592488
557665;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;146,714918269249
557666;1;2;23;80;1;1;2; ;2; ;2; ;1;65000; ; ; ;9;2;1;23;97,1532356804777
557668;1;1;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;23;314,451853836997
557668;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;314,451853836997
557670;1;2;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;402,479475152829
557670;1;10;23;80;2; ; ; ;2; ;2; ;2; ;1;2; ;8; ;1;23;402,479475152829
557673;1;1;23;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;127,221848177562
557676;1;2;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;107,644797007445
557677;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;122,880154812038
557680;1;1;23;80;1;3;7; ;2; ;2; ;2; ; ;1; ;9;1;1;23;151,454767246788
557681;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ;1; ;8;1;1;23;148,956982393927
557681;1;4;23;80;1;1;8;CAMBIO DE RESIDENCIA;2; ;2; ;1;2400000; ; ; ;9;2;1;23;148,956982393927
557682;1;2;23;80;1;1;2; ;2; ;2; ;1;500000; ; ; ;9;2;1;23;114,002868142255
557684;1;1;23;80;1;1;5; ;2; ;2; ;2; ; ; ; ;1;2;1;23;155,279362294374
557684;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;155,279362294374
557687;1;1;23;80;1;1;3; ;2; ;2; ;1;400000; ; ; ;4;2;1;23;135,239978924135
557688;1;2;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;23;95,6168422457266
557690;1;2;23;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;179,186323643784
557691;1;1;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;180,205383141215
557691;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;180,205383141215
557691;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;180,205383141215
557691;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;180,205383141215
557692;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;150,540059479681
557692;1;4;23;80;2; ; ; ;2; ;2; ;2; ;1;1; ;1; ;1;23;150,540059479681
557692;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;150,540059479681
557692;2;2;23;80;1;1;7; ;2; ;2; ;1;500000; ; ; ;9;2;1;23;150,540059479681
557693;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;108,243308177681
557696;1;5;23;80;1;1;7; ;2; ;2; ;1;1200000; ; ; ;4;2;1;23;144,293095364649
557699;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;146,716992778692
557702;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;143,525167360788
557702;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;143,525167360788
557704;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;112,570881038656
557704;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;112,570881038656
557704;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;112,570881038656
557705;1;1;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;93,1327620271925
557705;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;93,1327620271925
557705;1;3;23;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;93,1327620271925
557705;1;4;23;80;1;3;0; ;2; ;2; ;2; ; ; ; ;8;2;1;23;93,1327620271925
557709;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;143,126595878551
557710;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;140,099143795439
557711;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;119,98379847694
557713;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;151,853338729025
557717;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;115,59910369949
557718;1;2;23;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;128,946813984302
557719;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;63,7771264537454
557719;1;5;23;80;2; ; ; ;2; ;2; ;2; ;1;4; ;4; ;1;23;63,7771264537454
557720;1;1;23;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;90,830855780031
557721;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;88,2896536450213
557721;1;3;23;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;23;88,2896536450213
557721;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;88,2896536450213
557721;1;6;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;88,2896536450213
557723;1;2;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;95,6168422457266
557725;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;109,144857473307
557725;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;109,144857473307
