DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5198405;1;2;1;80;2;1;9;POR LA CUARENTENA;2; ; ;12;POR LA CUARENTENA;2; ;2; ; ; ; ;2;1;08;1,1;41;1223,2807497761
5198406;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;08;1,1;41;1053,54925131256
5198406;1;3;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ;1;40;400000;2;1;08;1,1;41;1053,54925131256
5198406;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;1053,54925131256
5198654;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;68;1643,62207447207
5198654;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;68;1643,62207447207
5198654;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;68;1643,62207447207
5198655;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;68;1555,5440600057
5198766;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;15;6453,20483542801
5198766;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;6453,20483542801
5198767;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;15;1747,04368373015
5198767;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;15;1747,04368373015
5198769;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;15;3594,27322971702
5198769;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;3594,27322971702
5198769;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;15;3594,27322971702
5199618;1;1;1;80;2;1;9;POR CUARENTENA DE COVID 19;2; ; ;12;POR CUARENTENA DE COVID 19;2; ;2; ;2; ;877803;2;1;08;1,1;76;919,832063960846
5199618;1;4;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ;2; ;877803;2;1;08;1,1;76;919,832063960846
5199620;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;08; ;76;2188,74413655934
5199621;1;2;1;80;2;1;1; ;2; ; ;4; ;2; ;2; ;1;48;877803;2;1;08;1,1;76;1964,88484337746
5199621;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;76;1964,88484337746
5199623;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;20;98;2;1;08; ;76;1686,10178358872
5199623;1;4;1;80;2;1;6; ;2; ; ;4; ;1; ;2; ;2; ;877803;2;1;08;1,1;76;1686,10178358872
5199624;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;76;1365,07798322005
5199624;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ;2; ;99; ;1;08; ;76;1365,07798322005
5199627;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;76;1686,41045507428
5199636;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;08;1,1;66;837,783624643943
5199636;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;66;837,783624643943
5199641;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;1,1;66;727,016546406405
5199642;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;66;727,016546406405
5199643;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;66;727,016546406405
5199643;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;66;727,016546406405
5199643;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;66;727,016546406405
5199644;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;66;984,576905539592
5199644;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;66;984,576905539592
5199645;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;66;727,016546406405
5199646;1;1;1;80;2;1;9;COVID 19;1; ;1;8; ;2; ;2; ; ; ; ;2;1;08;1,1;66;727,016546406405
5199647;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;1,1;66;727,016546406405
5199647;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;66;727,016546406405
5199649;1;1;1;80;2;1;7; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;08;1,1;66;727,016546406405
5199649;1;2;1;80;2;1;7; ;2; ; ;8; ;1; ;2; ;1;48;2000000;2;1;08;1,1;66;727,016546406405
5199650;1;2;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;08;1,1;66;2908,06618562562
5199652;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;1;40;500000;2;1;08;1,1;66;727,016546406405
5199654;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;877803;2;1;08;1,1;66;821,563366965934
5199655;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;66;1300,81176846303
5199657;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;66;2179,87221375295
5199658;1;1;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;66;821,563366965934
5199659;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;66;727,016546406405
5199661;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;66;1112,30388030444
5199664;1;2;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;1,1;66;1116,61347620209
5199667;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;66;2757,80373804144
5199668;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;66;1443,4964440337
5199668;1;2;1;80;2;1;7; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;08;1,1;66;1443,4964440337
5199668;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;66;1443,4964440337
5199669;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;66;842,093220541596
5199812;1;1;1;80;2;1;9;PANDEMIA COVID19;2; ; ;1; ;2; ;2; ;1;20;500000;2;1;08;1,1;41;3194,50180134243
5199816;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;41;798,625450335609
5199818;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;41;1191,52983387787
5199818;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;1191,52983387787
5199818;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;1191,52983387787
5199819;1;2;1;80;2;1;9;PANDEMIA COVID19;2; ; ;12;PANDEMIA;2; ;2; ;1;48;887000;2;1;08;1,1;41;1487,28807365606
5199819;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;1487,28807365606
5199819;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;1487,28807365606
5199819;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;40;887000;2;1;08; ;41;1487,28807365606
5199819;1;6;1;80;2;1;9;PANDEMIA COVID19;2; ; ;4; ;2; ;2; ;1;20;98;2;1;08;1,1;41;1487,28807365606
5199820;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;1081,55471627608
5199822;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;41;1524,84041012604
5199824;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;1559,69856420123
5199824;1;5;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;48;887000;2;1;08;1,1;41;1559,69856420123
5199828;1;2;1;80;2;1;9;PANDEMIA COVID19;2; ; ;1; ;2; ;2; ;1;48;250000;2;1;08;1,1;41;1506,05098329351
5199844;1;1;1;80;2;1;9;PANDEMIA COVID19;2; ; ;12;PANDEMIA COVID19;2; ;2; ;2; ;300000;2;1;08;1,1;41;1191,1818969726
5199844;1;2;1;80;2;1;9;PANDEMIA COVID19;2; ; ;9; ;2; ;2; ;1;24;300000;2;1;08;1,1;41;1191,1818969726
5199844;1;5;1;80;2;1;9;PANDEMIA COVID19;2; ; ;12;PANDEMIA COVID19;2; ;2; ;1;24;200000;2;1;08;1,1;41;1191,1818969726
5199844;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;1191,1818969726
5199845;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;41;1639,29748795985
5199846;2;2;2;80;2;1;8; ;2; ; ;12;INDOCUMENTADA;2; ;2; ;1;48;887000;2;1;08;1,1;41;3194,50180134243
5199846;2;4;2;80;2;1;9;INDOCUMENTADA;2; ; ;1; ;2; ;2; ;1;48;887000;2;1;08;1,1;41;3194,50180134243
5199847;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;41;2180,44642869185
5199847;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;2180,44642869185
5199847;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;2180,44642869185
5199849;1;2;1;80;2;1;9;PANDEMIA COVID19;2; ; ;2; ; ; ;2; ;1;20;200000; ;1;08;1,1;41;1931,77132275723
5199851;1;1;1;80;2;1;9;PANDEMIA COVID19;2; ; ;4; ;2; ;2; ;1;30;100000;2;1;08;1,1;41;1223,2807497761
5199958;1;2;1;80;2;1;3; ;1; ;1;1; ;2; ;2; ; ; ;500000;2;1;08;1,1;41;3194,50180134243
5200112;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;41;798,625450335609
5200112;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;41;798,625450335609
5200112;1;3;1;80;2;1;7; ;2; ; ;12;POR LA CUARENTENA;2; ;2; ;1;40;877000;2;1;08;1,1;41;798,625450335609
5200113;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;41;1226,59648489514
5200114;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;41;1138,71230263648
5200114;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;41;1138,71230263648
5200114;1;4;1;80;2;1;9;POR EMBARAZO;2; ; ;9; ;2; ;2; ;2; ;877000;2;1;08;1,1;41;1138,71230263648
5200115;1;3;1;80;2;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;08;1,1;41;1053,54925131256
5200115;1;4;1;80;2;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;08;1,1;41;1053,54925131256
5200116;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;1,1;41;2047,19992402551
5200116;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;2047,19992402551
5200902;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;41;3117,01882880496
5200903;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;2504,52674020058
5200903;2;1;2;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;41;2504,52674020058
5200903;2;3;2;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;2504,52674020058
5200904;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;41;3194,50180134243
5200905;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;41;921,721089426147
5200906;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;41;1226,59648489514
5200907;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;41;2443,69072607942
5200907;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;41;2443,69072607942
5200908;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;41;1226,59648489514
5201445;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1544,55034385733
5201446;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1544,55034385733
5201447;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;48;877803;2;1;08;1,1;17;1005,64222147965
5201448;1;1;1;80;2;1;4; ;2; ; ;4; ;1;2;2; ;2; ;800000;1;1;08;1,1;17;1005,64222147965
5201448;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1005,64222147965
5201449;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1005,64222147965
5201449;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;877803;2;1;08; ;17;1005,64222147965
5201450;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;3100,79526051075
5201451;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;17;1005,64222147965
5201451;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;1005,64222147965
5201452;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;1;08; ;17;1005,64222147965
5201453;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;17;1005,64222147965
5201453;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1005,64222147965
5201454;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1920,10396963519
5201460;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;2339,55155281965
5201461;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;3359,76191057234
5201462;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1544,55034385733
5202102;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;17;3555,5077829576
5202102;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;3555,5077829576
5202102;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;3555,5077829576
5202104;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1540,37511599607
5202105;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;17;2374,81649208203
5202105;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;2374,81649208203
5202106;1;2;1;80;2;1;9;RENUNCIO;2; ; ;9; ;2; ;2; ;1;48;700000;2;1;08;1,1;17;1799,34176605765
5202108;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;1361,91137794395
5202111;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;2064,23019297116
5202111;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;2064,23019297116
5202116;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;3157,91623838388
5202116;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;36;500000;2;1;08; ;17;3157,91623838388
5202116;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;3157,91623838388
5202288;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;73;842,093220541596
5202288;1;3;1;80;2;1;9;EMERGENCIA COVID 19;2; ; ;12;EMERGENCIA COVID 19;1; ;2; ;1;48;1500000;2;1;08;1,1;73;842,093220541596
5202289;1;2;1;80;2;1;6; ;1; ;4;9; ;1; ;2; ; ; ; ;2;1;08;1,1;73;727,016546406405
5202289;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;73;727,016546406405
5202289;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;73;727,016546406405
5202289;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;73;727,016546406405
5202290;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;73;1050,69568615718
5202290;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;1050,69568615718
5202291;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;1,1;73;774,884263693716
5202291;1;2;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;1,1;73;774,884263693716
5202291;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;73;774,884263693716
5202292;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;727,016546406405
5202293;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;73;727,016546406405
5202295;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;1,1;73;1628,4503593987
5202295;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;73;1628,4503593987
5202296;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;1,1;73;727,016546406405
5202296;1;2;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;1,1;73;727,016546406405
5202296;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;73;727,016546406405
5202340;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;73;2377,75128532502
5202343;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;73;3965,79122146177
5202343;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;73;3965,79122146177
5202353;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;3647,09392412353
5202357;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;2212,49132695168
5202359;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;2933,75789210792
5202360;1;2;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;1,1;73;2925,82735896729
5202363;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;1910,14220781876
5202364;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;2201,16841956609
5202366;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;73;2220,42186009231
5202368;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;1,1;73;1910,14220781876
5202368;1;2;1;80;2;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;1910,14220781876
5202368;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;73;1910,14220781876
5202369;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;73;4510,78636165015
5202370;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;08;1,1;73;7640,56883127503
5202372;1;1;1;80;2;1;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;08;1,1;73;2204,56079381104
5202376;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;1910,14220781876
5202376;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;73;1910,14220781876
5202379;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;73;1910,14220781876
5202381;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;73;3106,9483836219
5202382;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;3602,15361169239
5202384;1;2;1;80;2;2; ; ; ;1;4;5; ;2; ;2; ; ; ; ;2;1;08; ;73;1910,14220781876
5202385;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;73;3099,01785048127
5202386;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;1;08;1,1;73;1910,14220781876
5202387;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;48;700000;2;1;08;1,1;73;2519,86571690433
5202387;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;73;2519,86571690433
5202387;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;73;2519,86571690433
5202389;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;73;5844,78843840751
5202389;1;3;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;1,1;73;5844,78843840751
5202435;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;08; ;17;1005,64222147965
5202436;1;1;1;80;2;1;6; ;2; ; ;11; ;2; ;2; ;1;48;877803;2;1;08;1,1;17;2179,07061969678
5202437;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1005,64222147965
5202439;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1544,55034385733
5202441;1;2;1;80;2;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;1,1;17;1544,55034385733
5202444;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;17;1544,55034385733
5202447;1;1;1;80;2;1;4; ;1; ;4;8; ;2; ;2; ; ; ; ;2;1;08;1,1;17;1544,55034385733
5202447;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;1,1;17;1544,55034385733
5202448;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;17;1158,86026194408
5202448;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;1158,86026194408
5202449;1;2;1;80;2;1;8; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;1;08;1,1;17;2068,40542083243
5202449;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;2068,40542083243
5202450;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;08;1,1;17;2276,17286987281
5203360;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;17;1970,17957190707
5203361;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;2908,06618562562
5203362;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1544,55034385733
5203363;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;17;1005,64222147965
5203363;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;1005,64222147965
5203363;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;1005,64222147965
5203364;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;40;400000;2;1;08;1,1;17;2725,2416347329
5203364;1;3;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,1;17;2725,2416347329
5203366;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,1;17;3112,40024637164
5203384;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;1,1;17;1544,55034385733
5203385;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;3081,31053497051
5203385;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;3081,31053497051
5203387;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;08;1,1;17;3112,40024637164
5203388;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;727,016546406405
5203388;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;727,016546406405
5203389;1;1;1;80;2;1;8; ;2; ; ;9; ;3; ;2; ;1;22;600000;3;1;08;1,1;17;1182,531266247
5203390;1;5;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;1,1;17;727,016546406405
5203391;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;2499,09698485567
5203444;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;700000;2;1;08; ;76;1928,38817468312
5203446;1;1;1;80;2;1;3; ;2; ; ;12;LOS HIJOS NO LA DEJAN TRABAJAR Y ELLOS LA SOSTIENEN ECONOMICAMENTE;2; ;2; ; ; ; ;2;1;08;4;76;2356,74338934679
5203446;1;2;1;80;2;1;8; ;1; ;1;1; ;2; ;2; ;2; ;877803;2;1;08;1,4;76;2356,74338934679
5203446;2;1;2;80;2;1;7; ;2; ; ;1; ;2; ;2; ;1;72;800000;2;1;08;1,3;76;2356,74338934679
