DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5205548;1;2;1;10;2;2;10;1994;25;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;1356,03708966365
5205548;1;3;1;10;2;1;10;2010;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;54;1356,03708966365
5205548;1;4;1;10;2;2;10;2014;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1356,03708966365
5205548;1;5;1;10;2;2;12;2017;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;54;1356,03708966365
5205549;1;1;1;10;2;1;7;1980;40;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1288,39159701713
5205549;1;2;1;10;2;2;7;1991;29;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;54;1288,39159701713
5205549;1;3;1;10;2;2;10;2006;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1288,39159701713
5205549;1;4;1;10;2;2;9;2007;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;54;1288,39159701713
5205549;1;5;1;10;2;1;1;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;54;1288,39159701713
5205549;1;6;1;10;2;1;5;2012;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1288,39159701713
5205550;1;1;1;10;1;1;8;1983;37;1;6; ;2;2; ;2; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;54;1815,3086728943
5205550;1;2;1;10;1;2;8;1997;23;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;54;1815,3086728943
5205550;1;3;1;10;1;2;8;2012;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;54;1815,3086728943
5205550;1;4;1;10;1;2;4;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;54;1815,3086728943
5205550;1;5;1;10;1;1;2;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1815,3086728943
5205551;1;1;1;10;2;1;5;1960;60;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;54;648,886858782943
5205551;1;2;1;10;2;2;12;1968;51;2;6; ;3;2; ;2; ;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;54;648,886858782943
5205551;1;3;1;10;2;1;10;2002;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;54;648,886858782943
5205552;1;1;1;10;1;1;12;1979;40;1;6; ;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;54;898,040799173202
5205553;1;1;1;10;1;1;1;1949;71;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;529,521049762527
5205553;1;2;1;10;2;2;3;1959;61;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;529,521049762527
5205553;1;3;1;10;2;2;11;1987;32;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;529,521049762527
5205553;1;4;1;10;2;2;6;2020;0;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;08;54;529,521049762527
5205554;1;1;1;10;2;1;1;1977;43;1;6; ;2;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;54;679,28061919347
5205554;1;2;1;10;2;2;8;1986;34;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;679,28061919347
5205554;1;3;1;10;2;2;12;2004;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;54;679,28061919347
5205555;1;1;1;10;1;1;1;1947;73;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;797,943295299435
5205556;1;1;1;10;1;1;3;1992;28;1;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;54;1106,97891917057
5205556;1;2;1;10;2;2;2;1991;29;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;54;1106,97891917057
5205556;1;3;1;10;2;2;10;2011;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;54;1106,97891917057
5205556;1;4;1;10;2;1;3;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;54;1106,97891917057
5205557;1;1;1;10;1;2;6;1987;33;1;6; ;4;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;992,907576834643
5205557;1;2;1;10;1;2;10;2008;11;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;54;992,907576834643
5205557;1;3;1;10;1;1;8;2012;8;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;54;992,907576834643
5205558;1;1;1;10;1;2;1;1984;36;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;54;869,240064282172
5205558;1;2;1;10;2;1;1;1982;38;2;6; ;3;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;54;869,240064282172
5205558;1;3;1;10;3;1;8;2003;17;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;54;869,240064282172
5205558;1;4;1;10;1;2;11;2006;13;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;54;869,240064282172
5205568;1;1;1;10;1;1;1;1982;38;1;6; ;2;3; ;3; ;1;2; ; ;1;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;1035,78872686903
5205568;1;2;1;10;2;2;2;1982;38;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;1035,78872686903
5205568;1;3;1;10;2;2;6;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;54;1035,78872686903
5205569;1;1;1;10;2;1;3;1958;62;1;6; ;3;3; ;2; ;1;2; ;1;1;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;717,314945649767
5205569;1;2;1;10;2;2;9;1964;55;2;6; ;3;3; ;2; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;33000;2;1;2; ;3;3; ; ;2;3;08;54;717,314945649767
5205569;1;3;1;10;3;2;4;1983;37;3;6; ;4;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;54;717,314945649767
5205569;1;4;1;10;3;1;9;1995;24;3;6; ;4;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;54;717,314945649767
5205571;1;1;1;10;1;1;1;1991;29;1;6; ;2;1;6;3; ;1;2; ;1;1;1; ; ; ; ;1; ; ; ;2;2;1;48; ; ; ;2;1;2; ;3;5; ; ;2;5;08;54;1892,63419780855
5205571;1;2;1;10;2;2;11;1994;25;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;54;1892,63419780855
5205571;1;3;1;10;2;1;10;2011;8;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;54;1892,63419780855
5205571;1;4;1;10;2;2;4;2014;6;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;54;1892,63419780855
5205571;1;5;1;10;2;2;1;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;54;1892,63419780855
5205571;1;6;1;10;6;1;9;1947;72;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1892,63419780855
5205572;1;1;1;10;1;1;6;1953;67;1;6; ;3;3; ;3; ;1;2; ; ; ; ;1; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;470,422324358155
5205572;1;2;1;10;2;2;12;1958;61;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;470,422324358155
5205572;1;3;1;10;2;1;6;2002;18;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;54;470,422324358155
5205572;1;4;1;10;4;2;2;1993;27;9;6; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;2;14;08;54;470,422324358155
5205573;1;1;1;10;1;2;10;1929;90;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;734,307391280095
5205574;1;1;1;10;1;1;12;1959;60;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1083,60525549956
5205574;1;2;1;10;2;2;12;1974;45;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1083,60525549956
5205574;1;3;1;10;2;1;6;2004;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;1083,60525549956
5205574;1;4;1;10;2;2;10;2007;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;54;1083,60525549956
5205574;2;1;2;10;1;1;3;1982;38;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;1083,60525549956
5205574;2;2;2;10;2;2;4;1992;28;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1083,60525549956
5205574;2;3;2;10;2;2;2;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;54;1083,60525549956
5205574;2;4;2;10;2;1;3;2012;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;08;54;1083,60525549956
5205574;2;5;2;10;2;2;7;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1083,60525549956
5205575;1;1;1;10;1;2;1;1964;56;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;541,111730323626
5205575;1;2;1;10;1;2;5;1952;68;5;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;541,111730323626
5205575;1;3;1;10;1;1;10;1990;29;5;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;54;541,111730323626
5205576;1;1;1;10;1;1;5;1967;53;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;783,529901547042
5205576;1;2;1;10;1;2;8;1966;54;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;783,529901547042
5205576;1;3;1;10;3;2;1;1994;26;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;783,529901547042
5205576;1;4;1;10;4;2;5;2001;19;3;6; ;5;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;54;783,529901547042
5205576;1;5;1;10;4;1;7;2020;0;4;6; ; ;3; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;08;54;783,529901547042
5205576;2;1;2;10;1;1;3;1988;32;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;54;783,529901547042
5205576;2;2;2;10;2;2;4;1995;25;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;783,529901547042
5205576;2;3;2;10;2;2;12;2014;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;783,529901547042
5205576;2;4;2;10;2;2;8;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;54;783,529901547042
5205577;1;1;1;10;1;1;5;1955;65;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;54;1068,0383915179
5205577;1;2;1;10;2;2;3;1967;53;2;6; ;2;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;54;1068,0383915179
5205577;1;3;1;10;3;2;10;2000;19;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;54;1068,0383915179
5205577;1;4;1;10;3;1;11;2015;4;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1068,0383915179
5205577;1;5;1;10;1;1;2;2006;14;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;54;1068,0383915179
5205578;1;1;1;10;1;2;3;1957;63;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;2;5; ;2;1;2; ;3;3; ; ;2;3;08;54;1223,16266747829
5205578;1;2;1;10;1;1;9;1995;24;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;54;1223,16266747829
5205578;1;3;1;10;1;1;9;2010;9;4;6; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;1;1;1;3;2; ; ;2;2;08;54;1223,16266747829
5205579;1;1;1;10;1;1;7;1968;52;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;3;109000;2;1;2; ;4;7; ; ;2;7;08;54;679,28061919347
5205579;1;2;1;10;2;2;7;1975;45;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;54;679,28061919347
5205579;1;3;1;10;1;2;4;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;54;679,28061919347
5205580;1;1;1;10;1;1;10;1980;39;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;54;1536,7354699644
5205580;1;2;1;10;1;2; ; ;36;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;1536,7354699644
5205580;1;3;1;10;1;1;6;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;54;1536,7354699644
5205580;1;4;1;10;1;1;10;2012;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;54;1536,7354699644
5205580;1;5;1;10;1;1;8;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;54;1536,7354699644
5205580;1;6;1;10;6;1;10;2003;16;5;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;54;1536,7354699644
5205581;1;1;1;10;2;1;3;1992;28;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;54;1317,19233190816
5205581;1;2;1;10;2;2;3;2000;20;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;1317,19233190816
5205581;1;3;1;10;2;1;7;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;54;1317,19233190816
5205582;1;1;1;10;1;1;12;1947;72;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;619,478760874647
5205582;1;2;1;10;2;2;5;1955;65;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;54;619,478760874647
5205583;1;1;1;10;1;2;12;1947;72;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;928,514384745786
5205583;1;2;1;10;3;1;6;1981;39;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;928,514384745786
5205583;1;3;1;10;3;2;7;1988;32;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;928,514384745786
5205583;1;4;1;10;3;2;5;2014;6;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;54;928,514384745786
5205583;1;5;1;10;3;1;12;2016;3;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;928,514384745786
5205584;1;1;1;10;1;1;1;1988;32;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;54;1815,3086728943
5205584;1;2;1;10;2;2;2;1998;22;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;54;1815,3086728943
5205584;1;3;1;10;2;2;7;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;2;0; ; ;2;0;08;54;1815,3086728943
5205584;1;4;1;10;2;1;12;2015;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1815,3086728943
5205584;1;5;1;10;2;2;11;2018;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;54;1815,3086728943
5205585;1;1;1;10;1;1;8;1987;33;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;33000;2;1;2; ;5;11;2; ;2;11;08;54;1566,25050240123
5205585;1;2;1;10;2;2;6;1998;22;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;54;1566,25050240123
5205585;1;3;1;10;2;1;4;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1566,25050240123
5205585;1;4;1;10;2;2;10;2019;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;54;1566,25050240123
5205627;1;1;1;10;2;1;9;1990;29;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35000;2;1;2; ;5;11;2; ;2;11;08;54;1687,95671915376
5205627;1;2;1;10;2;2;5;1994;26;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;54;1687,95671915376
5205627;1;3;1;10;2;1;12;2013;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;08;54;1687,95671915376
5205627;1;4;1;10;2;2;6;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1687,95671915376
5205629;1;1;1;10;1;1;11;1960;59;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;54;1156,82738348894
5205629;1;2;1;10;2;2;10;1969;50;2;6; ;2;3; ;3; ;1;1; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;54;1156,82738348894
5205629;2;1;2;10;1;1;1;1993;27;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;54;1156,82738348894
5205629;2;2;2;10;2;2;10;1991;28;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;54;1156,82738348894
