DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5205568;1;1;1;70;2;2;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;900000;2; ;01;61;61;1;1;08;0161;54;1035,78872686903
5205572;1;1;1;70;2;4;48;4; ;2;5;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;80000;500000;2; ;01;61;61;1;1;08;0161;54;470,422324358155
5205572;1;4;1;70;2;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;59; ;1;1;08;.;54;470,422324358155
5205579;1;1;1;70;2;22;48;4; ;2;23;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;2;49;98;98;1;2;08;4921;54;679,28061919347
5205631;1;2;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;950000; ; ; ;97; ;1;1;08;.;54;763,71548918839
5205638;2;1;2;70;2;1;48;4; ;2;1;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;600000;2; ;01;61;61;1;1;08;0161;54;1352,62527873664
5205641;1;1;1;70;2;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;600000;2; ;01;61;62;1;1;08;0123;54;998,042533149784
5205876;1;3;1;70;2;1;40;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;49;62;98;1;1;08;4921;63;1396,01860992293
5205927;1;3;1;70;2;4;48;1; ;2;5;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;877800;877800;1;1;84;97;18;1;1;08;8412;63;647,003203704013
5205931;1;3;1;70;2;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;80;58;98;1;1;08;8010;63;558,586654299678
5206341;1;5;1;70;2;20;48;1; ;2;24;8; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;01;99;62;1;2;08;0121;63;1295,56334784127
5206342;1;3;1;70;2;32;60;4; ;2;44;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;73;39;59;1;2;08;7310;63;558,586654299678
5206342;1;4;1;70;2;12;48;4; ;2;20;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;74;15;16;1;1;08;7420;63;558,586654299678
5206348;1;2;1;70;2;4;50;4; ;2;20;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;56;53;99;1;1;08;5611;63;558,586654299678
5206422;1;3;1;70;2;4;24;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;97;54;54;1;1;08;9700;19;1845,94509239774
5206428;2;1;2;70;2;20;40;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;877803;2; ;97;54;54;1;2;08;9700;19;2254,23813509089
5206434;1;1;1;70;2;150;40;1; ;2;156;1; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;2;08;4711;19;2393,90988378689
5206434;1;2;1;70;2;104;40;1; ;2;104;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877230;2; ;80;98;58;1;2;08;8010;19;2393,90988378689
5206436;1;1;1;70;2;40;40;1; ;2;8;1; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;877803;2; ;85;55;55;1;2;08;8544;19;2587,32468077376
5206437;1;3;1;70;2;24;40;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;49;84;98;1;2;08;4921;19;1669,94292472548
5206437;1;4;1;70;2;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877230; ; ; ;33; ;1;2;08;.;19;1669,94292472548
5206440;1;3;1;70;2;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;13; ;1;2;08;.;19;1999,27472380517
5206441;1;3;1;70;2;4;40;3; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;54;53;1;1;08;5613;19;1341,42674828752
5206442;1;1;1;70;2;5;40;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;1000000;2; ;49;98;98;1;1;08;4923;19;2587,32468077376
5206465;1;2;1;70;2;20;48;1; ;2;30;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;96;57;57;1;2;08;9602;19;1530,07500090582
5206467;1;1;1;70;2;10;40;4; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877230;2; ;01;85;61;1;1;08;0161;19;4255,41514591147
5206468;1;1;1;70;2;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;01;61;61;1;1;08;0161;19;1530,07500090582
5206469;1;2;1;70;2;8;40;1; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;45;54;1;1;08;9700;19;3723,63901003345
5206482;1;1;1;70;2;20;40;3; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;55;54;54;1;2;08;5511;19;2243,24654811528
5206494;1;3;1;70;2;16;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;45; ;1;2;08;.;19;3861,96817157823
5206495;1;2;1;70;2;25;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;54; ;1;2;08;.;19;1530,07500090582
5206495;1;3;1;70;2;104;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;2;08;4112;19;1530,07500090582
5206501;1;2;1;70;2;6;40;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;43;85;85;1;1;08;4321;19;2951,18672587408
5206526;1;2;1;70;2;20;40;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;98;98;1;2;08;4921;19;1449,6003916926
5206527;1;1;1;70;2;20;45;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;81;97;55;1;2;08;8121;19;588,710784090011
5206529;1;6;1;70;2;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;97;97;1;2;08;1040;19;747,047935431734
5206550;1;2;1;70;2;20;40;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;98;98;1;2;08;4799;19;1449,6003916926
5206551;1;2;1;70;2;28;40;1; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;53;53;1;2;08;5611;19;1322,99979623759
5206552;1;2;1;70;2;14;48;3; ;2;18;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;2;08;9700;19;1811,78641619989
5206553;1;1;1;70;2;6;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;54; ;1;1;08;.;19;2275,92633459134
5206562;1;2;1;70;2;104;45;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;97;45;1;2;08;5619;19;1040,34882321012
5206565;1;2;1;70;2;20;16;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;200000; ; ; ;55; ;1;2;08;.;19;588,710784090011
5206565;1;3;1;70;2;52;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;55;55;1;2;08;8610;19;588,710784090011
5206566;1;2;1;70;2;52;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;45; ;1;2;08;.;19;971,91495556148
5206572;1;3;1;70;2;52;40;1; ;2;52;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;84;32;59;1;2;08;8413;19;588,710784090011
5206574;1;3;1;70;2;28;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ; ;45; ;1;2;08;.;19;1244,30161431381
5206576;1;2;1;70;2;52;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;54; ;1;2;08;.;19;588,710784090011
5206576;1;3;1;70;2;4;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;58;45;1;1;08;4752;19;588,710784090011
5206577;1;1;1;70;2;104;40;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;47;45;45;1;2;08;4711;19;1001,46513228923
5206578;1;1;1;70;2;28;40;3; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;2;08;9700;19;588,710784090011
5206584;1;2;1;70;2;16;25;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;200000; ; ; ;45; ;1;2;08;.;19;1461,35466696034
5206586;1;2;1;70;2;28;40;1; ;2;28;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;84;45;55;1;2;08;8412;19;1397,62944704497
5206590;1;2;1;70;2;48;48;1; ;2;28;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;45;53;1;2;08;5611;19;588,710784090011
5206591;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;41;95;95;1;1;08;4111;19;1869,26024916771
5206591;1;2;1;70;2;52;24;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;38;53;1;2;08;5630;19;1869,26024916771
5206606;1;2;1;70;2;28;24;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;02;62;63;1;2;08;0220;19;1177,21373294028
5206607;1;1;1;70;2;12;40;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;1;08;9700;19;1213,54201080603
5206612;1;2;1;70;2;20;48;1; ;2;20;1; ;3;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;93;62;21;1;2;08;9329;19;806,845855378684
5206612;1;3;1;70;2;20;48;1; ;2;20;1; ;3;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;93;62;59;1;2;08;9329;19;806,845855378684
5206612;1;4;1;70;2;16;48;3; ;2;20;1; ;3;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;93;54;59;1;2;08;9329;19;806,845855378684
5206616;1;2;1;70;2;12;48;1; ;2;12;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;77;77;1;1;08;1040;19;947,786209160284
5206616;1;3;1;70;2;25;40;1; ;2;104;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;84;33;39;1;2;08;8412;19;947,786209160284
5206617;1;3;1;70;2;28;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;10;62;62;1;2;08;1071;19;1032,6801742428
5206627;1;2;1;70;2;28;28;2; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;78;07;39;1;2;08;7810;19;588,710784090011
5206630;1;1;1;70;2;28;48;3; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;2;08;9700;19;863,110261566484
5206641;1;1;1;70;2;28;40;3; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;92;55;45;1;2;08;9200;19;1126,51190622939
5206642;1;2;1;70;2;156;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;54; ;1;2;08;.;19;588,710784090011
5206642;1;3;1;70;2;20;25;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;440000;2; ;56;53;53;1;2;08;5611;19;588,710784090011
5206643;1;1;1;70;2;208;45;3; ;2;208;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;2;08;9700;19;588,710784090011
5206643;1;2;1;70;2;104;48;3; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;14;54;56;1;2;08;1410;19;588,710784090011
5206645;1;2;1;70;2;52;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;45;97;1;2;08;1089;19;774,811039053096
5206646;1;2;1;70;2;28;44;1; ;2;28;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;23;95;97;1;2;08;2392;19;1415,35457504768
5207045;1;1;1;70;2;96;48;3; ;2;144;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;2;08;9700;47;1147,048353482
5207047;1;1;1;70;2;24;48;1; ;2;52;8; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;45;62;1;2;08;0121;47;2119,07622500458
5207087;1;1;1;70;2;8;24;3; ;2;96;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;54;54;1;1;08;9700;47;2382,9707760258
5207088;1;1;1;70;2;16;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;56;55;53;1;2;08;5611;47;1411,60392666405
5207095;1;3;1;70;2;20;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;68;33;55;1;2;08;6820;47;1164,60716303058
5207931;1;2;1;70;2;20;48;1; ;2;20;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;62;97;1;2;08;1081;25;1534,48229075658
5207931;1;3;1;70;2;3;48;1; ;2;6;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;877803;2; ;46;32;42;1;1;08;4669;25;1534,48229075658
5207934;1;2;1;70;2;16;48;1; ;2;20;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;33;50;1;2;08;5619;25;3423,76425744749
5207949;1;2;1;70;2;20;48;1; ;2;20;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;62;62;1;2;08;0125;25;3170,8339063225
5207980;1;3;1;70;2;20;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;62;53;1;2;08;1081;25;1780,38051031412
5207987;1;1;1;70;2;20;48;4; ;2;20;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;85;61;53;1;2;08;8513;25;4662,76503393253
5208000;1;1;1;70;2;24;48;4; ;2;24;4; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;2;49;98;98;1;2;08;4921;25;3721,93644408234
5208005;1;1;1;70;2;12;40;8; ;2;34;8; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;01;61;62;1;1;08;0111;25;2682,88237440996
5208087;1;2;1;70;2;16;48;1; ;2;16;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;62;62;1;2;08;0125;25;6121,90766391204
5208124;1;2;1;70;2;50;48;3; ;2;100;3; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;877803;2; ;97;54;54;1;2;08;9700;25;4597,38984065818
5208133;1;2;1;70;2;5;48;1; ;2;5;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;1;877803;877803;2; ;23;39;39;1;1;08;2394;25;1534,48229075658
5208176;1;2;1;70;2;4;48;1; ;2;8;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;55;54;1;1;08;9700;25;4242,59016472386
5208527;1;2;1;70;2;52;30;1; ;2;104;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;53;53;1;2;08;0141;13;648,340248764521
5208528;1;2;1;70;2;24;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;88;45;53;1;2;08;8890;13;1468,49032473358
5208581;1;2;1;70;2;4;48;3; ;2;44;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;54;53;1;1;08;0141;13;1219,69081587466
5208582;1;4;1;70;2;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;55; ;1;2;08;.;13;1534,06501736963
5208583;1;3;1;70;2;52;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;88;57;54;1;2;08;8890;13;1075,53351685946
5208587;1;1;1;70;2;4;24;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;55; ;1;1;08;.;13;1219,30253160702
5208589;1;2;1;70;2;24;35;1; ;2;32;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;55;45;1;2;08;5611;13;1635,21977786528
5208593;1;3;1;70;2;24;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;97;54;54;1;2;08;9700;13;1075,53351685946
5208594;1;2;1;70;2;30;48;1; ;2;36;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;42;95;95;1;2;08;4290;13;882,212286823255
5208594;1;3;1;70;2;55;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;53; ;1;2;08;.;13;882,212286823255
5208629;1;3;1;70;2;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;45;1;2;08;4711;13;1039,98440437574
5208630;1;2;1;70;2;14;40;3; ;2;14;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;2;08;9700;13;1331,57182025561
5208631;1;2;1;70;2;24;48;2; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;39;39;1;2;08;8412;13;659,806692978384
5208634;1;3;1;70;2;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;53;53;1;2;08;5611;13;1164,07382868674
5208660;1;2;1;70;2;16;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;45;1;2;08;4711;13;1425,32895581476
5208662;1;2;1;70;2;18;48;3; ;2;18;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;2;08;9700;13;648,340248764521
5208667;1;2;1;70;2;18;50;3; ;2;18;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;2;08;9700;13;802,015997083241
5208671;1;1;1;70;2;16;50;1; ;2;18;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;50;98;98;1;2;08;5021;13;1146,32503322738
5210183;1;1;1;70;2;8;40;3; ;2;12;3; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;55;53;1;1;08;9700;76;3033,1497809549
5210183;1;2;1;70;2;12;45;8; ;2;8;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;41;62;95;1;1;08;4111;76;3033,1497809549
5210211;1;2;1;70;2;21;50;4; ;2;21;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;81;55;55;1;2;08;8121;76;4891,27909844219
5210212;1;2;1;70;2;20;50;8; ;2;20;8; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;62;62;1;2;08;0123;76;2609,24163648709
5210213;1;2;1;70;2;20;40;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;81;55;55;1;2;08;8121;76;1729,13940864383
5210295;1;1;1;70;2;16;50;4; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;41;95;95;1;2;08;4111;50;1123,87733138218
5210297;1;1;1;70;2;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;42;53;59;1;1;08;4290;50;1375,06861340893
5210308;1;1;1;70;2;5;48;8; ;2;4;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;700000;980000;2; ;93;62;58;1;1;08;9329;50;803,304186640074
5210358;1;1;1;70;2;9;48;4; ;2;10;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1200000;960000;2; ;41;95;95;1;1;08;4111;50;1626,39014272563
5210361;1;1;1;70;2;18;48;1; ;2;19;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;84;84;1;2;08;4542;50;980,055063367781
5210361;1;6;1;70;2;18;48;1; ;2;19;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;84;84;1;2;08;4542;50;980,055063367781
5210366;1;1;1;70;2;12;48;1; ;2;7;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;42;97;97;1;1;08;4210;50;1311,68377400583
5210367;1;1;1;70;2;18;52;1; ;2;19;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;97;97;1;2;08;4771;50;1086,22470842399
5210368;1;1;1;70;2;7;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1000000;2; ;41;95;95;1;1;08;4111;50;995,66622957305
5210372;1;1;1;70;2;4;50;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;01;61;61;1;1;08;0161;50;664,406237241155
5210376;1;1;1;70;2;78;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;55;97;1;2;08;4923;50;744,344700256348
5210377;1;1;1;70;2;20;48;3; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;81;55;55;1;2;08;8121;50;744,344700256348
5210378;1;2;1;70;2;16;48;1; ;2;17;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;42;95;95;1;2;08;4290;50;804,258618389167
5210379;1;1;1;70;2;12;48;4; ;2;12;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;61;61;1;1;08;0145;50;803,304186640074
5210381;1;1;1;70;2;3;56;3; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;81;55;55;1;1;08;8121;50;935,940641468567
5210396;1;2;1;70;2;24;48;1; ;2;32;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;42;59;59;1;2;08;4210;50;868,142423388368
5210396;1;3;1;70;2;20;48;1; ;2;20;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;42;95;97;1;2;08;4210;50;868,142423388368
5210398;1;3;1;70;2;16;48;1; ;2;20;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;86;53;55;1;2;08;8610;50;995,66622957305
5210443;1;1;1;70;2;12;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;59;59;1;1;08;8691;50;1488,24632070521
5210443;1;2;1;70;2;20;48;3; ;2;140;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;2;08;9700;50;1488,24632070521
5210443;1;4;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;34; ;1;2;08;.;50;1488,24632070521
5210453;1;1;1;70;2;16;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;09;03;03;1;2;08;0910;50;1049,11834876484
5210458;1;4;1;70;2;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;71;03;03;1;2;08;7110;50;596,097079222586
5210459;1;1;1;70;2;18;48;1; ;2;20;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;42;53;59;1;2;08;4210;50;599,56800049286
5210460;1;2;1;70;2;32;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;53;59;1;2;08;8610;50;489,48519216437
5210460;1;3;1;70;2;24;48;1; ;2;24;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;42;55;95;1;2;08;4210;50;489,48519216437
5210460;1;4;1;70;2;24;48;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;97;53;54;1;2;08;9700;50;489,48519216437
5210463;1;1;1;70;2;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;56;53;53;1;2;08;5611;50;1473,15631901363
5210463;1;3;1;70;2;16;60;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;85;59;13;1;2;08;8559;50;1473,15631901363
5210463;1;6;1;70;2;32;48;1; ;2;60;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;06;95;95;1;2;08;0610;50;1473,15631901363
5210490;1;3;1;70;2;24;48;1; ;2;24;8; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;95;62;1;2;08;0121;50;1644,52741097288
5210492;1;1;1;70;2;20;48;8; ;2;20;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;01;62;62;1;2;08;0126;50;932,281390169956
5210492;1;3;1;70;2;12;48;8; ;2;12;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;01;62;62;1;1;08;0126;50;932,281390169956
5210505;1;1;1;70;2;32;48;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;74;02;02;1;2;08;7490;50;819,103682873679
