Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
3701171;1;1;1;90;1;1;2;2;2;2;2;2;2;2;5;7; ; ; ; ; ; ; ; ;2;03;70;436,030140191824
3701171;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;70;436,030140191824
3701173;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701173;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701173;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;16; ; ; ; ; ; ;2;03;70;420,178797235211
3701173;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701173;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701174;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;10; ; ; ; ; ; ;2;03;70;829,139723444062
3701174;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;18; ; ; ; ; ; ;2;03;70;829,139723444062
3701174;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;70;829,139723444062
3701175;1;1;1;90;1;1;2;1;2;2;2;2;2;2;5;40; ;18; ; ; ; ; ; ;2;03;70;694,756103426037
3701178;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;14; ; ; ; ; ; ;2;03;70;1012,92832961082
3701178;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;49; ; ; ; ; ; ;2;03;70;1012,92832961082
3701179;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;28; ; ; ; ; ; ;2;03;70;1040,47108361631
3701179;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;7; ; ; ; ; ; ;2;03;70;1040,47108361631
3701179;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;03;70;1040,47108361631
3701180;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701180;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701181;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701181;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701181;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701181;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701181;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701181;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701181;1;7;1;90;1;1;2;2;2;2;2;2;2;2;5;7; ; ; ; ; ; ; ; ;2;03;70;420,178797235211
3701182;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;03;70;436,030140191824
3701182;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;03;70;436,030140191824
3701185;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;03;70;575,705749234395
3701185;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;49; ; ; ; ; ; ;2;03;70;575,705749234395
3701185;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;2;03;70;575,705749234395
3701185;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;70;575,705749234395
3701192;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;05;775,426617541677
3701197;1;1;1;90;1;1;2;2;2;2;2;2;2;2;52;14; ; ; ; ; ; ; ; ;2;03;05;1938,4642667948
3701198;1;1;1;90;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;03;05;2512,74056815637
3701198;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;03;05;2512,74056815637
3701198;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;05;2512,74056815637
3701198;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;2512,74056815637
3701199;1;1;1;90;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;03;05;2239,54218688778
3701199;1;2;1;90;1;1;2;1;2;2;2;2;2;2;14;20; ;7; ; ; ; ; ; ;2;03;05;2239,54218688778
3701200;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;3179,81573716954
3701200;1;2;1;90;1;1;2;1;2;2;2;2;2;2;14;23; ;7; ; ; ; ; ; ;2;03;05;3179,81573716954
3701201;1;1;1;90;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;03;05;2731,45404731472
3701202;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;05;685,514291675877
3701202;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;685,514291675877
3701202;1;3;1;90;2;1;2;2;2;2;2;2;1;2; ;7; ; ; ; ; ; ;20; ;2;03;05;685,514291675877
3701203;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;2748,53417806162
3701204;1;1;1;90;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;03;05;2277,07337314939
3701205;1;1;1;90;1;2;2;1;2;2;2;2;2;2;7; ; ;7; ; ; ; ; ; ;2;03;05;2259,25676105372
3701205;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;28; ;14; ; ; ; ; ; ;2;03;05;2259,25676105372
3701206;1;1;1;90;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;03;05;2067,28394965557
3701206;1;2;1;90;1;1;2;1;2;2;2;2;2;2;1;42; ;7; ; ; ; ; ; ;2;03;05;2067,28394965557
3701206;1;3;1;90;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;03;05;2067,28394965557
3701206;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;05;2067,28394965557
3701206;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;2067,28394965557
3701206;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;2067,28394965557
3701207;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;1502,42126463226
3701207;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;03;05;1502,42126463226
3701208;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;05;3980,85232300086
3701208;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;3980,85232300086
3701208;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;3980,85232300086
3701209;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;05;1444,53467650326
3701210;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;03;05;2660,52278816802
3701210;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;05;2660,52278816802
3701211;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;2309,10663500762
3701211;1;2;1;90;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;03;05;2309,10663500762
3701211;1;3;1;90;1;1;2;2;2;2;2;2;2;2;4;14; ; ; ; ; ; ; ; ;2;03;05;2309,10663500762
3701212;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;7; ; ; ; ; ; ;2;03;05;2754,5721430845
3701212;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;03;05;2754,5721430845
3701213;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;03;05;931,248203813364
3701213;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;03;05;931,248203813364
3701213;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;931,248203813364
3701214;1;1;1;90;1;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ; ;2;03;05;3120,93253778015
3701214;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;28; ;14; ; ; ; ; ; ;2;03;05;3120,93253778015
3701215;1;1;1;90;1;1;2;2;2;2;2;2;2;2;14;21; ; ; ; ; ; ; ; ;2;03;05;2651,10028225367
3701215;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;2651,10028225367
3701216;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;05;2748,53417806162
3701217;1;1;1;90;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;03;05;1938,4642667948
3701218;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;05;3284,79093404804
3701218;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;03;05;3284,79093404804
3701218;1;3;1;90;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;03;05;3284,79093404804
3701218;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;05;3284,79093404804
3701218;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;3284,79093404804
3701218;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;3284,79093404804
3701218;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;3284,79093404804
3701218;1;8;1;90;1;1;2;1;2;2;2;2;2;2;4;14; ;14; ; ; ; ; ; ;2;03;05;3284,79093404804
3701219;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;1841,03037098686
3701219;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;1841,03037098686
3701220;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;2;03;05;2663,15723158707
3701220;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;05;2663,15723158707
3701221;1;1;1;90;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;03;05;1766,84645037697
3701221;1;2;1;90;1;1;2;2;1;2;2;2;2;2;7;35; ; ;14; ; ; ; ; ;2;03;05;1766,84645037697
3701221;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;1766,84645037697
3701221;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;1766,84645037697
3701221;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;1766,84645037697
3701222;1;1;1;90;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;03;05;2897,06843508833
3701222;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;03;05;2897,06843508833
3701222;1;3;1;90;1;1;2;1;2;2;2;2;2;2;3;14; ;3; ; ; ; ; ; ;2;03;05;2897,06843508833
3701222;1;5;1;90;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;03;05;2897,06843508833
3701222;1;6;1;90;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;03;05;2897,06843508833
3701222;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;03;05;2897,06843508833
3701223;1;1;1;90;1;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ; ;2;03;05;1673,53357680926
3701223;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;03;05;1673,53357680926
3701223;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;05;1673,53357680926
3701223;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;1673,53357680926
3701224;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;1137,55551005503
3701224;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;03;05;1137,55551005503
3701224;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;1137,55551005503
3701224;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;03;05;1137,55551005503
3701224;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;1137,55551005503
3701225;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;05;2577,65284299256
3701225;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;05;2577,65284299256
3701225;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;2577,65284299256
3701225;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;2577,65284299256
3701230;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;03;05;1612,51310777233
3701230;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;1612,51310777233
3701230;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;2;03;05;1612,51310777233
3701230;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;1612,51310777233
3701230;1;7;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;2;03;05;1612,51310777233
3701230;1;8;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;1612,51310777233
3701231;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;05;1664,73466847192
3701231;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;05;1664,73466847192
3701243;1;1;1;90;1;1;2;1;2;2;2;2;2;2;5;30; ;40; ; ; ; ; ; ;2;03;70;1196,57217609124
3701243;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;12; ; ; ; ; ; ;2;03;70;1196,57217609124
3701243;1;3;1;90;1;1;2;1;2;2;2;2;2;2;2;12; ;25; ; ; ; ; ; ;2;03;70;1196,57217609124
3701243;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;45; ; ; ; ; ; ;2;03;70;1196,57217609124
3701244;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;40; ; ; ; ; ; ;2;03;70;1059,124464159
3701245;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;40; ; ; ; ; ; ;2;03;70;984,009549694718
3701245;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;10; ; ; ; ; ; ;2;03;70;984,009549694718
3701246;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;03;70;726,326199344343
3701248;1;1;1;90;1;1;2;2;2;2;2;2;2;2;2;15; ; ; ; ; ; ; ; ;2;03;70;759,04376804534
3701248;1;2;1;90;1;1;2;2;2;2;2;2;2;2;1;12; ; ; ; ; ; ; ; ;2;03;70;759,04376804534
3701249;1;1;1;90;1;1;2;2;2;2;2;2;2;2;3;30; ; ; ; ; ; ; ; ;2;03;70;563,17965504016
3701250;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;25; ; ; ; ; ; ;2;03;70;862,307879500876
3701250;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;45; ; ; ; ; ; ;2;03;70;862,307879500876
3701250;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;70;862,307879500876
3701250;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;03;70;862,307879500876
3701250;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;03;70;862,307879500876
3701251;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;15; ; ; ; ; ; ;2;03;70;567,606588577701
3701251;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;40; ; ; ; ; ; ;2;03;70;567,606588577701
3701252;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;03;70;827,758366202184
3701252;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;03;70;827,758366202184
3701252;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;70;827,758366202184
3701252;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;70;827,758366202184
3701253;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;70;838,585616047165
3701253;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;35; ; ; ; ; ; ;2;03;70;838,585616047165
3701254;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;03;70;726,326199344343
3701255;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;30; ; ; ; ; ; ;2;03;70;885,601257365655
3701255;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;15; ; ; ; ; ; ;2;03;70;885,601257365655
3701255;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;03;70;885,601257365655
3701255;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;40; ; ; ; ; ; ;2;03;70;885,601257365655
3701257;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;03;70;759,04376804534
3701257;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;03;70;759,04376804534
3701260;1;1;1;90;1;1;2;2;2;2;2;2;2;2;5;35; ; ; ; ; ; ; ; ;2;03;70;525,265569876767
3701260;1;2;1;90;1;1;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ;2;03;70;525,265569876767
3701260;1;3;1;90;1;1;2;2;2;2;2;2;2;2;2;15; ; ; ; ; ; ; ; ;2;03;70;525,265569876767
3701261;1;1;1;90;1;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ;2;03;70;949,888921984957
3701261;1;2;1;90;1;1;2;2;2;2;2;2;2;2;4;35; ; ; ; ; ; ; ; ;2;03;70;949,888921984957
3701261;1;3;1;90;1;1;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ;2;03;70;949,888921984957
3701261;1;4;1;90;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ;2;03;70;949,888921984957
3701261;1;5;1;90;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ;2;03;70;949,888921984957
3701262;1;1;1;90;1;1;2;2;2;2;2;2;2;2;5;12; ; ; ; ; ; ; ; ;2;03;70;436,030140191824
3701262;1;2;1;90;1;1;2;2;2;2;2;2;2;2;2;30; ; ; ; ; ; ; ; ;2;03;70;436,030140191824
3701263;1;1;1;90;1;1;2;2;2;2;2;2;2;2;5;12; ; ; ; ; ; ; ; ;2;03;70;449,14825991408
3701263;1;2;1;90;1;1;2;2;2;2;2;2;2;2;2;30; ; ; ; ; ; ; ; ;2;03;70;449,14825991408
3701264;1;1;1;90;1;1;2;2;2;2;2;2;2;2;3;12; ; ; ; ; ; ; ; ;2;03;70;449,14825991408
3701264;1;2;1;90;1;1;2;2;2;2;2;2;2;2;3;30; ; ; ; ; ; ; ; ;2;03;70;449,14825991408
3701265;1;1;1;90;1;1;2;1;2;2;2;2;2;2;2;5; ;25; ; ; ; ; ; ;2;03;70;1554,88638454975
3701265;1;2;1;90;1;1;2;1;2;2;2;2;2;2;2;35; ;56; ; ; ; ; ; ;2;03;70;1554,88638454975
3701266;1;1;1;90;1;1;2;2;2;2;2;2;2;2;5;15; ; ; ; ; ; ; ; ;2;03;70;1118,0544253547
3701266;1;2;1;90;1;1;2;2;2;2;2;2;2;2;2;15; ; ; ; ; ; ; ; ;2;03;70;1118,0544253547
3701266;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;03;70;1118,0544253547
3701267;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;25; ; ; ; ; ; ;2;03;70;1680,71518894084
3701267;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;56; ; ; ; ; ; ;2;03;70;1680,71518894084
3701267;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;15; ; ; ; ; ; ;2;03;70;1680,71518894084
3701267;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;03;70;1680,71518894084
3701268;1;1;1;90;1;1;2;2;2;2;2;2;2;2;3;25; ; ; ; ; ; ; ; ;2;03;70;1610,79440663094
3701268;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;03;70;1610,79440663094
3701270;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;70;1530,33554656943
3701270;1;2;1;90;2;1;2;2;2;2;2;2;2;1; ;15; ; ; ; ; ; ; ;3;2;03;70;1530,33554656943
3701270;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;70;1530,33554656943
3701270;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;70;1530,33554656943
3701271;1;1;1;90;1;1;2;2;2;2;2;2;2;2;3;15; ; ; ; ; ; ; ; ;2;03;70;1541,36326328878
3701272;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;25; ; ; ; ; ; ;2;03;70;1742,93946802652
3701272;1;2;1;90;1;1;2;1;2;2;2;2;2;2;3;25; ;30; ; ; ; ; ; ;2;03;70;1742,93946802652
3701272;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;12; ; ; ; ; ; ;2;03;70;1742,93946802652
3701273;1;1;1;90;1;1;2;1;2;2;2;2;2;2;2;15; ;5; ; ; ; ; ; ;2;03;70;1765,6339121139
3701273;1;2;1;90;1;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ;2;03;70;1765,6339121139
3701273;1;3;1;90;1;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ;2;03;70;1765,6339121139
3701273;1;4;1;90;1;1;2;2;2;2;2;2;2;2;1;4; ; ; ; ; ; ; ; ;2;03;70;1765,6339121139
3701273;1;5;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ;2;03;70;1765,6339121139
3701273;1;6;1;90;1;1;2;1;2;2;2;2;2;2;1;12; ;30; ; ; ; ; ; ;2;03;70;1765,6339121139
3701280;1;1;1;90;1;1;2;2;2;2;2;2;2;2;12;25; ; ; ; ; ; ; ; ;2;03;05;1629,41867772359
3701280;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;1629,41867772359
3701280;1;3;1;90;1;1;2;2;2;2;2;2;2;2;3;7; ; ; ; ; ; ; ; ;2;03;05;1629,41867772359
3701280;1;4;1;90;1;1;2;2;2;2;2;2;2;2;8;6; ; ; ; ; ; ; ; ;2;03;05;1629,41867772359
3701281;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;24; ; ; ; ; ;8; ; ;2;03;05;1026,69008671624
3701281;1;2;1;90;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;8; ; ;2;03;05;1026,69008671624
3701291;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;05;637,318082371267
3701291;1;2;1;90;1;1;2;2;2;2;2;2;2;1;5;28; ; ; ; ; ; ; ;1;2;03;05;637,318082371267
3701292;1;1;1;90;1;1;2;2;2;2;2;2;2;2;24;8; ; ; ; ; ; ; ; ;2;03;05;1187,25363447867
3701292;1;2;1;90;1;1;2;2;2;2;2;2;2;2;5;27; ; ; ; ; ; ; ; ;2;03;05;1187,25363447867
3701293;1;1;1;90;1;2;2;2;2;2;2;2;2;2;38; ; ; ; ; ; ; ; ; ;2;03;05;3044,85065509998
3701293;1;2;1;90;1;1;2;2;2;2;2;2;2;2;6;29; ; ; ; ; ; ; ; ;2;03;05;3044,85065509998
3701293;1;3;1;90;1;1;2;2;2;2;2;2;2;2;8;4; ; ; ; ; ; ; ; ;2;03;05;3044,85065509998
3701293;1;5;1;90;1;1;2;1;2;2;2;2;2;2;7;26; ;22; ; ; ; ; ; ;2;03;05;3044,85065509998
3701294;1;1;1;90;1;1;2;2;2;2;2;2;2;2;32;8; ; ; ; ; ; ; ; ;2;03;05;2333,59154180426
3701294;1;2;1;90;1;1;2;2;2;2;2;2;2;2;6;28; ; ; ; ; ; ; ; ;2;03;05;2333,59154180426
3701295;1;1;1;90;1;1;2;2;2;2;2;2;2;2;22;5; ; ; ; ; ; ; ; ;2;03;05;2312,49117589908
3701295;1;2;1;90;1;1;2;2;2;2;2;2;2;2;8;8; ; ; ; ; ; ; ; ;2;03;05;2312,49117589908
3701296;1;1;1;90;1;2;2;2;2;2;2;2;2;2;18; ; ; ; ; ; ; ; ; ;2;03;05;3084,27980343187
