Directorio;Secuencia_p;Orden;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Clase;Dpto;Fex_c_2011
198306;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1041,98919024727
198307;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1513,47749143891
198307;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1513,47749143891
198307;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1513,47749143891
198308;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;974,756866933784
198308;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;974,756866933784
198309;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;825,352415553042
198310;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1111,10674035342
198310;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1111,10674035342
198310;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1111,10674035342
198311;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;856,373141408943
198311;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;1;5;2;2;15;856,373141408943
198312;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1340,55355262328
198312;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1340,55355262328
198313;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;2090,97398191793
198313;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;2090,97398191793
198314;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1041,11179900819
198314;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1041,11179900819
198314;2;3;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1041,11179900819
198314;2;4;50;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1041,11179900819
198314;2;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1041,11179900819
198315;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;554,258593838439
198315;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;554,258593838439
198315;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;554,258593838439
198316;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;789,426966872707
198316;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;789,426966872707
198316;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;789,426966872707
198316;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;789,426966872707
198317;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1884,47783828911
198317;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1884,47783828911
198317;2;3;50;3;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;15;1884,47783828911
198317;2;4;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1884,47783828911
198317;2;5;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1884,47783828911
198317;2;7;50;7;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;15;1884,47783828911
198317;2;9;50;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1884,47783828911
198317;2;10;50;10;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;1884,47783828911
198318;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1575,77284484769
198319;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1024,64625909712
198319;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1024,64625909712
198319;2;3;50;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1024,64625909712
198320;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1024,64625909712
198320;2;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1024,64625909712
198320;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1024,64625909712
198321;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1575,77284484769
198322;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1340,55355262328
198322;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1340,55355262328
198323;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1800,2191576107
198323;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1800,2191576107
198323;2;3;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1800,2191576107
198323;2;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;1800,2191576107
198323;2;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1800,2191576107
198323;2;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1800,2191576107
198324;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;851,72232028149
198324;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;851,72232028149
198326;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;825,352415553042
198334;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;825,352415553042
198335;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;825,352415553042
198337;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;690,608467258074
198337;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;690,608467258074
198337;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;690,608467258074
198337;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;690,608467258074
198338;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1438,80660179266
198338;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1438,80660179266
198338;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1438,80660179266
198339;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1684,60102642065
198339;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1684,60102642065
198339;2;4;50;4;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1684,60102642065
198339;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1684,60102642065
198339;2;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1684,60102642065
198340;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;808,992192782916
198340;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;808,992192782916
198340;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;808,992192782916
198340;2;4;50;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;808,992192782916
198341;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;807,106965990251
198341;2;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;15;807,106965990251
198341;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;807,106965990251
198342;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;2121,14341555492
198342;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;2121,14341555492
198342;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;2121,14341555492
198342;2;4;50;4;3; ;2;2;2;2; ; ;1;6; ;2; ;2; ; ;2;15;2121,14341555492
198342;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;2121,14341555492
198343;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1093,76380920327
198343;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1093,76380920327
198343;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1093,76380920327
198343;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1093,76380920327
198344;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;970,44311377373
198344;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;970,44311377373
198346;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;825,352415553042
198352;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1412,43669706422
198352;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1412,43669706422
198353;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1360,02597815411
198353;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1360,02597815411
198353;2;5;50;5;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;1360,02597815411
198353;2;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1360,02597815411
198353;2;7;50;7;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;1360,02597815411
198354;2;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;15;926,393209927739
198354;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;926,393209927739
198355;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;825,352415553042
198356;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1061,84056493473
198356;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1061,84056493473
198356;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1061,84056493473
198356;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1061,84056493473
198357;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;933,215406625106
198357;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;933,215406625106
198357;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;933,215406625106
198357;2;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;933,215406625106
198357;2;5;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;933,215406625106
198358;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1518,03253588395
198358;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1518,03253588395
198358;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1518,03253588395
198358;2;4;50;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1518,03253588395
198358;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1518,03253588395
198359;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;943,736141077884
198360;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1244,07077899666
198360;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1244,07077899666
198360;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1244,07077899666
198360;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1244,07077899666
198361;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1575,77284484769
198367;2;1;50;1;6;ESTUVO DE VISITA DONDE UN HERMANO EN TOGUI;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;15;1575,77284484769
198368;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;598,873948129677
198368;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;598,873948129677
198369;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1511,69460548414
198369;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1511,69460548414
198369;3;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1511,69460548414
198369;3;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1511,69460548414
198369;3;3;50;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1511,69460548414
198369;3;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1511,69460548414
198370;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;970,44311377373
198370;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;970,44311377373
198371;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1194,80460357797
198371;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1194,80460357797
198371;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1194,80460357797
198371;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1194,80460357797
198371;2;5;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1194,80460357797
198373;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1340,55355262328
198373;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1340,55355262328
198391;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1261,41371014681
198391;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1261,41371014681
198391;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1261,41371014681
198392;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1550,67179727652
198392;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1550,67179727652
198392;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1550,67179727652
198392;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1550,67179727652
198394;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;894,469965659192
198394;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;894,469965659192
198395;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1340,55355262328
198395;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1340,55355262328
198396;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;940,071004633494
198396;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;940,071004633494
198396;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;940,071004633494
198396;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;940,071004633494
198397;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1412,43669706422
198397;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1412,43669706422
198398;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1575,77284484769
198399;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;856,373141408943
198399;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;856,373141408943
198400;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1462,41091218632
198400;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1462,41091218632
198400;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1462,41091218632
198400;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1462,41091218632
198400;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1462,41091218632
198401;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;722,531711526621
198401;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;722,531711526621
198401;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;722,531711526621
198401;2;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;722,531711526621
198402;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;662,016267769563
198402;2;2;50;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;662,016267769563
198403;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1542,63514137267
198403;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1542,63514137267
198403;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1542,63514137267
198403;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1542,63514137267
198404;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;915,150556703497
198404;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;915,150556703497
198404;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;915,150556703497
198404;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;915,150556703497
198404;2;6;50;6;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;915,150556703497
198404;2;7;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;915,150556703497
198404;2;9;50;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;915,150556703497
198405;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1340,55355262328
198405;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1340,55355262328
198408;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;530,28585388873
198408;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;530,28585388873
198409;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1086,94161250591
198410;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1412,43669706422
198410;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1412,43669706422
198411;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1143,02998462197
198411;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1143,02998462197
198411;2;3;50;3;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1143,02998462197
198412;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1024,64625909712
198412;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1024,64625909712
198412;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1024,64625909712
198413;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1144,91521141463
198413;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1144,91521141463
198413;2;3;50;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1144,91521141463
198413;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1144,91521141463
198414;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1095,64903599594
198414;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;15;1095,64903599594
198414;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1095,64903599594
198414;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1095,64903599594
198414;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1095,64903599594
198415;2;1;50;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;979,133019384634
198415;2;2;50;2;2; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;979,133019384634
198415;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;979,133019384634
198415;2;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;979,133019384634
198416;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;559,811933378538
198416;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;559,811933378538
198417;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1366,92345735172
198417;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1366,92345735172
198417;2;3;50;3;6;ENFERMO PORQUE SE CORTO EL DEDO CON UN MACHETE;2;2;2;1;1; ; ; ; ; ; ; ; ;2;2;15;1366,92345735172
198418;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1127,57228026449
198418;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1127,57228026449
198418;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1127,57228026449
198418;2;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;1127,57228026449
198418;2;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1127,57228026449
198495;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1384,40155365168
198495;2;2;50;2;4; ;2;2;2;2; ; ;1;5; ;2; ;2; ; ;2;15;1384,40155365168
198495;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1384,40155365168
198495;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1384,40155365168
198495;2;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1384,40155365168
198497;2;1;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;15;1602,85489250829
198497;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1602,85489250829
198497;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1602,85489250829
198497;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1602,85489250829
198498;2;1;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1838,96697231542
198498;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1838,96697231542
198499;2;1;50;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1070,55015449046
198499;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1070,55015449046
198500;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1433,68396647246
198500;2;2;50;2;6;ESTA EN INCAPACIDAD MEDICA POR OPERACION DE ERNIA UMBILICAL;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1433,68396647246
198501;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1138,59572128505
198502;2;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1168,38988902496
198502;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1168,38988902496
198503;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1384,40155365168
198503;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1384,40155365168
198503;2;3;50;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1384,40155365168
198503;2;4;50;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;15;1384,40155365168
198503;2;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1384,40155365168
198504;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1132,21574009683
198505;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1500,42161068665
198505;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1500,42161068665
198505;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1500,42161068665
198505;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1500,42161068665
198506;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1838,96697231542
198506;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1838,96697231542
198508;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1266,99895110561
198508;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1266,99895110561
198509;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1132,21574009683
198546;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1875,14112124355
198546;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;15;1875,14112124355
198546;2;3;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;15;1875,14112124355
198547;2;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;757,74397553613
198547;2;2;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;15;757,74397553613
