Directorio;Secuencia_p;Orden;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Clase;Dpto;Fex_c_2011
198003;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;10; ;40; ;30; ; ; ; ; ; ; ;2;68;729,592367217516
198003;2;4;90; ;1;1;2;2;2;2;2;2;2;2;2;2;10;10; ; ; ; ; ; ; ; ; ; ;2;68;729,592367217516
198004;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ; ; ;2;68;1376,1712612844
198004;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;10;12;40; ; ; ; ; ; ; ; ; ;2;68;1376,1712612844
198004;2;3;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;50; ; ; ; ; ; ; ; ; ; ;2;68;1376,1712612844
198004;2;4;90; ;1;1;1;2;2;2;2;2;2;2;2;2;2;3;35; ; ; ; ; ; ; ; ; ;2;68;1376,1712612844
198005;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;10;15; ; ; ; ; ; ; ; ; ; ;2;68;863,238445438916
198005;2;2;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;15;50; ; ; ; ; ; ; ; ; ;2;68;863,238445438916
198005;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;68;863,238445438916
198006;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;68;1291,57302126921
198006;2;2;90; ;1;1;1;2;1;2;2;2;2;2;2;2;7;7;42; ;7; ; ; ; ; ; ; ;2;68;1291,57302126921
198006;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;1291,57302126921
198008;2;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;7;7;17; ; ; ; ; ; ; ; ; ;2;68;1393,16928877101
198008;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;5;10;14; ; ; ; ; ; ; ; ; ;2;68;1393,16928877101
198009;2;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;5; ;7; ; ; ; ; ; ; ;2;68;1261,00549681709
198009;2;2;90; ;2;1;1;2;1;2;2;2;2;2;2;2; ;4;28; ;28; ; ; ; ; ; ; ;2;68;1261,00549681709
198009;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;1261,00549681709
198010;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ; ; ;2;68;1188,63052707814
198010;2;2;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;24;48; ; ; ; ; ; ; ; ; ;2;68;1188,63052707814
198010;2;3;90; ;1;1;1;2;1;2;2;2;2;2;2;2;14;14;4; ;4; ; ; ; ; ; ; ;2;68;1188,63052707814
198011;2;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ; ; ;2;68;1132,03646001938
198011;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;18;54;5; ; ; ; ; ; ; ; ; ;2;68;1132,03646001938
198011;2;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;56; ; ; ; ; ; ; ; ; ;2;68;1132,03646001938
198011;3;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ; ; ;2;68;1132,03646001938
198011;3;2;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;14;42; ; ; ; ; ; ; ; ; ;2;68;1132,03646001938
198012;2;1;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;3; ;7; ; ; ; ; ; ; ;2;68;641,730700912753
198012;2;2;90; ;1;1;1;2;1;2;2;2;2;2;2;2;5;8;25; ;10; ; ; ; ; ; ; ;2;68;641,730700912753
198013;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;68;945,167759633829
198016;2;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ; ; ;2;68;1331,14979919158
198016;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;3; ;28; ;20; ; ; ; ; ; ; ;2;68;1331,14979919158
198017;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;2;68;1165,70014748168
198017;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;68;1165,70014748168
198019;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;68;663,528680475228
198019;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;663,528680475228
198019;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;68;663,528680475228
198021;2;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;5;5;4; ; ; ; ; ; ; ; ; ;2;68;1370,23890917455
198022;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ; ; ;2;68;803,13615545979
198022;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;4; ; ; ; ; ; ; ; ; ;2;68;803,13615545979
198025;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;68;1338,99935090173
198025;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;14;4;24; ; ; ; ; ; ; ; ; ;2;68;1338,99935090173
198025;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;1338,99935090173
198025;2;4;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ; ; ;2;68;1338,99935090173
198026;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;68;1165,70014748168
198026;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;35; ; ; ; ; ; ; ; ; ;2;68;1165,70014748168
198027;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;68;648,199027265092
198027;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;56; ;28; ; ; ; ; ; ; ;2;68;648,199027265092
198029;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;18; ;20; ; ; ; ; ; ; ; ; ;2;47;511,35761495251
198029;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;47;511,35761495251
198029;2;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;18; ;30; ; ; ; ; ; ; ;2;47;511,35761495251
198029;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;511,35761495251
198032;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ; ; ;2;47;495,800331527148
198032;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;60; ;20; ; ; ; ; ; ; ;2;47;495,800331527148
198032;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;495,800331527148
198032;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;495,800331527148
198032;2;5;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ; ; ;2;47;495,800331527148
198032;2;6;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;47;495,800331527148
198032;2;7;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;495,800331527148
198032;2;9;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;495,800331527148
198033;2;1;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;20;18; ; ; ; ; ; ; ; ; ;2;47;559,74114585192
198034;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;2;47;490,285143382292
198035;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ; ; ;2;47;569,436876024446
198035;2;2;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;20; ; ; ; ; ; ; ;2;47;569,436876024446
198035;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;569,436876024446
198035;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;569,436876024446
198035;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;569,436876024446
198035;2;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;569,436876024446
198037;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;825,652086127563
198037;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;825,652086127563
198042;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;47;604,036661858098
198043;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;16; ; ; ; ; ; ; ; ; ;2;47;391,27329479785
198043;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;47;391,27329479785
198045;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ; ; ;2;47;449,98674088749
198045;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;449,98674088749
198046;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;595,942844755013
198046;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;595,942844755013
198046;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;595,942844755013
198046;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;595,942844755013
198048;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;477,023470318531
198048;2;2;90; ;1;2;2;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ; ; ;2;47;477,023470318531
198048;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;477,023470318531
198049;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;10; ; ; ; ; ; ; ; ; ;2;47;521,353607427221
198049;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;521,353607427221
198049;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;521,353607427221
198049;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;521,353607427221
198049;2;5;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;40; ; ; ; ; ; ; ;2;47;521,353607427221
198049;2;7;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;521,353607427221
198050;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;2;47;518,019764885446
198050;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;47;518,019764885446
198050;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;518,019764885446
198050;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;518,019764885446
198050;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;47;518,019764885446
198052;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;47;447,865870343705
198052;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;47;447,865870343705
198056;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;646,320532660203
198056;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;30; ; ; ; ; ; ; ;2;47;646,320532660203
198056;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;47;646,320532660203
198057;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;724,860898161035
198057;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ; ;2;47;724,860898161035
198058;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;466,602653746445
198058;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;20; ; ; ; ; ; ; ; ; ;2;47;466,602653746445
198058;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;466,602653746445
198058;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;47;466,602653746445
198059;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;8; ;15; ; ; ; ; ; ; ; ; ;2;47;647,994140911717
198059;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;40; ; ; ; ; ; ; ; ; ;2;47;647,994140911717
198059;2;3;90; ;1;1;2;2;2;2;2;2;2;2;2;2;3;30; ; ; ; ; ; ; ; ; ; ;2;47;647,994140911717
198060;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;20; ; ; ; ; ; ; ; ; ;2;47;563,738259363296
198060;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;563,738259363296
198061;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;3; ;20; ; ; ; ; ; ; ; ; ;2;47;605,850622342696
198061;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;47;605,850622342696
198061;2;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;20; ; ; ; ; ; ; ;2;47;605,850622342696
198061;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;47;605,850622342696
198061;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;605,850622342696
198062;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;467,062098946332
198062;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;47;467,062098946332
198062;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;2;47;467,062098946332
198062;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;47;467,062098946332
198064;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;462,60554023507
198064;2;2;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;30;24; ; ; ; ; ; ; ; ; ;2;47;462,60554023507
198064;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;462,60554023507
198065;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;449,98674088749
198065;2;2;90; ;1;2;2;2;2;2;2;2;2;2;2;2;25; ; ; ; ; ; ; ; ; ; ; ;2;47;449,98674088749
198067;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;540,270587351143
198067;2;2;90; ;2;2;2;1;1;2;2;2;2;2;2;2; ; ; ;40;10; ; ; ; ; ; ; ;2;47;540,270587351143
198067;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;540,270587351143
198067;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;540,270587351143
198067;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;540,270587351143
198067;2;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;540,270587351143
198068;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;607,354207255217
198068;2;2;90; ;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ; ; ;2;47;607,354207255217
198068;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;607,354207255217
198068;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;607,354207255217
198068;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;607,354207255217
198069;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;453,983854398866
198069;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;2;47;453,983854398866
198069;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;453,983854398866
198070;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;545,699368032668
198070;2;2;90; ;1;2;2;2;2;2;2;2;2;2;2;2;25; ; ; ; ; ; ; ; ; ; ; ;2;47;545,699368032668
198070;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;47;545,699368032668
198071;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;449,98674088749
198071;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;449,98674088749
198072;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;664,187916168127
198072;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;47;664,187916168127
198072;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;664,187916168127
198075;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;584,511659099794
198076;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;447,914895882274
198076;2;2;90; ;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ;35; ; ; ; ; ; ; ; ;2;47;447,914895882274
198076;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;447,914895882274
198076;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;447,914895882274
198076;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;447,914895882274
198077;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;534,621652978188
198077;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;47;534,621652978188
198077;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;534,621652978188
198078;2;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ; ; ;2;47;431,41239106608
198078;2;2;90; ;2;2;1;1;2;1;2;2;2;2;2;2; ; ;40;10; ;2; ; ; ; ; ; ;2;47;431,41239106608
198078;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;431,41239106608
198078;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;431,41239106608
198079;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;427,222515708959
198079;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;427,222515708959
198079;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;427,222515708959
198080;2;1;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;30; ;20; ; ; ; ; ; ; ;2;47;849,712112684749
198080;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;849,712112684749
198081;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;20; ; ; ; ; ; ; ; ; ;2;47;651,459602023553
198081;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;47;651,459602023553
198081;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;651,459602023553
198081;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;651,459602023553
198081;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;651,459602023553
198082;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;566,325277897995
198082;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;47;566,325277897995
198082;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;47;566,325277897995
198082;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;566,325277897995
198082;3;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;566,325277897995
198082;3;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;42; ; ; ; ; ; ; ;2;47;566,325277897995
198083;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;593,373011878994
198083;2;2;90; ;2;2;2;1;1;2;2;2;2;2;2;2; ; ; ;30;15; ; ; ; ; ; ; ;2;47;593,373011878994
198083;2;3;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;30; ; ; ; ; ; ; ;2;47;593,373011878994
198084;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;560,711338819305
198084;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;20; ; ; ; ; ; ; ; ; ;2;47;560,711338819305
198084;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;560,711338819305
198084;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;560,711338819305
198084;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;560,711338819305
198084;2;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;560,711338819305
198084;2;7;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;560,711338819305
198084;2;8;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;560,711338819305
198084;2;9;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;8; ; ; ; ; ; ; ;2;47;560,711338819305
198086;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;586,376807589508
198086;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;20; ;10; ; ; ; ; ; ; ;2;47;586,376807589508
198087;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;47;528,364047365951
198087;2;2;90; ;2;2;2;1;1;2;2;2;2;2;2;2; ; ; ;35;20; ; ; ; ; ; ; ;2;47;528,364047365951
198087;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;528,364047365951
198087;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;528,364047365951
198087;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;528,364047365951
198088;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;811,849071080071
198088;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;10; ;35; ;20; ; ; ; ; ; ; ;2;47;811,849071080071
198089;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;484,914813547871
198089;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;47;484,914813547871
198089;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;47;484,914813547871
