Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Area;Fex_c_2011
187721;2;2;70;12;40;1; ;1;1;2;12;4; ;9;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;32;39;8532;85;11;11;2502,82829621049
187726;2;3;70;20;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;13;13;219,334615275354
187726;2;5;70;2;48;1; ;2;1;2;48;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8511;85;13;13;219,334615275354
187728;2;5;70;20;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;13;241,176617733647
187728;2;13;70;20;48;1; ;2;1;2;30;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4080000;1;53;53;5521;55;13;13;241,176617733647
187735;2;2;70;4;48;1; ;1;1;2;4;1; ;8;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;45;45;5233;52;13;13;239,448147182129
187736;2;2;70;20;48;3; ;1;1;2;20;3; ;1;2;5; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;520000;1;54;54;9500;95;13;13;253,039971409304
187736;2;3;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;13;13;253,039971409304
187739;2;2;70;28;48;2; ;1;1;2;28;2; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;1;98;1;11;11;8511;85;13;13;264,257097405816
187739;2;3;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;13;13;264,257097405816
187740;2;2;70;6;48;1; ;1;1;2;6;1; ;7;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;960000;1;45;45;5233;52;13;13;239,448147182129
187742;2;3;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;13;13;297,88035943759
187742;2;4;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;83; ; ; ;13;13;297,88035943759
187742;2;6;70;52;48;1; ;1;1;2;364;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7492;74;13;13;297,88035943759
187744;2;3;70;40;48;1; ;2;2;2;40;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;98;98;6112;61;13;13;262,848590869439
187749;2;1;70;24;48;3; ;1;1;2;28;3; ;1;2;4; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;9500;95;13;13;519,486149297386
187753;2;3;70;6;48;1; ;2;2;2;6;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;20000000;1;02;02;7512;75;13;13;287,089761244498
187753;2;5;70;8;18;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;13;287,089761244498
187756;2;3;70;52;40;1; ;1;2;2;52;1; ;3;1; ;.;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;12;12;7411;74;13;13;232,182084629195
187757;2;2;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;13;13;239,020014204132
187758;2;7;70;52;48;1; ;1;1;2;24;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;95;4521;45;13;13;315,992779625414
187759;2;2;70;104;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;13;197,19395389694
187759;2;4;70;10;48;1; ;1;1;2;10;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3800000;1;53;45;5211;52;13;13;197,19395389694
187761;2;2;70;52;48;4; ;1;1;2;100;1; ;4;2;4; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;81;95;4530;45;13;13;216,060512510777
187764;2;7;70;52;40;1; ;1;1;2;52;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;200000;1;37;95;4521;45;13;13;251,794503014382
187773;2;1;70;204;48;1; ;2;2;2;204;1; ;5;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5211;52;13;13;231,556940164192
187777;2;1;70;1;48;1; ;1;1;2;52;1; ;3;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;5512;55;13;13;328,133010412076
187777;2;3;70;24;48;1; ;1;1;2;24;1; ;7;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3800000;1;97;95;4522;45;13;13;328,133010412076
187777;3;1;70;8;48;1; ;1;1;2;8;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;98;1;55;45;5262;52;13;13;328,133010412076
187779;2;2;70;4;48;1; ;1;1;2;4;1; ;9;1; ;.;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;1459700;1;33;33;7492;74;13;13;258,313580718255
187783;2;2;70;24;40;1; ;1;1;2;24;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;44;8512;85;13;13;221,939783788687
187785;2;5;70;10;50;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;93; ; ; ;13;13;301,648422146803
187786;2;2;70;16;40;3; ;1;1;2;12;4; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;60000;1;54;77;1521;15;13;13;288,669774500071
187794;2;2;70;4;40;1; ;1;1;2;4;1; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5211;52;15;15;55,0813119949488
187794;3;2;70;4;30;1; ;1;1;2;48;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;15;15;55,0813119949488
187806;2;3;70;6;60;1; ;1;1;2;84;4; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;33;39;6390;63;15;15;79,6493517179488
187807;2;2;70;52;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;57; ; ; ;15;15;40,9560597663073
187809;2;3;70;8;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;15;15;56,2688076574294
187813;2;2;70;20;48;1; ;1;1;2;52;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;33;2212;22;15;15;75,2738920386197
187813;2;3;70;16;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;15;15;75,2738920386197
187814;2;6;70;1;40;1; ;1;2;2;52;1; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;8532;85;15;15;37,1495622400431
187815;2;2;70;8;20;1; ;1;2;2;36;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;15;15;90,1170258784452
187821;3;1;70;40;50;1; ;1;1;2;40;2; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;45;62;8050;80;15;15;71,0911002981873
187824;3;1;70;36;50;2; ;1;1;2;36;4; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;1;2000000;1;30;30;7512;75;15;15;96,1592098044819
187826;2;3;70;2;48;2; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;15;15;106,713568229062
187835;2;2;70;4;48;1; ;2;2;2;12;1; ;9;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;39;44;6516;65;17;17;157,587198604412
187853;2;3;70;52;40;1; ;1;1;2;998;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;55;9242;92;17;17;150,035939888505
187853;2;4;70;104;40;1; ;1;1;2;104;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;20000;1;60000;1;95;95;4521;45;17;17;150,035939888505
187857;2;2;70;104;40;1; ;1;1;2;998;1; ;3;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;77;1551;15;17;17;192,712599624516
187858;2;2;70;52;40;1; ;1;1;2;104;1; ;3;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;07;07;8515;85;17;17;144,301312678514
187858;2;5;70;7;40;8; ;1;1;2;7;8; ;3;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;62;62;0111;01;17;17;144,301312678514
187889;2;2;70;2;48;2; ;1;1;2;16;2; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4580000;1;32;39;7512;75;18;18;36,714778246908
187890;2;3;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;18;18;63,6155904192963
187890;2;6;70;2;48;1; ;1;1;2;4;8; ;3;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;360000;1;860000;1;45;62;0121;01;18;18;63,6155904192963
187894;2;1;70;24;48;1; ;1;1;2;24;1; ;5;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2448000;1;95;58;6022;60;18;18;66,9840323166187
187895;2;13;70;36;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;18;18;75,5077265056299
187895;2;14;70;36;48;2; ;1;2;2;140;2; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;7512;75;18;18;75,5077265056299
187895;2;15;70;120;48;1; ;1;2;2;120;1; ;5;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;58;7523;75;18;18;75,5077265056299
187896;2;3;70;6;48;2; ;1;1;2;6;1; ;4;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;445000;1;13;45;5233;52;18;18;75,3846568670231
187898;2;1;70;99;60;1; ;1;1;2;99;1; ;6;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;99;1;98;95;4521;45;20;20;98,2602206401
187898;2;2;70;9;48;1; ;2;2;2;99;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;99;1;57;57;9302;93;20;20;98,2602206401
187899;2;1;70;8;60;4; ;1;1;2;4;4; ;2;2;1; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;95;95;4521;45;20;20;200,584285264654
187903;2;2;70;48;48;2; ;2;1;2;96;1; ;6;1; ;.;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8012;80;20;20;91,2701758631785
187905;2;2;70;8;50;1; ;2;2;2;12;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5232;52;20;20;101,414602374793
187905;2;6;70;2;48;1; ;2;1;2;4;1; ;3;1; ;.;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;600000;1;45;45;5234;52;20;20;101,414602374793
187906;2;1;70;16;50;3; ;1;1;2;12;3; ;1;2;2; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;9500;95;20;20;93,7747007478955
187910;2;2;70;48;40;1; ;1;1;2;72;1; ;3;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;53;5521;55;20;20;92,3634069631242
187911;2;1;70;2;40;1; ;1;1;2;2;1; ;5;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;75000;1;2400000;1;83;83;4521;45;20;20;100,547635788072
187911;2;2;70;3;40;3; ;1;1;2;122;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;20;20;100,547635788072
187915;2;4;70;40;40;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;20;20;95,4596021365457
187917;2;3;70;12;8;1; ;2;2;2;54;1; ;5;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;540000;1;39;45;5211;52;20;20;107,127344484148
187921;2;3;70;10;8;1; ;1;1;2;84;2; ;3;2;3; ;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;32;50;5522;55;20;20;97,7310034151419
187921;2;4;70;12;8;1; ;1;1;2;12;1; ;5;2;10; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5233;52;20;20;97,7310034151419
187922;2;2;70;28;8;2; ;1;1;2;72;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;21;8012;80;20;20;100,998972827999
187926;2;4;70;3;50;1; ;1;1;2;6;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;98;1;98;1;98;98;6031;60;20;20;88,7334807110405
187926;2;9;70;2;48;1; ;1;2;2;54;4; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5233;52;20;20;88,7334807110405
187927;2;3;70;6;48;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;20;20;195,938039982443
187927;2;6;70;3;30;3; ;2;2;2;7;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;54;55;8512;85;20;20;195,938039982443
187929;2;3;70;5;72;1; ;1;1;2;360;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;20;20;104,613919110806
187932;2;5;70;3;40;1; ;1;1;2;1;3; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;1440000;1;45;54;9500;95;23;23;125,270627879651
187936;2;4;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;23;23;101,980718052088
187940;2;1;70;3;30;1; ;1;1;2;15;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;500000;1;95;95;4521;45;23;23;91,276460684519
187942;2;3;70;8;60;1; ;1;1;2;8;1; ;4;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;20000;1;3500000;1;95;95;4521;45;23;23;136,066046973379
187943;2;2;70;6;60;4; ;1;1;2;6;4; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;420000;1;9500000;1;39;39;7020;70;23;23;90,468903582402
187946;2;3;70;6;24;4; ;1;1;2;12;4; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;13;13;8050;80;23;23;104,650281232204
187946;2;4;70;10;48;1; ;1;1;2;23;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;200000;1;4000000;1;02;21;4100;41;23;23;104,650281232204
187947;2;8;70;17;48;1; ;1;1;2;6;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;2000000;1;95;95;4521;45;23;23;116,537728822791
187961;2;5;70;4;48;1; ;2;2;2;4;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;12000000;1;59;59;8512;85;23;23;125,066370813515
187971;2;4;70;12;56;3; ;1;1;2;11;3; ;3;1; ;.;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;340000;1;54;54;9500;95;44;44;74,8415127504559
187976;2;7;70;104;60;4; ;1;1;2;208;4; ;1;2;2; ;2; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6031;60;44;44;77,2923385431514
187981;2;2;70;8;48;4; ;1;1;2;52;1; ;9;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;45;9242;92;44;44;89,0216191705839
187982;2;4;70;2;36;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;56; ; ; ;44;44;63,8503563883761
187984;2;1;70;7;56;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;12; ; ; ;44;44;55,7096262588812
187985;2;2;70;12;48;2; ;1;1;2;12;2; ;3;1; ;.;2; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2000000;1;32;32;8012;80;44;44;65,6160815152662
187987;2;1;70;16;48;3; ;1;1;2;24;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;54;9500;95;44;44;73,0937664202773
187992;2;4;70;20;48;3; ;1;1;2;20;3; ;1;2;6; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;54;54;9500;95;44;44;77,4081892574755
187998;2;1;70;6;48;3; ;1;1;2;32;3; ;1;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;54;54;9500;95;44;44;51,4194777496025
187998;2;5;70;16;48;1; ;1;1;2;16;1; ;3;2;5; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;58;97;2429;24;44;44;51,4194777496025
188004;2;1;70;9;48;8; ;1;1;2;9;4; ;1;2;6; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;62;41;5221;52;44;44;59,9045658328416
188004;2;7;70;6;70;1; ;1;1;2;6;4; ;1;2;5; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;84;98;6031;60;44;44;59,9045658328416
188009;2;3;70;5;48;1; ;1;1;2;6;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;95;63;0202;02;44;44;60,6727906975996
188014;2;2;70;16;48;1; ;1;1;2;48;4; ;2;2;9; ;5; ;2;7; ; ; ; ; ;1; ;1; ; ; ;1;800000;1;8000000;1;07;51;5529;55;44;44;73,2844275103346
188018;2;4;70;4;48;3; ;1;1;2;6;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1650000;1;54;54;9500;95;44;44;75,8183775019826
188018;2;5;70;3;40;4; ;1;1;2;24;4; ;1;2;3; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;45;5262;52;44;44;75,8183775019826
188022;2;2;70;5;48;4; ;1;1;2;8;4; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;53;53;5521;55;44;44;58,7691364739314
188024;2;3;70;4;24;4; ;1;1;2;52;4; ;1;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;44;44;58,445352510333
188024;2;5;70;24;50;3; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;44;44;58,445352510333
188029;2;2;70;4;40;4; ;2;1;2;24;4; ;2;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;44;44;68,9537162057343
188030;2;1;70;20;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;44; ; ; ;44;44;49,4126258212378
188031;2;2;70;4;48;1; ;1;1;2;212;1; ;3;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;39;6340;63;44;44;55,7096262588812
188032;2;2;70;40;48;3; ;1;1;2;60;1; ;5;2;3; ;1; ;2;1; ; ; ; ;1; ; ;1; ; ; ;2; ;2; ;1;54;79;1810;18;44;44;78,7267631056478
188044;2;1;70;20;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;44;44;58,2435762505293
188045;2;2;70;48;48;1; ;1;1;2;144;1; ;2;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;7491;74;44;44;57,8070960458614
188045;2;3;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;44;44;57,8070960458614
188053;2;1;70;9;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;44;44;57,4505626257591
188055;2;2;70;60;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;44;44;59,2663093683701
188055;2;3;70;8;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;44;44;59,2663093683701
188058;2;2;70;5;40;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;44;44;66,3043595954586
188059;2;1;70;54;48;1; ;1;1;2;12;4; ;1;2;2; ;1; ;2;3; ; ; ; ; ;1; ; ; ; ; ;1;230000;1;680000;1;16;16;7430;74;44;44;75,0100339375996
188062;2;2;70;2;48;3; ;1;1;2;2;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;75000;1;400000;1;54;45;5221;52;44;44;67,7135513022464
188062;2;3;70;36;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;44;44;67,7135513022464
188062;2;5;70;28;48;1; ;1;1;2;56;1; ;3;2;8; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;95;37;5211;52;44;44;67,7135513022464
188063;2;2;70;10;48;1; ;1;1;2;11;4; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;420000;1;57;55;9500;95;44;44;57,4505626257591
188064;2;4;70;4;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;44;44;79,8294430080542
188066;2;5;70;3;48;1; ;1;1;2;3;1; ;3;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;95;45;5051;50;44;44;57,9477355201978
188070;2;3;70;12;40;4; ;1;1;2;12;4; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;36;6021;60;44;44;90,1657868872534
188071;2;4;70;8;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;44;44;72,639201115437
188072;2;1;70;24;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;44;44;69,4679769373532
188072;2;2;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;11; ; ; ;44;44;69,4679769373532
188075;2;3;70;24;40;1; ;1;1;2;24;1; ;6;2;2; ;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;13;13;8046;80;44;44;93,2556554467205
188079;2;4;70;2;48;4; ;1;1;2;4;1; ;3;2;4; ;9;LA DROGUERIA SUMISTRABA LAS DROGAS  A LOS EM;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1680000;1;95;45;5231;52;44;44;93,569722157531
188080;2;3;70;48;48;1; ;1;2;2;48;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;44;44;68,9461996049391
188081;2;3;70;8;60;1; ;1;1;2;8;4; ;1;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;85;5272;52;44;44;54,4410740264298
188102;2;1;70;104;48;1; ;1;1;2;104;4; ;1;2;2; ;2; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;95;44;6421;64;50;50;836,227568134622
188106;2;2;70;9;36;1; ;2;1;2;300;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;50;50;119,253934615779
188107;2;1;70;9;60;1; ;1;1;2;10;1; ;2;2;2; ;2; ;2;11;TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;85;5020;50;50;50;164,795370345576
188107;2;2;70;4;40;1; ;1;1;2;4;1; ;2;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;220000;1;2200000;1;59;59;8513;85;50;50;164,795370345576
188108;2;3;70;52;60;1; ;1;1;2;32;1; ;2;2;12;SISBEN;9;SISBEN;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;650000;1;53;53;5521;55;50;50;217,170318932601
188110;2;2;70;16;55;4; ;1;1;2;16;5; ;2;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;99;1;95;95;4521;45;50;50;281,926830750147
