DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;MES;DPTO;fex_c_2011
5006189;1;3;1;1;1;1;1;3;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;2;2;1;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;09;08;605,701961461187
5006190;1;4;2;1;1;1;1;1;3;1; ; ;150000000;1000000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;08;09;08;594,680097273025
5006191;1;2;1;1;1;1;1;3;3;3; ; ; ; ;400000;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;08;09;08;1055,23052872795
5006192;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;2;1;4;1;1;1;1;1;3;1;2;01;08;09;08;752,77984111826
5006193;1;3;2;1;1;1;1;1;3;3; ; ; ; ;520000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;09;08;594,680097273025
5006194;1;3;2;1;1;1;1;1;3;3; ; ; ; ;480000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;09;08;523,360353527807
5006195;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;08;09;08;605,701961461187
5006197;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;2;1;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;08;09;08;655,563077653315
5006198;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;08;09;08;1075,91408856528
5006199;1;3;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;08;09;08;462,092844890178
5006201;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;08;09;08;681,66924928966
5006202;1;2;1;1;1;1;1;1;3;3; ; ; ; ;360000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;08;09;08;655,563077653315
5006203;1;4;2;1;1;1;1;1;3;1; ; ;25000000;450000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;1;2;2;1;3;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;08;09;08;523,360353527807
5006204;1;4;3;1;1;1;1;1;3;1; ; ;35000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;2;2;2;1;4;5;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;08;09;08;650,473010510711
5006205;1;4;1;1;1;1;1;1;3;3; ; ; ; ;650000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;1;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;08;09;08;605,701961461187
5006217;1;4;3;1;1;1;1;1;3;1; ; ;60000000;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;08;09;08;572,386313413498
5006218;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;1928,89713648926
5006219;1;4;1;1;1;1;1;1;3;1; ; ;600000000;200000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3261,74618998464
5006220;1;3;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3698,46615960873
5006221;1;4;3;1;1;1;1;1;3;1; ; ;98;600000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2037,31798112385
5006222;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;1;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;1928,89713648926
5006223;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;11;09;11;2701,40941757636
5006224;1;4;2;1;1;1;1;1;3;2; ;1200000;300000000;600000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;11;09;11;3169,88471284901
5006226;1;3;1;1;1;1;1;1;3;3; ; ; ; ;480000;2;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3178,09689551845
5006227;1;5;1;1;1;1;1;1;3;1; ; ;250000000;2000000; ;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;2;1;1;1;2;2;2; ;1;1;1;7;1;4;1;1;1;3;1;1;01;11;09;11;3261,74618998464
5006228;1;4;3;1;1;1;1;1;3;1; ; ;300000000;1500000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;1;2;1;4;4;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;11;09;11;3265,74952234769
5006229;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3576,58170364203
5006230;1;5;1;1;1;1;1;1;3;1; ; ;98;600000; ;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3558,26857089234
5006231;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3845,91986455605
5006232;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;4;6;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2875,83276041829
5006233;1;3;1;1;1;1;1;1;3;1; ; ;160000000;600000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;1948,62567192866
5006234;1;3;1;1;1;1;1;1;3;1; ; ;600000000;2500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;1;1;2;2;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;11;09;11;3261,74618998464
5006235;1;4;2;1;1;1;1;1;3;2; ;2200000;100000000;1000000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;4;5;2; ;1;1;1;4;1;3;1;1;1;7;1;1;01;11;09;11;3831,61613918133
5006236;1;3;2;1;1;1;1;3;3;3; ; ; ; ;550000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3743,96351235209
5006237;1;12;5;1;1;1;1;1;3;1; ; ;250000000;98; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;2;1;1;7;10;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3329,54897896025
5006239;1;5;1;1;1;1;1;1;3;1; ; ;98;350000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2339,97719522006
5006240;1;4;1;1;1;1;1;1;3;3; ; ; ; ;1100000;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3178,09689551845
5006241;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;5;6;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;11;09;11;2852,82211005961
5006242;1;5;3;1;1;1;1;1;3;2; ;530000;230000000;800000; ;2;2;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3801,51297437061
5006243;1;2;1;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2;4;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;11;09;11;2641,11359714376
5006244;1;1;1;1;1;1;1;5;3;4; ; ; ;100000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;11;09;11;3451,1886576268
5006245;1;4;2;1;1;1;1;1;3;1; ; ;360000000;1300000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;1;2;1;3;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;11;09;11;3394,89616955724
5006246;1;2;1;1;1;1;1;1;3;2; ;500000;250000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2038,5913687404
5006247;1;5;2;1;1;1;1;1;3;1; ; ;280000000;1200000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3796,04715011525
5006248;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;4009,29834090307
5006249;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2589,03020029729
5006250;1;4;3;1;1;1;1;1;3;3; ; ; ; ;900000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3387,13923599988
5006252;1;3;2;1;1;1;1;1;3;1; ; ;99;500000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3253,98925642728
5006253;1;2;2;1;1;1;1;1;3;3; ; ; ; ;540000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;6;9;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;11;09;11;4263,63251618451
5006254;1;7;2;1;1;1;1;1;3;3; ; ; ; ;40000000;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;2;1;2;1;2;1;2;2;2; ;1;2;1;6;1;6;1;1;1;3;1;1;01;11;09;11;2697,40608521331
5006255;1;3;1;1;1;1;1;1;3;1; ; ;700000000;2000000; ;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;6;1;1;1;3;1;1;01;11;09;11;2984,65109551325
5006256;1;6;3;1;1;1;1;1;3;2; ;4400000;98;3000000; ;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;1;2;1;1;4;2; ;1;2;1;4;1;6;1;1;1;3;1;1;01;11;09;11;3614,81686514253
5006257;1;2;1;1;1;1;1;1;3;3; ; ; ; ;380000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3044,94691594585
5006258;1;5;3;1;1;1;1;1;3;1; ; ;300000000;1500000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;1;1;2;1;5;6;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2913,11793049221
5006259;1;4;2;1;1;1;1;1;1;1; ; ;340000000;2000000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;2;1;2;1;2;1;3;3;2; ;1;1;1;4;1;4;2;1;1;3;1;1;01;11;09;11;2568,25943800376
5006260;1;2;2;1;1;1;1;1;3;3; ; ; ; ;800000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2282,56377201029
5006261;1;4;3;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2651,90873246995
5006262;1;4;3;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3261,74618998464
5006263;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2435,10945843116
5006264;1;6;3;1;1;1;1;1;3;1; ; ;950000000;4000000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;1;2;1;4;4;2; ;1;2;1;6;1;6;1;1;1;3;1;1;01;11;09;11;3265,74952234769
5006265;1;4;2;1;1;1;1;1;3;1; ; ;98;1300000; ;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;6;1;3;1;1;1;3;1;1;01;11;09;11;2435,10945843116
5006267;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;3;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2874,8827689917
5006268;1;5;2;1;1;1;1;1;3;1; ; ;98;3000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;1;3;2; ;1;2;1;4;1;6;1;1;1;3;1;1;01;11;09;11;3743,96351235209
5006269;1;2;1;1;1;1;1;1;3;3; ; ; ; ;330000;1;1;1;2;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2966,74424612734
5006270;1;4;3;1;1;1;1;1;3;3; ; ; ; ;900000;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;2;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2245,66699078901
5006271;1;2;1;1;1;1;1;1;3;1; ; ;98;800000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2038,5913687404
5006272;1;5;2;1;1;1;1;1;3;1; ; ;98;550000; ;1;1;1;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;1;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;1951,12775465556
5006273;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3377,33552000388
5006274;1;4;2;1;1;1;1;1;3;1; ; ;152000000;500000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;11;09;11;3117,80107508585
5006275;1;3;2;1;1;1;1;1;3;1; ; ;290000000;600000; ;2;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;1;1;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3910,18760421752
5006276;1;4;2;1;1;1;1;1;3;3; ; ; ; ;3000000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;2;2; ;1;2;1;4;1;6;1;1;1;3;1;1;01;11;09;11;3440,3935223006
5006277;1;2;1;1;1;1;1;1;3;1; ; ;98;98; ;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2984,65109551325
5006278;1;4;2;1;1;1;1;1;3;3; ; ; ; ;700000;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;11;09;11;3447,43505643247
5006279;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3263,27270204696
5006280;1;4;3;1;1;1;1;1;3;2; ;1500000;280000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;4;4;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;11;09;11;2476,39796086812
5006281;1;5;4;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;2;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;1;2;2;1;4;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3029,78375834747
5006282;1;4;3;1;1;1;1;1;3;2; ;1150000;220000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2620,34307576691
5006283;1;2;1;1;1;1;1;1;3;3; ; ; ; ;360000;2;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;3;7;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;4231,62745936723
5006284;1;5;2;1;1;1;1;1;3;2; ;3200000;600000000;3000000; ;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;2;1;2;1;1;1;2;2;1;1;1;2;1;6;1;6;1;1;1;3;1;1;01;11;09;11;3178,09689551845
5006285;1;5;3;1;1;1;1;1;3;2; ;1180000;350000000;1000000; ;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;5;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;1912,92462774571
5006286;1;4;2;1;1;1;1;1;3;3; ; ; ; ;2050000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;6;1;1;1;3;1;1;01;11;09;11;3215,38206559237
5006287;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;2;1;2;1;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;4336,43619465339
5006288;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;2;1;2;2;1;1;2;1;1;2;2;2;1;2;2;2;1;4;7;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;4712,31826967236
5006289;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1100000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;2568,25943800376
5006290;1;1;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;11;09;11;3307,243542728
5006291;1;4;3;1;1;1;1;1;3;2; ;850000;250000000;1000000; ;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;2;2;2;1;3;3;2; ;1;1;1;6;1;3;1;1;1;3;1;1;01;11;09;11;3250,95105465845
5006292;1;4;3;1;1;1;1;1;3;1; ; ;400000000;2000000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;1;2;1;3;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;11;09;11;3025,93959795022
5006293;1;2;2;1;1;1;1;1;3;3; ; ; ; ;330000;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2339,97719522006
5006294;1;2;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3518,95205564386
5006295;1;3;2;1;1;1;1;1;3;1; ; ;150000000;650000; ;1;1;1;2;1;1;1;1;2;2;1;2;2;1;1;2;2;1;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3417,381319391
5006296;1;3;2;1;2;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2177,13507334144
5006296;2;1;1;1;2;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2177,13507334144
5006297;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1100000;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;2;1;2;1;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3263,27270204696
5006298;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2620,34307576691
5006299;1;2;1;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2435,10945843116
5006300;1;4;1;1;1;1;1;1;3;1; ; ;350000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;11;09;11;3082,23208601977
5006301;1;3;2;1;1;1;1;1;3;3; ; ; ; ;515000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2823,93879160066
5006302;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;3086,23541838281
5006303;1;8;3;1;1;1;1;1;3;1; ; ;500000000;1800000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;3;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;11;09;11;1999,52061382702
5006304;1;5;2;1;1;1;1;1;3;1; ; ;98;2000000; ;1;2;2;1;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2; ;1;1;1;3;1;4;1;1;1;3;1;1;01;11;09;11;1552,89368215061
5006305;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;2;2;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;2476,39796086812
5006306;1;4;3;1;1;1;1;1;3;3; ; ; ; ;720000;2;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;09;11;1806,26468292084
5006307;1;1;1;1;1;1;1;1;3;3; ; ; ; ;99;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;4;1;4;1;4;1;1;1;3;1;1;01;11;09;11;1837,35752373778
5006309;1;7;2;1;1;1;1;1;3;1; ; ;800000000;2000000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;11;09;11;1552,89368215061
5006310;1;5;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3680,35379227946
5006310;2;4;2;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;1;2;4;2; ;2;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3680,35379227946
5006310;3;4;3;1;1;1;1;1;3;3; ; ; ; ;940000;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2;1;2;1;2;4;2; ;3;2;1;4;1;3;1;1;1;3;1;1;01;11;09;11;3680,35379227946
