DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5012950;1;2;1;10;2;2;4;1965;54;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;5;4; ;05;16;09;05;788,937542472466
5012950;1;3;1;10;3;2;9;1996;23;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;6;4;2;2;05;15;09;05;788,937542472466
5012950;1;4;1;10;4;2;10;2000;18;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;6;1;2;2;05;12;09;05;788,937542472466
5012951;1;1;1;10;1;1;8;1995;24;1;6;2; ;2; ; ; ;1; ; ;1;1;34000;2;1;1;1;6;2;2;2;05;13;09;05;778,93168614622
5012951;1;2;1;10;2;2;10;1998;20;5;6;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;1;1;6;3;2;2;05;14;09;05;778,93168614622
5012951;1;3;1;10;3;1;1;2001;18;5;6;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;1;1;6;0;2;2;05;11;09;05;778,93168614622
5012952;1;1;1;10;1;2;7;1987;32;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;05;6;09;05;1371,57129719595
5012952;1;2;1;10;1;2;6;2009;10;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;05;2;09;05;1371,57129719595
5012953;1;1;1;10;1;1;10;1969;49;1;3;3; ;2; ;1;2;1; ; ;1;1;120000;2;1;2; ;6;5;4; ;05;16;09;05;788,937542472466
5012953;1;2;1;10;2;2;3;1972;47;2;3;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;4;3; ;05;15;09;05;788,937542472466
5012953;1;3;1;10;3;2;9;1997;21;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;6;2;2;2;05;13;09;05;788,937542472466
5012953;1;4;1;10;1;2;12;2003;15;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;4;9; ; ;05;9;09;05;788,937542472466
5012954;1;1;1;10;1;1;11;1998;20;1;2;2; ;2; ;1;2;1; ; ;1;1;42300;2;1;2; ;4;6; ; ;05;6;09;05;890,572958913949
5012954;1;2;1;10;2;2;11;2001;17;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;09;05;890,572958913949
5012954;1;3;1;10;2;1;3;2016;3;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;05;0;09;05;890,572958913949
5012955;1;1;1;10;1;2;11;1983;35;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;09;05;998,847918642267
5012955;1;2;1;10;1;1;9;2004;15;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;3;2; ; ;05;2;09;05;998,847918642267
5012956;1;1;1;10;1;2;5;1991;28;1;2;2; ;2; ;1;2;1; ; ;1;1;45200;2;1;2; ;6;2;3; ;05;13;09;05;1420,57907615698
5012956;1;2;1;10;1;1;8;1993;26;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;10;1; ;05;10;09;05;1420,57907615698
5012956;1;3;1;10;1;2;6;2012;7;3; ;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;05;0;09;05;1420,57907615698
5012957;1;1;1;10;1;1;1;1989;30;1;2;3; ;1;3;1;2;1; ; ;1;1;48000;2;1;2; ;6;2;3; ;05;13;09;05;1161,39343192248
5012957;1;2;1;10;2;2;10;1987;31;2;2;2; ;2; ;1;1;1; ; ;1;1;41000;2;1;2; ;6;2;3; ;05;13;09;05;1161,39343192248
5012957;1;3;1;10;3;2;2;1946;73;5;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;1; ; ;05;1;09;05;1161,39343192248
5012958;1;1;1;10;1;1;10;1994;24;1;2;2; ;2; ;1;2;1; ; ;1;3;103600;1;1;2; ;6;2;2;2;05;13;09;05;998,847918642267
5012958;1;2;1;10;2;2;8;1994;25;2;2;2; ;2; ;1;1;1; ; ;1;5; ;1;1;2; ;6;3;3; ;05;14;09;05;998,847918642267
5012959;1;1;1;10;1;1;1;1959;60;1;2;3; ;3; ;1;2;2;1;9; ; ; ;2;1;2; ;6;5;4; ;05;16;09;05;1211,34604613327
5012959;1;2;1;10;2;2;12;1966;52;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;09;05;1211,34604613327
5012959;1;3;1;10;3;1;5;1987;32;3;6;2; ;1;2; ; ;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;05;11;09;05;1211,34604613327
5012960;1;1;1;10;1;1;1;1956;63;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;05;3;09;05;1204,439825766
5012961;1;1;1;10;1;1;10;1936;82;1;3;3; ;3; ;1;2;1; ; ;1;2;99150;2;1;2; ;3;2; ; ;05;2;09;05;1229,60508440224
5012961;1;2;1;10;2;2;5;1958;61;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;05;3;09;05;1229,60508440224
5012963;1;1;1;10;1;1;6;1980;39;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;05;4;09;05;1011,01691360038
5012963;1;2;1;10;2;2;5;1987;32;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;09;05;1011,01691360038
5012963;1;3;1;10;3;2;9;2003;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;05;9;09;05;1011,01691360038
5012963;1;4;1;10;4;1;3;2009;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;05;4;09;05;1011,01691360038
5012963;1;5;1;10;2;2;12;1928;90;5;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;09;05;1011,01691360038
5012964;1;1;1;10;1;1;8;1962;57;1;3;3; ;3; ;1;2;1; ; ;1;1;100000;2;1;2; ;6;5;4; ;05;16;09;05;1037,70073072638
5012964;1;2;1;10;2;2;2;1969;50;2;3;2; ;2; ;1;1;1; ; ;1;1;72000;2;1;2; ;6;5;4; ;05;16;09;05;1037,70073072638
5012964;1;3;1;10;2;1;5;1991;28;3;6;1;1;1;2; ; ;1; ; ;1;1;40000;2;1;1;2;6;6;4; ;05;17;09;05;1037,70073072638
5012964;1;4;1;10;2;2;8;1996;23;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;6;3;2;2;05;14;09;05;1037,70073072638
5012965;1;1;1;10;1;1;10;1959;59;1;2;3; ;3; ;1;2;1; ; ;1;1;33125;2;1;2; ;4;9; ; ;05;9;09;05;1185,60706425702
5012965;1;2;1;10;2;2;4;1971;48;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;09;05;1185,60706425702
5012965;1;3;1;10;2;1;4;2009;10;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;05;4;09;05;1185,60706425702
5012966;1;1;1;10;1;2;2;1995;24;1;2;2; ;2; ;1;2;2;1;8; ; ; ;2;1;2; ;6;5;4; ;05;16;09;05;1344,94931867217
5012966;1;2;1;10;2;1;11;1993;25;2;2;2; ;2; ;1;1;2;1;12; ; ; ;2;1;2; ;6;2;3; ;05;13;09;05;1344,94931867217
5012966;1;3;1;10;1;2;10;2014;4;3; ;1;2;1;1; ; ;2;1;8; ; ; ;2;2;2; ;1;0; ; ;05;0;09;05;1344,94931867217
5012966;1;4;1;10;1;1;3;1993;26;9;6;2; ;2; ; ; ;2;2; ; ; ; ;2;1;2; ;6;5;4; ;05;16;09;05;1344,94931867217
5012966;1;5;1;10;5;2;5;1993;26;9;6;2; ;2; ; ; ;2;1;8; ; ; ;2;1;2; ;6;5;4; ;05;16;09;05;1344,94931867217
5012966;1;6;1;10;6;1;10;1989;29;9;6;2; ;2; ; ; ;2;1;60; ; ; ;2;1;2; ;6;2;2;2;05;13;09;05;1344,94931867217
5012967;1;1;1;10;1;2;3;1966;53;1;6;2; ;2; ; ; ;2;1;30; ; ; ;1;1;2; ;5;11;2; ;05;11;09;05;1087,2203943252
5012968;1;1;1;10;1;2;3;1979;40;1;6;3; ;3; ; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;05;11;09;05;913,575078918316
5012968;1;2;1;10;2;2;7;2001;18;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;09;05;913,575078918316
5012969;1;1;1;10;1;1;5;1962;57;1;3;3; ;3; ;1;2;1; ; ;1;3;120000;2;1;2; ;3;5; ; ;05;5;09;05;1055,95976899536
5012969;1;2;1;10;2;2;4;1962;57;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;10;1; ;05;10;09;05;1055,95976899536
5012969;1;3;1;10;3;2;3;1995;24;3;6;1;1;1;2; ; ;1; ; ;1;1;60000;2;1;2; ;6;3;3; ;05;14;09;05;1055,95976899536
5012970;1;1;1;10;1;2;6;1966;53;1;6;2; ;1;2; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;05;11;09;05;1137,55091159768
5012970;1;2;1;10;2;2;5;1946;73;5;4;3; ;3; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;05;0;09;05;1137,55091159768
5012970;1;3;1;10;1;2;8;1921;98;5;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;09;05;1137,55091159768
5012971;1;1;1;10;1;1;8;1991;28;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;09;05;1178,32973188001
5012972;1;1;1;10;1;2;10;1990;28;1;1;2; ;2; ;1;2;1; ; ;1;1;80000;2;1;2; ;6;5;4; ;05;16;09;05;1136,22817328624
5012972;1;2;1;10;2;1;5;1994;25;2;1;2; ;2; ;1;1;1; ; ;1;1;44000;1;1;2; ;6;2;3; ;05;13;09;05;1136,22817328624
5012973;1;1;1;10;1;2;8;1993;26;1;2;2; ;2; ;1;2;1; ; ;1;1;50000;2;1;2; ;5;11;2; ;05;11;09;05;1136,22817328624
5012973;1;2;1;10;2;1;2;1985;34;2;2;3; ;2; ;1;1;1; ; ;1;1;40000;2;1;2; ;6;3;3; ;05;14;09;05;1136,22817328624
5012974;1;1;1;10;1;2;5;1940;79;1;6;3; ;3; ; ; ;1; ; ;1;2;99700;2;1;2; ;5;11;2; ;05;11;09;05;1154,48721155521
5012975;1;1;1;10;1;2;2;1965;54;1;3;2; ;2; ;1;2;1; ; ;1;1;40000;2;1;2; ;5;11;2; ;05;11;09;05;1136,22817328624
5012975;1;2;1;10;2;1;8;1970;49;2;3;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;09;05;1136,22817328624
5012976;1;1;1;10;1;1;7;1995;24;1;1;2; ;2; ;1;2;2;1;1; ; ; ;2;1;2; ;5;11;2; ;05;11;09;05;998,847918642267
5012976;1;2;1;10;2;2;8;1990;29;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;6;1;3; ;05;12;09;05;998,847918642267
5012977;1;1;1;10;1;2;3;1947;72;1;5;3; ;3; ; ; ;1; ; ;1;2;99400;2;1;2; ;4;6; ; ;05;6;09;05;980,841896148326
5012977;1;2;1;10;2;2;5;1998;21;4;6;2; ;2; ; ; ;1; ; ;1;1;40000;2;1;2; ;5;11;2; ;05;11;09;05;980,841896148326
5012979;1;1;1;10;1;1;1;1980;39;1;2;3; ;3; ;1;2;1; ; ;1;1;160000;2;1;2; ;6;5;4; ;05;16;09;05;1136,22817328624
5012979;1;2;1;10;2;2;6;1983;36;2;2;2; ;2; ;1;1;1; ; ;1;1;44000;2;1;2; ;6;4;3; ;05;15;09;05;1136,22817328624
5012980;1;1;1;10;1;2;9;1968;50;1;4;2; ;2; ; ; ;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;05;11;09;05;956,746360048494
5012980;1;2;1;10;2;2;11;1987;31;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;05;14;09;05;956,746360048494
5012980;1;3;1;10;3;1;7;1999;20;3;6;2; ;1;1; ; ;1; ; ;1;1;40000;2;1;2; ;6;2;3; ;05;13;09;05;956,746360048494
5012981;1;1;1;10;1;1;2;1963;56;1;2;3; ;3; ;1;2;1; ; ;1;1;39400;2;1;2; ;3;3; ; ;05;3;09;05;1229,60508440224
5012981;1;2;1;10;2;2;12;1959;59;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;05;3;09;05;1229,60508440224
5012983;1;1;1;10;1;1;11;1988;30;1;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;09;05;1178,32973188001
5012984;1;1;1;10;1;1;10;1977;41;1;3;3; ;2; ;1;2;1; ; ;1;3;103000;2;1;2; ;4;7; ; ;05;7;09;05;962,582857879352
5012984;1;2;1;10;2;2;3;1984;35;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;09;05;962,582857879352
5012984;1;3;1;10;1;2;8;2004;15;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;4;8; ; ;05;8;09;05;962,582857879352
5012986;1;1;1;10;1;1;3;1997;22;1;2;2; ;2; ;1;2;2;1;18; ; ; ;1;1;2; ;4;7; ; ;05;7;09;05;1050,28632533884
5012986;1;2;1;10;2;2;11;1997;21;2;2;2; ;2; ;1;1;2;1;24; ; ; ;1;1;2; ;4;7; ; ;05;7;09;05;1050,28632533884
5012986;1;3;1;10;2;2;7;2014;5;3; ;1;1;1;2; ; ;2;1;24; ; ; ;1;2;2; ;1;0; ; ;05;0;09;05;1050,28632533884
5012986;1;4;1;10;2;1;9;2018;1;3; ;1;1;1;2; ; ;2;2; ; ; ; ;1; ; ; ; ; ; ; ;05; ;09;05;1050,28632533884
5012986;1;5;1;10;5;2;7;1996;23;9;1;2; ;2; ;1;6;2;1;2; ; ; ;2;1;2; ;5;11;2; ;05;11;09;05;1050,28632533884
5012986;1;6;1;10;6;1;6;1993;26;9;1;2; ;2; ;1;5;2;1;4; ; ; ;2;1;2; ;4;8; ; ;05;8;09;05;1050,28632533884
5012987;1;1;1;10;2;1;7;1978;41;1;3;2; ;2; ;1;2;1; ; ;1;1;60000;2;1;2; ;3;5; ; ;05;5;09;05;1047,8556976033
5012987;1;2;1;10;2;2;11;1983;35;2;3;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;09;05;1047,8556976033
5012987;1;3;1;10;2;1;7;2005;14;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;05;7;09;05;1047,8556976033
5012988;1;1;1;10;1;1;6;1982;37;1;6;2; ;3; ; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;05;11;09;05;1178,32973188001
5012989;1;1;1;10;1;1;12;1982;36;1;6;2; ;2; ; ; ;1; ; ;1;3;104500;2;1;2; ;5;11;2; ;05;11;09;05;1178,32973188001
5012990;1;1;1;10;1;2;7;1961;58;1;4;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;4;8; ; ;05;8;09;05;807,19658074144
5012990;1;2;1;10;1;2;10;2001;17;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;09;05;807,19658074144
5012990;1;3;1;10;1;2;11;2003;15;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;05;9;09;05;807,19658074144
5012991;1;1;1;10;1;1;1;1994;25;1;6;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;05;13;09;05;1178,32973188001
5013000;1;1;1;10;1;2;12;1971;47;1;4;2; ;2; ; ; ;1; ; ;1;5; ;2;1;2; ;4;8; ; ;05;8;09;05;998,847918642267
5013000;1;2;1;10;2;1;11;1998;20;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;6;1;2;2;05;12;09;05;998,847918642267
5013004;1;1;1;10;2;2;12;1963;55;1;3;2; ;2; ;1;2;1; ; ;1;1;440000;2;1;2; ;6;5;4; ;08;16;09;08;511,11880477587
5013004;1;2;1;10;2;1;2;1962;57;2;3;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;6;5;4; ;08;16;09;08;511,11880477587
5013004;1;3;1;10;3;1;10;1996;22;3;6;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;2;6;5;2;2;08;16;09;08;511,11880477587
5013005;1;1;1;10;2;1;9;1967;51;1;3;2; ;2; ;1;2;1; ; ;1;1;98;2;1;2; ;6;8;5; ;08;19;09;08;629,456906016971
5013005;1;2;1;10;2;2;9;1965;53;2;3;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;5;4; ;08;16;09;08;629,456906016971
5013005;1;3;1;10;2;1;1;2008;11;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;4;0; ; ;08;5;09;08;629,456906016971
5013005;1;4;1;10;2;1;1;2008;11;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;4;0; ; ;08;5;09;08;629,456906016971
5013006;1;1;1;10;1;1;10;1948;70;1;3;3; ;2; ;1;2;1; ; ;1;2;106000;2;1;2; ;6;4;2;2;08;15;09;08;462,092844890178
5013006;1;2;1;10;1;2;12;1952;66;2;3;3; ;2; ;1;1;1; ; ;1;2;180000;2;1;2; ;6;5;4; ;08;16;09;08;462,092844890178
5013007;1;1;1;10;3;2;7;1932;87;1;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;08;5;09;08;506,863893939703
5013007;1;2;1;10;3;1; ; ;50;3;6;3; ;1;1; ; ;1; ; ;1;1;99;2;1;2; ;6;5;4; ;08;16;09;08;506,863893939703
5013007;1;3;1;10;3;1;1;1956;63;3;4;3; ;1;1; ; ;1; ; ;1;3;103000;2;1;2; ;5;11;2; ;08;11;09;08;506,863893939703
5013007;1;4;1;10;4;1;12;2003;15;4;6;1;3;2; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;08;8;09;08;506,863893939703
5013007;1;5;1;10;3;2;11;2004;14;4;6;1;3;2; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;08;8;09;08;506,863893939703
5013008;1;1;1;10;1;1;5;1950;69;1;3;3; ;3; ;1;2;1; ; ;1;2;360000;2;1;2; ;5;11;2; ;08;11;09;08;430,312889201717
5013008;1;2;1;10;1;2;1;1967;52;2;3;3; ;1;3;1;1;1; ; ;1;5; ;2;1;2; ;6;2;2;2;08;13;09;08;430,312889201717
5013008;1;3;1;10;3;2;12;1945;73;5;5;3; ;3; ; ; ;1; ; ;1;2;99374;2;1;2; ;5;11;2; ;08;11;09;08;430,312889201717
5013009;1;1;1;10;1;1;2;1962;57;1;3;3; ;3; ;1;2;1; ; ;2;2;456000;2;1;2; ;6;6;5; ;08;17;09;08;379,751236956798
5013009;1;2;1;10;2;2;2;1961;58;2;3;3; ;2; ;1;1;1; ; ;2;5; ;2;1;2; ;5;11;2; ;08;11;09;08;379,751236956798
5013009;1;3;1;10;1;2;9;1995;24;3;6;1;1;1;2; ; ;1; ; ;1;3;98;2;1;2; ;6;5;4; ;08;16;09;08;379,751236956798
5013010;1;1;1;10;3;2;5;1983;36;1;4;2; ;1;3; ; ;1; ; ;1;1;99;2;1;2; ;6;2;3; ;08;13;09;08;402,47183655397
5013010;1;2;1;10;3;2;7;2005;14;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;2;4;7; ; ;08;7;09;08;402,47183655397
5013010;1;3;1;10;3;2;6;1957;62;5;6;3; ;3; ; ; ;1; ; ;1;2;100000;2;1;2; ;4;8; ; ;08;8;09;08;402,47183655397
5013011;1;1;1;10;2;1;10;1962;56;1;3;2; ;2; ;1;2;2;1;12; ; ; ;2;1;2; ;5;11;2; ;08;11;09;08;430,312889201717
5013011;1;2;1;10;2;2;2;1964;55;2;3;3; ;3; ;1;1;2;1;12; ; ; ;2;1;2; ;4;9; ; ;08;9;09;08;430,312889201717
5013011;1;3;1;10;2;2;6;1987;32;3;4;1;1;1;2; ; ;2;1;12; ; ; ;2;1;2; ;5;11;2; ;08;11;09;08;430,312889201717
5013012;1;1;1;10;1;2;4;1953;66;1;6;3; ;1;2; ; ;1; ; ;1;3;103000;2;1;2; ;6;5;4; ;08;16;09;08;473,791580299189
5013012;1;2;1;10;1;2;1;1928;91;5;5;3; ;3; ; ; ;1; ; ;1;2;99000;2;1;2; ;3;5; ; ;08;5;09;08;473,791580299189
5013013;1;1;1;10;1;1;9;1938;81;1;5;3; ;3; ; ; ;1; ; ;1;2;360000;2;1;2; ;6;5;4; ;08;16;09;08;279,697610026217
5013013;1;2;1;10;2;1;7;1962;57;3;2;1;1;3; ;1;3;1; ; ;1;1;112000;2;1;2; ;6;3;3; ;08;14;09;08;279,697610026217
5013013;1;3;1;10;3;2;2;1975;44;5;2;3; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;08;11;09;08;279,697610026217
5013013;1;4;1;10;2;2;7;1993;26;4;6;1;2;2; ; ; ;1; ; ;1;1;160000;2;1;2; ;6;5;4; ;08;16;09;08;279,697610026217
5013013;1;5;1;10;5;2;12;1997;21;4;6;1;2;1;3; ; ;1; ; ;1;5; ;2;1;1;2;6;4;2;2;08;15;09;08;279,697610026217
5013013;1;6;1;10;2;2;2;2001;18;4;6;1;2;1;3; ; ;1; ; ;1;5; ;2;1;1;2;6;2;2;2;08;13;09;08;279,697610026217
5013013;1;7;1;10;3;1;10;2002;16;4;6;1;2;1;3; ; ;1; ; ;1;5; ;2;1;1;2;5;10;1; ;08;10;09;08;279,697610026217
5013013;1;8;1;10;8;2;2;1934;85;5;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;08;6;09;08;279,697610026217
5013014;1;1;1;10;1;1;10;1958;60;1;3;3; ;3; ;1;2;1; ; ;1;2;120000;2;1;2; ;4;9; ; ;08;9;09;08;379,751236956798
5013014;1;2;1;10;2;2;7;1960;59;2;3;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;9; ; ;08;9;09;08;379,751236956798
5013014;1;3;1;10;2;2;12;2002;16;4;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;08;10;09;08;379,751236956798
5013015;1;1;1;10;1;1;2;1956;63;1;4;3; ;3; ; ; ;1; ; ;1;3;103000;2;1;2; ;4;8; ; ;08;8;09;08;504,894664766801
5013016;1;1;1;10;1;1;8;1959;60;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;08;10;09;08;571,166628849722
5013016;1;2;1;10;2;2;12;1967;51;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;08;11;09;08;571,166628849722
5013016;1;3;1;10;1;1;3;1999;20;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;08;11;09;08;571,166628849722
5013016;1;4;1;10;1;1;1;1996;23;5;6;3; ;2; ; ; ;1; ; ;1;1;99;2;1;1;2;6;2;2;2;08;13;09;08;571,166628849722
5013017;1;1;1;10;1;2;10;1954;64;1;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;4;9; ; ;08;9;09;08;486,762221876959
5013017;1;2;1;10;2;2;4;1981;38;3;5;3; ;1;1; ; ;1; ; ;1;1;33000;2;1;2; ;5;11;2; ;08;11;09;08;486,762221876959
5013017;1;3;1;10;1;2;10;2006;12;4;6;3; ;1;2; ; ;1; ; ;1;5; ;2;1;1;2;4;7; ; ;08;7;09;08;486,762221876959
5013017;1;4;1;10;1;1;11;1985;33;3;2;3; ;1;1;1;5;1; ; ;1;5; ;2;1;2; ;5;11;2; ;08;11;09;08;486,762221876959
5013017;1;5;1;10;1;2;9;1983;36;5;2;3; ;2; ;1;4;1; ; ;1;1;40000;2;1;2; ;6;2;3; ;08;13;09;08;486,762221876959
5013017;1;6;1;10;1;2;11;2016;2;4; ;1;4;1;5; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;08; ;09;08;486,762221876959
5013018;1;1;1;10;1;1;6;1942;77;1;3;3; ;3; ;1;2;1; ; ;1;2;98;2;1;2; ;6;5;4; ;08;16;09;08;462,092844890178
5013018;1;2;1;10;2;2;3;1949;70;2;3;3; ;3; ;1;1;1; ; ;1;2;98;2;1;2; ;6;5;4; ;08;16;09;08;462,092844890178
5013019;1;1;1;10;2;2;11;1929;89;1;5;3; ;3; ; ; ;1; ; ;1;2;160000;2;1;2; ;5;11;2; ;08;11;09;08;430,989760422566
5013019;1;2;1;10;2;2;12;1948;70;3;6;3; ;1;1; ; ;1; ; ;2;2;660000;2;1;2; ;6;5;4; ;08;16;09;08;430,989760422566
5013019;1;3;1;10;2;2;4;1956;63;3;6;3; ;1;1; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;08;0;09;08;430,989760422566
5013020;1;1;1;10;1;1;9;1951;68;1;4;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;08;11;09;08;476,619630610469
5013020;1;2;1;10;1;2; ; ;32;3;6;1;1;1;5; ; ;1; ; ;1;3;103000;2;1;2; ;6;5;4; ;08;16;09;08;476,619630610469
5013020;1;3;1;10;1;1; ; ;27;3;6;1;1;1;5; ; ;1; ; ;1;1;40000;2;1;2; ;6;5;4; ;08;16;09;08;476,619630610469
5013020;1;4;1;10;1;2;10;1982;36;3;4;1;1;1;5; ; ;1; ; ;1;3;103000;2;1;2; ;6;5;4; ;08;16;09;08;476,619630610469
5013020;1;5;1;10;1;2;4;1957;62;9;4;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;08;11;09;08;476,619630610469
5013021;1;1;1;10;1;1;8;1978;41;1;3;3; ;3; ;1;2;1; ; ;1;3;103500;2;1;2; ;6;5;4; ;08;16;09;08;617,579433739079
5013021;1;2;1;10;2;2;5;1979;40;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;5;4; ;08;16;09;08;617,579433739079
5013021;1;3;1;10;2;1;11;2017;1;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;08; ;09;08;617,579433739079
5013022;1;1;1;10;3;1;4;1941;78;1;3;3; ;3; ;1;2;1; ; ;1;2;99000;2;1;2; ;4;9; ; ;08;9;09;08;410,410405791147
5013022;1;2;1;10;3;2;7;1940;79;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;08;3;09;08;410,410405791147
5013022;1;3;1;10;3;2;6;1970;49;3;6;1;1;1;2; ; ;1; ; ;1;1;48000;2;1;2; ;6;5;4; ;08;16;09;08;410,410405791147
5013022;1;4;1;10;3;2;8;1993;26;4;6;2; ;1;3; ; ;1; ; ;1;1;98;2;1;2; ;6;5;4; ;08;16;09;08;410,410405791147
5013022;1;5;1;10;3;1;3;2009;10;4;6;2; ;1;3; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;08;3;09;08;410,410405791147
5013023;1;1;1;10;1;1;10;1977;41;1;3;2; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;6;7;5; ;08;18;09;08;643,685605375423
