DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;fex_c_2011
2166753;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;795,178761081112
2166755;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;54;664,793978178858
2166767;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;1018,75724174091
2166767;1;3;1;80;2;1;1;3; ;2; ;2; ; ; ; ;1;2;1;02;54;1018,75724174091
2166769;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;672,83489538152
2166770;1;1;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;02;54;900,563886443102
2166772;1;1;1;80;2;1;1;8; ;2; ;2; ; ; ; ;4;2;1;02;54;614,168100245758
2166772;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;614,168100245758
2166774;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;54;881,384693100299
2166774;1;2;1;80;2;1;1;2; ;2; ;2; ; ;1; ;2;1;1;02;54;881,384693100299
2166774;1;3;1;80;2;1;1;6; ;2; ;2; ; ;1; ;1;1;1;02;54;881,384693100299
2166775;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;856,98212241343
2166775;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;856,98212241343
2166776;1;1;1;80;2;1;4;5; ;2; ;2; ; ; ; ;4;2;1;02;54;959,479800325997
2166776;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;959,479800325997
2166777;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;54;898,094314690768
2166777;1;2;1;80;2;2; ; ; ;2; ;2; ;1;4; ;4; ;1;02;54;898,094314690768
2166779;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;608,641099761473
2166780;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;9;2;1;02;54;631,295597533315
2166781;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;02;54;654,82874669956
2166782;1;1;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;02;54;1016,03855124144
2166782;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;54;1016,03855124144
2166783;1;2;1;80;2;1;4;4; ;3; ;2; ; ; ; ;9;2;1;02;54;1092,87059551478
2166783;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;1092,87059551478
2166783;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;1092,87059551478
2166784;1;3;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;54;405,335496522348
2168460;1;1;1;80;2;1;4;8; ;2; ;2; ; ;2; ;1;1;1;02;18;366,237705262022
2168460;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;366,237705262022
2168461;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;366,237705262022
2168461;1;3;1;80;2;1;1;2; ;2; ;1;120000; ; ; ;2;2;1;02;18;366,237705262022
2168461;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;366,237705262022
2168463;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;18;346,474975082918
2168464;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;508,183119686912
2168465;1;3;1;80;2;1;1;2; ;2; ;1;100000; ; ; ;2;2;1;02;18;650,970318084171
2168465;1;4;1;80;2;1;1;2; ;2; ;1;60000; ; ; ;2;2;1;02;18;650,970318084171
2168465;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;650,970318084171
2168466;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;330,178827341515
2168467;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;479,283483746797
2168471;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;264,948702283096
2168471;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;264,948702283096
2168471;1;4;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;02;18;264,948702283096
2168471;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;264,948702283096
2168474;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;532,387483128619
2168475;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;409,742464468657
2168478;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;1;2;1;02;18;385,653516352274
2168479;1;1;1;80;2;1;4;8; ;2; ;2; ; ; ; ;1;2;1;02;18;415,231633027946
2168481;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;330,178827341515
2168482;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;02;18;330,178827341515
2168482;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;4;2;1;02;18;330,178827341515
2168483;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;972,82169102798
2168483;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;18;972,82169102798
