DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;AREA;MES;DPTO;fex_c_2011
2139619;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;11;02;11;2250,20613194558
2139619;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2250,20613194558
2139619;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;11;02;11;2250,20613194558
2139621;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;02;11;2501,08597759853
2139621;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;02;11;2501,08597759853
2139621;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;02;11;2501,08597759853
2139621;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;02;11;2501,08597759853
2139622;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;11;02;11;2237,3064272957
2139624;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;11;02;11;2967,16196732389
2139625;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;3106,9609283727
2139625;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;02;11;3106,9609283727
2139625;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;3106,9609283727
2139625;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;02;11;3106,9609283727
2139626;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2984,25143766057
2139626;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;42; ; ; ; ; ; ;11;02;11;2984,25143766057
2139628;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;11;02;11;3847,80413534807
2139628;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;11;02;11;3847,80413534807
2139628;2;1;2;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;11;02;11;3847,80413534807
2139628;2;2;2;90; ;2;1;2;2;1;2;2;2;2;2; ;28; ; ;8; ; ; ; ; ;11;02;11;3847,80413534807
2139628;2;3;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;3847,80413534807
2139628;2;4;2;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;11;02;11;3847,80413534807
2139628;2;5;2;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;11;02;11;3847,80413534807
2139628;2;8;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;3847,80413534807
2139628;2;9;2;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;02;11;3847,80413534807
2139629;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1678,19312456644
2139629;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;11;02;11;1678,19312456644
2139629;1;3;1;90; ;2;1;2;2;2;1;2;2;2;2; ;21; ; ; ;10; ; ; ; ;11;02;11;1678,19312456644
2139630;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;11;02;11;2129,17053130631
2139630;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;11;02;11;2129,17053130631
2139631;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;02;11;2591,70329025042
2139632;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;7; ; ; ; ; ; ;11;02;11;2734,01812691317
2139632;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;84; ; ; ; ; ; ;11;02;11;2734,01812691317
2139633;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;49; ;35; ; ; ; ; ; ;11;02;11;1988,84138450581
2139633;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;02;11;1988,84138450581
2139633;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;12; ; ; ; ; ; ;11;02;11;1988,84138450581
2139633;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;02;11;1988,84138450581
2139634;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;11;02;11;2630,34678906238
2139634;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;40; ; ; ; ; ; ;11;02;11;2630,34678906238
2139635;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;02;11;2778,29541056209
2139635;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;02;11;2778,29541056209
2139636;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2805,17267984022
2139636;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;18; ; ; ; ; ; ;11;02;11;2805,17267984022
2139636;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2805,17267984022
2139637;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;12; ; ; ; ; ; ;11;02;11;2630,34678906238
2139637;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;22; ;22; ; ; ; ; ; ;11;02;11;2630,34678906238
2139638;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;1; ;12; ; ; ; ; ; ;11;02;11;2483,56739426103
2139638;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;52; ;48; ; ; ; ; ; ;11;02;11;2483,56739426103
2139639;1;1;1;90; ;1;1;1;2;2;2;2;2;2;2;2;18;18; ; ; ; ; ; ; ;11;02;11;2314,49385728686
2139639;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2314,49385728686
2139639;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;02;11;2314,49385728686
2139640;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2171,7499076233
2139641;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;11;02;11;2563,56786566295
2139641;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;11;02;11;2563,56786566295
2139644;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;36; ; ; ; ; ; ;11;02;11;2197,66454563458
2139644;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;35; ;36;10; ; ; ; ; ;11;02;11;2197,66454563458
2139644;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;02;11;2197,66454563458
2139644;1;4;1;90; ;2;1;2;1;2;2;1;2;2;2; ;14; ;28; ; ;8; ; ; ;11;02;11;2197,66454563458
2139644;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;12; ; ; ; ; ; ;11;02;11;2197,66454563458
2139645;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2647,19757351621
2139645;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;11;02;11;2647,19757351621
2139645;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2647,19757351621
2139645;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;11;02;11;2647,19757351621
2139646;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;8; ; ;7; ; ; ; ; ;11;02;11;2131,47922196147
2139646;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2131,47922196147
2139646;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2131,47922196147
2139646;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;11;02;11;2131,47922196147
2139646;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2131,47922196147
2139646;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2131,47922196147
2139647;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;11;02;11;2243,12188245508
2139647;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;3; ; ; ; ; ; ; ;2;11;02;11;2243,12188245508
2139648;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;21; ;35; ; ;16; ; ; ;11;02;11;2647,43625939906
2139648;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;49; ; ; ; ; ; ;11;02;11;2647,43625939906
2139648;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;11;02;11;2647,43625939906
2139650;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;11;02;11;2429,71400276675
2139650;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;11;02;11;2429,71400276675
2139650;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2429,71400276675
2139651;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;24; ; ; ; ; ; ;11;02;11;2554,93936909281
2139651;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;10; ; ; ; ; ; ;11;02;11;2554,93936909281
2139651;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2554,93936909281
2139652;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2343,13213525264
2139652;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;11;02;11;2343,13213525264
2139652;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2343,13213525264
2139652;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2343,13213525264
2139653;1;1;1;90; ;2;1;2;2;2;1;2;2;2;2; ;28; ; ; ;5; ; ; ; ;11;02;11;2370,15126832097
2139653;1;2;1;90; ;2;1;1;1;2;1;2;2;1;1; ;3;8;25; ;1; ; ;15;20;11;02;11;2370,15126832097
2139653;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;50; ; ; ; ; ; ;11;02;11;2370,15126832097
2139654;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2358,34202793497
2139654;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;11;02;11;2358,34202793497
2139655;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2947,91662950378
2139655;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;11;02;11;2947,91662950378
2139655;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2947,91662950378
2139655;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2947,91662950378
2139655;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2947,91662950378
2139656;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2591,70329025042
2139657;1;1;1;90; ;2;1;1;1;2;2;2;2;2;2; ;14;14;70; ; ; ; ; ; ;11;02;11;2422,20064027544
2139658;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2882,52673494056
2139658;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;11;02;11;2882,52673494056
2139658;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;02;11;2882,52673494056
2139659;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2880,58009980979
2139659;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;02;11;2880,58009980979
2139660;1;1;1;90; ;2;1;2;2;2;1;2;2;2;2; ;35; ; ; ;2; ; ; ; ;11;02;11;1824,97251936778
2139660;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;2; ; ; ; ; ; ;11;02;11;1824,97251936778
2139660;1;3;1;90; ;1;2;1;2;2;2;2;2;2;2;28; ;28; ; ; ; ; ; ; ;11;02;11;1824,97251936778
2139661;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;11;02;11;2318,52930242465
2139662;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2596,29732619527
2139662;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;21; ;40;70; ; ; ; ; ;11;02;11;2596,29732619527
2139662;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;02;11;2596,29732619527
2139663;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2271,76016042086
2139663;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;02;11;2271,76016042086
2139663;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2271,76016042086
2139664;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;11;02;11;2358,34202793497
2139664;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;02;11;2358,34202793497
2139665;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1610,39863472093
2139665;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;11;02;11;1610,39863472093
2139665;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;02;11;1610,39863472093
2139665;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1610,39863472093
2139665;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1610,39863472093
2139665;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;11;02;11;1610,39863472093
2139668;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;15; ; ; ; ; ; ;11;02;11;2296,97527394937
2139669;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;02;11;2331,50776950901
2139669;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;21; ; ; ; ;30; ; ; ;11;02;11;2331,50776950901
2139670;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2190,5372852919
2139670;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;02;11;2190,5372852919
2139670;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2190,5372852919
2139671;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;15; ; ; ; ;8; ; ; ;11;02;11;2144,91564919735
2139672;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;18; ; ; ; ; ; ;11;02;11;2859,02607133451
2139672;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;18; ; ; ; ; ; ;11;02;11;2859,02607133451
2139673;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;11;02;11;2476,48314477054
2139674;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;02;11;2343,13213525264
2139674;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;8; ; ; ; ; ; ;11;02;11;2343,13213525264
2139674;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;11;02;11;2343,13213525264
2139674;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;11;02;11;2343,13213525264
2139677;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;02;11;2993,64437780623
2139677;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2993,64437780623
2139677;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;02;11;2993,64437780623
2139677;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;11;02;11;2993,64437780623
2139677;2;2;2;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;18; ; ; ; ; ; ;11;02;11;2993,64437780623
2139677;2;3;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2993,64437780623
2139677;2;4;2;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;02;11;2993,64437780623
2139678;1;1;1;90; ;1;1;2;2;2;2;2;2;2;1;24;3; ; ; ; ; ; ; ;2;11;02;11;1755,37400998246
2139678;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;50; ; ;30; ; ; ; ; ;11;02;11;1755,37400998246
2139678;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;12;5; ; ; ; ; ; ; ; ;11;02;11;1755,37400998246
2139678;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;11;02;11;1755,37400998246
2139678;1;5;1;90; ;2;1;2;2;2;2;1;2;2;2; ;1; ; ; ; ;4; ; ; ;11;02;11;1755,37400998246
2139679;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;02;11;2733,80070500844
2139679;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;11; ;24; ; ; ; ; ; ;11;02;11;2733,80070500844
2139680;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;02;11;2805,17267984022
2139680;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;11; ; ; ; ; ; ; ; ;11;02;11;2805,17267984022
2139680;1;4;1;90; ;2;1;2;2;2;2;2;2;2;1; ;2; ; ; ; ; ; ; ;16;11;02;11;2805,17267984022
2139681;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;02;11;2716,92865657649
2139682;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1868,9750105649
2139682;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;02;11;1868,9750105649
2139682;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;42; ; ; ; ; ; ;11;02;11;1868,9750105649
2139683;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;02;11;2618,58055952856
2139683;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;11;02;11;2618,58055952856
2139684;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2171,7499076233
2139748;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;11;02;11;2343,13213525264
2139748;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;11;02;11;2343,13213525264
2139748;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;1; ; ; ; ;4; ; ; ;11;02;11;2343,13213525264
2139748;1;4;1;90; ;2;1;2;2;2;2;2;2;2;1; ;5; ; ; ; ; ; ; ;30;11;02;11;2343,13213525264
2139749;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;02;11;2429,71400276675
2139749;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;02;11;2429,71400276675
2139749;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2429,71400276675
2139750;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;21; ; ; ; ; ; ;11;02;11;2368,34724878115
2139750;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2368,34724878115
2139752;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2271,76016042086
2139752;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;11;02;11;2271,76016042086
2139752;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2271,76016042086
2139753;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;02;11;1984,80593936802
2139753;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;11;02;11;1984,80593936802
2139753;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1984,80593936802
2139753;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1984,80593936802
2139753;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;11;02;11;1984,80593936802
2139753;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1984,80593936802
2139754;1;1;1;90; ;2;1;2;2;2;2;2;2;1;2; ;14; ; ; ; ; ; ;5; ;11;02;11;2069,95814742687
2139754;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2069,95814742687
2139754;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;02;11;2069,95814742687
2139754;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;02;11;2069,95814742687
2139755;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;28; ; ; ; ; ;11;02;11;1358,24999473687
2139755;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1358,24999473687
2139755;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;11;02;11;1358,24999473687
2139755;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1358,24999473687
2139755;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1358,24999473687
2139756;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;11;02;11;2402,87974434079
2139756;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;02;11;2402,87974434079
2139756;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2402,87974434079
2139757;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2608,7927605871
2139757;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;11;02;11;2608,7927605871
2139758;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;02;11;2859,02607133451
2139758;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;7; ; ; ; ; ; ;11;02;11;2859,02607133451
2139759;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2511,09119844471
2139759;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2511,09119844471
2139759;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2511,09119844471
2139759;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;2511,09119844471
2139760;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;5; ; ; ; ; ; ;11;02;11;1815,12161907061
2139760;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;02;11;1815,12161907061
2139760;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;02;11;1815,12161907061
2139760;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;02;11;1815,12161907061
2139761;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;02;11;2733,80070500844
2139761;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;02;11;2733,80070500844
2139762;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;02;11;2196,35274045129
2139762;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;11;02;11;2196,35274045129
