DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
4934246;1;1;1;10;1;1;8;1950;68;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;52;0;06;52;260,439528933389
4934246;1;2;1;10;4;2;10;1951;67;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;52;0;06;52;260,439528933389
4934246;1;3;1;10;3;2;12;1993;25;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;1;2;2;52;12;06;52;260,439528933389
4934246;1;4;1;10;4;2;2;1983;36;3;4;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;06;52;260,439528933389
4934246;1;5;1;10;5;1;1;2001;18;4;6;2; ;1;4; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;52;9;06;52;260,439528933389
4934246;1;6;1;10;4;1;4;2005;14;4;6;2; ;1;4; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;06;52;260,439528933389
4934246;1;7;1;10;4;2;10;2009;9;4; ;2; ;1;4; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;52;2;06;52;260,439528933389
4934246;1;8;1;10;4;2;8;2014;4;4; ;2; ;1;4; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;52;0;06;52;260,439528933389
4934247;1;1;1;10;1;2;6;1990;28;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;06;52;331,266193315404
4934247;1;2;1;10;2;1;7;1987;31;2;2;2; ;2; ;1;1;2;1;120; ; ; ;2;1;2; ;4;8; ; ;52;8;06;52;331,266193315404
4934247;1;3;1;10;1;1;1;2008;11;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;52;4;06;52;331,266193315404
4934247;1;4;1;10;1;1;6;2012;7;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;52;0;06;52;331,266193315404
4934248;1;1;1;10;1;1;8;1974;44;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;6;3;3; ;54;14;06;54;365,30709365629
4934248;1;2;1;10;2;2;12;1980;38;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;6;5;4; ;54;16;06;54;365,30709365629
4934248;1;3;1;10;2;1;6;2001;17;3;6;2; ;1;2; ; ;1; ; ;1;5; ;2;1;1;1;6;0;2;2;54;11;06;54;365,30709365629
4934248;1;4;1;10;2;1;3;2008;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;54;5;06;54;365,30709365629
4934249;1;1;1;10;1;2;5;1963;56;1;4;2; ;2; ; ; ;1; ; ;1;3;103800;2;1;2; ;5;10;1; ;54;10;06;54;453,92990664035
4934249;1;2;1;10;2;2;10;1998;20;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;6;3;2;2;54;14;06;54;453,92990664035
4934249;1;3;1;10;3;1;9;1980;38;3;4;2; ;1;1; ; ;1; ; ;3; ; ;1;1;2; ;6;4;2;2;54;15;06;54;453,92990664035
4934251;1;1;1;10;1;2;5;1935;84;1;6;3; ;3; ; ; ;1; ; ;2;5; ;2;1;2; ;1;0; ; ;54;0;06;54;328,810695921629
4934252;1;1;1;10;1;2;10;1948;70;1;5;2; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;54;1;06;54;295,789060103829
4934252;1;2;1;10;1;1;1;2011;8;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;54;2;06;54;295,789060103829
4934252;1;3;1;10;1;1;8;2012;6;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;54;0;06;54;295,789060103829
4934253;1;1;1;10;1;1;4;1980;39;1;3;2; ;2; ;1;2;1; ; ;1;1;34000;2;1;2; ;5;11;2; ;54;11;06;54;450,367056106243
4934253;1;2;1;10;2;2;9;1980;38;2;3;2; ;2; ;1;1;1; ; ;1;1;34000;2;1;2; ;5;11;2; ;54;11;06;54;450,367056106243
4934253;1;3;1;10;2;1;1;2007;12;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;54;6;06;54;450,367056106243
4934253;1;4;1;10;2;2;10;2018;0;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;54; ;06;54;450,367056106243
4934254;1;1;1;10;1;2;4;1959;60;1;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;54;8;06;54;328,810695921629
4934255;1;1;1;10;1;1;11;1983;35;1;2;2; ;2; ;1;2;1; ; ;1;1;34000;2;1;2; ;4;9; ; ;54;9;06;54;469,531986093749
4934255;1;2;1;10;2;2;4;1981;38;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;54;2;06;54;469,531986093749
4934255;1;3;1;10;3;2;5;2001;18;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;54;10;06;54;469,531986093749
4934255;1;4;1;10;4;1;7;2002;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;54;9;06;54;469,531986093749
4934256;1;1;1;10;1;1;5;1981;38;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;54;11;06;54;487,772192296406
4934256;1;2;1;10;2;2;11;1976;42;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;54;11;06;54;487,772192296406
4934256;1;3;1;10;3;1;7;1998;20;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;2;2;2;54;13;06;54;487,772192296406
4934256;1;4;1;10;1;2;8;2016;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;54; ;06;54;487,772192296406
4934256;1;5;1;10;5;1;10;1978;40;9;4;2; ;2; ; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;54;11;06;54;487,772192296406
4934257;1;1;1;10;1;1;10;1968;50;1;4;2; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;54;7;06;54;524,07400588431
4934257;1;2;1;10;1;2;9;2001;17;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;54;10;06;54;524,07400588431
4934258;1;1;1;10;1;1;9;1983;35;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;54;6;06;54;450,367056106243
4934258;1;2;1;10;2;2;5;1984;35;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;54;7;06;54;450,367056106243
4934258;1;3;1;10;2;1;12;2002;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;54;9;06;54;450,367056106243
4934258;1;4;1;10;2;2;6;2011;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;54;1;06;54;450,367056106243
4934259;1;1;1;10;1;1;1;1958;61;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;54;5;06;54;370,495264589301
4934259;1;2;1;10;2;2;2;1964;55;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;54;5;06;54;370,495264589301
4934259;1;3;1;10;3;1;6;1997;22;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;54;5;06;54;370,495264589301
4934260;1;1;1;10;1;2;9;1993;25;1;6;3; ;3; ; ; ;2;1;3; ; ; ;2;1;2; ;6;5;4; ;54;16;06;54;313,016606554712
4934261;1;1;1;10;1;1;5;1960;59;1;3;3; ;3; ;1;2;1; ; ;1;3;105000;2;1;2; ;3;3; ; ;54;3;06;54;323,305006402069
4934261;1;2;1;10;1;2;10;1966;52;2;3;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;4;7; ; ;54;7;06;54;323,305006402069
4934262;1;1;1;10;1;2;2;1948;71;1;5;3; ;2; ; ; ;1; ; ;1;3;100000;2;1;2; ;3;1; ; ;54;1;06;54;328,810695921629
4934263;1;1;1;10;1;2;10;1975;43;1;4;3; ;2; ; ; ;1; ; ;2;5; ;2;1;2; ;5;11;2; ;54;11;06;54;396,451102007181
4934263;1;2;1;10;1;1;9;2002;16;3;6;2; ;1;1; ; ;1; ; ;2;5; ;2;1;1;2;5;10;1; ;54;10;06;54;396,451102007181
4934263;1;3;1;10;1;1;9;2012;6;3; ;2; ;1;1; ; ;1; ; ;2;5; ;2;1;1;1;3;1; ; ;54;1;06;54;396,451102007181
4934263;1;4;1;10;1;2;10;2014;4;3; ;2; ;1;1; ; ;1; ; ;2;5; ;2;2;2; ;1;0; ; ;54;0;06;54;396,451102007181
4934264;1;1;1;10;1;1;11;1957;61;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;54;5;06;54;339,099095768985
4934264;1;2;1;10;2;2;11;1958;60;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;54;4;06;54;339,099095768985
4934265;1;1;1;10;2;1;1;1972;47;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;54;4;06;54;366,215832111791
4934265;1;2;1;10;2;2;10;1961;57;2;2;3; ;3; ;1;1;1; ; ;1;2;105000;2;1;2; ;3;2; ; ;54;2;06;54;366,215832111791
4934266;1;1;1;10;1;2;7;1979;39;1;2;3; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;54;11;06;54;384,219863174371
4934266;1;2;1;10;1;2;5;2003;16;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;54;10;06;54;384,219863174371
4934266;1;3;1;10;1;1;11;2012;6;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;54;0;06;54;384,219863174371
4934267;1;1;1;10;1;1;9;1990;28;1;6;2; ;2; ; ; ;1; ; ;1;1;37500;2;1;2; ;6;3;3; ;54;14;06;54;436,359931355751
4934268;1;1;1;10;1;1;2;1952;67;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;54;5;06;54;339,099095768985
4934268;1;2;1;10;2;2;6;1954;64;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;54;5;06;54;339,099095768985
4934269;1;1;1;10;1;2;12;1951;67;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;54;3;06;54;328,810695921629
4934270;1;1;1;10;2;1;8;1980;38;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;54;3;06;54;469,531986093749
4934270;1;2;1;10;2;2;11;1980;38;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;54;3;06;54;469,531986093749
4934270;1;3;1;10;2;1;8;2003;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;54;8;06;54;469,531986093749
4934270;1;4;1;10;2;2;7;2004;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;54;5;06;54;469,531986093749
4934271;1;1;1;10;1;2;12;1946;72;1;4;3; ;3; ; ; ;1; ; ;1;2;99300;2;1;2; ;3;3; ; ;54;3;06;54;328,810695921629
4934272;1;1;1;10;2;1;5;1951;68;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;54;5;06;54;323,305006402069
4934272;1;2;1;10;2;2;6;1968;51;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;54;6;06;54;323,305006402069
4934333;1;1;1;10;1;2;6;1953;66;1;4;3; ;3; ; ; ;1; ; ;1;3;103515;2;1;2; ;4;6; ; ;66;6;06;66;308,131736198027
4934334;1;1;1;10;1;2;12;1949;69;1;5;3; ;3; ; ; ;1; ; ;1;2;99380;2;1;2; ;4;7; ; ;66;7;06;66;304,655329598381
4934334;1;2;1;10;2;1;6;1972;47;3;4;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;66;5;06;66;304,655329598381
4934335;1;1;1;10;1;2;4;1963;56;1;4;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;4;9; ; ;66;9;06;66;359,560554860066
4934335;1;2;1;10;2;1;3;1997;22;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;66;9;06;66;359,560554860066
4934335;1;3;1;10;1;1;1;2006;13;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;66;7;06;66;359,560554860066
4934336;1;1;1;10;1;2;11;1963;55;1;5;2; ;2; ; ; ;1; ; ;1;2;99380;2;1;2; ;3;5; ; ;66;5;06;66;321,778125948086
4934336;1;2;1;10;2;2;5;1986;33;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;66;11;06;66;321,778125948086
4934336;1;3;1;10;1;2;1;2010;9;4; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;66;2;06;66;321,778125948086
4934336;1;4;1;10;4;2;2;1991;28;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;66;11;06;66;321,778125948086
4934336;1;5;1;10;1;1;6;2005;14;3;6;3; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;66;7;06;66;321,778125948086
4934337;1;1;1;10;1;2;12;1957;61;1;4;3; ;2; ; ; ;1; ; ;1;5; ;2;1;2; ;3;3; ; ;66;3;06;66;333,846145529046
4934337;1;2;1;10;2;1;10;1997;21;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;66;11;06;66;333,846145529046
4934338;1;1;1;10;1;2;3;1961;58;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;66;4;06;66;403,713105227744
4934338;1;2;1;10;2;1;8;1987;31;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;66;7;06;66;403,713105227744
4934338;1;3;1;10;1;1;4;2011;8;4; ;1;2;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;66;2;06;66;403,713105227744
4934338;1;4;1;10;4;1;12;1965;53;5;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;66;3;06;66;403,713105227744
4934339;1;1;1;10;1;1;5;1959;60;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;66;7;06;66;294,542710626583
4934339;1;2;1;10;2;1;1;1991;28;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;66;2;06;66;294,542710626583
4934340;1;1;1;10;1;2;10;1943;75;1;5;3; ;3; ; ; ;1; ; ;1;2;99374;2;1;2; ;4;6; ; ;66;6;06;66;252,484403405443
4934340;1;2;1;10;2;2;1;1962;57;3;3;3; ;1;1;2; ;1; ; ;1;5; ;2;1;2; ;4;8; ; ;66;8;06;66;252,484403405443
4934340;1;3;1;10;3;1;9;1963;55;3;6;3; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;66;13;06;66;252,484403405443
4934340;1;4;1;10;4;1;10;1977;41;3;6;3; ;1;1; ; ;2;2; ; ; ; ;2;1;2; ;3;5; ; ;66;5;06;66;252,484403405443
4934341;1;1;1;10;1;2;5;1958;61;1;1;3; ;3; ;1;2;1; ; ;1;2;163000;2;1;2; ;5;11;2; ;66;11;06;66;301,178922998735
4934341;1;2;1;10;2;1;2;1969;50;2;1;2; ;2; ;1;1;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;66;11;06;66;301,178922998735
4934341;1;3;1;10;1;1;9;1993;25;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;66;11;06;66;301,178922998735
4934342;1;1;1;10;1;1;10;1948;70;1;3;3; ;3; ;1;2;1; ; ;1;2;120000;2;1;2; ;3;3; ; ;66;3;06;66;262,052470831773
4934342;1;2;1;10;2;2;9;1969;49;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;66;3;06;66;262,052470831773
4934343;1;1;1;10;1;1;6;1965;53;1;3;3; ;3; ;1;2;1; ; ;1;1;72000;2;1;2; ;6;2;3; ;66;13;06;66;315,432246145515
4934343;1;2;1;10;2;2;1;1966;53;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;6;7;5; ;66;18;06;66;315,432246145515
4934343;1;3;1;10;3;1;6;2003;16;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;66;9;06;66;315,432246145515
4934344;1;1;1;10;1;1;8;1976;42;1;2;3; ;3; ;1;2;1; ; ;1;3;85000;2;1;2; ;3;3; ; ;66;3;06;66;452,117292251454
4934344;1;2;1;10;2;2;11;1981;37;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;66;11;06;66;452,117292251454
4934344;1;3;1;10;2;2;7;2014;4;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;66;0;06;66;452,117292251454
4934344;1;4;1;10;2;1;1;2018;1;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;66; ;06;66;452,117292251454
4934345;1;1;1;10;1;2;12;1940;78;1;5;3; ;3; ; ; ;1; ; ;1;2;204000;2;1;2; ;4;9; ; ;66;9;06;66;304,655329598381
4934345;1;2;1;10;2;1;10;1968;50;3;4;3; ;1;1; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;66;16;06;66;304,655329598381
4934346;1;1;1;10;1;1;11;1962;56;1;2;3; ;1;3;1;2;1; ; ;1;1;48000;2;1;2; ;5;11;2; ;66;11;06;66;241,023317221204
4934346;1;2;1;10;2;2;4;1968;51;2;2;2; ;3; ;1;1;1; ; ;1;2;99380;2;1;2; ;3;5; ; ;66;5;06;66;241,023317221204
4934346;1;3;1;10;1;2;10;1935;83;5;4;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;66;11;06;66;241,023317221204
4934347;1;1;1;10;1;1;10;1983;35;1;3;2; ;2; ;1;2;1; ; ;1;1;66000;2;1;2; ;6;5;4; ;66;16;06;66;417,966428374524
4934347;1;2;1;10;2;2;12;1985;33;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;2;3; ;66;13;06;66;417,966428374524
4934347;1;3;1;10;1;1;8;2005;13;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;66;7;06;66;417,966428374524
4934347;1;4;1;10;1;1;4;2008;11;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;66;5;06;66;417,966428374524
4934348;1;1;1;10;1;1;3;1956;63;1;2;3; ;2; ;1;2;1; ; ;2;2;700000;2;1;2; ;6;8;5; ;66;19;06;66;276,989963615659
4934348;1;2;1;10;2;2;2;1959;60;2;2;3; ;3; ;1;1;1; ; ;1;2;130000;2;1;2; ;5;13;2;1;66;13;06;66;276,989963615659
4934349;1;1;1;10;1;1;5;1984;35;1;1;2; ;2; ;1;2;1; ; ;1;3;105000;2;1;2; ;6;5;4; ;66;16;06;66;289,717836814496
4934349;1;2;1;10;2;2;3;1988;31;2;1;2; ;2; ;1;1;1; ; ;1;3;103515;2;1;2; ;6;8;5; ;66;19;06;66;289,717836814496
4934350;1;1;1;10;1;2;8;1929;89;1;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;66;5;06;66;349,014890436782
4934350;1;2;1;10;2;2;9;1951;67;3;6;3; ;1;1; ; ;1; ; ;1;3;103515;2;1;2; ;5;11;2; ;66;11;06;66;349,014890436782
4934350;1;3;1;10;3;2;4;1978;41;4;2;2; ;1;2;1;4;1; ; ;1;5; ;2;1;2; ;5;11;2; ;66;11;06;66;349,014890436782
4934350;1;4;1;10;4;1;7;1986;32;5;2;2; ;2; ;1;3;1; ; ;1;1;40000;2;1;2; ;5;11;2; ;66;11;06;66;349,014890436782
4934350;1;5;1;10;5;1;2;1996;23;5;6;2; ;1;3; ; ;1; ; ;1;1;48000;2;1;2; ;6;5;4; ;66;16;06;66;349,014890436782
4934350;1;6;1;10;6;2;2;2002;17;5;6;2; ;1;3; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;66;10;06;66;349,014890436782
4934350;1;7;1;10;3;1;7;2013;5;9; ;1;4;2; ; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;66;0;06;66;349,014890436782
4934351;1;1;1;10;1;2;10;1970;48;1;6;3; ;3; ; ; ;1; ; ;1;3;85000;2;1;2; ;4;9; ; ;66;9;06;66;253,751190420041
4934351;1;2;1;10;2;2;11;1972;46;5;6;3; ;3; ; ; ;1; ; ;1;1;38000;2;1;2; ;5;11;2; ;66;11;06;66;253,751190420041
4934351;1;3;1;10;1;1;11;1972;46;5;6;3; ;3; ; ; ;1; ; ;1;3;85000;2;1;2; ;3;5; ; ;66;5;06;66;253,751190420041
4934352;1;1;1;10;1;2;8;1967;51;1;5;3; ;2; ; ; ;1; ; ;1;2;99380;2;1;2; ;3;5; ; ;66;5;06;66;257,227597019687
4934352;1;2;1;10;2;2;10;1992;26;3;6;3; ;1;1; ; ;1; ; ;1;1;52000;2;1;2; ;6;5;4; ;66;16;06;66;257,227597019687
4934353;1;1;1;10;1;2;10;1986;32;1;6;2; ;2; ; ; ;1; ; ;1;3;103515;2;1;1;2;6;4;3; ;66;15;06;66;293,194243414142
4934354;1;1;1;10;1;1;3;1958;61;1;2;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;3;2; ; ;66;2;06;66;331,601761517495
4934354;1;2;1;10;2;2;3;1953;66;2;2;3; ;1;5;1;1;1; ; ;1;2;99380;2;1;2; ;3;2; ; ;66;2;06;66;331,601761517495
4934354;1;3;1;10;3;2;7;2000;18;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;66;8;06;66;331,601761517495
4934354;1;4;1;10;3;1;7;2014;4;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;66;0;06;66;331,601761517495
4934354;1;5;1;10;2;2;5;1923;96;5;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;66;0;06;66;331,601761517495
4934355;1;1;1;10;1;2;4;1968;51;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;66;7;06;66;287,766880162793
4934355;1;2;1;10;2;1;4;1997;22;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;4;9; ; ;66;9;06;66;287,766880162793
4934355;1;3;1;10;3;1;1;1956;63;5;6;3; ;3; ; ; ;1; ; ;1;2;203000;2;1;2; ;5;11;2; ;66;11;06;66;287,766880162793
4934356;1;1;1;10;1;2;3;1983;36;1;3;2; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;66;8;06;66;487,386919956863
4934356;1;2;1;10;1;2;5;2005;14;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;66;6;06;66;487,386919956863
4934356;1;3;1;10;1;2;5;2005;14;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;66;6;06;66;487,386919956863
4934356;1;4;1;10;1;1;5;2006;13;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;66;5;06;66;487,386919956863
4934356;1;5;1;10;1;2;1;2009;10;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;66;4;06;66;487,386919956863
4934356;1;6;1;10;1;1;1;2009;10;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;66;4;06;66;487,386919956863
4934356;1;7;1;10;1;2;4;2010;9;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;66;3;06;66;487,386919956863
4934357;1;1;1;10;1;1;3;1957;62;1;6;1;2;3; ; ; ;1; ; ;1;1;58800;2;1;2; ;5;11;2; ;66;11;06;66;266,87734464386
4934357;1;2;1;10;2;1;5;1929;90;5;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;66;5;06;66;266,87734464386
4934358;1;1;1;10;1;2;12;1955;63;1;5;3; ;2; ; ; ;1; ; ;1;2;99380;2;1;2; ;5;11;2; ;66;11;06;66;443,637960918382
4934358;1;2;1;10;2;2;6;1996;22;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;66;13;06;66;443,637960918382
4934358;1;3;1;10;2;2;8;2017;1;9; ;2; ;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;66; ;06;66;443,637960918382
4934358;1;4;1;10;2;1;7;2018;0;9; ;2; ;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;66; ;06;66;443,637960918382
4934359;1;1;1;10;1;2;8;1977;41;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;66;3;06;66;424,045240149268
4934359;1;2;1;10;2;1;2;1994;25;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;66;9;06;66;424,045240149268
4934359;1;3;1;10;3;2;7;2001;17;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;66;10;06;66;424,045240149268
4934359;1;4;1;10;4;1;7;2007;11;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;66;4;06;66;424,045240149268
4934359;1;5;1;10;5;1;10;1995;23;3;2;2; ;1;1;1;6;2;1;1; ; ; ;1;1;2; ;4;9; ; ;66;9;06;66;424,045240149268
4934359;1;6;1;10;6;2;9;1998;20;5;2;2; ;2; ;1;5;1; ; ;1;1;33125;2;1;2; ;6;1;3; ;66;12;06;66;424,045240149268
4934359;1;7;1;10;5;2;1;2018;1;4; ;1;5;1;6; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;66; ;06;66;424,045240149268
4934360;1;1;1;10;1;2;8;1965;53;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;66;11;06;66;395,728425643151
4934360;1;2;1;10;1;1;1;2009;10;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;66;2;06;66;395,728425643151
4934361;1;1;1;10;1;1;7;1960;58;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;66;4;06;66;199,192593720716
4934361;1;2;1;10;2;2;4;1966;53;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;66;3;06;66;199,192593720716
4934361;1;3;1;10;3;2;8;1993;25;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;66;11;06;66;199,192593720716
4934361;1;4;1;10;4;2;10;2002;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;66;9;06;66;199,192593720716
4934362;1;1;1;10;1;1;7;1955;63;1;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;66;2;06;66;298,019117226228
