DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
6038704;1;2;1;60;13;13;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;60000;1;;3;;4;2;12;20;2;;20;;;;1;1;;3;;2;;;;;;;;;;;;1;2;2;1;0;6;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;77;56;1;4;5619;60000;12;13;436.14586525;
6038705;1;1;1;60;13;13;1;2;1;;1;;1;1;2;1;240;;2;;2;2500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2400000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;2;1;35;1;;;;;;;;;1;1;1;0;120;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;30;3;;1;;39;36;1;1;3600;2500000;12;13;300.39978179;
6038705;1;3;1;60;13;13;1;2;1;;1;;1;1;2;1;60;;2;;2;1600000;2;;;2;;2;;2;;2;;2;;;1;106454;2;1;35200;2;2;;;2;;;2;;;1;1530000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;7;1;;;;;;;;;1;1;1;1;12;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;1;1;5;20;3;;1;1;39;86;1;1;8621;1600000;12;13;300.39978179;
6038707;1;2;1;60;13;13;2;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;700000;1;;3;;1;2;12;30;1;;30;;;;1;4;;5;;2;;;;;;;;;;;;1;2;2;1;0;60;1;;1;2;;;;;;;;1;10;2;1;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;2;2;1;1;8;10;3;;1;1;98;49;1;4;4921;700000;12;13;397.8631965;
6038709;1;1;1;60;13;13;1;2;2;12;2;1;1;1;2;1;60;;3;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106564;2;2;;;2;;;2;;;2;;;1;890000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;5;;1;2;1;5;1;;;;;;;;;1;1;1;0;120;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;55;88;1;1;8891;908526;12;13;442.52695136;8121
6038709;1;2;1;60;13;13;1;1;;;1;;1;2;2;2;1;;1;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;4;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;24;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;10;3;;1;;93;25;1;1;2511;908526;12;13;442.52695136;
6038710;1;1;1;60;13;13;2;;;;;;;;;;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;900000;1;;3;;3;2;12;48;;.;48;;;;1;1;;1;;1;1;2;16;1;;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;16;14;1;4;1410;900000;12;13;380.04436933;
6038710;1;2;1;60;13;13;1;2;1;;1;;1;1;2;1;60;;2;;2;1600000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;1600000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;6;7;;1;;1;1;1;8;1;;;;;;;;;1;1;1;0;36;1;;8;1;13;10;4;;400000;1;2;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;40;9;;1;;21;85;1;1;8553;2000000;12;13;380.04436933;
6038710;1;3;1;60;13;13;1;2;2;12;1;;1;2;2;2;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;3;2000000;1;;3;;1;1;12;40;;.;40;;;;9;7;;1;;1;1;2;5;1;;;;;;;;;1;2;1;0;24;1;;8;1;13;8;4;;;4;7;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;20;9;;1;;13;85;1;4;8544;2000000;12;13;380.04436933;
6038711;1;1;1;60;13;13;1;2;1;;1;;1;1;2;1;120;;2;;2;2000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1920000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;2;1;12;1;;;;;;;;;1;1;1;1;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;20;3;;1;;39;35;1;1;3514;2000000;12;13;311.7426567;
6038713;1;1;1;60;13;13;1;2;1;;1;;1;1;1;1;300;;5;;2;2000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2000000;1;2000000;1;1000000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;2;1;25;1;;;;;;;;;1;1;1;0;24;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;8;25;9;;1;;39;84;1;2;8422;2000000;12;13;453.96469242;
6038714;1;2;1;60;13;13;1;2;2;11;1;;1;1;2;1;60;;2;;2;908000;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;2;;;2;;;2;;;1;908000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;11;48;;.;48;;;;4;7;;1;;1;1;1;5;1;;;;;;;;;1;1;1;36;48;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;20;1;;1;;13;85;1;1;8530;908000;12;13;435.10483193;
6038714;1;3;1;60;13;13;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;900000;1;;3;;1;2;12;48;;.;48;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;24;1;;1;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;1;1;11;3;3;;1;1;98;49;1;4;4921;900000;12;13;435.10483193;
6038715;1;4;1;60;13;13;1;2;1;;1;;1;1;2;1;48;;2;;2;;2;;;2;;2;;2;;2;;2;;;1;98;2;1;98;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;2;1;10;1;;;;;;;;;1;1;1;0;60;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;15;5;;1;;39;35;1;1;3520;;12;13;513.5273033;
6038716;1;4;1;60;13;13;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;800000;1;;3;;1;2;12;30;2;;30;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;5;;1;;57;96;1;4;9602;800000;12;13;347.94325882;
6038717;1;1;1;60;13;13;1;2;1;;1;;1;1;2;1;18;;2;;2;1200000;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;2;;;2;;;2;;;1;1200000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;7;;1;;1;1;1;7;1;;;;;;;;;1;1;1;24;72;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;40;1;;1;;39;52;1;1;5210;1200000;12;13;364.10447999;
6038718;1;1;1;60;13;13;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;500000;1;;3;;1;2;12;48;;.;48;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;6;24;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;41;47;1;4;4722;500000;12;13;379.41100069;
6038719;1;1;1;60;13;13;1;2;2;12;2;4;1;1;2;1;60;;3;;2;1200000;2;;;2;;2;;2;;2;;2;;;1;106454;1;1;107505;2;2;;;2;;;2;;;1;1200000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;5;7;;1;;1;1;1;9;1;;;;;;;;;1;1;1;0;6;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;15;9;;1;;87;25;1;1;2511;1200000;12;13;456.22609153;7810
6038720;1;1;1;60;13;13;1;2;2;12;2;1;1;1;2;1;24;;3;;2;1300000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;1255000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;1;1;12;1;;;;;;;;;1;1;1;3;84;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;20;1;;1;;39;35;1;1;3520;1300000;12;13;510.06618834;7810
6038721;1;1;1;60;13;13;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;2;6;;;;;3;800000;1;;3;;6;2;12;40;;.;40;;;;2;1;;2;;2;;;;;;;;;;;;1;2;2;1;2;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;41;47;1;4;4759;800000;12;13;290.1841569;
6038721;1;2;1;60;13;13;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;2;6;;;;;3;800000;1;;3;;6;2;12;40;;.;40;;;;2;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;41;47;1;4;4759;800000;12;13;290.1841569;
6038722;1;3;1;60;13;13;2;;;;;;;;;;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;;;;;3;;1;;3;;6;2;12;48;;.;40;2;;;1;7;;1;;1;1;2;98;1;;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;35;3;;1;;08;62;1;4;6202;;12;13;498.72331343;
6038724;1;1;1;60;13;13;1;2;1;;1;;1;1;1;1;120;;5;;1;;1;98;2;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;1;98;1;98;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;20;1;;;;;;;;;1;1;1;0;72;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;8;30;1;;1;;39;85;1;2;8544;;12;13;451.6066768;
6038724;1;2;1;60;13;13;1;2;1;;1;;1;1;2;1;84;;1;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;18;1;;;;;;;;;1;1;1;48;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;30;1;;1;;39;85;1;2;8544;;12;13;451.6066768;
6038725;1;1;1;60;13;13;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;2;0;0;3;7;;1;1;2021;2;2000000;1;;3;;3;2;12;48;;.;40;2;;;2;7;;3;;2;;;;;;;;;;;;1;2;2;1;0;24;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;5;;1;;57;96;1;5;9602;2000000;12;13;581.64793308;
6038725;1;2;1;60;13;13;2;;;;;;;;;;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1000000;1;;3;;1;2;12;40;;.;40;;;;1;1;;3;;2;;;;;;;;;1;;;;2;2;1;0;36;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;5;;1;;41;47;1;4;4772;1000000;12;13;581.64793308;
6038725;1;3;1;60;13;13;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;;;;;3;;1;;3;;1;2;12;40;;.;40;;;;1;1;;1;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;5;;1;;11;69;1;4;6910;;12;13;581.64793308;
6038725;1;6;1;60;13;13;1;2;1;;1;;1;1;2;1;96;;2;;2;2200000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;6;7;;1;;1;2;1;8;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;45;5;;1;;11;46;1;1;4631;2200000;12;13;581.64793308;
6038726;1;1;1;60;13;13;1;2;1;;1;;1;1;1;1;240;;5;;1;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;1;98;1;98;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;24;1;;;;;;;;;1;1;1;0;36;2;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;45;1;;1;;12;84;1;2;8424;;12;13;375.54222105;
6038728;1;1;1;60;13;13;2;;;;;;;;;;372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1300000;1;;3;;1;2;12;48;;.;48;;;;1;4;;1;;2;;;;;;;;;;;;1;1;2;1;0;240;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;6;10;3;;1;;98;49;1;4;4921;1300000;12;13;364.19934613;
6038730;1;2;1;60;13;13;1;2;1;;1;;1;1;2;1;24;;2;;2;1300000;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;1;60000;2;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;7;;1;;1;1;1;12;1;;;;;;;;;1;1;1;0;120;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;30;1;;1;;07;86;1;1;8610;1300000;12;13;429.57669592;
6038735;1;2;1;60;13;13;1;2;2;12;2;1;1;1;2;1;11;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;11;48;;.;48;;;;8;7;;1;;1;1;1;0;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;40;1;;1;;39;86;1;1;8621;908526;12;13;393.92399599;7810
6038737;1;1;1;60;13;13;2;;;;;;;;;;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;7;;1;2;;2;;1;;3;;6;2;12;48;;.;48;;;;2;7;;1;;2;;;;;;;;;;;;1;2;2;1;0;36;4;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;30;3;;1;;03;95;1;5;9521;;12;13;497.58741397;
6038738;1;2;1;60;13;13;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;5;;;;;3;200000;1;;3;;1;2;12;24;1;;24;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;48;1;;3;2;;;;;;;;1;20;2;1;1;2;1;2;2;2;2;2;2;2;;2;1;2;2;2;2;1;1;14;;5;;1;1;45;47;1;4;4792;200000;12;13;304.58473985;
6038739;1;1;1;60;13;13;1;1;;;1;;1;1;2;2;24;;1;;2;700000;2;;;1;;2;;2;;2;;2;;;1;100000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;4;24;3;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;15;5;;1;;54;97;1;3;9700;700000;12;13;310.70162339;
6038739;1;2;1;60;13;13;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;;1;;3;;1;2;8;40;;.;0;6;;1;1;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;1;2;2;;1;1;2;2;1;2;1;1;12;10;5;;1;1;95;42;1;4;4210;;12;13;310.70162339;
6038743;1;1;1;60;13;13;1;2;1;;1;;1;1;2;1;144;;2;;2;1200000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;1150000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;4;;1;;1;2;1;20;1;;;;;;;;;1;2;1;2;3;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;45;1;;1;;98;49;1;1;4923;1200000;12;13;424.80299034;
6038743;1;3;1;60;13;13;1;2;1;;1;;1;1;2;1;180;;2;;2;1500000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;1450000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;15;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;50;1;;1;;21;56;1;1;5621;1500000;12;13;424.80299034;
6038743;1;4;1;60;13;13;1;2;2;12;1;;1;1;2;1;6;;2;;2;1600000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;8;48;;.;48;;;;9;7;;1;;1;1;1;2;1;;;;;;;;;1;1;1;4;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;1;;1;;39;35;1;1;3520;1600000;12;13;424.80299034;
6038744;1;1;1;60;13;13;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;200000;1;;3;;4;2;12;20;2;;20;;;;1;1;;3;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;3;;1;;41;47;1;4;4761;200000;12;13;469.17634697;
6038744;1;2;1;60;13;13;1;2;1;;1;;1;1;1;1;180;;5;;1;1600000;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;2;;;2;;;2;;;1;1600000;1;1600000;1;800000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;4;;6;;1;3;1;15;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;30;1;;1;;58;84;1;2;8423;1600000;12;13;469.17634697;
6038746;1;1;1;60;13;13;1;2;1;;1;;1;1;2;1;108;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;908526;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;60;;;;7;7;;1;;1;1;1;12;1;;;;;;;;;1;2;1;0;12;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;45;3;;1;;45;47;1;1;4771;908526;12;13;445.22559068;
6038746;1;2;1;60;13;13;1;2;2;12;1;;1;1;2;1;180;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;1;71300;2;2;;;2;;;2;;;1;908526;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;7;4;;1;;1;1;1;15;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;60;9;;1;;98;93;1;1;9329;908526;12;13;445.22559068;
6038747;1;1;1;60;13;13;1;1;;;1;;1;2;2;2;3;;1;;2;400000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;8;48;;.;48;;;;2;6;;2;;2;;;;;;;;;;;;1;2;2;1;4;12;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;1;1;2;45;3;;1;1;45;47;1;1;4721;400000;12;13;414.36504137;
6038747;1;2;1;60;13;13;2;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;50000;1;;3;;1;2;8;30;2;;30;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;99;24;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;3;;1;;41;47;1;4;4729;50000;12;13;414.36504137;
6038748;1;1;1;60;13;13;1;1;;;1;;1;2;2;2;4;;1;;2;700000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;4;48;;.;48;;;;5;7;;2;;2;;;;;;;;;;;;1;2;2;1;12;12;3;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;5;30;9;;1;;53;56;1;1;5611;700000;12;13;364.10447999;
6038749;1;1;1;60;13;13;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;400000;1;;3;;4;2;12;15;2;;15;;;;1;1;;1;;2;;;;;;;;;;;;1;2;2;1;0;24;4;;1;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;2;1;14;;3;;1;1;57;96;1;4;9602;400000;12;13;366.80311931;
6038750;1;1;1;60;13;13;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;800000;1;;3;;3;2;12;48;;.;40;2;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;10;9;;1;;95;41;1;4;4111;800000;12;13;533.15464744;
6038750;1;3;1;60;13;13;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;3;6;;;;;3;700000;1;;3;;3;2;12;48;;.;40;2;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;10;9;;1;;57;96;1;4;9602;700000;12;13;533.15464744;
6038750;1;7;1;60;13;13;1;2;2;6;1;;1;2;2;2;3;;2;;2;1000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;3;48;;.;48;;;;9;7;;1;;1;1;1;0;1;;;;;;;;;1;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;15;3;;1;;45;47;1;1;4771;1000000;12;13;533.15464744;
6038751;1;3;1;60;13;13;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;700000;1;;3;;1;2;12;48;;.;48;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;1;2;;2;1;2;2;1;2;1;1;3;15;9;;1;1;95;42;1;4;4210;700000;12;13;317.0827095;
6038752;1;1;1;60;13;13;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;500000;1;;1;;1;1;12;40;;.;40;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;2;24;4;;3;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;2;2;1;2;2;1;2;50;3;;1;1;87;43;1;4;4322;500000;12;13;436.14586525;
6038753;1;1;1;60;13;13;2;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;800000;1;;3;;3;2;12;48;;.;48;;;;1;4;;7;;2;;;;;;;;;;;;1;2;2;1;3;96;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;9;;1;;98;49;1;4;4921;800000;12;13;469.17634697;
