DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
6041553;1;2;1;70;50;3;40;900000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;50;350.32936171
6041559;1;1;1;70;50;6;48;900000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;800000;41;95;95;1;1;4111;12;50;331.05664526
6041563;1;1;1;70;50;10;48;1200000;1;;2;52;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;33;45;1;1;4719;12;50;325.58922214
6041567;1;3;1;70;50;32;48;800000;1;;2;32;4;;1;2;1;;2;;;;;;;;;;;1;2;;61;45;44;1;2;6120;12;50;324.69487228
6041573;1;4;1;70;50;8;48;800000;1;;2;4;1;;3;2;7;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;12;50;349.43501185
6041575;1;2;1;70;50;4;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;50;335.67280658
6041576;1;2;1;70;50;52;48;1000000;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;39;45;1;2;4754;12;50;192.84947
6041584;1;2;1;70;50;24;50;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;;12;50;262.41309105
6041607;1;4;1;70;52;24;48;908526;1;;2;12;1;;2;2;8;;2;;;;;;;;;;;1;2;;49;97;98;1;2;4921;12;52;225.33406532
6041608;1;5;1;70;52;13;40;600000;1;;2;30;1;;2;2;6;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;52;485.74606621
6041639;1;1;1;70;52;4;40;1000000;4;;2;26;5;;3;2;3;;2;;;;;;;;;;;1;2;;56;51;51;1;1;5611;12;52;262.80725176
6041640;1;2;1;70;52;24;40;908526;4;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;86;98;98;1;2;8699;12;52;452.27160785
6041641;1;7;1;70;52;20;48;700000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;2;;12;52;429.18141551
6041645;1;1;1;70;52;3;40;908526;1;;2;4;1;;5;2;3;;2;;;;;;;1;;;;;1;1200000;43;85;85;1;1;4321;12;52;239.97656165
6041652;1;2;1;70;52;24;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;21;39;1;2;8413;12;52;239.84275708
6041653;1;2;1;70;52;48;48;908526;1;;2;24;1;;5;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;12;52;239.84275708
6041654;1;2;1;70;52;104;48;2000000;4;;2;104;4;;9;2;3;;2;;;;;;;;;;;1;2;;84;02;05;1;2;8412;12;52;187.89450136
6041655;1;2;1;70;52;4;48;1600000;1;;2;5;1;;9;2;1;;2;;;;;;;;;;;1;1;400000;85;13;13;1;1;8530;12;52;177.29563849
6041696;1;4;1;70;52;54;44;908526;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;12;52;129.75692727
6041730;1;4;1;70;52;52;48;908526;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;95;03;03;1;2;9512;12;52;364.66464219
6041735;1;2;1;70;52;76;40;1000000;1;;2;76;1;;4;2;2;;2;;;;;;;;;;;1;1;30000;56;53;53;1;2;5611;12;52;393.96331621
6041763;1;1;1;70;52;46;48;908000;1;;2;46;1;;5;2;4;;1;2;;;1;;;;;;;;2;;47;33;33;1;2;4752;12;52;129.75692727
6041787;1;3;1;70;52;26;40;600000;1;;2;26;4;;1;2;8;;2;;;;;;;;;;;1;2;;81;45;55;1;2;8121;12;52;311.02438856
6041792;1;1;1;70;52;8;40;600000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;43;93;93;1;1;4330;12;52;387.18207302
6041800;1;4;1;70;52;30;40;400000;1;;2;30;1;;3;2;4;;2;;;;;;;;;;;1;2;;10;57;45;1;2;1081;12;52;305.16070414
6041802;1;1;1;70;52;2;48;1400000;1;;2;2;1;;9;2;1;;2;;;;;;;;;;;1;1;1400000;41;95;95;1;1;4111;12;52;189.62970525
6041812;1;3;1;70;52;12;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;1;;12;52;129.75692727
6041828;1;6;1;70;52;26;40;908526;1;;2;26;1;;3;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;52;129.75692727
6041830;1;2;1;70;52;70;48;908000;1;;2;104;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;32;39;1;2;8412;12;52;129.75692727
6041856;1;7;1;70;52;52;40;900000;3;;2;52;3;;1;2;6;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;12;52;222.89518428
6041863;1;2;1;70;52;24;24;1000000;1;;2;156;2;;9;2;2;;2;;;;;;1;;;;;;2;;85;13;13;1;2;8530;12;52;210.59138689
6041865;1;1;1;70;54;2;40;1800000;1;;2;2;1;;7;2;1;;2;;;;;;;;;;;1;1;1800000;85;13;13;1;1;8530;12;54;544.55947108
6041868;1;2;1;70;54;8;48;800000;1;;2;15;1;;2;2;7;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;54;447.62854042
6041868;1;3;1;70;54;8;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;1;;12;54;447.62854042
6041873;1;2;1;70;54;99;48;500000;1;;2;99;1;;3;2;7;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4711;12;54;453.74145728
6041881;1;3;1;70;54;32;48;908526;1;;2;32;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;45;44;1;2;6120;12;54;431.81872299
6041883;1;1;1;70;54;54;48;908526;1;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;12;54;405.2090454
6041886;1;1;1;70;54;2;24;1014980;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;8621;12;54;528.82718607
6041891;1;4;1;70;54;2;48;800000;4;;2;2;4;;1;2;7;;2;;;;;;;;;;;1;1;200000;52;97;97;1;1;5224;12;54;540.41093583
6041895;1;2;1;70;54;4;50;900000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;800000;49;98;98;1;1;4921;12;54;464.1445801
6041899;1;2;1;70;54;4;48;908000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;900000;45;45;45;1;1;4511;12;54;479.37527843
6041905;1;2;1;70;54;52;50;800000;4;;2;91;1;;7;2;1;;2;;;;;;;;;;;1;2;;41;93;95;1;2;4111;12;54;479.80474341
6041908;1;3;1;70;54;24;48;908526;1;;2;24;1;;3;2;7;;2;;;;;;;;;;;1;2;;47;53;39;1;2;4723;12;54;503.65424057
6041909;1;1;1;70;54;8;48;1014980;3;;2;100;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;1;8121;12;54;388.69300572
6041909;1;2;1;70;54;1;24;1014980;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;45;86;1;1;5630;12;54;388.69300572
6041918;1;3;1;70;54;2;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;16;;1;1;;12;54;354.83316642
6041920;1;2;1;70;54;2;48;1014980;1;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;1;4711;12;54;354.26126256
6041923;1;3;1;70;54;8;48;900000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;12;54;594.11889911
6041930;1;1;1;70;54;52;48;400000;3;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;12;54;263.57898985
6041936;1;5;1;70;54;54;48;950000;1;;2;108;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;37;58;1;2;8423;12;54;522.68733413
6041938;1;1;1;70;54;52;48;908000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;23;98;58;1;2;2395;12;54;405.29091848
6041939;1;2;1;70;54;40;50;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;;12;54;570.05755114
6041939;1;4;1;70;54;4;50;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;1;;12;54;570.05755114
6041947;1;2;1;70;54;24;48;900000;4;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;17;51;1;2;5619;12;54;378.5402247
6041948;1;3;1;70;54;16;48;3500000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;12;;1;2;;12;54;507.77150007
6041950;1;1;1;70;54;4;50;600000;3;;2;48;3;;1;2;4;;2;;;;;;;;;;;1;2;;97;54;54;1;1;9700;12;54;249.5601942
6041950;1;2;1;70;54;72;50;900000;1;;2;72;1;;4;2;4;;2;;;;;;;;;;;1;2;;68;58;58;1;2;6820;12;54;249.5601942
6041962;1;2;1;70;54;36;48;900000;1;;2;36;4;;1;2;8;;2;;;;;;;;;;;1;2;;41;45;95;1;2;4111;12;54;537.79520916
6041962;3;1;3;70;54;8;40;900000;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;4921;12;54;537.79520916
6041965;1;5;1;70;54;3;50;800000;4;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;500000;49;98;98;1;1;4921;12;54;612.07167088
6041976;1;2;1;70;54;1;48;900000;1;;2;2;1;;3;2;3;;2;;;;;;;;;;;1;1;750000;47;45;45;1;1;4771;12;54;421.23647699
6041990;1;3;1;70;54;5;48;400000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;54;431.81872299
6041993;1;2;1;70;54;24;48;1000000;1;;2;40;4;;1;2;4;;2;;;;;;;;;;;1;2;;56;39;53;1;2;5611;12;54;467.00201065
6042001;1;3;1;70;54;24;48;908000;1;;2;24;1;;9;2;2;;2;;;;;;;;;;;1;2;;61;39;44;1;2;6120;12;54;364.84350856
6042015;1;2;1;70;54;8;48;908000;4;;2;8;4;;1;2;8;;2;;;;;;;;;;;1;2;;47;33;33;1;1;4711;12;54;486.92058672
6042020;1;1;1;70;54;32;48;1200000;4;;2;32;4;;1;2;7;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;12;54;467.00201065
6042022;1;3;1;70;54;8;48;600000;4;;2;8;4;;1;2;8;;2;;;;;;;;;;;1;2;;15;99;80;1;1;1522;12;54;426.66868399
6042024;1;3;1;70;54;104;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;;12;54;286.53450363
6042025;1;1;1;70;54;52;48;1000000;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;54;405.2090454
6042031;1;3;1;70;54;14;48;1014000;1;;2;14;1;;6;2;7;;2;;;;;;;;;;;1;2;;71;33;32;1;2;7112;12;54;418.41573076
6042034;1;1;1;70;54;8;48;900000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;15;80;80;1;1;1522;12;54;314.60864577
6042039;1;1;1;70;54;3;48;720000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;720000;41;95;95;1;1;4111;12;54;490.95889327
6042049;1;2;1;70;54;4;40;800000;3;;2;2;4;;1;2;8;;2;;;;;;;;;;;1;2;;81;54;55;1;1;8121;12;54;474.22523943
6042053;1;2;1;70;54;48;48;400000;4;;2;25;4;;1;2;4;;2;;;;;;;;;;;1;2;;10;99;77;1;2;1089;12;54;341.13645028
6042068;1;2;1;70;54;2;48;400000;1;;2;2;4;;1;2;7;;2;;;;;;;;;;;1;1;300000;85;45;59;1;1;8530;12;54;249.5601942
6042074;1;1;1;70;54;12;48;1000000;1;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;50;53;1;1;5619;12;54;388.90485654
6042075;1;2;1;70;54;2;48;908000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;400000;81;55;55;1;1;8121;12;54;429.46249514
6042084;1;2;1;70;54;8;48;908000;1;;2;8;1;;6;2;1;;2;;;;;;;;;;;1;2;;20;39;39;1;1;2011;12;54;484.06444179
6042088;1;3;1;70;54;6;48;600000;3;;2;8;3;;2;2;8;;2;;;;;;;;;;;1;2;;97;54;54;1;1;9700;12;54;471.36638619
6042088;1;7;1;70;54;3;48;250000;1;;2;250;3;;1;2;8;;2;;;;;;;;;;;1;2;;97;45;54;1;1;9700;12;54;471.36638619
6042089;1;1;1;70;54;32;48;800000;4;;2;32;4;;1;2;1;;2;;;;;;;;;;;1;2;;45;98;99;1;2;4520;12;54;466.43680457
6042089;1;2;1;70;54;1;48;900000;4;;2;1;3;;1;2;1;;2;;;;;;;;;;;1;1;500000;97;55;54;1;1;9700;12;54;466.43680457
6042091;1;3;1;70;54;53;48;908526;1;;2;45;1;;6;2;1;;2;;;;;;;;;;;1;2;;42;03;03;1;2;4210;12;54;419.30971412
6042098;1;1;1;70;54;52;48;908000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;12;54;252.99674384
6042099;1;3;1;70;54;8;48;1014980;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;16;;1;1;;12;54;570.05755114
6042115;1;6;1;70;54;2;48;900000;4;;2;3;4;;1;2;4;;2;;;;;;;;;;;1;2;;10;77;77;1;1;1081;12;54;731.52996733
6042116;1;1;1;70;54;5;48;908526;1;;2;5;3;;1;2;7;;2;;;;;;;;;;;1;1;400000;97;53;54;1;1;9700;12;54;341.13645028
6042122;1;2;1;70;54;2;48;908526;1;;2;48;4;;1;2;8;;2;;;;;;;;;;;1;2;;46;45;41;1;1;4632;12;54;490.95889327
6042123;1;1;1;70;54;3;48;1014980;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;45;99;99;1;1;4520;12;54;503.97632008
6042450;1;3;1;70;66;52;48;1200000;1;;2;60;1;;9;2;1;;2;;;;;;;;;;;1;2;;14;16;16;1;2;1410;12;66;466.93113092
6042452;1;3;1;70;66;77;48;1400000;1;;2;77;1;;5;2;1;;2;;;;;;;;;;;1;2;;69;11;11;1;2;6920;12;66;525.50176743
6042456;1;3;1;70;66;24;36;1500000;1;;2;24;1;;9;2;9;COTIZA SALUD INDEPENDIENTE;1;2;;;1;;;;;;;;2;;86;06;06;1;2;8622;12;66;320.58011401
6042457;1;2;1;70;66;20;48;1000000;1;;2;52;4;;9;2;3;;1;1;;;1;;;;;;;;2;;84;45;32;1;2;8412;12;66;451.56154037
6042460;1;3;1;70;66;104;48;1000000;1;;2;104;1;;9;2;1;;2;;;;;;1;;;;;;2;;61;03;38;1;2;6110;12;66;320.58011401
6042520;1;3;1;70;66;20;48;908526;1;;2;50;4;;1;2;2;;2;;;;;;;;;;;1;2;;56;45;53;1;2;5619;12;66;421.48790532
6042526;1;2;1;70;66;12;48;800000;8;;2;12;8;;5;2;2;;2;;;;;;;;;;;1;2;;01;62;62;1;1;0123;12;66;323.76469958
6042530;1;2;1;70;66;104;48;1800000;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;54;39;1;2;4923;12;66;413.48380135
6042530;1;4;1;70;66;156;48;908526;1;;2;156;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;58;58;1;2;8422;12;66;413.48380135
6042532;1;3;1;70;66;12;48;908526;1;;2;12;1;;9;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;12;66;323.28499568
6042548;1;1;1;70;66;8;60;908526;1;;2;9;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;12;66;489.41466065
6042552;1;3;1;70;66;3;48;906000;1;;2;2;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;43;45;1;1;4711;12;66;349.56102927
6042560;1;2;1;70;66;53;48;950000;1;;2;54;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;12;66;503.42331196
6042571;1;4;1;70;66;12;48;908526;1;;2;12;1;;9;2;4;;2;;;;1;;;;;;;;2;;61;33;38;1;1;6110;12;66;304.47711229
6042582;1;2;1;70;68;24;48;3000000;1;;2;24;1;;6;2;2;;2;;;;;;;;;;;1;2;;74;02;30;1;2;7490;12;68;630.93392946
6042607;1;2;1;70;68;5;48;908526;1;;2;250;1;;4;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;12;68;461.5549311
6042614;1;3;1;70;68;16;48;1000000;1;;2;8;4;;1;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4755;12;68;581.46412383
6042637;1;1;1;70;68;8;48;908526;1;;2;8;1;;2;2;2;;2;;;;;;;;;;;1;2;;43;85;85;1;1;4321;12;68;525.11537313
6042639;1;1;1;70;68;16;48;908000;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;46;11;33;1;2;4643;12;68;613.99763495
6042641;1;4;1;70;68;12;48;908526;4;;2;36;1;;4;2;1;;2;;;;;;;;;;;1;2;;49;97;97;1;1;4923;12;68;516.99321241
6042654;1;2;1;70;68;12;48;950000;1;;2;12;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;34;34;1;1;8610;12;68;799.86342665
6042658;1;2;1;70;68;36;24;600000;1;;2;36;1;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;12;68;587.84303253
6042661;1;2;1;70;68;24;48;1000000;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;53;39;39;1;2;5320;12;68;630.75465417
6042663;1;6;1;70;68;4;48;1200000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;01;97;03;1;1;0145;12;68;592.70849972
6042664;1;2;1;70;68;8;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;68;394.24689538
6042664;1;3;1;70;68;8;48;908536;1;;2;8;1;;4;2;1;;2;;;;;;;;;;;1;2;;74;39;03;1;1;7420;12;68;394.24689538
6042664;1;4;1;70;68;7;48;908526;1;;2;7;1;;9;2;1;;2;;;;;;;;;;;1;2;;01;97;39;1;1;0145;12;68;394.24689538
6042665;1;1;1;70;68;52;48;1300000;1;;2;52;1;;1;2;2;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;68;845.65479155
6042669;1;3;1;70;68;10;48;1200000;1;;2;10;1;;9;2;1;;2;;;;;;;;;;;1;2;;52;97;97;1;1;5224;12;68;548.61625414
6042673;1;1;1;70;68;4;48;908526;4;;2;4;4;;9;2;7;;2;;;;;;;;;;;1;1;2200000;84;30;39;1;1;8412;12;68;656.17806248
6042680;1;2;1;70;68;2;48;908526;1;;2;2;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;12;68;586.62901327
6042690;1;3;1;70;68;8;48;1000000;1;;2;8;1;;9;1;1;;2;;;;;;;;;;;1;2;;82;45;38;1;1;8220;12;68;581.46412383
6042695;1;1;1;70;68;3;48;1000000;1;;2;3;1;;6;2;1;;1;2;;;1;;;;;;;;1;1000000;41;95;95;1;1;4111;12;68;621.40353788
6042695;1;2;1;70;68;8;48;1000000;1;;2;8;1;;9;2;2;;2;;;;;;;;;;;1;2;;11;55;55;1;1;1104;12;68;621.40353788
6042699;1;3;1;70;68;14;48;950000;1;;2;14;1;;9;2;1;;2;;;;;;;;;;;1;2;;82;38;38;1;2;8220;12;68;556.93262646
6042721;1;2;1;70;68;2;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;1;;12;68;284.10313503
6042723;1;4;1;70;68;16;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;;12;68;396.37138402
6042726;1;2;1;70;68;32;48;908536;1;;2;32;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;39;45;1;2;5619;12;68;579.22311034
6042734;1;5;1;70;68;2;48;908526;1;;2;2;1;;4;2;1;;2;;;;;;;;;;;1;1;908526;56;53;53;1;1;5611;12;68;591.22205102
6042741;1;3;1;70;68;104;48;1800000;1;;2;104;1;;9;2;3;;1;2;;;1;;;;;;;;2;;86;19;19;1;2;8621;12;68;578.31264095
6042745;1;4;1;70;68;36;48;3000000;1;;2;36;1;;8;2;2;;2;;;;;;;;;;;1;2;;42;03;39;1;2;4210;12;68;854.31884644
6042764;1;2;1;70;68;12;48;908600;3;;2;12;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;9700;12;68;443.71670101
6042771;1;2;1;70;68;24;48;1000000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;2;;12;68;591.70715107
6042778;1;1;1;70;68;50;48;908600;1;;2;57;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;45;53;1;2;5619;12;68;670.69406822
6042783;1;2;1;70;68;2;48;908526;1;;2;52;1;;9;2;7;;2;;;;;;;;;;;1;2;;47;45;33;1;1;4711;12;68;680.93709546
6042791;1;2;1;70;68;8;48;908526;1;;2;260;1;;5;2;2;;2;;;;;;;;;;;1;2;;64;32;32;1;1;6412;12;68;621.40353788
6042792;1;3;1;70;68;4;48;1014000;1;;2;208;1;;3;2;2;;2;;;;;;;;;;;1;2;;10;45;77;1;1;1081;12;68;451.31190386
6042806;1;3;1;70;68;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;68;446.14701442
6042807;1;3;1;70;68;24;48;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;;12;68;485.17595908
6042814;1;4;1;70;68;72;48;1014000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;;12;68;636.58804657
6042822;1;1;1;70;68;52;48;1200000;1;;2;126;1;;7;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8530;12;68;655.2675931
6042827;1;1;1;70;68;4;48;1200000;1;;2;90;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;59;59;1;1;8610;12;68;581.46412383
6042828;1;2;1;70;68;3;48;1200000;4;;2;115;5;;2;2;1;;2;;;;;;;;;;;1;2;;49;41;98;1;1;4921;12;68;491.25131791
6042831;1;1;1;70;68;4;48;1000000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;28;77;83;1;1;2812;12;68;799.86342665
6043173;1;2;1;70;73;259;48;908526;1;;2;312;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;99;98;1;2;9700;12;73;178.57607356
6043179;1;2;1;70;73;52;48;1500000;1;;2;52;1;;8;2;1;;2;;;;;;;;;;;1;2;;01;02;05;1;2;0123;12;73;178.57607356
6043202;1;1;1;70;73;81;48;908600;1;;2;81;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;73;198.89866486
6043204;1;1;1;70;73;52;48;908600;2;;2;104;1;;3;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8513;12;73;470.54449917
6043210;1;4;1;70;73;36;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;12;73;178.57607356
6043220;1;2;1;70;73;12;48;908000;1;;2;84;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;1;4711;12;73;714.30429424
6043234;1;3;1;70;73;24;48;1200000;1;;2;28;1;;5;2;1;;2;;;;;;;;;;;1;2;;88;19;19;1;2;8891;12;73;178.57607356
6043234;1;4;1;70;73;12;48;908526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;58;97;1;1;4711;12;73;178.57607356
6043241;1;2;1;70;73;24;60;908600;1;;2;24;1;;6;2;2;;2;;;;;;;;;;;1;2;;80;58;58;1;2;8010;12;73;241.18808136
6043260;1;3;1;70;73;52;48;1000000;1;;2;52;1;;6;2;1;;2;;;;;;;;;;;1;2;;61;03;85;1;2;6110;12;73;194.72091456
6043263;1;2;1;70;73;12;60;1100000;1;;2;28;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;58;58;1;1;4759;12;73;356.58875315
6043266;1;1;1;70;73;2;48;908526;1;;2;2;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;85;55;55;1;1;8530;12;73;395.853172
6043276;1;2;1;70;73;52;48;908600;1;;2;132;1;;3;2;1;;2;;;;;;;;;;;1;2;;96;32;32;1;2;9603;12;73;438.1425885
6043281;1;4;1;70;73;36;48;908526;1;;2;36;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;4711;12;73;178.57607356
6043283;1;1;1;70;73;16;50;908526;1;;2;80;1;;5;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;2;1410;12;73;244.45431451
6043283;1;3;1;70;73;4;48;908526;1;;2;4;1;;6;2;1;;2;;;;;;;;;;;1;1;100000;47;45;45;1;1;4771;12;73;244.45431451
6043287;1;5;1;70;73;20;40;2000000;2;;2;20;1;;3;2;2;;2;;;;;;;;;;;1;2;;69;12;12;1;2;6910;12;73;469.63298202
6043289;1;1;1;70;73;52;52;1000000;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;87;87;1;2;4520;12;73;677.20556726
6043313;1;1;1;70;73;2;48;1000000;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;1;930000;56;53;53;1;1;5611;12;73;212.61579781
6043316;1;1;1;70;73;208;40;900000;1;;2;208;1;;3;2;1;;2;;;;;;;;;;;1;2;;68;60;58;1;2;6820;12;73;261.41959932
6043316;1;2;1;70;73;104;50;600000;3;;2;104;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;54;77;1;2;5619;12;73;261.41959932
6043322;1;1;1;70;73;104;48;700000;3;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;12;73;178.57607356
6043322;1;2;1;70;73;100;50;908600;2;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;500000;85;13;13;1;2;8559;12;73;178.57607356
6043322;1;3;1;70;73;7;25;500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;12;73;178.57607356
6043323;1;1;1;70;73;259;48;908600;4;;2;260;4;;1;2;2;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;12;73;290.45346236
6043331;1;3;1;70;73;2;48;908526;1;;2;2;1;;3;2;8;;2;;;;;;;;;;;1;1;700000;10;45;77;1;1;1081;12;73;298.6016412
6043340;1;2;1;70;73;52;52;910000;1;;2;52;1;;3;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4721;12;73;441.51063612
6043343;1;2;1;70;73;52;52;2500000;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;84;45;1;2;4530;12;73;319.29473866
6043376;1;1;1;70;73;2;48;1000000;1;;2;2;1;;4;2;1;;2;;;;;;;;;;;1;1;1000000;43;87;87;1;1;4322;12;73;354.11885391
6043376;1;3;1;70;73;20;48;910000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;2;;12;73;354.11885391
6043378;1;2;1;70;73;26;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;;12;73;673.07138078
6043381;1;1;1;70;73;3;48;1000000;1;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;1;1500000;42;95;95;1;1;4210;12;73;446.40422366
6043386;1;1;1;70;73;24;48;2000000;4;;2;24;5;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;73;289.99188287
6043386;1;3;1;70;73;21;48;2000000;1;;2;21;1;;5;2;1;;2;;;;;;;;;;;1;2;;41;02;02;1;2;4111;12;73;289.99188287
