DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;AREA;CLASE;MES;DPTO;fex_c_2011
6040651;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;74.196399007
6040651;1;2;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;74.196399007
6040652;1;1;1;90;2;;1;22;2;;1;19;2;;2;;2;;2;;2;;2;;44;1;12;44;155.90364477
6040652;1;2;1;90;2;;1;13;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;155.90364477
6040653;1;1;1;90;2;;1;10;2;;1;15;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040653;1;2;1;90;2;;1;35;2;;1;21;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040653;1;3;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040654;1;1;1;90;2;;1;20;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;120.96651931
6040654;1;2;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;120.96651931
6040655;1;1;1;90;2;;1;28;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040655;1;2;1;90;2;;1;7;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040655;1;4;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040656;1;1;1;90;2;;1;14;2;;1;20;2;;2;;2;;2;;2;;2;;44;1;12;44;201.94956606
6040657;1;1;1;90;2;;1;14;2;;1;21;2;;2;;2;;2;;2;;2;;44;1;12;44;166.45596547
6040657;1;2;1;90;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;166.45596547
6040658;1;1;1;90;2;;1;13;2;;1;12;2;;2;;2;;2;;2;;1;2;44;1;12;44;161.05208252
6040658;1;2;1;90;2;;1;6;2;;1;9;2;;2;;2;;2;;2;;2;;44;1;12;44;161.05208252
6040658;1;3;1;90;2;;1;7;2;;1;3;2;;2;;2;;2;;2;;2;;44;1;12;44;161.05208252
6040659;1;1;1;90;2;;1;21;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;147.71072283
6040659;1;2;1;90;2;;1;6;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;147.71072283
6040660;1;1;1;90;2;;1;3;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040661;1;1;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040661;1;2;1;90;2;;1;19;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040661;1;3;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040662;1;1;1;90;2;;1;7;2;;1;6;2;;2;;2;;2;;2;;2;;44;1;12;44;214.73445063
6040662;1;2;1;90;2;;1;21;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;214.73445063
6040662;1;3;1;90;2;;1;7;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;214.73445063
6040663;1;1;1;90;2;;1;21;2;;1;21;2;;2;;2;;2;;2;;2;;44;1;12;44;147.71072283
6040663;1;4;1;90;2;;1;21;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;147.71072283
6040664;1;1;1;90;2;;1;35;2;;1;70;2;;2;;2;;2;;2;;2;;44;1;12;44;139.71176194
6040664;1;2;1;90;2;;1;5;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;139.71176194
6040665;1;1;1;90;2;;1;3;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;103.91110466
6040665;1;2;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;103.91110466
6040666;1;1;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;90.569744971
6040667;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;169.24500446
6040667;1;2;1;90;2;;1;14;2;;1;20;2;;2;;2;;2;;2;;2;;44;1;12;44;169.24500446
6040667;1;3;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;169.24500446
6040668;1;1;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040668;1;2;1;90;2;;1;8;2;;2;;1;2;2;;2;;2;;2;;1;3;44;1;12;44;71.559380102
6040668;1;3;1;90;2;;1;6;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040669;1;1;1;90;2;;1;21;2;;1;21;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040669;1;2;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040669;1;3;1;90;2;;1;5;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040670;1;1;1;90;2;;1;10;2;;1;35;2;;2;;2;;2;;2;;2;;44;1;12;44;201.94956606
6040671;1;1;1;90;2;;1;6;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040671;1;2;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040671;1;3;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040671;1;4;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040672;1;1;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;148.65043783
6040673;1;1;1;90;2;;1;14;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040674;1;1;1;90;2;;1;14;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;175.7480984
6040674;1;2;1;90;2;;1;7;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;175.7480984
6040674;1;3;1;90;2;;1;10;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;175.7480984
6040675;1;1;1;90;2;;2;;2;;1;10;2;;2;;2;;2;;2;;2;;44;1;12;44;130.65530819
6040675;1;2;1;90;2;;1;28;2;;1;35;2;;2;;2;;2;;2;;2;;44;1;12;44;130.65530819
6040676;1;1;1;90;2;;1;21;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;149.13168956
6040676;1;2;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;149.13168956
6040676;1;3;1;90;2;;1;3;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;149.13168956
6040676;1;4;1;90;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;149.13168956
6040676;1;5;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;149.13168956
6040677;1;1;1;90;2;;1;10;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;193.35998817
6040677;1;2;1;90;2;;1;21;2;;1;35;2;;2;;2;;2;;2;;2;;44;1;12;44;193.35998817
6040678;1;1;1;90;2;;1;25;2;;1;19;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040678;1;2;1;90;2;;1;8;2;;1;5;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040678;1;3;1;90;2;;1;6;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040679;1;1;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040679;1;2;1;90;2;;1;20;2;;1;50;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040679;1;3;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;150.49976182
6040680;1;1;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;123.7555583
6040680;1;2;1;90;2;;1;35;2;;1;35;2;;2;;1;10;2;;2;;2;;44;1;12;44;123.7555583
6040680;1;3;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;123.7555583
6040681;1;1;1;90;2;;1;14;2;;2;;2;;2;;1;15;2;;2;;2;;44;1;12;44;88.509175017
6040681;1;2;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;88.509175017
6040682;1;1;1;90;2;;1;6;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;195.98920799
6040682;1;2;1;90;2;;1;10;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;195.98920799
6040682;1;3;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;195.98920799
6040683;1;1;1;90;2;;1;21;2;;1;21;2;;2;;2;;2;;2;;2;;44;1;12;44;176.14475435
6040683;1;2;1;90;2;;1;3;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;176.14475435
6040684;1;1;1;90;2;;2;;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;179.79732516
6040684;1;2;1;90;2;;1;35;2;;1;42;2;;2;;2;;2;;2;;2;;44;1;12;44;179.79732516
6040684;1;5;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;179.79732516
6040685;1;1;1;90;2;;1;21;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;114.86881709
6040685;1;2;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;114.86881709
6040685;1;3;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;114.86881709
6040685;1;4;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;114.86881709
6040685;1;5;1;90;2;;1;4;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;114.86881709
6040686;1;1;1;90;2;;1;14;2;;1;20;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040686;1;3;1;90;2;;1;14;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040687;1;1;1;90;2;;1;3;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;152.30300864
6040687;1;2;1;90;2;;1;14;2;;2;;1;21;2;;2;;2;;2;;2;;44;1;12;44;152.30300864
6040688;1;1;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;109.44278229
6040688;1;2;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;109.44278229
6040688;1;3;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;109.44278229
6040689;1;1;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;169.24500446
6040689;1;2;1;90;2;;1;5;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;169.24500446
6040689;1;3;1;90;2;;1;13;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;169.24500446
6040690;1;1;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;1;1;44;1;12;44;148.65043783
6040691;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;149.40055083
6040691;1;2;1;90;2;;1;6;2;;1;5;2;;2;;2;;2;;2;;2;;44;1;12;44;149.40055083
6040692;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;149.40055083
6040692;1;2;1;90;2;;1;14;2;;1;20;2;;2;;2;;2;;2;;2;;44;1;12;44;149.40055083
6040693;1;1;1;90;2;;1;21;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;213.20444181
6040693;1;2;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;213.20444181
6040693;1;4;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;213.20444181
6040694;1;1;1;90;1;10;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;176.36868294
6040694;1;2;1;90;2;;1;5;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;176.36868294
6040694;1;3;1;90;2;;1;5;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;176.36868294
6040694;1;4;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;176.36868294
6040694;1;5;1;90;2;;1;10;2;;1;10;2;;2;;2;;2;;2;;2;;44;1;12;44;176.36868294
6040694;1;6;1;90;2;;1;3;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;176.36868294
6040695;1;1;1;90;2;;1;3;2;;1;4;2;;2;;2;;2;;2;;2;;44;1;12;44;134.307879
6040695;1;2;1;90;2;;1;28;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;134.307879
6040695;1;3;1;90;2;;1;7;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;134.307879
6040696;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040697;1;1;1;90;2;;1;21;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;221.63420052
6040697;1;2;1;90;2;;1;3;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;221.63420052
6040698;1;1;1;90;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;187.79628605
6040698;1;2;1;90;2;;1;21;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;187.79628605
6040698;1;3;1;90;2;;1;3;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;187.79628605
6040699;1;1;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;176.30457353
6040699;1;2;1;90;2;;1;9;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;176.30457353
6040700;1;1;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;270.77621749
6040700;1;2;1;90;2;;1;28;2;;1;42;2;;2;;2;;2;;2;;2;;44;1;12;44;270.77621749
6040700;1;3;1;90;2;;1;7;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;270.77621749
6040701;1;1;1;90;2;;1;12;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;192.93130772
6040701;1;2;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;192.93130772
6040701;1;3;1;90;2;;1;5;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;192.93130772
6040701;1;5;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;192.93130772
6040701;1;6;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;192.93130772
6040702;1;1;1;90;2;;2;;2;;1;5;2;;2;;2;;2;;2;;2;;44;1;12;44;232.34634039
6040702;1;2;1;90;2;;1;10;2;;1;35;2;;2;;2;;2;;2;;2;;44;1;12;44;232.34634039
6040703;1;1;1;90;2;;1;15;2;;2;;2;;2;;2;;2;;2;;1;2;44;1;12;44;71.559380102
6040704;1;1;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;195.98920799
6040704;1;2;1;90;2;;1;28;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;195.98920799
6040704;1;3;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;195.98920799
6040705;1;1;1;90;2;;1;3;2;;1;3;2;;2;;2;;2;;2;;2;;44;1;12;44;212.10523081
6040705;1;2;1;90;1;2;1;21;2;;1;70;2;;2;;2;;2;;2;;2;;44;1;12;44;212.10523081
6040706;1;1;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040706;1;2;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040706;1;3;1;90;2;;1;6;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040707;1;1;1;90;2;;1;5;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;123.7555583
6040707;1;2;1;90;2;;1;35;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;123.7555583
6040707;1;3;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;123.7555583
6040708;1;1;1;90;2;;1;3;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;147.25258274
6040708;1;2;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;147.25258274
6040708;1;3;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;147.25258274
6040708;1;4;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;147.25258274
6040708;1;5;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;147.25258274
6040709;1;1;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040709;1;2;1;90;2;;1;20;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040710;1;1;1;90;2;;1;21;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;83.510175903
6040710;1;2;1;90;2;;1;14;2;;1;21;2;;2;;2;;2;;2;;2;;44;1;12;44;83.510175903
6040711;1;1;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;149.40055083
6040711;1;2;1;90;2;;2;;2;;1;35;2;;2;;2;;2;;2;;2;;44;1;12;44;149.40055083
6040712;1;1;1;90;2;;1;15;2;;2;;2;;2;;2;;2;;1;10;2;;44;1;12;44;156.4601199
6040713;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;103.91110466
6040713;1;2;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;103.91110466
6040714;1;1;1;90;2;;1;14;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;149.40055083
6040714;1;2;1;90;2;;1;2;2;;1;3;2;;2;;2;;2;;2;;2;;44;1;12;44;149.40055083
6040715;1;1;1;90;2;;1;21;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;87.162746711
6040715;1;2;1;90;2;;1;14;2;;1;21;2;;2;;2;;2;;2;;2;;44;1;12;44;87.162746711
6040715;1;3;1;90;2;;1;21;2;;1;28;2;;2;;2;;2;;2;;2;;44;1;12;44;87.162746711
6040716;1;1;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;105.50310552
6040716;1;2;1;90;2;;1;5;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;105.50310552
6040716;1;3;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;105.50310552
6040716;1;4;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;105.50310552
6040717;1;1;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040717;1;2;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040718;1;1;1;90;2;;1;21;2;;2;;1;14;2;;2;;2;;2;;2;;44;1;12;44;74.196399007
6040718;1;2;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;74.196399007
6040719;1;1;1;90;2;;1;14;2;;1;10;2;;2;;2;;2;;2;;2;;44;1;12;44;136.05919114
6040720;1;1;1;90;2;;1;14;2;;1;42;2;;2;;2;;2;;2;;2;;44;1;12;44;127.49552724
6040720;1;2;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;127.49552724
6040721;1;1;1;90;2;;1;28;2;;1;35;2;;2;;2;;2;;2;;2;;44;1;12;44;261.32310779
6040721;1;2;1;90;2;;2;;2;;1;3;2;;2;;2;;2;;2;;2;;44;1;12;44;261.32310779
6040721;1;3;1;90;2;;1;10;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;261.32310779
6040721;1;4;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;261.32310779
6040722;1;1;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;82.006081075
6040722;1;2;1;90;2;;1;3;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;82.006081075
6040723;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;90.569744971
6040724;1;1;1;90;2;;1;21;2;;1;18;2;;2;;2;;2;;2;;2;;44;1;12;44;127.40812911
6040724;1;2;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;127.40812911
6040724;1;3;1;90;2;;1;7;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;127.40812911
6040724;1;4;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;127.40812911
6040725;1;1;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;156.4601199
6040726;1;1;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;161.99179752
6040726;1;2;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;161.99179752
6040727;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;169.80147959
6040727;1;2;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;169.80147959
6040728;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040729;1;1;1;90;2;;1;14;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;82.006081075
6040729;1;2;1;90;2;;1;14;2;;1;10;2;;2;;2;;2;;2;;2;;44;1;12;44;82.006081075
6040730;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;156.4601199
6040731;1;1;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;123.59573912
6040731;1;2;1;90;2;;1;21;2;;1;21;2;;2;;2;;2;;2;;2;;44;1;12;44;123.59573912
6040731;1;5;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;123.59573912
6040732;1;1;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;156.4601199
6040733;1;1;1;90;2;;1;21;2;;1;21;2;;2;;2;;2;;2;;2;;44;1;12;44;137.15840213
6040733;1;2;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;137.15840213
6040734;1;1;1;90;2;;2;;2;;1;10;2;;2;;2;;2;;2;;2;;44;1;12;44;179.79732516
6040734;1;2;1;90;2;;1;42;2;;1;42;2;;2;;2;;2;;2;;2;;44;1;12;44;179.79732516
6040734;1;3;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;179.79732516
6040735;1;1;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;141.59086876
6040735;1;2;1;90;2;;1;35;2;;1;42;2;;2;;2;;2;;2;;2;;44;1;12;44;141.59086876
6040736;1;1;1;90;2;;1;11;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040736;1;2;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040737;1;1;1;90;2;;1;21;2;;1;21;2;;2;;2;;2;;2;;1;1;44;1;12;44;112.40285541
6040737;1;2;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;112.40285541
6040737;1;3;1;90;2;;1;14;2;;1;10;1;10;2;;2;;2;;2;;2;;44;1;12;44;112.40285541
6040738;1;1;1;90;2;;1;3;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040738;1;2;1;90;2;;1;21;2;;2;;1;28;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040738;1;3;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040738;1;4;1;90;2;;1;3;2;;1;14;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040738;1;6;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040738;1;7;1;90;2;;1;6;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040739;1;1;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040739;1;2;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040739;1;3;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040740;1;1;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;156.4601199
6040741;1;1;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;123.7555583
6040741;1;2;1;90;2;;1;21;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;123.7555583
6040741;1;3;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;123.7555583
6040742;1;1;1;90;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;141.59086876
6040742;1;2;1;90;2;;1;42;2;;1;42;2;;2;;2;;2;;2;;2;;44;1;12;44;141.59086876
6040743;1;1;1;90;2;;1;26;2;;1;12;2;;2;;2;;2;;2;;2;;44;1;12;44;170.34421546
6040743;1;2;1;90;2;;1;17;2;;1;7;2;;2;;2;;2;;2;;2;;44;1;12;44;170.34421546
6040743;1;3;1;90;2;;1;8;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;170.34421546
6040743;1;4;1;90;2;;1;4;2;;1;1;2;;2;;2;;2;;2;;2;;44;1;12;44;170.34421546
6040744;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;1;1;44;1;12;44;71.559380102
6040744;1;2;1;90;2;;1;10;2;;2;;2;;2;;2;;2;;2;;1;1;44;1;12;44;71.559380102
6040744;1;3;1;90;2;;1;4;2;;2;;2;;2;;2;;2;;2;;1;1;44;1;12;44;71.559380102
6040744;1;4;1;90;2;;1;8;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;71.559380102
6040745;1;1;1;90;2;;1;22;2;;1;16;2;;2;;2;;2;;2;;1;1;44;1;12;44;137.15840213
6040745;1;2;1;90;2;;1;4;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;137.15840213
6040746;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;90.569744971
6040747;1;1;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;72.317292191
6040747;1;2;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;1;2;2;;44;1;12;44;72.317292191
6040748;1;1;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;168.74046401
6040748;1;2;1;90;2;;1;14;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;168.74046401
6040748;1;3;1;90;2;;1;7;2;;2;;2;;2;;2;;2;;2;;2;;44;1;12;44;168.74046401
