DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
6060074;1;1;1;70;05;1;12;48;908526;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;18;92;92;1;1;12;1811;05;1269.7689328
6060076;1;1;1;70;05;1;4;48;2000000;1;;2;6;1;;6;2;1;;1;2;;;;1;;;;;;;2;;41;02;02;1;1;12;4112;05;1365.4612961
6060078;1;2;1;70;05;1;52;48;908526;1;;2;156;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4741;05;2107.9772133
6060095;1;1;1;70;05;1;4;48;1000000;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;39;45;1;1;12;4761;05;1478.8210472
6060106;1;2;1;70;05;1;52;48;1000000;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;96;45;57;1;2;12;9602;05;1380.6605069
6060110;1;2;1;70;05;1;3;48;2000000;1;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;1;2500000;42;70;70;1;1;12;4290;05;1192.9560355
6060116;1;2;1;70;05;1;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;05;1320.5131539
6060116;1;4;1;70;05;1;12;48;1200000;1;;2;12;1;;6;1;1;;2;;;;;;;;;;;1;2;;46;33;33;1;1;12;4641;05;1320.5131539
6060120;1;3;1;70;05;1;76;48;908526;1;;2;76;1;;6;2;9;COBERTIDA EMERGENCIA;2;;;;;;;;;;;1;2;;42;02;02;1;2;12;4290;05;1696.6582086
6060123;1;2;1;70;05;1;12;48;908526;3;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;1;300000;81;54;54;1;1;12;8121;05;1238.3060806
6060123;1;3;1;70;05;1;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;2;12;;05;1238.3060806
6060129;1;1;1;70;05;1;12;48;1200000;1;;2;15;1;;5;2;8;;2;;;;;;;;;;;1;2;;47;97;97;1;1;12;4719;05;1365.4612961
6060180;1;5;1;70;08;1;12;20;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;1;12;;08;700.34790881
6060190;1;3;1;70;08;1;24;40;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;12;;08;739.29006317
6060195;1;6;1;70;08;1;24;40;900000;1;;2;52;8;;1;2;1;;2;;;;;;;;;;;1;2;;01;98;62;1;2;12;0113;08;633.41255528
6060204;1;6;1;70;08;1;12;48;2000000;1;;2;13;1;;7;2;1;;2;;;;;;;;;;;1;2;;61;59;44;1;1;12;6120;08;633.77740271
6060211;1;4;1;70;08;1;8;48;908526;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;12;;08;708.53386897
6060216;1;2;1;70;08;1;28;48;1100000;1;;2;52;3;;1;2;2;;2;;;;;;;;;;;1;2;;86;59;59;1;2;12;8699;08;679.92928913
6060230;1;2;1;70;08;1;52;48;908526;1;;2;84;1;;5;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4111;08;716.19308671
6060230;1;3;1;70;08;1;52;72;908526;1;;2;80;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;95;45;1;2;12;4711;08;716.19308671
6060240;1;1;1;70;08;1;60;48;2000000;4;;2;78;2;;9;2;1;;3;;;;;;;;;;;1;2;;85;98;13;1;2;12;8530;08;602.0778006
6060242;1;2;1;70;08;1;12;48;1000000;1;;2;12;1;;9;2;2;;2;;;;;;;;;;;1;2;;49;32;32;1;1;12;4923;08;637.53632362
6060250;1;2;1;70;08;1;52;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;12;;08;693.8077529
6060253;1;3;1;70;08;1;20;48;900000;1;;2;20;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;37;97;1;2;12;5611;08;769.02818199
6060260;1;1;1;70;08;1;24;52;908000;1;;2;104;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4711;08;711.93965169
6060286;1;2;1;70;08;1;52;48;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;12;;1;2;12;;08;711.93965169
6060289;1;1;1;70;08;1;8;48;1000000;3;;2;12;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;12;9700;08;529.84415345
6060293;1;2;1;70;08;1;52;48;910000;1;;2;52;3;;1;2;8;;2;;;;;;;;;;;1;2;;97;55;54;1;2;12;9700;08;710.63075567
6060294;1;1;1;70;08;1;1;48;900000;1;;2;13;1;;2;2;7;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4771;08;635.94093468
6060297;1;3;1;70;08;1;16;48;1200000;1;;2;4;1;;5;2;1;;2;;;;;;;;;;;1;2;;56;19;53;1;2;12;5611;08;682.32995263
6060313;1;3;1;70;11;1;40;40;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;21;;1;2;12;;11;3762.5953324
6060313;1;4;1;70;11;1;20;40;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;12;;11;3762.5953324
6060314;1;2;1;70;11;1;4;48;908526;1;;2;5;4;;1;2;1;;2;;;;;;;;;;;1;1;500000;41;95;95;1;1;12;4111;11;3848.5781779
6060315;1;1;1;70;11;1;45;48;3000000;1;;2;45;1;;4;2;2;;2;;;;;;;;;;;1;2;;47;21;15;1;2;12;4773;11;3965.6758544
6060326;1;2;1;70;11;1;24;48;3500000;1;;2;24;1;;8;2;3;;1;2;;;1;;;;;;;;2;;64;11;11;1;2;12;6412;11;3899.9583511
6060327;1;4;1;70;11;1;40;40;12000000;1;;2;48;1;;9;2;8;;2;;;;;;;;;;;1;2;;13;16;16;1;2;12;1312;11;3691.1233654
6060331;1;4;1;70;11;1;8;48;1800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;05;;1;1;12;;11;4199.6976592
6060364;1;2;1;70;11;1;4;48;4000000;1;;2;4;1;;9;2;1;;1;1;;;1;;;;;;;;1;98;64;09;09;1;1;12;6412;11;3127.335879
6060388;1;1;1;70;11;1;75;48;908526;1;;2;75;1;;7;2;2;;2;;;;;;;;;;;1;2;;42;95;59;1;2;12;4290;11;4707.1579371
6060391;1;1;1;70;11;1;4;48;908526;1;;2;4;1;;7;2;6;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;11;4244.9004562
6060394;1;1;1;70;11;1;20;48;909000;1;;2;20;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;53;45;1;2;12;4799;11;3401.8883681
6060418;1;2;1;70;11;1;8;48;908526;1;;2;8;1;;8;2;1;;2;;;;;;;;;;;1;2;;82;39;38;1;1;12;8220;11;5180.9044921
6060420;1;3;1;70;11;1;4;48;1000000;1;;2;4;4;;5;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;11;3978.921829
6060427;1;1;1;70;11;1;4;48;908526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;1000000;61;98;16;1;1;12;6120;11;4116.2848477
6060437;1;3;1;70;11;1;6;48;900000;1;;2;24;1;;8;2;1;;2;;;;;;;;;;;1;2;;86;39;39;1;1;12;8621;11;3630.0779748
6060443;1;1;1;70;11;1;8;48;908000;1;;2;8;1;;4;2;7;;1;1;;;1;;;;;;;;2;;42;95;95;1;1;12;4210;11;4432.6054481
6060443;1;2;1;70;11;1;8;48;1000000;1;;2;8;4;;4;2;7;;2;;;;;;;;;;;1;2;;42;95;95;1;1;12;4210;11;4432.6054481
6060449;1;1;1;70;11;1;2;48;1200000;1;;2;2;1;;9;2;8;;2;;;;;;;;;;;1;1;908526;28;84;83;1;1;12;2819;11;3025.7853624
6060449;1;6;1;70;11;1;4;48;908526;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;1;12;;11;3025.7853624
6060456;1;1;1;70;11;1;2;48;1200000;1;;2;2;1;;4;2;1;;2;;;;;;;;;;;1;1;470000;56;86;86;1;1;12;5611;11;3381.6230259
6060465;1;3;1;70;11;1;4;48;98;1;;2;4;1;;8;2;1;;2;;;;;;;;;;;1;1;98;38;99;99;1;1;12;3811;11;4901.2886426
6060465;1;4;1;70;11;1;2;40;98;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;99;;1;1;12;;11;4901.2886426
6060465;1;6;1;70;11;1;3;48;98;1;;2;3;1;;7;2;1;;2;;;;;;;;;;;1;1;98;00;45;99;1;1;12;0000;11;4901.2886426
6060466;1;2;1;70;11;1;6;48;98;1;;2;6;1;;6;2;2;;2;;;;;;;;;;;1;2;;42;95;95;1;1;12;4290;11;4315.5077716
6060469;1;1;1;70;11;1;4;48;98;4;;2;5;4;;5;2;7;;2;;;;;;;;;;;1;2;;00;99;45;1;1;12;0000;11;2513.1859082
6060469;1;2;1;70;11;1;10;50;98;1;;2;10;4;;1;2;1;;2;;;;;;;;;1;;;2;;81;54;54;1;1;12;8121;11;2513.1859082
6060500;1;6;1;70;13;1;96;48;900000;1;;2;96;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;13;318.88621847
6060503;1;1;1;70;13;1;16;48;1000000;1;;2;16;1;;8;2;1;;2;;;;;;;;;;;1;2;;85;58;58;1;2;12;8530;13;469.17634697
6060507;1;4;1;70;13;1;12;40;908526;1;;2;35;4;;1;2;1;;2;;;;;;;;;;;1;2;;10;53;77;1;1;12;1020;13;495.07510749
6060511;1;5;1;70;13;1;12;48;800000;1;;2;12;4;;5;2;1;;2;;;;;;;;;;;1;2;;96;45;44;1;1;12;9603;13;223.24229733
6060528;1;1;1;70;13;1;24;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;12;;13;516.44727445
6060581;1;2;1;70;15;1;26;48;908526;1;;2;26;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;39;45;1;2;12;4792;15;125.43185708
6060597;1;2;1;70;17;1;5;48;1300000;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;1;200000;47;83;45;1;1;12;4789;17;215.87568182
6060599;1;3;1;70;17;1;2;48;908526;1;;2;2;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;27;83;83;1;1;12;2750;17;270.78926877
6060602;1;5;1;70;17;1;48;48;908526;1;;2;48;1;;4;2;1;;2;;;;;;;;;;;1;2;;62;34;34;1;2;12;6202;17;163.54179273
6060602;1;6;1;70;17;1;8;48;908526;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;2;;22;90;90;1;1;12;2229;17;163.54179273
6060620;1;2;1;70;17;1;20;48;908526;1;;2;96;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;84;84;1;2;12;4520;17;216.93209979
6060621;1;2;1;70;17;1;40;48;908526;1;;2;96;1;;2;2;1;;1;2;;;;1;;;;;;;2;;47;45;45;1;2;12;4751;17;168.97310372
6060629;1;1;1;70;17;1;4;48;908526;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;2;;80;58;58;1;1;12;8010;17;216.93209979
6060629;1;2;1;70;17;1;8;48;908526;1;;2;8;1;;3;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;1;12;5611;17;216.93209979
6060655;1;2;1;70;18;1;25;40;1000000;1;;2;36;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;39;39;1;2;12;8424;18;108.50822593
6060656;1;1;1;70;18;1;2;40;908526;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;33;45;1;1;12;5619;18;146.21334677
6060657;1;1;1;70;18;1;3;40;908526;1;;2;6;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;53;54;1;1;12;9700;18;147.95533989
6060657;1;2;1;70;18;1;5;45;908526;1;;2;7;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;18;147.95533989
6060659;1;2;1;70;18;1;2;40;908526;1;;2;6;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;1;12;9700;18;141.93047023
6060669;1;2;1;70;18;1;2;48;950000;1;;2;3;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8513;18;104.73100642
6060677;1;1;1;70;18;1;48;48;950000;1;;2;40;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;18;121.22694542
6060689;1;1;1;70;18;1;4;48;950000;1;;2;4;1;;4;2;8;;2;;;;;;;;;;;1;2;;47;98;98;1;1;12;4752;18;154.14353268
6060691;1;1;1;70;18;1;12;48;9800000;1;;2;12;1;;2;2;8;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;18;135.3508429
6060699;1;2;1;70;18;1;4;50;1200000;4;;2;4;4;;9;2;3;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8544;18;91.789134381
6060699;1;3;1;70;18;1;8;40;1200000;2;;2;8;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8530;18;91.789134381
6060706;1;2;1;70;18;1;4;50;900000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;12;4921;18;126.90427117
6060720;1;3;1;70;18;1;1;40;600000;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;18;122.48532592
6060735;1;2;1;70;18;1;3;48;1000000;1;;2;3;2;;9;2;7;;2;;;;;;;;;;;1;1;98;84;45;62;1;1;12;8423;18;100.23570611
6060736;1;1;1;70;18;1;3;48;1000000;4;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;900000;41;95;95;1;1;12;4111;18;131.41030026
6060748;1;2;1;70;18;1;16;48;900000;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;1;800000;47;45;45;1;2;12;4771;18;119.0283959
6060749;1;2;1;70;18;1;1;48;800000;8;;2;1;1;;3;2;1;;2;;;;;;;;;;;1;1;800000;01;62;62;1;1;12;0141;18;94.38391635
6060750;1;4;1;70;18;1;8;48;900000;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;1;800000;47;45;45;1;1;12;4771;18;141.40846231
6060766;1;2;1;70;18;1;8;48;900000;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;1;800000;47;45;45;1;1;12;4741;18;119.1851249
6060768;1;2;1;70;18;1;12;48;900000;1;;2;3;1;;3;2;1;;2;;;;;;;;;;;1;1;850000;47;45;45;1;1;12;4771;18;59.489647631
6060768;1;3;1;70;18;1;20;48;1000000;1;;2;6;1;;8;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;12;8610;18;59.489647631
6060770;1;3;1;70;18;1;4;40;900000;1;;2;9;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;18;113.00311414
6060771;1;3;1;70;18;1;10;40;908526;1;;2;16;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;12;5611;18;114.09955563
6060772;1;4;1;70;18;1;1;48;1000000;2;;2;2;2;;9;2;1;;2;;;;;;;;;;;1;1;3000000;84;12;12;1;1;12;8412;18;62.949274236
6060773;1;2;1;70;18;1;12;48;900000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;18;101.49449871
6060781;1;2;1;70;19;1;38;40;800000;1;;2;38;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;19;159.93361982
6060792;1;2;1;70;19;1;77;48;2000000;1;;2;77;1;;5;2;3;;2;;;;;;1;;;;;;2;;00;70;70;1;2;12;0000;19;76.530397091
6060796;1;1;1;70;19;1;4;48;1600000;1;;2;4;1;;2;2;4;;2;;;;;;;;;;;1;2;;47;21;21;1;1;12;4762;19;145.59566434
6060807;1;2;1;70;19;1;20;40;1800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;12;;19;172.07558126
6060816;1;1;1;70;19;1;8;48;908500;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4112;19;138.48636377
6060820;1;1;1;70;19;1;8;48;1000000;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;12;5611;19;102.84767905
6060820;1;3;1;70;19;1;8;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;84;;1;1;12;;19;102.84767905
6060835;1;3;1;70;19;1;16;40;800000;4;;2;16;4;;4;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4111;19;128.60969769
6060840;1;2;1;70;19;1;2;40;1000000;1;;2;2;1;;9;2;1;;2;;;;;;;;;;;1;2;;78;19;19;1;1;12;7810;19;165.8375893
6060847;1;2;1;70;19;1;40;48;900000;4;;2;40;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;12;4921;19;137.85101238
6060850;1;2;1;70;19;1;150;48;1000000;1;;2;4;1;;1;2;1;;2;;;;;;;;;;;1;2;;31;81;81;1;2;12;3110;19;163.73326239
6060854;1;5;1;70;19;1;52;60;1200000;1;;2;52;1;;7;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;12;4921;19;110.45179935
6060862;1;2;1;70;19;1;16;40;700000;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;35;03;03;1;2;12;3511;19;107.40371861
6060875;1;1;1;70;19;1;2;40;4000000;1;;2;2;2;;9;1;1;;2;;;;;;;;;;;1;1;3500000;85;13;13;1;1;12;8544;19;165.44861419
6060876;1;1;1;70;19;1;2;48;98;4;;2;3;4;;9;2;4;;2;;;;;;;;;;;1;1;1900000;85;19;19;1;1;12;8544;19;144.97953486
6060879;1;2;1;70;19;1;4;40;908000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;46;97;97;1;1;12;4631;19;178.22592702
6060881;1;2;1;70;19;1;256;40;908000;1;;2;816;1;;5;2;8;;2;;;;;;;;;;;1;2;;49;98;98;1;2;12;4921;19;190.39427685
6060898;1;2;1;70;20;1;48;48;800000;4;;2;48;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;12;4112;20;209.98768604
6060905;1;2;1;70;20;1;48;48;908526;1;;2;48;1;;4;2;8;;2;;;;;;;;;;;1;2;;47;33;45;1;2;12;4761;20;253.09191892
6060906;1;2;1;70;20;1;4;48;900000;4;;2;4;4;;2;2;1;;2;;;;;;;;;;;1;1;98;41;95;95;1;1;12;4112;20;237.71921732
6060915;1;2;1;70;20;1;72;48;600000;3;;2;72;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;12;9700;20;172.20471749
6060915;2;1;2;70;20;1;48;48;600000;3;;2;48;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;2;12;8121;20;172.20471749
6060915;3;2;3;70;20;1;48;48;600000;1;;2;240;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;59;59;1;2;12;4773;20;172.20471749
6060917;1;1;1;70;20;1;4;48;900000;4;;2;4;4;;3;2;1;;2;;;;;;;;;;;1;1;900000;41;95;95;1;1;12;4112;20;247.93424394
6060933;1;3;1;70;20;1;16;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;60;;1;2;12;;20;265.69064997
6060941;1;3;1;70;20;1;6;40;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;1;12;;20;124.6921403
6060944;1;4;1;70;20;1;48;48;908526;1;;2;48;4;;4;2;1;;2;;;;;;;;;;;1;2;;47;13;45;1;2;12;4771;20;202.09080151
6060945;1;4;1;70;20;1;16;48;1000000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;2;12;;20;247.71075644
6060947;1;8;1;70;20;1;4;48;500000;4;;2;96;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;53;54;1;1;12;9700;20;106.04387128
6060948;1;3;1;70;20;1;32;48;1800000;1;;2;36;5;;2;2;2;;2;;;;;;;;;;;1;2;;47;58;41;1;2;12;4724;20;150.54710256
6060949;1;3;1;70;20;1;12;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;1;12;;20;123.0792821
6060969;1;2;1;70;23;1;40;48;908526;1;;2;40;1;;5;2;1;;2;;;;;;;;;;;1;2;;55;13;39;1;2;12;5511;23;215.30670869
6060969;1;3;1;70;23;1;20;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;98;;1;2;12;;23;215.30670869
6060972;1;3;1;70;23;1;16;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;11;;1;2;12;;23;244.63171379
6060975;2;1;2;70;23;1;2;48;1000000;1;;2;2;1;;8;2;1;;2;;;;;;;;;;;1;1;908526;47;45;45;1;1;12;4772;23;243.08634972
6060979;1;2;1;70;23;1;5;48;1000000;1;;2;5;2;;9;2;3;;1;1;;;1;;;;;;;;1;2100000;85;11;11;1;1;12;8551;23;155.36638571
6060981;1;1;1;70;23;1;12;48;900000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8530;23;251.51859087
6060983;1;1;1;70;23;1;14;48;1200000;1;;2;56;2;;9;2;7;;3;;;;;;;;;;;1;2;;84;98;58;1;2;12;8422;23;296.10833169
6060986;1;1;1;70;23;1;2;40;400000;4;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;1;200000;97;54;54;1;1;12;9700;23;217.69950657
6061000;1;1;1;70;23;1;12;40;600000;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;12;5611;23;190.91619491
6061000;1;2;1;70;23;1;52;48;908526;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4719;23;190.91619491
6061002;1;2;1;70;23;1;8;48;750000;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;23;196.60011473
6061003;1;1;1;70;23;1;4;48;908526;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;908526;43;87;87;1;1;12;4322;23;156.84689543
6061004;1;1;1;70;23;1;52;48;800000;1;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;2;12;5619;23;228.34938164
6061015;1;2;1;70;23;1;52;48;908526;1;;2;99;1;;8;2;2;;2;;;;;;;;;;;1;2;;85;32;32;1;2;12;8530;23;296.10833169
6061017;1;2;1;70;23;1;23;48;1400000;1;;2;26;1;;8;2;1;;2;;;;;;;;;;;1;2;;11;42;42;1;2;12;1104;23;196.60011473
6061022;1;3;1;70;23;1;6;48;1300000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;21;;1;1;12;;23;219.8007879
6061025;1;1;1;70;23;1;2;48;1000000;1;;2;2;1;;8;2;1;;2;;;;;;;;;;;1;1;908526;47;45;45;1;1;12;4771;23;204.65683362
6061026;1;12;1;70;23;1;12;48;908526;1;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;1;400000;97;45;54;1;1;12;9700;23;312.78534573
6061030;1;2;1;70;23;1;48;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;12;;23;190.44431887
6061032;1;3;1;70;23;1;24;48;800000;3;;2;24;3;;1;2;7;;2;;;;;;;;;;;1;2;;97;54;54;1;2;12;9700;23;189.71323765
6061033;1;2;1;70;23;1;4;56;800000;1;;2;4;1;;3;2;8;;2;;;;;;;;;;;1;1;750000;56;53;53;1;1;12;5619;23;187.12008148
6061036;1;2;1;70;23;1;4;48;908526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;908526;47;45;45;1;1;12;4771;23;184.02931783
6061038;1;5;1;70;23;1;52;48;900000;3;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;12;9700;23;273.49503972
6061039;1;2;1;70;23;1;12;48;1200000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;07;07;1;1;12;8610;23;247.98741511
6061045;1;2;1;70;23;1;4;48;900000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4771;23;228.34938164
6061047;1;1;1;70;23;1;40;48;800000;3;;2;200;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;12;9700;23;153.75613178
6061047;1;2;1;70;23;1;12;48;800000;1;;2;12;1;;2;2;8;;2;;;;;;;;;;;1;2;;52;58;58;1;1;12;5221;23;153.75613178
6061048;1;3;1;70;23;1;10;48;1000000;1;;2;22;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;12;5619;23;226.68766497
6061050;1;1;1;70;23;1;12;48;908526;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;43;93;93;1;1;12;4330;23;210.34075344
6061051;1;3;1;70;23;1;40;48;1800000;1;;2;40;1;;5;2;1;;2;;;;;;;;;;;1;2;;46;39;39;1;2;12;4631;23;144.05000881
6061055;1;3;1;70;23;1;12;48;900000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4111;23;163.15158685
6061093;1;1;1;70;27;1;24;40;900000;1;;2;24;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;12;4771;27;41.915475522
6061094;1;1;1;70;27;1;48;40;1800000;1;;2;48;1;;7;2;1;;2;;;;;;;;;;;1;2;;84;13;13;1;2;12;8413;27;41.915475522
6061096;1;1;1;70;27;1;52;48;800000;1;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;99;1;2;12;9700;27;230.53511537
6061097;1;1;1;70;27;1;52;48;800000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;55;33;54;1;2;12;5511;27;230.53511537
6061102;1;1;1;70;27;1;3;40;2000000;4;;2;3;4;;9;2;1;;1;2;;;1;1;;;;;;;1;4000000;84;12;12;1;1;12;8412;27;41.915475522
6061102;1;3;1;70;27;1;52;40;2000000;4;;2;52;4;;9;2;2;;2;;;;;;;;;;;1;2;;85;39;39;1;2;12;8544;27;41.915475522
6061102;1;4;1;70;27;1;3;40;3000000;4;;2;3;4;;9;2;1;;1;1;;;1;1;;;;;;;1;4000000;84;12;12;1;1;12;8413;27;41.915475522
6061104;1;7;1;70;27;1;52;40;1800000;4;;2;52;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;09;39;1;2;12;8412;27;41.915475522
6061111;1;1;1;70;27;1;8;48;908526;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;12;4752;27;41.915475522
6061112;1;1;1;70;27;1;8;40;1800000;2;;2;19;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;1;12;8530;27;41.915475522
6061119;1;3;1;70;27;1;52;48;2500000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;11;;1;2;12;;27;41.915475522
6061122;1;1;1;70;27;1;3;55;908526;4;;2;3;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;12;4112;27;230.53511537
6061126;1;1;1;70;27;1;15;40;2500000;1;;2;22;2;;7;2;1;;2;;;;;;1;;;;;;2;;84;12;12;1;2;12;8412;27;172.82320214
6061136;1;2;1;70;27;1;36;40;908526;1;;2;36;1;;9;2;4;;2;;;;;;;;;1;;;2;;86;59;59;1;2;12;8621;27;41.915475522
6061137;1;1;1;70;27;1;3;40;500000;4;;2;3;4;;9;2;1;;2;;;;;;;;;1;;;1;500000;84;13;13;1;1;12;8413;27;58.491142272
