DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;CLASE;MES;DPTO;fex_c_2011
5351580;1;3;2;1;1;1;1;1;1;3; ; ; ; ;650000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;2;1;1;3;1;1;01;05;1;01;05;1268,82837983549
5351583;1;4;3;1;1;1;1;1;3;4; ; ; ;350000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;63;1;01;63;107,378533967251
5351639;1;4;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;197,8654413008
5351640;1;5;4;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;7;14;2; ;1;1;5;2;1;2;1;1;1;2;1;1;01;17;1;01;17;433,243695990613
5351642;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;2;1;1;2;1;1;01;17;1;01;17;193,915351669884
5351643;1;4;3;1;1;1;1;1;3;1; ; ;98;500000; ;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;5;5;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;211,472561764516
5351644;1;4;3;1;1;1;1;1;3;3; ; ; ; ;520000;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;657,485594593348
5351645;1;3;2;1;1;1;1;1;3;3; ; ; ; ;420000;2;1;1;2;1;1;1;1;2;2;1;2;2;1;2;2;1;1;2;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;1335,40036296862
5351646;1;1;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;1055,12911128229
5351647;1;4;2;1;1;1;1;1;2;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;1040,81123034685
5351648;1;3;2;1;1;1;1;1;3;4; ; ; ;800000; ;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;1;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;1127,57296944192
5351649;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;791,840851725014
5351650;1;7;1;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;1;01;76;809,302885860188
5351651;1;2;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;1;01;76;809,302885860188
5351652;1;3;2;1;1;1;1;1;4;3; ; ; ; ;430000;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3;7;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;76;1;01;76;1471,91919824664
5351653;1;3;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;809,302885860188
5351654;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;948,643834029261
5351655;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;1;1;1;2;1;4;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;1000,69652348713
5351656;1;2;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;1;01;76;937,20761005039
5351657;1;3;2;1;1;1;1;1;4;3; ; ; ; ;550000;2;2;1;2;1;1;1;2;1;2;1;2;1;2;2;2;1;2;1;2;2;1;3;4;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;76;1;01;76;813,64342378056
5351658;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;1225,86731764811
5351659;1;3;2;1;1;1;1;1;3;3; ; ; ; ;460000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;924,731266952623
5351660;1;5;4;1;1;1;1;1;3;1; ; ;150000000;1000000; ;1;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;1;2;1;3;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;1157,49950579137
5351661;1;1;1;1;2;1;1;1;4;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;3;1;4;1;1;2;1;1;3;1;1;01;76;1;01;76;1045,79692138426
5351662;1;4;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;809,302885860188
5351663;1;1;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;932,221919012983
5351664;1;3;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;1;2;2;1;3;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;918,920475429469
5351665;1;4;2;1;1;1;1;1;3;4; ; ; ;460000; ;1;2;1;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;1262,95650480899
5351666;1;4;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;1008,99447420949
5351666;2;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;2;1;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;1008,99447420949
5351667;1;1;1;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;1078,12607268416
5351667;2;3;2;1;2;1;1;1;3;1; ; ;99;500000; ;1;1;2;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2; ;2;2; ;2;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;1078,12607268416
5351668;1;3;2;1;1;1;1;1;3;3; ; ; ; ;800000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;3;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;20;1;01;20;236,569127131954
5351669;1;4;3;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;920,773854150626
5351670;1;3;2;1;1;1;1;1;3;3; ; ; ; ;440000;2;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;1;01;76;1050,14342024488
5351671;1;4;1;1;1;1;1;1;3;1; ; ;98;600000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;6;1;1;01;20;1;01;20;130,67463187207
5351673;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;20;1;01;20;199,399677634335
5351674;1;4;2;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;657,485594593348
5351675;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;20;1;01;20;180,36082663681
5351676;1;3;1;1;1;1;1;3;3;1; ; ;98;400000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;809,302885860188
5351677;1;4;2;1;1;1;1;1;3;4; ; ; ;350000; ;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;2;1;1;1;2;2;1;2;4;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;76;1;01;76;1289,85775051773
5351678;1;2;2;1;1;1;1;1;4;3; ; ; ; ;310000;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;2;1;2;1;2;2;1;1;3;1;1;01;76;1;01;76;1000,69652348713
5351680;1;3;1;1;1;1;1;1;3;3; ; ; ; ;370000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;919,745575915215
5351681;1;6;4;1;1;1;1;3;3;1; ; ;220000000;700000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;540,592371596857
5351682;1;4;1;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;1;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;20;1;01;20;143,993112419629
5351683;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;1;01;76;919,745575915215
5351684;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;76;1;01;76;948,643834029261
5351685;1;5;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;3;3;2; ;1;1;1;4;1;6;1;1;1;3;1;1;01;20;1;01;20;204,661915367324
5351686;1;5;2;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;2;2;1;2;1;2;3;1;1;1;1;1;4;1;6;1;1;1;3;1;1;01;20;1;01;20;127,290614836039
5351687;1;3;2;1;1;1;1;1;3;1; ; ;99;99; ;2;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;2;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;20;1;01;20;120,415841674458
5351688;1;2;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;1;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;1;1;3;1;1;01;20;1;01;20;183,937706793746
5351689;1;2;1;1;2;1;1;1;4;4; ; ; ;500000; ;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;1;01;76;668,485254903574
5351689;2;3;3;1;2;1;1;1;1;4; ; ; ;250000; ;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;5;2; ;2;2;1;4;1;1;1;1;1;3;1;1;01;76;1;01;76;668,485254903574
5351690;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;8;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;20;1;01;20;102,930469015514
5351691;1;3;1;1;1;1;1;1;3;3; ; ; ; ;380000;1;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;919,745575915215
5351692;1;3;2;1;1;1;1;3;3;3; ; ; ; ;410000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;1132,55866047933
5351694;1;2;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;2;1;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;914,759884877808
5351695;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;5;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;20;1;01;20;228,196570567824
5351696;1;6;4;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;4;6;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;747,379646004663
5351698;1;3;1;1;1;1;1;1;3;3; ; ; ; ;690000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;919,745575915215
5351700;1;4;2;1;1;1;1;1;3;3; ; ; ; ;800000;1;1;1;2;1;1;1;2;1;2;1;1;1;1;2;2;1;1;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;1312,62905674318
5351704;1;3;2;1;1;1;1;1;3;4; ; ; ;550000; ;2;1;1;1;2;1;1;2;2;2;1;2;1;1;2;2;1;1;2;2;2;1;2;5;1;1;1;1;1;4;1;1;1;1;1;3;1;1;01;20;1;01;20;252,110102009449
5351706;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;20;1;01;20;172,418442906239
5351707;1;4;3;1;1;1;1;1;3;1; ; ;98;500000; ;2;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;2;5;1;1;1;1;1;4;1;1;1;1;1;3;1;1;01;20;1;01;20;183,658719641455
5351710;1;1;1;1;2;1;1;1;3;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;1;1;1;1;3;1;1;01;76;1;01;76;914,759884877808
5351712;1;4;3;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;1;1;2;2;1;3;4;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;20;1;01;20;181,198503706153
5351713;1;4;3;1;1;1;1;1;3;1; ; ;98;450000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;5;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;20;1;01;20;130,615574782058
5351716;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;20;1;01;20;211,536688528905
5351719;1;3;2;1;1;1;1;1;3;4; ; ; ;450000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;01;76;1112,28047439335
5351720;1;4;3;1;1;1;1;1;3;1; ; ;98;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;20;1;01;20;91,3386165519254
5351721;1;3;2;1;1;1;1;4;4;1; ; ;98;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;6;2; ;1;1;8;2;1;1;1;1;1;3;1;1;01;20;1;01;20;225,966288132168
5351723;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;4;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;963,600907141484
5351725;1;4;3;1;1;1;1;1;4;1; ; ;98;350000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;1;2;1;4;4;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;76;1;01;76;633,57302751671
5351726;1;2;1;1;1;1;1;1;4;3; ; ; ; ;420000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;76;1;01;76;1302,24611118297
5351730;1;5;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;168,753962489976
5351732;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;238,745764986811
5351733;1;3;1;1;1;1;1;1;3;3; ; ; ; ;410000;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;347,16231133715
5351735;1;4;2;1;1;1;1;1;3;4; ; ; ;98; ;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;197,8654413008
5351740;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;194,17774912099
5351741;1;3;2;1;1;1;1;1;3;1; ; ;100000000;400000; ;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;201,379887099304
5351742;1;3;1;1;1;1;1;1;3;1; ; ;150000000;300000; ;2;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;1;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;193,87702366853
5351745;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;1;3;4;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;76;1;01;76;1449,71690358919
5351746;1;3;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;4;1;4;1;1;2;1;1;3;1;1;01;76;1;01;76;943,658142991854
5351747;1;4;2;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;1;01;76;814,288576897596
5351748;1;4;3;1;1;1;1;1;3;3; ; ; ; ;900000;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;1;2;1;2;1;3;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;1;01;76;903,311820015451
5351749;1;3;2;1;1;1;1;1;4;1; ; ;99;350000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;76;1;01;76;1055,12911128229
5351750;1;1;1;1;2;1;1;1;3;3; ; ; ; ;600000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;4;2; ;1;3;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;1253,62431491096
5351751;1;3;2;1;1;1;1;3;4;3; ; ; ; ;250000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;76;1;01;76;1262,95650480899
5351752;1;4;2;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;1;01;76;935,354231329233
5351758;1;4;3;1;1;1;1;1;3;1; ; ;150000000;6000000; ;2;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;197,56471584834
5351759;1;4;3;1;1;1;1;1;3;1; ; ;98;550000; ;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;4;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;208,934982977071
5351760;1;4;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;01;17;223,68780567827
5351763;1;3;2;1;1;1;1;1;3;1; ; ;120000000;550000; ;2;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;1;01;17;201,34155909795
5351764;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;01;17;190,799483617836
5351767;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;1;01;17;231,679807303848
5351768;1;1;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;4;1;2;1;3;1;1;1;3;1;1;01;20;1;01;20;214,920705564935
5351769;1;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;3;1;2;1;3;1;1;1;3;1;1;01;20;1;01;20;214,920705564935
5351771;1;4;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;2;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;20;1;01;20;216,18117925483
5351772;1;2;1;1;1;1;1;1;3;3; ; ; ; ;900000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;20;1;01;20;218,023904401597
5351773;1;4;2;1;1;1;1;1;3;4; ; ; ;600000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;20;1;01;20;162,918104333154
5351781;1;3;1;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;01;73;302,965364588159
5351782;1;4;2;1;1;1;1;1;3;1; ; ;180000000;700000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;1;01;73;246,428969797789
5351783;1;1;1;1;1;1;10;6; ;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;4;1;4;1;2;1;1;1;3;1;1;01;73;1;01;73;302,965364588159
5351784;1;4;2;1;1;1;1;1;3;1; ; ;60000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;2;1;1;1;3;1;2;01;73;1;01;73;240,686003428071
5351785;1;3;2;1;1;1;1;1;3;3; ; ; ; ;520000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;01;73;445,743612296313
5351786;1;3;2;1;1;1;1;3;3;3; ; ; ; ;450000;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;01;73;314,772892224273
