"DIRECTORIO","SECUENCIA_P","ORDEN","HOGAR","REGIS","CLASE","P7250","P7260","P7280","P7280S1","P7310","P7320","P7350","P7350S1","P7360","P9460","P7390","P7390S1","P7420","P7420S1","P7420S2","P7420S3","P7420S4","P7420S5","P7420S6","P7420S7","P7420S7A1","P7420S8","P7422","P7422S1","P1806","P1519","P1883","OFICIO1","OFICIO2","RAMA2D_D","DSI","DSCY","RAMA4D_D","MES","DPTO","fex_c_2011","AREA"
4423530,1,3,1,"70","1",24,48,1,"",2,96,4,"",9,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,"45","45","64",1,2,"6424","09","44",78.4003508341982,"44"
4423530,1,4,1,"70","1",12,48,1,"",2,12,1,"",9,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,"77","62","64",1,1,"6421","09","44",78.4003508341982,"44"
4423532,1,3,1,"70","1",20,48,3,"",2,64,1,"",9,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,480000,2,1.79769313486232e+308,"54","45","52",1,2,"5236","09","44",108.322236203786,"44"
4423536,1,1,1,"70","1",1,40,1,"",1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,700000,1.79769313486232e+308,1.79769313486232e+308,"13","","",1,1,"","09","44",117.42848466951,"44"
4423546,1,2,1,"70","1",2,40,1,"",2,32,1,"",9,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,700000,2,1.79769313486232e+308,"02","02","51",1,1,"5170","09","44",83.7068280597686,"44"
4423546,1,4,1,"70","1",4,40,1,"",2,4,1,"",9,2,3,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,1,230000,700000,2,1.79769313486232e+308,"03","03","51",1,1,"5170","09","44",83.7068280597686,"44"
4423547,1,4,1,"70","1",8,48,1,"",2,8,4,"",4,2,4,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,1,12000,737718,2,1.79769313486232e+308,"99","95","45",1,1,"4522","09","44",49.8695106649967,"44"
4423549,1,2,1,"70","1",36,40,4,"",2,36,4,"",2,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,98,2,1.79769313486232e+308,"95","95","45",1,2,"4522","09","44",117.106469103638,"44"
4423551,1,2,1,"70","1",1,48,4,"",2,52,4,"",1,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,700000,2,1.79769313486232e+308,"41","41","52",1,1,"5221","09","44",49.8695106649967,"44"
4423553,1,2,1,"70","1",40,48,1,"",2,92,1,"",9,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,700000,2,1.79769313486232e+308,"98","98","41",1,2,"4100","09","47",81.3210904451721,"47"
4423553,1,7,1,"70","1",8,48,1,"",2,8,3,"",1,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"57","54","95",1,1,"9500","09","47",81.3210904451721,"47"
4423553,1,8,1,"70","1",4,40,1,"",2,4,1,"",7,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,1,1500000,1500000,2,1.79769313486232e+308,"11","11","85",1,1,"8512","09","47",81.3210904451721,"47"
4423555,1,2,1,"70","1",20,40,1,"",2,20,1,"",3,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"54","54","55",1,2,"5511","09","47",226.262351690062,"47"
4423556,1,2,1,"70","1",4,48,1,"",2,48,1,"",5,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,1200000,2,1.79769313486232e+308,"39","39","55",1,1,"5521","09","47",162.714497486907,"47"
4423568,1,1,1,"70","1",24,48,1,"",2,24,1,"",6,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"03","03","45",1,2,"4559","09","47",181.060158860129,"47"
4423569,1,1,1,"70","1",4,48,3,"",2,4,3,"",1,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,1,200000,500000,2,1.79769313486232e+308,"54","54","95",1,1,"9500","09","47",158.36054642742,"47"
4423569,1,2,1,"70","1",28,48,1,"",2,28,1,"",9,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"58","97","51",1,2,"5139","09","47",158.36054642742,"47"
4423576,1,6,1,"70","1",4,48,1,"",2,16,2,"",9,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,1000000,2,1.79769313486232e+308,"58","58","75",1,1,"7522","09","50",281.608747327684,"50"
4423595,1,2,1,"70","1",18,48,1,"",2,16,1,"",4,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"58","39","74",1,2,"7499","09","50",201.74653018682,"50"
4423595,1,3,1,"70","1",16,24,1,"",1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,800000,1.79769313486232e+308,1.79769313486232e+308,"45","","",1,2,"","09","50",201.74653018682,"50"
4423600,1,2,1,"70","1",26,48,1,"",2,36,1,"",3,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"45","45","52",1,2,"5233","09","50",291.165542704151,"50"
4423604,1,3,1,"70","1",16,40,1,"",2,68,1,"",4,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,1200000,2,1.79769313486232e+308,"44","44","66",1,2,"6602","09","50",228.876861583457,"50"
4423617,1,2,1,"70","1",16,48,1,"",2,16,1,"",2,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"45","45","52",1,2,"5234","09","50",248.255363653401,"50"
4423617,1,4,1,"70","1",24,48,1,"",2,36,4,"",1,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"95","45","55",1,2,"5529","09","50",248.255363653401,"50"
4423626,1,1,1,"70","1",6,48,4,"",2,12,4,"",1,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"PENSION",1.79769313486232e+308,2,1.79769313486232e+308,900000,3,1.79769313486232e+308,"98","98","60",1,1,"6031","09","50",222.107211098493,"50"
4423629,1,3,1,"70","1",28,48,1,"",2,28,1,"",3,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737000,2,1.79769313486232e+308,"45","45","52",1,2,"5233","09","50",188.0207093808,"50"
4423636,1,1,1,"70","1",8,48,1,"",2,6,1,"",4,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,850000,2,1.79769313486232e+308,"11","39","05",1,1,"0501","09","50",205.691640538077,"50"
4423646,1,3,1,"70","1",2,48,1,"",1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1500000,1.79769313486232e+308,1.79769313486232e+308,"59","","",1,1,"","09","50",246.319829794428,"50"
4423647,1,1,1,"70","1",40,40,1,"",2,35,1,"",5,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,738000,2,1.79769313486232e+308,"55","45","52",1,2,"5244","09","50",206.040870789741,"50"
4423648,1,1,1,"70","1",6,48,1,"",2,104,1,"",2,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,820000,2,1.79769313486232e+308,"53","53","55",1,1,"5522","09","50",195.321987353517,"50"
4423654,1,2,1,"70","1",52,48,1,"",2,52,4,"",1,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,1800000,2,1.79769313486232e+308,"98","98","60",1,2,"6042","09","50",291.165542704151,"50"
4423656,1,1,1,"70","1",32,48,1,"",2,32,1,"",4,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,1200000,2,1.79769313486232e+308,"85","85","45",1,2,"4542","09","50",240.16770026324,"50"
4423666,1,3,1,"70","1",24,48,1,"",1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,737000,1.79769313486232e+308,1.79769313486232e+308,"45","","",1,2,"","09","50",237.110877511506,"50"
4423680,1,2,1,"70","1",24,48,1,"",2,24,1,"",3,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,850000,2,1.79769313486232e+308,"45","45","52",1,2,"5233","09","50",300.98586223951,"50"
4423682,1,2,1,"70","1",14,48,1,"",2,52,1,"",6,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737000,2,1.79769313486232e+308,"45","45","51",1,2,"5125","09","50",335.777809825095,"50"
4423685,1,2,1,"70","1",104,48,1,"",2,104,1,"",9,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,2500000,2,1.79769313486232e+308,"87","03","11",1,2,"1110","09","50",213.135570082063,"50"
4423685,1,4,1,"70","1",20,48,1,"",2,20,1,"",3,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,1200000,2,1.79769313486232e+308,"45","50","55",1,2,"5530","09","50",213.135570082063,"50"
4423690,1,1,1,"70","1",48,48,1,"",2,4,1,"",6,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,1,120000,1000000,2,1.79769313486232e+308,"58","85","45",1,2,"4542","09","50",257.812159029868,"50"
4423690,1,2,1,"70","1",4,48,3,"",2,36,1,"",4,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"54","53","55",1,1,"5529","09","50",257.812159029868,"50"
4423691,1,1,1,"70","1",12,48,1,"",2,46,1,"",2,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"53","53","55",1,1,"5521","09","50",290.468469358942,"50"
4423704,1,4,1,"70","1",24,16,1,"",2,12,3,"",1,2,5,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,400000,2,1.79769313486232e+308,"53","54","95",1,2,"9500","09","52",101.258451082099,"52"
4423704,1,5,1,"70","1",2,30,1,"",2,2,1,"",2,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,300000,2,1.79769313486232e+308,"53","45","52",1,1,"5235","09","52",101.258451082099,"52"
4423710,1,2,1,"70","1",104,48,1,"",2,104,1,"",2,2,1,"","",1.79769313486232e+308,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,737717,1,3,"98","98","60",1,2,"6042","09","52",135.244071526646,"52"
4423728,1,2,1,"70","1",52,48,1,"",2,52,1,"",4,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,"44","45","52",1,2,"5239","09","52",241.915498306335,"52"
4423736,1,6,1,"70","1",52,48,1,"",2,52,1,"",2,2,4,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,1000000,2,1.79769313486232e+308,"15","32","70",1,2,"7020","09","52",101.258451082099,"52"
4423737,1,1,1,"70","1",26,48,1,"",2,26,4,"",9,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,2000000,2,1.79769313486232e+308,"45","45","21",1,2,"2109","09","52",190.829428896911,"52"
4423737,1,3,1,"70","1",78,48,1,"",2,78,4,"",9,2,4,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,1000000,2,1.79769313486232e+308,"45","32","75",1,2,"7511","09","52",190.829428896911,"52"
4423740,1,1,1,"70","1",208,40,1,"",2,208,4,"",9,2,4,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,"59","59","85",1,2,"8511","09","52",187.69392187984,"52"
4423758,1,3,1,"70","1",8,48,1,"",2,8,1,"",9,2,4,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,"32","39","75",1,1,"7514","09","52",188.486769338604,"52"
4423773,1,2,1,"70","1",52,40,1,"",1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,500000,1.79769313486232e+308,1.79769313486232e+308,"45","","",1,2,"","09","52",174.02395237895,"52"
4423773,1,4,1,"70","1",20,40,1,"",2,48,1,"",3,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,400000,2,1.79769313486232e+308,"45","53","55",1,2,"5521","09","52",174.02395237895,"52"
4423774,1,3,1,"70","1",18,48,1,"",2,20,4,"",1,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,"21","93","45",1,2,"4552","09","54",412.887390777706,"54"
4423774,1,4,1,"70","1",52,48,1,"",1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,737717,1.79769313486232e+308,1.79769313486232e+308,"33","","",1,2,"","09","54",412.887390777706,"54"
4423775,1,2,1,"70","1",35,48,1,"",2,34,1,"",2,2,7,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,"98","37","64",1,2,"6412","09","54",414.740921190179,"54"
4423777,1,2,1,"70","1",36,48,1,"",2,36,4,"",1,2,8,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,98,2,1.79769313486232e+308,"03","44","64",1,2,"6421","09","54",396.749922807802,"54"
4423780,1,1,1,"70","1",36,48,4,"",2,36,4,"",1,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,820000,2,1.79769313486232e+308,"95","41","52",1,2,"5211","09","54",302.87412663167,"54"
4423781,1,2,1,"70","1",1,48,1,"",2,1,1,"",2,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,1,820000,820000,2,1.79769313486232e+308,"33","33","64",1,1,"6412","09","54",383.823636649255,"54"
4423784,1,2,1,"70","1",4,48,1,"",2,14,4,"",1,2,4,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,"55","53","55",1,1,"5529","09","54",267.112143748935,"54"
4423788,1,1,1,"70","1",12,48,1,"",2,52,4,"",1,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,1000000,2,1.79769313486232e+308,"45","41","52",1,1,"5219","09","54",478.818795449283,"54"
4423795,1,2,1,"70","1",3,48,4,"",2,3,1,"",4,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,1,820000,737717,2,1.79769313486232e+308,"80","80","19",1,1,"1932","09","54",468.476607960224,"54"
4423795,1,3,1,"70","1",2,24,4,"",1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,900000,1.79769313486232e+308,1.79769313486232e+308,"56","","",1,1,"","09","54",468.476607960224,"54"
4423799,1,1,1,"70","1",156,48,1,"",2,156,5,"",4,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,800000,2,1.79769313486232e+308,"45","21","36",1,2,"3611","09","54",336.906352394009,"54"
4423811,1,2,1,"70","1",52,48,1,"",2,52,4,"",1,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,"45","45","52",1,2,"5239","09","54",483.688271602334,"54"
4423813,1,1,1,"70","1",52,48,1,"",2,104,1,"",7,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,750000,2,1.79769313486232e+308,"45","54","55",1,2,"5511","09","54",388.863682073791,"54"
4423817,1,1,1,"70","1",4,24,4,"",2,46,4,"",1,2,1,"","",1.79769313486232e+308,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,2,1.79769313486232e+308,800000,1,1,"79","79","18",1,1,"1810","09","63",261.513277377755,"63"
4423824,1,1,1,"70","1",2,54,1,"",2,2,4,"",1,2,8,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,1000000,2,1.79769313486232e+308,"93","93","45",1,1,"4521","09","63",76.6694276030002,"63"
4423825,1,1,1,"70","1",5,45,1,"",2,50,1,"",9,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,700000,2,1.79769313486232e+308,"53","53","55",1,1,"5521","09","63",246.0101797846,"63"
4423825,1,3,1,"70","1",16,30,1,"",2,50,1,"",2,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737717,2,1.79769313486232e+308,"45","39","74",1,2,"7411","09","63",246.0101797846,"63"
4423827,1,1,1,"70","1",4,48,3,"",2,4,1,"",2,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,1,200000,737700,2,1.79769313486232e+308,"54","53","55",1,1,"5521","09","63",94.6766563111338,"63"
4423827,1,4,1,"70","1",12,48,1,"",2,12,1,"",2,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,500000,2,1.79769313486232e+308,"79","45","92",1,1,"9242","09","63",94.6766563111338,"63"
4423828,1,3,1,"70","1",104,40,4,"",2,120,4,"",1,2,1,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,98,2,1.79769313486232e+308,"53","45","52",1,2,"5233","09","63",86.8723143165577,"63"
4423829,1,1,1,"70","1",24,48,4,"",2,24,4,"",1,2,2,"","",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,1.79769313486232e+308,737700,2,1.79769313486232e+308,"41","55","74",1,2,"7493","09","63",76.6694276030002,"63"
4423830,1,3,1,"70","1",2,40,1,"",1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,".",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1000000,1.79769313486232e+308,1.79769313486232e+308,"03","","",1,1,"","09","63",120.892716346494,"63"
