"DIRECTORIO","SECUENCIA_P","P5000","P5010","P5020","P5030","P5040","P5050","P5070","P5080","P5090","P5090S1","P5100","P5110","P5130","P5140","P5210S1","P5210S2","P5210S3","P5210S4","P5210S5","P5210S6","P5210S7","P5210S8","P5210S9","P5210S10","P5210S11","P5210S14","P5210S15","P5210S16","P5210S17","P5210S18","P5210S19","P5210S20","P5210S21","P5210S22","P5210S24","P5220","P5220S1","P6008","P6007","P6007S1","HOGAR","P4000","P4010","P4020","P4030S1","P4030S1A1","P4030S2","P4030S3","P4030S4","P4030S4A1","P4030S5","P4040","REGIS","AREA","MES","DPTO","fex_c_2011"
4422343,1,3,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1000000,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,2,1,4,1,4,1,1,1,3,1,1,"01","08","09","08",587.300264773096
4422344,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,400000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,1,"01","08","09","08",595.140174017222
4422345,1,4,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1000000,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,4,1,4,1,1,1,3,1,1,"01","08","09","08",574.168024456008
4422347,1,3,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,98,1.79769313486232e+308,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,3,1,1,"01","11","09","11",2525.58275852484
4422348,1,3,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,350000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,3,1,1,"01","11","09","11",3322.4118705231
4422349,1,3,1,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,1500000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,4,1,1,1,3,1,1,"01","11","09","11",3041.87826764112
4422350,1,5,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,130000000,500000,1.79769313486232e+308,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,5,7,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,1,"01","13","09","13",476.167010721086
4422351,1,5,4,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,700000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,1,"01","13","09","13",335.978395328307
4422352,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,100000000,500000,1.79769313486232e+308,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,3,1,1,"01","13","09","13",388.841926531748
4422353,1,3,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,120000000,500000,1.79769313486232e+308,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,3,1,1,"01","13","09","13",362.434327195642
4422354,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,470000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,3,1,1,"01","13","09","13",406.708739543046
4422355,1,2,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,420000,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,3,1,1,"01","13","09","13",439.793229861609
4422356,1,4,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1900000,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,4,2,1.79769313486232e+308,1,2,1,4,1,5,1,1,1,3,1,1,"01","13","09","13",406.816453094717
4422396,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,480000,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",154.57528057726
4422397,1,5,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,120000000,500000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",170.261010017014
4422398,1,2,2,1,1,1,1,2,4,4,"",1.79769313486232e+308,1.79769313486232e+308,200000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,2,5,3,1,1,2,1,1,2,1,1,"01","17","09","17",182.331271139839
4422399,1,1,1,1,1,1,1,1,4,5,"",1.79769313486232e+308,1.79769313486232e+308,200000,1.79769313486232e+308,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,7,2,1.79769313486232e+308,1,1,5,3,1,1,2,1,1,2,1,1,"01","17","09","17",374.555011135846
4422400,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,300000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,2,5,3,1,1,1,1,1,2,1,1,"01","17","09","17",155.56074479084
4422401,1,4,3,1,1,1,1,1,4,1,"",1.79769313486232e+308,120000000,270000,1.79769313486232e+308,2,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,1,2,1,1,2,1,1,"01","17","09","17",252.118131392163
4422402,1,2,2,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,250000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,4,6,2,1.79769313486232e+308,1,1,5,3,1,1,1,1,1,2,1,1,"01","17","09","17",215.857598904431
4422403,1,3,3,1,1,1,1,1,4,1,"",1.79769313486232e+308,99,250000,1.79769313486232e+308,2,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,4,5,2,1.79769313486232e+308,1,2,2,3,1,1,2,1,1,2,1,1,"01","17","09","17",165.865247209855
4422404,1,1,1,1,1,1,1,6,1.79769313486232e+308,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,100000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,1,4,4,1,1,2,1,1,2,1,1,"01","17","09","17",160.319849718339
4422405,1,3,2,1,1,1,1,1,4,1,"",1.79769313486232e+308,80000000,250000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,7,3,1,1,2,1,1,2,1,1,"01","17","09","17",155.373615290255
4422406,1,1,1,1,1,1,1,1,4,1,"",1.79769313486232e+308,25000000,180000,1.79769313486232e+308,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1.79769313486232e+308,1,2,4,3,1,1,2,1,1,2,1,1,"01","17","09","17",200.071273881425
4422407,1,5,3,1,1,1,1,1,4,1,"",1.79769313486232e+308,30000000,300000,1.79769313486232e+308,2,1,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,3,5,2,1.79769313486232e+308,1,1,5,3,1,1,2,1,1,2,1,1,"01","17","09","17",206.890650184543
4422408,1,1,1,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,150000,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,2,4,3,1,1,2,1,1,2,1,1,"01","17","09","17",159.323989496928
4422409,1,5,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,150000000,500000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",151.084388901906
4422410,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,400000,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",155.373615290255
4422411,1,4,2,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,400000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",168.354513104342
4422412,1,3,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,130000000,500000,1.79769313486232e+308,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",151.084388901906
4422413,1,3,1,1,1,1,1,1,4,1,"",1.79769313486232e+308,98,150000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,2,1,1,2,1,1,2,1,1,"01","17","09","17",151.084388901906
4422414,1,4,1,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,800000,1.79769313486232e+308,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",183.514260861835
4422415,1,1,1,1,1,1,1,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,170000,1.79769313486232e+308,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,2,4,3,1,1,2,1,1,2,1,1,"01","17","09","17",151.084388901906
4422416,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,380000,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,2,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",182.331271139839
4422417,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,150000000,500000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",252.118131392163
4422418,1,3,1,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,450000,1.79769313486232e+308,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,3,1,3,1,1,1,2,1,1,"01","17","09","17",177.787499429191
4422419,1,4,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,420000,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",335.881749679985
4422420,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,99,500000,1.79769313486232e+308,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,3,1,3,1,1,1,2,1,1,"01","17","09","17",169.537502826337
4422421,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,60000000,300000,1.79769313486232e+308,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",161.2304864096
4422422,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,420000,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",201.072899662293
4422423,1,4,1,1,1,1,1,1,4,1,"",1.79769313486232e+308,100000000,500000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,1,1,4,1,3,2,1,1,2,1,1,"01","17","09","17",151.084388901906
4422424,1,6,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,700000,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,3,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",183.309323652815
4422425,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,100000000,600000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,3,4,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",243.811114975426
4422426,1,3,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,600000,1.79769313486232e+308,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",151.084388901906
4422427,1,4,4,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,650000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,1,5,5,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",194.824229995907
4422428,1,4,1,1,1,1,1,1,3,2,"",652000,130000000,650000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",156.556605012251
4422429,1,2,2,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,2,4,3,1,2,2,1,1,2,1,1,"01","17","09","17",201.327444984592
4422430,1,2,1,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,400000,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,3,2,1,1,2,1,1,"01","17","09","17",196.308029175336
4422431,1,4,2,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,450000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,4,3,1,3,1,1,1,2,1,1,"01","17","09","17",168.806583935056
4422432,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,400000,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",223.356674114527
4422433,1,1,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,450000,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",183.514260861835
4422434,1,4,2,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,550000,1.79769313486232e+308,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",223.356674114527
4422435,1,7,6,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,550000,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,5,10,2,1.79769313486232e+308,1,2,4,6,1,3,1,1,1,2,1,1,"01","17","09","17",156.635551952879
4422436,1,4,2,1,1,1,1,1,4,1,"",1.79769313486232e+308,98,500000,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,1,2,3,2,1.79769313486232e+308,1,1,1,4,1,3,2,1,1,2,1,1,"01","17","09","17",163.878157215408
4422437,1,5,4,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,400000,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,6,6,2,1.79769313486232e+308,1,2,4,3,1,3,2,1,1,2,1,1,"01","17","09","17",93.6387527839616
4422438,1,3,1,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,6,1,3,1,1,1,2,1,1,"01","17","09","17",151.084388901906
4422439,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,320000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,4,3,1,3,1,1,1,2,1,1,"01","17","09","17",178.04204475149
4422440,1,3,2,1,1,1,1,1,3,2,"",230000,100000000,350000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,3,3,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",142.579846976753
4422441,1,5,5,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,1000000,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,4,4,2,1.79769313486232e+308,1,2,1,3,1,3,1,1,1,2,1,1,"01","17","09","17",119.565153633238
4422442,1,3,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,380000,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,4,3,1,3,1,1,1,7,1,1,"01","17","09","17",196.308029175336
4422443,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,400000,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",147.253728374103
4422444,1,1,1,1,1,1,1,6,1.79769313486232e+308,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,3,4,4,1,3,2,1,1,2,1,1,"01","17","09","17",156.556605012251
4422445,1,1,1,1,2,1,1,6,1.79769313486232e+308,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,210000,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,3,4,4,1,3,2,1,1,2,1,1,"01","17","09","17",160.319849718339
4422447,1,4,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,90000000,500000,1.79769313486232e+308,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",178.04204475149
4422448,1,1,1,1,2,1,1,6,1.79769313486232e+308,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,210000,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,3,4,4,1,3,2,1,1,2,1,1,"01","17","09","17",200.071273881425
4422449,1,1,1,1,2,1,1,6,1.79769313486232e+308,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,210000,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,3,4,4,1,3,2,1,1,2,1,1,"01","17","09","17",200.071273881425
4422450,1,4,2,1,1,1,1,1,3,2,"",450000,150000000,500000,1.79769313486232e+308,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,3,3,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",182.331271139839
4422451,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,600000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",169.350373325753
4422452,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,190000000,700000,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",163.878157215408
4422453,1,5,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,500000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","17","09","17",142.579846976753
4422533,1,4,2,1,1,1,1,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,800000,1.79769313486232e+308,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,6,2,1,1,3,1,1,"01","23","09","23",311.925184282846
4422534,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,800000000,1800000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,3,3,2,1.79769313486232e+308,1,1,1,4,1,5,1,1,1,3,1,1,"01","23","09","23",126.642524366027
4422535,1,5,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1600000,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,6,1,1,1,3,1,1,"01","23","09","23",243.777216554788
4422536,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1400000,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,1,3,5,2,1.79769313486232e+308,1,2,1,4,1,6,1,1,1,3,1,1,"01","23","09","23",298.33210300124
4422537,1,5,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1100000,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,6,1,1,1,3,1,1,"01","23","09","23",290.91281464266
4422538,1,4,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,98,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,6,1,1,1,3,1,1,"01","23","09","23",290.91281464266
4422539,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,600000000,1400000,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,6,1,1,1,3,1,1,"01","23","09","23",275.133296036287
4422540,1,6,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,850000000,2000000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,3,3,2,1.79769313486232e+308,1,1,1,4,1,5,1,1,1,3,1,1,"01","23","09","23",104.837687668494
4422541,1,6,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,550000000,1400000,1.79769313486232e+308,2,1,2,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,4,4,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,3,1,1,"01","23","09","23",176.612737657126
4422542,1,3,2,1,1,1,1,3,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,350000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,4,1,1,1,1,1,3,1,1,"01","23","09","23",151.898564496089
4422543,1,4,3,2,1,1,1,1,3,1,"",1.79769313486232e+308,50000000,300000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,4,2,1.79769313486232e+308,1,1,1,2,1,1,1,2,1,3,1,1,"01","23","09","23",125.269643497877
4422544,1,3,2,1,1,1,1,3,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,3,1,1,"01","23","09","23",134.834135022675
4422545,1,3,1,1,1,1,1,3,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,350000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,3,1,1,"01","23","09","23",152.275137109828
4422546,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,60000000,400000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,1,1,1,1,3,1,1,"01","23","09","23",167.191844584697
4422547,1,4,2,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,500000,1.79769313486232e+308,1,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,1,1,1,1,3,1,1,"01","23","09","23",156.289156711814
