Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Mes;Dpto;Fex_c_2011
3843720;1;4;1;90;2;1;2;2;2;2;2;2;2;1; ;35; ; ; ; ; ; ; ;24;50;10;50;191,84946281347
3843721;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;10;50;207,747567512907
3843721;1;2;1;90;2;2;1;2;1;2;2;2;2;2; ; ;24; ;9; ; ; ; ; ;50;10;50;207,747567512907
3843721;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;10;50;207,747567512907
3843721;1;4;1;90;2;1;2;2;2;2;1;2;2;2; ;20; ; ; ; ;18; ; ; ;50;10;50;207,747567512907
3843722;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;10;50;155,250040272318
3843722;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;50;10;50;155,250040272318
3843722;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;50;10;50;155,250040272318
3843722;2;1;2;90;2;1;2;1;2;2;1;2;2;2; ;28; ;14; ; ;6; ; ; ;50;10;50;155,250040272318
3843722;2;2;2;90;2;1;2;1;2;2;2;2;2;2; ;36; ;24; ; ; ; ; ; ;50;10;50;155,250040272318
3843722;2;3;2;90;2;1;2;1;2;2;2;2;2;2; ;14; ;5; ; ; ; ; ; ;50;10;50;155,250040272318
3843723;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;6; ; ; ; ; ; ;50;10;50;277,759583168136
3843723;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;14; ; ; ; ; ; ;50;10;50;277,759583168136
3843723;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;50;10;50;277,759583168136
3843724;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;10;50;188,173446405551
3843724;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;10;50;188,173446405551
3843724;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;50;10;50;188,173446405551
3843724;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;10;50;188,173446405551
3843724;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;50;10;50;188,173446405551
3843725;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;10;50;169,142778247953
3843725;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;50;10;50;169,142778247953
3843726;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;50;10;50;183,526565551164
3843727;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;50;10;50;199,760718698628
3843728;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;5; ; ; ; ; ; ;50;10;50;217,604127690014
3843728;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;30; ; ; ; ; ; ;50;10;50;217,604127690014
3843729;1;1;1;90;2;1;2;1;1;2;2;2;2;2; ;15; ;4;40; ; ; ; ; ;50;10;50;248,782110315167
3843730;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;10;50;198,732756700548
3843730;1;2;1;90;2;1;2;1;1;2;2;2;2;2; ;14; ;21;14; ; ; ; ; ;50;10;50;198,732756700548
3843730;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;10;50;198,732756700548
3843730;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;10;50;198,732756700548
3843731;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;6; ; ; ;50;10;50;180,007954904567
3843731;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;50;10;50;180,007954904567
3843731;2;2;2;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;10;50;180,007954904567
3843732;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;50;10;50;289,214984085638
3843732;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;50;10;50;289,214984085638
3843733;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;50;10;50;203,675440225107
3843733;1;2;1;90;2;1;1;2;2;2;1;2;2;2; ;2;3; ; ; ;2; ; ; ;50;10;50;203,675440225107
3843734;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;10;50;226,006432902748
3843734;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;50;10;50;226,006432902748
3843735;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;12; ; ; ; ; ; ;50;10;50;249,208403281459
3843735;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;32; ; ; ; ; ; ;50;10;50;249,208403281459
3843736;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;6; ; ; ; ; ; ;50;10;50;168,036864667743
3843736;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;13; ; ; ; ; ; ;50;10;50;168,036864667743
3843736;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;16; ; ; ; ; ; ;50;10;50;168,036864667743
3843736;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;10;50;168,036864667743
3843736;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;10;50;168,036864667743
3843736;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;12; ; ; ; ; ; ;50;10;50;168,036864667743
3843737;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;10;50;158,583467952956
3843737;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;10;50;158,583467952956
3843737;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;10;50;158,583467952956
3843738;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;16; ;18; ; ; ; ; ; ;50;10;50;289,079859663053
3843738;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;10;50;289,079859663053
3843738;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;10;50;289,079859663053
3843739;1;1;1;90;2;1;2;2;2;2;2;2;1;2; ;14; ; ; ; ; ; ;6; ;50;10;50;219,909593372572
3843739;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;50;10;50;219,909593372572
3843740;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;14; ; ; ; ; ; ;50;10;50;208,163023911363
3843741;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;50;10;50;185,376931395418
3843741;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;10;50;185,376931395418
3843742;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;12; ; ; ; ; ; ;50;10;50;194,765571748921
3843742;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;12; ; ; ; ; ; ;50;10;50;194,765571748921
3843742;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;8; ; ; ; ; ; ;50;10;50;194,765571748921
3843743;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;50;10;50;155,614895592357
3843743;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;50;10;50;155,614895592357
3843743;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;50;10;50;155,614895592357
3843743;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;10;50;155,614895592357
3843744;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;10;50;151,36412561785
3843744;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;50;10;50;151,36412561785
3843744;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;50;10;50;151,36412561785
3843745;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;50;10;50;218,21663328964
3843745;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;50;10;50;218,21663328964
3843746;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;66;10;66;236,175557492044
3843746;1;2;1;90;1;1;2;2;2;2;2;2;2;1;10;3; ; ; ; ; ; ; ;2;66;10;66;236,175557492044
3843747;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;255,464884703135
3843747;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;66;10;66;255,464884703135
3843748;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;10;66;478,492344241363
3843748;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;478,492344241363
3843748;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;10;66;478,492344241363
3843748;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;10;66;478,492344241363
3843749;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;10;66;256,115963236811
3843749;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;256,115963236811
3843749;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;14; ; ; ; ; ; ;66;10;66;256,115963236811
3843749;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;256,115963236811
3843750;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;255,826692524855
3843750;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;66;10;66;255,826692524855
3843750;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;10;66;255,826692524855
3843751;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;4; ; ; ; ; ; ;66;10;66;706,699138515674
3843751;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;32; ;10; ; ; ; ; ; ;66;10;66;706,699138515674
3843752;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;10;66;257,574014409931
3843752;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;10;66;257,574014409931
3843752;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;257,574014409931
3843753;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;66;10;66;250,545963008899
3843753;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;10;66;250,545963008899
3843754;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;50; ; ; ; ; ; ; ; ;66;10;66;423,143235725209
3843754;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;10;66;423,143235725209
3843754;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;423,143235725209
3843755;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;10;66;757,779118283972
3843755;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;8; ; ; ; ; ; ;66;10;66;757,779118283972
3843755;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;66;10;66;757,779118283972
3843755;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;757,779118283972
3843756;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;10;66;200,361603234005
3843756;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;66;10;66;200,361603234005
3843756;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;66;10;66;200,361603234005
3843756;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;200,361603234005
3843756;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;10;66;200,361603234005
3843756;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;10;66;200,361603234005
3843756;2;2;2;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;200,361603234005
3843757;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;10;66;228,538658486121
3843757;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;15; ; ;12; ; ; ; ; ;66;10;66;228,538658486121
3843757;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;228,538658486121
3843758;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;10;66;269,123441419612
3843759;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;10;66;255,464884703135
3843759;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;10;66;255,464884703135
3843760;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;15; ; ; ; ; ; ;66;10;66;271,931800338222
3843760;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;20; ; ; ; ; ; ;66;10;66;271,931800338222
3843760;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;18; ; ; ; ; ; ;66;10;66;271,931800338222
3843761;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;66;10;66;189,914354318485
3843761;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;189,914354318485
3843761;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;28; ; ;14; ; ; ; ; ;66;10;66;189,914354318485
3843761;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;189,914354318485
3843762;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;21; ; ; ; ; ; ;66;10;66;392,785985136865
3843762;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;392,785985136865
3843763;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;66;10;66;271,3321232381
3843763;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;66;10;66;271,3321232381
3843763;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;10;66;271,3321232381
3843764;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;10;66;345,718184559408
3843764;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;345,718184559408
3843765;1;1;1;90;2;1;2;2;2;1;2;2;2;2; ;36; ; ; ;5; ; ; ; ;66;10;66;170,263219285674
3843765;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;10;66;170,263219285674
3843765;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;10;66;170,263219285674
3843766;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;10;66;282,17795403937
3843766;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;10;66;282,17795403937
3843767;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;66;10;66;261,116196242069
3843767;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;261,116196242069
3843767;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;261,116196242069
3843768;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;66;10;66;236,175557492044
3843768;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;236,175557492044
3843769;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;12; ; ; ; ; ; ;66;10;66;254,989472112329
3843769;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;10;66;254,989472112329
3843769;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;66;10;66;254,989472112329
3843770;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;66;10;66;271,83224822653
3843770;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;10;66;271,83224822653
3843771;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;66;10;66;269,123441419612
3843772;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;66;10;66;409,852251906076
3843772;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;10;66;409,852251906076
3843772;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;10;66;409,852251906076
3843772;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;66;10;66;409,852251906076
3843773;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;445,845641761148
3843773;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;10;66;445,845641761148
3843773;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;66;10;66;445,845641761148
3843773;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;10;66;445,845641761148
3843773;1;7;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;25; ; ; ; ; ; ;66;10;66;445,845641761148
3843773;1;9;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;10;66;445,845641761148
3843774;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;13;10;13;355,112369195653
3843774;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;355,112369195653
3843774;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;13;10;13;355,112369195653
3843775;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;428,077889041315
3843775;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;30; ; ;20; ; ; ; ; ;13;10;13;428,077889041315
3843776;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;13;10;13;338,099919036348
3843776;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;50; ; ; ; ; ; ;13;10;13;338,099919036348
3843777;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;13;10;13;347,668838826551
3843778;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;40; ; ; ; ; ; ;13;10;13;306,906287227151
3843778;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;13;10;13;306,906287227151
3843778;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;13;10;13;306,906287227151
3843779;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;13;10;13;306,568905135673
3843779;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;306,568905135673
3843779;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;306,568905135673
3843779;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;13;10;13;306,568905135673
3843779;1;8;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;40; ; ; ; ; ; ;13;10;13;306,568905135673
3843780;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ;13;10;13;361,58652799464
3843780;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;13;10;13;361,58652799464
3843781;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;13;10;13;381,33521271893
3843781;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;13;10;13;381,33521271893
3843781;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;381,33521271893
3843782;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;13;10;13;335,142998088091
3843783;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;328,668839289104
3843783;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;13;10;13;328,668839289104
3843784;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;30; ; ;50; ; ; ; ; ;13;10;13;373,268541643827
3843784;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;373,268541643827
3843784;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;373,268541643827
3843784;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;373,268541643827
3843784;1;5;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;13;10;13;373,268541643827
3843784;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;50; ; ; ; ; ; ;13;10;13;373,268541643827
3843785;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;427,33793726743
3843785;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;13;10;13;427,33793726743
3843786;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;13;10;13;322,479317306673
3843786;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;40; ; ; ; ; ; ;13;10;13;322,479317306673
3843787;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;432,89670692887
3843787;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;13;10;13;432,89670692887
3843787;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;13;10;13;432,89670692887
3843788;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;13;10;13;302,294025367461
3843788;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;302,294025367461
3843788;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;302,294025367461
3843788;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;302,294025367461
3843789;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;413,268796302012
3843789;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;20; ; ;30; ; ; ; ; ;13;10;13;413,268796302012
3843790;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;13;10;13;364,681288985855
3843790;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;364,681288985855
3843791;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;13;10;13;355,700350571172
3843791;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;355,700350571172
3843791;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;355,700350571172
3843791;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;13;10;13;355,700350571172
3843791;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;13;10;13;355,700350571172
3843792;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;13;10;13;359,821419586442
3843792;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;13;10;13;359,821419586442
3843792;1;4;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;13;10;13;359,821419586442
3843793;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;13;10;13;353,388312299314
3843793;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;13;10;13;353,388312299314
3843794;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;13;10;13;371,895399558727
3843795;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;314,613310078057
3843795;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;16; ; ; ; ; ; ;13;10;13;314,613310078057
3843796;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;4; ; ; ; ; ; ;13;10;13;342,069017653252
3843796;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;10;13;342,069017653252
