DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5306202;1;4;1;80;05;1;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;05;759,297357477654
5306204;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;720,343922983497
5306204;1;4;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;720,343922983497
5306207;1;3;1;80;05;1;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;05;1344,13806239146
5306207;1;4;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1344,13806239146
5306208;1;2;1;80;05;1;2; ;1; ;2;2; ;2; ;2; ;1;24;877000;2;1;12;3;05;1268,96809129064
5306208;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1268,96809129064
5306208;1;4;1;80;05;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;12;3;05;1268,96809129064
5306211;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1301,96070969206
5306214;1;2;1;80;05;2; ; ; ;1;1;12;PORQUE NO TIENE TITULO DE BACHILLER;2; ;2; ;1;48;877000;2;1;12; ;05;924,832727583154
5306215;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;889,017431969337
5306217;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1229,97370806345
5306217;1;3;1;80;05;1;8; ;2; ; ;8; ;2; ;2; ;1;48;900000;2;1;12;2;05;1229,97370806345
5306219;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;855,581671639084
5306219;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;855,581671639084
5306220;1;2;1;80;05;1;7; ;2; ; ;9; ;2; ;2; ;2; ;877803;2;1;12;4;05;1213,47744096441
5306220;1;3;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ;2; ;877803;2;1;12;2;05;1213,47744096441
5306220;1;5;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1213,47744096441
5306220;1;6;1;80;05;2; ; ; ;1;4;8; ;2; ;2; ; ; ; ;2;1;12; ;05;1213,47744096441
5306221;1;1;1;80;05;1;8; ;2; ; ;12;ESTA ESPERANDO QUE PASE LA PANDEMIA;1; ;2; ;1;48;877803;2;1;12;3;05;638,675201552741
5306221;1;4;1;80;05;1;8; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;12;2;05;638,675201552741
5306221;1;5;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;638,675201552741
5306222;1;2;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;1485,60201235053
5306223;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;872,521080666948
5306226;1;1;1;80;17;1;5; ;2; ; ;2; ;3; ;2; ; ; ; ;3;1;12;2;17;183,056625996583
5306226;1;4;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;17;183,056625996583
5306227;1;1;1;80;17;1;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;12;4;17;192,198162001702
5306229;1;3;1;80;17;1;8; ;2; ; ;9; ;1;1;2; ; ; ; ;1;1;12;3;17;288,944361368992
5306230;1;1;1;80;17;1;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;12;4;17;166,022759935095
5306230;1;2;1;80;17;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;12;4;17;166,022759935095
5306232;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;17;326,18360911057
5306233;1;1;1;80;17;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;12;3;17;234,185702286502
5306234;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;2;17;107,536157440909
5306234;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;17;107,536157440909
5306234;1;4;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;17;107,536157440909
5306235;1;1;1;80;17;1;7; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;12;1,4;17;175,699099792316
5306235;1;3;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;17;175,699099792316
5306236;1;1;1;80;17;1;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;3;17;175,949613566716
5306238;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;17;114,592589549553
5306239;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;17;117,46301107253
5306240;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;17;106,051224793084
5306240;1;2;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;17;106,051224793084
5306264;1;2;1;80;17;1;8; ;2; ; ;1; ;1;4;2; ; ; ; ;1;1;12;1,2;17;144,283882228554
5306264;1;5;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;17;144,283882228554
5306266;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;17;173,079192043739
5306286;1;1;1;80;73;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;1,4;73;325,876656395594
5306287;1;3;1;80;73;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;73;183,307292486955
5306288;1;1;1;80;73;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;73;250,721402411323
5306288;1;2;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;73;250,721402411323
5306290;1;1;1;80;73;1;8; ;2; ; ;8; ;2; ;2; ;1;48;1800000;2;1;12;1,2;73;178,746272008834
5306290;1;3;1;80;73;1;9;COVID;2; ; ;2; ;2; ;2; ;1;24;980000;2;1;12;1,4;73;178,746272008834
5306291;1;1;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;73;178,746272008834
5306291;1;3;1;80;73;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;73;178,746272008834
5306292;1;2;1;80;73;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;73;178,746272008834
5306292;1;3;1;80;73;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;73;178,746272008834
5306293;1;2;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;73;171,161195205634
5306293;1;3;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;73;171,161195205634
5306301;1;2;1;80;54;1;9;POR PANDEMIA COVID 19;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;1,4;54;428,390824653776
5306301;1;3;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;54;428,390824653776
5306301;1;4;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;54;428,390824653776
5306302;3;2;3;80;54;1;8; ;2; ; ;7; ;2; ;2; ;1;48;500000;2;1;12;3;54;370,410536029395
5306303;1;2;1;80;54;1;3; ;1; ;1;9; ;2; ;2; ;1;48;600000;2;1;12;4;54;364,181273592656
5306303;1;3;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;54;364,181273592656
5306304;1;1;1;80;54;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;54;321,805269850215
5306305;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;54;364,181273592656
5306307;1;5;1;80;54;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;54;356,772315693972
5306308;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;2;54;413,409873742892
5306310;1;1;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ;1;24;877803;2;1;12;4;54;401,407833663042
5306310;1;2;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;54;401,407833663042
5306310;1;3;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;54;401,407833663042
5306315;1;2;1;80;73;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;73;237,638811810803
5306315;1;4;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;12; ;73;237,638811810803
5306317;1;1;1;80;73;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;1,3;73;443,23034968625
5306317;1;3;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;73;443,23034968625
5306319;1;1;1;80;73;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;73;207,370962195449
5306319;1;2;1;80;73;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;73;207,370962195449
5306321;1;2;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;73;372,498777729168
5306321;1;3;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;73;372,498777729168
5306322;1;1;1;80;73;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;73;210,395018520527
5306322;1;2;1;80;73;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;73;210,395018520527
5306322;1;3;1;80;73;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;73;210,395018520527
5306324;1;2;1;80;23;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;2;23;146,265403392605
5306324;1;4;1;80;23;1;8; ;2; ; ;7; ;2; ;2; ;1;40;877802;2;1;12;3;23;146,265403392605
5306325;1;2;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;222,12554089253
5306325;1;5;1;80;23;1;8; ;2; ; ;6; ;2; ;2; ;1;40;400000;2;1;12;2;23;222,12554089253
5306328;1;1;1;80;23;1;9;RENUNCIO;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;23;190,701294819831
5306328;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;190,701294819831
5306329;1;2;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;176,911564240962
5306329;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;176,911564240962
5306330;1;6;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;111,383644939647
5306330;1;7;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;111,383644939647
5306330;1;8;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;23;111,383644939647
5306332;1;1;1;80;76;1;9;CAMBIO DE CIUDAD DESPLAZADO;1; ;3;8; ;2; ;2; ; ; ; ;2;1;12;3;76;948,156073338581
5306332;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;76;948,156073338581
5306347;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;23;136,1501228997
5306347;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;136,1501228997
5306347;1;7;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;23;136,1501228997
5306349;1;1;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;3;23;153,069771214507
5306356;1;4;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;3;50;275,211517202861
5306357;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;50;156,029581666352
5306358;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;50;285,251317768588
5306358;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;50;285,251317768588
5306360;1;4;1;80;50;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;50;177,394681850196
5306361;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;50;213,178804782778
5306361;1;4;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;50;213,178804782778
5306362;1;2;1;80;50;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;1,4;50;244,427948322194
5306433;1;1;1;80;66;1;9;CAMBIO DE PAIS;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;66;313,073102270644
5306434;1;1;1;80;66;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;66;270,634134088412
5306434;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;270,634134088412
5306434;1;3;1;80;66;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;66;270,634134088412
5306436;1;2;1;80;66;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;2;66;358,906347003437
5306437;1;1;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;276,513872236857
5306437;1;2;1;80;66;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;66;276,513872236857
5306438;1;1;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;270,969814232497
5306438;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;270,969814232497
5306440;1;1;1;80;66;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;66;276,513872236857
5306443;1;1;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;276,513872236857
5306446;1;2;1;80;66;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;66;749,80315967393
5306447;1;1;1;80;66;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;66;847,948529309933
5306448;1;1;1;80;66;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;66;511,572727891784
5306448;1;2;1;80;66;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;1,4;66;511,572727891784
5306448;1;3;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;511,572727891784
5306448;1;4;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;511,572727891784
5306449;1;1;1;80;66;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;3;66;935,311873538079
5306453;1;1;1;80;66;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;66;300,219686641216
5306453;1;2;1;80;66;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;66;300,219686641216
5306454;1;1;1;80;66;1;7; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;12;3;66;201,738528965196
5306454;1;3;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;201,738528965196
5306454;1;4;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;201,738528965196
5306454;1;5;1;80;66;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;2;66;201,738528965196
5306455;1;3;1;80;66;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;66;292,345593979679
5306456;1;5;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;273,196469764641
5306456;1;6;1;80;66;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;66;273,196469764641
5306457;1;1;1;80;66;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;66;298,64130256529
5306457;1;2;1;80;66;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;1,4;66;298,64130256529
5306458;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;245,420201079269
5306458;1;4;1;80;66;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;12;2;66;245,420201079269
5306458;1;5;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;245,420201079269
5306462;1;1;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;285,065933793766
5306462;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;285,065933793766
5306462;1;3;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;285,065933793766
5306464;1;3;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;314,315806202485
5306465;1;1;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;276,513872236857
5306466;1;1;1;80;66;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;66;302,371259259936
5306466;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;302,371259259936
5306466;1;3;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;302,371259259936
5306468;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;350,875036236272
5306468;1;3;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;350,875036236272
5306473;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;600,753809493688
5306474;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;654,338443663825
5306475;1;2;1;80;66;1;4; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;12;4;66;717,812694006873
5306479;1;1;1;80;66;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;1,4;66;513,076029054286
5306479;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;513,076029054286
5306479;1;3;1;80;66;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;66;513,076029054286
5306480;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;717,812694006873
5306481;1;1;1;80;66;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;1,2;66;1094,73637350988
5306481;1;5;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;1094,73637350988
5306482;1;3;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;255,786363945892
5306482;1;4;1;80;66;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;66;255,786363945892
5306483;1;3;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;265,553276894611
5306484;1;2;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;233,658933617459
5306484;1;4;1;80;66;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;66;233,658933617459
5306495;1;1;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;2;68;487,594802790371
5306496;1;1;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;12;2;68;499,979396183009
5306529;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;209,455467759455
5306530;1;2;1;80;23;1;3; ;2; ; ;3; ;2; ;2; ;1;40;877803;2;1;12;3;23;152,24889387988
5306530;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;23;152,24889387988
5306530;1;5;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;152,24889387988
5306534;1;1;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;23;279,702433958325
5306534;1;5;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;23;279,702433958325
5306535;1;1;1;80;23;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;12;2;23;172,216262318052
5306535;1;4;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;23;172,216262318052
5306535;1;5;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;172,216262318052
5306537;1;1;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;23;99,1453292569743
5306537;1;2;1;80;23;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;12;2;23;99,1453292569743
5306539;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;23;272,962823440217
5306539;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;23;272,962823440217
5306539;1;6;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;23;272,962823440217
5306540;1;2;1;80;05;1;8; ;1; ;1;9; ;1; ;2; ;2; ;877800;2;1;12;1,4;05;1375,29045145184
5306541;1;2;1;80;05;1;8; ;1; ;1;9; ;1; ;2; ;2; ;877800;2;1;12;2;05;1409,07205887492
5306542;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;889,9579789047
5306544;1;2;1;80;05;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;05;1459,94471744292
5306548;1;2;1;80;05;1;8; ;2; ; ;12;NO TIENE RECURSOS;2; ;1;400000;1;48;877800;2;1;12;1,1;05;760,735393622906
5306548;1;6;1;80;05;1;8; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;12;2;05;760,735393622906
5306549;1;1;1;80;05;1;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;05;1172,64282839618
5306549;1;3;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;2;05;1172,64282839618
5306554;1;1;1;80;05;1;9;POR DESPLAZAMIENTO FORZADO;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;05;814,594548954191
5306554;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;814,594548954191
5306554;1;5;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;814,594548954191
5306554;1;6;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ;2; ;877800;2;1;12;2;05;814,594548954191
5306555;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;799,191338907174
5306556;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;946,348311636609
5306557;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;889,9579789047
5306558;1;1;1;80;13;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;13;577,652894846993
5306558;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;577,652894846993
5306558;1;7;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;577,652894846993
5306560;1;1;1;80;13;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;13;576,45492201801
5306560;1;2;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;576,45492201801
5306561;1;1;1;80;13;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;13;478,651643964806
5306561;1;2;1;80;13;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;13;478,651643964806
5306562;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;468,200701878672
5306565;1;2;1;80;13;1;7; ;2; ; ;12;POR SEGURIDAD POR COVID 19;2; ;2; ;1;48;877803;2;1;12;1,4;13;337,920640100577
5306566;1;2;1;80;13;1;9;POR PANDEMIA COVID 19;2; ; ;10; ;1; ;2; ; ; ; ;2;1;12;1,2;13;380,848365911602
5306567;1;1;1;80;13;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;3;13;478,651643964806
5306567;1;2;1;80;13;1;9;POR CUARENTENA COVID 19;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;1,4;13;478,651643964806
5306568;1;1;1;80;13;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;3;13;415,069751229268
5306570;1;1;1;80;13;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;13;390,028745516589
5306570;1;5;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;13;390,028745516589
5306571;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;558,021573155871
5306571;1;4;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;13;558,021573155871
5306572;1;2;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;382,592967504377
5306573;1;2;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;275,784437441777
5306574;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;392,13983079792
5306574;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;392,13983079792
5306575;1;3;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;13;303,694944508938
5306579;1;1;1;80;13;1;1; ;2; ; ;12;CUARENTENA COVID;1; ;2; ;1;48;877802;2;1;12;1,4;13;401,498222562142
5306579;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;401,498222562142
5306580;1;1;1;80;13;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;13;400,959633444141
5306581;1;1;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;386,806104407281
5306582;1;1;1;80;13;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;3;13;504,890622506467
5306582;1;2;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;13;504,890622506467
5306583;1;1;1;80;13;2; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;12; ;13;289,355966108903
