DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;MES;DPTO;fex_c_2011
5306788;1;1;1;1;2;1;1;1;4;3; ; ; ; ;510000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;3;1;4;1;2;2;1;1;2;1;1;01;05;12;05;1009,48699357424
5306789;1;4;2;1;1;1;1;1;3;1; ; ;25000000;400000; ;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;12;05;1375,29045145184
5306790;1;5;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;1;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;12;05;1605,26146083131
5306791;1;4;3;1;1;1;1;1;3;1; ; ;250000000;950000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;17;12;17;106,051224793084
5306792;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;12;17;163,593281044827
5306793;1;3;2;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;17;12;17;156,04532598225
5306794;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;12;17;199,555688205969
5306795;1;3;2;1;1;1;1;1;4;3; ; ; ; ;550000;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;17;12;17;117,46301107253
5306796;1;5;4;1;1;1;1;1;3;1; ; ;99;400000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;2;1;2;1;4;7;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;17;12;17;424,204899172336
5306797;1;3;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;17;12;17;153,615847091982
5306806;1;2;1;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;68;12;68;528,184258839872
5306807;1;2;1;1;1;1;1;1;3;3; ; ; ; ;650000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;68;12;68;566,027553695694
5306808;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;4;6;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;68;12;68;422,168058714191
5306809;1;5;4;1;1;1;1;1;3;4; ; ; ;900000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;1;2;2;2;1;4;6;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;12;68;499,867465848617
5306810;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;52;12;52;276,660277805124
5306820;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;12;17;229,43740974328
5306821;1;5;3;1;1;1;1;1;4;1; ; ;98;98; ;1;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;3;2;1;1;2;1;1;01;17;12;17;212,153029907392
5306822;1;6;3;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;1;4;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;12;17;178,308333453361
5306823;1;6;4;1;1;1;1;3;3;4; ; ; ;98; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;12;17;330,092249422746
5306824;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;1;2;1;4;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;12;17;153,174904459273
5306825;1;5;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;4;1;3;1;1;1;2;1;1;01;17;12;17;160,973373296249
5306826;1;4;3;1;1;1;1;3;3;3; ; ; ; ;500000;2;2;1;1;1;2;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;1;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;12;17;333,541135314837
5306827;1;5;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;1;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;17;12;17;166,022759935095
5306828;1;5;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;3;7;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;12;17;424,204899172336
5306845;1;4;3;1;1;1;1;1;3;1; ; ;200000000;1600000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;1;1;2;1;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;12;05;873,018569876836
5306847;1;6;2;1;1;1;1;1;3;1; ; ;300000000;1600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;2;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;12;05;1172,64282839618
5306848;1;3;3;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;05;12;05;1730,90284950729
5306849;1;3;1;1;1;1;1;1;4;3; ; ; ; ;210000;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;12;05;1105,42546064284
5306850;1;2;2;1;1;1;1;2;4;3; ; ; ; ;250000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;5;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;12;05;834,065135382679
5306851;1;4;3;1;1;1;1;3;3;4; ; ; ;7000000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;05;12;05;1129,76372190869
5306852;1;4;2;1;1;1;1;1;3;1; ; ;150000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;5;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;05;12;05;1118,98844134881
5306853;1;4;1;1;1;1;1;1;1;1; ; ;250000000;1700000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;1;2;1;2;1;2;2;2; ;1;2;1;4;1;4;2;1;1;2;1;1;01;05;12;05;563,394701289619
5306854;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1150000;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;12;05;556,163411835468
5306855;1;3;2;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2; ;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;12;05;606,268404912849
5306856;1;6;3;1;1;1;1;1;3;3; ; ; ; ;1400000;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;12;05;561,431179440297
5306857;1;6;3;1;1;1;1;1;4;1; ; ;550000000;2200000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;2;1;2;1;3;3;2; ;1;2;1;4;1;4;2;1;1;2;1;1;01;05;12;05;416,313549618714
5306858;1;3;2;1;1;1;1;1;4;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;2;1;1;3;1;2;01;50;12;50;350,871691178879
5306859;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;50;12;50;220,335660566147
5306860;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;50;12;50;316,09959051327
5306861;1;3;2;1;1;1;1;1;3;1; ; ;30000000;300000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;2; ;1;1;1;3;1;2;01;50;12;50;231,077037738955
5306862;1;3;2;1;1;1;1;1;3;1; ; ;98;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;50;12;50;201,486969606243
5306863;1;4;3;1;1;1;1;1;3;4; ; ; ;800000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;50;12;50;201,486969606243
5306864;1;2;1;1;1;1;1;6; ;3; ; ; ; ;350000;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;50;12;50;266,402626808685
5306865;1;4;3;1;1;1;1;1;3;4; ; ; ;700000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;5;6;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;50;12;50;276,226679070602
5306866;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;5;2;1;1;2;1;1;2;1;1;01;05;12;05;872,521080666948
5306867;1;4;3;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;5;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;12;05;1668,13027076536
5306868;1;3;2;1;1;1;1;1;1;4; ; ; ;500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;05;12;05;1788,07332944081
5306869;1;1;1;1;2;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;3;1;2;1;2;2;1;1;2;1;1;01;05;12;05;928,911413398857
5306871;1;1;1;1;2;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;3;1;2;1;2;2;1;1;2;1;1;01;05;12;05;1002,24115515863
5306872;1;4;3;1;1;1;1;1;4;3; ; ; ; ;450000;2;2;1;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;4;6;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;12;05;1711,16143887227
5306873;1;3;3;1;1;1;1;1;4;3; ; ; ; ;400000;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;7;8;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;68;12;68;522,122950575976
5306874;1;4;3;1;1;1;1;1;3;1; ; ;230000000;700000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;1;2;2;1;4;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;12;68;560,969427042194
5306875;1;5;3;1;1;1;1;1;3;1; ; ;98;800000; ;1;1;2;1;1;1;1;1;1;2;1;2;2;2;2;2;1;1;1;2;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;12;68;513,955393139873
5306876;1;5;4;3;1;1;1;1;3;1; ; ;90000000;400000; ;2;2;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;1;5;7;2; ;1;1;1;4;1;1;1;2;1;3;1;1;01;68;12;68;502,073962530075
5306877;1;2;2;1;1;1;1;3;4;3; ; ; ; ;260000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;7;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;68;12;68;558,729425588095
5306878;1;2;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;12;11;3307,36664572565
5306880;1;2;2;1;1;1;1;1;3;3; ; ; ; ;480000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;12;11;3383,02812625701
5306881;1;2;1;1;1;1;10;1;3;2; ;400000;200000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;11;12;11;3446,55734736183
5306896;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;2;3;1;1;2;1;1;3;1;1;01;66;12;66;324,082719151203
5306897;1;3;3;1;1;1;1;1;4;4; ; ; ;350000; ;2;2;1;1;2;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2;4;2; ;1;1;2;3;1;1;2;1;1;3;1;1;01;66;12;66;459,624626001875
5306898;1;2;2;1;1;1;1;1;4;3; ; ; ; ;50000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;7;2;1;1;2;1;1;3;1;1;01;66;12;66;270,218163651246
5306899;1;3;2;1;1;1;1;1;3;1; ; ;70000000;350000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;276,513872236857
5306900;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;443,95012236468
5306901;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;324,082719151203
5306902;1;4;3;1;1;1;1;1;3;1; ; ;70000000;350000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;66;12;66;239,954642203069
5306903;1;3;1;1;1;1;1;1;4;4; ; ; ;350000; ;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;2;1;1;3;1;1;01;66;12;66;276,513872236857
5306905;1;4;2;1;1;1;1;1;3;3; ; ; ; ;875000;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;66;12;66;298,64130256529
5306906;1;5;3;1;1;1;1;1;4;1; ; ;40000000;250000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;1;5;2;1;1;2;1;1;3;1;1;01;66;12;66;293,923978055605
5306907;1;3;2;1;1;1;1;1;4;3; ; ; ; ;190000;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;5;2; ;1;1;5;3;1;1;2;1;1;3;1;1;01;66;12;66;424,800998149641
5306908;1;3;1;1;1;1;1;1;4;1; ; ;41000000;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;5;2;1;1;2;1;1;3;1;1;01;66;12;66;358,906347003437
5306909;1;4;3;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;459,624626001875
5306910;1;3;1;1;1;1;1;1;4;1; ; ;38000000;180000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;5;3;1;1;2;1;1;3;1;1;01;66;12;66;276,513872236857
5306911;1;2;1;1;1;1;1;1;3;1; ; ;60000000;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;66;12;66;318,617160275004
5306912;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;552,699712130283
5306913;1;3;2;1;1;1;1;1;3;1; ; ;65000000;350000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;336,778916675004
5306914;1;3;3;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;6;8;2; ;1;1;1;4;1;3;2;1;1;3;1;1;01;66;12;66;480,14995090846
5306915;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;66;12;66;517,123896955646
5306916;1;1;1;1;1;1;1;6; ;4; ; ; ;200000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;66;12;66;378,88220471315
5306917;1;4;3;1;1;1;1;1;3;3; ; ; ; ;950000;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;66;12;66;328,747605907839
5306918;1;4;1;1;1;1;1;1;3;1; ; ;200000000;700000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;66;12;66;318,617160275004
5306919;1;2;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;2;2;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;2;1;1;4;1;1;01;66;12;66;318,617160275004
5306920;1;4;2;1;1;1;1;1;4;4; ; ; ;1000000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;4;2;1;1;3;1;1;01;66;12;66;263,817674713057
5306921;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;66;12;66;378,88220471315
5306922;1;3;2;1;1;1;1;1;3;1; ; ;200000000;700000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;66;12;66;256,538014527143
5306923;1;5;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;5;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;66;12;66;368,923574170327
5306923;2;1;1;1;2;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;2;1;1;4;1;4;1;1;1;3;1;1;01;66;12;66;368,923574170327
5306923;3;1;1;1;2;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;3;1;1;4;1;4;1;1;1;3;1;1;01;66;12;66;368,923574170327
5306924;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;66;12;66;487,631794478753
5306925;1;3;2;1;1;1;1;1;4;1; ; ;10000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;7;3;1;1;2;1;1;3;1;1;01;66;12;66;370,850893945986
5306929;1;3;2;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;66;12;66;300,219686641216
5306932;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;276,513872236857
5306933;1;4;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;66;12;66;248,506703759979
5306935;1;5;3;1;1;1;1;1;3;2; ;400000;120000000;500000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;415,190766565398
5306936;1;5;4;1;1;1;1;1;4;4; ; ; ;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;4;7;2; ;1;1;1;4;1;2;2;1;1;3;1;1;01;66;12;66;295,166681987446
5306937;1;3;2;1;1;1;1;1;3;1; ; ;130000000;450000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;300,219686641216
5306938;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;310,585849507839
5306941;1;5;4;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;2;2;2;2;1;3;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;66;12;66;474,037194058349
5306942;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;66;12;66;350,875036236272
5306943;1;3;2;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;66;12;66;452,80816662652
5306944;1;3;2;1;1;1;1;1;3;4; ; ; ;460000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;66;12;66;336,778916675004
5306945;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;66;12;66;276,513872236857
5306946;1;4;3;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;66;12;66;256,538014527143
5306947;1;5;2;1;1;1;1;1;3;1; ; ;250000000;900000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;2;1;2;1;1;1;4;1;4;1;1;1;3;1;1;01;66;12;66;276,513872236857
5306948;1;2;1;1;1;1;1;1;4;3; ; ; ; ;385000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;2;1;1;3;1;1;01;66;12;66;318,617160275004
5306949;1;4;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;66;12;66;293,097244560931
5306950;1;4;3;1;1;1;1;1;3;4; ; ; ;600000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;66;12;66;287,523489117416
5306951;1;3;2;1;1;1;1;1;3;3; ; ; ; ;370000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;66;12;66;432,832308916806
