DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S2,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S2A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,CLASE,FT,DPTO,AREA,fex_c_2011
949474,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,76,76,762.985.820.167.382
949474,1,3,1,90,,2,,1,2,2,2,2,2,2,2,1,,,20,,,,,,,,5,1,1,76,76,762.985.820.167.382
949474,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,762.985.820.167.382
949475,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,1,1,76,76,651.581.460.076.136
949477,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,726.744.290.756.742
949477,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,76,76,726.744.290.756.742
949478,1,1,1,90,,2,,1,2,1,2,2,2,2,1,2,,,1,,30,,,,,3,,1,1,76,76,89.620.297.870.533
949478,1,2,1,90,,2,,1,2,1,1,2,2,2,2,2,,,8,,7,15,,,,,,1,1,76,76,89.620.297.870.533
949479,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,705.894.991.525.213
949479,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,1,1,76,76,705.894.991.525.213
949479,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,50,,,,,,,1,1,76,76,705.894.991.525.213
949479,1,6,1,90,,2,,2,2,1,2,2,2,2,1,1,,,,,6,,,,,8,8,1,1,76,76,705.894.991.525.213
949479,2,1,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,705.894.991.525.213
949484,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,1,1,76,76,791.775.317.329.772
949484,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,1,1,76,76,791.775.317.329.772
949484,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,791.775.317.329.772
949486,1,1,1,90,,2,,1,2,1,2,2,2,2,2,1,,,35,,25,,,,,,2,1,1,76,76,722.021.345.242.952
949486,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,722.021.345.242.952
949486,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,722.021.345.242.952
949486,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,722.021.345.242.952
949488,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,620.281.910.047.359
949488,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,1,1,76,76,620.281.910.047.359
949488,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,76,76,620.281.910.047.359
949488,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,1,1,76,76,620.281.910.047.359
949488,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,620.281.910.047.359
949491,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,75.034.396.319.342
949491,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,76,76,75.034.396.319.342
949491,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,1,1,76,76,75.034.396.319.342
949491,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,75.034.396.319.342
949491,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,75.034.396.319.342
949491,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,75.034.396.319.342
949491,1,7,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,76,76,75.034.396.319.342
949493,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,724.120.006.345.798
949493,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,1,1,76,76,724.120.006.345.798
949493,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,724.120.006.345.798
949493,1,4,1,90,,2,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,8,1,1,76,76,724.120.006.345.798
949493,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,18,,,,,,,,,1,1,76,76,724.120.006.345.798
949493,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,76,76,724.120.006.345.798
949493,1,7,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,76,76,724.120.006.345.798
949497,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,717.423.992.062.476
949497,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,1,1,76,76,717.423.992.062.476
949497,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,1,1,76,76,717.423.992.062.476
949499,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,759.226.046.463.016
949499,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,35,,,,,,,1,1,76,76,759.226.046.463.016
949501,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,697.954.793.594.352
949501,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,1,1,76,76,697.954.793.594.352
949501,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,76,76,697.954.793.594.352
949502,1,1,1,90,,2,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,4,1,1,76,76,848.105.984.306.352
949504,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,643.977.761.431.771
949504,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,1,1,76,76,643.977.761.431.771
949504,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,643.977.761.431.771
949506,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,1,1,76,76,860.604.468.027.854
949506,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,860.604.468.027.854
949506,2,1,2,90,,2,,1,2,2,2,2,2,2,2,1,,,14,,,,,,,,6,1,1,76,76,860.604.468.027.854
949508,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,76,76,941.826.765.644.981
949508,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,48,,8,,,,,,,1,1,76,76,941.826.765.644.981
949508,1,3,1,90,,2,,1,2,2,2,2,1,2,2,2,,,7,,,,,4,,,,1,1,76,76,941.826.765.644.981
949508,1,10,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,76,76,941.826.765.644.981
949512,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,76,76,653.298.060.126.037
949512,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,1,1,76,76,653.298.060.126.037
949514,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,890.198.723.326.436
949514,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,1,1,76,76,890.198.723.326.436
949514,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,890.198.723.326.436
949514,1,7,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,890.198.723.326.436
949514,1,8,1,90,,2,,1,2,1,2,2,2,2,2,2,,,16,,24,,,,,,,1,1,76,76,890.198.723.326.436
949518,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,1,1,76,76,785.833.683.049.855
949518,1,2,1,90,,2,,2,2,2,2,2,1,2,2,2,,,,,,,,12,,,,1,1,76,76,785.833.683.049.855
949518,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,24,,18,,,,,,,1,1,76,76,785.833.683.049.855
949518,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,785.833.683.049.855
949518,1,7,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,785.833.683.049.855
949518,1,8,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,785.833.683.049.855
949521,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,76,76,795.096.875.609.469
949523,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,48,,,,,,,,,1,1,76,76,742.501.503.928.834
949523,1,2,1,90,,2,,1,2,2,2,2,1,2,2,2,,,14,,,,,4,,,,1,1,76,76,742.501.503.928.834
949527,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,726.744.290.756.742
949527,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,1,1,76,76,726.744.290.756.742
949528,1,1,1,90,,2,,1,2,2,2,2,2,2,2,1,,,1,,,,,,,,5,1,1,76,76,771.625.940.659.178
949530,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,855.510.822.249.876
949530,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,49,,,,,,,1,1,76,76,855.510.822.249.876
949531,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,76,76,721.650.644.978.764
949534,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,1,1,76,76,860.127.902.182.499
949534,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,860.127.902.182.499
949535,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,1,1,76,76,696.238.193.544.451
949535,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,696.238.193.544.451
949538,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,642.036.244.947.749
949538,1,2,1,90,,2,,1,2,2,2,2,1,2,2,2,,,16,,,,,24,,,,1,1,76,76,642.036.244.947.749
949538,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,1,1,76,76,642.036.244.947.749
949538,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,642.036.244.947.749
949540,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,876.429.196.360.428
949540,1,2,1,90,,2,,1,2,1,2,2,2,2,1,2,,,48,,14,,,,,12,,1,1,76,76,876.429.196.360.428
949540,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,1,1,76,76,876.429.196.360.428
949540,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,76,76,876.429.196.360.428
949542,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,514.876.290.370.683
949542,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,514.876.290.370.683
949542,1,3,1,90,,2,,2,1,2,2,2,2,2,2,2,,,,18,,,,,,,,1,1,76,76,514.876.290.370.683
949544,1,1,1,90,,2,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,6,1,1,76,76,742.846.130.130.221
949544,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,42,,,,,,,,,1,1,76,76,742.846.130.130.221
949544,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,742.846.130.130.221
949544,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,76,76,742.846.130.130.221
949544,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,1,1,76,76,742.846.130.130.221
949544,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,742.846.130.130.221
949544,1,8,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,76,76,742.846.130.130.221
949550,1,1,1,90,,2,,1,2,2,1,2,2,2,2,2,,,36,,,15,,,,,,1,1,76,76,781.643.513.222.197
949550,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,781.643.513.222.197
949550,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,781.643.513.222.197
949551,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,755.904.488.183.319
949551,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,76,76,755.904.488.183.319
949551,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,755.904.488.183.319
949551,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,755.904.488.183.319
949554,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,76,76,6.137.349.724.357
949554,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,6.137.349.724.357
949555,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,1,1,76,76,672.767.258.594.161
949555,1,2,1,90,,2,,1,2,2,2,2,1,2,2,2,,,21,,,,,3,,,,1,1,76,76,672.767.258.594.161
949557,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,709.008.788.004.801
949557,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,16,,,,,,,,,1,1,76,76,709.008.788.004.801
949557,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,1,1,76,76,709.008.788.004.801
949557,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,1,1,76,76,709.008.788.004.801
949558,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,1,1,76,76,754.676.481.690.875
949558,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,754.676.481.690.875
949558,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,76,76,754.676.481.690.875
949560,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,1,1,76,76,726.744.290.756.742
949560,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,726.744.290.756.742
949562,1,1,1,90,,2,,2,2,2,2,2,1,2,2,2,,,,,,,,4,,,,1,1,76,76,795.096.875.609.469
949565,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,1,1,76,76,728.719.949.250.725
949565,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,3,,3,,,,,,,1,1,76,76,728.719.949.250.725
949566,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,653.298.060.126.037
949566,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,76,76,653.298.060.126.037
949567,1,1,1,90,,2,,1,2,2,2,2,2,1,2,2,,,2,,,,,,6,,,1,1,76,76,856.806.343.902.802
949567,1,2,1,90,,2,,1,2,2,2,2,2,1,2,2,,,82,,,,,,3,,,1,1,76,76,856.806.343.902.802
949567,1,3,1,90,,2,,1,2,2,2,2,2,1,2,2,,,7,,,,,,2,,,1,1,76,76,856.806.343.902.802
949567,1,4,1,90,,2,,1,2,2,2,2,2,1,2,2,,,2,,,,,,1,,,1,1,76,76,856.806.343.902.802
949569,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,815.947.734.559.539
949569,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,815.947.734.559.539
949571,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,1,1,76,76,672.767.258.594.161
949571,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,672.767.258.594.161
949572,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,1,1,76,76,933.834.809.943.558
949572,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,933.834.809.943.558
949572,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,933.834.809.943.558
949574,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,76,76,779.169.221.052.043
949574,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,24,,72,,,,,,,1,1,76,76,779.169.221.052.043
949574,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,779.169.221.052.043
949574,2,1,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,779.169.221.052.043
949574,2,2,2,90,,2,,1,2,2,2,2,2,2,2,2,,,63,,,,,,,,,1,1,76,76,779.169.221.052.043
949574,2,3,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,779.169.221.052.043
949574,2,4,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,779.169.221.052.043
949574,3,1,3,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,1,1,76,76,779.169.221.052.043
949574,3,2,3,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,76,76,779.169.221.052.043
949579,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,1,1,76,76,73.025.006.526.512
949579,2,1,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,73.025.006.526.512
949579,2,2,2,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,2,,,,,,,1,1,76,76,73.025.006.526.512
949581,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,1,1,76,76,784.807.904.797.279
949581,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,76,76,784.807.904.797.279
949582,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,1,1,76,76,695.022.396.019.412
949584,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,76,76,686.911.758.786.427
949584,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,1,1,76,76,686.911.758.786.427
949584,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,76,76,686.911.758.786.427
949585,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,42,,42,,,,,,,1,1,76,76,814.756.111.534.922
949585,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,1,1,76,76,814.756.111.534.922
949585,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,814.756.111.534.922
949585,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,814.756.111.534.922
949585,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,814.756.111.534.922
949585,1,7,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,76,76,814.756.111.534.922
949589,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,715.156.006.089.907
949589,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,715.156.006.089.907
949590,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,15,,10,,,,,,,1,1,76,76,809.843.646.980.705
949590,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,15,,,,,,,1,1,76,76,809.843.646.980.705
949595,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,104.582.120.904.026
949595,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,104.582.120.904.026
949597,1,1,1,90,,2,,1,2,2,2,2,2,1,2,2,,,2,,,,,,5,,,1,1,76,76,799.227.349.578.023
949597,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,1,1,76,76,799.227.349.578.023
949597,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,1,1,76,76,799.227.349.578.023
949597,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,76,76,799.227.349.578.023
949597,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,76,76,799.227.349.578.023
949597,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,799.227.349.578.023
949600,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,1,1,76,76,711.247.754.715.004
949600,1,2,1,90,,2,,1,2,2,2,2,2,2,2,1,,,1,,,,,,,,9,1,1,76,76,711.247.754.715.004
949600,2,1,2,90,,2,,1,2,2,2,2,2,2,2,2,,,9,,,,,,,,,1,1,76,76,711.247.754.715.004
949602,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,1,1,76,76,684.607.296.788.248
949602,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,684.607.296.788.248
949602,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,24,,18,,,,,,,1,1,76,76,684.607.296.788.248
949604,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,9,,,,,,,,,1,1,76,76,799.227.349.578.023
949604,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,1,1,76,76,799.227.349.578.023
949604,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,18,,,,,,,,,1,1,76,76,799.227.349.578.023
949604,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,1,1,76,76,799.227.349.578.023
949604,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,799.227.349.578.023
949604,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,1,1,76,76,799.227.349.578.023
949606,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,1,1,76,76,771.625.940.659.178
949608,1,1,1,90,,2,,1,2,2,2,2,2,1,2,2,,,12,,,,,,18,,,1,1,76,76,880.978.761.132.569
949608,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,24,,48,,,,,,,1,1,76,76,880.978.761.132.569
949608,1,3,1,90,,2,,1,2,2,2,2,2,2,1,2,,,5,,,,,,,6,,1,1,76,76,880.978.761.132.569
949609,1,1,1,90,,2,,1,2,2,2,1,2,2,2,1,,,15,,,,10,,,,5,1,1,76,76,651.581.460.076.136
949612,1,1,1,90,,2,,1,2,2,2,2,2,2,2,1,,,3,,,,,,,,2,1,1,76,76,682.087.557.288.427
949614,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,76,76,672.767.258.594.161
949614,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,1,1,76,76,672.767.258.594.161
949615,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,1,1,76,76,771.625.940.659.178
949617,1,1,1,90,,2,,1,2,1,2,2,2,2,2,1,,,9,,14,,,,,,1,1,1,76,76,682.087.557.288.427
949618,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,76,76,819.163.427.258.068
949618,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,18,,30,,,,,,,1,1,76,76,819.163.427.258.068
949620,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,42,,,,,,,1,1,76,76,843.403.359.648.317
949620,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,6,,12,,,,,,,1,1,76,76,843.403.359.648.317
949622,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,1,1,76,76,786.681.671.551.794
949622,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,1,1,76,76,786.681.671.551.794
949623,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,1,1,76,76,934.698.608.627.006
949623,1,2,1,90,,2,,1,2,2,1,2,2,2,2,2,,,40,,,12,,,,,,1,1,76,76,934.698.608.627.006
949623,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,1,1,76,76,934.698.608.627.006
949623,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,934.698.608.627.006
949625,1,1,1,90,,2,,1,2,1,2,2,2,2,2,1,,,18,,10,,,,,,24,1,1,76,76,805.039.149.945.429
949625,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,30,,,,,,,1,1,76,76,805.039.149.945.429
949625,1,4,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,5,,,,,,,1,1,76,76,805.039.149.945.429
949627,1,1,1,90,,2,,1,2,2,1,2,2,2,2,2,,,5,,,72,,,,,,1,1,76,76,825.389.019.237.568
949627,1,2,1,90,,2,,1,2,2,1,2,2,2,2,2,,,24,,,24,,,,,,1,1,76,76,825.389.019.237.568
949627,1,3,1,90,,2,,1,2,1,1,2,2,2,2,2,,,21,,18,10,,,,,,1,1,76,76,825.389.019.237.568
949630,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,1,1,76,76,899.190.283.545.753
949630,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,1,1,76,76,899.190.283.545.753
949630,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,1,1,76,76,899.190.283.545.753
949633,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,10.468.355.908.069
949633,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,1,1,76,76,10.468.355.908.069
949633,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,76,76,10.468.355.908.069
