DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,DSCY,OFICIO1,OFICIO2,RAMA2D_D,RAMA4D_D,DPTO,fex_c_2011
931528,1,1,1,70,50,18,48,1,,2,19,1,,2,4,,,,,,,,,,1,,2,,2,1,2,53,53,55,5530,50,147.936.438.814.458
931529,1,1,1,70,50,12,48,1,,2,13,1,,2,4,,,,,,,,,,1,,2,,2,1,1,45,38,64,6421,50,200.090.202.834.688
931533,1,3,1,70,50,8,48,1,,2,9,1,,9,4,,,,,,,,,,1,,2,,2,1,1,5,97,52,5211,50,136.159.991.379.815
931534,1,3,1,70,50,48,16,1,,2,17,1,,3,1,,,,,,,,,,1,,2,,2,1,2,53,53,55,5521,50,250.607.526.481.675
931549,1,6,1,70,50,12,48,1,,2,20,2,,9,3,,,,,,,,,,1,,2,,2,1,1,58,58,75,7522,50,148.709.042.040.496
931569,1,3,1,70,50,6,48,4,,2,8,4,,2,9,SOLO VINCULADO AL SISBEN,,,,,,,,,1,,2,,2,1,1,84,84,50,5040,50,174.386.799.165.079
931571,1,4,1,70,50,8,84,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,50,196.959.390.937.653
931572,1,5,1,70,50,20,48,1,,2,32,1,,3,1,,,,,,,,,,1,,2,,2,1,2,95,95,45,4521,50,332.599.738.793.002
931572,1,7,1,70,50,20,48,1,,2,32,1,,3,1,,,,,,,,,,1,,2,,2,1,2,95,95,45,4521,50,332.599.738.793.002
931573,1,1,1,70,50,8,45,4,,2,8,4,,1,4,,,,,,,,,,1,,2,,2,1,1,59,59,93,9309,50,170.487.739.427.409
931580,1,2,1,70,50,4,40,1,,2,4,1,,2,2,,,,,,,,,,1,,2,,2,1,1,53,95,45,4521,50,237.822.372.927.145
931606,1,1,1,70,52,156,48,4,,2,156,1,,2,2,,,,,,,,,,1,,1,100000,2,1,2,98,39,64,6412,52,129.871.705.998.332
931607,1,11,1,70,52,52,48,1,,2,26,1,,2,1,,,,,,,,,,1,,2,,2,1,2,58,79,50,5020,52,16.319.085.091.538
931610,1,5,1,70,52,26,48,1,,2,13,1,,2,4,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,52,138.163.948.127.387
931613,1,3,1,70,52,52,50,4,,2,52,1,,3,4,,,,,,,,,,1,,2,,2,1,2,59,45,52,5233,52,286.147.748.332.424
931625,1,4,1,70,52,4,48,1,,2,4,1,,8,1,,,,,,,,,,1,,1,516500,2,1,1,39,39,45,4530,52,148.551.672.058.635
931631,1,3,1,70,52,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,200000,2,1,1,87,87,50,5020,52,149.150.055.406.068
931634,1,5,1,70,52,2,50,1,,2,2,4,,1,4,,,,,,,,,,1,,1,150000,2,1,1,98,98,60,6022,52,147.063.694.585.939
931638,1,3,1,70,52,3,48,1,,2,17,1,,7,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5244,52,14.125.890.418.298
931638,1,4,1,70,52,2,72,4,,2,2,4,,1,1,,,,,,,,,,1,,1,300000,2,1,1,98,98,60,6031,52,14.125.890.418.298
931639,1,1,1,70,52,8,40,1,,2,21,1,,9,3,,,,,,,,,,1,,2,,2,1,1,58,58,64,6421,52,132.045.475.236.551
931643,1,1,1,70,52,17,24,4,,2,17,4,,1,2,,,,,,,,,,1,,2,,2,1,2,94,94,36,3699,52,141.252.287.790.111
931649,1,1,1,70,52,4,30,4,,2,4,4,,1,1,,,,,,,,,1,,YA ES PENSIONADO,1,300000,2,1,1,44,44,70,7020,52,147.635.535.124.975
931657,1,2,1,70,52,4,48,1,,2,17,1,,6,3,,,,,,,,,,1,,2,,2,1,1,13,13,80,8043,52,151.146.238.263.191
931663,1,1,1,70,52,52,48,1,,2,48,1,,7,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,52,241.840.193.508.689
931667,1,2,1,70,52,2,24,1,,2,2,4,,1,1,,,,,,,,,,1,,1,100000,2,1,1,45,53,55,5522,52,272.763.145.860.923
931673,1,3,1,70,52,2,40,1,,2,2,1,,3,4,,,,,,,,,,1,,1,200000,2,1,1,84,87,50,5020,52,17.490.291.130.995
931676,1,1,1,70,52,24,40,4,,2,24,1,,2,7,,,,,,,,,,1,,2,,2,1,2,98,45,52,5242,52,268.427.048.167.013
931684,1,3,1,70,52,8,40,2,,2,52,1,,2,2,,,,,,,,,,1,,2,,2,1,1,32,45,52,5219,52,142.255.612.786.703
931691,1,6,1,70,52,24,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,19,,,,52,236.606.141.378.793
931693,1,4,1,70,52,8,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,52,174.089.734.972.642
931695,1,2,1,70,52,27,40,1,,2,4,4,,1,8,,,,,,,,,,1,,1,200000,2,1,2,59,59,85,8519,52,118.144.989.427.105
931695,1,9,1,70,52,40,40,1,,2,20,1,,9,4,,,,,,,,,,1,,2,,2,1,2,2,43,15,1521,52,118.144.989.427.105
931703,1,1,1,70,52,8,40,1,,2,3,4,,1,1,,,,,,,,,,1,,1,150000,2,1,1,81,81,36,3611,52,132.045.475.236.551
931704,1,1,1,70,52,40,40,1,,2,6,1,,9,6,,,,,,,,,,1,,1,600000,2,1,2,98,45,15,1589,52,148.740.924.716.314
931704,1,2,1,70,52,8,40,1,,2,8,1,,2,8,,,,,,,,,,1,,2,,2,1,1,59,41,52,5231,52,148.740.924.716.314
931704,1,3,1,70,52,52,40,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5244,52,148.740.924.716.314
931705,1,2,1,70,52,52,20,1,,2,52,1,,2,2,,,,,,,,,,1,,2,,2,1,2,59,59,85,8512,52,125.969.293.996.695
931714,1,1,1,70,52,24,40,5,,2,24,5,,6,7,,,,,,,,,,1,,2,,2,1,2,2,2,45,4530,52,134.343.003.797.418
931714,1,4,1,70,52,8,40,1,,2,8,1,,3,4,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,52,134.343.003.797.418
931716,1,3,1,70,52,64,40,1,,2,24,1,,3,8,,,,,,,,,,1,,2,,2,1,2,3,86,92,9212,52,151.722.149.900.577
931727,1,3,1,70,52,24,40,1,,2,24,4,,9,1,,,,,,,,,,1,,2,,2,1,2,8,8,75,7512,52,174.402.521.458.913
931727,1,5,1,70,52,12,40,1,,2,3,4,,1,4,,,,1,,,,,,,,1,250000,2,1,1,8,8,72,7250,52,174.402.521.458.913
931728,1,1,1,70,52,12,48,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,1,84,84,29,2925,52,171.997.207.912.036
931729,1,3,1,70,52,24,40,2,,2,12,4,,1,4,,,1,,,,,,,,,2,,2,1,2,2,13,80,8060,52,132.127.613.415.769
931730,1,1,1,70,52,20,48,1,,2,20,4,,1,6,,,,,,,,,,1,,2,,2,1,2,45,41,52,5233,52,115.581.570.065.447
931730,1,2,1,70,52,3,44,1,,2,3,1,,3,4,,,,,,,,,,1,,1,450000,2,1,1,45,33,52,5233,52,115.581.570.065.447
931734,1,1,1,70,52,4,30,3,,2,4,3,,1,1,,,,,,,,,,1,,1,200000,2,1,1,54,54,95,9500,52,125.231.639.445.736
931735,1,1,1,70,52,5,40,1,,2,5,1,,3,8,,,,,,,,,,1,,2,,2,1,1,45,45,52,5219,52,142.433.199.167.799
931736,1,1,1,70,52,2,40,1,,2,2,1,,2,8,,,,,,,,,,1,,1,300000,2,1,1,85,85,45,4542,52,142.433.199.167.799
931743,1,2,1,70,52,52,40,1,,2,52,4,,9,4,,,,,,,,,,1,,2,,2,1,2,59,59,85,8512,52,158.390.994.096.603
931752,1,1,1,70,52,2,40,4,,2,2,4,,2,1,,,,,,,,,,1,,1,200000,2,1,1,41,41,52,5211,52,133.327.906.431.653
931752,1,3,1,70,52,8,40,4,,2,8,4,,2,1,,,,,,,,,,1,,2,,2,1,1,98,41,52,5211,52,133.327.906.431.653
931752,1,8,1,70,52,4,40,1,,2,4,1,,4,1,,,,,,,,,,1,,1,300000,2,1,1,45,45,15,1551,52,133.327.906.431.653
931755,1,3,1,70,52,52,40,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,2,34,38,64,6422,52,171.507.505.552.218
931755,1,5,1,70,52,13,40,1,,2,13,1,,4,4,,,,,,,,,,1,,2,,2,1,1,39,39,52,5224,52,171.507.505.552.218
931757,1,1,1,70,52,52,40,1,,2,24,1,,5,1,,,,,,,,,,1,,2,,2,1,2,57,13,80,8011,52,154.488.582.094.966
931763,1,5,1,70,52,6,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,57,,,,52,141.841.432.213.235
931767,1,3,1,70,52,52,40,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,2,95,95,45,4521,52,151.722.149.900.577
931772,1,2,1,70,52,8,40,3,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,45,52,5262,52,11.442.906.443.347
931772,1,5,1,70,52,4,20,1,,2,4,3,,1,1,,,,,,,,,,1,,1,150000,2,1,1,45,54,95,9500,52,11.442.906.443.347
931773,1,1,1,70,52,52,40,1,,2,52,1,,8,1,,,,,,,,,,1,,2,,2,1,2,98,98,60,6021,52,152.903.061.278.265
931783,1,2,1,70,52,8,40,1,,2,8,1,,6,1,,,,,,,,,,1,,2,,2,1,1,39,77,52,5221,52,125.969.293.996.695
931788,1,5,1,70,52,52,40,1,,2,52,4,,1,4,,,,,,,,,,1,,2,,2,1,2,45,45,92,9242,52,122.389.685.464.999
931790,1,5,1,70,52,52,40,1,,2,52,3,,1,4,,,,,,,,,,1,,2,,2,1,2,45,54,95,9500,52,12.165.203.091.404
931800,1,3,1,70,52,16,48,1,,2,16,4,,9,4,,,,,,1,,,,,,1,250000,2,1,2,39,39,75,7524,52,115.172.439.375.693
931805,1,3,1,70,52,2,40,3,,2,2,4,,1,1,,,,,,,,,,1,,1,60000,2,1,1,54,54,85,8532,52,140.192.725.770.817
931812,1,3,1,70,52,8,48,1,,2,8,1,,9,3,,,,,,,,,,1,,2,,2,1,1,58,58,74,7492,52,145.236.837.970.966
931813,1,1,1,70,52,16,48,4,,2,12,4,,1,1,,,,,,,,,,1,,1,80000,2,1,2,98,84,50,5020,52,150.908.973.563.269
931820,1,3,1,70,52,16,48,1,,2,16,1,,4,3,,,,,,,,,,1,,2,,2,1,2,39,39,71,7122,52,121.882.679.221.093
931830,1,9,1,70,52,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,300000,2,1,1,95,97,45,4521,52,183.730.233.218.475
931840,1,1,1,70,52,4,48,1,,2,12,1,,7,4,,,,,,,,,,1,,1,120000,2,1,1,95,97,45,4530,52,124.563.454.703.217
931840,1,2,1,70,52,12,48,1,,2,54,1,,9,4,,,,,,,,,,1,,2,,2,1,1,59,59,85,8511,52,124.563.454.703.217
931841,1,2,1,70,52,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,52,122.654.459.909.027
931844,1,2,1,70,52,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,52,138.756.611.083.557
931844,1,6,1,70,52,12,48,4,,2,12,4,,1,3,,,,,,,,,,1,,2,,2,1,1,41,41,52,5237,52,138.756.611.083.557
931845,1,1,1,70,52,8,48,1,,2,8,1,,9,3,,,,,,,,,,1,,2,,2,1,1,33,33,92,9241,52,125.053.157.063.035
931847,1,3,1,70,52,32,48,1,,2,32,4,,9,1,,,,,,,,,,1,,2,,2,1,2,5,5,75,7512,52,16.801.927.412.405
931886,1,3,1,70,52,12,48,1,,2,52,1,,7,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5211,52,115.581.570.065.447
931888,2,2,2,70,52,36,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,54,,,,52,13.842.961.857.302
931893,1,7,1,70,52,4,48,1,,2,4,1,,3,4,,,,,,,,,,1,,1,516500,2,1,1,77,77,15,1551,52,148.051.282.207.598
931895,1,1,1,70,52,20,48,1,,2,20,3,,1,1,,,,,,,,,,1,,2,,2,1,2,38,54,95,9500,52,129.134.051.447.374
931901,1,3,1,70,52,24,48,3,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,1,2,54,54,95,9500,52,119.483.982.067.085
931902,1,3,1,70,52,4,48,1,,2,4,1,,9,3,,,,,1,,,,,,,1,900000,2,1,1,11,33,85,8511,52,163.777.532.827.743
931902,1,4,1,70,52,52,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,98,,,,52,163.777.532.827.743
931903,1,1,1,70,52,28,48,1,,2,28,1,,5,4,,,,,,,,,,1,,2,,2,1,2,98,98,45,4530,52,132.045.475.236.551
931925,1,6,1,70,54,4,24,1,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,1,1,59,58,18,1810,54,26.231.633.754.098
931926,1,3,1,70,54,4,48,1,,2,8,1,,3,2,,,,,,,,,,1,,2,,2,1,1,32,32,74,7430,54,252.215.816.256.081
931936,1,6,1,70,54,24,48,1,,2,12,4,,9,9,SISBEN,,,,,,,,,1,,2,,2,1,2,95,95,45,4522,54,392.495.796.788.443
931942,1,2,1,70,54,8,48,1,,2,52,1,,8,2,,,,,,,,,,1,,2,,2,1,1,33,79,18,1810,54,406.316.017.800.351
931942,1,6,1,70,54,2,48,1,,2,24,4,,9,4,,,,,,,,,,1,,2,,2,1,1,99,92,22,2212,54,406.316.017.800.351
931948,1,2,1,70,54,4,24,1,,2,4,4,,1,9,SISBEN,,,,,,,,,1,,1,200000,2,1,1,45,45,52,5262,54,40.014.495.136.006
931952,1,1,1,70,54,2,24,1,,2,6,6,,2,6,,,,,,,,,,1,,2,,2,1,1,45,45,52,5211,54,354.923.344.498.651
931963,1,2,1,70,54,52,24,4,,2,98,4,,4,2,,,,,,,,,,1,,2,,2,1,2,55,54,55,5511,54,209.292.324.462.858
931964,1,1,1,70,54,48,50,8,,2,48,8,,4,4,,,,,,,,,,1,,2,,2,1,2,62,62,1,115,54,273.249.198.452.839
931966,1,2,1,70,54,2,48,5,,2,24,1,,9,4,,,,,,,,,,1,,2,,2,1,1,41,45,52,5239,54,392.592.542.168.526
931994,1,1,1,70,54,2,48,4,,2,2,4,,4,1,,,,,,,,,,1,,1,600000,2,1,1,79,79,18,1810,54,372.697.932.549.785
931994,1,2,1,70,54,4,50,1,,2,48,4,,4,1,,,,,,,,,,1,,2,,2,1,1,45,54,74,7493,54,372.697.932.549.785
932000,1,3,1,70,54,14,50,1,,2,14,1,,3,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5211,54,331.917.356.432.176
932005,1,2,1,70,54,2,50,4,,2,4,4,,3,1,,,,,,,,,,1,,1,230000,2,1,1,79,79,36,3611,54,33.480.680.216.546
932005,1,3,1,70,54,20,48,1,,2,48,1,,7,1,,,,,,,,,,1,,2,,2,1,2,59,45,52,5233,54,33.480.680.216.546
932008,1,2,1,70,54,24,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,13,,,,54,257.009.496.938.176
932012,1,7,1,70,54,3,48,1,,2,48,1,,5,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,54,21.733.694.116.604
932020,1,1,1,70,54,32,48,4,,2,32,4,,1,1,,,,,,,,,,1,,2,,2,1,2,95,95,45,4521,54,448.108.730.159.152
932028,1,1,1,70,54,1,60,4,,2,1,4,,4,9,CON EL SISBEN,,,,,,,,,1,,1,500000,2,1,1,97,97,63,6310,54,292.005.035.493.562
932033,1,1,1,70,54,5,48,1,,2,5,1,,6,9,CON EL SISBEN,,,,,,,,,1,,2,,2,1,1,39,21,51,5139,54,33.640.618.818.473
932035,1,1,1,70,54,3,24,1,,2,4,4,,2,1,,,,,,,,,,1,,1,300000,2,1,1,45,53,55,5529,54,345.811.802.320.512
932045,1,1,1,70,54,3,48,1,,2,3,4,,1,1,,,,,,,,,,1,,1,80000,2,1,1,58,58,74,7492,54,221.791.733.528.207
932048,1,1,1,70,54,2,50,1,,2,2,1,,2,1,,,,,,,,,,1,,1,480000,2,1,1,93,93,45,4552,54,332.751.572.220.785
932048,1,2,1,70,54,4,48,1,,2,96,3,,1,9,CON EL SISBEN,,,,,,,,,1,,2,,2,1,1,45,54,95,9500,54,332.751.572.220.785
932055,1,3,1,70,54,1,48,1,,2,2,1,,3,1,,,,,,,,,,1,,1,480000,2,1,1,95,95,45,4521,54,322.576.874.430.704
932059,1,2,1,70,54,21,30,1,,2,43,2,,9,2,,,,,,,,,,1,,2,,2,1,2,13,13,80,8043,54,42.133.194.488.867
932060,1,5,1,70,54,4,48,1,,2,12,1,,6,4,,,,,,,,,,1,,2,,2,1,1,45,97,52,5211,54,372.137.111.515.407
932066,1,4,1,70,54,12,48,1,,2,12,1,,9,3,,,,,,,,,,1,,2,,2,1,1,84,84,50,5020,54,390.654.267.829.328
932069,1,2,1,70,54,24,48,1,,2,24,1,,4,4,,,,,,,,,,1,,2,,2,1,2,3,3,72,7250,54,300.595.942.123.365
932073,1,1,1,70,54,3,40,4,,2,3,4,,2,4,,,,,,,,,,1,,1,160000,2,1,1,17,17,92,9214,54,302.839.065.392.104
932074,1,2,1,70,54,2,48,1,,2,6,1,,2,4,,,,,,,,,,1,,2,,2,1,1,41,21,64,6422,54,292.005.035.493.562
932076,1,2,1,70,54,170,56,2,,2,104,1,,2,4,,,,,,,,,,1,,2,,2,1,2,39,45,51,5125,54,28.466.079.739.811
932076,1,3,1,70,54,13,48,1,,2,36,4,,9,4,,,,,,,,,,1,,2,,2,1,1,13,32,80,8043,54,28.466.079.739.811
932078,1,7,1,70,54,16,48,1,,2,40,1,,3,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,54,249.850.967.866.017
932080,1,2,1,70,54,6,30,1,,2,10,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5261,54,316.511.578.565.989
932105,1,3,1,70,54,48,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,85,,,,54,271.310.924.113.642
932121,1,1,1,70,54,8,48,1,,2,8,4,,1,4,,,,,,,,,,1,,2,,2,1,1,33,41,51,5132,54,292.005.035.493.562
932122,1,1,1,70,54,37,48,2,,2,37,2,,9,1,,,,,,,,,,1,,2,,2,1,2,32,39,75,7523,54,285.833.901.506.647
932123,1,2,1,70,54,8,48,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,1,97,38,64,6421,54,285.495.013.186.719
932131,1,1,1,70,54,99,50,1,,2,260,1,,4,2,,,,,,,,,,1,,2,,2,1,2,7,7,85,8512,54,352.985.070.159.453
932132,1,3,1,70,54,1,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,54,23.232.120.663.734
932136,1,2,1,70,54,52,50,4,,2,54,4,,1,3,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,54,289.793.366.400.133
932137,1,2,1,70,54,15,20,4,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,2,41,55,74,7493,54,363.853.139.448.381
932140,1,2,1,70,54,8,50,4,,2,99,1,,2,1,,,,,,,,,,1,,2,,2,1,1,55,34,52,5244,54,402.488.714.257.142
932150,1,1,1,70,54,5,50,4,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,54,394.530.816.507.723
932158,1,3,1,70,54,4,50,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,85,,,,54,361.829.863.260.857
932163,1,2,1,70,54,1,50,1,,2,104,4,,2,1,,,,,,,,,,1,,2,,2,1,1,45,21,63,6331,54,33.640.618.818.473
932173,1,2,1,70,54,8,50,1,,2,24,1,,6,4,,,,,,,,,,1,,2,,2,1,1,7,7,85,8512,54,222.807.696.545.225
932186,1,2,1,70,54,4,40,1,,2,2,4,,1,4,,,,,,,,,,1,,1,40000,2,1,1,53,56,93,9301,54,334.467.913.845.532
932199,1,4,1,70,54,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,54,235.176.320.840.105
932201,1,1,1,70,54,16,40,1,,2,20,1,,5,4,,,,,,,,,,1,,2,,2,1,2,83,83,28,2811,54,228.848.045.761.671
932208,1,2,1,70,54,2,30,1,,2,12,4,,1,4,,,,,,,,,,1,,2,,2,1,1,55,56,93,9301,54,332.686.780.597.854
932214,1,2,1,70,54,32,1,1,,2,10,1,,4,4,,,,,,,,,,1,,2,,2,1,2,0,50,55,5530,54,380.807.340.875.898
932219,3,1,3,70,54,3,46,1,,2,32,1,,2,4,,,,,,,,,,1,,2,,1,1,1,98,38,60,6041,54,385.621.231.783.388
932221,1,2,1,70,54,3,20,4,,2,4,4,,1,4,,,,,,,,,,1,,1,30000,2,1,1,55,56,93,9301,54,208.953.436.142.931
932236,1,3,1,70,54,1,18,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,81,,,,54,314.573.304.226.792
932239,1,4,1,70,54,8,42,1,,2,40,1,,5,1,,,,,,,,,,1,,2,,2,1,1,39,39,85,8512,54,210.669.777.767.678
932241,1,1,1,70,54,4,56,4,,2,12,4,,1,1,,,,,,,,1,,,,2,,2,1,1,45,45,52,5239,54,299.472.375.290.146
932562,1,1,1,70,66,16,48,1,,2,16,1,,3,3,,,,,,,,,,1,,2,,2,1,2,2,21,18,1810,66,202.412.444.071.909
932566,1,1,1,70,66,52,48,1,,2,416,2,,9,1,,,,,,,,,1,,YA ES PENSIONADO,2,,2,1,2,58,58,75,7524,66,192.222.174.706.653
932573,1,1,1,70,66,12,56,4,,2,12,5,,2,8,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,66,274.843.806.558.192
932573,1,2,1,70,66,40,30,1,,2,520,1,,4,1,,,,,,,,,,1,,2,,2,1,2,45,45,92,9242,66,274.843.806.558.192
932580,1,2,1,70,66,32,48,1,,2,32,4,,1,1,,,,,,,,,,1,,2,,2,1,2,19,19,85,8515,66,224.964.485.215.346
932584,1,1,1,70,66,104,48,2,,2,104,1,,4,1,,,,,,,,,,1,,2,,2,1,2,13,55,85,8532,66,22.402.000.014.776
932589,1,1,1,70,66,5,48,1,,2,8,1,,9,2,,,,,,,,,,1,,2,,2,1,1,98,98,15,1594,66,221.306.408.596.506
932590,1,2,1,70,66,2,48,1,,2,104,1,,5,2,,,,,,,,,,1,,2,,2,1,1,17,30,74,7499,66,230.209.894.694.857
932593,1,1,1,70,66,3,56,8,,2,3,1,,2,1,,,,,,,,,,1,,1,200000,2,1,1,62,73,2,201,66,249.103.859.219.454
932593,1,3,1,70,66,3,70,1,,2,3,1,,2,1,,,,,,,,,,1,,1,150000,2,1,1,73,73,2,201,66,249.103.859.219.454
932595,1,2,1,70,66,8,48,1,,2,156,1,,2,1,,,,,,,,,,1,,2,,2,1,1,55,57,93,9302,66,221.552.171.384.573
932598,1,2,1,70,66,20,48,1,,2,200,1,,9,1,,,,,,,,,,1,,2,,2,1,2,6,45,24,2424,66,185.372.142.533.067
932602,1,1,1,70,66,150,48,4,,2,150,4,,1,2,,,,,,,,,,1,,2,,2,1,2,41,45,52,5269,66,176.448.632.938.066
932604,1,2,1,70,66,5,48,1,,2,156,1,,3,2,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,66,263.443.265.840.634
932606,1,3,1,70,66,32,48,1,,2,32,1,,5,1,,,,,,,,,,1,,2,,2,1,2,97,97,60,6042,66,249.103.859.219.454
932607,2,2,2,70,66,48,48,1,,2,52,1,,6,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,66,17.678.244.650.244
932610,1,2,1,70,66,8,48,2,,2,8,2,,9,4,,,,,,,,,,1,,2,,2,1,1,13,13,80,8043,66,166.901.755.206.263
932612,1,3,1,70,66,40,48,1,,2,70,1,,3,4,,,,,,,,,,1,,2,,2,1,2,45,45,50,5030,66,214.473.122.415.957
932615,1,3,1,70,66,30,48,1,,2,30,3,,1,1,,,,,,,,,,1,,2,,2,1,2,53,54,95,9500,66,154.040.438.156.052
932621,1,4,1,70,66,32,48,1,,2,32,1,,4,1,,,,,,,,,,1,,2,,2,1,2,58,79,36,3614,66,123.964.795.651.172
932624,1,2,1,70,66,60,48,1,,2,60,1,,3,2,,,,,,,,,,1,,2,,2,1,2,33,36,60,6021,66,187.205.782.022.172
932626,1,2,1,70,66,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,39,59,85,8520,66,138.981.820.819.655
932635,1,3,1,70,66,4,50,1,,2,4,1,,2,1,,,,,,,,,,1,,1,150000,2,1,1,95,95,45,4521,66,211.759.530.864.703
932644,1,1,1,70,66,8,40,4,,2,30,4,,1,1,,,,,,,,,,1,,2,,2,1,1,55,55,74,7493,66,202.412.444.071.909
932652,1,1,1,70,66,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,66,16.257.106.109.795
932653,1,2,1,70,66,30,48,1,,2,30,1,,3,2,,,,,,,,,,1,,2,,2,1,2,39,45,52,5234,66,258.007.345.317.805
932655,1,1,1,70,66,40,60,1,,2,40,1,,4,4,,,,,,,,,,1,,2,,2,1,2,45,97,15,1521,66,201.769.052.438.456
932657,1,1,1,70,66,40,60,1,,2,52,1,,5,4,,,,,,,,,,1,,2,,2,1,2,45,97,15,1521,66,228.152.391.410.647
932660,1,2,1,70,66,20,50,1,,2,40,2,,9,1,,,,,,,,,,1,,2,,2,1,2,45,55,64,6421,66,268.653.912.011.095
932666,1,4,1,70,66,12,72,1,,2,16,1,,3,4,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,66,289.259.032.261.137
932667,1,8,1,70,66,8,24,1,,2,4,1,,2,1,,,,,,,,,,1,,1,50000,2,1,1,45,53,55,5522,66,183.894.215.601.298
932670,1,2,1,70,66,30,50,1,,2,30,2,,9,9,CON SU SEGURO,,1,,,,,,,,,2,,2,1,2,30,30,75,7513,66,159.408.331.399.224
932686,1,3,1,70,66,8,60,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,66,222.250.893.664.092
932703,1,1,1,70,66,24,50,1,,2,24,1,,5,1,,,,,,,,,,1,,1,250000,2,1,2,95,95,45,4521,66,220.663.016.963.054
932703,1,3,1,70,66,30,60,1,,2,30,1,,3,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5241,66,220.663.016.963.054
932709,1,2,1,70,66,16,50,1,,2,110,1,,2,1,,,,,,,,,,1,,2,,2,1,2,84,95,45,4521,66,25.095.019.534.215
932711,1,5,1,70,66,16,48,1,,2,16,3,,1,1,,,,,,,,,,1,,2,,2,1,2,55,54,95,9500,66,229.531.739.752.354
932712,1,2,1,70,66,32,48,1,,2,32,1,,9,1,,,,,,,,,,1,,2,,2,1,2,55,53,90,9000,66,342.486.689.514.544
932714,1,2,1,70,66,12,12,1,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,43,54,95,9500,66,218.809.353.977.299
932715,1,2,1,70,66,8,48,1,,2,8,1,,5,1,,,,,,,,,,1,,2,,2,1,1,39,39,55,5512,66,145.530.759.559.108
932716,2,3,2,70,66,50,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,66,31.740.283.044.285
932723,1,3,1,70,66,16,48,1,,2,16,4,,9,1,,,,,,,,,,1,,2,,2,1,2,13,18,75,7512,66,223.160.071.582.262
932727,1,1,1,70,66,3,48,1,,2,3,1,,4,1,,,,,,,,,,1,,1,200000,2,1,1,90,90,25,2529,66,230.209.894.694.857
932727,1,2,1,70,66,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,1,460000,2,1,1,90,90,25,2529,66,230.209.894.694.857
