DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6290,P6290S1,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,FT,DPTO,fex_c_2011
930172,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,953.874.417.838.545
930172,1,4,1,50,23,4,4,,2,2,2,2,,,1,10,,,,,,,1,23,953.874.417.838.545
930173,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,124.272.438.572.361
930173,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,124.272.438.572.361
930173,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,124.272.438.572.361
930174,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,884.672.796.111.369
930174,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,884.672.796.111.369
930174,1,5,1,50,23,5,3,,2,2,2,1,2,,,,,,,,,1,1,23,884.672.796.111.369
930174,1,6,1,50,23,6,6,ENFERMA,2,2,2,2,,,2,,,,,,,,1,23,884.672.796.111.369
930174,1,7,1,50,23,7,6,PENSIONADO,2,2,2,2,,,2,,,,,,,,1,23,884.672.796.111.369
930175,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,116.623.099.533.554
930175,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,116.623.099.533.554
930175,1,3,1,50,23,3,3,,2,2,2,2,,,1,12,,,,,,,1,23,116.623.099.533.554
930175,1,4,1,50,23,4,3,,2,2,2,2,,,1,12,,,,,,,1,23,116.623.099.533.554
930176,1,1,1,50,23,1,3,,2,2,2,1,2,,,,,,,,,1,1,23,144.413.789.177.627
930176,1,2,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,144.413.789.177.627
930177,1,1,1,50,23,1,6,VIENDO TELEVISION,2,2,2,2,,,2,,,,,,,,1,23,130.777.557.726.862
930177,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,130.777.557.726.862
930177,1,3,1,50,23,3,3,,1,,,,,,,,,,,,,,1,23,130.777.557.726.862
930177,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,130.777.557.726.862
930178,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,906.894.909.870.949
930178,1,2,1,50,23,2,6,ENFERMA,2,2,2,2,,,2,,,,,,,,1,23,906.894.909.870.949
930179,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,945.235.559.275.509
930179,1,2,1,50,23,2,4,,2,2,2,1,1,,,,,,,,,1,1,23,945.235.559.275.509
930179,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,945.235.559.275.509
930179,1,6,1,50,23,6,4,,1,,,,,,,,,,,,,,1,23,945.235.559.275.509
930179,1,7,1,50,23,7,1,,,,,,,,,,,,,,,,1,23,945.235.559.275.509
930180,1,1,1,50,23,1,4,,2,2,2,2,,,1,3,,1,1,,3,1,1,23,122.435.197.529.374
930180,1,2,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,122.435.197.529.374
930180,2,1,2,50,23,1,1,,,,,,,,,,,,,,,,1,23,122.435.197.529.374
930180,2,2,2,50,23,2,1,,,,,,,,,,,,,,,,1,23,122.435.197.529.374
930180,2,3,2,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,122.435.197.529.374
930181,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,768.511.095.388.383
930181,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,768.511.095.388.383
930181,1,3,1,50,23,3,4,,2,2,2,2,,,2,,,,,,,,1,23,768.511.095.388.383
930181,1,8,1,50,23,8,4,,2,2,2,2,,,2,,,,,,,,1,23,768.511.095.388.383
930182,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,180.643.107.042.048
930182,1,2,1,50,23,2,4,,1,,,,,,,,,,,,,,1,23,180.643.107.042.048
930182,1,3,1,50,23,3,3,,2,2,2,2,,,1,12,,,,,,,1,23,180.643.107.042.048
930182,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,180.643.107.042.048
930182,1,5,1,50,23,5,3,,1,,,,,,,,,,,,,,1,23,180.643.107.042.048
930182,1,6,1,50,23,6,3,,2,2,2,2,,,2,,,,,,,,1,23,180.643.107.042.048
930183,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,847.058.479.711.738
930183,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,847.058.479.711.738
930183,1,3,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,847.058.479.711.738
930183,1,4,1,50,23,4,4,,2,2,2,2,,,2,,,,,,,,1,23,847.058.479.711.738
930183,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,847.058.479.711.738
930184,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,113.864.181.603.773
930184,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,113.864.181.603.773
930184,1,6,1,50,23,6,4,,2,2,2,1,2,,,,,,,,,1,1,23,113.864.181.603.773
930184,1,7,1,50,23,7,1,,,,,,,,,,,,,,,,1,23,113.864.181.603.773
930185,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,895.753.437.880.344
930185,1,2,1,50,23,2,6,ENFERMO,2,2,2,2,,,2,,,,,,,,1,23,895.753.437.880.344
930185,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,895.753.437.880.344
930186,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,141.979.041.269.197
930186,1,2,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,141.979.041.269.197
930186,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,141.979.041.269.197
930187,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,130.824.601.006.018
930187,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,130.824.601.006.018
930187,1,3,1,50,23,3,3,,2,2,2,1,1,,,,,,,,,1,1,23,130.824.601.006.018
930187,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,130.824.601.006.018
930187,1,7,1,50,23,7,3,,2,2,2,2,,,1,12,,,,,,,1,23,130.824.601.006.018
930188,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,120.777.385.923.258
930189,1,1,1,50,23,1,2,,2,2,2,1,1,,,,,,,,,1,1,23,907.329.657.640.892
930189,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,907.329.657.640.892
930189,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,907.329.657.640.892
930189,1,4,1,50,23,4,3,,2,2,2,1,2,,,,,,,,,2,1,23,907.329.657.640.892
930190,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,158.430.704.754.595
930190,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,158.430.704.754.595
930190,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,158.430.704.754.595
930190,1,4,1,50,23,4,6,ENFERMO,2,2,2,2,,,2,,,,,,,,1,23,158.430.704.754.595
930191,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,124.456.705.361.732
930191,1,2,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,124.456.705.361.732
930191,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,124.456.705.361.732
930191,1,4,1,50,23,4,3,,1,,,,,,,,,,,,,,1,23,124.456.705.361.732
930191,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,124.456.705.361.732
930192,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.342.638.014.828
930192,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,118.342.638.014.828
930193,1,1,1,50,23,1,6,ENFERMA,2,2,2,2,,,2,,,,,,,,1,23,936.101.262.214.185
930193,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,936.101.262.214.185
930193,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,936.101.262.214.185
930194,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,140.864.894.070.136
930194,1,2,1,50,23,2,4,,2,2,2,1,1,,,,,,,,,1,1,23,140.864.894.070.136
930194,1,3,1,50,23,3,6,LEYENDO,2,2,2,1,2,,,,,,,,,1,1,23,140.864.894.070.136
930194,1,4,1,50,23,4,3,,2,2,2,2,,,1,12,,,,,,,1,23,140.864.894.070.136
930195,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,139.190.964.815.917
930195,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,139.190.964.815.917
930196,1,1,1,50,23,1,6,INCAPACITADO POR ACCIDENTE,2,2,2,1,1,,,,,,,,,1,1,23,113.864.181.603.773
930196,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,113.864.181.603.773
930196,1,4,1,50,23,4,4,,2,2,2,2,,,2,,,,,,,,1,23,113.864.181.603.773
930196,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,113.864.181.603.773
930197,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,119.456.785.213.889
930198,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,137.272.524.185.651
930198,1,2,1,50,23,2,6,ENFERMA,2,1,,,,,,,,,,,,,1,23,137.272.524.185.651
930198,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,137.272.524.185.651
930198,1,4,1,50,23,4,3,,2,2,2,2,,,1,12,,,,,,,1,23,137.272.524.185.651
930199,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,125.777.306.071.102
930199,1,2,1,50,23,2,6,ENFERMA,1,,,,,,,,,,,,,,1,23,125.777.306.071.102
930199,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,125.777.306.071.102
930199,1,4,1,50,23,4,3,,2,2,2,2,,,1,12,,,,,,,1,23,125.777.306.071.102
930199,1,5,1,50,23,5,3,,2,2,2,1,2,,,,,,,,,1,1,23,125.777.306.071.102
930200,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,140.864.894.070.136
930200,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,140.864.894.070.136
930200,1,3,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,140.864.894.070.136
930200,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,140.864.894.070.136
930201,1,1,1,50,23,1,6,ENFERMO,2,2,2,2,,,2,,,,,,,,1,23,901.354.588.986.462
930201,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,901.354.588.986.462
930201,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,901.354.588.986.462
930202,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,129.495.262.934.071
930202,2,1,2,50,23,1,1,,,,,,,,,,,,,,,,1,23,129.495.262.934.071
930202,2,2,2,50,23,2,4,,2,2,2,1,2,,,,,,,,,1,1,23,129.495.262.934.071
930203,1,1,1,50,23,1,6,ENFERMO,2,1,,,,,,,,,,,,,1,23,136.069.626.037.994
930203,1,2,1,50,23,2,4,,1,,,,,,,,,,,,,,1,23,136.069.626.037.994
930203,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,136.069.626.037.994
930203,1,5,1,50,23,5,3,,2,2,2,2,,,2,,,,,,,,1,23,136.069.626.037.994
930204,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,125.179.799.205.659
930204,1,2,1,50,23,2,4,,2,2,2,2,,,1,11,,,,,,,1,23,125.179.799.205.659
930204,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,125.179.799.205.659
930204,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,125.179.799.205.659
930205,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,257.899.270.305.492
930205,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,257.899.270.305.492
930205,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,257.899.270.305.492
930205,1,4,1,50,23,4,4,,2,2,2,2,,,1,2,,2,,1,6,1,1,23,257.899.270.305.492
930205,1,5,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,257.899.270.305.492
930205,2,1,2,50,23,1,1,,,,,,,,,,,,,,,,1,23,257.899.270.305.492
930205,2,2,2,50,23,2,6,TRABAJO VOLUNTARIO NO REMUNERADO,2,2,2,1,1,,,,,,,,,1,1,23,257.899.270.305.492
930205,2,3,2,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,257.899.270.305.492
930205,2,4,2,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,257.899.270.305.492
930206,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,32.119.814.734.433
930206,1,2,1,50,23,2,4,,1,,,,,,,,,,,,,,1,23,32.119.814.734.433
930206,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,32.119.814.734.433
930206,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,32.119.814.734.433
930206,1,5,1,50,23,5,3,,2,2,2,2,,,2,,,,,,,,1,23,32.119.814.734.433
930207,1,1,1,50,23,1,4,,2,2,2,1,6,,,,,,,,,1,1,23,287.099.806.642.647
930207,1,2,1,50,23,2,4,,2,2,2,1,1,,,,,,,,,1,1,23,287.099.806.642.647
930207,1,4,1,50,23,1,3,,1,,,,,,,,,,,,,,1,23,287.099.806.642.647
930208,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,288.827.578.355.254
930208,1,2,1,50,23,1,3,,2,2,2,2,,,2,,,,,,,,1,23,288.827.578.355.254
930209,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,266.563.099.169.429
930209,1,2,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,266.563.099.169.429
930209,1,5,1,50,23,5,4,,1,,,,,,,,,,,,,,1,23,266.563.099.169.429
930211,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,119.500.259.990.883
930211,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,119.500.259.990.883
930211,1,3,1,50,23,3,3,,2,2,2,2,,,1,12,,,,,,,1,23,119.500.259.990.883
930212,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,202.111.141.378.847
930212,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,202.111.141.378.847
930212,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,202.111.141.378.847
930212,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,202.111.141.378.847
930212,1,5,1,50,23,5,3,,2,2,2,2,,,1,12,,,,,,,1,23,202.111.141.378.847
930212,1,6,1,50,23,6,3,,2,2,2,2,,,1,12,,,,,,,1,23,202.111.141.378.847
930213,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,155.287.165.306.405
930213,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,155.287.165.306.405
930213,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,155.287.165.306.405
930213,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,155.287.165.306.405
930213,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,155.287.165.306.405
930213,1,6,1,50,23,6,3,,2,2,1,,,,,,,,,,,,1,23,155.287.165.306.405
930213,1,7,1,50,23,7,3,,2,2,2,2,,,2,,,,,,,,1,23,155.287.165.306.405
930214,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,140.267.387.204.693
930214,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,140.267.387.204.693
930214,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,140.267.387.204.693
930215,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,981.381.264.823.026
930215,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,981.381.264.823.026
930215,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,981.381.264.823.026
930215,1,6,1,50,23,6,1,,,,,,,,,,,,,,,,1,23,981.381.264.823.026
930216,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,136.718.492.097.202
930216,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,136.718.492.097.202
930216,1,3,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,136.718.492.097.202
930216,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,136.718.492.097.202
930216,1,6,1,50,23,6,1,,,,,,,,,,,,,,,,1,23,136.718.492.097.202
930217,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,128.255.528.756.526
930217,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,128.255.528.756.526
930217,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,128.255.528.756.526
930217,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,128.255.528.756.526
930217,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,128.255.528.756.526
930217,1,6,1,50,23,6,3,,2,2,2,2,,,1,12,,,,,,,1,23,128.255.528.756.526
930218,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,136.158.376.986.591
930218,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,136.158.376.986.591
930218,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,136.158.376.986.591
930218,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,136.158.376.986.591
930218,1,5,1,50,23,5,2,,2,2,2,1,2,,,,,,,,,1,1,23,136.158.376.986.591
930219,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,12.133.750.103.387
930220,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,123.815.723.719.295
930220,1,2,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,123.815.723.719.295
930222,1,1,1,50,23,1,4,,2,2,2,1,1,,,,,,,,,1,1,23,100.338.137.187.994
930222,1,2,1,50,23,2,4,,2,2,2,1,1,,,,,,,,,1,1,23,100.338.137.187.994
930223,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,158.430.704.754.595
930223,1,2,1,50,23,2,4,,2,2,2,2,,,1,10,,,,,,,1,23,158.430.704.754.595
930223,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,158.430.704.754.595
930223,1,4,1,50,23,4,3,,2,2,2,1,1,,,,,,,,,1,1,23,158.430.704.754.595
930225,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,906.894.909.870.949
930225,1,2,1,50,23,2,4,,2,2,2,2,,,1,11,,,,,,,1,23,906.894.909.870.949
930226,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,158.430.704.754.595
930226,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,158.430.704.754.595
930226,1,3,1,50,23,3,3,,2,2,2,1,2,,,,,,,,,1,1,23,158.430.704.754.595
930226,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,158.430.704.754.595
930227,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.342.638.014.828
930227,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,118.342.638.014.828
930228,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,123.255.608.608.683
930228,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,123.255.608.608.683
930229,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,116.313.245.765.699
930229,1,2,1,50,23,2,4,,2,2,2,2,,,1,7,,2,,2,,,1,23,116.313.245.765.699
930229,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,116.313.245.765.699
930229,1,4,1,50,23,4,3,,2,2,1,,,,,,,,,,,,1,23,116.313.245.765.699
930230,1,1,1,50,23,1,2,,2,2,2,1,1,,,,,,,,,1,1,23,111.666.654.162.704
930230,1,2,1,50,23,2,4,,1,,,,,,,,,,,,,,1,23,111.666.654.162.704
930231,1,1,1,50,23,1,6,PENSIONADO,2,2,2,2,,,2,,,,,,,,1,23,906.894.909.870.949
930231,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,906.894.909.870.949
930232,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,137.766.963.849.002
930232,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,137.766.963.849.002
930232,1,3,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,137.766.963.849.002
930233,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,124.582.292.340.216
930233,1,2,1,50,23,2,4,,2,2,2,1,6,,,,,,,,,1,1,23,124.582.292.340.216
930233,1,4,1,50,23,4,4,,2,2,2,2,,,2,,,,,,,,1,23,124.582.292.340.216
930234,1,1,1,50,23,1,6,INVIDENTE,2,2,2,2,,,2,,,,,,,,1,23,890.213.116.995.856
930234,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,890.213.116.995.856
930234,1,3,1,50,23,3,6,DURMIENDO,2,2,2,1,1,,,,,,,,,1,1,23,890.213.116.995.856
930234,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,890.213.116.995.856
930235,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,138.386.671.384.712
930235,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,138.386.671.384.712
930235,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,138.386.671.384.712
930236,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,960.448.741.298.488
930236,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,960.448.741.298.488
930237,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,766.058.631.521.348
930237,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,766.058.631.521.348
930237,1,3,1,50,23,3,4,,1,,,,,,,,,,,,,,1,23,766.058.631.521.348
930237,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,766.058.631.521.348
930237,1,5,1,50,23,5,1,,,,,,,,,,,,,,,,1,23,766.058.631.521.348
930237,1,6,1,50,23,6,1,,,,,,,,,,,,,,,,1,23,766.058.631.521.348
930238,1,1,1,50,23,1,4,,2,2,2,2,,,2,,,,,,,,1,23,110.733.524.356.978
930238,1,2,1,50,23,2,5,,,,,,,,,,,,,,,,1,23,110.733.524.356.978
930238,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,110.733.524.356.978
930239,1,1,1,50,23,1,4,,2,2,2,2,,,1,7,,2,,2,,,1,23,992.461.906.592.002
930239,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,992.461.906.592.002
930240,1,1,1,50,23,1,4,,2,2,2,1,2,,,,,,,,,1,1,23,140.267.387.204.693
930240,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,140.267.387.204.693
930240,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,140.267.387.204.693
930241,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,120.820.860.700.253
930241,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,120.820.860.700.253
930241,1,3,1,50,23,3,2,,2,2,2,1,1,,,,,,,,,1,1,23,120.820.860.700.253
930242,1,1,1,50,23,1,6,CUIDANDO A SUS PADRES ENFERMOS,2,2,2,2,,,2,,,,,,,,1,23,121.549.111.002.803
930242,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,121.549.111.002.803
930242,1,3,1,50,23,3,1,,,,,,,,,,,,,,,,1,23,121.549.111.002.803
930242,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,121.549.111.002.803
930242,1,5,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,121.549.111.002.803
930242,1,6,1,50,23,12,3,,2,2,2,2,,,2,,,,,,,,1,23,121.549.111.002.803
930242,1,12,1,50,23,12,4,,2,2,2,2,,,2,,,,,,,,1,23,121.549.111.002.803
930243,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,112.901.893.274.548
930243,1,2,1,50,23,2,5,,,,,,,,,,,,,,,,1,23,112.901.893.274.548
930243,1,3,1,50,23,3,4,,2,2,2,2,,,2,,,,,,,,1,23,112.901.893.274.548
930243,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,112.901.893.274.548
930244,1,1,1,50,23,1,4,,2,2,2,2,,,1,10,,,,,,,1,23,121.484.362.119.081
930244,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,121.484.362.119.081
930245,1,1,1,50,23,1,6,PENSIONADO,2,2,2,2,,,1,2,,2,,2,,,1,23,862.074.660.738.782
930245,1,2,1,50,23,2,4,,2,2,2,2,,,2,,,,,,,,1,23,862.074.660.738.782
930245,1,3,1,50,23,1,5,,,,,,,,,,,,,,,,1,23,862.074.660.738.782
930245,1,4,1,50,23,4,3,,2,2,2,2,,,2,,,,,,,,1,23,862.074.660.738.782
930245,1,5,1,50,23,5,4,,2,2,2,2,,,2,,,,,,,,1,23,862.074.660.738.782
930246,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,165.267.865.945.426
930246,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,165.267.865.945.426
930246,1,3,1,50,23,3,3,,2,2,2,2,,,2,,,,,,,,1,23,165.267.865.945.426
930246,1,4,1,50,23,4,3,,2,2,2,2,,,1,12,,,,,,,1,23,165.267.865.945.426
930246,1,5,1,50,23,5,3,,2,2,2,2,,,2,,,,,,,,1,23,165.267.865.945.426
930246,1,7,1,50,23,7,1,,,,,,,,,,,,,,,,1,23,165.267.865.945.426
930247,1,1,1,50,23,1,2,,1,,,,,,,,,,,,,,1,23,12.022.335.383.481
930247,1,2,1,50,23,2,4,,1,,,,,,,,,,,,,,1,23,12.022.335.383.481
930248,1,1,1,50,23,1,2,,2,2,2,1,2,,,,,,,,,1,1,23,120.820.860.700.253
930248,1,2,1,50,23,2,1,,,,,,,,,,,,,,,,1,23,120.820.860.700.253
930248,1,3,1,50,23,3,3,,1,,,,,,,,,,,,,,1,23,120.820.860.700.253
930249,1,1,1,50,23,1,2,,2,2,2,1,1,,,,,,,,,1,1,23,14.183.824.925.682
930249,1,2,1,50,23,2,4,,2,2,2,1,2,,,,,,,,,1,1,23,14.183.824.925.682
930249,1,3,1,50,23,2,3,,2,2,2,2,,,2,,,,,,,,1,23,14.183.824.925.682
930250,1,1,1,50,23,1,1,,,,,,,,,,,,,,,,1,23,118.342.638.014.828
930250,1,2,1,50,23,2,4,,2,2,2,1,2,,,,,,,,,1,1,23,118.342.638.014.828
930251,1,1,1,50,23,1,4,,2,1,,,,,,,,,,,,,1,23,122.701.576.520.234
930251,1,2,1,50,23,2,6,DESCANSANDO POR CALAMIDAD FAMILIAR,2,1,,,,,,,,,,,,,1,23,122.701.576.520.234
930251,1,4,1,50,23,4,1,,,,,,,,,,,,,,,,1,23,122.701.576.520.234
931301,1,1,1,50,50,1,1,,,,,,,,,,,,,,,,1,50,236.954.900.074.401
931301,1,2,1,50,50,2,1,,,,,,,,,,,,,,,,1,50,236.954.900.074.401
931301,1,6,1,50,50,6,1,,,,,,,,,,,,,,,,1,50,236.954.900.074.401
931302,1,1,1,50,50,1,1,,,,,,,,,,,,,,,,1,50,207.635.492.988.682
931302,1,2,1,50,50,2,1,,,,,,,,,,,,,,,,1,50,207.635.492.988.682
