directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
160456;1;1;95;41;4111;5;54;54; ; ; ;900000;1;2;2;2; ;1;07;73;73;124,80291743389
160457;1;1;77;10;1081;4;20;20; ; ; ;100000;1;1;1;2; ;1;07;23;23;330,563070688966
160457;1;2;45;47;4781;4;60;40;6;1; ;300000;1;1;6;2; ;1;07;23;23;330,563070688966
160457;1;3;45;47;4781;4;60;50;6;1; ;400000;1;1;6;2; ;1;07;23;23;330,563070688966
160458;1;1;79;14;1410;4;30;15;7; ; ;100000;1;1;7;3; ;1;07;52;52;144,737926383962
160460;1;1;93;27;2711;1;64;64; ; ;930000; ; ;9;7;1;1;1;07;66;66;332,860928192205
160460;1;3;03;33;3312;1;48;48; ; ;900000; ; ;6;7;2; ;1;07;66;66;332,860928192205
160462;1;1;35;49;4921;1;48;0;5;1;1653000; ; ;9;7;2; ;1;07;08;08;742,00473632382
160462;1;2;03;86;8691;1;48;24;6;1;483000; ; ;9;7;1;2;1;07;08;08;742,00473632382
160464;1;1;93;41;4111;7;48;24;6;1; ; ; ;2;2;2; ;1;07;15;15;177,645934965429
160464;1;3;59;86;8621;1;48;48; ; ;887803; ; ;2;7;1;1;1;07;15;15;177,645934965429
160465;1;2;45;45;4541;1;48;48; ; ;900000; ; ;9;7;1;1;1;07;52;52;301,230117107215
160465;1;3;44;64;6412;1;40;40; ; ;1800000; ; ;9;7;1;1;1;07;52;52;301,230117107215
160465;1;6;59;86;8699;1;36;36; ; ;900000; ; ;6;2;1;1;1;07;52;52;301,230117107215
160466;1;1;55;91;9102;1;48;40;6;1;877803; ; ;4;7;1;2;1;07;11;11;1354,58598501599
160467;1;1;98;49;4921;4;66;66; ; ; ;500000;1;1;4;2; ;1;07;76;76;991,885098462471
160469;1;1;58;84;8423;2;60;60; ; ;2000000; ; ;9;7;1;3;1;07;19;19;118,461160753128
160471;1;2;01;21;2100;1;48;48; ; ; ; ; ;9;7;1;1;1;07;05;05;995,166498080676
160472;1;1;45;56;5619;4;18;18; ; ; ;400000;1;1;1;2; ;1;07;08;08;308,264662601405
160475;1;1;95;41;4111;4;44;20;5;1; ;350000;1;1;2;2; ;1;07;52;52;324,374126502841
160475;1;3;03;71;7120;1;44;44; ; ;980657; ; ;4;7;1;2;1;07;52;52;324,374126502841
160476;1;1;39;82;8299;1;48;48; ; ;1000000; ; ;9;7;1;1;1;07;41;41;321,651536557938
160478;1;1;99;38;3830;4;40;30;7; ; ;160000;1;1;6;2; ;1;07;52;52;122,023124225178
160483;1;3;16;74;7420;4;24;12;6;1; ;1700000;1;1;1;1;1;1;07;76;76;823,030726252366
160484;1;2;84;45;4520;4;48;48; ; ; ; ;1;3;7;1;1;1;07;50;50;231,727786778866
160484;1;3;84;45;4520;6;50;50; ; ; ; ; ;3;7;2; ;1;07;50;50;231,727786778866
160485;1;1;98;49;4921;4;50;40;6;1; ;400000;1;1;4;2; ;1;07;23;23;309,475225508185
160487;1;1;19;85;8530;2;25;25; ; ;4100000; ; ;9;7;1;3;1;07;70;70;291,50858315328
160488;1;1;79;14;1410;4;45;20;6;1; ;130000;1;1;1;2; ;1;07;52;52;335,501791665297
160488;1;6;55;81;8121;4;5;5; ; ; ;50000;1;1;2;2; ;1;07;52;52;335,501791665297
160489;1;1;41;47;4721;5;50;50; ; ; ;900000;1;2;7;2; ;1;07;68;68;429,045420648247
160489;1;4;41;47;4721;5;50;50; ; ; ;900000;1;2;7;2; ;1;07;68;68;429,045420648247
160489;1;6;45;47;4721;1;50;50; ; ;600000; ; ;2;7;2; ;1;07;68;68;429,045420648247
160491;1;1;85;27;2740;4;6;6; ; ; ;0;1;1;1;2; ;1;07;08;08;794,484149924784
160491;1;3;12;69;6910;4;40;40; ; ; ;200000;1;1;2;1;2;1;07;08;08;794,484149924784
160491;1;4;13;85;8553;4;40;40; ; ; ;700000;1;1;7;2; ;1;07;08;08;794,484149924784
160491;1;5;19;84;8412;4;40;40; ; ; ;3000000;1;9;7;1;2;1;07;08;08;794,484149924784
160494;1;1;13;85;8530;2;30;30; ; ;3500000; ; ;9;7;1;3;1;07;23;23;343,973769234778
160495;1;1;97;47;4721;4;24;24; ; ; ;350000;1;4;7;2; ;1;07;19;19;105,889627459355
160495;1;2;41;47;4721;4;24;24; ; ; ;300000;1;2;7;2; ;1;07;19;19;105,889627459355
160495;1;5;97;47;4721;1;30;30; ; ;500000; ; ;3;7;2; ;1;07;19;19;105,889627459355
160495;1;6;98;49;4923;4;24;24; ; ; ;600000;1;2;4;2; ;1;07;19;19;105,889627459355
160496;1;1;45;47;4782;4;54;0;6;1; ;0;1;1;6;2; ;1;07;70;70;111,918473889206
160500;1;2;39;41;4111;1;48;48; ; ;1670000; ; ;9;7;1;1;1;07;47;47;16,4564263952058
160501;1;1;03;68;6820;1;48;48; ; ;877803; ; ;3;7;1;1;1;07;73;73;124,715025158539
160502;1;1;13;85;8551;2;30;30; ; ;3500000; ; ;9;1;1;1;1;07;19;19;81,5330260346498
160503;1;1;58;80;8010;1;48;48; ; ;1200000; ; ;9;5;1;2;1;07;11;11;1604,44423958029
160503;1;2;55;14;1410;1;48;48; ; ;877803; ; ;8;7;1;1;1;07;11;11;1604,44423958029
160503;1;3;03;64;6412;1;40;40; ; ;1000000; ; ;9;7;1;2;1;07;11;11;1604,44423958029
160504;1;1;53;56;5611;4;66;0;6;1; ;0;1;1;1;2; ;1;07;18;18;73,6920131079802
160504;1;2;18;84;8412;4;40;40; ; ; ;1500000;1;9;1;1;1;1;07;18;18;73,6920131079802
160504;1;3;37;84;8412;4;30;30; ; ; ;1000000;1;9;6;1;1;1;07;18;18;73,6920131079802
160506;1;1;95;41;4111;4;50;50; ; ; ;500000;1;2;9;2; ;1;07;19;19;127,818120638788
160506;1;2;44;65;6522;1;48;48; ; ;1200000; ; ;9;7;1;1;1;07;19;19;127,818120638788
160506;1;4;13;85;8530;2;48;48; ; ;1900000; ; ;9;7;1;3;1;07;19;19;127,818120638788
160510;1;1;97;53;5320;1;48;48; ; ;900000; ; ;3;5;2; ;1;07;11;11;3163,79195751152
160511;1;1;59;86;8610;1;84;84; ; ;1100000; ; ;7;7;1;2;1;07;19;19;108,101066817846
160512;1;2;11;69;6920;4;40;40; ; ; ;1300000;1;1;1;2; ;1;07;54;54;354,73673131972
160513;1;1;45;10;1082;1;48;48; ; ;950000; ; ;9;7;1;2;1;07;52;52;455,281859717465
160515;1;1;39;41;4111;1;48;48; ; ;1300000; ; ;9;9;1;1;1;07;11;11;4083,69789395438
160515;1;3;34;74;7490;4;48;60; ; ; ;877000;1;9;7;1;1;1;07;11;11;4083,69789395438
160515;1;4;34;74;7490;1;48;48; ; ;877000; ; ;9;7;1;1;1;07;11;11;4083,69789395438
160518;1;1;03;52;5222;1;72;48;6;1;1756242; ; ;9;7;1;2;1;07;08;08;666,260629991408
160520;1;1;79;14;1410;4;28;0;6;2; ;0;1;2;1;2; ;1;07;66;66;240,661909023981
160520;1;2;45;14;1410;6;35;35; ; ; ; ; ;2;5;2; ;1;07;66;66;240,661909023981
160521;1;1;53;56;5619;4;40;12;6;1; ;150000;1;1;6;2; ;1;07;05;05;928,912801875847
160521;1;2;37;53;5320;4;24;10;6;1; ;180000;1;1;5;2; ;1;07;05;05;928,912801875847
160524;1;1;79;14;1410;4;20;10;6;1; ;80000;1;1;1;2; ;1;07;23;23;220,213850719562
160525;1;1;45;47;4792;4;25;25; ; ; ;0;1;1;5;2; ;1;07;08;08;359,300667151797
160526;1;1;97;96;9609;4;40;40; ; ; ;900000;1;1;4;2; ;1;07;73;73;298,09285775008
160527;1;3;45;47;4781;4;60;30;6;1; ;500000;1;1;6;2; ;1;07;08;08;1095,50411983456
160528;1;1;55;81;8121;4;30;24;6;1; ;500000;1;1;2;2; ;1;07;73;73;136,88888327701
160530;1;1;12;69;6910;4;40;18;6;1; ;1000000;1;1;1;3; ;1;07;63;63;98,9561078148629
160533;1;3;55;81;8121;4;30;30; ; ; ;400000;1;1;2;2; ;1;07;50;50;111,26248987877
160534;1;1;13;85;8530;2;48;50; ; ;2400000; ; ;9;7;1;3;1;07;47;47;78,9754038574911
160535;1;1;41;47;4761;4;66;30;6;1; ;800000;1;1;7;2; ;1;07;54;54;255,632865894737
160535;1;2;41;47;4772;4;48;15;6;1; ;800000;1;1;1;2; ;1;07;54;54;255,632865894737
160536;1;1;41;47;4711;4;91;77;6;1; ;1000000;1;2;7;2; ;1;07;11;11;4547,98160316187
160536;1;2;33;47;4711;6;91;77;6;1; ; ; ;2;7;2; ;1;07;11;11;4547,98160316187
160537;1;1;13;85;8530;2;40;40; ; ;4000000; ; ;9;7;1;2;1;07;18;18;35,56602466361
160538;1;1;14;94;9491;4;50;10;6;1; ; ;1;1;7;2; ;1;07;68;68;434,126186373781
160540;1;1;79;14;1410;4;54;0;6;1; ;0;1;1;1;2; ;1;07;47;47;29,7516532533105
160542;1;2;55;96;9603;1;44;44; ; ;877803; ; ;9;7;1;1;1;07;13;13;373,426051266364
160544;1;1;87;25;2511;4;48;48; ; ; ;950000;1;1;7;2; ;1;07;05;05;734,927452768904
160544;1;3;95;42;4210;1;48;48; ; ;1850000; ; ;9;9;1;1;1;07;05;05;734,927452768904
160544;1;4;21;25;2511;5;50;50; ; ; ;3500000;1;5;9;1;1;1;07;05;05;734,927452768904
160545;1;1;07;84;8430;1;48;48; ; ;2000000; ; ;9;7;1;1;1;07;73;73;622,316070368231
160547;1;3;99;45;4520;4;20;20; ; ; ;100000;1;4;7;2; ;1;07;66;66;271,93877190186
160549;1;1;41;47;4724;4;35;35; ; ; ;160000;1;1;1;2; ;1;07;66;66;326,366031085903
160549;1;2;45;92;9200;4;25;25; ; ; ;400000;1;1;6;2; ;1;07;66;66;326,366031085903
160554;1;1;41;47;4771;5;56;40;6;1; ;1100000;1;2;7;1;1;1;07;47;47;30,8787247213291
160555;1;1;45;45;4511;1;44;44; ; ;1500000; ; ;9;7;1;2;1;07;41;41;92,735053996393
160555;1;2;45;47;4792;4;20;20; ; ; ;1000000;1;1;1;2; ;1;07;41;41;92,735053996393
160556;1;8;79;14;1410;1;48;36;6;1;900000; ; ;9;7;1;1;1;07;05;05;723,17874646589
160556;1;10;39;86;8621;1;35;35; ; ;1200000; ; ;9;7;1;1;1;07;05;05;723,17874646589
160558;1;1;45;47;4789;4;77;0;6;1; ;0;1;1;6;2; ;1;07;11;11;2085,61445443848
160559;1;1;93;45;4520;1;40;0;6;1;600000; ; ;3;7;2; ;1;07;08;08;954,386676781129
160559;1;2;55;47;4752;1;24;24; ; ;140000; ; ;4;7;2; ;1;07;08;08;954,386676781129
160560;1;1;02;35;3511;1;48;48; ; ;5000000; ; ;9;7;1;1;1;07;17;17;187,973890563301
160560;1;2;19;86;8610;1;48;48; ; ;2500000; ; ;9;7;1;1;1;07;17;17;187,973890563301
160562;1;3;30;28;2819;1;48;48; ; ;1800000; ; ;9;7;1;1;1;07;08;08;953,732999524906
160564;1;2;58;84;8423;2;48;48; ; ;2200000; ; ;9;7;1;3;1;07;23;23;104,900133555024
160564;1;4;11;94;9499;1;40;40; ; ;1600000; ; ;7;7;1;2;1;07;23;23;104,900133555024
160565;1;1;03;43;4321;4;36;8;6;1; ;350000;1;1;2;2; ;1;07;13;13;336,869817719247
160565;1;2;57;96;9602;4;48;10;6;1; ;100000;1;1;1;2; ;1;07;13;13;336,869817719247
160568;1;1;93;25;2511;4;48;36;6;1; ;800000;1;1;7;2; ;1;07;47;47;102,165224607513
160568;1;2;59;84;8413;2;48;12;6;1;1900000; ; ;9;7;1;2;1;07;47;47;102,165224607513
160568;1;3;19;94;9499;1;48;48; ; ;2500000; ; ;9;2;1;1;1;07;47;47;102,165224607513
160568;1;4;39;85;8544;2;48;48; ; ;2200000; ; ;9;7;1;2;1;07;47;47;102,165224607513
160570;1;1;95;41;4111;4;60;32;7; ; ;700000;1;1;2;2; ;1;07;08;08;452,646685123974
160570;1;2;79;14;1410;4;26;0;7; ; ;0;1;1;1;2; ;1;07;08;08;452,646685123974
160570;1;5;41;47;4729;4;6;3;7; ; ;0;1;1;1;2; ;1;07;08;08;452,646685123974
160570;1;6;95;41;4111;4;48;0;7; ; ;800000;1;1;2;2; ;1;07;08;08;452,646685123974
160570;1;11;41;47;4729;4;4;1;7; ; ;0;1;1;1;2; ;1;07;08;08;452,646685123974
160571;1;1;58;80;8010;4;72;72; ; ; ;600000;1;1;6;2; ;1;07;76;76;1193,22124208825
160571;1;5;95;41;4111;4;30;30; ; ; ;0;1;1;2;2; ;1;07;76;76;1193,22124208825
160573;1;1;13;85;8530;2;48;48; ; ; ; ; ;9;1;1;3;1;07;19;19;144,839357306912
160576;1;1;95;41;4111;4;48;0;6;1; ;0;1;1;2;2; ;1;07;08;08;471,997810640341
160577;1;1;98;49;4921;4;36;36; ; ; ;4800000;1;1;4;2; ;1;07;66;66;291,071897131285
160579;1;1;37;47;4773;1;50;40;7; ;877803; ; ;6;4;1;1;1;07;47;47;114,244751819261
160580;1;1;55;81;8121;4;48;8;6;1; ;90000;1;1;2;2; ;1;07;41;41;104,868281507188
160581;1;3;38;82;8220;1;48;48; ; ;878000; ; ;9;7;1;1;1;07;05;05;570,05059567777
160583;1;1;13;85;8530;2;40;50; ; ;3000000; ; ;9;1;1;3;1;07;52;52;333,004930281156
160583;1;2;13;85;8530;2;30;30; ; ;3000000; ; ;9;1;1;3;1;07;52;52;333,004930281156
160584;1;4;41;47;4759;4;40;24;6;1; ;120000;1;1;5;2; ;1;07;41;41;114,015750531011
160585;1;1;99;38;3811;1;48;32;7; ;880000; ; ;9;6;1;1;1;07;05;05;817,500035739573
160585;1;6;85;43;4321;1;48;24;6;1;760000; ; ;4;9;1;1;1;07;05;05;817,500035739573
160586;1;1;45;56;5619;4;42;28;6;1; ;400000;1;1;6;2; ;1;07;11;11;2620,0600877293
160586;1;2;54;55;5511;1;48;0;6;1;200000; ; ;9;7;1;1;1;07;11;11;2620,0600877293
160590;1;1;45;14;1410;1;48;40;6;1;900000; ; ;5;7;1;1;1;07;05;05;1494,31614553311
160591;1;2;02;84;8414;1;48;48; ; ; ; ; ;9;1;1;1;1;07;19;19;106,672530414363
160591;1;3;02;36;3600;1;48;48; ; ; ; ; ;9;7;1;2;1;07;19;19;106,672530414363
160593;1;1;79;95;9529;4;15;15; ; ; ;120000;1;1;1;2; ;1;07;66;66;294,347459128494
160594;1;1;39;88;8890;4;40;40; ; ; ;1500000;1;8;7;1;1;1;07;73;73;221,363870843394
160595;1;2;81;31;3110;4;48;24;6;1; ;750000;1;1;7;2; ;1;07;11;11;3318,87417885357
160596;1;1;02;42;4210;1;40;40; ; ;2500000; ; ;3;9;1;2;1;07;41;41;110,212704869335
160597;1;1;58;41;4111;1;48;48; ; ;1100000; ; ;9;9;1;2;1;07;05;05;449,096672961642
160597;1;2;79;14;1410;4;50;24;6;1; ;300000;1;1;1;2; ;1;07;05;05;449,096672961642
160597;1;3;21;86;8622;1;48;48; ; ;1300000; ; ;5;7;1;2;1;07;05;05;449,096672961642
160598;1;1;83;25;2511;4;48;24;6;1; ;1000000;1;1;1;2; ;1;07;08;08;711,148719364706
160599;1;2;03;59;5911;1;48;48; ; ;877802; ; ;4;7;1;1;1;07;17;17;288,273215537629
160600;1;1;79;45;4520;4;48;40;7; ; ;400000;1;1;7;2; ;1;07;54;54;418,693479679547
160600;1;2;51;56;5611;4;48;48; ; ; ;400000;1;2;7;2; ;1;07;54;54;418,693479679547
160600;1;3;53;56;5611;6;48;48; ; ; ; ; ;2;7;2; ;1;07;54;54;418,693479679547
160601;1;3;97;47;4759;1;48;48; ; ;900000; ; ;4;7;2; ;1;07;23;23;103,140827031335
160601;1;5;37;47;4723;1;48;48; ; ;877803; ; ;9;4;1;1;1;07;23;23;103,140827031335
160601;1;6;45;47;4724;1;48;30;6;1;450000; ; ;8;7;1;1;1;07;23;23;103,140827031335
160602;1;1;32;94;9491;1;48;25;6;1; ; ; ;3;7;1;1;1;07;11;11;3110,02562115318
160603;1;1;95;16;1630;1;48;48; ; ;940000; ; ;9;7;1;2;1;07;08;08;1050,01922860958
160603;1;3;03;49;4921;1;48;48; ; ;1100000; ; ;9;7;1;1;1;07;08;08;1050,01922860958
160603;1;5;03;86;8691;1;48;48; ; ;950000; ; ;6;7;1;1;1;07;08;08;1050,01922860958
160603;1;6;58;20;2023;1;60;60; ; ;1200000; ; ;9;7;1;1;1;07;08;08;1050,01922860958
160604;1;3;54;97;9700;3;48;48; ; ;877802; ; ;1;1;1;1;1;07;17;17;70,2417206287989
160607;1;1;53;56;5611;1;48;0;6;1;150000; ; ;3;7;1;1;1;07;11;11;3419,30563999504
160607;1;2;50;56;5619;1;66;42;6;1;1050000; ; ;2;7;1;1;1;07;11;11;3419,30563999504
160608;1;2;54;88;8890;1;40;0;7; ;900000; ; ;9;1;1;2;1;07;52;52;315,480450325572
160608;1;5;57;96;9602;4;15;15; ; ; ;280000;1;1;7;2; ;1;07;52;52;315,480450325572
160609;1;3;13;85;8544;1;40;40; ; ;3000000; ; ;9;7;1;2;1;07;27;27;14,9426313285813
160609;1;4;19;84;8412;2;40;30;6;1; ; ; ;9;7;1;2;1;07;27;27;14,9426313285813
160610;1;1;95;31;3110;1;50;40;7; ;300000; ; ;5;7;2; ;1;07;47;47;148,710393565375
160611;1;1;45;47;4731;1;48;48; ; ;877803; ; ;4;7;1;1;1;07;05;05;2148,26143221745
160612;1;1;39;86;8699;1;48;48; ; ; ; ; ;6;7;1;2;1;07;19;19;94,7398115978024
160613;1;1;62;81;8130;4;40;16;6;1; ;50000;1;1;2;2; ;1;07;41;41;191,118311861896
160613;1;4;98;73;7310;4;40;24;5;1; ;150000;1;1;4;2; ;1;07;41;41;191,118311861896
160614;1;1;40;46;4620;5;40;6;6;2; ;40000000;1;2;7;2; ;1;07;52;52;129,90930253669
160614;1;2;41;47;4773;5;4;0;6;1; ;0;1;3;7;2; ;1;07;52;52;129,90930253669
160614;1;3;41;46;4631;4;24;24; ; ; ;3000000;1;1;7;2; ;1;07;52;52;129,90930253669
160615;1;1;13;85;8521;2;40;40; ; ;3200000; ; ;9;7;3; ;1;07;41;41;92,735053996393
160615;1;2;13;84;8412;2;40;40; ; ; ; ; ;9;7;3; ;1;07;41;41;92,735053996393
160616;1;1;77;56;5619;4;30;20;6;1; ;60000;1;1;1;2; ;1;07;13;13;250,587184233397
160616;1;2;98;49;4921;4;40;32;6;1; ;600000;1;5;4;2; ;1;07;13;13;250,587184233397
160619;1;1;38;82;8220;1;48;48; ; ;877802; ; ;9;7;1;1;1;07;17;17;82,6086562898406
160619;1;4;80;15;1521;1;48;48; ; ;877802; ; ;9;7;1;1;1;07;17;17;82,6086562898406
160620;1;1;79;14;1410;4;40;4;6;1; ;50000;1;1;1;2; ;1;07;08;08;274,919248265587
160620;1;3;99;38;3830;4;70;70; ; ; ;600000;1;1;6;2; ;1;07;08;08;274,919248265587
160622;1;1;53;56;5619;4;40;40; ; ; ;350000;1;1;1;1;1;1;07;11;11;2775,93875094294
160624;1;1;33;43;4321;1;40;55; ; ;2100000; ; ;9;7;1;2;1;07;11;11;3663,64334979601
160626;1;1;03;86;8691;1;24;24; ; ;600000; ; ;7;7;1;1;1;07;05;05;2188,70892412175
160626;1;3;53;56;5611;1;50;40;6;1;877803; ; ;3;7;1;1;1;07;05;05;2188,70892412175
160627;1;1;95;41;4111;4;50;0;6;1; ;0;1;2;9;2; ;1;07;70;70;80,8962939078306
160628;1;1;39;86;8621;4;48;0;1;1; ;1100000;1;9;7;1;2;1;07;76;76;1634,3746986845
160630;1;1;58;68;6820;1;48;48; ; ;980000; ; ;4;7;1;2;1;07;76;76;1414,5840171131
160632;1;1;55;81;8121;4;10;10; ; ; ;120000;1;1;2;2; ;1;07;52;52;209,900018062374
160633;1;1;41;47;4773;4;10;0;6;1; ;0;1;1;2;2; ;1;07;18;18;79,6859790073511
160634;1;2;13;85;8530;2;30;30; ; ;4000000; ; ;9;7;1;3;1;07;08;08;770,075295699595
160635;1;3;45;47;4711;1;45;40;6;1;600000; ; ;3;7;2; ;1;07;17;17;49,2385755345779
160635;1;4;21;73;7310;5;60;60; ; ; ;1300000;1;2;7;2; ;1;07;17;17;49,2385755345779
160636;1;1;95;41;4111;4;40;16;6;1; ;80000;1;1;9;2; ;1;07;41;41;167,978465916033
160636;1;2;41;47;4711;4;40;32;6;1; ;700000;1;1;7;2; ;1;07;41;41;167,978465916033
160637;1;1;45;56;5619;4;20;20; ; ; ;160000;1;1;6;2; ;1;07;08;08;390,488260993869
160637;1;4;58;84;8422;2;70;70; ; ;250000; ; ;9;7;1;3;1;07;08;08;390,488260993869
160638;1;1;95;68;6820;1;48;14;6;1;415000; ; ;4;2;1;1;1;07;47;47;129,051265931726
160640;1;1;95;41;4111;1;48;48; ; ;360000; ; ;2;2;2; ;1;07;50;50;140,542092478446
160640;1;2;55;81;8121;4;50;30;6;1; ;80000;1;1;2;2; ;1;07;50;50;140,542092478446
160641;1;1;07;86;8610;1;48;48; ; ;2000000; ; ;6;7;1;1;1;07;23;23;161,347663226076
160641;1;2;21;49;4921;1;48;30;6;1;800000; ; ;9;7;1;1;1;07;23;23;161,347663226076
160643;1;2;53;56;5613;4;48;24;6;1; ;300000;1;1;7;2; ;1;07;54;54;149,320653737566
160644;1;1;41;47;4721;4;75;75; ; ; ;800000;1;1;7;2; ;1;07;54;54;275,388871751614
160645;1;2;97;56;5619;1;48;48; ; ;1087807; ; ;5;5;1;1;1;07;76;76;2350,49566479905
160646;1;1;55;68;6820;1;48;48; ; ; ; ; ;4;7;1;2;1;07;76;76;948,988656696649
160649;1;1;34;86;8621;1;48;48; ; ;980000; ; ;9;7;1;2;1;07;17;17;70,0879713619816
160652;1;1;37;49;4921;1;48;48; ; ;990000; ; ;9;5;1;1;1;07;15;15;227,501836941293
160652;1;2;45;47;4771;1;50;50; ; ;990000; ; ;2;7;1;1;1;07;15;15;227,501836941293
160652;1;3;05;74;7490;4;30;20;6;1; ;0;1;1;1;1;1;1;07;15;15;227,501836941293
160653;1;2;13;85;8530;2;35;35; ; ;1600000; ; ;9;7;1;1;1;07;47;47;159,124378496862
160654;1;1;85;95;9522;4;40;28;6;1; ;300000;1;1;2;2; ;1;07;13;13;443,210753250567
160655;1;1;57;96;9602;4;60;40;6;1; ;70000;1;1;7;2; ;1;07;54;54;248,999027082425
160657;1;2;39;46;4645;1;48;35;6;1;1200000; ; ;9;7;1;1;1;07;23;23;168,520408955631
160658;1;1;97;46;4631;1;40;32;5;1;950000; ; ;9;5;1;2;1;07;41;41;181,090960094787
160658;1;2;55;81;8121;4;40;16;6;1; ;60000;1;1;2;2; ;1;07;41;41;181,090960094787
160658;1;4;95;41;4111;4;40;24;6;1; ;150000;1;1;9;2; ;1;07;41;41;181,090960094787
160660;1;1;38;82;8220;1;36;0;1;1;1500000; ; ;9;7;1;1;1;07;11;11;1648,88576178737
160660;1;2;45;75;7500;4;48;29;6;1; ;400000;1;2;7;2; ;1;07;11;11;1648,88576178737
160661;1;1;61;01;0141;5;60;60; ; ; ; ;1;2;8;1;2;1;07;17;17;119,128610104175
160662;1;1;53;56;5619;4;16;16; ; ; ;120000;1;1;1;2; ;1;07;54;54;317,652919289999
160662;1;2;98;49;4921;4;70;70; ; ; ;500000;1;1;4;2; ;1;07;54;54;317,652919289999
160665;1;1;79;14;1410;5;48;48; ; ; ;0;1;2;7;2; ;1;07;15;15;182,096326912903
160665;1;2;79;14;1410;1;45;45; ; ;877803; ; ;2;7;2; ;1;07;15;15;182,096326912903
160666;1;2;02;71;7110;1;48;60; ; ;2000000; ; ;9;7;1;1;1;07;17;17;219,005345683513
160667;1;2;83;25;2592;1;48;30;6;1;600000; ; ;3;7;2; ;1;07;11;11;4231,81661993276
160667;1;3;33;52;5221;1;48;48; ; ;877000; ; ;7;7;1;1;1;07;11;11;4231,81661993276
160668;1;2;79;95;9529;4;25;7;6;1; ;15000;1;1;1;3; ;1;07;76;76;1508,889664796
160668;1;3;85;95;9511;4;48;5;6;1; ;0;1;1;1;2; ;1;07;76;76;1508,889664796
160669;1;1;41;47;4772;4;50;50; ; ; ;300000;1;1;7;2; ;1;07;54;54;378,429813362942
160669;1;2;53;56;5619;4;50;50; ; ; ;500000;1;1;6;2; ;1;07;54;54;378,429813362942
160671;1;1;21;71;7120;1;48;40;6;1;1800000; ; ;5;7;1;1;1;07;18;18;87,80859265673
160671;1;2;13;85;8530;2;40;40; ; ;2000000; ; ;9;7;1;2;1;07;18;18;87,80859265673
160672;1;7;45;47;4741;1;48;48; ; ;900000; ; ;5;7;1;1;1;07;17;17;347,568457459166
160677;1;2;33;47;4752;1;40;24;6;1;877802; ; ;3;7;1;2;1;07;17;17;161,674542284237
160678;1;1;45;46;4631;4;40;0;6;1; ;0;1;1;5;2; ;1;07;08;08;312,54663490442
160678;1;2;97;49;4923;1;48;48; ; ;900000; ; ;2;4;2; ;1;07;08;08;312,54663490442
160679;1;1;03;52;5222;1;72;72; ; ;2029000; ; ;9;7;1;2;1;07;47;47;243,673166314426
160681;1;1;02;71;7110;4;50;30;6;1; ;0;1;1;7;2; ;1;07;11;11;1528,18748156781
160682;1;1;97;49;4923;4;30;20;6;1; ;500000;1;2;4;2; ;1;07;15;15;307,166415545685
160684;1;1;13;85;8530;2;30;45; ; ; ; ; ;9;1;1;3;1;07;52;52;300,472503615257
160684;1;3;18;86;8610;1;48;24;7; ; ; ; ;7;7;2; ;1;07;52;52;300,472503615257
160685;1;1;97;11;1104;1;48;48; ; ;877803; ; ;9;7;1;1;1;07;05;05;1029,44023047042
160685;1;3;79;14;1410;1;48;32;6;1;877803; ; ;9;7;1;2;1;07;05;05;1029,44023047042
160687;1;3;54;81;8121;4;42;28;6;1; ;150000;1;1;2;2; ;1;07;20;20;140,071140847459
160687;1;4;98;49;4921;4;50;30;6;1; ;350000;1;1;4;2; ;1;07;20;20;140,071140847459
160688;1;4;39;66;6611;1;40;40; ; ;1500000; ; ;9;7;1;1;1;07;11;11;1264,77897676795
160692;1;2;57;96;9602;4;72;0;5;1; ;0;1;1;2;2; ;1;07;08;08;385,644311197933
160692;1;3;45;47;4792;4;20;12;6;1; ;80000;1;1;1;2; ;1;07;08;08;385,644311197933
160694;1;1;95;41;4111;4;40;20;7; ; ;200000;1;2;2;2; ;1;07;08;08;438,320126037161
160694;1;2;77;56;5619;4;20;10;7; ; ;35000;1;1;1;2; ;1;07;08;08;438,320126037161
160698;1;1;03;14;1410;1;48;36;6;1;1600000; ; ;9;7;1;1;1;07;05;05;1164,98976793653
160698;1;2;21;41;4111;1;48;36;6;1;3500000; ; ;5;7;1;2;1;07;05;05;1164,98976793653
160699;1;1;33;47;4711;1;48;36;6;1;877803; ; ;9;7;1;1;1;07;13;13;401,942742472872
160699;1;2;97;47;4711;1;48;48; ; ;877803; ; ;9;7;1;1;1;07;13;13;401,942742472872
160699;1;5;41;47;4771;4;40;24;6;1; ;250000;1;5;7;2; ;1;07;13;13;401,942742472872
160700;1;1;98;49;4921;4;84;84; ; ; ;1000000;1;1;4;1;2;1;07;73;73;330,425259946564
160702;1;1;03;84;8412;4;50;50; ; ; ;1000000;1;9;7;2; ;1;07;27;27;170,082303651793
160703;1;1;45;47;4752;1;60;30;6;1;500000; ; ;2;7;1;1;1;07;47;47;173,569562105345
160703;1;2;33;70;7010;1;48;48; ; ;2500000; ; ;9;1;1;1;1;07;47;47;173,569562105345
160704;1;2;03;61;6120;4;48;48; ; ; ;400000;1;5;5;2; ;1;07;20;20;224,60298982611
