directorio;secuencia_p;orden;P6240;P6250;P6260;P6270;P6280;P6290;P6300;P6310;P6320;P6330;P6340;P6350;P6351;Ft;Mes;Area;clase;DPTO;Fex_c_2011
154173;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;50;1;50;249,087809997042
154173;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;50;1;50;249,087809997042
154174;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;391,966637925406
154175;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;11;1;11;8962,63694845282
154175;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;11;1;11;8962,63694845282
154176;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;332,808182887998
154176;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;332,808182887998
154176;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;332,808182887998
154178;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;73,2828268782792
154178;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;73,2828268782792
154178;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;73,2828268782792
154179;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;50;1;50;535,773492305088
154179;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;50;1;50;535,773492305088
154179;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;07;50;1;50;535,773492305088
154179;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;50;1;50;535,773492305088
154180;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;220,112006837539
154180;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;220,112006837539
154181;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;11;1;11;7730,77620025355
154181;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;11;1;11;7730,77620025355
154184;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;138,805056015466
154184;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;138,805056015466
154184;1;4;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;47;1;47;138,805056015466
154185;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;79,8714755884077
154185;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;79,8714755884077
154185;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;79,8714755884077
154186;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;271,056471595611
154186;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;271,056471595611
154187;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;161,368759264547
154189;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;155,988355814571
154189;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;47;1;47;155,988355814571
154190;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;73;1;73;230,971294851624
154190;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;73;1;73;230,971294851624
154190;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;73;1;73;230,971294851624
154190;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;73;1;73;230,971294851624
154191;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;50;1;50;593,09199718011
154192;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;68;1;68;1969,9612979754
154192;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;68;1;68;1969,9612979754
154192;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;68;1;68;1969,9612979754
154193;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;274,278191500853
154193;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;274,278191500853
154193;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;274,278191500853
154194;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;11;1;11;6631,00295600512
154194;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;11;1;11;6631,00295600512
154195;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;05;1;05;669,821435906916
154195;1;2;3;2;2;2;2; ;1;12; ; ; ; ; ;1;07;05;1;05;669,821435906916
154195;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;05;1;05;669,821435906916
154196;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;50;1;50;593,09199718011
154197;1;1;4;2;2;2;2; ;1;10; ; ; ; ; ;1;07;73;1;73;321,741641823031
154200;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;73;1;73;181,481394430085
154202;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;73;1;73;44,5393668702759
154202;1;2;4;2;2;2;2; ;1;3;1;1; ;3;1;1;07;73;1;73;44,5393668702759
154203;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;07;11;1;11;4411,85269063936
154203;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;11;1;11;4411,85269063936
154203;1;3;4;2;2;2;1;3; ; ; ; ; ; ;1;1;07;11;1;11;4411,85269063936
154204;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;50;1;50;540,113873718075
154204;1;2;4;2;2;2;2; ;1;10; ; ; ; ; ;1;07;50;1;50;540,113873718075
154208;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;140,350321964872
154208;1;2;4;2;2;1; ; ; ; ; ; ; ; ; ;1;07;13;1;13;140,350321964872
154208;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;140,350321964872
154208;1;4;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;140,350321964872
154208;1;5;4;2;2;2;2; ;1;10; ; ; ; ; ;1;07;13;1;13;140,350321964872
154210;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;07;05;1;05;694,140668644428
154210;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;05;1;05;694,140668644428
154211;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;106,86151697114
154211;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;106,86151697114
154211;1;3;2;2;2;2;1;1; ; ; ; ; ; ;1;1;07;15;1;15;106,86151697114
154213;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;73;1;73;70,6273886026964
154215;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;73;1;73;106,231618647581
154215;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;73;1;73;106,231618647581
154215;1;3;2;2;2;2;1;1; ; ; ; ; ; ;1;1;07;73;1;73;106,231618647581
154215;1;4;2;2;2;2;1;1; ; ; ; ; ; ;1;1;07;73;1;73;106,231618647581
154216;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;07;54;1;54;445,420170796923
154216;1;2;6;2;2;2;1;2; ; ; ; ; ; ;1;1;07;54;1;54;445,420170796923
154216;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;54;1;54;445,420170796923
154217;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;247,406120605954
154217;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;247,406120605954
154217;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;247,406120605954
154217;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;247,406120605954
154218;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;105,499091646545
154218;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;105,499091646545
154220;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;27;1;27;44,5405356909634
154220;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;27;1;27;44,5405356909634
154221;1;1;4;2;2;2;1;2; ; ; ; ; ; ;1;1;07;27;1;27;44,5405356909634
154221;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;27;1;27;44,5405356909634
154222;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;07;68;1;68;487,116883783575
154222;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;07;68;1;68;487,116883783575
154223;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;08;1;08;383,060474621998
154223;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;08;1;08;383,060474621998
154223;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;08;1;08;383,060474621998
154223;1;4;2;2;2;2;1;3; ; ; ; ; ; ;1;1;07;08;1;08;383,060474621998
154223;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;08;1;08;383,060474621998
154223;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;08;1;08;383,060474621998
154224;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;105,499091646545
154224;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;105,499091646545
154225;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;44;1;44;63,2773836058945
154225;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;44;1;44;63,2773836058945
154225;1;3;4;2;2;2;2; ;1;2;1;2; ; ; ;1;07;44;1;44;63,2773836058945
154225;1;5;4;2;2;2;2; ;1;11; ; ; ; ; ;1;07;44;1;44;63,2773836058945
154225;1;7;4;2;2;2;2; ;1;11; ; ; ; ; ;1;07;44;1;44;63,2773836058945
154227;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;07;73;1;73;74,0110324317252
154227;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;73;1;73;74,0110324317252
154228;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;23;1;23;197,892105067444
154228;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;07;23;1;23;197,892105067444
154228;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;23;1;23;197,892105067444
154229;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;44;1;44;92,6032864616215
154230;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;19;1;19;153,229867212445
154230;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;19;1;19;153,229867212445
154230;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;19;1;19;153,229867212445
154230;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;19;1;19;153,229867212445
154231;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;72,4705988798834
154231;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;72,4705988798834
154231;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;07;15;1;15;72,4705988798834
154231;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;72,4705988798834
154233;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;07;27;1;27;157,741342478257
154233;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;27;1;27;157,741342478257
154233;1;3;3;2;2;1; ; ; ; ; ; ; ; ; ;1;07;27;1;27;157,741342478257
154234;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;31,1388646053831
154234;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;31,1388646053831
154234;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;31,1388646053831
154235;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;27;1;27;111,529819355836
154235;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;27;1;27;111,529819355836
154235;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;27;1;27;111,529819355836
154239;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;07;05;1;05;1031,40360933895
154239;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;07;05;1;05;1031,40360933895
154240;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;23;1;23;139,280622453808
154240;1;2;4;2;2;2;1;4; ; ; ; ; ; ;1;1;07;23;1;23;139,280622453808
154241;1;1;2;2;2;2;1;3; ; ; ; ; ; ;1;1;07;15;1;15;95,5559375929299
154241;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;95,5559375929299
154241;1;5;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;95,5559375929299
154241;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;95,5559375929299
154243;1;1;2;2;2;2;1;2; ; ; ; ; ; ;1;1;07;47;1;47;57,2338495193828
154243;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;57,2338495193828
154243;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;57,2338495193828
154243;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;57,2338495193828
154243;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;57,2338495193828
154243;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;57,2338495193828
154243;1;7;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;57,2338495193828
154245;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;07;23;1;23;205,68940932965
154245;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;23;1;23;205,68940932965
154245;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;23;1;23;205,68940932965
154246;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;05;1;05;840,957138178805
154246;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;05;1;05;840,957138178805
154247;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;68;1;68;889,009788543239
154247;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;68;1;68;889,009788543239
154247;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;68;1;68;889,009788543239
154248;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;44;1;44;82,6764987456337
154249;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;27;1;27;191,524303471143
154249;1;2;3;2;2;2;2; ;1;13; ; ; ; ; ;1;07;27;1;27;191,524303471143
154250;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;05;1;05;941,236586839756
154250;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;05;1;05;941,236586839756
154250;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;05;1;05;941,236586839756
154251;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;98,9573151041005
154251;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;98,9573151041005
154253;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;07;68;1;68;299,347016109483
154253;1;2;4;2;2;2;2; ;1;3;1;2; ; ; ;1;07;68;1;68;299,347016109483
154254;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;223,82941854869
154254;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;223,82941854869
154254;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;223,82941854869
154254;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;223,82941854869
154256;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;19;1;19;176,152835970284
154256;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;19;1;19;176,152835970284
154256;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;19;1;19;176,152835970284
154257;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;70;1;70;147,973588803725
154257;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;70;1;70;147,973588803725
154257;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;70;1;70;147,973588803725
154258;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;114,081227253698
154258;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;114,081227253698
154258;1;4;3;2;2;2;2; ;1;12; ; ; ; ; ;1;07;15;1;15;114,081227253698
154259;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;29,3905206958593
154259;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;29,3905206958593
154259;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;29,3905206958593
154259;1;4;5; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;29,3905206958593
154262;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;23;1;23;99,9767215252474
154262;1;2;6;2;2;2;2; ;1;13; ; ; ; ; ;1;07;23;1;23;99,9767215252474
154263;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;05;1;05;946,53054140756
154263;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;05;1;05;946,53054140756
154264;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;23;1;23;72,8266663588387
154264;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;23;1;23;72,8266663588387
154264;1;3;6;2;2;2;2; ;1;9; ; ; ; ; ;1;07;23;1;23;72,8266663588387
154265;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;124,825028671327
154265;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;124,825028671327
154265;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;124,825028671327
154265;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;124,825028671327
154265;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;124,825028671327
154266;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;19;1;19;211,502467372082
154266;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;19;1;19;211,502467372082
154266;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;19;1;19;211,502467372082
154266;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;19;1;19;211,502467372082
154267;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;07;23;1;23;214,885121012995
154267;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;23;1;23;214,885121012995
154268;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;92,2341656779282
154268;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;92,2341656779282
154269;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;07;27;1;27;79,9565026051158
154270;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;52;1;52;153,107392275385
154270;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;52;1;52;153,107392275385
154270;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;07;52;1;52;153,107392275385
154270;1;4;4;2;2;2;1;3; ; ; ; ; ; ;1;1;07;52;1;52;153,107392275385
154270;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;52;1;52;153,107392275385
154271;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;20;1;20;354,613127427115
154271;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;07;20;1;20;354,613127427115
154271;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;20;1;20;354,613127427115
154271;1;6;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;20;1;20;354,613127427115
154272;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;07;15;1;15;122,715267459127
154272;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;122,715267459127
154272;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;15;1;15;122,715267459127
154272;1;4;3;2;2;2;2; ;1;12; ; ; ; ; ;1;07;15;1;15;122,715267459127
154272;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;122,715267459127
154272;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;15;1;15;122,715267459127
154274;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;144,57139148555
154274;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;13;1;13;144,57139148555
154274;1;3;2;2;2;2;1;3; ; ; ; ; ; ;1;1;07;13;1;13;144,57139148555
154274;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;144,57139148555
154275;1;1;6;2;2;2;1;1; ; ; ; ; ; ;1;1;07;05;1;05;1315,74608829463
154275;1;2;4;2;2;2;1;2; ; ; ; ; ; ;1;1;07;05;1;05;1315,74608829463
154275;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;05;1;05;1315,74608829463
154276;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;44;1;44;63,6247087894488
154276;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;44;1;44;63,6247087894488
154276;1;3;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;44;1;44;63,6247087894488
154276;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;44;1;44;63,6247087894488
154276;1;5;4;2;2;2;2; ;1;2;2; ;2; ; ;1;07;44;1;44;63,6247087894488
154277;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;135,186525213631
154277;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;47;1;47;135,186525213631
154277;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;135,186525213631
154277;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;47;1;47;135,186525213631
154279;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;07;23;1;23;166,352052455137
154281;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;44;1;44;91,2014543375302
154281;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;44;1;44;91,2014543375302
154281;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;44;1;44;91,2014543375302
154282;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;07;11;1;11;5685,74591579569
154282;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;07;11;1;11;5685,74591579569
154284;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;19;1;19;134,793486804611
154284;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;19;1;19;134,793486804611
154285;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;52;1;52;320,422392551745
154285;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;52;1;52;320,422392551745
154286;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;23;1;23;260,441386254344
154286;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;23;1;23;260,441386254344
154287;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;27;1;27;44,5405356909634
154287;1;2;6;2;2;2;1;1; ; ; ; ; ; ;1;1;07;27;1;27;44,5405356909634
154287;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;27;1;27;44,5405356909634
154287;1;5;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;27;1;27;44,5405356909634
154287;1;6;3;1; ; ; ; ; ; ; ; ; ; ; ;1;07;27;1;27;44,5405356909634
154288;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;44;1;44;24,9491480353495
154288;1;2;4;2;2;2;2; ;1;2;2; ;2; ; ;1;07;44;1;44;24,9491480353495
154288;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;44;1;44;24,9491480353495
154288;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;44;1;44;24,9491480353495
154288;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;44;1;44;24,9491480353495
154289;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;07;08;1;08;208,386280469828
154289;1;2;4;2;2;2;2; ;1;10; ; ; ; ; ;1;07;08;1;08;208,386280469828
154289;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;08;1;08;208,386280469828
154289;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;08;1;08;208,386280469828
154290;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;07;23;1;23;206,643788030283
154290;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;23;1;23;206,643788030283
154290;1;3;3;1; ; ; ; ; ; ; ; ; ; ; ;1;07;23;1;23;206,643788030283
154291;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;11;1;11;5967,55617345743
154291;1;2;2;2;2;2;1;4; ; ; ; ; ; ;1;1;07;11;1;11;5967,55617345743
154292;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;19;1;19;140,062059435748
154292;1;2;4;2;2;2;2; ;1;9; ; ; ; ; ;1;07;19;1;19;140,062059435748
154292;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;19;1;19;140,062059435748
154292;1;4;4;2;2;2;2; ;1;13; ; ; ; ; ;1;07;19;1;19;140,062059435748
154293;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;05;1;05;963,935402702618
154294;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;07;20;1;20;236,906463505018
154294;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;20;1;20;236,906463505018
154295;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;19;1;19;102,014964272736
154295;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;19;1;19;102,014964272736
154296;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;44;1;44;46,0599656037221
154296;1;2;4;2;2;2;1;6; ; ; ; ; ; ;1;1;07;44;1;44;46,0599656037221
154297;1;1;4;2;2;2;1;4; ; ; ; ; ; ;1;1;07;05;1;05;807,424100624339
154297;1;2;6;2;2;2;2; ;1;13; ; ; ; ; ;1;07;05;1;05;807,424100624339
154297;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;05;1;05;807,424100624339
154298;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;17;1;17;164,130189762008
154298;1;2;4;2;2;2;2; ;1;2;1;1; ;4;1;1;07;17;1;17;164,130189762008
154298;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;07;17;1;17;164,130189762008
154299;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;44;1;44;46,334132065649
154299;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;07;44;1;44;46,334132065649
154300;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;200,279477862563
154300;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;07;13;1;13;200,279477862563
