directorio;secuencia_p;orden;P7430;P7440;P7450;ini;mes;area;dpto;fex_c_2011
144801;1;4;2; ; ;1;07;76;76;2126,24508875782
144803;1;1;1;4;4;1;07;23;23;181,814707475549
144803;1;3;2; ; ;1;07;23;23;181,814707475549
144808;1;3;2; ; ;1;07;11;11;2991,11784418886
144812;1;3;2; ; ;1;07;68;68;577,036426586521
144813;1;2;1;1,4;1;1;07;08;08;941,93152087126
144816;1;4;2; ; ;1;07;76;76;1829,49062304418
144818;1;1;1;4;3;1;07;05;05;1729,41351661352
144820;1;1;1;1,2;9;1;07;54;54;555,167092686791
144820;1;5;1;4;3;1;07;54;54;555,167092686791
144820;2;1;1;1,3;9;1;07;54;54;555,167092686791
144820;3;2;1;1,3;9;1;07;54;54;555,167092686791
144822;1;2;1;1,3;7;1;07;11;11;2458,25425879218
144822;1;3;2; ; ;1;07;11;11;2458,25425879218
144823;1;1;1;4;4;1;07;11;11;1788,57839263295
144826;1;2;1;1,3;7;1;07;17;17;258,127737163626
144827;1;1;1;4;4;1;07;17;17;176,611690918867
144829;1;1;1;1,3;9;1;07;23;23;236,926720025679
144829;1;2;1;2;4;1;07;23;23;236,926720025679
144832;1;1;1;4;4;1;07;50;50;379,665684526099
144840;1;2;2; ; ;1;07;05;05;1899,73462364761
144846;2;1;1;1,3;4;1;07;08;08;1044,32768885801
144846;2;3;1;1,3;4;1;07;08;08;1044,32768885801
144847;1;2;2; ; ;1;07;05;05;905,036067682355
144847;1;3;1;1,3;7;1;07;05;05;905,036067682355
144847;1;4;1;1,3;7;1;07;05;05;905,036067682355
144847;1;5;1;1,4;8;1;07;05;05;905,036067682355
144847;1;6;2; ; ;1;07;05;05;905,036067682355
144849;1;4;2; ; ;1;07;76;76;1507,40475318255
144850;1;2;1;2;5;1;07;54;54;232,358299432691
144852;1;1;1;3;4;1;07;11;11;3057,6106317558
144852;1;2;1;4;3;1;07;11;11;3057,6106317558
144852;1;4;2; ; ;1;07;11;11;3057,6106317558
144852;1;5;2; ; ;1;07;11;11;3057,6106317558
144852;1;6;2; ; ;1;07;11;11;3057,6106317558
144855;1;3;2; ; ;1;07;08;08;448,732551299034
144858;1;2;1;4;4;1;07;76;76;470,965661088434
144858;1;3;1;4;9;1;07;76;76;470,965661088434
144859;1;1;1;4;3;1;07;17;17;175,078813417745
144860;1;2;2; ; ;1;07;05;05;754,742163302372
144860;1;3;2; ; ;1;07;05;05;754,742163302372
144865;1;1;1;3;8;1;07;08;08;272,352830107051
144865;1;3;2; ; ;1;07;08;08;272,352830107051
144877;1;4;1;1,4;2;1;07;68;68;643,572582091889
144882;1;2;1;1,3;1;1;07;11;11;5531,88889221221
144891;1;1;1;3;4;1;07;54;54;517,626767618397
144891;1;2;1;4;3;1;07;54;54;517,626767618397
144894;1;2;1;1,3;1;1;07;08;08;796,240386903873
144899;1;2;2; ; ;1;07;08;08;574,283589571339
144899;1;3;2; ; ;1;07;08;08;574,283589571339
144902;1;1;2; ; ;1;07;50;50;508,852505747737
144903;1;2;1;2;3;1;07;66;66;773,744026877519
144903;1;6;1;1,3;1;1;07;66;66;773,744026877519
144909;1;1;1;4;5;1;07;11;11;2308,15982015109
144909;1;2;1;4;3;1;07;11;11;2308,15982015109
144909;1;3;1;4;3;1;07;11;11;2308,15982015109
144911;1;2;1;3;8;1;07;08;08;941,93152087126
144915;1;3;1;1,4;6;1;07;11;11;4092,78922572087
144915;1;6;2; ; ;1;07;11;11;4092,78922572087
144915;1;7;2; ; ;1;07;11;11;4092,78922572087
144918;1;2;1;4;4;1;07;52;52;75,3255619750556
144918;1;5;2; ; ;1;07;52;52;75,3255619750556
144927;1;2;2; ; ;1;07;52;52;197,451462234507
144937;1;1;1;1,3;4;1;07;11;11;3061,24407893672
144953;1;1;2; ; ;1;07;11;11;2798,45598847332
144957;1;2;1;4;4;1;07;66;66;326,99352294209
144957;1;3;2; ; ;1;07;66;66;326,99352294209
144963;1;1;1;1,3;4;1;07;54;54;153,891451601915
144963;1;2;1;2;3;1;07;54;54;153,891451601915
144968;1;1;1;4;5;1;07;05;05;999,18793276411
144968;1;4;2; ; ;1;07;05;05;999,18793276411
144968;1;6;2; ; ;1;07;05;05;999,18793276411
144968;1;7;1;4;4;1;07;05;05;999,18793276411
145008;1;4;2; ; ;1;07;11;11;1795,84026992412
145011;1;1;1;4;5;1;07;11;11;1586,95369944165
145011;1;2;2; ; ;1;07;11;11;1586,95369944165
145016;1;3;2; ; ;1;07;76;76;2030,37737789737
145018;1;6;1;4;5;1;07;76;76;775,451443834183
145024;1;3;2; ; ;1;07;11;11;2064,26057484127
145045;1;1;1;4;3;1;07;52;52;174,65530782692
145056;1;2;2; ; ;1;07;50;50;396,745553726896
145060;1;1;1;4;5;1;07;11;11;4459,28526779322
145060;1;2;2; ; ;1;07;11;11;4459,28526779322
145060;1;3;1;4;1;1;07;11;11;4459,28526779322
145062;1;2;2; ; ;1;07;66;66;471,109546256661
145067;1;2;1;4;4;1;07;76;76;840,043495883901
145081;1;4;2; ; ;1;07;05;05;1945,81089983765
145095;1;2;1;4;5;1;07;76;76;640,135009307396
145097;2;1;1;1,4;9;1;07;05;05;1822,46147353076
145111;1;2;2; ; ;1;07;54;54;455,851866853117
145112;1;2;1;3;3;1;07;08;08;878,489205291544
145117;1;1;1;2;8;1;07;66;66;303,520541528347
145124;1;1;1;4;3;1;07;54;54;409,574852624154
145127;1;1;1;4;5;1;07;66;66;232,119951883558
145132;1;3;2; ; ;1;07;66;66;308,395904499409
145133;1;2;2; ; ;1;07;66;66;324,674266840144
145133;1;3;2; ; ;1;07;66;66;324,674266840144
145133;1;4;2; ; ;1;07;66;66;324,674266840144
145146;1;1;1;4;4;1;07;66;66;241,290131899992
145146;1;2;1;4;5;1;07;66;66;241,290131899992
145156;1;1;1;3;4;1;07;66;66;201,234891843852
145156;1;2;2; ; ;1;07;66;66;201,234891843852
145159;1;4;1;4;8;1;07;54;54;121,027432041182
145161;1;2;2; ; ;1;07;66;66;605,894793533718
145163;1;1;1;3;4;1;07;66;66;345,083441106721
145163;1;2;2; ; ;1;07;66;66;345,083441106721
145182;1;1;1;4;5;1;07;23;23;254,883266895107
145196;1;2;1;3;3;1;07;17;17;198,456926069598
145197;1;1;1;3;3;1;07;11;11;2394,215499596
145204;1;2;1;1,3;3;1;07;50;50;234,247433465891
145209;1;1;1;1,3;9;1;07;11;11;2288,06734513907
145209;1;2;1;1,3;9;1;07;11;11;2288,06734513907
145209;1;3;2; ; ;1;07;11;11;2288,06734513907
145209;1;4;2; ; ;1;07;11;11;2288,06734513907
145224;1;2;2; ; ;1;07;17;17;131,121231944497
145224;1;3;2; ; ;1;07;17;17;131,121231944497
145230;1;1;1;2;6;1;07;66;66;201,234891843852
145230;1;2;1;3;5;1;07;66;66;201,234891843852
145234;1;1;1;4;5;1;07;66;66;240,716987138504
145235;1;3;2; ; ;1;07;05;05;2159,75241904323
145241;1;1;2; ; ;1;07;17;17;94,7333146881425
145241;1;4;1;4;4;1;07;17;17;94,7333146881425
145241;1;6;1;1,3;7;1;07;17;17;94,7333146881425
145241;1;7;2; ; ;1;07;17;17;94,7333146881425
145244;1;2;1;1,4;4;1;07;54;54;164,070051890439
145244;1;3;2; ; ;1;07;54;54;164,070051890439
145244;1;4;2; ; ;1;07;54;54;164,070051890439
145244;1;5;1;1,3;8;1;07;54;54;164,070051890439
145244;1;6;2; ; ;1;07;54;54;164,070051890439
145247;1;3;2; ; ;1;07;17;17;162,827569208341
145252;1;2;1;1,3;7;1;07;76;76;579,620776585538
145252;1;4;2; ; ;1;07;76;76;579,620776585538
145255;1;2;1;4;4;1;07;05;05;1181,36527427247
145265;1;2;1;1,4;8;1;07;52;52;321,67419300796
145268;1;2;1;1,3;8;1;07;66;66;373,674645821779
145268;1;4;2; ; ;1;07;66;66;373,674645821779
145276;1;2;2; ; ;1;07;66;66;352,679047569673
145276;1;4;1;4;3;1;07;66;66;352,679047569673
145290;1;1;1;4;3;1;07;66;66;253,20211537935
145300;1;1;2; ; ;1;07;05;05;1275,79685651817
145308;1;1;1;4;5;1;07;54;54;623,130353185095
145311;1;2;1;3;3;1;07;08;08;1001,97143840516
145311;1;5;2; ; ;1;07;08;08;1001,97143840516
145318;1;1;1;1,3;8;1;07;66;66;237,35425775374
145318;1;3;2; ; ;1;07;66;66;237,35425775374
145318;1;4;2; ; ;1;07;66;66;237,35425775374
145320;1;2;2; ; ;1;07;54;54;490,491975149487
145321;1;1;1;1,4;2;1;07;50;50;603,875488037931
145324;1;1;1;4;5;1;07;05;05;753,960503400668
145336;1;3;1;4;3;1;07;05;05;710,802691194369
145336;1;4;1;4;5;1;07;05;05;710,802691194369
145337;1;3;2; ; ;1;07;08;08;477,788891201294
145337;1;4;2; ; ;1;07;08;08;477,788891201294
145342;1;2;2; ; ;1;07;66;66;174,334360236228
145346;1;4;2; ; ;1;07;76;76;1647,41976910169
145369;1;3;2; ; ;1;07;05;05;1809,72834526713
145371;1;2;1;1,3;9;1;07;52;52;191,469855160374
145371;1;3;2; ; ;1;07;52;52;191,469855160374
145395;1;2;1;2;3;1;07;23;23;291,323070069813
145410;1;3;2; ; ;1;07;66;66;280,188695211442
145410;1;4;2; ; ;1;07;66;66;280,188695211442
145414;1;2;2; ; ;1;07;23;23;286,646447142938
145441;1;3;2; ; ;1;07;76;76;1023,89364644559
145441;1;4;2; ; ;1;07;76;76;1023,89364644559
145444;1;2;2; ; ;1;07;23;23;291,323070069813
145463;1;1;1;4;5;1;07;66;66;400,09480267944
145463;1;2;2; ; ;1;07;66;66;400,09480267944
145469;1;3;2; ; ;1;07;76;76;1580,61083607912
145470;1;1;1;1,3;9;1;07;76;76;1470,07611779683
145470;1;2;1;3;5;1;07;76;76;1470,07611779683
145472;1;2;1;4;5;1;07;76;76;357,858817015219
145478;1;2;1;1,2;9;1;07;76;76;1575,33220087596
145480;1;2;1;4;4;1;07;66;66;231,605595566829
145484;1;3;2; ; ;1;07;08;08;733,99406578378
145484;1;4;2; ; ;1;07;08;08;733,99406578378
145487;1;4;1;1,1;8;1;07;76;76;1163,69250766482
145504;1;4;2; ; ;1;07;76;76;436,545914102056
145504;1;5;1;4;9;1;07;76;76;436,545914102056
145518;1;4;1;3;2;1;07;76;76;403,274921788488
145519;1;3;2; ; ;1;07;08;08;691,571756104252
145519;1;4;2; ; ;1;07;08;08;691,571756104252
145519;1;5;2; ; ;1;07;08;08;691,571756104252
145526;1;5;2; ; ;1;07;08;08;657,094479624048
145526;1;6;2; ; ;1;07;08;08;657,094479624048
145604;1;1;1;4;9;1;07;13;13;444,087237703101
145606;1;1;1;4;5;1;07;13;13;443,62476798309
145606;1;2;1;4;3;1;07;13;13;443,62476798309
145606;1;3;2; ; ;1;07;13;13;443,62476798309
145606;1;4;2; ; ;1;07;13;13;443,62476798309
145609;1;1;1;2;5;1;07;66;66;504,697582823761
145609;1;2;1;2;3;1;07;66;66;504,697582823761
145611;1;2;2; ; ;1;07;13;13;367,51376101246
145617;1;1;1;4;5;1;07;66;66;354,288347611746
145619;1;1;1;3;5;1;07;66;66;222,939672620724
145630;1;1;1;1,3;9;1;07;68;68;371,826647201183
145634;1;1;1;1,3;4;1;07;50;50;261,020158111693
145636;1;1;1;4;5;1;07;66;66;296,17842164236
145636;1;2;1;4;5;1;07;66;66;296,17842164236
145638;1;1;1;4;4;1;07;50;50;183,946628597365
145638;1;2;1;4;4;1;07;50;50;183,946628597365
145641;1;1;1;1,3;7;1;07;68;68;387,928774669306
145641;1;2;1;1,3;7;1;07;68;68;387,928774669306
145642;1;1;1;4;5;1;07;66;66;296,17842164236
145642;1;2;2; ; ;1;07;66;66;296,17842164236
145645;1;2;1;1,3;7;1;07;50;50;451,705387050158
145645;1;3;2; ; ;1;07;50;50;451,705387050158
145648;1;1;1;4;5;1;07;68;68;352,421211631695
145649;1;1;1;2;5;1;07;66;66;296,17842164236
145652;1;1;1;1,3;9;1;07;50;50;261,020158111693
145656;1;1;1;3;5;1;07;68;68;387,928774669306
145667;1;1;1;1,1;9;1;07;68;68;356,679153160003
145667;1;2;1;4;3;1;07;68;68;356,679153160003
145670;1;1;1;3;3;1;07;68;68;309,851232783701
145670;1;2;2; ; ;1;07;68;68;309,851232783701
145670;1;3;2; ; ;1;07;68;68;309,851232783701
145670;1;4;2; ; ;1;07;68;68;309,851232783701
145675;1;1;2; ; ;1;07;17;17;81,4360657431715
145683;1;2;1;1,4;7;1;07;13;13;308,063948498126
145683;1;3;2; ; ;1;07;13;13;308,063948498126
145683;1;4;2; ; ;1;07;13;13;308,063948498126
145683;1;6;1;1,2;7;1;07;13;13;308,063948498126
145683;1;7;1;1,4;4;1;07;13;13;308,063948498126
145683;1;8;1;1,3;1;1;07;13;13;308,063948498126
145684;1;1;1;4;4;1;07;68;68;639,867081008446
145686;1;4;2; ; ;1;07;68;68;314,478970850905
145686;1;5;1;2;3;1;07;68;68;314,478970850905
145687;1;1;2; ; ;1;07;17;17;107,543106404671
145692;1;1;1;4;9;1;07;17;17;107,543106404671
145693;1;1;1;2;4;1;07;68;68;549,594947217188
145693;1;3;1;1,4;1;1;07;68;68;549,594947217188
145693;1;4;2; ; ;1;07;68;68;549,594947217188
145696;1;1;1;4;9;1;07;50;50;261,020158111693
145699;1;1;1;4;9;1;07;17;17;81,4360657431715
145699;1;2;2; ; ;1;07;17;17;81,4360657431715
145702;1;2;1;3;3;1;07;17;17;198,986830436558
145703;1;2;1;4;3;1;07;50;50;491,703982668863
145710;1;1;1;1,3;1;1;07;13;13;295,750129174487
145710;1;3;2; ; ;1;07;13;13;295,750129174487
145710;1;4;1;1,2;7;1;07;13;13;295,750129174487
145720;1;2;1;4;3;1;07;17;17;117,272551497408
145723;1;1;1;4;5;1;07;13;13;233,080563258846
145723;1;2;1;3;5;1;07;13;13;233,080563258846
145723;1;4;1;3;1;1;07;13;13;233,080563258846
145723;1;5;2; ; ;1;07;13;13;233,080563258846
145727;1;3;2; ; ;1;07;68;68;327,99697014159
145727;1;4;1;4;2;1;07;68;68;327,99697014159
145729;1;1;1;4;7;1;07;52;52;88,3398430008758
145730;1;2;1;4;3;1;07;76;76;1747,45440131647
145731;1;1;1;1,4;4;1;07;50;50;261,020158111693
145734;1;1;1;4;5;1;07;52;52;127,193935307118
145735;1;4;2; ; ;1;07;68;68;287,782963138604
145735;1;5;2; ; ;1;07;68;68;287,782963138604
145738;1;1;1;3;5;1;07;17;17;118,552891326007
145739;1;1;1;4;4;1;07;68;68;212,374375097041
145739;1;2;1;1,3;1;1;07;68;68;212,374375097041
145740;1;1;1;1,2;4;1;07;68;68;723,542006986475
145746;1;3;2; ; ;1;07;17;17;117,272551497408
145746;1;4;2; ; ;1;07;17;17;117,272551497408
145748;1;2;1;1,3;7;1;07;68;68;550,303251588383
145749;1;1;1;4;3;1;07;76;76;665,034434241422
145749;1;2;1;1,4;8;1;07;76;76;665,034434241422
145752;1;1;1;4;5;1;07;17;17;112,007831332183
145754;1;1;1;2;7;1;07;66;66;368,212720806691
145755;1;1;1;4;5;1;07;76;76;665,034434241422
145759;1;1;1;4;4;1;07;50;50;337,114785057876
145764;1;1;1;1,3;9;1;07;76;76;1428,09942055774
145765;1;2;1;4;3;1;07;17;17;232,632653277018
145766;1;1;1;4;4;1;07;52;52;212,012536300701
145766;1;2;2; ; ;1;07;52;52;212,012536300701
145768;1;1;1;1,3;7;1;07;68;68;648,865198767439
145769;1;3;2; ; ;1;07;73;73;215,252160186316
145769;1;5;1;4;3;1;07;73;73;215,252160186316
145771;1;1;1;4;8;1;07;76;76;931,406788735024
145771;1;2;1;4;5;1;07;76;76;931,406788735024
145775;1;1;1;1,4;4;1;07;13;13;199,197093172901
145775;1;2;1;2;7;1;07;13;13;199,197093172901
145775;1;4;2; ; ;1;07;13;13;199,197093172901
145775;1;6;1;2;7;1;07;13;13;199,197093172901
145775;1;8;1;1,3;1;1;07;13;13;199,197093172901
145775;1;10;2; ; ;1;07;13;13;199,197093172901
145781;1;1;1;4;4;1;07;17;17;73,4623773090117
145781;1;3;2; ; ;1;07;17;17;73,4623773090117
145782;1;1;1;1,3;9;1;07;13;13;323,091438596527
145786;1;1;1;3;1;1;07;76;76;1316,57915761183
145787;1;1;1;4;6;1;07;52;52;201,624191093201
145788;1;1;1;3;5;1;07;17;17;94,7732378419728
145788;1;2;1;4;5;1;07;17;17;94,7732378419728
145788;1;3;1;4;3;1;07;17;17;94,7732378419728
145788;1;4;2; ; ;1;07;17;17;94,7732378419728
145791;1;2;2; ; ;1;07;23;23;176,314753653128
145792;1;2;2; ; ;1;07;13;13;328,81429609922
145792;1;3;2; ; ;1;07;13;13;328,81429609922
145796;1;2;2; ; ;1;07;76;76;1083,9270914631
145797;1;2;2; ; ;1;07;68;68;443,347171050635
145800;1;1;1;3;3;1;07;08;08;918,26164100083
145803;1;1;1;1,3;7;1;07;66;66;205,576003200853
145806;1;3;1;1,2;7;1;07;76;76;919,504385934561
145807;1;2;1;4;3;1;07;73;73;303,412760682884
145807;1;3;2; ; ;1;07;73;73;303,412760682884
145815;1;4;2; ; ;1;07;76;76;967,904245898201
145815;1;5;2; ; ;1;07;76;76;967,904245898201
145816;1;2;1;1,3;8;1;07;66;66;153,019348366934
145816;1;3;2; ; ;1;07;66;66;153,019348366934
145816;1;4;1;4;3;1;07;66;66;153,019348366934
145819;1;2;1;1,2;7;1;07;68;68;414,916884922624
145821;1;2;1;1,3;9;1;07;52;52;407,907436843304
145824;1;1;1;4;5;1;07;66;66;303,541475540037
145825;1;1;1;4;5;1;07;23;23;113,342681761868
145830;1;2;1;4;4;1;07;76;76;1581,4145645859
145831;1;1;1;4;8;1;07;50;50;137,379030585102
145835;1;2;1;1,4;8;1;07;13;13;483,048264397654
145837;1;1;1;4;4;1;07;66;66;243,173282925632
145839;1;1;1;4;4;1;07;23;23;87,1563860227476
145839;1;2;1;4;5;1;07;23;23;87,1563860227476
145839;1;4;1;1,3;9;1;07;23;23;87,1563860227476
145839;1;5;2; ; ;1;07;23;23;87,1563860227476
145840;1;1;1;4;5;1;07;08;08;651,195718086267
145840;1;2;2; ; ;1;07;08;08;651,195718086267
145840;1;6;2; ; ;1;07;08;08;651,195718086267
145840;1;7;2; ; ;1;07;08;08;651,195718086267
145842;1;2;1;4;3;1;07;05;05;771,846952143224
145842;1;4;2; ; ;1;07;05;05;771,846952143224
145845;1;1;1;1,3;9;1;07;13;13;295,040596216345
145848;1;1;1;4;4;1;07;76;76;2290,28066215095
145849;1;1;1;4;5;1;07;73;73;154,125743063785
145850;1;2;2; ; ;1;07;76;76;1010,38345028131
145852;1;2;2; ; ;1;07;66;66;430,711763217008
145852;1;4;1;4;4;1;07;66;66;430,711763217008
145853;1;3;1;1,3;4;1;07;66;66;247,128646061605
145853;1;4;2; ; ;1;07;66;66;247,128646061605
145857;1;2;2; ; ;1;07;13;13;240,594328462952
145862;1;1;1;4;3;1;07;52;52;232,725961838397
145863;1;1;1;4;5;1;07;76;76;1107,31589334514
145864;1;1;2; ; ;1;07;23;23;135,260662618697
145867;1;2;1;1,3;7;1;07;50;50;213,415770059862
145867;1;3;1;4;4;1;07;50;50;213,415770059862
145868;1;2;2; ; ;1;07;66;66;271,199524217567
145868;1;3;2; ; ;1;07;66;66;271,199524217567
145869;1;2;1;4;3;1;07;13;13;477,905685669102
145869;1;3;1;1,3;7;1;07;13;13;477,905685669102
145871;1;3;2; ; ;1;07;13;13;495,506440075726
145872;1;1;2; ; ;1;07;66;66;203,288309107564
145872;1;2;1;1,3;9;1;07;66;66;203,288309107564
145875;1;3;2; ; ;1;07;05;05;1596,30945219187
145877;1;1;1;1,3;1;1;07;68;68;469,883264289697
145877;1;2;2; ; ;1;07;68;68;469,883264289697
145878;1;1;1;4;3;1;07;50;50;111,166226388087
145878;1;2;1;3;5;1;07;50;50;111,166226388087
145881;1;3;2; ; ;1;07;13;13;386,531538938633
145882;1;3;2; ; ;1;07;76;76;851,81563873154
145883;1;4;1;2;6;1;07;68;68;495,551851916566
145885;1;1;1;4;5;1;07;05;05;1154,74089851574
145886;1;1;1;4;5;1;07;73;73;255,524917955722
145886;1;2;1;3;3;1;07;73;73;255,524917955722
145887;1;1;2; ; ;1;07;13;13;356,090306468978
145888;1;1;1;4;7;1;07;05;05;781,63977709154
145888;1;2;1;1,3;9;1;07;05;05;781,63977709154
145888;1;4;1;3;5;1;07;05;05;781,63977709154
145888;1;5;1;1,3;9;1;07;05;05;781,63977709154
145889;1;1;1;4;4;1;07;73;73;169,041137553829
145891;1;1;1;2;6;1;07;73;73;131,787620468637
145893;1;1;1;4;5;1;07;73;73;177,139624744876
145893;1;2;1;4;5;1;07;73;73;177,139624744876
145894;1;1;1;1,3;3;1;07;05;05;809,298924387398
145894;1;2;1;2;4;1;07;05;05;809,298924387398
145894;1;3;1;4;3;1;07;05;05;809,298924387398
145898;1;3;2; ; ;1;07;13;13;284,573305791502
145899;1;3;2; ; ;1;07;05;05;1120,48440920332
145904;1;1;1;4;5;1;07;05;05;294,075605522597
145904;1;2;1;4;8;1;07;05;05;294,075605522597
145904;1;3;1;4;5;1;07;05;05;294,075605522597
145905;1;3;2; ; ;1;07;13;13;353,529965150501
145905;1;4;2; ; ;1;07;13;13;353,529965150501
145906;1;1;1;4;5;1;07;66;66;354,288347611746
145908;1;1;1;1,3;7;1;07;13;13;295,835887842224
145908;1;2;1;1,3;7;1;07;13;13;295,835887842224
145914;1;1;1;1,3;1;1;07;13;13;317,477143980481
145914;1;7;1;2;1;1;07;13;13;317,477143980481
145914;1;11;1;1,4;1;1;07;13;13;317,477143980481
145914;1;13;1;1,2;8;1;07;13;13;317,477143980481
145918;1;1;1;4;5;1;07;05;05;272,459559070141
145918;1;2;2; ; ;1;07;05;05;272,459559070141
145918;1;3;1;2;9;1;07;05;05;272,459559070141
145925;1;1;1;1,3;9;1;07;23;23;180,986956773588
145929;1;1;1;4;5;1;07;52;52;117,809940079969
145933;1;2;1;1,3;9;1;07;52;52;304,297006187848
145933;1;3;2; ; ;1;07;52;52;304,297006187848
145933;1;4;2; ; ;1;07;52;52;304,297006187848
145933;1;5;2; ; ;1;07;52;52;304,297006187848
145933;1;6;2; ; ;1;07;52;52;304,297006187848
145934;1;1;1;3;4;1;07;23;23;180,986956773588
145937;1;1;1;1,3;7;1;07;68;68;443,347171050635
145943;1;3;2; ; ;1;07;13;13;195,833660223913
145951;1;1;1;3;4;1;07;13;13;350,579406651569
145951;1;2;1;3;3;1;07;13;13;350,579406651569
145951;1;3;1;4;9;1;07;13;13;350,579406651569
145953;1;1;1;3;5;1;07;23;23;134,607927768618
145953;1;2;1;3;5;1;07;23;23;134,607927768618
145955;1;2;1;2;3;1;07;68;68;383,956937603105
145955;1;3;2; ; ;1;07;68;68;383,956937603105
145958;1;3;2; ; ;1;07;11;11;5065,92146034783
145962;1;1;1;1,3;9;1;07;23;23;196,323459154988
145962;1;2;1;1,3;9;1;07;23;23;196,323459154988
145971;1;1;1;4;6;1;07;13;13;320,492472860025
145971;1;4;2; ; ;1;07;13;13;320,492472860025
145975;1;1;1;4;4;1;07;13;13;430,072160268095
145980;1;3;2; ; ;1;07;68;68;382,305290498903
145980;1;4;2; ; ;1;07;68;68;382,305290498903
145986;1;1;1;1,2;3;1;07;13;13;643,310959434582
145988;1;1;1;3;3;1;07;13;13;257,955210075813
145988;1;2;1;3;4;1;07;13;13;257,955210075813
145988;1;4;2; ; ;1;07;13;13;257,955210075813
145990;1;1;1;4;5;1;07;13;13;608,101315232883
145990;1;2;1;4;5;1;07;13;13;608,101315232883
145990;1;7;2; ; ;1;07;13;13;608,101315232883
145994;1;1;1;1,2;7;1;07;17;17;99,8175913698031
145994;1;2;1;1,2;1;1;07;17;17;99,8175913698031
145994;1;3;2; ; ;1;07;17;17;99,8175913698031
145997;1;2;1;1,3;7;1;07;13;13;377,65945055077
145997;1;3;2; ; ;1;07;13;13;377,65945055077
145997;1;4;2; ; ;1;07;13;13;377,65945055077
146001;1;1;1;3;4;1;07;17;17;71,70700389661
146001;1;3;2; ; ;1;07;17;17;71,70700389661
146006;1;1;1;1,3;7;1;07;17;17;60,6633041794171
146006;1;2;1;4;4;1;07;17;17;60,6633041794171
146006;1;4;2; ; ;1;07;17;17;60,6633041794171
146012;1;2;1;1,4;7;1;07;68;68;401,763563416628
146012;1;3;1;1,3;9;1;07;68;68;401,763563416628
146016;1;1;1;4;3;1;07;23;23;172,209916797463
146018;1;3;2; ; ;1;07;68;68;340,767486764497
146018;1;4;2; ; ;1;07;68;68;340,767486764497
146018;1;5;1;4;3;1;07;68;68;340,767486764497
146019;1;1;1;4;5;1;07;17;17;151,522866443608
146024;1;1;1;4;6;1;07;13;13;301,578125035501
146024;1;4;1;1,4;6;1;07;13;13;301,578125035501
146024;1;5;1;1,3;7;1;07;13;13;301,578125035501
146026;1;2;1;3;7;1;07;13;13;356,14524670117
146031;1;2;1;2;3;1;07;23;23;261,41460093832
146036;1;2;1;3;3;1;07;17;17;183,94912459556
146040;1;1;1;4;5;1;07;17;17;106,113373041572
146040;1;2;1;3;5;1;07;17;17;106,113373041572
146040;1;4;2; ; ;1;07;17;17;106,113373041572
146043;1;1;1;4;5;1;07;66;66;303,541475540037
146048;1;1;1;3;4;1;07;13;13;473,190626573115
146048;1;5;2; ; ;1;07;13;13;473,190626573115
146048;1;6;2; ; ;1;07;13;13;473,190626573115
146048;1;10;2; ; ;1;07;13;13;473,190626573115
146049;1;1;1;2;8;1;07;66;66;191,006669115369
146059;1;2;2; ; ;1;07;13;13;283,681386349777
146059;1;3;2; ; ;1;07;13;13;283,681386349777
146059;1;4;2; ; ;1;07;13;13;283,681386349777
146061;1;3;2; ; ;1;07;23;23;233,864801094253
146065;1;1;1;3;9;1;07;68;68;353,640306616135
146066;1;2;1;1,4;8;1;07;68;68;298,84840061197
146071;1;1;1;4;4;1;07;66;66;253,754987242659
146071;1;2;1;3;5;1;07;66;66;253,754987242659
146072;1;1;2; ; ;1;07;66;66;315,683134561638
146073;1;3;2; ; ;1;07;68;68;301,005273012609
146073;1;4;2; ; ;1;07;68;68;301,005273012609
146077;1;1;1;4;5;1;07;66;66;198,646935879983
146077;1;2;2; ; ;1;07;66;66;198,646935879983
146077;1;4;1;4;3;1;07;66;66;198,646935879983
146077;1;5;1;1,3;9;1;07;66;66;198,646935879983
146078;1;1;2; ; ;1;07;05;05;1328,71880019596
146079;1;2;1;1,4;3;1;07;76;76;1828,67754449078
146081;1;2;1;1,2;4;1;07;76;76;1161,53526331868
146088;1;2;1;4;3;1;07;17;17;114,50943471768
146088;1;3;2; ; ;1;07;17;17;114,50943471768
146091;1;1;1;4;5;1;07;52;52;368,386040099468
146091;1;2;1;4;3;1;07;52;52;368,386040099468
146091;1;3;1;1,3;8;1;07;52;52;368,386040099468
146095;1;1;1;4;4;1;07;66;66;345,515923930693
146097;1;2;2; ; ;1;07;05;05;1563,81556832106
146102;1;3;2; ; ;1;07;68;68;389,670952163733
146103;1;1;1;1,3;4;1;07;76;76;1680,0869917678
146106;1;1;1;3;4;1;07;52;52;63,1991201529844
146106;1;4;2; ; ;1;07;52;52;63,1991201529844
146106;1;5;2; ; ;1;07;52;52;63,1991201529844
146111;1;2;1;3;3;1;07;05;05;1888,45914911607
146111;1;3;1;2;8;1;07;05;05;1888,45914911607
146112;1;1;1;4;5;1;07;13;13;298,087403181017
146112;1;2;1;4;3;1;07;13;13;298,087403181017
146123;1;1;1;1,3;7;1;07;05;05;1718,77985422912
146124;1;1;1;4;5;1;07;05;05;557,244519045253
146124;1;2;1;4;5;1;07;05;05;557,244519045253
146124;1;4;1;3;8;1;07;05;05;557,244519045253
146124;1;6;2; ; ;1;07;05;05;557,244519045253
