directorio;secuencia_p;orden;P7250;P7310;P7320;OFICIO2;RAMA2D_D_r4;RAMA4D_D_r4;P7350;P7360;dsi;mes;area;dpto;fex_c_2011
145971;1;2;32;2;40;45;10;1011;1;9;1;07;13;13;320,492472860025
145976;1;2;8;2;14;41;47;4719;4;1;1;07;23;23;115,652365029484
145980;1;2;13;2;13;95;41;4111;1;2;1;07;68;68;382,305290498903
145995;1;2;4;2;19;33;59;5914;1;5;1;07;52;52;386,925153270032
145998;1;1;13;2;13;95;41;4111;5;2;1;07;68;68;313,447896358539
145998;1;3;8;2;32;59;97;9700;3;1;1;07;68;68;313,447896358539
146004;1;1;8;2;8;93;41;4112;1;7;1;07;68;68;396,793451493471
146018;1;1;4;2;32;55;86;8621;1;9;1;07;68;68;340,767486764497
146024;1;2;24;2;28;13;85;8530;1;8;1;07;13;13;301,578125035501
146026;1;3;20;1; ; ; ; ; ; ;1;07;13;13;356,14524670117
146040;1;3;14;2;12;02;35;3511;1;9;1;07;17;17;106,113373041572
146048;1;8;16;2;16;98;49;4921;4;1;1;07;13;13;473,190626573115
146059;1;1;6;2;12;45;47;4772;1;9;1;07;13;13;283,681386349777
146061;1;2;12;2;80;53;56;5611;1;4;1;07;23;23;233,864801094253
146062;1;2;12;2;16;45;47;4771;1;9;1;07;54;54;259,17684523009
146073;1;1;3;2;15;98;49;4921;1;9;1;07;68;68;301,005273012609
146081;1;1;16;2;16;95;41;4111;5;2;1;07;76;76;1161,53526331868
146087;1;1;24;2;13;33;56;5611;1;4;1;07;76;76;2646,87476984868
146097;1;1;8;2;8;44;94;9412;1;9;1;07;05;05;1563,81556832106
146108;1;2;4;2;16;44;64;6412;1;9;1;07;68;68;314,708457158777
146123;1;2;20;2;20;33;69;6920;1;6;1;07;05;05;1718,77985422912
146128;1;1;6;2;16;53;56;5611;1;3;1;07;50;50;204,039323001474
146128;1;3;4;2;16;53;56;5611;1;3;1;07;50;50;204,039323001474
146128;1;4;4;2;16;53;56;5611;1;3;1;07;50;50;204,039323001474
146128;1;5;8;2;16;53;56;5611;1;3;1;07;50;50;204,039323001474
146129;1;1;12;2;12;53;56;5611;1;2;1;07;52;52;189,905266068127
146130;1;2;25;2;25;97;47;4721;1;5;1;07;68;68;199,282609452037
146130;1;3;13;2;13;97;19;1921;1;8;1;07;68;68;199,282609452037
146137;1;3;13;2;13;95;41;4111;5;2;1;07;52;52;216,427477323884
146137;1;4;13;2;13;95;41;4111;1;2;1;07;52;52;216,427477323884
146146;1;3;2;2;8;38;82;8220;1;9;1;07;68;68;364,785705471874
146159;1;2;8;2;8;80;15;1521;4;1;1;07;68;68;593,324532405397
146164;1;1;4;2;4;95;41;4111;1;3;1;07;05;05;1186,236821237
146180;1;2;6;2;10;98;49;4921;4;1;1;07;13;13;350,230302546187
146184;1;1;12;2;12;53;56;5611;1;4;1;07;05;05;1436,59593600222
146189;1;2;16;2;16;54;81;8121;4;1;1;07;05;05;1135,9152776638
146190;1;1;4;2;4;97;15;1523;1;9;1;07;76;76;1515,29098245573
146199;1;1;9;2;9;97;47;4761;1;5;1;07;68;68;192,794070527497
146199;1;2;8;2;8;30;85;8559;1;7;1;07;68;68;192,794070527497
146207;1;1;4;2;16;80;15;1521;1;4;1;07;50;50;363,899164375642
146207;1;2;6;2;16;53;56;5619;1;3;1;07;50;50;363,899164375642
146230;1;2;13;2;15;21;52;5221;1;4;1;07;68;68;474,251391581592
146238;1;2;10;2;11;38;82;8220;1;9;1;07;68;68;637,714573428781
146240;1;1;16;2;16;50;56;5630;1;4;1;07;17;17;338,486077780433
146248;1;1;8;2;8;58;80;8010;1;9;1;07;05;05;1405,49350710422
146248;1;2;12;2;16;13;85;8511;1;9;1;07;05;05;1405,49350710422
146250;1;2;30;1; ; ; ; ; ; ;1;07;17;17;117,272551497408
146252;1;3;104;2;104;39;86;8610;1;9;1;07;23;23;83,1216829146291
146261;1;1;16;2;16;45;92;9200;1;9;1;07;17;17;142,366121395716
146266;1;1;5;2;18;99;43;4322;1;7;1;07;52;52;154,737000331053
146276;1;2;14;2;14;21;96;9601;1;3;1;07;76;76;611,961275204296
146279;1;3;30;2;29;45;47;4771;1;3;1;07;17;17;121,634987490775
146294;1;1;8;2;8;79;14;1410;1;4;1;07;76;76;1484,78246694906
146296;1;5;16;2;16;53;55;5511;1;6;1;07;13;13;343,881464900615
146299;1;2;52;2;52;12;84;8424;9;1;1;07;76;76;1282,08854443584
146302;1;1;16;2;16;95;42;4210;1;4;1;07;68;68;487,802433771461
146302;1;3;16;2;16;95;41;4111;1;2;1;07;68;68;487,802433771461
146302;1;6;12;2;12;80;15;1522;4;1;1;07;68;68;487,802433771461
146303;1;2;26;2;26;45;47;4772;1;3;1;07;50;50;204,178164170264
146303;1;3;26;2;26;45;47;4771;1;3;1;07;50;50;204,178164170264
146305;1;1;10;2;13;59;88;8890;1;1;1;07;52;52;79,5363076755246
146314;1;2;12;2;12;99;41;4111;1;9;1;07;76;76;870,635427491667
146350;1;4;26;1; ; ; ; ; ; ;1;07;76;76;1627,70433736479
146357;1;3;12;2;12;03;10;1081;1;7;1;07;13;13;491,809170967047
146361;1;2;12;2;12;99;56;5621;4;9;1;07;11;11;1981,05848010051
146363;2;2;4;2;4;45;56;5619;4;1;1;07;50;50;244,82868171218
146374;1;2;12;2;12;97;47;4752;1;7;1;07;68;68;592,084361394185
146383;1;1;12;2;14;39;84;8414;4;9;1;07;73;73;202,725348343144
146385;1;1;28;2;40;01;74;7490;1;9;1;07;68;68;364,765284447714
146385;1;4;14;2;14;33;64;6499;1;2;1;07;68;68;364,765284447714
146386;1;1;8;2;156;39;94;9499;4;9;1;07;11;11;2564,58477010209
146386;1;2;12;2;52;58;68;6820;1;4;1;07;11;11;2564,58477010209
146386;1;4;16;2;16;50;93;9329;1;2;1;07;11;11;2564,58477010209
146386;1;5;2;2;98;58;84;8414;2;9;1;07;11;11;2564,58477010209
146391;1;3;10;2;14;97;22;2229;1;9;1;07;05;05;1394,73093176257
146392;1;1;11;2;11;45;32;3210;1;2;1;07;11;11;1634,52166876518
146395;1;2;15;2;15;53;55;5511;1;6;1;07;52;52;90,9794810684229
146399;1;1;10;2;10;39;84;8414;1;9;1;07;76;76;992,687902948068
146399;1;2;12;2;13;53;56;5619;1;2;1;07;76;76;992,687902948068
146400;1;1;8;2;12;41;47;4723;4;2;1;07;52;52;184,55161405446
146400;1;2;9;2;12;41;47;4723;4;2;1;07;52;52;184,55161405446
146403;1;3;8;2;10;45;47;4792;4;1;1;07;08;08;573,053471439691
146417;1;1;18;2;18;45;92;9200;4;2;1;07;17;17;81,2132584497565
146424;1;1;23;2;17;21;52;5221;1;3;1;07;05;05;899,92859123488
146431;1;1;10;2;10;45;47;4781;4;1;1;07;76;76;988,993929008076
146431;1;3;8;2;8;97;47;4721;1;4;1;07;76;76;988,993929008076
146433;1;2;10;2;13;33;56;5630;1;3;1;07;17;17;218,546227303032
146433;1;3;9;2;13;53;56;5630;1;3;1;07;17;17;218,546227303032
146433;1;4;9;2;13;53;56;5630;1;3;1;07;17;17;218,546227303032
146434;1;4;4;2;52;54;97;9700;3;1;1;07;76;76;1859,15499613276
146437;1;2;2;2;15;53;56;5619;1;3;1;07;76;76;1063,8612397427
146438;1;4;48;2;48;95;41;4111;1;7;1;07;17;17;117,588405144244
146444;1;1;14;2;18;03;71;7110;4;1;1;07;52;52;127,725952914225
146457;1;2;88;2;88;99;38;3811;1;9;1;07;11;11;7248,21688005945
146478;1;1;34;2;34;19;49;4921;4;9;1;07;17;17;94,6572303810196
146478;1;2;2;2;2;98;49;4921;1;9;1;07;17;17;94,6572303810196
146486;1;1;10;2;13;97;84;8414;4;9;1;07;73;73;253,135150382382
146486;1;2;8;2;12;77;10;1081;5;2;1;07;73;73;253,135150382382
146507;1;2;17;2;17;55;81;8121;4;1;1;07;17;17;108,811048125556
146507;1;3;6;2;6;02;71;7110;4;4;1;07;17;17;108,811048125556
146510;1;1;13;2;12;45;47;4759;1;3;1;07;05;05;989,15045281831
146511;1;1;4;2;4;79;14;1410;1;5;1;07;17;17;153,95406150932
146528;1;2;20;1; ; ; ; ; ; ;1;07;11;11;5656,55762472509
146561;1;3;7;2;15;39;42;4210;1;9;1;07;08;08;606,336854786404
146565;1;2;1;2;16;45;14;1410;1;8;1;07;13;13;492,139620983257
146567;1;1;10;2;12;41;47;4771;4;1;1;07;73;73;437,982109689598
146597;1;2;12;2;16;13;85;8559;4;1;1;07;13;13;483,048264397654
146618;1;1;16;2;16;54;97;9700;3;1;1;07;13;13;280,286471153946
146624;1;1;20;2;20;95;41;4111;1;2;1;07;50;50;218,90486441375
146626;1;1;13;2;14;80;15;1521;1;7;1;07;68;68;226,111697242377
146628;1;2;26;1; ; ; ; ; ; ;1;07;13;13;333,890988205267
146636;1;2;16;2;16;97;47;4751;1;4;1;07;76;76;1529,4946699178
146637;1;3;20;2;20;59;47;4773;1;3;1;07;08;08;731,783471238746
146646;1;1;28;2;28;45;47;4752;1;4;1;07;13;13;316,831965056459
146646;1;2;52;2;52;53;56;5611;1;5;1;07;13;13;316,831965056459
146650;1;1;26;2;26;11;69;6920;4;1;1;07;13;13;257,985773536435
146656;1;2;24;2;3;99;45;4530;1;2;1;07;05;05;1273,49207965122
146678;1;1;16;2;16;45;47;4792;4;1;1;07;05;05;1694,70398478333
146679;1;2;4;2;4;97;22;2229;1;8;1;07;11;11;6454,89181081033
146680;1;3;3;2;16;21;64;6412;1;9;1;07;05;05;1231,03015768003
146681;1;1;8;2;16;53;56;5619;1;4;1;07;13;13;612,041894982619
146696;1;2;4;2;4;12;69;6910;1;3;1;07;23;23;120,857966624881
146706;1;1;16;2;16;54;97;9700;3;1;1;07;68;68;456,534307917831
146710;1;1;12;2;12;53;56;5619;1;3;1;07;05;05;1758,71115653415
146710;1;2;2;2;2;95;41;4111;1;3;1;07;05;05;1758,71115653415
146711;1;2;8;2;16;79;14;1410;6;2;1;07;54;54;367,006964668702
146713;1;1;16;2;16;53;56;5619;1;2;1;07;05;05;1011,04322999177
146717;1;2;20;2;20;98;05;0510;1;9;1;07;23;23;196,323459154988
146718;1;1;16;2;16;84;45;4520;4;1;1;07;68;68;553,771988481567
146730;1;2;52;2;400;13;94;9499;1;9;1;07;23;23;166,997310725432
146732;1;2;12;2;12;39;56;5619;1;4;1;07;68;68;312,097546706672
146739;1;2;24;2;10;97;52;5224;4;1;1;07;68;68;322,551303862875
146756;1;2;16;2;16;07;86;8610;4;9;1;07;05;05;1350,76928257916
146775;1;1;10;2;16;54;97;9700;3;1;1;07;76;76;1025,59381679724
146775;1;2;20;1; ; ; ; ; ; ;1;07;76;76;1025,59381679724
146783;1;6;12;2;12;80;15;1522;4;1;1;07;68;68;601,315443703743
146783;1;8;12;2;12;80;15;1522;4;1;1;07;68;68;601,315443703743
146794;1;3;4;2;106;32;93;9329;1;7;1;07;08;08;551,268433971769
146801;1;1;8;2;12;77;10;1081;1;4;1;07;66;66;209,349718845134
146815;1;1;8;2;16;95;41;4111;1;2;1;07;66;66;208,155398052586
146815;1;3;8;2;16;79;14;1410;1;6;1;07;66;66;208,155398052586
146820;1;3;28;1; ; ; ; ; ; ;1;07;13;13;417,16334009875
146821;1;1;3;2;16;53;88;8890;1;5;1;07;68;68;622,789535367983
146822;1;3;4;2;4;03;85;8551;1;6;1;07;11;11;1387,43093648268
146824;1;1;12;2;14;59;86;8610;1;7;1;07;73;73;238,435599071339
146825;1;2;4;2;4;21;20;2023;1;9;1;07;11;11;2320,30139100465
146830;1;2;75;2;104;53;56;5611;1;3;1;07;68;68;544,615346345808
146832;1;2;40;2;48;87;30;3011;1;9;1;07;13;13;478,437604287378
146845;1;1;12;2;13;33;81;8121;1;9;1;07;73;73;358,79899318729
146851;1;1;13;2;14;39;42;4290;1;9;1;07;68;68;542,733234790883
146855;1;1;15;2;15;45;47;4781;4;1;1;07;76;76;1207,93689703354
146855;1;3;16;2;16;54;81;8121;4;1;1;07;76;76;1207,93689703354
146857;1;1;1;2;1;37;47;4759;1;4;1;07;11;11;1114,23526448341
146868;1;1;13;2;13;87;25;2592;4;1;1;07;11;11;1716,72566758182
146877;1;8;16;2;16;55;18;1811;1;4;1;07;05;05;425,504153188932
146899;1;3;2;2;2;58;42;4210;1;9;1;07;52;52;126,220363420927
146905;1;5;32;2;32;87;25;2511;1;7;1;07;13;13;365,209925748683
146907;1;2;15;2;15;59;97;9700;3;1;1;07;76;76;1782,62311927239
146916;1;2;26;2;26;53;56;5611;1;2;1;07;50;50;231,686589686261
146936;1;2;48;2;48;39;49;4921;1;9;1;07;66;66;152,149920251213
146949;1;1;28;2;28;80;15;1522;4;1;1;07;68;68;302,265833812847
146949;1;2;13;2;13;39;64;6412;1;9;1;07;68;68;302,265833812847
146963;1;3;5;2;4;59;86;8692;1;1;1;07;17;17;98,233796156418
146970;1;3;16;2;16;18;93;9311;1;4;1;07;66;66;273,967546248778
146973;1;2;3;2;52;97;47;4711;1;9;1;07;11;11;4338,2585811558
146974;1;3;54;2;54;30;61;6120;1;9;1;07;50;50;172,486367520848
146976;1;2;52;2;16;33;79;7912;1;2;1;07;11;11;1608,61893085674
146993;1;1;52;2;16;99;45;4520;4;1;1;07;05;05;579,257919854795
146993;1;3;52;1; ; ; ; ; ; ;1;07;05;05;579,257919854795
147012;1;1;16;2;16;39;47;4719;1;5;1;07;76;76;2539,28009953959
147013;1;2;18;2;18;33;71;7110;1;5;1;07;05;05;1518,93833917577
147017;1;1;16;2;16;13;85;8544;1;9;1;07;68;68;599,803774974435
147019;1;4;10;2;20;98;49;4923;4;1;1;07;76;76;856,486501223601
147019;1;5;30;2;30;45;10;1081;1;3;1;07;76;76;856,486501223601
147037;1;2;26;2;26;45;47;4792;4;1;1;07;17;17;77,6083473952013
147039;1;2;24;2;24;53;10;1081;1;3;1;07;11;11;2320,30139100465
147040;1;1;12;2;12;95;41;4111;1;3;1;07;68;68;592,084361394185
147046;1;1;9;2;25;44;45;4541;4;1;1;07;50;50;223,461089555317
147053;1;1;16;2;16;41;46;4643;4;1;1;07;54;54;375,718957068527
147062;1;2;24;2;24;83;25;2512;1;9;1;07;13;13;728,78584215666
147064;1;2;28;2;32;19;86;8621;1;8;1;07;13;13;488,089793662591
147070;1;1;6;2;6;58;68;6820;1;4;1;07;17;17;58,4978189682871
147075;1;1;16;2;16;11;69;6920;4;1;1;07;68;68;624,041101677092
147075;1;5;16;2;16;45;47;4792;4;1;1;07;68;68;624,041101677092
147083;1;3;6;2;18;45;47;4771;1;3;1;07;52;52;490,869728221059
147086;1;3;22;2;22;55;68;6820;1;6;1;07;76;76;910,913744933153
147087;1;1;26;2;26;98;49;4923;4;1;1;07;50;50;120,93156794657
147093;1;2;12;2;14;84;45;4542;4;1;1;07;50;50;402,126634249693
147094;1;4;12;2;8;54;97;9700;3;1;1;07;76;76;1736,69401963638
147094;1;5;14;2;36;97;52;5224;4;1;1;07;76;76;1736,69401963638
147095;1;2;16;2;72;39;56;5629;1;6;1;07;11;11;2205,32071017645
147095;1;3;4;2;24;44;61;6120;1;9;1;07;11;11;2205,32071017645
147096;1;3;54;2;54;87;52;5222;1;9;1;07;13;13;693,86885753536
147096;1;4;12;2;12;53;94;9499;1;6;1;07;13;13;693,86885753536
147098;1;2;8;2;16;12;69;6910;1;5;1;07;11;11;4843,91445003967
147098;1;3;16;2;16;12;69;6910;1;5;1;07;11;11;4843,91445003967
147124;1;1;12;2;12;99;56;5619;1;3;1;07;68;68;610,347042726318
147126;1;1;16;2;16;39;96;9602;1;6;1;07;11;11;2668,9738136522
147137;1;2;4;2;16;98;49;4921;4;1;1;07;11;11;3371,20116903911
147139;1;2;26;2;156;30;85;8541;1;6;1;07;76;76;1027,72154729423
147161;1;1;12;2;20;53;56;5619;4;2;1;07;50;50;146,56890625862
147161;1;2;12;2;12;59;52;5221;1;2;1;07;50;50;146,56890625862
147162;1;2;20;2;20;57;96;9602;4;1;1;07;17;17;206,801012389415
147180;1;2;14;2;16;03;49;4923;1;9;1;07;05;05;950,645891587593
147183;1;2;2;2;2;59;96;9609;4;2;1;07;11;11;2697,61489930807
147193;1;1;8;2;14;45;47;4724;1;2;1;07;76;76;1130,5085036763
147193;1;4;14;2;14;77;56;5619;4;1;1;07;76;76;1130,5085036763
147195;1;2;28;2;28;51;55;5511;1;2;1;07;17;17;80,0360116454659
147195;1;3;20;2;20;97;27;2731;1;7;1;07;17;17;80,0360116454659
147196;1;1;4;2;18;55;81;8121;4;1;1;07;52;52;265,381209231567
147204;1;1;6;2;6;41;47;4759;4;1;1;07;23;23;217,362015454363
147214;1;2;20;2;20;97;10;1040;1;9;1;07;17;17;156,105284824786
147216;1;2;12;2;12;39;42;4220;1;7;1;07;05;05;1057,35201405917
147216;1;4;14;2;14;08;62;6201;1;4;1;07;05;05;1057,35201405917
147217;1;1;16;2;16;95;41;4111;1;3;1;07;66;66;639,454915791449
147233;1;4;26;1; ; ; ; ; ; ;1;07;73;73;499,26009071733
147237;1;1;22;2;22;21;75;7500;1;2;1;07;73;73;148,725308114633
147243;1;3;6;2;26;45;47;4729;1;2;1;07;52;52;103,199195446261
147250;1;1;5;2;14;77;56;5619;4;1;1;07;76;76;1405,6389031665
147284;1;4;16;2;16;58;41;4111;1;7;1;07;13;13;691,472000068431
147287;1;3;4;2;12;19;49;4921;1;6;1;07;13;13;587,396467555356
147291;1;2;16;2;16;44;65;6511;1;5;1;07;73;73;325,454072929323
147302;1;1;2;2;6;41;47;4771;4;1;1;07;05;05;2217,74700003331
147321;1;1;14;2;16;49;96;9609;4;1;1;07;52;52;288,586752129987
147321;1;2;14;2;16;39;86;8610;1;9;1;07;52;52;288,586752129987
147321;1;4;8;2;16;51;56;5630;5;3;1;07;52;52;288,586752129987
147325;1;2;12;1; ; ; ; ; ; ;1;07;13;13;385,876296899908
147326;1;1;16;2;16;59;13;1313;4;1;1;07;54;54;257,539964798688
147342;1;1;12;2;12;55;81;8121;4;1;1;07;50;50;192,921698083841
147346;1;2;52;2;52;13;85;8544;4;8;1;07;50;50;177,465096645435
147347;1;3;36;2;36;39;50;5012;1;9;1;07;13;13;246,246267264158
147356;1;2;24;1; ; ; ; ; ; ;1;07;50;50;247,960549065564
147370;1;3;2;2;10;62;81;8130;4;1;1;07;23;23;218,046251821981
147371;1;1;18;2;18;55;81;8121;4;1;1;07;73;73;194,962698564662
147371;1;2;19;2;19;41;47;4759;4;1;1;07;73;73;194,962698564662
147377;1;1;16;2;16;53;56;5619;1;4;1;07;13;13;375,275400716794
147378;1;2;12;2;12;98;49;4921;1;9;1;07;13;13;665,616365775996
147379;1;2;18;2;18;44;65;6511;1;9;1;07;73;73;191,035132157014
147382;1;1;4;1; ; ; ; ; ; ;1;07;54;54;524,121648658285
147382;2;1;8;2;104;32;86;8621;1;9;1;07;54;54;524,121648658285
147386;1;1;20;2;20;85;41;4112;1;9;1;07;23;23;141,681143781308
147386;1;3;20;1; ; ; ; ; ; ;1;07;23;23;141,681143781308
147397;1;2;8;2;27;90;22;2229;1;9;1;07;05;05;1397,99852020342
147409;1;3;7;2;12;33;56;5619;1;4;1;07;13;13;318,548831682496
147425;1;2;8;2;20;55;81;8121;4;1;1;07;73;73;411,689950272238
147429;1;2;16;2;16;84;45;4520;1;2;1;07;23;23;208,850587374387
147429;1;3;52;2;52;54;97;9700;3;1;1;07;23;23;208,850587374387
147441;1;2;13;2;13;41;47;4719;4;1;1;07;05;05;1053,52964608841
147443;1;2;16;2;17;02;20;2012;1;9;1;07;08;08;396,928460385455
147444;1;2;8;2;12;55;55;5511;1;9;1;07;13;13;307,955207414791
147446;1;1;8;2;12;62;01;0141;8;4;1;07;66;66;263,039095409907
147446;1;2;12;2;16;92;18;1811;1;3;1;07;66;66;263,039095409907
147448;1;1;16;2;16;54;55;5511;1;8;1;07;08;08;400,470446292299
147458;1;2;8;2;16;55;92;9200;1;6;1;07;50;50;402,866061795609
147461;1;1;2;2;6;95;41;4111;5;2;1;07;23;23;252,809129023986
147465;1;2;18;2;18;84;45;4542;4;1;1;07;50;50;305,292945267649
147465;1;3;8;2;18;83;25;2511;1;3;1;07;50;50;305,292945267649
147465;1;4;8;2;18;45;56;5619;4;1;1;07;50;50;305,292945267649
147472;1;1;11;2;15;41;47;4771;4;1;1;07;17;17;166,599283489354
147474;1;2;8;2;16;54;97;9700;3;1;1;07;66;66;163,591594254104
147483;2;1;8;2;8;62;81;8130;1;9;1;07;68;68;606,70429587347
147494;1;2;8;2;8;95;41;4111;5;2;1;07;23;23;90,6726503911118
147494;1;3;8;2;8;13;85;8530;1;6;1;07;23;23;90,6726503911118
147518;1;2;12;2;15;95;41;4111;1;7;1;07;17;17;140,405488066573
147526;1;1;20;2;20;97;41;4112;1;8;1;07;05;05;1409,04437463273
147526;1;2;20;2;20;54;97;9700;3;1;1;07;05;05;1409,04437463273
147526;1;3;20;2;20;54;97;9700;3;2;1;07;05;05;1409,04437463273
147536;1;3;8;2;28;54;97;9700;3;1;1;07;13;13;498,688661925284
147540;1;5;16;2;16;59;68;6820;1;9;1;07;08;08;304,984418796932
147553;1;1;16;2;16;18;93;9311;4;1;1;07;54;54;330,88821074972
147553;1;2;4;2;24;98;49;4921;4;1;1;07;54;54;330,88821074972
147556;1;2;8;2;16;44;64;6424;1;9;1;07;23;23;196,323459154988
147564;1;1;16;2;16;54;97;9700;3;1;1;07;13;13;315,460686350549
147565;1;1;12;2;14;41;47;4729;4;1;1;07;73;73;223,729148182348
147577;1;2;16;2;16;95;41;4111;1;2;1;07;68;68;371,826647201183
147582;1;5;3;2;16;57;96;9602;4;4;1;07;08;08;582,329453199772
147591;1;2;13;2;14;13;85;8530;1;6;1;07;17;17;242,653216717669
147591;1;3;13;2;15;95;70;7010;1;7;1;07;17;17;242,653216717669
147591;1;4;5;2;80;44;47;4759;1;4;1;07;17;17;242,653216717669
147608;1;1;16;2;16;80;15;1521;4;5;1;07;05;05;1035,18785000829
147618;1;1;998;2;15;53;56;5619;4;1;1;07;68;68;340,131433095088
147618;1;4;998;2;20;95;42;4210;1;4;1;07;68;68;340,131433095088
147635;1;2;6;2;16;39;84;8412;4;9;1;07;54;54;216,271586323742
147635;1;5;6;2;28;53;56;5611;6;2;1;07;54;54;216,271586323742
147648;1;3;4;1; ; ; ; ; ; ;1;07;05;05;906,035799212133
147665;1;2;6;2;16;41;47;4724;4;1;1;07;54;54;366,194526337923
147667;1;1;24;2;24;39;55;5511;1;4;1;07;54;54;323,092778069641
147667;1;3;16;2;16;98;10;1011;1;3;1;07;54;54;323,092778069641
147667;1;5;4;1; ; ; ; ; ; ;1;07;54;54;323,092778069641
147670;1;2;12;2;4;53;56;5619;1;2;1;07;76;76;1986,29677812462
147670;1;3;16;2;16;53;56;5619;1;3;1;07;76;76;1986,29677812462
147676;1;5;16;2;16;98;49;4921;4;1;1;07;50;50;190,972480071281
147685;1;3;24;2;24;13;85;8551;4;1;1;07;17;17;172,250427103074
147687;1;2;8;2;16;95;41;4111;1;2;1;07;66;66;163,591594254104
147687;1;4;8;2;8;32;65;6532;1;9;1;07;66;66;163,591594254104
147688;1;1;25;2;25;45;47;4759;1;2;1;07;73;73;320,619886966177
147688;1;2;25;2;25;45;47;4759;1;3;1;07;73;73;320,619886966177
147699;1;1;15;2;15;53;56;5611;1;3;1;07;66;66;550,864848273072
147701;1;2;52;2;52;03;47;4741;1;9;1;07;52;52;214,193734281936
147701;1;3;52;2;21;98;49;4921;4;1;1;07;52;52;214,193734281936
147702;1;2;20;1; ; ; ; ; ; ;1;07;08;08;659,655603169167
147707;1;4;14;2;16;97;52;5224;4;1;1;07;76;76;763,339394681592
147711;1;3;48;2;48;38;61;6110;1;9;1;07;17;17;103,580549975871
147722;1;2;14;2;14;32;86;8621;1;9;1;07;76;76;1581,4145645859
147725;1;2;998;2;156;19;84;8412;4;9;1;07;68;68;337,646550802968
147729;1;2;4;2;8;54;97;9700;3;1;1;07;50;50;214,648353486633
147732;1;1;27;2;27;02;84;8413;4;9;1;07;76;76;835,890555566834
147732;1;2;16;2;16;13;85;8559;4;1;1;07;76;76;835,890555566834
147736;1;5;20;2;20;44;79;7911;4;1;1;07;50;50;358,222079122694
147740;1;1;12;1; ; ; ; ; ; ;1;07;76;76;617,276894258358
147740;1;2;4;2;14;54;97;9700;3;1;1;07;76;76;617,276894258358
147742;1;3;25;1; ; ; ; ; ; ;1;07;08;08;606,336854786404
147742;1;4;20;1; ; ; ; ; ; ;1;07;08;08;606,336854786404
147744;1;1;4;2;4;95;41;4111;1;9;1;07;11;11;3807,52165352131
147744;1;7;20;2;16;45;56;5619;4;1;1;07;11;11;3807,52165352131
147750;1;3;12;2;14;53;56;5611;1;6;1;07;68;68;550,370545729018
147750;1;4;13;2;14;53;56;5611;1;6;1;07;68;68;550,370545729018
147792;1;2;2;2;2;11;49;4921;1;8;1;07;17;17;326,088884550146
147804;1;1;2;2;2;95;41;4111;1;2;1;07;05;05;724,832644612242
147814;1;3;16;2;20;58;80;8010;1;9;1;07;05;05;259,640455286848
147816;1;1;16;2;16;58;80;8010;1;8;1;07;13;13;426,862580141528
147832;1;2;20;2;20;03;45;4520;1;2;1;07;17;17;212,977582363133
147856;1;3;8;2;9;38;61;6110;1;9;1;07;11;11;2737,64695248843
147863;1;1;12;2;16;62;01;0125;1;9;1;07;11;11;4192,77964469405
147885;1;1;10;2;18;98;49;4921;1;2;1;07;52;52;157,281070409453
147889;1;1;6;2;18;45;47;4771;1;2;1;07;52;52;166,634583745798
147889;1;2;8;2;16;17;90;9007;4;4;1;07;52;52;166,634583745798
147891;1;1;48;2;50;45;47;4719;1;4;1;07;17;17;255,325490161064
147895;1;2;58;2;104;06;86;8610;1;9;1;07;11;11;2625,38098416371
147895;1;3;12;2;12;53;56;5611;1;4;1;07;11;11;2625,38098416371
147944;1;2;4;2;18;62;01;0121;8;3;1;07;52;52;160,759188796913
147959;1;1;20;2;20;98;49;4921;4;1;1;07;76;76;725,834150845051
147969;1;1;14;2;16;49;77;7729;4;1;1;07;52;52;312,724777979985
147972;1;3;24;2;27;13;85;8530;4;4;1;07;52;52;164,980314790328
147979;1;1;12;2;16;53;56;5619;1;2;1;07;05;05;1248,50725170007
147979;1;2;10;1; ; ; ; ; ; ;1;07;05;05;1248,50725170007
147979;1;3;6;1; ; ; ; ; ; ;1;07;05;05;1248,50725170007
147981;1;2;10;1; ; ; ; ; ; ;1;07;05;05;1599,85042464979
147989;1;3;13;2;14;45;47;4719;1;2;1;07;68;68;679,34337536416
148012;1;2;18;2;18;03;43;4321;4;1;1;07;73;73;404,557666942726
148012;1;3;25;1; ; ; ; ; ; ;1;07;73;73;404,557666942726
148013;1;4;104;2;16;53;56;5611;1;3;1;07;11;11;2217,95203262633
148014;1;2;4;2;16;54;97;9700;3;1;1;07;54;54;412,77963784688
148018;1;1;15;2;15;53;56;5611;1;3;1;07;73;73;296,539171301602
148042;1;2;24;1; ; ; ; ; ; ;1;07;76;76;965,118852197386
148063;1;4;14;2;14;95;41;4111;1;3;1;07;68;68;351,48091121682
148071;1;2;26;2;26;53;56;5611;1;3;1;07;17;17;174,9435942196
148087;1;2;8;2;16;54;97;9700;3;1;1;07;11;11;2842,94575028615
148092;1;1;208;2;16;95;43;4330;4;1;1;07;11;11;3234,2864307181
148098;1;4;20;2;20;98;97;9700;3;3;1;07;23;23;133,995813714211
148101;1;3;8;2;8;39;86;8621;1;9;1;07;05;05;1098,22521116622
148102;1;2;2;2;16;53;56;5611;1;3;1;07;50;50;94,6650785398414
148116;1;2;12;2;12;95;41;4111;4;1;1;07;23;23;78,2738565468415
148118;1;2;2;2;14;54;97;9700;3;1;1;07;23;23;138,183350250239
