DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;AREA;fex_c_2011
2615973;1;4;3;1;1;1;1;1;3;1;;;40000000;350000;;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2;;5;1;2;1;4;1;1;1;1;1;3;3;1;1;1;2;68;1;68;455.344.492.415.107
2615974;1;4;3;1;1;1;1;1;3;3;;;;;500000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;4;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;2;68;1;68;629.056.355.366.875
2615975;1;2;1;1;1;1;1;1;3;2;;215000;4000000;350000;;2;1;1;1;2;1;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2;;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;2;68;1;68;409.533.942.745.579
2615976;1;4;2;1;1;1;1;1;3;2;;98;40000000;230000;;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;1;1;2;1;1;2;2;2;;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;2;68;1;68;552.001.328.313.028
2615977;1;4;1;1;1;1;1;1;3;4;;;;600000;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;;2;2;;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;2;68;1;68;289.120.653.697.457
2615978;1;4;1;1;1;1;1;1;3;1;;;180000000;650000;;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;2;68;1;68;289.120.653.697.457
2615980;1;4;3;1;1;1;1;1;3;1;;;80000000;400000;;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2;;3;1;1;1;4;1;1;1;1;1;2;3;1;1;1;2;68;1;68;561.525.082.838.125
2615981;1;4;2;1;1;1;1;1;3;3;;;;;500000;1;2;1;1;2;1;2;2;1;1;2;1;2;2;2;1;2;1;1;2;2;1;1;2;2;;3;1;2;1;4;1;1;1;1;1;2;3;1;1;1;2;68;1;68;430.813.350.246.343
2615984;1;4;3;1;1;1;1;1;3;1;;;65000000;400000;;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2;;6;1;2;1;4;1;1;1;1;1;3;3;1;1;1;2;68;1;68;279.120.422.212.289
2615985;1;4;1;1;1;1;1;1;3;3;;;;;674000;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;;1;1;1;1;4;1;1;1;1;1;2;3;1;1;1;2;68;1;68;346.814.965.393.869
2615986;1;4;2;1;1;1;1;1;3;2;;177000;50000000;380000;;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;3;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;2;68;1;68;562.311.955.182.241
2615987;1;3;1;1;1;1;1;3;3;3;;;;;400000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2;;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;2;68;1;68;339.745.751.130.411
2615988;1;3;1;1;1;1;1;1;3;1;;;98;300000;;1;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;2;2;2;;2;1;1;1;4;1;1;1;1;1;3;3;2;1;1;2;54;1;54;28.250.019.037.331
2615989;1;2;1;1;1;1;1;1;4;3;;;;;450000;2;2;1;1;1;2;2;2;1;1;1;2;1;2;2;2;1;1;1;1;2;1;1;2;2;;4;1;2;1;4;1;2;1;1;1;3;3;1;1;1;2;54;1;54;327.230.190.723.176
2615990;1;4;3;1;1;1;1;1;4;1;;;98;350000;;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;6;2;2;;6;1;1;1;4;1;2;1;1;1;3;3;1;1;1;2;54;1;54;263.765.630.994.011
2615991;1;3;2;1;1;1;1;1;4;1;;;25000000;300000;;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2;;5;1;1;1;2;1;2;1;1;1;2;3;2;1;1;2;54;1;54;315.178.346.183.675
2615992;1;4;3;1;1;1;1;1;3;1;;;98;400000;;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2;;4;1;1;1;4;1;1;1;1;1;3;3;2;1;1;2;54;1;54;334.502.085.280.073
2615993;1;4;2;1;1;1;1;1;4;1;;;95000000;500000;;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;3;2;2;;4;1;1;1;4;1;2;1;1;1;3;3;2;1;1;2;54;1;54;294.230.664.290.391
2615995;1;3;2;1;1;1;1;1;4;3;;;;;350000;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;2;2;2;;4;1;2;1;4;1;2;1;1;1;3;3;2;1;1;2;54;1;54;327.230.190.723.176
2615996;1;4;3;1;1;1;1;1;3;3;;;;;98;2;2;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;3;2;2;;5;1;1;1;4;1;1;1;1;1;3;3;1;1;1;2;54;1;54;311.052.081.951.372
2615997;1;4;3;1;1;1;1;1;3;2;;580000;55000000;350000;;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2;;4;1;2;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;187.473.991.977.814
2615998;1;4;2;1;1;1;1;1;3;3;;;;;150000;1;1;1;1;1;2;1;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;2;;2;1;2;1;3;1;1;1;1;1;3;2;1;1;1;2;17;1;17;169.807.505.662.436
2615999;1;3;2;1;1;1;1;1;3;3;;;;;350000;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2;;3;1;2;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;151.560.825.980.516
2616000;1;5;4;1;1;1;1;1;4;1;;;99;600000;;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;1;3;2;1;2;8;1;1;1;4;1;2;1;1;1;3;3;2;1;1;2;54;1;54;373.060.893.597.055
2616001;1;3;1;1;1;1;1;1;4;1;;;30000000;200000;;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;1;2;;2;2;;1;1;1;1;4;1;2;1;1;1;3;3;2;1;1;2;54;1;54;332.744.140.844.276
2616002;1;4;2;1;1;1;1;1;3;4;;;;350000;;1;2;1;2;2;1;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2;;3;1;1;1;4;1;1;1;1;1;3;3;1;1;1;2;54;1;54;34.860.087.899.366
2616003;1;3;2;1;1;1;2;1;4;5;;;;150000;;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;1;2;2;2;1;1;2;2;;5;1;1;1;2;1;2;1;1;2;1;3;;1;1;2;54;1;54;362.410.667.968.958
2616004;1;4;3;1;1;1;1;1;4;3;;;;;550000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2;;4;1;2;1;4;1;2;1;1;1;3;6;2;1;1;2;54;1;54;656.619.452.017.142
2616007;1;2;1;1;1;1;1;4;4;3;;;;;100000;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;1;1;2;1;2;2;1;1;3;1;1;1;2;1;2;1;1;1;2;3;2;1;1;2;54;1;54;389.346.361.017.879
2616011;1;3;1;1;1;1;1;3;4;1;;;17000000;150000;;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;;3;1;1;1;4;1;2;1;1;1;2;2;2;1;1;2;54;1;54;314.535.037.294.498
2616017;1;5;2;1;1;1;1;1;3;2;;450000;50000000;400000;;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2;;2;1;2;1;4;1;1;1;1;1;4;2;1;1;1;2;17;1;17;138.798.634.711.762
2616019;1;4;3;1;1;1;1;1;3;1;;;70000000;200000;;1;1;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2;;5;1;2;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;212.018.551.241.214
2616020;1;1;1;1;1;1;1;1;4;3;;;;;140000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;2;1;2;1;4;1;2;1;1;1;3;2;1;1;1;2;17;1;17;168.100.591.928.025
2616021;1;2;2;1;1;1;1;1;4;3;;;;;200000;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;;3;1;2;1;4;1;2;1;1;1;3;2;1;1;1;2;17;1;17;188.413.542.456.483
2616022;1;4;3;1;1;1;1;1;3;4;;;;400000;;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2;;3;1;2;1;4;1;1;1;1;1;4;2;1;1;1;2;17;1;17;178.148.334.364.934
2616023;1;4;3;1;1;1;1;1;3;3;;;;;400000;1;1;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2;;4;1;2;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;128.870.077.545.287
2616024;1;4;3;1;1;1;1;1;3;3;;;;;380000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;4;2;2;;5;1;2;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;183.651.791.051.087
2616025;1;3;1;1;1;1;1;1;4;3;;;;;380000;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;2;1;1;1;2;1;1;1;2;2;;1;1;2;1;4;1;2;1;1;1;4;2;1;1;1;2;17;1;17;157.068.020.580.734
2616026;1;5;1;1;1;1;1;1;3;1;;;80000000;400000;;1;1;1;1;1;2;2;2;2;1;1;2;1;2;2;1;1;1;1;2;2;1;2;2;2;;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;164.614.426.387.905
2616027;1;3;1;1;1;1;1;1;3;1;;;52000000;250000;;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;1;1;2;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;161.466.676.959.938
2616028;1;5;3;1;1;1;1;1;3;3;;;;;230000;1;1;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;5;2;2;;7;1;2;1;2;1;1;1;1;1;3;2;1;1;1;2;17;1;17;163.697.411.508.624
2616029;1;5;3;1;1;1;1;1;3;1;;;280000000;450000;;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;5;2;2;;5;1;2;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;169.950.049.303.664
2616030;1;4;2;1;1;1;1;1;4;3;;;;;420000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;2;1;2;1;4;1;2;1;1;1;3;2;1;1;1;2;17;1;17;134.567.025.976.819
2616031;1;3;1;1;1;1;1;1;3;3;;;;;360000;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;;1;1;2;1;4;1;1;1;1;1;4;2;1;1;1;2;17;1;17;179.446.626.417.262
2616033;1;3;2;1;1;1;1;1;3;3;;;;;300000;2;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2;;3;1;2;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;176.441.420.630.523
2616034;1;3;1;1;1;1;1;1;4;3;;;;;100000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;2;1;1;1;4;1;2;1;1;1;2;2;1;1;1;2;17;1;17;165.408.849.283.232
2616035;1;3;1;1;1;1;1;1;4;1;;;20000000;150000;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;;1;1;1;4;3;1;2;1;1;1;2;2;1;1;1;2;17;1;17;157.068.020.580.734
2616036;1;3;2;1;1;1;1;1;3;3;;;;;600000;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;3;1;1;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;17.737.661.765.666
2616037;1;6;4;1;1;1;1;1;3;1;;;90000000;600000;;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;5;2;2;;5;1;1;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;170.139.803.134.979
2616038;1;6;3;1;1;1;1;1;3;3;;;;;600000;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2;;3;1;1;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;147.139.463.414.259
2616039;1;3;2;1;1;1;1;1;3;3;;;;;260000;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2;;3;1;1;1;4;1;1;1;1;1;2;2;1;1;1;2;17;1;17;120.529.248.842.789
2616040;1;1;1;1;1;1;1;2;4;4;;;;100000;;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;2;17;1;17;187.787.455.119.759
2616041;1;6;2;1;1;1;1;1;3;1;;;130000000;700000;;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2;;3;1;1;1;4;1;1;1;1;1;3;2;1;1;1;2;17;1;17;178.171.040.551.986
2616042;1;4;2;1;1;1;1;1;4;4;;;;100000;;2;1;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;;3;1;1;2;6;1;2;1;1;1;2;2;1;1;1;2;17;1;17;178.171.040.551.986
2616043;1;2;1;1;1;1;1;1;4;4;;;;200000;;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2;;3;1;1;1;2;1;2;1;1;1;1;2;1;1;1;2;18;1;18;146.069.059.327.792
2616044;1;4;2;1;1;1;1;1;3;3;;;;;200000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;;2;2;;2;1;1;1;4;1;1;1;1;1;2;2;1;1;1;2;18;1;18;140.069.725.050.348
2616045;1;3;2;1;1;1;1;1;4;3;;;;;200000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;4;1;1;1;2;1;2;1;1;1;1;2;1;1;1;2;18;1;18;801.504.208.761.526
2616046;1;4;3;1;1;1;1;1;4;3;;;;;150000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2;;5;1;1;1;2;1;2;1;1;1;1;2;1;1;1;2;18;1;18;534.092.906.058.556
2616047;1;1;1;1;1;1;1;2;4;3;;;;;150000;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;1;1;3;1;2;1;2;1;2;1;1;1;2;2;1;1;1;2;18;1;18;478.906.296.513.169
2616048;1;2;1;1;1;1;1;1;4;3;;;;;100000;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;3;1;1;5;2;1;2;1;1;1;1;2;1;1;1;2;18;1;18;365.302.944.943.818
2616049;1;4;3;1;1;1;1;1;3;3;;;;;300000;2;2;1;1;1;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;1;2;2;2;;4;1;1;1;4;1;1;1;1;1;2;2;1;1;1;2;18;1;18;554.238.973.589.723
2616050;1;4;2;1;1;1;1;1;3;3;;;;;280000;1;2;1;2;2;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;;3;1;1;1;4;1;1;1;1;1;2;2;2;1;1;2;18;1;18;627.293.799.420.731
2616051;1;4;2;1;1;1;1;1;3;3;;;;;100000;1;2;1;2;1;1;1;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2;;3;1;1;1;4;1;1;1;1;1;2;2;1;1;1;2;18;1;18;660.624.388.770.205
2616052;1;4;4;1;1;1;1;1;3;1;;;30000000;250000;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;4;1;2;1;4;1;1;1;1;1;2;2;1;1;1;2;18;1;18;550.745.774.469.396
2616053;1;4;3;1;1;1;1;1;3;3;;;;;150000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;4;1;1;1;2;1;1;1;1;1;2;2;1;1;1;2;18;1;18;6.345.117.358.096
2616054;1;2;1;1;1;1;1;1;4;1;;;12000000;120000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;;2;2;;1;1;1;1;2;1;2;1;1;1;1;2;1;1;1;2;18;1;18;647.280.585.793.824
2616055;1;3;2;1;1;1;1;1;4;1;;;14000000;100000;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;;2;2;;2;1;1;1;2;1;2;1;1;1;1;2;1;1;1;2;18;1;18;68.140.633.401.381
2616056;1;3;2;1;1;1;1;1;3;1;;;16000000;150000;;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;2;1;1;1;2;1;1;1;1;1;1;2;1;1;1;2;18;1;18;629.011.673.093.683
2616057;1;4;3;1;1;1;1;1;3;3;;;;;150000;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2;;3;1;1;1;2;1;1;1;1;1;1;2;1;1;1;2;18;1;18;711.403.005.401.031
2616058;1;1;1;1;1;1;1;6;;3;;;;;80000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;;1;1;2;1;2;1;2;1;1;1;1;2;1;1;1;2;18;1;18;594.885.924.873.696
2616059;1;2;1;1;1;1;1;1;5;1;;;99;70000;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;;1;1;2;5;1;1;2;1;1;1;1;3;1;1;1;2;19;1;19;775.369.850.099.323
2616060;1;2;1;1;1;1;1;1;2;4;;;;80000;;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;;2;1;2;5;3;1;2;1;1;1;1;3;1;1;1;2;19;1;19;107.026.942.951.013
2616061;1;3;1;1;1;1;1;1;4;4;;;;150000;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;2;1;1;1;2;1;2;1;1;1;1;3;1;1;1;2;19;1;19;760.160.726.485.607
2616062;1;4;3;1;1;1;1;1;3;1;;;98;300000;;1;2;1;1;2;1;2;2;2;1;2;2;1;2;2;1;1;1;1;1;2;1;2;2;2;;4;1;1;1;2;1;1;1;1;1;2;3;1;1;1;2;19;1;19;88.880.492.560.113
2616063;1;5;1;1;1;1;1;1;3;1;;;90000000;300000;;1;2;1;1;1;2;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;1;1;2;2;;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;2;19;1;19;775.369.850.099.323
2616064;1;6;2;1;1;1;1;1;3;1;;;150000000;350000;;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2;;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;2;19;1;19;760.160.726.485.607
2616065;1;1;1;6;;1;9;1;4;1;;;98;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;;2;1;1;6;1;1;7;1;1;2;2;1;2;1;3;;1;1;2;19;1;19;135.120.812.904.819
2616066;1;2;1;6;;1;9;1;4;1;;;8000000;50000;;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;;2;2;;2;1;1;7;1;1;2;2;1;1;1;3;1;1;1;2;19;1;19;152.032.145.297.121
2616068;1;4;2;1;1;1;1;6;;3;;;;;200000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;4;1;1;1;4;1;2;1;1;1;2;3;1;1;1;2;19;1;19;100.107.245.211.731
2616069;1;3;1;6;;1;1;1;1;4;;;;80000;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;;2;1;1;2;1;1;5;4;1;2;2;1;1;2;3;1;1;1;2;19;1;19;181.320.499.437.061
2616072;1;1;1;2;1;1;9;2;4;4;;;;70000;;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;;2;2;;5;1;4;1;2;1;2;2;1;2;9;2;;1;1;2;47;1;47;216.354.696.716.885
2616073;1;3;3;2;1;1;1;1;3;5;;;;200000;;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;13;1;1;1;2;1;1;2;1;1;1;2;2;1;1;2;47;1;47;199.526.528.034.243
2616076;1;3;2;1;1;1;1;1;3;3;;;;;1300000;2;2;1;1;2;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2;;3;1;2;1;4;1;1;1;1;1;6;7;1;1;1;2;47;1;47;130.362.727.607.685
2616077;1;3;1;1;1;1;1;1;3;4;;;;99;;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;;1;1;2;1;4;1;1;1;1;1;6;7;1;1;1;2;47;1;47;150.374.824.000.297
2616079;1;2;1;1;1;1;1;3;3;3;;;;;650000;2;2;1;2;2;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2;;1;1;2;1;4;1;1;1;1;1;6;7;1;1;1;2;47;1;47;150.374.824.000.297
2616080;1;3;2;2;1;1;1;1;3;5;;;;250000;;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;1;1;6;1;1;1;4;1;1;2;1;1;1;2;2;1;1;2;47;1;47;795.061.166.055.198
2616081;1;5;1;2;1;1;1;1;3;4;;;;300000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;1;1;2;2;;1;1;1;1;2;1;1;2;1;1;1;2;2;1;1;2;47;1;47;150.374.824.000.297
2616082;1;2;2;2;1;1;1;2;4;3;;;;;150000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;;6;1;1;1;2;1;2;2;1;1;1;2;2;1;1;2;47;1;47;108.290.774.054.738
2616086;1;4;2;2;1;1;1;4;3;1;;;60000000;150000;;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2;;2;1;1;1;4;1;1;2;1;1;1;2;1;1;1;2;47;1;47;126.692.416.354.268
2616087;1;6;4;2;1;1;1;1;3;1;;;200000000;4000000;;2;2;1;1;1;2;2;2;1;1;1;2;1;2;2;1;1;1;1;2;2;1;3;2;2;;6;1;1;1;2;1;1;2;1;1;1;2;1;1;1;2;47;1;47;192.672.289.070.857
2616088;1;1;1;3;1;1;1;1;1;1;;;40000000;120000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;;2;2;;4;1;1;1;4;1;2;2;1;1;1;2;1;1;1;2;47;1;47;178.864.726.135.888
2616089;1;4;2;1;1;1;1;1;3;3;;;;;300000;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2;;2;1;1;1;4;1;1;1;1;1;3;3;2;1;1;2;47;1;47;16.004.991.314.714
2616090;1;4;3;1;1;1;1;1;3;4;;;;250000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;4;1;2;1;2;1;1;1;1;1;3;3;2;1;1;2;47;1;47;186.142.634.987.013
2616091;1;2;1;1;1;1;1;1;3;3;;;;;200000;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2;;4;1;2;1;2;1;1;1;1;1;3;3;2;1;1;2;47;1;47;14.059.473.200.744
2616092;1;5;2;1;1;1;1;1;3;1;;;45000000;350000;;1;2;1;2;2;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2;;5;1;1;1;2;1;1;1;1;1;3;3;1;1;1;2;47;1;47;137.889.909.531.176
2616093;1;3;2;1;1;1;1;1;3;5;;;;250000;;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;2;1;2;2;2;;2;2;;4;1;2;1;2;1;1;1;1;1;3;3;2;1;1;2;47;1;47;125.120.086.189.452
2616094;1;3;2;1;1;1;1;1;3;5;;;;250000;;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;1;2;2;;2;2;;10;1;1;1;2;1;1;1;1;1;3;3;1;1;1;2;47;1;47;191.511.607.052.108
2616095;1;1;1;1;1;1;1;1;3;3;;;;;130000;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2;;3;1;2;1;2;1;1;1;1;1;3;3;1;1;1;2;47;1;47;204.282.427.274.325
2616096;1;1;1;1;2;1;1;5;3;3;;;;;100000;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2;;3;1;4;1;2;1;1;1;1;1;3;3;2;1;1;2;47;1;47;147.067.200.343.072
2616097;1;1;1;1;2;1;1;6;;3;;;;;120000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;;2;2;;2;1;4;1;2;1;2;1;1;1;3;3;1;1;1;2;47;1;47;177.990.915.455.111
2616098;1;3;2;1;1;1;1;1;3;3;;;;;400000;2;2;1;1;1;1;1;2;1;2;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2;;5;1;2;1;4;1;1;1;1;1;3;3;1;1;1;2;47;1;47;154.594.382.266.563
2616099;1;2;1;1;1;1;1;1;3;1;;;98;120000;;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2;;4;1;2;1;2;1;1;1;1;1;3;3;2;1;1;2;47;1;47;173.358.712.162.285
2616100;1;1;1;1;2;1;1;2;3;3;;;;;120000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;1;1;3;2;2;;4;1;4;1;2;1;1;1;1;1;3;3;1;1;1;2;47;1;47;151.698.438.051.022
2616101;1;1;1;1;2;1;1;2;3;3;;;;;120000;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;3;1;4;1;2;1;1;1;1;1;3;3;2;1;1;2;47;1;47;170.462.767.946.744
