DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S4,P7510S6,P7510S2A1,P7510S4A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,DPTO,fex_c_2011
740187,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,835.724.710.959.886
740189,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,1500000,2,1,2,,2,23,108.289.501.604.912
740189,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,108.289.501.604.912
740191,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,979.249.937.728.722
740191,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,979.249.937.728.722
740191,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,979.249.937.728.722
740191,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,979.249.937.728.722
740192,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,848.855.755.408.053
740192,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,848.855.755.408.053
740192,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,848.855.755.408.053
740193,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,911.290.360.238.781
740193,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,911.290.360.238.781
740193,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,911.290.360.238.781
740193,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,911.290.360.238.781
740195,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,800.052.058.568.347
740195,1,2,23,95,2,,,,,,,,1,2,,2,,,,,,1000000,2,1,2,,2,23,800.052.058.568.347
740195,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,800.052.058.568.347
740198,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,2500000,2,1,2,,2,23,106.146.604.058.397
740198,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.146.604.058.397
740198,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.146.604.058.397
740200,1,1,23,95,1,,1,2,,,60000,2,2,,,,,,,,,,,,,,,23,109.702.592.026.379
740200,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,109.702.592.026.379
740200,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,109.702.592.026.379
740204,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,89.502.312.482.794
740204,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,89.502.312.482.794
740204,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,89.502.312.482.794
740205,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,23,11.209.935.936.693
740205,1,2,23,95,2,,,,,,,,1,2,,2,,,,,,1500000,2,1,2,,2,23,11.209.935.936.693
740205,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.209.935.936.693
740205,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.209.935.936.693
740205,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.209.935.936.693
740205,2,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.209.935.936.693
740205,2,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.209.935.936.693
740205,2,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.209.935.936.693
740205,2,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.209.935.936.693
740205,3,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.209.935.936.693
740205,3,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.209.935.936.693
740205,3,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.209.935.936.693
740210,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,911.797.709.645.081
740210,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,911.797.709.645.081
740211,1,1,23,95,1,,1,2,,,2500000,2,2,,,,,,,,,,,,,,,23,881.897.575.636.036
740211,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,881.897.575.636.036
740211,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,881.897.575.636.036
740213,1,1,23,95,1,,2,1,,850000,,2,2,,,,,,,,,,,,,,,23,109.738.166.700.525
740213,1,2,23,95,1,,2,1,,780000,,2,2,,,,,,,,,,,,,,,23,109.738.166.700.525
740213,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,109.738.166.700.525
740213,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,109.738.166.700.525
740213,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,109.738.166.700.525
740213,1,9,23,95,2,,,,,,,,1,2,,2,,,,,,1500000,2,1,2,,2,23,109.738.166.700.525
740215,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,936.614.340.199.721
740215,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,936.614.340.199.721
740215,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,936.614.340.199.721
740217,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,886.567.450.609.997
740217,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,886.567.450.609.997
740217,1,3,23,95,2,,,,,,,,1,2,,2,,,,,,600000,2,1,2,,2,23,886.567.450.609.997
740217,1,5,23,95,2,,,,,,,,1,2,,2,,,,,,2200000,2,1,2,,2,23,886.567.450.609.997
740219,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,751.765.419.130.971
740219,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,751.765.419.130.971
740219,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,751.765.419.130.971
740219,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,751.765.419.130.971
740221,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,100.347.484.174.104
740223,1,1,23,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,,,23,653.145.317.246.141
740223,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,653.145.317.246.141
740223,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,653.145.317.246.141
740223,1,5,23,95,2,,,,,,,,1,2,,2,,,,,,1000000,2,1,2,,2,23,653.145.317.246.141
740223,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,653.145.317.246.141
740225,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,12000000,2,1,2,,2,23,881.897.575.636.036
740225,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,881.897.575.636.036
740225,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,881.897.575.636.036
740226,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,986.700.256.923.896
740226,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,986.700.256.923.896
740228,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,116.598.986.640.294
740228,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,116.598.986.640.294
740228,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,116.598.986.640.294
740228,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,116.598.986.640.294
740228,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,116.598.986.640.294
740228,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,116.598.986.640.294
740228,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,116.598.986.640.294
740231,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,893.622.188.876.959
740231,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,893.622.188.876.959
740231,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,893.622.188.876.959
740233,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,1500000,2,1,2,,2,23,106.700.852.252.039
740233,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.700.852.252.039
740233,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.700.852.252.039
740233,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.700.852.252.039
740236,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,931.206.631.274.859
740236,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,931.206.631.274.859
740236,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,931.206.631.274.859
740236,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,931.206.631.274.859
740237,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,764.383.618.916.575
740237,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,764.383.618.916.575
740237,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,764.383.618.916.575
740237,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,764.383.618.916.575
740237,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,764.383.618.916.575
740237,1,6,23,95,2,,,,,,,,1,2,,2,,,,,,4000000,2,1,2,,2,23,764.383.618.916.575
740238,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,109.602.056.524.102
740238,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,109.602.056.524.102
740240,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,852.147.698.964.506
740240,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,852.147.698.964.506
740240,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,852.147.698.964.506
740240,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,852.147.698.964.506
740240,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,852.147.698.964.506
740240,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,852.147.698.964.506
740240,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,852.147.698.964.506
740243,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,700000,2,1,2,,2,23,104.141.702.148.758
740243,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,104.141.702.148.758
740247,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,111.380.050.508.093
740247,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,111.380.050.508.093
740249,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,928.064.945.055.922
740249,1,2,23,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,,,23,928.064.945.055.922
740249,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,928.064.945.055.922
740250,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,3600000,2,1,2,,2,23,115.503.661.899.111
740250,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,115.503.661.899.111
740250,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,115.503.661.899.111
740250,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,115.503.661.899.111
740252,1,1,23,95,1,,2,2,300000,,,1,2,,,,,,,,,,,,,,,23,936.881.861.271.589
740252,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,936.881.861.271.589
740252,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,936.881.861.271.589
740252,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,936.881.861.271.589
740252,1,5,23,95,2,,,,,,,,1,2,,2,,,,,,1800000,2,1,2,8000000,1,23,936.881.861.271.589
740252,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,936.881.861.271.589
740254,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,108.176.305.350.216
740254,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,108.176.305.350.216
740254,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,108.176.305.350.216
740254,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,108.176.305.350.216
740254,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,108.176.305.350.216
740254,1,7,23,95,2,,,,,,,,1,2,,2,,,,,,300000,2,1,2,,2,23,108.176.305.350.216
740258,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,995.019.167.523.095
740258,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,995.019.167.523.095
740259,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,1000000,2,1,2,,2,23,835.724.710.959.886
740259,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,835.724.710.959.886
740261,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,874.447.256.440.862
740261,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,874.447.256.440.862
740261,1,4,23,95,2,,,,,,,,1,2,,2,,,,,,4000000,2,1,2,,2,23,874.447.256.440.862
740261,1,5,23,95,2,,,,,,,,1,2,,2,,,,,,20000000,2,1,2,4000000,1,23,874.447.256.440.862
740261,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,874.447.256.440.862
740262,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,902.327.336.614.538
740262,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,902.327.336.614.538
740262,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,902.327.336.614.538
740262,1,4,23,95,2,,,,,,,,1,2,,2,,,,,,600000,2,1,2,,2,23,902.327.336.614.538
740262,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,902.327.336.614.538
740262,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,902.327.336.614.538
740262,1,8,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,902.327.336.614.538
740265,1,1,23,95,1,,1,2,,,70000,2,1,2,,2,,,,,,120000,2,1,2,,2,23,1.007.485.119.364
740265,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,1.007.485.119.364
740265,2,1,23,95,2,,,,,,,,1,2,,2,,,,,,2880000,2,1,2,1400000,1,23,1.007.485.119.364
740265,2,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,1.007.485.119.364
740266,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.807.843.921.909
740266,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.807.843.921.909
740266,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.807.843.921.909
740266,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.807.843.921.909
740268,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,914.789.783.806.362
740268,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,914.789.783.806.362
740268,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,914.789.783.806.362
740268,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,914.789.783.806.362
740268,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,914.789.783.806.362
740270,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,978.244.582.705.954
740270,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,978.244.582.705.954
740270,1,4,23,95,2,,,,,,,,1,2,,2,,,,,,840000,2,1,2,,2,23,978.244.582.705.954
740274,1,1,23,95,1,,2,1,,2000000,,2,2,,,,,,,,,,,,,,,23,697.523.117.375.258
740274,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,697.523.117.375.258
740274,1,3,23,95,2,,,,,,,,1,2,,2,,,,,,3600000,2,1,2,,2,23,697.523.117.375.258
740274,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,697.523.117.375.258
740274,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,697.523.117.375.258
740274,1,6,23,95,2,,,,,,,,1,2,,2,,,,,,500000,2,1,2,400000,1,23,697.523.117.375.258
740274,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,697.523.117.375.258
740274,1,8,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,697.523.117.375.258
740277,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,109.602.056.524.102
740277,1,2,23,95,2,,,,,,,,1,2,,2,,,,,,6000000,2,1,2,5000000,1,23,109.602.056.524.102
740278,1,1,23,95,1,,1,2,,,220000,2,1,2,,2,,,,,,1200000,2,1,2,,2,23,106.549.581.809.132
740278,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.549.581.809.132
740278,1,3,23,95,2,,,,,,,,1,2,,2,,,,,,5538000,2,1,2,,2,23,106.549.581.809.132
740278,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.549.581.809.132
740278,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,106.549.581.809.132
740280,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,835.724.710.959.886
740280,1,2,23,95,2,,,,,,,,1,2,,2,,,,,,600000,2,1,2,,2,23,835.724.710.959.886
740282,1,1,23,95,1,,2,1,,736000,,2,2,,,,,,,,,,,,,,,23,773.440.363.466.674
740282,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,773.440.363.466.674
740282,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,773.440.363.466.674
740282,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,773.440.363.466.674
740284,1,1,23,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,,,23,101.202.423.688.484
740286,1,1,23,95,1,,1,1,,98,98,2,2,,,,,,,,,,,,,,,23,835.724.710.959.886
740286,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,835.724.710.959.886
740287,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,911.290.360.238.781
740287,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,911.290.360.238.781
740287,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,911.290.360.238.781
740287,1,4,23,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,23,911.290.360.238.781
740289,1,1,23,95,1,,1,2,,,70000,2,2,,,,,,,,,,,,,,,23,722.372.634.528.226
740289,1,2,23,95,2,,,,,,,,1,2,,2,,,,,,240000,2,1,2,,2,23,722.372.634.528.226
740289,2,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,722.372.634.528.226
740290,1,1,23,95,1,,1,2,,,120000,2,1,2,,2,,,,,,1000000,2,1,2,,2,23,893.208.560.396.515
740290,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,893.208.560.396.515
740290,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,893.208.560.396.515
740290,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,893.208.560.396.515
740290,2,1,23,95,1,,2,2,100000,,,1,1,2,,2,,,,,,100000,2,1,2,600000,1,23,893.208.560.396.515
740290,3,1,23,95,2,,,,,,,,1,2,,2,,,,,,200000,2,1,2,,2,23,893.208.560.396.515
740295,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,111.380.050.508.093
740295,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,111.380.050.508.093
740297,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.319.098.024.833
740297,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.319.098.024.833
740297,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.319.098.024.833
740300,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,111.656.209.469.761
740300,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,111.656.209.469.761
740300,2,1,23,95,1,,1,2,,,65000,2,2,,,,,,,,,,,,,,,23,111.656.209.469.761
740300,3,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,111.656.209.469.761
740300,3,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,111.656.209.469.761
740303,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,250000,2,1,2,,2,23,110.456.996.038.482
740303,1,2,23,95,2,,,,,,,,1,2,,2,,,,,,1000000,2,1,2,,2,23,110.456.996.038.482
740305,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,907.641.324.613.543
740305,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,907.641.324.613.543
740305,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,907.641.324.613.543
740305,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,907.641.324.613.543
740305,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,907.641.324.613.543
740307,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,927.557.595.649.622
740307,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,927.557.595.649.622
740307,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,927.557.595.649.622
740307,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,927.557.595.649.622
740307,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,927.557.595.649.622
740309,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,103.710.838.851.134
740309,1,2,23,95,2,,,,,,,,1,2,,1,,,65000,,,,2,2,2,,2,23,103.710.838.851.134
740309,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,103.710.838.851.134
740309,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,103.710.838.851.134
740309,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,103.710.838.851.134
740311,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,978.244.582.705.954
740311,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,978.244.582.705.954
740311,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,978.244.582.705.954
740313,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,898.672.160.453.177
740313,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,898.672.160.453.177
740314,1,1,23,95,1,,1,2,,,65000,2,2,,,,,,,,,,,,,,,23,122.613.788.269.999
740314,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,122.613.788.269.999
740314,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,122.613.788.269.999
740314,2,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,122.613.788.269.999
740314,2,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,122.613.788.269.999
740317,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,999.673.558.171.101
740317,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,999.673.558.171.101
740319,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,898.672.160.453.177
740319,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,898.672.160.453.177
740320,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,101.279.910.736.301
740320,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,101.279.910.736.301
740322,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,101.974.207.715.188
740322,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,101.974.207.715.188
740324,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,23,921.121.975.267.049
740324,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,921.121.975.267.049
740324,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,921.121.975.267.049
740325,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.656.573.479.002
740325,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.656.573.479.002
740325,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.656.573.479.002
740325,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.656.573.479.002
740325,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.656.573.479.002
740327,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,100.434.343.314.506
740327,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,100.434.343.314.506
740327,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,100.434.343.314.506
740330,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,98.340.632.276.026
740332,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,173.023.499.112.526
740332,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,173.023.499.112.526
740332,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,173.023.499.112.526
740333,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,239.605.463.596.342
740333,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,239.605.463.596.342
740333,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,239.605.463.596.342
740336,1,1,23,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,23,144.474.526.905.645
740336,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,144.474.526.905.645
740336,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,144.474.526.905.645
740338,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,104.922.858.268.048
740338,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,104.922.858.268.048
740338,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,104.922.858.268.048
740338,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,104.922.858.268.048
740343,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,176.480.985.008.467
740345,1,1,23,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,,,23,141.221.079.823.477
740345,1,2,23,95,2,,,,,,,,1,2,,2,,,,,,6000000,2,1,2,,2,23,141.221.079.823.477
740346,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,182.359.541.929.016
740346,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,182.359.541.929.016
740348,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,192.119.883.175.521
740348,1,2,23,95,1,,1,1,,230700,170000,2,2,,,,,,,,,,,,,,,23,192.119.883.175.521
740348,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,192.119.883.175.521
740348,1,4,23,95,1,,2,1,,115375,,2,2,,,,,,,,,,,,,,,23,192.119.883.175.521
740348,1,5,23,95,1,,2,1,,115375,,2,2,,,,,,,,,,,,,,,23,192.119.883.175.521
740351,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,911.797.709.645.081
