DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,fex_c_2011
737053,1,2,76,70,2,40,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,1,45,95,4521,45,76,651.517.430.666.078
737053,1,4,76,70,96,48,1,,2,288,1,,8,1,,,,,,,,,,1,,2,,2,1,54,83,3613,36,76,651.517.430.666.078
737059,1,1,76,70,96,40,1,,2,288,1,,9,1,,,1,,1,,,,,,,1,465500,2,1,40,98,5141,51,76,763.997.844.476.375
737059,1,4,76,70,24,40,1,,2,96,4,,9,2,,,,,,,,,,1,,2,,2,1,32,45,9242,92,76,763.997.844.476.375
737065,1,7,76,70,48,40,1,,2,48,4,,3,4,,,,,,,,,,1,,2,,2,1,45,45,5133,51,76,882.442.111.765.029
737068,1,4,76,70,1,48,1,,2,1,1,,9,1,,,,,,,,,,1,,1,462000,2,1,55,55,2423,24,76,600.806.847.278.403
737068,2,2,76,70,48,48,2,,2,48,1,,2,1,,,,,,,,,,1,,2,,2,1,58,95,4522,45,76,600.806.847.278.403
737077,1,2,76,70,4,24,1,,2,96,4,,9,2,,,,,,,,,,1,,2,,2,1,97,97,1589,15,76,825.558.525.935.104
737077,2,2,76,70,20,48,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,1,32,32,5233,52,76,825.558.525.935.104
737077,3,1,76,70,7,48,1,,2,7,4,,3,8,,,,,,,,,,1,,2,,2,1,37,99,5020,50,76,825.558.525.935.104
737079,1,3,76,70,4,48,1,,2,48,1,,3,1,,,,,,,,,,1,,2,,2,1,45,58,7020,70,76,581.051.469.179.822
737087,1,3,76,70,16,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,53,,,,76,2.355.347.218.218
737089,1,1,76,70,1,48,1,,2,1,1,,8,1,,,1,,,,,,,,,1,450000,2,1,95,95,4552,45,76,337.921.180.564.858
737090,1,7,76,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,93,,,,76,251.667.349.766.315
737091,1,2,76,70,28,50,1,,2,28,1,,3,8,,,,,,,,,,1,,2,,2,1,37,37,2899,28,76,597.486.208.058.941
737093,1,2,76,70,96,48,1,,2,96,1,,2,4,,,,,,,,,,1,,2,,2,1,95,95,4521,45,76,741.848.581.750.172
737096,1,3,76,70,48,24,1,,2,48,1,,7,1,,,,,,,,,,1,,2,,2,1,13,13,8046,80,76,601.402.555.699.628
737096,1,4,76,70,32,24,1,,2,148,1,,7,2,,,,,,,,,,1,,2,,2,1,13,39,5141,51,76,601.402.555.699.628
737107,1,4,76,70,15,48,1,,2,20,1,,7,4,,,,,,,,,,1,,2,,2,1,87,87,3420,34,76,783.969.414.881.605
737109,1,1,76,70,3,48,1,,2,3,4,,1,1,,,,,,,,,,1,,1,600000,2,1,98,95,4521,45,76,848.071.442.314.766
737114,1,2,76,70,4,48,1,,2,1,4,,1,2,,,,,,,,,,1,,2,,2,1,13,19,7414,74,76,575.387.580.608.955
737141,1,2,76,70,3,48,1,,2,72,1,,6,1,,,,,,,,,,1,,2,,2,1,58,45,2423,24,76,644.902.897.308.888
737144,1,5,76,70,2,36,1,,2,42,1,,5,4,,,,,,,,,,1,,2,,2,1,97,94,1932,19,76,864.078.717.166.578
737145,1,2,76,70,1,20,4,,2,1,4,,2,1,,,,,,,,,,1,,2,,2,1,0,45,5233,52,76,939.002.696.833.922
737154,1,3,76,70,1,24,1,,2,8,1,,8,1,,,,,,,,,,1,,2,,2,1,39,39,1530,15,76,268.312.489.452.296
737155,1,3,76,70,5,60,1,,2,5,1,,6,4,,,,,,,,,,1,,2,,2,1,95,95,4521,45,76,253.939.367.287.596
737157,1,4,76,70,8,70,1,,2,32,4,,2,5,,,,,,,,,,1,,2,,2,1,45,45,5233,52,76,273.969.124.509.513
737159,1,2,76,70,72,50,1,,2,72,1,,9,1,,,,,,,,,,1,,2,,2,1,33,13,8060,80,76,277.425.863.339.288
737162,1,2,76,70,6,48,1,,2,36,1,,4,4,,,,,,,,,,1,,2,,2,1,45,45,1551,15,76,713.789.933.502.566
737176,1,3,76,70,52,48,1,,2,75,1,,8,1,,,,,,,,,,1,,2,,2,1,95,59,9241,92,76,597.486.208.058.941
737182,1,2,76,70,1,60,1,,2,2,1,,2,2,,,,,,,,,,1,,1,150000,2,1,95,95,4521,45,76,581.879.040.694.159
737182,1,3,76,70,6,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,76,581.879.040.694.159
737186,1,1,76,70,22,48,1,,2,22,1,,2,8,,,,,,,,,,1,,2,,2,1,95,95,4521,45,76,825.742.740.706.017
737191,1,2,76,70,40,60,4,,2,2,1,,2,8,,,,,,,,,,1,,1,40000,2,1,95,95,4521,45,76,800.485.535.470.814
737214,1,1,76,70,3,48,4,,2,3,5,,6,9,PARTICULARMENTE,,,,1,,,,,,,1,10000000,2,1,2,2,4530,45,76,13.041.540.055.462
737216,1,2,76,70,4,35,1,,2,17,1,,3,1,,,,,,,,,,1,,2,,2,1,54,80,5271,52,76,56.235.552.568.869
737221,1,3,76,70,104,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,76,117.803.368.895.361
737235,1,3,76,70,52,48,1,,2,108,1,,5,4,,,,,,,,,,1,,2,,2,1,13,55,5511,55,76,463.434.773.405.505
737245,1,3,76,70,104,48,1,,2,5,1,,5,2,,,,,,,,,,1,,2,,2,1,45,45,5233,52,76,727.595.321.942.174
737250,1,3,76,70,12,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,32,38,6421,64,76,701.483.292.708.645
737252,1,4,76,70,12,48,1,,2,16,1,,2,4,,,,,,,,,,1,,2,,2,1,37,45,5229,52,76,74.194.163.961.937
737257,1,1,76,70,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,32,79,1810,18,76,729.397.100.867.349
737261,1,1,76,70,99,48,1,,2,99,1,,5,4,,,,,,,,,,1,,2,,2,1,45,45,5241,52,76,604.624.011.841.588
737272,1,3,76,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,53,,,,76,567.625.780.886.162
737297,1,1,76,70,12,48,1,,2,12,1,,6,7,,,,,,,,,,1,,2,,2,1,51,33,7499,74,76,39.485.659.927.062
737298,1,5,76,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,33,,,,76,852.378.086.364.616
737303,1,2,76,70,20,48,1,,2,24,1,,5,1,,,,,,,,,,1,,2,,2,1,45,55,5231,52,76,110.464.688.082.497
737303,1,3,76,70,4,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,76,110.464.688.082.497
737303,1,9,76,70,10,60,3,,2,54,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,76,110.464.688.082.497
737305,1,2,76,70,30,24,1,,2,24,4,,1,2,,,,,,,,,,1,,2,,2,1,55,55,7493,74,76,122.565.358.819.753
737306,1,5,76,70,6,48,1,,2,36,1,,3,4,,,,,,,,,,1,,2,,2,1,45,45,7499,74,76,408.950.708.230.882
737312,1,3,76,70,20,48,1,,2,40,1,,7,1,,,,,,,,,,1,,2,,2,1,39,45,5269,52,76,731.511.669.582.861
737319,1,5,76,70,2,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,76,675.673.696.851.453
737320,1,3,76,70,12,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,76,733.379.218.168.036
737325,1,1,76,70,80,48,1,,2,100,1,,2,1,,,,,,,,,,1,,2,,2,1,79,79,5272,52,76,709.306.312.593.339
737329,1,2,76,70,10,48,1,,2,23,1,,5,8,,,,,,,,,,1,,2,,2,1,85,85,3311,33,76,703.453.021.335.256
737337,1,1,76,70,8,48,1,,2,8,4,,1,8,,,,,,,,,,1,,2,,2,1,55,45,5229,52,76,705.389.964.952.652
737342,1,2,76,70,8,48,1,,2,12,4,,1,4,,,,,,,,,,1,,2,,2,1,58,95,9111,91,76,144.595.307.268.145
737344,2,2,76,70,2,48,1,,2,1,1,,4,2,,,,,,,,,,1,,1,461500,2,1,32,32,6599,65,76,640.990.885.849.591
737618,1,1,5,70,50,48,1,,2,100,5,,4,2,,,,,,,,,,1,,2,,2,1,45,21,8515,85,5,626.656.593.779.256
737622,1,7,5,70,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,77,77,1551,15,5,108.455.903.096.857
737624,1,3,5,70,12,48,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,55,95,4521,45,5,787.337.063.049.494
737662,1,1,5,70,12,48,1,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,55,79,1810,18,5,737.833.149.686.362
737670,1,2,5,70,4,48,1,,2,96,1,,9,2,,,,,,,,,,1,,2,,2,1,39,45,5239,52,5,118.545.341.467.557
737680,1,3,5,70,16,48,1,,2,24,1,,9,6,,,,,,,,,,1,,2,,2,1,34,38,6421,64,5,543.522.335.452.117
737711,1,1,5,70,8,48,4,,2,8,4,,1,8,,,,,,,,,,1,,2,,2,1,45,45,5262,52,5,106.766.147.038.588
737711,1,3,5,70,8,48,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,5,106.766.147.038.588
737713,1,1,5,70,6,48,1,,2,8,1,,6,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,5,859.693.450.099.804
737714,1,4,5,70,250,48,1,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,1,37,93,4552,45,5,116.103.511.559.567
737715,1,4,5,70,24,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,85,,,,5,95.850.686.838.222
737717,3,2,5,70,52,48,3,,2,100,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,5,736.902.660.750.883
737723,1,3,5,70,100,48,1,,2,100,1,,4,1,,,,,,,,,,1,,2,,2,1,58,95,4521,45,5,669.925.902.857.464
737744,1,9,5,70,24,50,1,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,1,79,75,1749,17,5,417.667.586.057.462
737744,1,10,5,70,30,50,1,,2,18,1,,7,1,,,,,,,,,,1,,2,,2,1,97,79,2220,22,5,417.667.586.057.462
737745,1,2,5,70,40,50,1,,2,45,1,,4,1,,,,,,,,,,1,,1,70000,2,1,80,80,1921,19,5,145.103.377.397.228
737746,1,1,5,70,105,50,1,,2,108,1,,2,8,,,,,,,,,,1,,2,,2,1,81,81,5272,52,5,156.397.760.425.572
737761,1,4,5,70,104,48,1,,2,104,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5234,52,5,593.432.931.046.286
737774,1,2,5,70,96,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,5,863.715.723.962.369
737775,1,2,5,70,8,24,1,,2,240,4,,2,2,,,,,,,,,,1,,2,,2,1,45,53,5521,55,5,918.659.202.880.221
737837,1,2,5,70,8,48,1,,2,72,1,,5,2,,,,,,,,,,1,,2,,2,1,3,33,6593,65,5,833.973.157.834.811
737875,1,7,5,70,200,48,1,,2,300,1,,7,1,,,,,,,,,,1,,2,,2,1,7,39,8050,80,5,433.635.377.616.413
737910,1,5,11,70,15,50,4,,2,8,4,,4,5,,,,,,,,,,1,,2,,2,1,80,80,1921,19,11,255.310.634.376.966
737915,1,1,11,70,2,60,1,,2,2,1,,5,1,,,,,,,,,,1,,1,400000,2,1,37,37,2102,21,11,413.142.663.647.177
737938,1,2,11,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5246,52,11,333.095.865.432.473
737944,1,3,11,70,24,48,1,,2,24,1,,5,2,,,,,,,,,,1,,2,,2,1,79,79,1810,18,11,206.967.334.407.631
737947,1,2,11,70,8,60,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,58,62,118,1,11,3.173.632.952.558
737947,1,3,11,70,24,65,1,,2,24,1,,3,8,,,,,,,,,,1,,2,,2,1,58,58,7020,70,11,3.173.632.952.558
737947,1,4,11,70,18,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,97,,,,11,3.173.632.952.558
737958,1,2,11,70,24,40,1,,2,2,4,,1,2,,,,,,,,1,,,,1,90000,2,1,55,56,9301,93,11,409.291.613.285.721
737959,1,2,11,70,52,40,1,,2,52,4,,1,2,,,,,,,,,,1,,2,,2,1,59,59,8515,85,11,344.234.048.738.243
737964,1,1,11,70,3,40,4,,2,3,4,,1,1,,,1,,,,,,,,,1,300000,2,1,51,51,5522,55,11,263.537.161.640.594
738043,1,3,11,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,0,,,,11,298.818.031.530.319
738136,1,3,11,70,30,48,1,,2,24,1,,2,8,,,,,,,,,,1,,2,,2,1,39,45,5233,52,11,230.815.300.079.202
738143,1,2,11,70,24,24,1,,2,104,1,,9,2,,,,,,,,,,1,,2,,2,1,45,45,9242,92,11,318.459.578.869.873
738150,1,5,11,70,24,48,1,,2,104,1,,5,8,,,,,,,,,,1,,2,,2,1,45,37,7020,70,11,294.163.433.949.022
738152,1,5,11,70,4,40,1,,2,4,1,,8,7,,,,,,,,,,1,,2,,2,1,33,32,7421,74,11,218.105.517.713.401
738161,1,1,11,70,8,48,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,3,3,4542,45,11,226.471.050.129.559
738161,1,4,11,70,24,48,1,,2,32,1,,2,7,,,,,,,,,,1,,2,,2,1,39,85,7250,72,11,226.471.050.129.559
738242,1,2,17,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,0,,,,17,207.182.077.612.317
738453,2,1,68,70,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,1,400000,2,1,77,77,1589,15,68,343.853.712.172.556
738489,1,1,76,70,17,30,3,,2,10,3,,1,7,,,,,,,,,,1,,2,,2,1,54,54,9500,95,76,572.692.437.856
738576,1,6,8,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,13,,,,8,531.125.276.493.776
738586,1,1,8,70,5,48,1,,2,8,2,,9,1,,,1,,,,,,,,,1,1500000,2,1,45,30,7512,75,8,433.797.507.059.133
738623,1,1,8,70,28,60,2,,2,28,2,,9,7,,,,,,,,,,1,,2,,2,1,6,6,8511,85,8,457.045.416.170.441
738635,1,2,8,70,20,48,1,,2,52,3,,1,8,,,,,,,,,,1,,2,,2,1,45,54,9500,95,8,376.085.824.983.823
738636,1,4,8,70,30,48,1,,2,32,4,,4,1,,,,,,,,,,1,,2,,2,1,55,41,5233,52,8,361.301.474.497.878
738663,1,5,8,70,2,50,1,,2,2,1,,8,1,,,,,,,,,,1,,1,650000,2,1,58,58,7492,74,8,131.062.776.875.362
738675,1,2,8,70,16,56,1,,2,96,4,,2,1,,,,,,,,,,1,,2,,2,1,45,36,6021,60,8,428.503.771.385.867
738695,1,2,8,70,4,56,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,58,,,,8,568.835.989.273.261
738713,1,1,8,70,4,48,1,,2,36,4,,2,2,,,,,1,,,,,,,2,,2,1,2,2,4530,45,8,48.374.364.433.267
738725,1,4,8,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,39,,,,8,24.340.129.245.467
738725,1,5,8,70,6,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,8,24.340.129.245.467
738745,1,2,8,70,4,45,1,,2,12,1,,4,2,,,,,,,,,,1,,2,,2,1,84,84,5020,50,8,572.759.536.175.556
738745,1,3,8,70,4,45,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,8,572.759.536.175.556
738750,1,3,8,70,4,45,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,8,53.320.084.030.086
738751,1,4,8,70,4,45,3,,2,48,3,,1,8,,,,,,,,,,1,,2,,2,1,54,54,9500,95,8,328.821.611.748.126
738771,1,4,8,70,4,45,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,8,631.043.769.914.853
738775,1,3,8,70,6,48,1,,2,6,1,,9,2,,,,,,,,,,1,,2,,2,1,45,45,5235,52,8,528.593.816.304.424
738782,1,10,8,70,26,48,1,,2,104,4,,1,1,,,,,,,,,,1,,2,,2,1,45,45,5261,52,8,671.232.075.480.829
738799,1,4,8,70,13,48,3,,2,13,3,,2,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,8,310.770.465.352.385
738830,1,2,8,70,2,24,1,,2,2,1,,7,7,,,,,1,,,,,,,1,850000,2,1,98,98,8511,85,8,452.827.753.250.685
738830,1,7,8,70,6,24,1,,2,6,1,,8,7,,,,,,,,,,1,,2,,2,1,37,37,8511,85,8,452.827.753.250.685
738833,1,3,8,70,5,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,7,,,,8,507.815.698.924.054
738840,1,4,8,70,20,24,1,,2,20,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5241,52,8,527.002.945.514.076
738840,1,5,8,70,12,24,1,,2,12,1,,5,1,,,,,,,,,,1,,2,,2,1,37,37,5233,52,8,527.002.945.514.076
738844,1,3,8,70,24,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,12,,,,8,369.887.930.197.039
738850,1,5,8,70,5,24,3,,2,5,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,8,571.006.856.335.234
738853,1,10,8,70,6,24,4,,2,6,4,,2,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,8,708.442.917.702.411
738858,1,3,8,70,48,24,1,,2,48,1,,7,1,,,,,,,,,,1,,2,,2,1,37,37,8512,85,8,468.257.003.049.358
738868,1,4,8,70,8,24,1,,2,3,1,,6,1,,,,,1,,,,,,,2,,2,1,58,58,5211,52,8,444.098.398.274.548
738868,1,5,8,70,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,8,444.098.398.274.548
738875,1,6,8,70,12,55,1,,2,12,1,,9,8,,,,,,,,,,1,,2,,2,1,58,58,8511,85,8,350.090.930.010.049
738905,1,1,8,70,12,55,1,,2,28,1,,9,1,,,,,,,,,,1,,2,,2,1,77,77,1589,15,8,569.947.714.220.814
738917,1,2,8,70,32,50,1,,2,32,1,,3,8,,,,,,,,,,1,,2,,2,1,58,99,5020,50,8,565.613.540.433.302
738920,1,3,8,70,52,60,1,,2,60,1,,5,7,,,,,,,,,,1,,2,,2,1,13,13,8011,80,8,384.059.225.118.721
738920,1,4,8,70,58,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,12,,,,8,384.059.225.118.721
738920,2,2,8,70,8,40,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,13,13,8011,80,8,384.059.225.118.721
738935,1,3,11,70,12,50,1,,2,16,1,,5,1,,,,,,,,,,1,,2,,2,1,63,63,5141,51,11,257.965.174.240.771
738967,1,1,11,70,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,37,53,5521,55,11,259.080.606.387.317
738997,1,2,11,70,3,40,1,,2,99,1,,6,1,,,,,,,,,,1,,2,,2,1,45,97,7495,74,11,335.119.374.090.465
738999,1,1,11,70,240,40,1,,2,240,4,,3,2,,,,,,,,,,1,,2,,2,1,55,51,5521,55,11,302.669.081.891.776
739010,1,3,11,70,4,48,1,,2,4,4,,3,1,,,,,,,,,,1,,1,300000,2,1,93,95,4521,45,11,241.953.483.384.972
739010,1,5,11,70,24,48,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,1,97,97,5211,52,11,241.953.483.384.972
739028,1,4,11,70,48,48,1,,2,5,4,,2,1,,,,,,,,,,1,,1,150000,2,1,97,93,4552,45,11,233.783.618.532.524
739035,1,3,11,70,4,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,33,38,6421,64,11,260.751.167.940.682
739038,1,9,11,70,24,48,1,,2,24,1,,3,3,,,,,,,,,,1,,2,,2,1,3,58,7492,74,11,276.192.448.162.834
739057,1,3,11,70,52,48,1,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,1,13,19,7512,75,11,176.950.297.339.705
739076,1,1,11,70,4,40,1,,2,20,5,,2,2,,,,,,,,,,1,,2,,2,1,16,21,1551,15,11,286.009.286.671.184
739093,1,2,11,70,1,48,1,,2,4,1,,5,3,,,,,,,,,,1,,1,190000,2,1,32,45,9212,92,11,236.608.481.356.727
739192,1,1,11,70,6,48,1,,2,7,1,,7,2,,,,,,,,,,1,,2,,2,1,79,62,112,1,11,360.377.492.820.967
739221,1,3,11,70,16,48,1,,2,5,1,,3,8,,,,,,,,,,1,,2,,2,1,85,58,7020,70,11,309.956.214.836.089
739232,2,2,11,70,144,48,1,,2,144,4,,2,2,,,,,,,,,,1,,2,,2,1,54,41,5223,52,11,241.294.191.665.901
739232,2,3,11,70,48,48,1,,2,192,1,,9,1,,,,,,,,,,1,,2,,2,1,45,45,9242,92,11,241.294.191.665.901
739250,1,3,13,70,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,58,,,,13,335.970.909.185.504
739271,2,5,13,70,2,25,3,,2,48,3,,1,6,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,20.586.706.291.741
739296,1,2,13,70,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,13,335.970.909.185.504
739326,1,2,13,70,8,48,1,,2,156,1,,6,2,,,,,,,,,,1,,2,,2,1,45,45,1581,15,13,359.846.168.877.012
739778,1,2,17,70,8,48,1,,2,50,1,,3,2,,,,,,,,,,1,,2,,2,1,53,53,5521,55,17,170.086.447.856.609
739778,1,5,17,70,12,48,1,,2,50,1,,3,1,,,,,,,,,,1,,2,,2,1,53,53,5522,55,17,170.086.447.856.609
739781,1,1,17,70,96,48,4,,2,96,1,,9,1,,,,,,,,1,,,,2,,2,1,98,98,6041,60,17,211.586.693.642.185
739819,1,4,17,70,12,48,1,,2,12,2,,9,4,,,,,,,,,,1,,2,,2,1,19,19,7513,75,17,138.418.785.783.677
739824,1,2,17,70,48,48,1,,2,144,2,,6,9,ESTA AFILIADA A UNA EPS,,,,,,,,,1,,2,,2,1,18,18,8043,80,17,156.851.692.720.324
740177,2,7,23,70,3,48,1,,2,12,1,,4,4,,,,,,,,,,1,,2,,2,1,45,95,4521,45,23,102.889.524.022.461
740205,1,3,23,70,12,56,4,,2,20,4,,1,1,,,,,,,,,,1,,2,,2,1,98,98,6031,60,23,11.209.935.936.693
740205,3,3,23,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,23,11.209.935.936.693
740213,1,9,23,70,20,40,1,,2,24,4,,9,1,,,,,,,,,,1,,2,,2,1,19,19,7512,75,23,109.738.166.700.525
740223,1,5,23,70,4,48,1,,2,6,1,,5,1,,,,,,,,,,1,,2,,2,1,2,13,8060,80,23,653.145.317.246.141
740233,1,2,23,70,7,56,1,,2,8,1,,4,4,,,,,,,,,,1,,2,,2,1,45,95,4530,45,23,106.700.852.252.039
740249,1,3,23,70,1,48,1,,2,52,1,,4,1,,,,,,,,,,1,,2,,2,1,85,39,5125,51,23,928.064.945.055.922
740252,1,2,23,70,4,42,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,37,,,,23,936.881.861.271.589
740252,1,5,23,70,20,4,1,,2,2,4,,1,2,,,,,,,,,,1,,1,100000,2,1,13,3,7421,74,23,936.881.861.271.589
740262,1,8,23,70,1,42,3,,2,8,1,,2,2,,,,,,,,,,1,,2,,2,1,54,37,6412,64,23,902.327.336.614.538
740268,1,5,23,70,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,23,914.789.783.806.362
740278,1,2,23,70,52,48,4,,2,52,2,,9,1,,,,,,,,,,1,,2,,2,1,45,62,7512,75,23,106.549.581.809.132
740278,1,5,23,70,1,48,1,,2,4,1,,6,2,,,,,,,,,,1,,2,,2,1,34,34,8060,80,23,106.549.581.809.132
740282,1,1,23,70,2,60,1,,2,24,3,,2,1,,,,,,,,,1,,YA ES PENSIONADO,2,,2,1,98,98,9500,95,23,773.440.363.466.674
740282,1,4,23,70,12,48,1,,2,24,1,,9,4,,,,,,,,,,1,,2,,2,1,32,37,7530,75,23,773.440.363.466.674
740287,1,3,23,70,2,28,1,,2,52,4,,1,2,,,,,,,,,,1,,2,,2,1,38,97,5249,52,23,911.290.360.238.781
740290,2,1,23,70,1,36,3,,2,204,3,,1,2,,,,,,,,,,1,,2,,2,1,54,54,9500,95,23,893.208.560.396.515
740295,1,2,23,70,3,48,1,,2,10,1,,7,1,,,,,,,,,,1,,2,,2,1,59,59,8511,85,23,111.380.050.508.093
740303,1,2,23,70,4,48,1,,2,6,3,,1,1,,,,,,,,1,,,,2,,2,1,45,54,9500,95,23,110.456.996.038.482
740305,1,4,23,70,4,48,1,,2,4,1,,3,4,,,,,,,,,,1,,2,,2,1,45,45,5225,52,23,907.641.324.613.543
740305,1,5,23,70,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,23,907.641.324.613.543
740319,1,2,23,70,2,24,1,,2,4,1,,3,2,,,,,,,,,,1,,2,,2,1,99,95,4521,45,23,898.672.160.453.177
740320,1,2,23,70,1,54,3,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,54,53,5521,55,23,101.279.910.736.301
740322,1,1,23,70,2,48,1,,2,2,1,,3,8,,,,,,,,,,1,,1,300000,2,1,95,95,4521,45,23,101.974.207.715.188
740325,1,1,23,70,2,24,4,,2,36,4,,1,2,,,,,,,,,,1,,2,,2,1,41,41,5219,52,23,118.656.573.479.002
740353,1,3,23,70,8,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,59,95,4521,45,23,705.598.049.711.084
740355,1,2,23,70,4,48,3,,2,4,3,,1,1,,,,,,,,,,1,,1,150000,2,1,54,54,9500,95,23,102.906.634.277.385
740357,1,3,23,70,3,48,1,,2,3,1,,3,1,,,,,,,,,,1,,1,461500,2,1,45,45,5233,52,23,109.551.321.583.472
740367,1,3,23,70,4,48,1,,2,6,1,,3,2,,,,,,,,,,1,,2,,2,1,13,13,8043,80,23,839.887.236.527.547
740372,1,2,23,70,4,48,3,,2,4,3,,1,4,,,,,,,,,,1,,1,120000,2,1,54,54,9500,95,23,89.502.312.482.794
740385,1,3,23,70,3,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,37,,,,23,111.228.780.065.186
740387,1,2,23,70,3,48,1,,2,4,1,,2,4,,,,,,,,,,1,,1,400000,2,1,39,45,5211,52,23,113.396.274.498.756
740387,1,3,23,70,2,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,23,113.396.274.498.756
740390,1,2,23,70,2,48,1,,2,2,1,,3,6,,,,,,,,,,1,,1,540000,2,1,95,95,4521,45,23,106.700.852.252.039
740392,1,2,23,70,8,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,23,102.413.508.726.414
740397,1,3,23,70,6,24,1,,2,6,3,,1,4,,,,,,,,,,1,,2,,2,1,45,54,9500,95,23,672.556.229.483.102
740400,1,3,23,70,8,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,37,,,,23,104.533.357.818.469
740404,1,6,23,70,2,30,1,,2,208,1,,2,1,,,,,,,,,,1,,2,,2,1,45,54,9500,95,23,192.263.679.044.794
740404,1,11,23,70,8,40,3,,2,24,1,,4,4,,,,,,,,,,1,,2,,2,1,54,45,5233,52,23,192.263.679.044.794
740408,1,2,23,70,3,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,23,125.590.125.309.029
