DIRECTORIO;AREA;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;P5070;DPTO;ORDEN;fex_c_2011
693551;50;1;4;2;1;1;1;1;3;2;;138000;40000000;300000;;2;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;143.387.637.760.539
693553;50;1;4;3;1;1;1;1;3;3;;;;;250000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;192.826.596.662.597
693554;50;1;3;1;1;1;1;1;4;3;;;;;400000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;1;50;1;163.011.361.157.466
693556;50;1;4;2;1;1;1;10;;1;;;100000000;500000;;1;2;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;2;1;1;1;3;3;2;1;6;50;1;132.139.836.347.867
693557;50;1;3;2;1;1;1;1;3;3;;;;;200000;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;50;1;161.602.909.688.028
693560;50;1;2;1;1;2;1;1;3;1;;;25000000;180000;;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;3;1;1;1;50;1;104.118.709.753.492
693560;50;2;1;1;1;2;1;10;3;3;;;;;80000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;50;1;104.118.709.753.492
693562;50;1;4;3;1;1;1;1;4;3;;;;;150000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;2;1;1;50;1;146.110.515.055.731
693564;50;1;3;3;1;1;1;1;3;3;;;;;200000;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;3;3;1;1;1;50;1;179.490.655.062.868
693566;50;1;8;4;1;1;1;1;3;1;;;120000000;600000;;2;2;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;210.362.179.872.467
693568;50;1;4;2;1;1;1;10;4;3;;;;;650000;1;2;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;4;1;1;1;1;1;5;3;1;1;1;50;1;169.401.142.247.466
693570;50;1;5;2;1;1;1;1;3;1;;;150000000;700000;;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;1;1;1;1;1;4;1;1;1;1;1;5;3;2;1;1;50;1;153.796.594.144.895
693573;50;1;5;1;1;1;1;1;3;1;;;99;99;;2;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;2;1;1;1;2;1;4;1;1;1;1;1;5;3;1;1;1;50;1;110.824.861.568.524
693575;50;1;6;4;1;1;1;1;3;1;;;200000000;1500000;;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;1;1;1;2;1;4;1;1;1;1;1;5;3;1;1;1;50;1;75.255.665.286.879
693577;50;1;4;2;1;1;1;10;4;3;;;;;450000;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;2;1;2;1;2;1;4;1;2;1;1;1;4;3;1;1;1;50;1;199.205.221.924.979
693580;50;1;4;3;1;1;1;1;4;3;;;;;450000;2;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;50;1;129.326.115.587.491
693581;50;1;3;2;1;1;1;10;3;1;;;35000000;300000;;1;2;2;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;2;2;1;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;147.632.230.980.165
693583;50;1;3;2;1;1;1;10;4;3;;;;;250000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;3;3;2;1;1;50;1;185.982.544.780.248
693585;50;1;6;4;1;1;1;1;3;4;;;;300000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;1;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;1;1;50;1;175.155.218.378.058
693590;50;1;6;4;1;1;1;1;4;1;;;120000000;500000;;1;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;4;1;2;1;1;1;5;3;1;1;1;50;1;161.275.383.135.379
693594;50;1;2;1;1;1;1;1;3;3;;;;;300000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;3;1;2;1;1;1;1;1;3;3;1;1;1;50;1;172.523.184.548.051
693597;50;1;6;2;1;2;1;1;3;4;;;;350000;;1;1;2;2;1;1;1;2;2;2;1;1;1;2;1;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;4;3;2;1;1;50;1;16.636.200.356.182
693597;50;2;1;1;1;2;1;1;3;3;;;;;150000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;1;;50;1;16.636.200.356.182
693600;50;1;4;3;1;1;1;1;3;3;;;;;600000;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;1;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;50;1;167.767.272.852.758
693601;50;1;4;3;1;1;1;1;3;1;;;99;300000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;1;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;150.369.364.740.391
693603;50;1;3;2;1;1;1;1;3;3;;;;;270000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;158.552.505.840.188
693605;50;1;3;2;1;1;1;1;3;3;;;;;300000;2;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;117.602.733.377.381
693607;50;1;6;3;1;1;1;1;1;1;;;80000000;400000;;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;141.140.341.262.786
693609;50;1;4;2;1;1;1;1;3;3;;;;;420000;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;2;1;1;2;1;2;1;4;1;1;1;1;1;3;3;2;1;1;50;1;199.205.221.924.979
693610;50;1;6;4;1;1;1;1;3;1;;;50000000;400000;;1;2;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;1;1;2;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;752.229.758.702.706
693613;50;1;3;2;1;1;1;1;3;3;;;;;350000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;1;1;1;2;1;2;1;1;1;1;1;3;3;2;1;3;50;1;122.925.069.335.296
693616;50;1;4;3;1;1;1;1;3;1;;;35000000;300000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;4;1;1;1;1;1;2;3;2;1;1;50;1;957.572.351.099.307
693617;50;1;5;4;1;1;1;1;3;1;;;70000000;350000;;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;1;1;1;1;4;1;1;1;1;1;2;3;2;1;1;50;1;1.249.447.055.059
693620;50;1;4;3;1;2;1;1;3;1;;;99;350000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;1;1;4;1;1;1;1;1;2;3;2;1;1;50;1;165.305.714.257.353
693620;50;2;1;1;1;2;1;1;;3;;;;;80000;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;;;;;;;;;;;2;1;;50;1;165.305.714.257.353
693623;50;1;6;4;1;1;1;1;3;1;;;90000000;800000;;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;1;1;1;2;1;4;1;1;1;1;1;5;3;1;1;1;50;1;125.647.946.630.488
693625;50;1;6;3;1;1;1;1;1;1;;;90000000;700000;;2;2;2;1;1;1;1;1;1;2;1;2;2;1;2;2;1;1;2;2;1;1;1;1;4;1;2;1;1;1;5;3;1;1;1;50;1;147.632.230.980.165
693627;50;1;5;1;1;1;1;1;4;3;;;;;500000;2;1;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;1;2;1;4;1;2;1;1;1;4;3;1;1;1;50;1;17.482.558.683.276
693628;50;1;3;2;1;2;1;1;3;3;;;;;300000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;191.304.880.738.163
693628;50;2;1;1;1;2;1;1;;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;1;;50;1;191.304.880.738.163
693630;50;1;4;3;1;1;1;1;3;3;;;;;800000;1;1;2;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;5;3;1;1;1;50;1;1.419.823.684.696
693632;50;1;1;1;1;2;1;1;4;3;;;;;120000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;3;3;1;1;1;50;1;104.220.818.380.871
693635;50;1;2;2;1;1;1;1;3;3;;;;;400000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;50;1;147.632.230.980.165
693637;50;1;4;3;1;1;1;1;3;3;;;;;350000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;1;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;188.491.159.977.787
693639;50;1;4;1;1;2;1;1;3;1;;;120000000;600000;;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;1;1;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;103.313.469.336.101
693639;50;2;1;1;1;2;1;10;;3;;;;;140000;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;1;;50;1;103.313.469.336.101
693639;50;3;1;1;1;2;1;1;;3;;;;;120000;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;;2;1;;50;1;103.313.469.336.101
693639;50;4;1;1;1;2;1;1;;3;;;;;150000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;4;;;;;;;;;;;2;1;;50;1;103.313.469.336.101
693639;50;5;1;1;1;1;1;1;;3;;;;;150000;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;5;;;;;;;;;;;2;1;;50;1;103.313.469.336.101
693639;50;6;1;1;1;2;1;1;;3;;;;;130000;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;6;;;;;;;;;;;2;1;;50;1;103.313.469.336.101
693643;50;1;4;1;1;1;1;1;3;1;;;99;300000;;1;2;2;2;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;136.021.002.240.328
693644;50;1;4;3;1;1;1;1;3;1;;;85000000;600000;;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;3;3;2;1;1;50;1;157.856.236.714.572
693647;50;1;2;2;1;1;1;1;3;1;;;20000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;1;1;2;3;2;1;1;50;1;164.953.552.092.382
693650;50;1;1;1;1;2;1;1;3;3;;;;;130000;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;3;1;4;1;1;1;1;1;3;3;2;1;1;50;1;166.925.245.645.944
693653;50;1;7;3;1;1;1;1;3;2;;600000;120000000;650000;;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;4;1;1;1;1;1;5;3;1;1;1;50;1;163.011.361.157.466
693655;50;1;5;3;1;1;1;1;3;3;;;;;700000;1;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;5;2;2;1;1;50;1;168.584.636.667.881
693657;50;1;3;2;1;1;1;1;3;3;;;;;350000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;140.812.814.710.136
693659;50;1;2;1;1;1;1;10;;3;;;;;250000;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;2;1;1;1;1;1;3;3;1;1;6;50;1;143.954.062.023.162
693660;50;1;5;3;1;1;1;1;3;1;;;99;350000;;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;50;1;156.305.209.342.434
693662;50;1;3;2;1;1;1;1;3;3;;;;;180000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;50;1;170.275.888.050.298
693665;50;1;3;2;1;1;1;1;3;1;;;99;200000;;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;1;1;1;1;4;1;1;1;1;1;2;3;1;1;1;50;1;163.011.361.157.466
693666;52;1;1;1;1;2;1;1;4;3;;;;;120000;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;2;1;2;1;1;1;2;3;1;1;1;52;1;917.544.478.933.669
693668;52;1;5;3;1;1;1;1;4;4;;;;250000;;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;125.792.268.083.729
693669;52;1;7;6;1;1;1;1;4;4;;;;350000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;133.389.426.610.342
693669;52;2;1;1;1;2;1;1;4;4;;;;100000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;52;1;133.389.426.610.342
693676;52;1;2;2;1;1;1;1;1;1;;;80000000;160000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;125.578.562.203.127
693678;52;1;2;1;1;1;1;1;4;3;;;;;120000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;103.456.730.087.295
693681;52;1;2;2;1;1;1;1;4;3;;;;;250000;1;1;1;1;2;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;1;3;1;2;1;1;1;2;3;1;1;1;52;1;121.949.536.760.208
693683;52;1;1;1;1;1;1;1;4;2;;10000;98;80000;;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;1;1;52;1;237.196.280.222.886
693685;52;1;4;1;1;1;1;1;4;3;;;;;200000;2;1;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;100.982.495.955.524
693687;52;1;8;6;1;1;1;1;1;1;;;120000000;400000;;1;1;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;146.472.143.748.459
693690;52;1;2;1;1;1;1;1;4;3;;;;;100000;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;1;1;1;52;1;967.459.881.009.855
693692;52;1;3;3;1;1;1;1;4;3;;;;;200000;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;52;1;101.538.418.797.341
693695;52;1;4;2;1;1;1;1;1;1;;;30000000;200000;;1;1;2;2;1;2;1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;1;1;1;52;1;103.019.859.793.633
693697;52;1;3;1;1;1;1;1;4;3;;;;;220000;2;1;2;2;1;1;1;2;2;1;1;2;2;1;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;52;1;104.598.159.660.507
693699;52;1;4;2;1;1;1;1;4;3;;;;;300000;1;1;2;1;1;1;1;1;2;1;1;1;2;1;2;2;2;1;1;1;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;103.478.266.059.333
693702;52;1;5;2;1;1;1;1;4;2;;450000;60000000;250000;;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;948.061.408.389.937
693704;52;1;4;2;1;1;1;1;5;2;;250000;25000000;250000;;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;1;1;1;52;1;122.574.693.420.754
693706;52;1;2;1;1;1;1;1;4;4;;;;180000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;52;1;112.040.446.548.644
693706;52;2;1;1;1;2;1;1;4;3;;;;;70000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;52;1;112.040.446.548.644
693706;52;3;1;1;1;2;1;1;4;3;;;;;70000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;;1;1;;52;1;112.040.446.548.644
693708;52;1;5;2;1;1;1;1;4;1;;;80000000;250000;;1;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;924.982.455.645.153
693710;52;1;4;3;1;1;1;1;4;3;;;;;250000;1;1;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;127.734.787.372.509
693713;52;1;5;4;1;1;1;1;4;3;;;;;300000;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;452.332.635.567.942
693717;52;1;4;3;1;1;1;1;4;1;;;45000000;250000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;438.940.774.744.679
693718;52;1;4;2;1;1;1;1;4;3;;;;;270000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;106.979.773.000.732
693720;52;1;4;3;1;1;1;1;4;1;;;98;300000;;1;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;2;1;1;1;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;100.345.033.737.663
693722;52;1;3;2;1;1;1;1;4;3;;;;;300000;1;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;435.678.481.050.896
693724;52;1;3;2;1;1;1;1;1;3;;;;;240000;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;347.476.066.127.174
693726;52;1;3;2;1;1;1;1;4;3;;;;;280000;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;491.110.202.575.416
693728;52;1;3;2;1;1;1;1;4;3;;;;;350000;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;400.227.469.230.089
693730;52;1;4;3;1;1;1;1;4;1;;;60000000;400000;;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;1;1;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;408.377.366.556.635
693733;52;1;3;2;1;1;1;1;4;2;;200000;50000000;300000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;430.142.783.370.198
693736;52;1;2;1;1;1;1;1;4;1;;;35000000;330000;;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;48.107.820.420.723
693738;52;1;4;3;1;1;1;1;4;3;;;;;300000;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;327.168.756.945.178
693741;52;1;4;1;1;1;1;1;4;1;;;50000000;300000;;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;311.634.988.001.897
693742;52;1;4;2;1;1;1;1;4;3;;;;;300000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;406.153.675.189.365
693745;52;1;4;2;1;1;1;1;4;3;;;;;300000;2;2;2;2;1;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;431.702.716.218.039
693747;52;1;5;3;1;1;1;1;4;3;;;;;220000;1;1;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;111.788.733.391.027
693749;52;1;5;2;1;1;1;1;4;3;;;;;250000;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;921.283.352.702.495
693752;52;1;4;2;1;1;1;1;4;3;;;;;250000;1;1;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;52;1;108.919.620.262.724
693754;52;1;4;3;1;1;1;1;1;3;;;;;270000;2;1;2;2;2;2;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;5;4;1;2;1;1;1;2;3;1;1;1;52;1;528.000.743.931.299
693757;52;1;3;2;1;1;1;1;1;1;;;48000000;300000;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;52;1;942.378.119.614.255
693760;52;1;4;3;1;1;1;1;4;3;;;;;200000;1;1;2;2;1;1;1;2;1;2;1;1;2;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;469.001.901.974.884
693761;52;1;4;1;1;1;1;1;4;2;;240000;40000000;300000;;1;1;2;1;1;1;1;2;1;2;1;1;2;1;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;52;1;425.695.400.635.658
693763;54;1;2;1;1;1;1;1;4;1;;;15000000;200000;;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;1;1;54;1;269.617.500.562.521
693765;54;1;3;2;1;1;1;1;4;1;;;98;100000;;2;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;1;2;1;1;1;4;1;2;1;1;1;1;3;2;1;1;54;1;326.246.936.260.791
693766;54;1;3;2;1;1;1;1;4;5;;;;150000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;1;1;54;1;238.939.387.307.127
693768;54;1;4;3;1;1;1;1;4;5;;;;120000;;2;2;1;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;1;1;1;54;1;263.850.328.078.646
693771;54;1;2;1;1;1;1;1;3;5;;;;200000;;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;2;1;1;54;1;28.713.824.074.005
693774;54;1;4;2;1;1;1;1;3;5;;;;200000;;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;1;3;2;1;1;54;1;273.997.685.606.903
694002;66;1;5;2;1;1;1;1;3;1;;;200000000;500000;;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;1;1;2;1;4;1;1;1;1;1;3;2;1;1;1;66;1;257.384.110.522.004
694004;66;1;2;1;1;1;1;1;4;3;;;;;130000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;1;1;66;1;236.288.579.953.734
694006;66;1;4;2;1;1;1;1;3;1;;;15000000;150000;;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;1;2;1;1;1;66;1;225.193.871.836.746
694008;66;1;4;3;1;1;1;1;3;3;;;;;160000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;1;2;1;1;1;66;1;232.050.032.088.124
694011;66;1;4;2;1;1;1;1;3;1;;;10000000;150000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;1;1;66;1;24.922.515.250.356
694012;66;1;3;2;1;1;1;1;3;3;;;;;250000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;1;1;66;1;241.654.277.455.767
694014;66;1;4;1;1;1;1;1;4;1;;;13000000;130000;;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;2;1;1;1;2;2;1;1;1;66;1;24.922.515.250.356
694015;66;1;4;3;1;1;1;1;3;1;;;25000000;200000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;2;1;4;1;1;1;1;1;1;2;1;1;1;66;1;265.091.510.346.346
694019;66;1;4;2;1;1;1;1;3;1;;;100000000;5000000;;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;1;2;1;1;2;1;4;1;1;1;1;1;3;2;1;1;1;66;1;206.103.222.286.275
