DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
709527,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,657.329.047.278.401
709533,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,816.625.914.729.927
709534,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,5,360.230.617.460.745
709534,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,360.230.617.460.745
709534,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,360.230.617.460.745
709534,1,4,80,2,,,,2,,2,,2,,.,,,2,1,5,360.230.617.460.745
709534,1,6,80,2,,,,2,,2,,2,,.,,,2,1,5,360.230.617.460.745
709536,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,598.656.377.321.956
709540,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,5,658.149.761.025.505
709540,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,658.149.761.025.505
709547,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,598.656.377.321.956
709553,1,1,80,2,,,,2,,2,,2,,.,,,2,1,5,133.523.474.414.076
709553,1,2,80,1,4,3,,3,,2,,,,,4,2,2,1,5,133.523.474.414.076
709553,1,3,80,1,4,3,,2,,2,,,,,4,2,2,1,5,133.523.474.414.076
709558,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,611.439.154.680.057
709558,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,611.439.154.680.057
709558,1,4,80,2,,,,2,,2,,2,,.,,,2,1,5,611.439.154.680.057
709558,1,5,80,2,,,,2,,2,,2,,.,,,2,1,5,611.439.154.680.057
709559,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,644.745.738.743.672
709559,1,3,80,1,2,5,,2,,2,,,,,9,2,2,1,5,644.745.738.743.672
709559,1,5,80,2,,,,2,,2,,2,,.,,,2,1,5,644.745.738.743.672
709559,2,2,80,2,,,,2,,2,,2,,.,,,2,1,5,644.745.738.743.672
709559,2,3,80,2,,,,2,,2,,2,,.,,,2,1,5,644.745.738.743.672
709559,2,4,80,2,,,,2,,2,,1,2,APARENTA MUY POCA EDAD,12,,2,1,5,644.745.738.743.672
709560,1,1,80,1,4,2,,2,,2,,,,FALTA DE RECURSOS,12,2,2,1,5,326.464.238.026.377
709560,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,326.464.238.026.377
709560,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,326.464.238.026.377
709560,1,4,80,2,,,,2,,2,,2,,.,,,2,1,5,326.464.238.026.377
709562,1,2,80,1,3,6,,2,,2,,,,,9,2,2,1,5,497.793.405.620.796
709562,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,497.793.405.620.796
709564,1,1,80,1,4,3,,3,,2,,,,,4,2,2,1,5,110.570.597.621.069
709571,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,818.160.855.622.007
709573,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,661.223.533.660.566
709573,1,5,80,2,,,,2,,2,,2,,.,,,2,1,5,661.223.533.660.566
709574,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,497.554.631.414.716
709576,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,551.542.507.515.365
709578,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,5,734.164.025.504.417
709578,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,734.164.025.504.417
709581,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,5,750.571.583.889.414
709582,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,400.586.146.095.721
709582,1,4,80,2,,,,2,,2,,2,,.,,,2,1,5,400.586.146.095.721
709582,1,5,80,2,,,,2,,2,,2,,.,,,2,1,5,400.586.146.095.721
709583,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,388.042.142.943.699
709584,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,608.126.607.838.917
709585,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,50.168.789.200.296
709585,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,50.168.789.200.296
709585,1,5,80,2,,,,2,,2,,2,,.,,,2,1,5,50.168.789.200.296
709586,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,60.050.617.274.877
709587,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,5,767.662.249.496.522
709588,1,2,80,1,4,7,,2,,2,,,,,9,2,2,1,5,767.662.249.496.522
709589,1,1,80,1,4,4,,3,,2,,,,,10,2,2,1,5,734.164.025.504.417
709589,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,5,734.164.025.504.417
709594,1,1,80,1,4,4,,3,,2,,,,,10,2,2,1,5,112.671.465.965.008
709594,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,5,112.671.465.965.008
709594,1,3,80,1,3,5,,2,,2,,,,,9,2,2,1,5,112.671.465.965.008
709599,1,4,80,1,1,5,,2,,2,,,,,11,2,2,1,5,391.936.629.325.864
709599,1,5,80,2,,,,2,,2,,2,,.,,,2,1,5,391.936.629.325.864
709600,1,2,80,1,4,8,CAMBIO DE DOMICILIO,2,,2,,,,,8,2,2,1,5,511.388.291.913.054
709600,1,4,80,1,4,2,,2,,2,,,,,9,2,2,1,5,511.388.291.913.054
709600,1,8,80,1,3,2,,2,,2,,,,,9,2,2,1,5,511.388.291.913.054
709600,1,9,80,2,,,,2,,2,,2,,.,,,2,1,5,511.388.291.913.054
709600,1,10,80,2,,,,2,,2,,2,,.,,,2,1,5,511.388.291.913.054
709600,1,16,80,2,,,,2,,2,,2,,.,,,2,1,5,511.388.291.913.054
709601,1,1,80,1,2,4,,3,,2,,,,,1,2,2,1,5,610.541.941.251.191
709601,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,610.541.941.251.191
709601,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,610.541.941.251.191
709607,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,5,737.584.247.181.679
709609,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,552.292.984.730.574
709609,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,552.292.984.730.574
709609,1,4,80,2,,,,2,,2,,2,,.,,,2,1,5,552.292.984.730.574
709609,1,5,80,2,,,,2,,2,,2,,.,,,2,1,5,552.292.984.730.574
709610,1,2,80,1,4,7,,2,,2,,,,,4,2,2,1,5,734.164.025.504.417
709681,1,1,80,2,,,,2,,2,,2,,.,,,2,1,5,731.987.466.298.222
709690,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,440.970.531.091.165
709696,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,5,628.307.249.209.486
709696,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,628.307.249.209.486
709696,1,4,80,2,,,,2,,2,,2,,.,,,2,1,5,628.307.249.209.486
709697,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,5,771.795.510.084.766
709697,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,771.795.510.084.766
709697,1,4,80,2,,,,2,,2,,2,,.,,,2,1,5,771.795.510.084.766
709697,1,5,80,2,,,,2,,2,,2,,.,,,2,1,5,771.795.510.084.766
709698,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,5,437.005.808.177.104
709698,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,437.005.808.177.104
709709,1,1,80,1,3,3,,2,,2,,,,,8,2,2,1,5,800.457.130.551.008
709709,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,800.457.130.551.008
709710,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,5,44.486.501.747.333
709710,1,4,80,2,,,,2,,2,,2,,.,,,2,1,5,44.486.501.747.333
709715,1,2,80,1,1,3,,2,,2,,,,,4,2,2,1,5,551.542.507.515.365
709716,1,2,80,2,,,,2,,2,,2,,.,,,2,1,5,767.662.249.496.522
709717,1,2,80,1,4,7,,2,,2,,,,,9,2,2,1,5,387.221.429.196.595
709717,1,3,80,2,,,,2,,2,,2,,.,,,2,1,5,387.221.429.196.595
709861,1,1,80,2,,,,2,,2,,2,,.,,,2,1,8,194.664.709.002.438
709862,1,1,80,1,4,4,,3,,2,,,,,10,2,2,1,8,253.957.827.533.556
709862,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,253.957.827.533.556
709863,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,206.679.177.750.455
709863,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,206.679.177.750.455
709866,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,8,240.094.964.088.177
709866,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,240.094.964.088.177
709866,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,240.094.964.088.177
709867,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,8,252.939.288.754.058
709868,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,8,12.035.401.081.764
709869,1,1,80,2,,,,2,,2,,2,,.,,,2,1,8,179.654.386.316.677
709869,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,179.654.386.316.677
709873,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,189.759.198.102.334
709874,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,219.336.999.477.948
709875,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,8,252.939.288.754.058
709876,1,1,80,2,,,,2,,2,,2,,.,,,2,1,8,16.681.168.701.399
709877,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,200.499.754.084.439
709877,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,200.499.754.084.439
709877,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,200.499.754.084.439
709879,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,130.962.661.343.411
709881,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,24.434.125.681.534
709881,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,24.434.125.681.534
709881,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,24.434.125.681.534
709884,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,24.495.597.268.948
709884,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,24.495.597.268.948
709884,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,24.495.597.268.948
709890,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,221.858.512.817.945
709890,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,221.858.512.817.945
709933,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,259.328.105.524.608
709933,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,259.328.105.524.608
709934,1,1,80,1,4,4,,1,2,2,,,,,10,2,2,1,8,158.216.514.571.776
709934,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,8,158.216.514.571.776
709934,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,158.216.514.571.776
709934,1,7,80,2,,,,2,,2,,2,,.,,,2,1,8,158.216.514.571.776
709936,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,171.575.539.277.041
709936,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,171.575.539.277.041
709937,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,243.729.400.437.703
709939,1,1,80,1,4,4,,1,2,2,,,,,10,2,2,1,8,13.511.905.470.024
709939,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,13.511.905.470.024
709939,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,13.511.905.470.024
709939,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,13.511.905.470.024
709940,1,1,80,2,,,,2,,2,,2,,.,,,2,1,8,199.615.616.974.075
709942,1,1,80,2,,,,2,,2,,2,,.,,,2,1,8,172.271.864.375.376
709943,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,242.215.639.518.265
709943,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,242.215.639.518.265
709943,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,242.215.639.518.265
709943,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,242.215.639.518.265
709945,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,259.328.105.524.608
709945,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,259.328.105.524.608
709951,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,196.167.683.562.937
709952,1,1,80,2,,,,2,,2,,2,,.,,,2,1,8,17.681.391.181.176
709952,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,17.681.391.181.176
709952,1,6,80,2,,,,2,,2,,2,,.,,,2,1,8,17.681.391.181.176
709962,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,214.362.617.529.818
709962,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,214.362.617.529.818
709963,1,1,80,1,3,2,,2,,2,,,,,9,2,2,1,8,257.183.956.118.027
709963,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,257.183.956.118.027
709963,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,257.183.956.118.027
709973,1,2,80,2,,,,2,,2,,2,,.,,,2,1,25,525.217.281.736.199
709974,1,3,80,1,1,7,,2,,1,600000,,,ESTA ESPERANDO QUE LO LLAMEN,12,2,2,1,25,850.551.673.952.266
709978,1,5,80,1,1,1,,2,,2,,,,,2,2,2,1,25,556.164.071.172.322
709978,1,6,80,2,,,,2,,2,,2,,.,,,2,1,25,556.164.071.172.322
709978,1,7,80,1,4,3,,2,,2,,,,,4,2,2,1,25,556.164.071.172.322
709996,1,2,80,2,,,,2,,2,,2,,.,,,2,1,25,293.237.969.702.883
709996,1,3,80,1,2,6,,2,,2,,,,,6,2,2,1,25,293.237.969.702.883
709999,1,3,80,2,,,,2,,2,,2,,.,,,2,1,25,166.958.701.884.683
710002,1,2,80,2,,,,2,,2,,2,,.,,,2,1,25,141.852.104.798.728
710004,1,1,80,1,3,3,,3,,2,,,,,4,2,2,1,25,139.657.873.101.785
710030,1,1,80,1,4,4,,3,,2,,,,,8,2,2,1,25,375.323.400.068.458
710031,1,2,80,1,4,2,,1,2,2,,,,,9,2,2,1,25,735.790.651.523.114
710031,1,6,80,2,,,,2,,2,,2,,.,,,2,1,25,735.790.651.523.114
710031,1,7,80,2,,,,2,,2,,2,,.,,,2,1,25,735.790.651.523.114
710036,1,3,80,2,,,,2,,2,,2,,.,,,2,1,25,726.658.512.403.357
710036,1,4,80,2,,,,2,,2,,2,,.,,,2,1,25,726.658.512.403.357
710057,1,2,80,2,,,,2,,2,,2,,.,,,2,1,25,966.940.958.294.633
710057,1,3,80,2,,,,2,,2,,2,,.,,,2,1,25,966.940.958.294.633
710059,1,3,80,2,,,,2,,2,,2,,.,,,2,1,25,167.598.441.996.046
710094,1,2,80,2,,,,2,,2,,2,,.,,,2,1,25,792.431.423.096.218
710095,1,1,80,1,4,3,,3,,2,,,,,4,2,2,1,25,736.594.247.106.266
710095,1,4,80,2,,,,2,,2,,2,,.,,,2,1,25,736.594.247.106.266
710113,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,25,139.657.873.101.785
710114,1,2,80,2,,,,2,,2,,2,,.,,,2,1,25,140.687.262.112.341
710114,1,3,80,2,,,,2,,2,,2,,.,,,2,1,25,140.687.262.112.341
710115,1,1,80,1,4,2,,3,,2,,,,,4,2,2,1,25,966.940.958.294.633
710115,1,2,80,2,,,,2,,2,,1,4,,9,,2,1,25,966.940.958.294.633
710115,1,4,80,1,2,2,,2,,2,,,,,9,2,2,1,25,966.940.958.294.633
710115,1,5,80,2,,,,2,,2,,2,,.,,,2,1,25,966.940.958.294.633
710115,1,6,80,2,,,,2,,2,,2,,.,,,2,1,25,966.940.958.294.633
710117,1,1,80,1,1,6,,2,,2,,,1,NO HA DEJADO DE BUSCAR,12,1,2,1,25,242.546.642.772.079
710117,1,3,80,2,,,,2,,2,,2,,.,,,2,1,25,242.546.642.772.079
710841,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,27,784.014.685.597.725
710842,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,130.651.614.887.727
710842,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,130.651.614.887.727
710842,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,130.651.614.887.727
710845,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,27,549.780.071.710.354
710845,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,549.780.071.710.354
710846,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,10.512.912.427.998
710846,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,10.512.912.427.998
710849,1,2,80,2,,,,2,,2,,1,4,,9,,2,1,27,643.944.272.243.692
710850,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,104.817.621.021.328
710850,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,104.817.621.021.328
710850,1,5,80,2,,,,2,,2,,2,,.,,,2,1,27,104.817.621.021.328
710850,1,6,80,2,,,,2,,2,,2,,.,,,2,1,27,104.817.621.021.328
710853,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,110.020.021.405.833
710855,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,131.902.310.812.605
710855,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,131.902.310.812.605
710855,1,4,80,2,,,,2,,2,,2,,.,,,2,1,27,131.902.310.812.605
710855,1,5,80,2,,,,2,,2,,2,,.,,,2,1,27,131.902.310.812.605
710856,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,27,8.744.903.266.252
710858,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,901.173.548.500.103
710859,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,793.875.907.310.232
710860,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,27,760.825.479.437.899
710860,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,760.825.479.437.899
710861,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,701.428.805.059.106
710861,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,701.428.805.059.106
710977,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,64.746.454.091.213
710978,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,191.352.956.562.829
710978,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,191.352.956.562.829
710980,1,1,80,2,,,,2,,2,,2,,.,,,2,1,68,880.299.394.843.554
710984,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,187.961.724.272.736
710984,1,6,80,2,,,,2,,2,,2,,.,,,2,1,68,187.961.724.272.736
710986,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,68,10.768.986.034.449
710986,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,10.768.986.034.449
710987,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,678.468.126.297.826
710987,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,678.468.126.297.826
710988,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,68,106.306.779.826.317
710988,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,106.306.779.826.317
710989,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,172.877.839.872.447
710989,1,6,80,1,4,3,,2,,2,,,,,4,2,2,1,68,172.877.839.872.447
710990,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,122.572.339.893.922
710991,1,1,80,2,,,,2,,2,,2,,.,,,2,1,68,750.630.143.037.405
710993,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,14.327.508.779.469
710994,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,799.066.030.670.794
710994,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,799.066.030.670.794
711000,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,609.487.686.967.595
711002,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,68,91.130.298.022.925
711002,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,91.130.298.022.925
711003,1,2,80,1,1,2,,2,,2,,,,,1,2,2,1,68,147.573.103.307.461
711004,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,12.543.109.833.337
711004,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,12.543.109.833.337
711006,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,206.028.906.097.324
711007,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,167.942.018.510.576
711007,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,167.942.018.510.576
711007,1,5,80,2,,,,2,,2,,2,,.,,,2,1,68,167.942.018.510.576
711015,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,68,13.352.707.076.012
711015,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,13.352.707.076.012
711018,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,823.581.113.096.184
711018,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,823.581.113.096.184
711019,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,925.393.307.454.696
711019,1,4,80,1,1,2,,2,,2,,,,,9,2,2,1,68,925.393.307.454.696
711020,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,901.544.677.016.613
711020,1,6,80,2,,,,2,,2,,2,,.,,,2,1,68,901.544.677.016.613
711022,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,153.558.172.489.851
711022,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,153.558.172.489.851
711022,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,153.558.172.489.851
711022,1,5,80,2,,,,2,,2,,2,,.,,,2,1,68,153.558.172.489.851
711023,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,967.081.170.084.058
711023,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,967.081.170.084.058
711023,1,5,80,2,,,,2,,2,,2,,.,,,2,1,68,967.081.170.084.058
711024,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,68,164.535.910.229.836
711025,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,68,114.413.783.416.067
711026,1,2,80,2,,,,2,,2,,1,4,,9,,2,1,68,119.015.772.080.284
711026,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,119.015.772.080.284
711026,1,6,80,2,,,,2,,2,,2,,.,,,2,1,68,119.015.772.080.284
711028,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,68,104.563.549.601.548
711029,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,140.823.579.552.151
711030,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,117.540.094.159.009
711030,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,117.540.094.159.009
711031,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,68,967.081.170.084.058
711031,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,967.081.170.084.058
711031,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,967.081.170.084.058
711031,1,5,80,2,,,,2,,2,,2,,.,,,2,1,68,967.081.170.084.058
711032,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,68,189.867.659.264.707
711037,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,68,159.632.893.744.758
711038,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,91.130.298.022.925
711038,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,91.130.298.022.925
711040,1,4,80,1,4,3,,2,,2,,,,,4,2,2,1,68,805.461.855.069.036
711041,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,68,212.115.886.614.847
711041,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,212.115.886.614.847
711043,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,68,106.318.984.794.406
711043,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,106.318.984.794.406
711044,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,711.070.999.754.484
711044,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,711.070.999.754.484
711049,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,130.973.345.737.632
711050,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,68,129.590.265.219.459
711051,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,702.983.208.723.216
711051,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,702.983.208.723.216
711054,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,68,243.795.074.787.038
711055,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,1.837.929.380.098
711055,1,5,80,2,,,,2,,2,,2,,.,,,2,1,68,1.837.929.380.098
711056,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,68,185.205.182.613.238
711056,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,185.205.182.613.238
711056,1,5,80,1,3,2,,2,,2,,,,,9,2,2,1,68,185.205.182.613.238
711058,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,138.372.071.309.612
711058,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,138.372.071.309.612
711059,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,155.334.878.231.987
711061,1,2,80,1,3,7,,2,,2,,,,,1,2,2,1,68,14.327.508.779.469
711062,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,68,162.084.401.987.297
711063,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,68,106.306.779.826.317
711063,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,106.306.779.826.317
711064,1,2,80,2,,,,2,,2,,1,4,,4,,2,1,68,129.590.265.219.459
711069,1,2,80,1,3,2,,2,,2,,,,,1,2,2,1,68,609.487.686.967.595
711069,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,609.487.686.967.595
711069,1,4,80,2,,,,2,,2,,2,,.,,,2,1,68,609.487.686.967.595
711069,1,5,80,2,,,,2,,2,,2,,.,,,2,1,68,609.487.686.967.595
711070,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,93.581.806.265.464
711070,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,93.581.806.265.464
711074,1,1,80,2,,,,2,,2,,2,,.,,,2,1,68,131.956.745.056.527
711074,1,3,80,1,4,5,,2,,2,,,,,9,2,2,1,68,131.956.745.056.527
711075,1,3,80,2,,,,2,,2,,2,,.,,,2,1,68,654.212.565.916.158
711077,1,2,80,2,,,,2,,2,,2,,.,,,2,1,68,734.246.316.152.634
711077,1,3,80,1,3,1,,2,,2,,,,,2,2,2,1,68,734.246.316.152.634
711077,1,4,80,1,3,1,,2,,2,,,,,2,2,2,1,68,734.246.316.152.634
711077,1,5,80,2,,,,2,,2,,2,,.,,,2,1,68,734.246.316.152.634
711077,1,6,80,2,,,,2,,2,,2,,.,,,2,1,68,734.246.316.152.634
711080,1,2,80,2,,,,2,,2,,1,3,,9,,2,1,68,191.959.110.387.843
711136,1,4,80,2,,,,2,,2,,2,,.,,,2,1,70,541.463.690.471.581
711136,1,5,80,2,,,,2,,2,,2,,.,,,2,1,70,541.463.690.471.581
711137,1,2,80,2,,,,2,,2,,2,,.,,,2,1,70,223.882.889.586.483
711137,1,3,80,2,,,,2,,2,,2,,.,,,2,1,70,223.882.889.586.483
711137,1,4,80,1,4,3,,2,,2,,,,,4,2,2,1,70,223.882.889.586.483
711139,1,1,80,1,1,7,,2,,1,100000,,,,1,2,2,1,70,40.172.111.520.375
711139,1,2,80,1,2,7,,2,,2,,,,,1,2,2,1,70,40.172.111.520.375
711139,1,4,80,1,1,2,,2,,2,,,,,9,2,2,1,70,40.172.111.520.375
711140,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,70,223.882.889.586.483
