DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6016,P6020,P6030,P6030S1,P6030S3,P6050,P6060,P6060S1,P6070,P6081S1,P6081,P6082,P6083S1,P6083,P6084,P6085,P6071S1,P6071,P6085S1,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6992,P6992S1,P6160,P6170,P6175,P6180,P6180S1,P6180S2,P6190,P6190S1,P6200,P6200S1,P6210,P6210S1,P6220,P6177,P6177S1,P6040,DPTO,fex_c_2011
694941,1,6,5,10,2,2,1,6,2003,5,2,,,,2,3,,2,6,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,15,ESTA  EN  GUARDERIA,4,5,706.185.484.052.244
694941,1,7,5,10,7,1,1,12,1936,9,2,,2,,3,1,,3,1,1,8,1,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,71,5,706.185.484.052.244
694941,1,8,5,10,8,2,1,1,1957,9,2,,2,,3,2,,3,2,1,7,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,51,5,706.185.484.052.244
694943,1,1,5,10,1,1,1,3,1957,1,2,,3,,3,2,,3,1,1,2,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,3,,,,51,5,91.023.363.676.487
694943,1,2,5,10,2,2,1,2,1959,2,2,,3,,2,2,,2,6,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,4,,,,49,5,91.023.363.676.487
694943,1,3,5,10,3,1,1,7,1977,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,22000,1,,.,1,2,,,,,,,,,5,11,2,,,30,5,91.023.363.676.487
694943,1,4,5,10,4,1,1,7,1984,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,6,,10,,23,5,91.023.363.676.487
694943,1,5,5,10,5,2,1,9,1985,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,1,,22,5,91.023.363.676.487
694943,1,6,5,10,5,1,1,2,2005,4,2,,,,2,3,5,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,3,5,91.023.363.676.487
694946,1,1,5,10,1,2,1,10,1981,1,2,,3,,2,4,,2,4,2,2,1,,1,,,1,1,18500,2,,.,1,2,,,,,,,,,6,3,3,,,26,5,858.199.953.787.056
694946,1,2,5,10,2,1,1,3,1981,2,2,,3,,2,1,,3,1,2,1,1,,2,1,3,,,,1,5,,1,2,,,,,,,,,3,3,,,,27,5,858.199.953.787.056
694948,1,1,5,10,1,2,1,9,1959,1,2,,3,,2,1,,3,2,1,2,1,1,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,48,5,774.090.924.437.257
694948,1,2,5,10,2,1,1,3,1957,2,2,,3,,3,6,,2,6,1,1,1,1,1,,,1,1,18500,2,,.,2,2,,,,,,,,,3,2,,,,51,5,774.090.924.437.257
694948,1,3,5,10,3,1,1,6,1983,3,2,,6,2,1,,1,1,,1,,,1,1,,,1,5,,2,,.,1,1,1,1,0,3000,2,,2,,6,4,2,,,24,5,774.090.924.437.257
694948,1,4,5,10,1,1,1,4,1995,3,2,,6,2,1,,1,1,,1,,,1,1,,,1,5,,2,,.,1,1,1,1,200,2000,2,,2,,4,0,,,,13,5,774.090.924.437.257
694950,1,1,5,10,1,1,1,3,1957,1,2,,3,,3,1,,2,1,1,2,1,1,1,,,3,,,1,,.,1,2,,,,,,,,,3,4,,,,51,5,804.103.948.756.595
694950,1,2,5,10,2,2,1,12,1961,2,2,,3,,2,1,,3,2,1,1,1,1,1,,,3,,,1,,.,1,2,,,,,,,,,4,9,,,,46,5,804.103.948.756.595
694950,1,3,5,10,3,1,1,11,1988,3,2,,6,1,1,,2,1,,2,,,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,6,2,3,15,FALTA  DE  TIEMPO,19,5,804.103.948.756.595
694950,1,4,5,10,4,2,1,12,1992,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,1,,.,1,1,1,2,,,2,,2,,4,8,,,,15,5,804.103.948.756.595
694956,1,1,5,10,1,1,1,12,1964,1,2,,3,,2,2,,3,2,2,2,1,,1,,,1,1,18500,2,,.,1,2,,,,,,,,,4,6,,,,43,5,917.528.670.383.527
694956,1,2,5,10,2,2,1,1,1971,2,2,,3,,2,2,,2,2,1,1,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,4,7,,,,37,5,917.528.670.383.527
694956,1,3,5,10,1,2,1,4,1994,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,7,,,,14,5,917.528.670.383.527
694956,1,4,5,10,1,2,1,9,1995,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,6,,,,12,5,917.528.670.383.527
694957,1,1,5,10,1,1,1,12,1931,1,2,,3,,3,1,,3,1,1,2,1,2,1,,,1,5,,2,,.,1,2,,,,,,,,,3,1,,,,76,5,706.470.108.297.076
694957,1,2,5,10,2,2,1,10,1931,2,2,,3,,3,2,,3,2,1,1,1,2,1,,,1,5,,2,,.,1,2,,,,,,,,,3,2,,,,76,5,706.470.108.297.076
694957,1,3,5,10,3,2,1,2,1968,3,2,,4,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,40,5,706.470.108.297.076
694957,1,4,5,10,3,2,1,9,1995,4,2,,6,,2,2,3,1,,1,,,2,1,,,3,,,2,,.,1,1,1,1,550,1000,2,,2,,4,6,,,,12,5,706.470.108.297.076
694958,1,1,5,10,2,1,1,3,1919,1,2,,3,,3,1,,3,1,2,2,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,2,,,,89,5,78.512.650.064.282
694958,1,2,5,10,2,2,1,7,1935,2,2,,3,,3,1,,3,1,2,1,1,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,3,2,,,,72,5,78.512.650.064.282
694960,1,1,5,10,1,1,1,9,1953,1,2,,3,,3,2,,2,3,2,2,1,,1,,,1,3,130000,2,,.,1,2,,,,,,,,,3,3,,,,54,5,897.759.983.023.372
694960,1,2,5,10,1,2,1,8,1959,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,8,,,,48,5,897.759.983.023.372
694960,1,3,5,10,1,1,1,6,1984,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,2,2,,,,,,,,,1,0,,11,,23,5,897.759.983.023.372
694961,1,1,5,10,1,1,1,4,1947,1,2,,6,,3,3,,3,2,2,,,,1,,,1,3,75000,2,,.,1,2,,,,,,,,,5,11,2,,,61,5,713.751.364.220.745
694961,1,2,5,10,1,2,1,10,1922,5,2,,5,,3,2,,3,2,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,85,5,713.751.364.220.745
694962,1,1,5,10,1,1,1,4,1968,1,2,,3,,2,2,,2,2,2,2,1,,1,,,1,1,32000,2,,.,1,2,,,,,,,,,4,9,,,,40,5,804.103.948.756.595
694962,1,2,5,10,2,2,1,8,1973,2,2,,3,,3,2,,2,2,2,1,1,,1,,,1,1,18500,2,,.,1,2,,,,,,,,,5,11,2,,,34,5,804.103.948.756.595
694962,1,3,5,10,2,2,1,4,1990,3,2,,6,,2,2,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,0,2,,,18,5,804.103.948.756.595
694962,1,4,5,10,2,1,1,11,1995,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,6,,,,12,5,804.103.948.756.595
694963,1,1,5,10,1,1,1,12,1953,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,54,5,744.639.627.888.752
694963,1,2,5,10,2,2,1,3,1954,2,2,,3,,3,2,,2,2,2,1,1,,1,,,1,2,160000,2,,.,1,2,,,,,,,,,5,11,2,,,54,5,744.639.627.888.752
694963,1,3,5,10,3,2,1,9,1979,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,18500,2,,.,1,2,,,,,,,,,6,2,3,,,28,5,744.639.627.888.752
694963,1,4,5,10,2,1,1,7,1984,3,2,,6,1,1,,2,1,,2,,,,2,1,24,,,,2,2,,1,1,1,2,,,2,,2,,6,0,2,,,23,5,744.639.627.888.752
694963,1,5,5,10,2,2,1,8,1993,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,9,,,,14,5,744.639.627.888.752
694965,1,1,5,10,1,2,1,9,1972,1,2,,2,,3,2,,2,2,2,2,1,,1,,,1,1,12120,2,,.,1,2,,,,,,,,,6,2,3,,,35,5,792.062.458.401.034
694965,1,2,5,10,1,1,1,6,1966,2,2,,2,,3,2,,3,2,2,1,1,,1,,,1,1,25000,2,,.,1,2,,,,,,,,,3,4,,,,41,5,792.062.458.401.034
694965,1,3,5,10,3,2,1,2,1989,3,2,,6,,2,5,1,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,9,,19,5,792.062.458.401.034
694965,1,4,5,10,1,2,1,7,1990,3,2,,4,2,1,,1,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,5,10,1,,,17,5,792.062.458.401.034
694965,1,5,5,10,5,1,1,9,1991,3,2,,6,2,1,,1,1,,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,10,,16,5,792.062.458.401.034
694969,1,1,5,10,1,2,1,10,1937,1,2,,4,,3,6,,3,6,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,70,5,823.246.117.260.505
694969,1,2,5,10,2,1,1,4,1962,3,2,,4,,2,2,1,1,,2,,,,1,,,1,1,18500,2,,.,1,2,,,,,,,,,3,1,,,,46,5,823.246.117.260.505
694969,1,3,5,10,1,1,1,11,1995,4,2,,6,,2,6,,2,6,1,,,1,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,3,4,,,,12,5,823.246.117.260.505
694973,1,1,5,10,1,2,1,6,1951,1,2,,4,,3,2,,2,2,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,56,5,857.975.823.667.384
694973,1,2,5,10,2,2,1,12,1973,5,2,,6,,2,2,,3,3,2,,,,1,,,1,1,18500,2,,.,1,1,2,2,,,2,,2,,6,0,2,,,34,5,857.975.823.667.384
694973,1,3,5,10,2,1,1,2,2006,4,2,,,,2,5,2,1,,2,,,,1,,,1,5,,2,,.,,,,,,,,,,,,,,,,2,5,857.975.823.667.384
694973,1,4,5,10,1,2,1,7,1985,5,2,,6,,3,2,,3,2,1,,,1,1,,,3,,,2,,.,1,1,2,2,,,2,,2,,6,0,2,,,22,5,857.975.823.667.384
694973,1,5,5,10,1,2,1,11,2005,5,2,,,,3,3,4,1,,1,,,1,1,,,3,,,2,,.,,,,,,,,,,,,,,,,2,5,857.975.823.667.384
694973,1,6,5,10,1,1,1,12,1995,4,2,,6,,3,3,,2,5,1,,,1,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,6,,,,12,5,857.975.823.667.384
694973,1,7,5,10,7,1,1,10,1976,5,2,,2,,3,2,,2,1,2,,2,,1,,,1,1,18500,2,,.,1,2,,,,,,,,,5,11,2,,,31,5,857.975.823.667.384
694973,1,8,5,10,8,1,1,9,1966,3,2,,6,,2,2,1,1,,2,,,,2,2,,,,,1,5,,1,2,,,,,,,,,3,1,,,,41,5,857.975.823.667.384
694973,1,9,5,10,9,1,1,12,1986,9,2,,6,,2,2,,2,2,2,,,,1,,,2,4,,2,,.,1,2,,,,,,,,,6,1,2,15,ESTA PAGANDO SERVICIO MILITAR,21,5,857.975.823.667.384
694975,1,1,5,10,1,1,1,3,1958,1,2,,3,,2,2,,3,2,2,2,1,,1,,,1,1,18500,2,,.,1,2,,,,,,,,,4,6,,,,50,5,717.403.977.352.949
694975,1,2,5,10,2,2,1,7,1954,2,2,,3,,2,2,,2,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,53,5,717.403.977.352.949
694975,1,3,5,10,3,2,1,10,1985,3,2,,6,1,1,,2,1,,2,,,,1,,,1,4,,2,,.,1,2,,,,,,,,,6,2,3,15,SE DIO UN RECESO,22,5,717.403.977.352.949
694975,1,4,5,10,2,1,1,9,2006,4,2,,,,2,3,3,1,,2,,,,1,,,1,5,,2,,.,,,,,,,,,,,,,,,,1,5,717.403.977.352.949
694975,1,5,5,10,2,1,1,12,1991,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,8,,10,,16,5,717.403.977.352.949
694975,1,6,5,10,6,1,1,7,1988,5,2,,6,,2,5,,2,3,2,,,,1,,,1,1,18500,2,,.,1,2,,,,,,,,,6,1,3,15,POR EL TRABAJO LE QUEDA DIFICIL ESTUDIAR,19,5,717.403.977.352.949
694979,1,1,5,10,1,1,1,9,1980,1,2,,2,,2,2,,2,2,1,2,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,6,,,,27,5,855.714.841.355.216
694979,1,2,5,10,2,2,1,8,1981,2,2,,2,,2,1,,2,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,3,,,,26,5,855.714.841.355.216
694979,1,3,5,10,2,2,1,10,2002,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,2,1,1,1,200,3500,2,,2,,2,0,,,,5,5,855.714.841.355.216
694979,1,4,5,10,2,1,1,9,2005,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,,,,,,,,,,,,,,,,2,5,855.714.841.355.216
694989,1,1,5,10,1,1,1,9,1959,1,2,,2,,3,2,,3,2,1,2,1,3,1,,,3,,,2,,.,1,2,,,,,,,,,5,10,1,,,48,5,900.360.298.083.963
694989,1,2,5,10,2,2,1,6,1972,2,2,,2,,2,2,,2,2,1,1,1,3,1,,,3,,,2,,.,1,2,,,,,,,,,4,8,,,,35,5,900.360.298.083.963
694989,1,3,5,10,2,2,1,12,2002,3,2,,,1,1,,2,1,,1,,,3,1,,,3,,,2,,.,2,1,1,1,200,2000,2,,2,,2,0,,,,5,5,900.360.298.083.963
694990,1,1,5,10,2,1,1,12,1977,1,2,,2,,2,2,,3,2,2,2,1,,1,,,1,1,32000,2,,.,1,2,,,,,,,,,3,5,,,,30,5,78.809.654.513.294
694990,1,2,5,10,2,2,1,9,1968,2,2,,2,,3,2,5,1,,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,3,,,,39,5,78.809.654.513.294
694990,1,3,5,10,2,2,1,6,1995,3,2,,6,1,1,,2,1,,2,,,,2,2,,,,,2,6,,1,1,1,2,,,2,,2,,4,0,,,,12,5,78.809.654.513.294
694990,1,4,5,10,2,1,1,12,1997,3,2,,6,1,1,,2,1,,2,,,,2,2,,,,,2,6,,1,1,1,1,320,4000,2,,2,,3,4,,,,10,5,78.809.654.513.294
694990,1,5,5,10,6,2,1,5,1932,5,2,,5,,3,1,,3,1,2,,,,2,2,,,,,1,6,,1,2,,,,,,,,,3,2,,,,76,5,78.809.654.513.294
694990,1,6,5,10,6,2,1,9,1952,5,2,,4,,3,2,5,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,55,5,78.809.654.513.294
694990,1,7,5,10,7,2,1,6,1960,5,2,,4,,3,2,5,1,,2,,,,2,2,,,,,1,6,,1,2,,,,,,,,,3,2,,,,47,5,78.809.654.513.294
694990,1,8,5,10,6,1,1,7,1959,5,2,,6,,3,2,5,1,,1,,,2,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,48,5,78.809.654.513.294
694991,1,1,5,10,1,2,1,11,1974,1,2,,6,,2,2,,3,1,2,,,,1,,,1,1,18400,2,,.,1,2,,,,,,,,,5,11,2,,,33,5,665.370.294.375.134
694991,1,2,5,10,1,1,1,3,1991,3,2,,6,,2,6,1,1,,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,8,,10,,17,5,665.370.294.375.134
694992,1,1,5,10,1,1,1,8,1957,1,2,,3,,2,2,,3,2,1,2,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,4,6,,,,50,5,900.360.298.083.963
694992,1,2,5,10,2,2,1,3,1955,2,2,,3,,3,2,,3,2,1,1,1,2,1,,,3,,,1,,.,1,2,,,,,,,,,3,5,,,,53,5,900.360.298.083.963
694992,1,3,5,10,2,2,1,8,1999,3,2,,,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,3,2,,,,8,5,900.360.298.083.963
694993,1,1,5,10,1,2,1,2,1982,1,2,,6,,3,1,,2,2,1,,,1,1,,,3,,,2,,.,1,1,2,2,,,2,,2,,5,10,1,,,26,5,751.638.859.615.661
694994,1,1,5,10,1,2,1,11,1955,1,2,,4,,3,2,,3,2,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,4,,,,52,5,643.775.096.851.498
694994,1,2,5,10,2,2,1,2,1982,3,2,,6,,2,4,1,1,,2,,,,1,,,1,1,24000,2,,.,1,2,,,,,,,,,6,2,3,,,26,5,643.775.096.851.498
694994,1,3,5,10,2,1,1,4,1986,3,2,,6,,2,4,1,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,4,7,,3,,22,5,643.775.096.851.498
694997,1,1,5,10,1,1,1,5,1982,1,2,,6,,2,2,,2,2,2,,,,1,,,1,1,18400,2,,.,1,1,1,2,,,2,,2,,6,0,2,,,26,5,930.335.369.978.749
694997,1,2,5,10,2,1,1,8,1990,5,2,,6,,2,2,,2,2,2,,,,2,1,2,,,,2,2,,1,1,1,2,,,2,,2,,4,6,,,,17,5,930.335.369.978.749
695000,1,1,5,10,1,1,1,5,1968,1,2,,3,,2,1,,2,1,1,2,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,40,5,94.003.552.994.903
695000,1,2,5,10,2,2,1,12,1977,2,2,,3,,2,2,,2,2,1,1,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,1,,,,30,5,94.003.552.994.903
695000,1,3,5,10,2,2,1,11,1996,3,2,,6,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,1,1,1,40,1000,2,,2,,4,0,,,,11,5,94.003.552.994.903
695000,1,4,5,10,2,2,1,1,1998,3,2,,6,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,1,1,1,40,1000,2,,2,,3,4,,,,10,5,94.003.552.994.903
695000,1,5,5,10,2,2,1,5,2000,3,2,,,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,1,1,1,40,1000,2,,2,,3,1,,,,8,5,94.003.552.994.903
695000,1,6,5,10,2,1,1,5,2003,3,2,,,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,4,5,94.003.552.994.903
695001,1,1,5,10,1,1,1,8,1966,1,2,,6,,2,2,,3,2,2,,,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,4,8,,,,41,5,917.664.274.654.898
695003,1,1,5,10,2,1,1,3,1926,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,2,240000,2,,.,1,2,,,,,,,,,6,8,5,,,82,5,78.512.650.064.282
695003,1,2,5,10,2,2,1,4,1933,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,10,1,,,75,5,78.512.650.064.282
695004,1,1,5,10,2,1,1,11,1910,1,2,,5,,3,2,,3,2,2,,,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,5,11,2,,,97,5,943.168.413.890.361
695004,1,2,5,10,2,1,1,9,1959,3,2,,4,1,1,,,3,2,2,,,,2,1,2,,,,2,1,,1,2,,,,,,,,,5,11,2,,,48,5,943.168.413.890.361
695004,1,3,5,10,3,2,1,12,1977,6,2,,6,,2,2,,3,2,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,30,5,943.168.413.890.361
695006,1,1,5,10,4,1,1,5,1939,1,2,,3,,3,2,,3,2,2,2,1,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,3,5,,,,69,5,608.045.028.591.177
695006,1,2,5,10,2,2,1,7,1943,2,2,,3,,3,2,,3,2,2,1,1,,1,,,1,3,396000,2,,.,1,2,,,,,,,,,5,11,2,,,64,5,608.045.028.591.177
695006,1,3,5,10,3,2,1,3,1972,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,154000,2,,.,1,2,,,,,,,,,6,6,5,,,36,5,608.045.028.591.177
695006,1,4,5,10,4,2,1,7,1974,3,2,,6,1,1,,2,1,,2,,,,1,,,1,1,18400,2,,.,1,2,,,,,,,,,6,4,3,,,33,5,608.045.028.591.177
695006,1,5,5,10,4,1,1,1,1996,4,2,,6,,2,5,4,1,,2,,,,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,4,6,,,,12,5,608.045.028.591.177
695023,1,1,5,10,1,2,1,9,1968,1,2,,3,,2,2,,2,2,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,5,11,2,,,39,5,804.103.948.756.595
695023,1,2,5,10,2,1,1,1,1965,2,2,,3,,2,2,,2,2,2,2,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,3,5,,,,43,5,804.103.948.756.595
695023,1,3,5,10,3,2,1,9,1989,3,2,,6,2,1,,1,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,6,0,2,,,18,5,804.103.948.756.595
695023,1,4,5,10,1,1,1,3,1995,3,2,,6,2,1,,1,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,7,,,,13,5,804.103.948.756.595
695024,1,1,5,10,1,2,1,6,1931,1,2,,5,,3,1,,3,1,2,,,,1,,,1,3,65000,2,,.,1,2,,,,,,,,,3,5,,,,76,5,714.525.487.198.382
695025,1,1,5,10,1,1,1,8,1970,1,2,,3,,3,2,,2,2,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,5,11,2,,,37,5,855.714.841.355.216
695025,1,2,5,10,2,2,1,12,1973,2,2,,3,,2,2,,2,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,6,2,3,,,34,5,855.714.841.355.216
695025,1,3,5,10,1,1,1,9,1997,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,3,4,,,,10,5,855.714.841.355.216
695025,1,4,5,10,2,2,1,11,1998,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,3,3,,,,9,5,855.714.841.355.216
695029,1,1,5,10,1,2,1,6,1981,1,2,,4,,3,2,,2,2,1,,,2,1,,,1,4,,2,,.,1,2,,,,,,,,,5,11,2,,,26,5,645.475.375.750.352
695029,1,2,5,10,1,1,1,11,2004,3,2,,,,2,2,1,1,,1,,,2,1,,,1,5,,2,,.,2,2,,,,,,,,,1,0,,1,,3,5,645.475.375.750.352
695029,1,3,5,10,3,2,1,7,1979,5,2,,6,,3,2,,2,2,1,,,2,1,,,3,,,1,,.,1,1,2,2,,,2,,2,,4,7,,,,28,5,645.475.375.750.352
695029,1,4,5,10,3,2,1,10,2004,5,2,,,,3,6,3,1,,1,,,2,1,,,3,,,1,,.,2,2,,,,,,,,,1,0,,1,,3,5,645.475.375.750.352
695030,1,1,5,10,1,1,1,9,1956,1,2,,3,,2,2,,2,1,1,2,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,51,5,846.158.463.431.494
695030,1,2,5,10,2,2,1,9,1958,2,2,,3,,3,1,,3,2,1,1,1,2,1,,,3,,,1,,.,1,2,,,,,,,,,3,1,,,,49,5,846.158.463.431.494
695030,1,3,5,10,2,2,1,6,1994,3,2,,6,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,4,7,,,,13,5,846.158.463.431.494
695031,1,1,5,10,1,2,1,12,1978,1,2,,4,,2,2,,2,2,2,,,,2,1,12,,,,1,3,,1,2,,,,,,,,,3,5,,,,29,5,749.585.153.346.941
695031,1,2,5,10,1,2,1,5,2001,3,2,,,,2,2,1,1,,2,,,,2,1,12,,,,1,3,,2,1,1,2,,,2,,2,,3,0,,,,6,5,749.585.153.346.941
695032,1,1,5,10,1,1,1,5,1962,1,2,,2,,3,1,,3,1,1,2,1,2,1,,,1,1,17800,2,,.,1,2,,,,,,,,,3,5,,,,46,5,864.401.653.124.454
695032,1,2,5,10,2,2,1,4,1973,2,2,,2,,2,1,,3,1,1,1,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,4,,,,35,5,864.401.653.124.454
695032,1,3,5,10,2,1,1,1,2002,3,2,,,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,2,1,1,1,250,1000,2,,2,,3,1,,,,6,5,864.401.653.124.454
695034,1,1,5,10,1,1,1,2,1942,1,2,,5,,3,1,,3,2,2,,,,1,,,1,2,57700,2,,.,1,2,,,,,,,,,3,3,,,,66,5,738.022.270.449.138
695034,1,2,5,10,2,2,1,11,1964,3,2,,4,1,1,,,2,2,2,,,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,5,11,2,,,43,5,738.022.270.449.138
695034,1,3,5,10,2,2,1,2,1996,4,2,,6,,3,6,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,6,,,,12,5,738.022.270.449.138
695036,1,1,5,10,1,1,1,7,1976,1,2,,2,,2,2,,2,2,2,2,1,,1,,,1,1,17800,2,,.,1,2,,,,,,,,,4,7,,,,31,5,855.714.841.355.216
695036,1,2,5,10,2,2,1,1,1977,2,2,,2,,2,2,,3,2,2,1,1,,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,31,5,855.714.841.355.216
695036,1,3,5,10,2,2,1,9,1996,3,2,,6,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,1,1,1,1,200,1500,2,,2,,4,0,,,,11,5,855.714.841.355.216
695036,1,4,5,10,2,1,1,6,2003,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,2,1,1,1,200,1500,2,,2,,2,0,,,,4,5,855.714.841.355.216
695037,1,1,5,10,1,2,1,1,1980,1,2,,2,,2,2,,2,1,2,,2,,1,,,1,1,17800,2,,.,1,2,,,,,,,,,3,5,,,,28,5,707.424.809.050.034
695039,1,1,5,10,1,2,1,11,1940,1,2,,5,,3,1,,3,1,2,,,,1,,,1,2,58000,2,,.,2,2,,,,,,,,,1,0,,,,67,5,697.221.510.627.447
695039,1,2,5,10,2,2,1,8,1979,3,2,,4,,3,2,1,1,,2,,,,1,,,1,5,,1,,.,1,2,,,,,,,,,6,3,3,,,28,5,697.221.510.627.447
695039,1,3,5,10,2,2,1,1,2002,4,2,,,,2,3,2,1,,2,,,,1,,,1,5,,2,,.,2,1,1,1,800,2000,2,,2,,3,0,,,,6,5,697.221.510.627.447
695040,1,1,5,10,1,2,1,8,1985,1,2,,6,,2,3,,2,3,2,,,,2,1,24,,,,1,5,,1,2,,,,,,,,,6,2,3,3,,22,5,754.847.639.562.315
695041,1,1,5,10,1,2,1,9,1948,1,2,,5,,3,4,,3,2,2,,,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,6,3,3,,,59,5,951.830.695.128.945
695041,1,2,5,10,2,1,1,7,1978,5,2,,6,,2,3,,2,3,2,,,,1,,,1,1,149000,2,,.,1,2,,,,,,,,,6,5,4,,,29,5,951.830.695.128.945
695043,1,1,5,10,1,2,1,5,1928,1,2,,5,,3,2,,3,3,2,,,,1,,,1,5,,2,,.,1,2,,,,,,,,,4,9,,,,79,5,938.585.055.737.828
