DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,CLASE,P5070,DPTO,ORDEN,fex_c_2011
629370,1,2,1,6,,4,4,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,47,1,858.653.531.426.027
629371,1,3,2,6,,4,4,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,47,1,838.065.121.356.307
629372,1,3,2,6,,3,4,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,47,1,107.458.048.356.519
629394,1,3,2,2,1,4,3,4,4,,,,30000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,,,1,2,1,47,1,898.689.442.988.103
629395,1,2,1,2,1,4,4,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,5,47,1,980.671.104.999.333
629396,1,3,2,2,1,4,4,5,4,,,,25000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,10.199.380.862.517
629397,1,2,2,6,,4,1,5,1,,,4000000,150000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,3,1,1,2,2,2,1,1,,2,1,2,5,47,1,894.295.367.926.365
629399,1,3,2,2,1,4,1,5,1,,,6000000,150000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,5,47,1,543.628.991.602.433
629403,1,3,2,4,1,4,4,5,1,,,1200000,10000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,597.353.871.943.567
629404,1,2,1,6,,4,4,,4,,,,25000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,4,1,2,1,2,2,2,2,1,,,1,2,6,47,1,858.653.531.426.027
629405,1,3,2,2,2,4,4,5,4,,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,4,4,1,1,2,2,2,2,1,,,1,2,5,47,1,117.873.912.689.363
629406,1,3,2,2,2,4,4,5,1,,,2000000,15000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,626.009.827.226.563
629407,1,5,4,2,1,4,4,5,1,,,8000000,25000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,5,47,1,777.956.174.295.529
629408,1,2,1,2,1,4,4,5,1,,,4000000,20000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,655.034.980.873.155
629409,1,4,3,2,1,4,4,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,5,47,1,723.567.332.720.725
629410,1,3,2,2,1,4,4,5,1,,,15000000,35000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,,,1,2,5,47,1,676.967.108.639.213
629412,1,3,2,2,1,4,4,5,4,,,,30000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,5,47,1,109.771.756.932.676
629419,1,6,2,2,1,4,4,5,1,,,12000000,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,1,47,1,920.445.956.980.436
629420,1,3,2,2,1,3,5,5,4,,,,120000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,5,47,1,118.079.180.375.086
629423,1,3,1,2,1,4,4,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,5,47,1,980.671.104.999.333
629424,1,4,2,2,1,3,4,4,1,,,25000000,25000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,5,47,1,668.163.018.820.757
629425,1,3,1,4,1,4,5,5,4,,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,5,47,1,980.671.104.999.333
629438,1,2,1,6,,4,2,5,1,,,5000000,15000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,74.660.815.159.379
629439,1,2,1,6,,4,4,5,4,,,,30000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,5,47,1,816.308.607.363.973
629440,1,3,2,2,1,4,2,5,1,,,9000000,30000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,5,47,1,107.872.921.259.612
629443,1,3,1,2,1,4,4,5,1,,,6000000,30000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,5,47,1,569.587.684.530.936
629444,1,3,2,2,1,4,4,5,1,,,10000000,30000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,105.282.396.957.286
629445,1,3,2,2,1,4,4,5,1,,,8000000,35000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,78.434.653.274.749
629446,1,4,3,2,1,4,4,5,1,,,99,40000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,120.043.103.771.107
629447,1,3,2,6,,4,4,5,1,,,1000000,20000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,74.660.815.159.379
629448,1,2,1,6,,4,4,5,1,,,3000000,25000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,998.181.572.259.363
629449,1,2,1,6,,4,1,5,1,,,3000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,1,,,1,1,2,5,47,1,681.633.064.363.173
629450,1,2,1,6,,4,1,5,4,,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,1,1,2,2,2,1,1,,1,1,2,5,47,1,652.356.765.433.115
629451,1,2,1,2,1,4,4,4,1,,,2000000,20000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,4,47,1,681.633.064.363.173
629452,1,3,2,2,1,5,1,5,4,,,,40000,,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,5,47,1,104.033.532.218.677
629454,1,3,2,1,1,4,2,4,1,,,8000000,20000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,,,1,2,5,47,1,769.959.528.565.927
629455,1,5,3,1,1,4,2,4,1,,,6000000,20000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,,,1,2,5,47,1,823.214.340.386.953
629456,1,3,2,2,1,4,2,5,1,,,8000000,25000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,65.567.437.143.467
629457,1,4,2,2,1,4,2,4,1,,,10000000,25000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,5,47,1,73.068.569.724.803
629459,1,5,2,2,1,4,2,4,1,,,8000000,20000,,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,5,47,1,762.590.018.755.157
629460,1,5,4,2,1,4,2,5,1,,,8000000,30000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,720.261.213.387.238
629461,1,4,1,1,1,4,2,4,1,,,8000000,40000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,,,1,2,1,47,1,761.246.301.058.819
629466,1,3,2,2,1,4,2,4,1,,,8000000,30000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,47,1,952.814.055.275.354
629467,1,1,1,6,,4,4,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,5,47,1,102.782.538.108.871
629468,1,3,1,2,1,4,4,5,4,,,,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,,,,1,2,5,47,1,107.556.188.172.152
629469,1,3,1,6,,4,4,5,1,,,3000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,47,1,991.107.075.528.192
629470,1,2,1,6,,4,4,5,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,47,1,694.291.033.790.667
629471,1,4,1,6,,4,4,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,,,,1,2,5,47,1,681.633.064.363.173
629484,1,2,1,2,1,3,4,5,1,,,3000000,30000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,5,47,1,821.870.622.690.615
629485,1,3,1,2,1,4,4,4,1,,,2000000,30000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,1,47,1,745.323.846.713.058
629486,1,3,2,2,1,3,4,4,5,,,,40000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,47,1,709.180.328.539.162
629487,1,4,3,2,1,4,4,4,1,,,4000000,60000,,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,47,1,661.044.654.293.452
629488,1,4,2,2,1,4,4,4,1,,,2000000,50000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,1,47,1,655.034.980.873.155
629490,1,4,3,2,1,4,3,4,1,,,8000000,60000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,4,1,2,2,2,2,1,,,1,2,1,47,1,739.888.960.679.386
629491,1,5,3,6,,4,4,5,5,,,,10000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,5,47,1,929.965.527.203.366
629492,1,3,2,6,,3,4,5,1,,,3000000,20000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,11.227.161.578.109
629493,1,3,2,6,,4,4,5,5,,,,20000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,5,47,1,141.878.512.128.391
629494,1,3,2,6,,4,1,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,4,1,1,2,2,2,1,1,,2,1,2,5,47,1,104.033.532.218.677
629495,1,3,1,2,1,4,1,4,1,,,5000000,20000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,47,1,739.489.787.066.485
629496,1,4,1,2,1,4,1,4,1,,,20000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,47,1,720.500.872.002.636
629497,1,5,1,2,1,3,2,4,5,,,,30000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,1,2,1,2,2,1,,,1,2,1,47,1,48.997.444.783.529
629500,1,5,1,1,1,4,2,1,5,,,,40000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,4,2,1,2,1,2,2,1,,,1,2,1,47,1,752.442.211.240.363
629501,1,4,3,6,,4,2,5,5,,,,20000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,1,2,1,1,,2,1,2,5,47,1,475.336.298.370.261
629504,1,5,3,2,1,4,2,4,1,,,1000000,20000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,1,47,1,554.949.535.065.907
629505,1,5,3,2,1,4,2,4,1,,,8000000,30000,,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,1,47,1,106.669.318.872.818
629507,1,4,3,2,1,4,2,4,1,,,6000000,40000,,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,47,1,463.376.364.345.272
629508,1,5,2,2,1,4,2,4,1,,,7000000,30000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,47,1,102.782.538.108.871
629511,1,5,2,1,1,4,2,4,1,,,10000000,50000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,,,1,2,1,47,1,584.625.565.942.082
629512,1,5,1,1,1,4,2,4,1,,,5000000,30000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,4,1,2,1,2,2,1,,,1,2,1,47,1,682.801.168.285.786
629513,1,4,2,2,1,3,4,5,1,,,6000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,4,2,2,2,2,2,2,,,,1,2,5,47,1,662.328.959.174.184
629514,1,7,4,2,1,2,4,5,1,,,5000000,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,47,1,653.524.869.355.728
629515,1,2,1,6,,4,4,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,5,47,1,110.690.990.442.326
629516,1,5,1,6,,4,4,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,2,2,2,2,2,,,,1,2,5,47,1,101.416.862.978.001
629517,1,1,1,2,1,4,4,5,1,,,7000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,2,2,2,2,2,2,,,,1,2,5,47,1,657.978.193.575.364
629827,1,2,2,2,1,5,1,1,3,,,,,200000,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,5,1,1,2,2,2,1,1,,2,1,2,5,76,1,750.739.021.983.106
629841,1,3,2,2,1,1,10,4,4,,,,130000,,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,4,1,2,2,1,2,2,2,,1,2,1,76,1,13.502.961.668.009
629842,1,1,1,2,1,1,9,4,4,,,,80000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,4,1,2,2,1,1,2,2,2,1,2,1,76,1,13.502.961.668.009
629843,1,3,2,1,1,1,10,4,3,,,,,60000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,3,,1,2,1,76,1,277.776.949.476.404
629844,1,3,2,1,1,1,1,4,1,,,12000000,150000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,4,1,2,1,1,1,2,2,1,1,2,1,76,1,13.502.961.668.009
629845,1,1,1,6,,1,5,,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,,1,2,6,76,1,13.502.961.668.009
629856,1,2,1,1,1,4,1,5,1,,,20000000,70000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,1,2,1,0,,2,1,2,1,76,1,750.739.021.983.106
629867,1,2,1,2,1,3,2,4,4,,,,150000,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,2,0,,,1,2,1,76,1,315.310.389.232.904
629876,1,5,4,3,1,1,1,4,1,,,12000000,120000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,4,1,2,2,1,1,2,3,2,1,2,1,76,1,13.502.961.668.009
629877,1,2,1,3,1,1,1,4,4,,,,50000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,3,2,1,2,3,76,1,13.502.961.668.009
629879,1,3,2,6,,1,1,5,4,,,,140000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,3,2,1,2,2,76,1,258.150.340.060.062
629880,1,4,1,6,,1,9,4,1,,,8000000,60000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,,1,2,1,76,1,13.502.961.668.009
629881,1,3,2,2,1,1,1,1,4,,,,150000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,3,1,2,2,1,1,1,2,1,1,2,1,76,1,239.884.749.330.272
629883,1,3,2,2,1,1,1,4,1,,,13000000,150000,,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,76,1,196.976.522.099.857
629892,1,2,2,2,2,1,1,1,3,,,,,150000,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,76,1,750.739.021.983.106
629906,1,3,2,4,1,3,1,5,1,,,18000000,60000,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,5,2,1,2,2,2,1,1,,2,1,2,1,76,1,243.069.042.740.567
629916,1,2,2,2,1,1,9,4,4,,,,70000,,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,3,2,1,2,1,76,1,557.557.657.934.255
629917,1,2,1,2,1,1,1,,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,2,6,76,1,261.734.938.262.714
629919,1,3,1,2,1,1,1,1,1,,,12000000,60000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,7,1,1,2,2,1,1,1,2,2,1,2,1,76,1,750.739.021.983.106
629920,1,2,1,6,,4,1,4,4,,,,40000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,1,1,2,3,2,1,2,4,76,1,196.976.522.099.857
629921,1,2,2,2,1,1,1,4,1,,,40000000,100000,,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,2,3,76,1,13.502.961.668.009
629922,1,3,2,2,1,1,1,4,1,,,15000000,80000,,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,1,2,3,76,1,13.502.961.668.009
629923,1,1,1,6,,4,9,5,5,,,,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,76,1,750.739.021.983.106
629949,1,2,2,2,1,4,6,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,76,1,646.048.980.317.074
629950,1,5,3,2,1,4,6,5,4,,,,120000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,4,3,1,2,2,2,2,1,,,1,2,1,76,1,294.673.009.183.133
629952,1,5,2,2,1,3,6,5,4,,,,100000,,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,4,6,1,2,2,2,2,2,,,1,2,1,76,1,42.985.876.678.528
629953,1,2,2,2,1,4,1,5,4,,,,70000,,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,76,1,294.673.009.183.133
629955,1,3,1,2,1,3,1,4,4,,,,60000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,76,1,294.673.009.183.133
629956,1,3,1,2,1,3,1,,4,,,,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,3,3,1,2,2,2,1,0,,1,1,2,6,76,1,294.673.009.183.133
629957,1,2,1,2,1,1,1,4,4,,,,60000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,4,1,2,2,1,1,2,1,1,1,2,1,76,1,57.118.004.007.196
629958,1,3,2,2,1,1,1,4,1,,,25000000,70000,,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,4,2,1,2,2,1,1,2,1,1,1,2,1,76,1,123.762.663.856.916
629959,1,2,1,2,1,1,1,4,4,,,,60000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,1,1,2,1,1,1,2,1,76,1,123.762.663.856.916
629962,1,6,5,2,1,1,1,4,1,,,30000000,200000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,4,4,1,2,2,1,1,2,1,1,1,2,1,76,1,294.673.009.183.133
629968,1,3,2,2,1,3,4,5,1,,,30000000,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,76,1,294.673.009.183.133
629969,1,2,2,2,1,4,4,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,76,1,646.048.980.317.074
629970,1,3,2,2,1,4,4,4,1,,,20000000,80000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,76,1,457.204.213.932.318
629971,1,3,1,2,1,3,4,4,1,,,23000000,180000,,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,76,1,57.118.004.007.196
629972,1,5,2,2,1,4,4,3,4,,,,80000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,2,2,2,2,,,1,2,1,76,1,294.673.009.183.133
629973,1,6,3,3,1,3,4,4,1,,,40000000,200000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,76,1,294.673.009.183.133
630001,1,3,1,2,1,5,6,4,4,,,,100000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,76,1,294.673.009.183.133
630002,1,3,1,2,1,3,6,5,1,,,98,100000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,3,1,2,2,2,2,1,,,1,2,1,76,1,294.673.009.183.133
630003,1,3,1,2,1,4,6,5,4,,,,70000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,1,76,1,57.118.004.007.196
630004,1,7,4,2,1,4,6,4,4,,,,800000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,76,1,123.762.663.856.916
630007,1,3,1,2,1,4,1,5,4,,,,70000,,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,0,,1,1,2,1,76,1,294.673.009.183.133
630008,1,4,3,2,1,3,1,5,4,,,,100000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,1,,1,1,2,1,76,1,439.038.235.638.012
630009,1,2,1,2,1,1,1,4,4,,,,100000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,1,1,2,1,1,1,2,1,76,1,294.673.009.183.133
