DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;P750S1;P750S1A1;P750S2;P750S2A1;P750S3;P750S3A1;P750S4;AREA;MES;P1661S1;P1661S1A1;P1661S2;P1661S2A1;P1661S3;P1661S3A1;P1661S4;P1661S4A1;P1661S4A2;DPTO;fex_c_2011
3933097;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;296,37941901165
3933097;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;296,37941901165
3933097;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;296,37941901165
3933098;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;296,37941901165
3933098;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;296,37941901165
3933098;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;296,37941901165
3933099;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;218,081932458148
3933099;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;218,081932458148
3933099;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1500000;2;1;2; ;2; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;218,081932458148
3933100;1;1;1;95;1;1;1; ;750000;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;239,962791465691
3933100;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;239,962791465691
3933101;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;251,313723049153
3933101;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;251,313723049153
3933101;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;251,313723049153
3933101;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;251,313723049153
3933102;1;1;1;95;1;2;1; ;2200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;334,17548977624
3933103;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;325,545376464386
3933103;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;325,545376464386
3933105;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;254,517515108791
3933105;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;254,517515108791
3933105;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;254,517515108791
3933107;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;12000000;2;1;2; ;2; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;226,712045770003
3933107;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;226,712045770003
3933108;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;404,065188600158
3933108;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;404,065188600158
3933108;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;404,065188600158
3933109;1;1;1;95;1;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;245,887401796937
3933109;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;245,887401796937
3933109;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;245,887401796937
3933109;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;245,887401796937
3933110;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;266,222671302508
3933110;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;266,222671302508
3933111;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;174,658965806032
3933111;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;174,658965806032
3933111;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;174,658965806032
3933112;1;1;1;95;1;1;2; ; ;180000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;341,667440556418
3933112;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;341,667440556418
3933112;2;1;2;95;1;2;1; ;750000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;341,667440556418
3933113;1;1;1;95;1;1;1; ;800000;500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;02; ; ; ; ; ; ; ; ; ;73;270,721542427118
3933114;1;1;1;95;1;1;2; ; ;700000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;164,91270584191
3933114;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;164,91270584191
3933114;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;164,91270584191
3933114;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;164,91270584191
3933114;1;5;1;95;1;1;2; ; ;500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;164,91270584191
3933115;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;169,04829917271
3933115;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;169,04829917271
3933115;2;1;2;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;169,04829917271
3933115;3;1;3;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;169,04829917271
3933116;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;124,834722675811
3933116;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;124,834722675811
3933117;1;1;1;95;1;2;1; ;1050000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;153,6602764616
3933117;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;153,6602764616
3933117;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;153,6602764616
3933117;1;4;1;95;2; ; ; ; ; ; ;1;2;1; ;100000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;153,6602764616
3933117;1;5;1;95;2; ; ; ; ; ; ;1;2;1; ;30000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;153,6602764616
3933117;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;153,6602764616
3933118;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;233,164198692909
3933118;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;233,164198692909
3933118;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;233,164198692909
3933119;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;219,614901609625
3933120;1;1;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;137,46441744505
3933120;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;137,46441744505
3933120;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;137,46441744505
3933121;1;1;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;154,319951590689
3933121;1;2;1;95;1;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;154,319951590689
3933122;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;260,028377646592
3933122;1;2;1;95;1;2;2;350000; ; ;1;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;260,028377646592
3933123;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;8500000;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;205,548020406998
3933123;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;8400000;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;205,548020406998
3933124;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3650000;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;191,823876208568
3933125;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;219,614901609625
3933126;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;156,791666408808
3933126;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;156,791666408808
3933126;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;156,791666408808
3933126;1;4;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;52;02; ; ; ; ;1;900000; ; ; ;52;156,791666408808
3933127;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1200000;3000000;2;1;2; ;2; ; ;1;1200000; ; ; ;52;02;1;1200000; ; ; ; ; ; ; ;52;271,690069354933
3933127;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;271,690069354933
3933127;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;271,690069354933
3933127;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;271,690069354933
3933127;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;271,690069354933
3933128;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;151,18856164348
3933128;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;151,18856164348
3933128;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;151,18856164348
3933128;1;4;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000;98;2;1;2; ;2; ; ;1;900000; ; ; ;52;02; ; ; ; ;1;900000; ; ; ;52;151,18856164348
3933129;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;116,370946238512
3933129;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;116,370946238512
3933129;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;52;02; ; ; ; ;1;900000; ; ; ;52;116,370946238512
3933130;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;144,161971639569
3933130;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;144,161971639569
3933130;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;144,161971639569
3933131;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;118,830078716045
3933131;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;120000;600000;2;1;2; ;2; ; ;1;120000; ; ; ;52;02; ; ;1;120000; ; ; ; ; ;52;118,830078716045
3933131;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;118,830078716045
3933131;1;5;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;52;02; ; ; ; ;1;900000; ; ; ;52;118,830078716045
3933132;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;500000;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;223,773575808236
3933132;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;223,773575808236
3933132;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;600000;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;223,773575808236
3933133;1;1;1;95;1;2;1; ;700000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;154,319951590689
3933133;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;154,319951590689
3933134;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;90000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;202,759367463986
3933134;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;202,759367463986
3933135;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;208,019735225117
3933135;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;208,019735225117
3933135;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;208,019735225117
3933135;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;208,019735225117
3933136;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;211,151125172326
3933136;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;211,151125172326
3933137;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;218,177715176237
3933137;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;218,177715176237
3933137;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1200000; ;2;2;2; ;2; ; ;1;1200000; ; ; ;52;02; ; ; ; ; ; ;1;ICETEX;1200000;52;218,177715176237
3933138;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;98; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;255,352119328638
3933138;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;40000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;255,352119328638
3933138;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;255,352119328638
3933139;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;176,333025111272
3933139;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;176,333025111272
3933139;1;3;1;95;1;2;2;50000; ; ;1;1;1;2; ; ; ;120000; ;2;2;2; ;2; ; ;1;120000; ; ; ;52;02;1;120000; ; ; ; ; ; ; ;52;176,333025111272
3933140;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;163,180396079324
3933140;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;260000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;163,180396079324
3933140;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;163,180396079324
3933141;1;1;1;95;1;1;2; ; ;1000000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;110,450903348292
3933141;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;110,450903348292
3933141;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;110,450903348292
3933141;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;110,450903348292
3933141;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;110,450903348292
3933142;1;1;1;95;1;1;2; ; ;98;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;173,647200554446
3933142;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;173,647200554446
3933142;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;173,647200554446
3933143;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;162,052034169939
3933143;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;162,052034169939
3933143;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;960000;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;162,052034169939
3933143;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;162,052034169939
3933143;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;162,052034169939
3933143;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;162,052034169939
3933144;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;84000;1; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;240,085479749689
3933144;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;240,085479749689
3933144;1;5;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;52;02; ; ; ; ;1;900000; ; ; ;52;240,085479749689
3933144;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;240,085479749689
3933144;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;240,085479749689
3933145;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;201,832521016612
3933146;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;52;02; ; ; ; ; ; ; ; ; ;52;166,57658435459
