DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;AREA;fex_c_2011
2534596;1;4;3;1;1;1;1;1;4;1; ; ;74000000;400000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;3;2;1;01;1;10;05;1;05;1165,85381669554
2534597;1;2;1;1;1;1;1;1;4;3; ; ; ; ;80000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;1;10;05;1;05;996,107980667797
2534598;1;4;2;1;1;1;1;1;4;3; ; ; ; ;280000;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;1;10;05;1;05;947,963401601011
2534599;1;4;1;1;1;1;1;1;1;3; ; ; ; ;100000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;7;1;01;1;10;05;1;05;1138,64946289921
2534600;1;4;3;1;1;1;1;1;1;1; ; ;70000000;600000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;3;2;1;01;1;10;05;1;05;1049,9668351404
2534601;1;2;1;1;1;1;1;1;3;4; ; ; ;100000; ;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;2;1;1;1;1;1;2;2;1;01;1;10;05;1;05;1281,19094513062
2534602;1;1;1;1;1;1;1;1;4;4; ; ; ;200000; ;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;2;2;1;01;1;10;05;1;05;1138,64946289921
2534603;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;6;1;2;1;4;1;1;1;1;1;2;2;1;01;1;10;05;1;05;987,658627612658
2534604;1;3;3;1;1;1;1;1;1;3; ; ; ; ;280000;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;2;1;2;2;1;3;2;2; ;4;1;2;1;2;1;2;1;1;1;2;2;1;01;1;10;05;1;05;1276,39705408408
2534605;1;3;2;1;1;1;1;1;3;1; ; ;35000000;280000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;1;10;05;1;05;1262,81308233413
2534606;1;4;3;1;1;1;1;1;4;1; ; ;65000000;400000; ;1;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;5;1;2;1;4;1;2;1;1;1;3;2;1;01;1;10;05;1;05;614,234533701097
2534607;1;3;2;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;3;7;1;01;1;10;05;1;05;770,269536888439
2534608;1;5;3;1;1;1;1;1;3;1; ; ;80000000;450000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;4;2;2; ;6;1;1;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;426,775728827195
2534609;1;2;1;1;1;1;1;1;3;1; ; ;98000;100000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;5;1;2;1;1;1;1;1;1;1;1;3;1;01;1;10;08;1;08;655,568102582117
2534610;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;6;1;2;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;684,970171141191
2534611;1;3;2;1;1;1;1;1;3;3; ; ; ; ;220000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;652,118866275659
2534612;1;4;3;1;1;1;1;1;3;1; ; ;30000000;3000000; ;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;566,254939596264
2534613;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;602,526381473837
2534614;1;4;3;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;589,341113491155
2534615;1;4;2;1;2;1;1;1;3;1; ; ;98;200000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;593,82701807544
2534615;2;1;1;1;2;1;1;1;3;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;4;2; ; ; ; ; ; ; ; ; ; ;1;01;1;10;08;1;08;593,82701807544
2534616;1;3;2;1;1;1;1;1;3;1; ; ;98;98; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;6;1;2;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;541,522114494658
2534617;1;2;1;1;1;1;1;1;3;3; ; ; ; ;120000;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;615,847424398087
2534618;1;2;1;1;1;1;1;1;3;3; ; ; ; ;120000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;2;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;691,542155937449
2534619;1;5;4;1;1;1;1;1;3;1; ; ;98;450000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;324,902374369284
2534620;1;4;3;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;563,470135948084
2534621;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;2;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;507,159347510176
2534622;1;3;1;1;1;1;1;1;3;3; ; ; ; ;270000;1;2;1;1;1;2;2;2;1;1;2;2;1;2;2;2;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;578,70551922101
2534623;1;5;2;1;1;1;1;1;3;1; ; ;90000000;4500000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;546,582637171965
2534625;1;3;2;1;1;1;1;1;3;1; ; ;98;200000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;1;10;08;1;08;606,645241922085
2534626;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;7;1;1;1;2;1;1;1;1;1;2;3;1;01;1;10;08;1;08;455,989867115434
2534627;1;4;3;1;1;1;1;1;3;1; ; ;40000000;200000; ;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;1;10;08;1;08;546,919981927722
2534628;1;3;2;1;1;1;1;1;3;1; ; ;18000000;200000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;10;08;1;08;592,761250503196
2534629;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;565,887895460228
2534630;1;5;2;1;2;1;1;1;3;1; ; ;30000000;200000; ;2;2;1;2;2;2;1;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;7;1;1;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;613,392156648456
2534630;2;1;1;1;2;1;1;1;3;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;5;2; ; ; ; ; ; ; ; ; ; ;1;01;1;10;08;1;08;613,392156648456
2534630;3;1;1;1;2;1;1;1;3;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;5;3; ; ; ; ; ; ; ; ; ; ;1;01;1;10;08;1;08;613,392156648456
2534631;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;1;10;08;1;08;455,255778843361
2534632;1;4;3;1;1;1;1;1;3;1; ; ;120000000;700000; ;1;2;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;1;10;08;1;08;546,582637171965
2534633;1;4;3;1;1;1;1;1;3;1; ; ;98;700000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;396,556930273588
2534634;1;3;3;1;1;1;1;1;3;1; ; ;90000000;1000000; ;1;2;1;1;2;1;2;1;1;1;2;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;1;10;08;1;08;546,582637171965
2534635;1;3;3;1;1;1;1;1;3;1; ; ;98;98; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;602,526381473837
2534636;1;3;3;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;7;1;2;1;4;1;1;1;1;1;2;2;1;01;1;10;08;1;08;646,869339269582
2534637;1;5;5;1;1;1;1;1;3;1; ; ;20000000;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;19;1;1;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;873,768651698726
2534638;1;2;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;612,060243250009
2534639;1;3;2;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;487,775404408722
2534640;1;4;3;1;1;1;1;1;3;1; ; ;98;98; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;455,255778843361
2534641;1;2;1;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;580,211315884375
2534642;1;2;1;1;1;1;1;1;3;3; ; ; ; ;430000;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;578,735218601289
2534643;1;2;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;1;1;1;1;1;1;3;3;1;01;1;10;08;1;08;533,765013411183
2534644;1;1;1;2;1;1;1;1;3;4; ; ; ;120000; ;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;526,831649934475
2534645;1;2;2;1;1;1;1;1;3;4; ; ; ;180000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;1;1;1;01;1;10;08;1;08;553,705004977443
2534646;1;2;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;5;1;2;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;629,399736516805
2534647;1;3;3;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;1;1;1;01;1;10;08;1;08;439,424390872111
2534648;1;2;2;2;1;1;1;1;3;1; ; ;98;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;7;1;2;1;4;1;1;2;1;1;1;3;1;01;1;10;08;1;08;719,120499958074
2534649;1;1;1;2;1;1;1;1;3;1; ; ;12000000;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;2;1;1;1;3;1;01;1;10;08;1;08;621,94002395557
2534650;1;2;2;1;1;1;1;1;3;1; ; ;14000000;120000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;1;1;1;01;1;10;08;1;08;641,58262699959
2534651;1;3;2;1;1;1;1;1;3;1; ; ;98;1000000; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;1;10;08;1;08;481,791789130572
2534652;1;3;2;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;1;1;1;2;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;10;05;1;05;1043,28547122798
2534653;1;4;3;3;1;1;1;1;3;1; ; ;45000000;200000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;2;1;2;1;4;1;1;2;1;1;3;2;1;01;1;10;05;1;05;1076,89650465669
2534654;1;4;3;3;2;1;1;1;3;3; ; ; ; ;200000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;2;1;2;1;1;2;1;1;3;2;1;01;1;10;05;1;05;515,63018157448
2534655;1;2;2;3;1;1;1;1;1;3; ; ; ; ;200000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;2;1;1;3;2;1;01;1;10;05;1;05;1118,67632613536
2534656;1;3;1;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;2;1;01;1;10;05;1;05;1112,04888713785
2534657;1;6;5;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;6;1;2;1;4;1;1;1;1;1;2;2;1;01;1;10;05;1;05;1389,67399447792
2534658;1;4;3;1;1;1;1;1;3;1; ; ;52000000;400000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;1;10;05;1;05;1125,65726631358
2534659;1;3;2;1;1;1;1;1;1;1; ; ;120000000;500000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;1;10;05;1;05;1039,48307611383
2534660;1;2;2;1;1;1;1;1;1;3; ; ; ; ;200000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;1;10;05;1;05;1039,48307611383
2534661;1;2;2;1;1;1;1;1;1;3; ; ; ; ;400000;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;10;05;1;05;1254,59036936926
2534662;1;3;2;1;1;1;1;1;3;3; ; ; ; ;220000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;7;1;2;1;4;1;1;1;1;1;3;2;1;01;1;10;05;1;05;1285,58596547151
2534663;1;5;4;1;1;1;1;1;3;1; ; ;130000000;900000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;2;1;01;1;10;05;1;05;996,107980667797
2534664;1;1;1;1;1;1;1;6; ;3; ; ; ; ;280000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;10;05;1;05;1153,82870861652
2534665;1;4;1;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;2;1;01;1;10;05;1;05;1173,80184538037
2534668;1;4;3;1;1;1;1;1;3;1; ; ;135000000;850000; ;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;4;2;2; ;6;1;2;1;4;1;1;1;1;1;4;2;1;01;1;10;05;1;05;955,194618633494
2534669;1;3;2;1;1;1;1;1;3;1; ; ;60000000;700000; ;1;1;1;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;2;1;01;1;10;05;1;05;1055,92850204358
2534670;1;4;3;1;1;1;1;1;3;1; ; ;230000000;1200000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;10;05;1;05;976,134843903949
2534671;1;4;3;1;1;1;1;1;4;1; ; ;170000000;1100000; ;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;5;2;1;01;1;10;05;1;05;1085,11921762156
2534672;1;4;2;1;1;1;1;1;1;1; ; ;100000000;700000; ;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;5;2;1;01;1;10;05;1;05;1120,27160010272
2534673;1;4;3;1;1;1;1;1;4;1; ; ;130000000;600000; ;1;2;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;5;2;1;01;1;10;05;1;05;805,421919369601
2534674;1;4;3;1;1;1;1;1;3;1; ; ;240000000;1200000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;10;05;1;05;1254,59036936926
2534675;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;3;2;2; ;6;1;1;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;639,638587270635
2534676;1;3;2;1;1;1;1;1;3;5; ; ; ;98; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;6;1;2;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;541,522114494658
2534677;1;1;1;1;1;1;1;1;3;5; ; ; ;100000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;2;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;615,847424398087
2534678;1;4;3;1;1;1;1;1;3;5; ; ; ;150000; ;2;2;1;2;1;1;2;2;1;2;2;1;2;2;1;2;1;1;1;2;2;1;3;2;2; ;6;1;1;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;763,449706328734
2534679;1;4;2;1;1;1;1;1;3;3; ; ; ; ;230000;2;2;1;2;1;2;2;2;1;1;2;1;1;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;1;01;1;10;08;1;08;664,668800894481
2534680;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;10;08;1;08;526,831649934475
2534681;1;3;2;1;1;1;1;1;3;3; ; ; ; ;240000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;1;10;08;1;08;549,917823829366
2534682;1;3;2;2;1;1;1;1;3;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;1;2;1;1;1;3;1;01;1;10;08;1;08;491,55632001535
2534683;1;3;2;1;1;1;1;1;3;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;2;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;603,367145393062
2534684;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;617,791464127042
2534685;1;4;3;1;1;1;1;1;3;5; ; ; ;98; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;6;1;1;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;603,367145393062
2534686;1;3;2;1;1;1;1;1;3;3; ; ; ; ;170000;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;588,974069355119
2534687;1;3;1;1;1;1;1;1;3;3; ; ; ; ;170000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;1;3;1;01;1;10;08;1;08;565,887895460228
2534688;1;4;3;1;1;1;1;1;3;5; ; ; ;250000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;563,470135948084
2534689;1;3;2;1;1;1;1;1;3;1; ; ;98;98; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;1;10;08;1;08;700,940242772053
2534690;1;3;1;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;578,70551922101
2534691;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;550,255768670986
2534692;1;4;3;1;1;1;1;1;3;2; ;430000;98;300000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;619,634605546164
2534693;1;3;2;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;08;1;08;454,918434087604
2534694;1;4;3;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;9;1;2;1;2;1;1;1;1;1;2;3;1;01;1;10;08;1;08;424,708349071476
2534695;1;4;1;1;2;1;1;1;2;1; ; ;98;98; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;2;3;1;01;1;10;08;1;08;675,037422447082
2534695;2;1;1;1;2;1;1;2;2;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;7;2; ; ; ; ; ; ; ; ; ; ;1;01;1;10;08;1;08;675,037422447082
2534695;3;1;1;1;2;1;1;1;2;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;3; ; ; ; ; ; ; ; ; ; ;1;01;1;10;08;1;08;675,037422447082
