DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4156378;1;3;1;10;2;2;8;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;13;1484,8949137708
4156378;1;4;1;10;2;1;5;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;13;1484,8949137708
4156378;1;5;1;10;2;2;12;2012;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1484,8949137708
4156379;1;1;1;10;1;1;4;1984;32;1;2;2;2; ; ; ; ;1;1;2; ;3;5; ; ;2;5;09;13;1838,90813560984
4156379;1;2;1;10;2;2;7;1981;35;2;2;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;09;13;1838,90813560984
4156379;1;3;1;10;3;1;6;2000;16;3;6;2;1;4; ; ; ;1;1;1;1;4;8; ; ;2;8;09;13;1838,90813560984
4156379;1;4;1;10;4;1;4;2002;14;3;6;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;09;13;1838,90813560984
4156379;1;5;1;10;5;2;4;2006;10;3;6;1; ; ;3; ; ;1;1;1;1;3;3; ; ;2;3;09;13;1838,90813560984
4156379;1;6;1;10;2;2;1;2013;3;3; ;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;09;13;1838,90813560984
4156379;1;7;1;10;2;2;9;2015;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1838,90813560984
4156380;1;1;1;10;1;1;1;1987;29;1;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1366,02965582436
4156381;1;1;1;10;1;1;12;1947;68;1;3;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;09;13;1376,72403403099
4156382;1;1;1;10;1;1;10;1978;37;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1625,11932748334
4156382;1;2;1;10;2;1;11;2003;12;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;13;1625,11932748334
4156382;1;3;1;10;3;1;7;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;13;1625,11932748334
4156382;1;4;1;10;4;1;2;1945;71;5;5;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1625,11932748334
4156383;1;1;1;10;1;2;7;1970;46;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;09;13;1340,62790335693
4156383;1;2;1;10;2;1;7;1977;39;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;13;1340,62790335693
4156383;1;3;1;10;1;1;12;1992;23;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1340,62790335693
4156383;1;4;1;10;4;1;10;1996;19;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;1340,62790335693
4156383;1;5;1;10;5;2;7;1999;17;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;13;1340,62790335693
4156383;1;6;1;10;6;2;8;2000;16;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1340,62790335693
4156383;1;7;1;10;7;2;7;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;13;1340,62790335693
4156384;1;1;1;10;1;2;5;1971;45;1;4;1; ; ;3; ; ;1;1;2; ;3;1; ; ;2;1;09;13;1784,20162071912
4156384;1;2;1;10;2;1;10;1994;21;3;6;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;09;13;1784,20162071912
4156384;1;3;1;10;1;2;2;2007;9;3; ;1; ; ;3; ; ;1;1;1;1;3;3; ; ;2;3;09;13;1784,20162071912
4156384;1;4;1;10;1;1;11;2010;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;09;13;1784,20162071912
4156385;1;1;1;10;1;1;1;1990;26;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1304,61228886065
4156385;1;2;1;10;2;2;8;1999;17;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;13;1304,61228886065
4156386;1;1;1;10;1;1;4;1989;27;1;2;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;09;13;1646,03872610778
4156386;1;2;1;10;2;2;11;1993;22;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1646,03872610778
4156386;1;3;1;10;2;2;11;2012;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1646,03872610778
4156386;1;4;1;10;2;1;5;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1646,03872610778
4156387;1;1;1;10;1;1;2;1991;25;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1458,31597694503
4156387;1;2;1;10;2;2;12;1997;18;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;13;1458,31597694503
4156387;1;3;1;10;2;1;2;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1458,31597694503
4156388;1;1;1;10;1;1;11;1964;51;1;3;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;09;13;778,258287240154
4156388;1;2;1;10;2;2;8;1971;45;2;3;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;09;13;778,258287240154
4156388;1;3;1;10;3;1;3;1989;27;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;778,258287240154
4156388;1;4;1;10;4;2;10;1996;19;3;6;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;09;13;778,258287240154
4156388;1;5;1;10;5;2;10;1998;17;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;778,258287240154
4156388;1;6;1;10;6;2;2;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;09;13;778,258287240154
4156388;1;7;1;10;2;2;2;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;09;13;778,258287240154
4156388;1;8;1;10;8;1;8;1987;29;9;6;2;2; ; ; ; ;1;1;2; ;3;5; ; ;2;5;09;13;778,258287240154
4156389;1;1;1;10;1;2;8;1982;34;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1381,35781650829
4156389;1;2;1;10;2;2;4;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;09;13;1381,35781650829
4156389;1;3;1;10;3;1;8;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;09;13;1381,35781650829
4156390;1;1;1;10;1;1;7;1988;28;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1646,03872610778
4156390;1;2;1;10;2;2;1;1994;22;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1646,03872610778
4156390;1;3;1;10;2;1;2;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1646,03872610778
4156390;1;4;1;10;2;2;10;2015;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1646,03872610778
4156391;1;1;1;10;1;1;11;1986;29;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1832,28738041681
4156391;1;2;1;10;2;2;8;1987;29;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;13;1832,28738041681
4156391;1;3;1;10;2;1;11;2010;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;09;13;1832,28738041681
4156391;1;4;1;10;2;1;9;2016;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1832,28738041681
4156391;1;5;1;10;5;1;5;1996;20;5;6;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;09;13;1832,28738041681
4156391;1;6;1;10;6;1;8;1995;21;8;6;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;09;13;1832,28738041681
4156392;1;1;1;10;1;1;12;1978;37;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;13;1444,90982329354
4156392;1;2;1;10;2;2;5;1974;42;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;13;1444,90982329354
4156392;1;3;1;10;3;2;8;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;09;13;1444,90982329354
4156392;1;4;1;10;4;2;2;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;13;1444,90982329354
4156392;1;5;1;10;2;2;9;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;09;13;1444,90982329354
4156392;1;6;1;10;2;2;6;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1444,90982329354
4156393;1;1;1;10;1;1;10;1975;40;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;2032,59691417147
4156393;1;2;1;10;2;2;5;1980;36;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;2032,59691417147
4156393;1;3;1;10;3;1;10;1997;18;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;2032,59691417147
4156393;1;4;1;10;1;1;1;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;13;2032,59691417147
4156393;1;5;1;10;1;1;1;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;09;13;2032,59691417147
4156393;1;6;1;10;1;2;11;2006;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;13;2032,59691417147
4156393;1;7;1;10;1;1;3;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;2032,59691417147
4156394;1;1;1;10;1;1;1;1970;46;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1524,88000424805
4156394;1;2;1;10;2;2;3;1968;48;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1524,88000424805
4156394;1;3;1;10;3;1;7;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;13;1524,88000424805
4156394;1;4;1;10;4;1;2;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;09;13;1524,88000424805
4156395;1;1;1;10;1;2;5;1965;51;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1307,86654281468
4156395;1;2;1;10;2;1;9;1997;19;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1307,86654281468
4156395;1;3;1;10;3;2;1;2002;14;3;6;1; ; ;3; ; ;2;1;1;2;4;7; ; ;2;7;09;13;1307,86654281468
4156395;1;4;1;10;4;1;8;1953;63;9;4;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1307,86654281468
4156396;1;1;1;10;1;1;12;1964;51;1;4;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;09;13;1366,02965582436
4156397;1;1;1;10;1;1;4;1986;30;1;2;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;09;13;1304,61228886065
4156397;1;2;1;10;2;2;11;1992;23;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1304,61228886065
4156398;1;1;1;10;1;1;9;1961;55;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1656,7331043144
4156398;1;2;1;10;2;2;7;1999;17;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1656,7331043144
4156398;1;3;1;10;2;1;5;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1656,7331043144
4156398;1;4;1;10;2;2;11;2015;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1656,7331043144
4156399;1;1;1;10;1;1;8;1982;34;1;6;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;09;13;1292,53838213075
4156399;1;2;1;10;2;1;9;1957;59;5;4;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1292,53838213075
4156400;1;1;1;10;1;1;12;1960;55;1;6;2;1;36; ; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1376,72403403099
4156401;1;1;1;10;1;1;10;1983;32;1;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;1366,02965582436
4156402;1;1;1;10;1;1;8;1958;58;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1202,99343710209
4156402;1;2;1;10;2;2;9;1973;43;2;3;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;09;13;1202,99343710209
4156403;1;1;1;10;1;1;3;1985;31;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;1284,58538001613
4156403;1;2;1;10;2;2;6;1988;28;2;2;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;09;13;1284,58538001613
4156403;1;3;1;10;2;2;9;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;09;13;1284,58538001613
4156403;1;4;1;10;2;1;4;2010;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;09;13;1284,58538001613
4156404;1;1;1;10;1;2;9;1964;52;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1535,57438245468
4156404;1;2;1;10;2;1;10;1957;58;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1535,57438245468
4156404;1;3;1;10;3;1;7;2000;16;3;6;2;1;36; ; ; ;2;1;2; ;3;4; ; ;2;4;09;13;1535,57438245468
4156404;1;4;1;10;4;1;4;2001;15;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1535,57438245468
4156405;1;1;1;10;1;1;8;1982;34;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;1380,02180805821
4156405;1;2;1;10;2;2;3;1967;49;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1380,02180805821
4156405;1;3;1;10;2;2;11;2012;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1380,02180805821
4156406;1;1;1;10;1;1;8;1972;44;1;4;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;13;1333,19707821554
4156406;1;2;1;10;2;1;6;1999;17;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;13;1333,19707821554
4156406;1;3;1;10;1;2;6;1939;77;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1333,19707821554
4156407;1;1;1;10;1;2;7;1994;22;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1867,78053634889
4156407;1;2;1;10;2;1;7;1986;30;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1867,78053634889
4156407;1;3;1;10;1;2;7;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;09;13;1867,78053634889
4156407;1;4;1;10;1;2;4;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1867,78053634889
4156407;1;5;1;10;1;2;9;2016;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1867,78053634889
4156408;1;1;1;10;1;2;3;1960;56;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1497,08226664453
4156408;1;2;1;10;2;2;7;1995;21;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1497,08226664453
4156408;1;3;1;10;2;1;8;2014;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1497,08226664453
4156408;1;4;1;10;2;1;10;2015;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1497,08226664453
4156409;1;1;1;10;1;1;12;1950;65;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1557,00665894113
4156409;1;2;1;10;2;2;4;1975;41;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1557,00665894113
4156409;1;3;1;10;3;1;2;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;13;1557,00665894113
4156409;1;4;1;10;2;2;6;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;09;13;1557,00665894113
4156410;1;1;1;10;1;1;8;1953;63;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1246,44917585097
4156410;1;2;1;10;2;2;10;1986;29;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;09;13;1246,44917585097
4156410;1;3;1;10;3;1;12;2000;15;3;6;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;09;13;1246,44917585097
4156410;1;4;1;10;4;2;5;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;13;1246,44917585097
4156410;1;5;1;10;5;2;5;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;09;13;1246,44917585097
4156411;1;1;1;10;1;1;2;1977;39;1;3;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;09;13;1844,87416500873
4156411;1;2;1;10;2;2;11;1980;35;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1844,87416500873
4156411;1;3;1;10;3;1;12;1999;16;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;09;13;1844,87416500873
4156411;1;4;1;10;4;1;7;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;13;1844,87416500873
4156411;1;5;1;10;5;1;4;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;09;13;1844,87416500873
4156411;1;6;1;10;2;1;11;2014;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1844,87416500873
4156412;1;1;1;10;1;1;12;1968;47;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1512,29321965613
4156412;1;2;1;10;2;2;10;1973;42;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;1512,29321965613
4156412;1;3;1;10;2;1;5;1999;17;3;6;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;09;13;1512,29321965613
4156412;1;4;1;10;2;1;6;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1512,29321965613
4156413;1;1;1;10;1;1;11;1982;33;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1712,6027534108
4156413;1;2;1;10;2;2;5;1987;29;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1712,6027534108
4156413;1;3;1;10;3;1;9;2004;12;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1712,6027534108
4156413;1;4;1;10;2;1;3;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;13;1712,6027534108
4156413;1;5;1;10;2;2;4;2010;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;09;13;1712,6027534108
4156414;1;1;1;10;1;1;11;1986;29;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1512,29321965613
4156414;1;2;1;10;2;2;8;1983;33;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1512,29321965613
4156414;1;3;1;10;3;1;3;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;13;1512,29321965613
4156414;1;4;1;10;2;1;12;2007;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;09;13;1512,29321965613
4156415;1;1;1;10;1;1;9;1993;23;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1929,05981690897
4156415;1;2;1;10;2;2;2;1974;42;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1929,05981690897
4156415;1;3;1;10;3;1;11;2002;13;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;1929,05981690897
4156415;1;4;1;10;4;1;12;2003;12;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1929,05981690897
4156415;1;5;1;10;2;1;12;2012;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1929,05981690897
4156416;1;1;1;10;1;1;3;1960;56;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;1543,01450670728
4156416;1;2;1;10;2;1;3;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;13;1543,01450670728
4156417;1;1;1;10;1;1;12;1975;40;1;2;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;09;13;1903,79615084518
4156417;1;2;1;10;2;2;4;1975;41;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;09;13;1903,79615084518
4156417;1;3;1;10;3;1;12;1996;19;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;09;13;1903,79615084518
4156417;1;4;1;10;4;2;2;1998;18;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;09;13;1903,79615084518
4156417;1;5;1;10;5;2;6;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;09;13;1903,79615084518
4156417;1;6;1;10;6;2;9;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;09;13;1903,79615084518
4156417;1;7;1;10;7;1;2;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;09;13;1903,79615084518
4156417;1;8;1;10;2;2;10;2007;8;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;09;13;1903,79615084518
4156417;1;9;1;10;2;2;2;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1903,79615084518
4156417;1;10;1;10;2;2;2;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1903,79615084518
4156418;1;1;1;10;1;2;4;1977;39;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1450,87585269243
4156418;1;2;1;10;2;1;10;1974;41;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1450,87585269243
4156418;1;3;1;10;3;1;12;1996;19;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;13;1450,87585269243
4156418;1;4;1;10;4;2;1;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;09;13;1450,87585269243
4156418;1;5;1;10;1;1;3;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;09;13;1450,87585269243
4156419;1;1;1;10;1;1;1;1979;37;1;3;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;09;13;1629,75310996064
4156419;1;2;1;10;2;2;9;1980;36;2;3;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;09;13;1629,75310996064
4156419;1;3;1;10;3;1;12;1998;17;3;6;1; ; ;3; ; ;1;1;2; ;4;6; ; ;2;6;09;13;1629,75310996064
4156419;1;4;1;10;4;2;10;2003;12;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;13;1629,75310996064
4156419;1;5;1;10;2;1;10;2005;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;13;1629,75310996064
4156419;1;6;1;10;6;1;12;2000;15;5;6;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;09;13;1629,75310996064
4156420;1;1;1;10;1;1;11;1967;48;1;2;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;09;13;1512,29321965613
4156420;1;2;1;10;2;2;9;1965;51;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1512,29321965613
4156420;1;3;1;10;3;1;9;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;13;1512,29321965613
4156420;1;4;1;10;2;1;3;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;09;13;1512,29321965613
4156421;1;1;1;10;1;1;7;1953;63;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1208,35273023051
4156421;1;2;1;10;2;1;6;1966;50;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;13;1208,35273023051
4156421;1;3;1;10;1;1;2;1991;25;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;09;13;1208,35273023051
4156422;1;1;1;10;1;1;6;1989;27;1;2;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;09;13;1458,31597694503
4156422;1;2;1;10;2;2;7;1994;22;2;2;1; ; ;3; ; ;1;1;2; ;4;7; ; ;2;7;09;13;1458,31597694503
4156422;1;3;1;10;2;1;12;2013;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;13;1458,31597694503
4156457;1;1;1;10;2;1;7;1975;41;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;05;6285,49165058189
4156457;1;2;1;10;2;2;7;1985;31;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;05;6285,49165058189
4156457;1;3;1;10;2;2;7;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;09;05;6285,49165058189
4156457;1;4;1;10;2;1;8;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;05;6285,49165058189
4156457;1;5;1;10;2;1;3;2015;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;09;05;6285,49165058189
4156458;1;1;1;10;1;2;10;1971;44;1;2;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;09;05;2797,33357404422
4156458;1;2;1;10;1;1;8;1978;38;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;09;05;2797,33357404422
4156458;1;3;1;10;1;1;6;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;09;05;2797,33357404422
4156458;1;4;1;10;1;2;7;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;09;05;2797,33357404422
4156458;1;5;1;10;1;2;12;2004;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;09;05;2797,33357404422
4156458;1;6;1;10;1;2;1;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;09;05;2797,33357404422
4156459;1;1;1;10;1;1;8;1955;61;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;09;05;3643,48227170887
4156459;1;2;1;10;1;1;11;1998;17;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;09;05;3643,48227170887
4156460;1;1;1;10;1;2;9;1977;39;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;09;05;2844,23484354118
4156460;1;2;1;10;1;1;4;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;09;05;2844,23484354118
