DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6006;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;MES;DPTO;fex_c_2011
4141906;1;4;3;1;1;1;1;1;3;5; ; ; ;400000; ;2;2;1;2;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;54;09;54;239,18155848856
4141907;1;3;2;2;1;1;1;4;4;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2; ;6;2; ;1;1;1;4;1;1;2;2;1;3;1;2;01;54;09;54;375,21343449111
4141908;1;3;2;1;1;1;1;1;3;5; ; ; ;300000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2; ;7;2; ;1;1;1;2;1;2;1;1;1;3;1;2;01;54;09;54;399,89456926625
4141909;1;3;1;1;1;1;1;1;3;5; ; ; ;300000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;54;09;54;387,57166143018
4141910;1;5;3;1;1;1;1;1;3;1; ; ;98;500000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;3; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;54;09;54;395,14569258825
4141911;1;5;2;1;1;1;1;1;3;5; ; ; ;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;3; ;5;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;54;09;54;359,2137876331
4141912;1;2;1;1;2;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1; ;4;2; ;1;4;1;2;1;2;1;1;1;3;1;2;01;54;09;54;529,308940975531
4141913;1;6;4;1;1;1;1;1;3;5; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4; ;11;2; ;1;1;1;2;1;2;1;1;1;3;1;2;01;54;09;54;399,718078723917
4141914;1;4;1;1;2;1;1;1;3;5; ; ; ;200000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1; ;2;2; ;1;4;1;4;1;2;1;1;1;3;1;2;01;54;09;54;380,642453605534
4141915;1;4;2;1;1;1;1;1;4;5; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2; ;4;2; ;1;1;1;4;1;1;2;1;1;3;1;2;01;54;09;54;342,96442614154
4141916;1;2;1;1;1;1;1;1;3;5; ; ; ;250000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;54;09;54;331,347974169407
4141917;1;1;1;1;1;1;1;1;4;5; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2; ;5;2; ;1;1;1;4;1;1;2;1;1;3;1;1;01;54;09;54;427,560591499245
4141918;1;2;1;1;1;1;1;5;5;5; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ; ;1;2; ;1;1;4;4;1;1;2;1;1;3;1;2;01;54;09;54;438,362548741602
4141919;1;4;3;1;1;1;1;3;3;1; ; ;150000000;500000; ;1;1;1;1;1;1;1;2;1;2;1;1;2;1;2;2;1;2;1;1;2;1;3; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;54;09;54;295,738480880969
4141920;1;5;3;1;1;1;1;1;3;1; ; ;98;400000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2; ;5;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;54;09;54;363,185523160821
4141921;1;3;2;1;1;1;1;1;4;1; ; ;35000000;250000; ;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;4; ;6;2; ;1;1;3;4;1;2;2;1;1;3;1;2;01;54;09;54;257,64283647518
4141922;1;6;4;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;54;09;54;228,269791671269
4141923;1;2;1;1;1;1;1;1;4;4; ; ; ;400000; ;1;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;3;2;1;1;3;1;2;01;54;09;54;347,69254093605
4141924;1;3;2;1;1;1;1;1;4;1; ; ;20000000;300000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1; ;3;2; ;1;1;1;2;1;2;2;1;1;3;1;2;01;54;09;54;356,416048313962
4141925;1;5;3;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;3; ;6;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;54;09;54;423,106711327025
4141926;1;7;5;1;1;1;1;1;4;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;2;1;1;2;1;5; ;7;2; ;1;1;1;4;1;3;2;1;1;3;1;2;01;54;09;54;389,845121135232
4141927;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;3; ;9;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;54;09;54;503,152160208586
4141928;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;1;2; ;4;2; ;1;1;1;4;1;2;2;1;1;3;1;2;01;54;09;54;409,801899221112
4141929;1;4;1;1;1;1;1;1;3;1; ; ;98;350000; ;2;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;54;09;54;340,763333111404
4141930;1;4;2;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;1;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;54;09;54;296,901653624628
4141931;1;4;1;1;1;1;1;1;4;1; ; ;98;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;2;2;1;1;3;1;2;01;54;09;54;387,57166143018
4141932;1;2;1;1;1;1;1;1;4;5; ; ; ;300000; ;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;2;2;1;1;3;1;2;01;54;09;54;402,550279729755
4141933;1;1;1;1;2;1;1;6; ;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1; ;1;2; ;1;4;1;4;1;4;1;1;1;3;1;1;01;54;09;54;324,09635467805
4141934;1;2;1;1;1;1;1;6; ;3; ; ; ; ;350000;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1; ;1;2; ;1;2;1;4;1;4;2;1;1;3;1;2;01;54;09;54;438,362548741602
4141935;1;3;2;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;54;09;54;353,458576017037
4141936;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;4;2; ;1;1;5;4;1;1;1;1;1;3;1;2;01;54;09;54;482,323214338388
4141937;1;3;2;1;1;1;1;1;3;5; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1; ;2;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;54;09;54;455,029527174957
4141939;1;4;2;1;1;1;1;1;4;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;2;1;1;3;1;2;01;54;09;54;349,486840489316
4141940;1;6;3;1;1;1;1;1;4;5; ; ; ;400000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;3;2;1;1;3;1;2;01;54;09;54;239,18155848856
4141941;1;5;3;1;1;1;10;1;4;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;2; ;6;2; ;1;2;1;4;1;3;2;1;1;3;1;2;01;54;09;54;478,840465330821
4141942;1;4;2;1;1;1;1;1;4;1; ; ;60000000;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3; ;3;2; ;1;1;1;4;1;3;2;1;1;3;1;2;01;54;09;54;353,458576017037
4141943;1;2;2;1;1;1;1;1;4;4; ; ; ;200000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;2;1;1;3;1;2;01;54;09;54;368,259795998245
4141944;1;1;1;1;2;1;1;6; ;4; ; ; ;300000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;3;1;4;1;4;2;1;1;3;1;2;01;54;09;54;438,362548741602
4141946;1;1;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;2;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1; ;1;2; ;1;3;1;4;1;4;1;1;1;3;1;2;01;54;09;54;398,483428247472
4141947;1;1;1;1;1;1;1;6; ;3; ; ; ; ;300000;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1; ;1;1;3;1;3;1;4;1;4;2;1;1;3;1;2;01;54;09;54;394,511692719751
4141948;1;3;2;1;1;1;1;1;4;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;2;1;2;2;1;2; ;3;2; ;1;2;1;4;1;3;2;1;1;3;1;2;01;54;09;54;398,578544202033
4141949;1;1;1;1;1;1;1;6; ;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1; ;1;2; ;1;3;1;4;1;4;2;1;1;3;1;2;01;54;09;54;398,483428247472
4141950;1;1;1;1;2;1;1;1;4;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ;2;2; ;1;3;1;4;1;4;2;1;1;3;1;2;01;54;09;54;380,642453605534
4141952;1;4;3;1;2;1;1;1;3;1; ; ;60000000;350000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2; ;7;2; ;1;4;1;4;1;2;1;1;1;3;1;2;01;54;09;54;371,851268163668
4141953;1;6;2;1;1;1;1;1;3;1; ; ;98;750000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;1;2;1;3; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;54;09;54;336,780774118758
4141954;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;2;1;1;2;2;2;1;1;1;1;2;2;1;2;1;1;2;1;1; ;1;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;54;09;54;438,362548741602
4141955;1;3;1;1;1;1;1;6; ;3; ; ; ; ;450000;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;2;1;1;3;1;2;01;54;09;54;398,483428247472
4141956;1;3;2;1;1;1;1;1;4;5; ; ; ;400000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2; ;2;2; ;1;2;1;4;1;2;2;1;1;3;1;2;01;54;09;54;411,178671153105
4142115;1;1;1;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;259,818041389838
4142116;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;2;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;66;09;66;298,89218840691
4142117;1;4;2;1;1;1;1;1;4;4; ; ; ;350000; ;1;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;2;1;2;1;4; ;4;2; ;1;2;1;3;1;3;2;1;1;2;1;1;01;66;09;66;265,543380578609
4142118;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;291,690393078424
4142119;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;1;2;2;2;1;2; ;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;263,723190678666
4142120;1;4;3;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;323,240608949213
4142121;1;1;1;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;2;2;1;1;2;2;1;4; ;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;344,132519754729
4142122;1;5;4;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;4; ;7;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;344,114345064252
4142123;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;2;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;346,542076885532
4142124;1;3;3;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;2;1;1;1;1;2;1;2;1;1;2;2;1;2;2;2;2;2;2;1;3; ;5;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;66;09;66;194,150638106071
4142125;1;5;4;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;4; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;09;66;189,477109232566
4142126;1;5;2;1;1;1;1;1;3;1; ; ;200000000;800000; ;2;1;2;1;1;1;1;1;2;1;1;2;1;2;2;2;2;1;2;1;1;1;3; ;3;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;66;09;66;212,192146638808
4142127;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;281,764699211404
4142128;1;4;3;1;1;1;1;1;3;1; ; ;150000000;750000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;5;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;66;09;66;370,473089098591
4142131;1;4;3;1;1;1;1;1;3;4; ; ; ;370000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;190,391128569797
4142132;1;4;3;1;1;1;1;1;3;3; ; ; ; ;280000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;222,406183310153
4142133;1;5;1;1;1;1;1;1;3;4; ; ; ;200000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;344,132519754729
4142134;1;4;3;1;1;1;1;1;3;1; ; ;90000000;400000; ;2;2;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;1;2;2;1;3; ;4;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;66;09;66;419,430411516096
4142135;1;3;1;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;09;66;169,337378694201
4142136;1;5;4;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;4; ;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;285,524208747678
4142137;1;7;6;1;1;1;1;1;3;1; ; ;100000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;3; ;10;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;09;66;152,529186368828
4142138;1;5;4;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;2;2;2;1;3; ;6;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;09;66;327,556092155182
4142140;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;394,633351421752
4142141;1;4;3;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;269,889375009412
4142142;1;3;1;1;1;1;1;1;3;3; ; ; ; ;260000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;287,93088354215
4142143;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;333,257437616361
4142144;1;4;4;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;4; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;09;66;398,478597133249
4142146;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1; ;3;1;1;1;2;1;4;1;1;1;1;1;2;1;1;01;66;09;66;394,633351421752
4142147;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;322,188798633947
4142148;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;1;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;235,631459917615
4142149;1;4;1;1;1;1;1;1;3;1; ; ;55000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1; ;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;09;66;229,319635834314
4142150;1;3;2;1;1;1;1;1;3;1; ; ;60000000;250000; ;2;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;66;09;66;342,27696092067
4142151;1;2;1;1;1;1;1;6; ;1; ; ;45000000;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;66;09;66;274,559967182133
4142152;1;3;1;1;1;1;1;1;3;3; ; ; ; ;330000;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;325,146535024379
4142153;1;3;2;1;1;1;1;1;3;3; ; ; ; ;370000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;364,220682041451
4142154;1;4;3;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;2;5;3;1;1;2;1;1;2;1;1;01;66;09;66;258,484288301893
4142155;1;3;2;1;1;1;1;1;3;3; ; ; ; ;325000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;235,631459917615
4142156;1;3;1;1;1;1;1;1;3;3; ; ; ; ;280000;1;2;2;2;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;257,432477986627
4142157;1;4;3;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;6;2; ;1;1;1;4;1;1;2;1;1;2;1;1;01;66;09;66;312,258192693192
4142158;1;1;1;1;1;1;1;1;4;1; ; ;30000000;200000; ;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;2;2;1;2; ;3;2; ;1;1;1;3;1;1;2;1;1;2;1;1;01;66;09;66;364,220682041451
4142159;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;274,705606934688
4142160;1;4;3;1;1;1;1;1;3;3; ; ; ; ;320000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2; ;4;1;1;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;361,370279768673
4142162;1;2;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;66;09;66;348,951688380788
4142162;2;2;1;1;2;1;1;1;4;3; ; ; ; ;130000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2; ;2;2; ;2;2;1;2;1;1;1;1;1;2;1;1;01;66;09;66;348,951688380788
4142166;1;4;3;1;1;1;1;1;3;2; ;500000;200000000;450000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;09;66;243,742362509598
4142167;1;4;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;229,319635834314
4142168;1;5;4;1;1;1;1;1;3;1; ; ;90000000;4500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;7;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;09;66;350,960036499873
4142169;1;4;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;09;66;259,818041389838
4142170;1;3;2;1;1;1;1;1;3;2; ;350000;60000000;300000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1; ;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;09;66;327,005030559222
4142171;1;5;4;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;4; ;6;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;09;66;231,288402187596
4142172;1;4;2;1;1;1;1;1;3;4; ; ; ;360000; ;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2; ;2;1;1;1;1;1;4;1;2;1;1;1;2;1;1;01;66;09;66;322,188798633947
4142173;1;4;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;308,963522026485
4142174;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;09;66;263,577550926112
4142175;1;3;2;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2; ;2;1;2;1;2;1;4;1;3;1;1;1;2;1;1;01;66;09;66;294,075956481635
4142176;1;4;2;1;1;1;1;1;3;1; ; ;110000000;400000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;09;66;294,075956481635
4142177;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;09;66;361,262945651019
4142178;1;3;2;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;1;1;1;1;1;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;09;66;298,89218840691
4142180;1;5;3;1;1;1;1;1;3;1; ; ;60000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;4; ;5;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;09;66;288,48194513811
