DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4140265;1;4;1;70;17;8;48;1; ;2;32;2; ;9;2;1; ; ; ; ; ; ; ; ;1;LA PENSION; ;2; ;59;58;75;1;1;7524;09;17;194,022420326388
4140266;1;3;1;70;17;40;48;1; ;2;40;1; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4542;09;17;196,580480811306
4140271;1;2;1;70;17;40;48;1; ;2;40;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4530;09;17;159,937306385272
4140287;1;1;1;70;17;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;71;1;1;7122;09;17;178,724645469124
4140289;1;2;1;70;17;8;40;1; ;2;24;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;09;17;134,093991027485
4140289;1;3;1;70;17;12;40;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;09;17;134,093991027485
4140293;1;1;1;70;17;29;40;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;57;93;1;2;9302;09;17;210,16188456509
4140297;1;4;1;70;17;3;56;1; ;2;24;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;39;92;1;1;9249;09;17;144,444708079352
4140301;1;3;1;70;17;4;4;1; ;2;8;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;15;44;66;1;1;6601;09;17;128,070937767452
4140796;1;6;1;70;23;7;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;09;23;198,804390561977
4140802;1;3;1;70;23;3;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;59;53;55;1;1;5529;09;23;180,350374982131
4140803;1;2;1;70;23;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;09;23;167,458309498518
4140814;1;2;1;70;23;7;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6021;09;23;295,329303128292
4140816;1;1;1;70;23;8;40;1; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;58;41;52;1;1;5223;09;23;243,635704808087
4140818;1;7;1;70;23;4;40;1; ;2;5;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;09;23;214,087416770053
4140819;1;2;1;70;23;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;09;23;338,012434430656
4140821;1;7;1;70;23;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;09;23;213,415574984186
4140824;1;5;1;70;23;5;40;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;09;23;175,312984597544
4140833;1;3;1;70;23;12;40;1; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;21;44;65;1;1;6512;09;23;130,602388133855
4140837;1;2;1;70;23;24;40;1; ;2;26;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;58;75;1;2;7522;09;23;383,103255812219
4140839;1;2;1;70;23;9;48;1; ;2;11;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8511;09;23;356,01078680474
4140840;1;2;1;70;23;12;40;1; ;2;98;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;09;23;338,143538653278
4140845;1;3;1;70;23;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;09;23;121,215939960884
4140847;1;3;1;70;23;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;09;23;184,354795534715
4140848;1;2;1;70;23;25;40;1; ;2;30;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;19;59;85;1;2;8511;09;23;206,523584206984
4140884;1;3;1;70;23;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;09;23;165,51389543903
4140886;1;2;1;70;23;15;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;09;23;183,343248149754
4141553;1;3;1;70;50;56;48;1; ;2;56;1; ;8;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;39;58;74;1;2;7492;09;50;109,478270920014
4141555;1;4;1;70;50;104;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;09;50;238,015352957658
4141559;1;1;1;70;50;4;48;1; ;2;4;1; ;8;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;95;95;70;1;1;7010;09;50;278,070341170398
4141572;1;3;1;70;50;58;48;1; ;2;58;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;53;45;52;1;2;5234;09;50;268,387037590302
4141578;1;3;1;70;50;156;48;1; ;2;9;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;58;45;1;2;4530;09;50;162,241405615125
4141590;1;2;1;70;50;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;09;50;272,161043127524
4141591;1;2;1;70;50;52;40;1; ;2;52;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;09;50;196,730916330597
4141603;1;2;1;70;50;27;48;4; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;09;50;194,271352246156
4141607;1;1;1;70;50;48;48;1; ;2;48;4; ;1;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;16;16;74;1;2;7494;09;50;190,386788273412
4141609;1;1;1;70;50;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;33;33;52;1;1;5235;09;50;134,719181942352
4141610;1;2;1;70;50;4;48;1; ;2;52;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;1;7524;09;50;167,633319590437
4141615;1;2;1;70;50;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;59;32;52;1;2;5231;09;50;135,950734464134
4141616;1;2;1;70;50;56;48;1; ;2;56;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;05;05;74;1;2;7414;09;50;145,411235040128
4141622;1;1;1;70;50;2;50;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;95;95;45;1;1;4521;09;50;201,984842790765
4141622;1;3;1;70;50;2;50;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;95;95;45;1;1;4522;09;50;201,984842790765
4141629;1;1;1;70;50;60;60;1; ;2;54;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;45;52;1;2;5262;09;50;109,478270920014
4141639;1;1;1;70;50;12;60;8; ;2;12;8; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0115;09;50;205,679500356111
4141644;1;2;1;70;50;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;95;95;45;1;1;4521;09;50;297,374075894939
4141645;1;1;1;70;50;13;48;1; ;2;13;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;85;85;45;1;1;4542;09;50;240,478458001222
4141651;1;1;1;70;50;32;48;4; ;2;32;1; ;6;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;58;91;1;2;9111;09;50;186,042404191945
4141659;1;4;1;70;50;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;09;50;205,101215309574
4141669;1;3;1;70;50;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;1; ;09;50;238,015352957658
4141682;1;3;1;70;50;54;48;1; ;2;54;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;52;1;2;5211;09;50;182,096939240225
4141682;1;4;1;70;50;3;48;1; ;2;3;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;400000;59;59;95;1;1;9500;09;50;182,096939240225
4141703;1;1;1;70;50;52;48;1; ;2;52;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;99;87;87;11;1;2;1120;09;50;558,279983334104
4141703;1;3;1;70;50;3;36;1; ;2;24;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;97;87;28;1;1;2811;09;50;558,279983334104
4141705;1;1;1;70;50;2;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;54;54;74;1;1;7493;09;50;430,688876655868
4141708;1;2;1;70;52;104;40;1; ;2;208;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;32;18;1;2;1810;09;52;169,734371014424
4141709;1;5;1;70;52;8;40;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5219;09;52;271,831724183752
4141731;1;7;1;70;52;8;48;1; ;2;26;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;80;19;1;1;1929;09;52;262,115500924466
4141733;1;2;1;70;52;21;48;1; ;2;21;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;55;85;1;2;8512;09;52;208,944014342267
4141744;1;1;1;70;52;8;54;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;45;1;1;4530;09;52;183,663475609012
4141748;1;2;1;70;52;52;40;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5236;09;52;181,672912809189
4141756;1;3;1;70;52;26;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;38;64;1;2;6422;09;52;248,393091626793
4141757;1;2;1;70;52;26;40;1; ;2;156;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;33;51;1;2;5153;09;52;167,743808214602
4141779;1;2;1;70;52;8;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;74;1;1;7499;09;52;219,267444878337
4141797;1;2;1;70;52;52;20;1; ;2;156;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;92;1;2;9242;09;52;214,255262855583
4141822;1;1;1;70;52;3;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;03;03;52;1;1;5272;09;52;216,044832556675
4141828;1;3;1;70;52;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;09;52;156,175220226523
4141840;1;3;1;70;52;259;40;1; ;2;34;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;08;13;80;1;2;8043;09;52;154,602804374841
4141840;1;4;1;70;52;8;16;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;09;52;154,602804374841
4141844;1;1;1;70;52;52;40;4; ;2;26;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;200000;98;98;60;1;2;6031;09;52;204,138527616427
4141852;1;7;1;70;54;5;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;52;1;1;5211;09;54;497,588900851009
4141854;1;1;1;70;54;36;48;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;36;1;2;3611;09;54;363,280639115382
4141856;1;2;1;70;54;2;30;1; ;2;22;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;93;1;1;9309;09;54;362,81617258397
4141864;1;1;1;70;54;48;84;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6031;09;54;351,904405766678
4141864;1;3;1;70;54;8;18;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5234;09;54;351,904405766678
4141878;1;3;1;70;54;20;48;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6021;09;54;371,611138860762
4141882;1;1;1;70;54;6;48;4; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;40;52;1;1;5241;09;54;351,904405766678
4141885;1;1;1;70;54;12;48;1; ;2;12;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;63;1;1;6390;09;54;273,305467366628
4141886;1;2;1;70;54;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;45;45;15;1;1;1530;09;54;374,694315364106
4141886;1;5;1;70;54;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;15;1;1;1530;09;54;374,694315364106
4141889;1;2;1;70;54;1;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;09;54;368,259795998245
4141892;1;4;1;70;54;5;30;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;09;54;451,859363465733
4141895;1;2;1;70;54;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;09;54;405,830163693391
4141898;1;1;1;70;54;3;50;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;760000;95;95;45;1;1;4521;09;54;449,358608048531
4141900;1;1;1;70;54;3;53;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;95;95;45;1;1;4522;09;54;391,951098210806
4141906;1;1;1;70;54;1;54;4; ;2;2;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;99;33;33;75;1;1;7513;09;54;239,18155848856
4141907;1;1;1;70;54;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;87;87;45;1;1;4541;09;54;375,21343449111
4141907;1;2;1;70;54;1;66;4; ;2;192;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;85;1;1;8532;09;54;375,21343449111
4141909;1;1;1;70;54;4;48;4; ;2;5;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;150000;95;95;45;1;1;4521;09;54;387,57166143018
4141910;1;4;1;70;54;18;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;09;54;395,14569258825
4141913;1;3;1;70;54;4;30;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;130000;81;81;36;1;1;3611;09;54;399,718078723917
4141917;1;1;1;70;54;13;48;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;56;56;93;1;1;9301;09;54;427,560591499245
4141917;1;2;1;70;54;32;48;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;97;93;1;2;9309;09;54;427,560591499245
4141917;1;5;1;70;54;4;54;1; ;2;15;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;93;45;1;1;4552;09;54;427,560591499245
4141918;1;1;1;70;54;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;480000;95;93;45;1;1;4552;09;54;438,362548741602
4141925;1;4;1;70;54;8;55;4; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;09;54;423,106711327025
4141926;1;2;1;70;54;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;09;54;389,845121135232
4141928;1;2;1;70;54;1;48;4; ;2;200;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;09;54;409,801899221112
4141942;1;3;1;70;54;12;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689500;39;39;52;1;1;5211;09;54;353,458576017037
4141952;1;4;1;70;54;4;20;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;45;52;1;1;5262;09;54;371,851268163668
4142128;1;2;1;70;66;52;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;2;5521;09;66;370,473089098591
4142137;1;8;1;70;66;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;83;83;31;1;2;3110;09;66;152,529186368828
4142138;1;4;1;70;66;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;09;66;327,556092155182
4142153;1;1;1;70;66;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;33;33;65;1;1;6512;09;66;364,220682041451
4142156;1;1;1;70;66;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;600000;98;98;60;1;1;6042;09;66;257,432477986627
4142168;1;2;1;70;66;4;40;3; ;2;4;3; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;120000;54;54;95;1;1;9500;09;66;350,960036499873
4142170;1;2;1;70;66;52;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;32;52;1;2;5233;09;66;327,005030559222
4142176;1;2;1;70;66;26;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;2; ;09;66;294,075956481635
4142180;1;1;1;70;66;2;48;1; ;2;2;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;98;98;60;1;1;6041;09;66;288,48194513811
4142180;1;3;1;70;66;52;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;50;55;1;2;5530;09;66;288,48194513811
4142191;1;3;1;70;66;16;48;1; ;2;16;1; ;5;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;40;45;52;1;2;5233;09;66;311,921258416917
4142204;1;1;1;70;66;24;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;2;5261;09;66;235,631459917615
4142204;1;2;1;70;66;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;09;66;235,631459917615
4142221;1;1;1;70;66;6;48;4; ;2;6;4; ;9;2;1; ; ; ; ; ; ; ; ;1;PENSION; ;2; ;19;19;85;1;1;8532;09;66;162,278286417485
4142221;1;2;1;70;66;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;06; ; ;1;1; ;09;66;162,278286417485
4142232;1;2;1;70;66;26;48;1; ;2;26;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8043;09;66;327,005030559222
4142241;1;2;1;70;66;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;09;66;298,89218840691
4142253;1;5;1;70;66;8;48;4; ;2;2;4; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;09;66;379,492612402899
4142281;1;1;1;70;68;4;48;1; ;2;4;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;980000;95;95;45;1;1;4521;09;68;632,919936621457
4142284;1;4;1;70;68;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;80;80;19;1;1;1929;09;68;393,611916533756
4142308;1;2;1;70;68;6;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;07;07;85;1;1;8511;09;68;463,336544926973
4142311;1;1;1;70;68;4;48;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;55;1;1;5521;09;68;587,466553768299
4142320;1;3;1;70;68;4;48;1; ;2;96;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8011;09;68;647,669281059259
4142326;1;1;1;70;68;8;48;1; ;2;24;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4530;09;68;604,778222097022
4142332;1;1;1;70;68;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;65;1;2;6512;09;68;446,084416703612
4142336;1;3;1;70;68;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;09;68;585,280614247581
4142341;1;2;1;70;68;4;48;1; ;2;144;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;38;64;1;1;6421;09;68;1043,25050999953
4142358;1;2;1;70;68;4;48;1; ;2;8;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;55;55;85;1;1;8511;09;68;239,571648995572
4142363;1;1;1;70;68;16;50;1; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;55;74;1;2;7493;09;68;962,430179015626
4142514;1;4;1;70;73;2;48;1; ;2;3;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;180000;45;58;75;1;1;7524;09;73;311,272660558441
4142519;1;4;1;70;73;4;48;1; ;2;40;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;74;1;1;7430;09;73;241,08710755175
4142520;1;2;1;70;73;16;50;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6021;09;73;295,028086025034
4142521;1;3;1;70;73;2;20;1; ;2;48;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;91;1;1;9192;09;73;313,108176034087
4142528;1;2;1;70;73;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;15;1;1;1551;09;73;274,705033594368
4142529;1;2;1;70;73;36;40;4; ;2;36;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;59;95;1;2;9500;09;73;206,104177702713
4142534;1;2;1;70;73;3;48;1; ;2;6;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;36;1;1;3611;09;73;276,289730709404
4142535;1;1;1;70;73;106;48;1; ;2;106;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4542;09;73;239,600642971902
4142535;1;2;1;70;73;8;48;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;45;45;52;1;1;5246;09;73;239,600642971902
4142535;1;3;1;70;73;106;48;1; ;2;106;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;09;73;239,600642971902
4142537;1;2;1;70;73;16;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;55;1;2;5521;09;73;274,705033594368
4142543;1;1;1;70;73;8;48;1; ;2;8;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;09;73;261,531620755845
4142546;1;1;1;70;73;52;48;1; ;2;676;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;85;1;2;8532;09;73;459,356887640699
4142546;1;7;1;70;73;4;30;4; ;2;728;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;1;9500;09;73;459,356887640699
4142550;1;6;1;70;73;48;48;1; ;2;48;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;55;1;2;5521;09;73;189,274863518196
4142555;1;5;1;70;73;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;2;5211;09;73;198,177927927489
4142557;1;1;1;70;73;28;48;2; ;2;28;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;13;13;80;1;2;8043;09;73;453,097381813616
4142559;1;2;1;70;73;1;24;4; ;2;16;3; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;1;9500;09;73;523,06324151169
4142561;1;2;1;70;73;4;22;1; ;2;96;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;09;73;254,260520390273
4142575;1;1;1;70;73;4;30;1; ;2;4;8; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;62;01;1;1;0116;09;73;333,88308732212
4142578;1;2;1;70;73;12;40;4; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;05;05;74;1;1;7414;09;73;269,849945514028
4142585;1;2;1;70;73;8;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;09;73;226,548690906808
4142600;1;2;1;70;73;8;48;1; ;2;28;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;74;1;1;7499;09;73;241,08710755175
4142601;1;1;1;70;73;28;48;1; ;2;56;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;2;9500;09;73;164,143627331828
4142601;1;2;1;70;73;58;48;1; ;2;60;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;33;39;51;1;2;5127;09;73;164,143627331828
4142604;1;1;1;70;73;16;24;1; ;2;2;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;150000;53;53;55;1;2;5529;09;73;261,626330084471
4142604;1;3;1;70;73;2;60;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;54;54;95;1;1;9500;09;73;261,626330084471
4142604;1;4;1;70;73;8;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;09;73;261,626330084471
4142605;1;2;1;70;73;36;48;2; ;2;60;2; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;32;32;75;1;2;7512;09;73;206,637866338936
4142606;1;3;1;70;73;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;75;1;2;7530;09;73;131,958613812023
4142608;1;1;1;70;73;57;48;1; ;2;58;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4530;09;73;233,816007186178
4142623;1;2;1;70;73;8;48;1; ;2;16;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5219;09;73;253,675780739163
