DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D;OCI;P6430;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;MES;DPTO;fex_c_2011
4201299;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;360000;1;2500000;3; ;12;40; ;.;24;5; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;8; ;61;01;1;4;0111; ; ;360000;11;41;2434,85738383649
4201300;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;500000;1;4000000;1; ;12;40; ;.;24;5; ;1;10; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;5; ;97;63;1;4;6310; ; ;500000;11;41;2126,16530812915
4201301;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;300000;1;3600000;1; ;12;24;1; ;24; ; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;60;1; ;1;41;10;4; ;0;1;8;1;24;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;98;60;1;4;6021; ; ;300000;11;41;1350,68091610536
4201302;1;1;1;60;2;41;1;2;1; ;1; ; ;1;1;2;1;262; ;1; ;2;689445;2; ; ;2; ;1;250000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;689445;2; ;1;344000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;66; ;.;66; ; ;2;8; ;1; ;1;2;3;18;1;1; ; ; ; ; ; ; ; ;1;2;1;6;12;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;1;1;1;3; ;62;01;1;8;0121; ; ;939445;11;41;2126,16530812915
4201302;1;3;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12;30;1; ;30; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;1; ;2; ; ; ; ; ; ; ;1;15;1;1;1;1;1;1;2;1;2;1;1;2;2; ;1;1;2;2;2;2;2;1;3; ;62;01;1;7;0121; ; ; ;11;41;2126,16530812915
4201303;1;1;1;60;2;41;1;1; ; ;1; ; ;2;2;2;2;1; ;1; ;2;720000;2; ; ;2; ;1;400000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;9;84; ;.;84; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;3;1; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;1;2;2;1;1;2; ;2;1;2;2;1;2;2;1;3; ;50;55;1;1;5530; ; ;1120000;11;41;3926,51902657908
4201303;1;2;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;2;20;2; ;20; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;8;1;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;45;55;1;7;5530; ; ; ;11;41;3926,51902657908
4201304;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2016;2;700000;1;8000000;3; ;12;30;2; ;36; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;48;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;61;01;1;4;0121; ; ;700000;11;41;1510,15235309984
4201304;1;3;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12;30;1; ;40; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;1;2;12;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;62;01;1;6;0121; ; ; ;11;41;1510,15235309984
4201306;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;200000;1;1800000;1; ;12;40; ;.;40; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;120;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;80;19;1;4;1931; ; ;200000;11;41;1778,1565337618
4201307;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2016;1;12000000;1;80000000;3; ;12;77; ;.;77; ; ;3;8; ;1; ;2; ; ; ;1; ; ;1;1; ; ; ; ; ;2;2;1;0;36;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;61;01;1;5;0130; ; ;12000000;11;41;1962,066576702
4201308;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2016;2;300000;1;5000000;3; ;12;40; ;.;40; ; ;1;8; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;120;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;61;01;1;4;0121; ; ;300000;11;41;1182,08184620103
4201308;1;3;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1;6000000;3; ;12;40; ;.;40; ; ;1;8; ;1; ;1;2;2;2;1; ; ; ; ; ; ; ; ;1;2;2;1;1;12;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;61;01;1;4;0121; ; ;400000;11;41;1182,08184620103
4201309;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1;4800000;1; ;12;45; ;.;45; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;2;1;2;1;2;2;1;1;2; ;1;1;2;2;1;2;2;1;2; ;61;01;1;4;0140; ; ;400000;11;41;2389,54219435844
4201310;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;600000;1;4000000;3; ;12;40; ;.;40; ; ;1;8; ;1; ;1;1;2;0;1; ; ; ;1; ; ; ; ; ;1;1;1;0;6;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;8; ;61;01;1;4;0121; ; ;600000;11;41;995,632750040298
4201311;1;2;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;1;1300000;1;12000000;3; ;12;42; ;.;42; ; ;1;8; ;2; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2;2; ; ; ; ;1;41;20;6; ; ;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;61;01;1;4;0122; ; ;1300000;11;41;1021,03732396057
4201311;1;3;1;60;2;41;1;1; ; ;1; ; ;1;2;2;2;18; ;1; ;2;400000;2; ; ;1;280000;1;50000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;40; ;.;40; ; ;3;5; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;52;1;1;5223; ; ;730000;11;41;1021,03732396057
4201312;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;300000;1;4000000;3; ;12;40; ;.;40; ; ;1;8; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;2;2;1;1;240;2; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;61;01;1;4;0130; ; ;300000;11;41;1803,56110768207
4201313;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;348; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2016;2;1000000;1;12000000;3; ;12;42; ;.;42; ; ;3;8; ;1; ;1;1;1;0;1; ; ;1;1;1; ; ; ; ;1;1;1;0;60;4; ;1;41;9;2; ;400000;4;7;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;61;05;1;5;0501; ; ;1400000;11;41;1798,09480123034
4201313;1;2;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;2;600000;1;900000;1; ;12;6;1; ;4;5; ;1;5; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;98;48;1; ;2; ; ; ; ; ; ; ;1;15;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;45;52;1;4;5261; ; ;600000;11;41;1798,09480123034
4201313;1;3;1;60;2;41;1;1; ; ;1; ; ;1;2;1;2;24; ;1; ;2;800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;400000;1;400000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;24;2; ;24; ; ;3;8; ;5; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;2;2;2;2;1;2;2;2; ;2;1;1;1;1;2;1;1;3; ;62;01;1;8;0130; ; ;800000;11;41;1798,09480123034
4201316;1;1;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;2000000;1;20000000;3; ;12;28;2; ;28; ; ;2;8; ;2; ;2; ; ; ;1; ; ;1;1; ; ; ; ; ;2;2;2; ; ; ; ;1;41;5;4; ;1000000;1;8;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2; ;61;01;1;5;0130; ; ;3000000;11;41;1495,40121634105
4201317;1;1;1;60;2;41;1;1; ; ;1; ; ;1;2;2;1;11; ;1; ;2;689000;2; ; ;2; ;1;150000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;350000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;13;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;5; ;62;01;1;8;0121; ; ;839000;11;41;1236,04465939906
4201317;1;2;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;11;14;2; ;14; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;13;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;2;3; ;62;01;1;7;0121; ; ; ;11;41;1236,04465939906
4201318;1;1;1;60;2;41;1;1; ; ;1; ; ;2;2;2;2;2; ;1; ;2;690000;2; ; ;2; ;1;150000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;60; ;.;60; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;3;8; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;1;1;2; ;1;1;2;2;2;2;1;1;3; ;62;01;1;8;0123; ; ;840000;11;41;2394,16948879111
4201318;1;2;1;60;2;41;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;2;14;2; ;14; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;62;01;1;7;0123; ; ; ;11;41;2394,16948879111
4201319;1;1;1;60;2;41;1;1; ; ;1; ; ;1;2;2;1;8; ;1; ;2;689000;2; ; ;2; ;1;250000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;230000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;45; ;.;45; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;9; ;62;01;1;8;0121; ; ;939000;11;41;1962,066576702
4201328;1;1;1;60;2;41;1;1; ; ;1; ; ;1;1;1;1;48; ;1; ;2;689450;2; ; ;2; ;1;200000;2; ;2; ;2; ; ;2; ; ;1;46000;2;2; ; ;2; ; ;2; ; ;1;1378900;1;1378900;1;320000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;54; ;.;54; ; ;1;8; ;4; ;1;1;1;4;1; ; ;1; ; ; ; ; ; ;1;1;1;0;2;4; ;2; ; ; ; ; ; ; ;1;10;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;9; ;62;92;1;3;9249; ; ;889450;11;41;2838,27510069235
4201329;1;1;1;60;2;41;1;1; ; ;1; ; ;2;2;2;1;6; ;1; ;2;689000;2; ; ;2; ;1;300000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;1;8; ;4; ;1;1;1;0;1; ; ; ; ; ; ; ; ;1;1;2;1;0;84;8; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;8; ;62;92;1;3;9249; ; ;989000;11;41;1394,55012841898
4201330;1;2;1;60;2;41;1;2;1; ;1; ; ;1;1;2;1;84; ;5; ;2;4500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;120000;1;2; ; ;2; ; ;2; ; ;2; ; ;1;4500000;2; ;1;2250000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;40; ;.;40; ; ;9;7; ;1; ;1;1;1;30;1;1; ; ; ; ; ; ; ; ;1;1;1;0;60;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;21;85;1;1;8512; ; ;4500000;11;41;1630,81475253494
4201330;1;3;1;60;2;41;1;1; ; ;1; ; ;1;2;2;2;12; ;1; ;2;690000;2; ; ;2; ;1;100000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;40; ;.;40; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;12;4; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2; ;2;1;1;2;1;2;1;1;3; ;62;92;1;3;9249; ; ;790000;11;41;1630,81475253494
4201331;1;1;1;60;2;41;1;1; ; ;1; ; ;1;2;2;2;28; ;1; ;2;700000;2; ; ;2; ;1;200000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;700000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;49; ;.;49; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;12;1; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1;2;2;1;2;1;1;2; ;62;74;1;1;7499; ; ;900000;11;41;3977,98746686749
4201332;1;1;1;60;2;41;1;1; ; ;1; ; ;1;1;1;1;30; ;1; ;2;689450;2; ; ;2; ;1;200000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;689450;1;689450;1;320000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;2;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;12;8; ;2; ; ; ; ; ; ; ;2; ; ; ;1;1;1;1;2;1;2;1;1;1;2; ;2;2;1;1;1;2;1;1;2; ;62;01;1;8;0121; ; ;889450;11;41;3598,44851968027
4201333;1;1;1;60;2;41;1;1; ; ;1; ; ;1;2;2;1;3; ;1; ;2;689000;2; ; ;2; ;1;300000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;48; ;.;48; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;60;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;62;92;1;3;9249; ; ;989000;11;41;1394,55012841898
4201334;1;1;1;60;2;41;1;1; ; ;1; ; ;1;2;2;2;2; ;1; ;2;700000;2; ; ;2; ;1;300000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12;63; ;.;63; ; ;1;8; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;240;4; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;1;1;3; ;62;92;1;1;9249; ; ;1000000;11;41;1962,066576702
4201363;1;1;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;120000;1;2600000;3; ;12;24;2; ;24; ; ;2;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;1;44;7;4; ;0;1;8;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;1;3; ;61;01;1;4;0124; ; ;120000;11;44;612,002265981576
4201363;1;2;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;50000;1;800000;3; ;12;15;2; ;15; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;53;55;1;4;5529; ; ;50000;11;44;612,002265981576
4201363;1;3;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12;28;1; ;28; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;1;20;2;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;2;2;2;1;3; ;62;01;1;6;0124; ; ; ;11;44;612,002265981576
4201363;1;6;1;60;2;44;1;2;2;10;2;1; ;1;1;1;1;10; ;1; ;2;1083000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;77700;2;2; ; ;2; ; ;2; ; ;2; ; ;1;540000;1;520000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10;30;2; ;30; ; ;9;7; ;1; ;1;1;1;5;1;1; ; ; ; ; ; ; ; ;1;2;1;4;10;1; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;13;80;1;1;8041;7491;74;1083000;11;44;612,002265981576
4201364;1;1;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;484; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;650000;1;5150000;3; ;12;35;2; ;35; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;61;01;1;4;0124; ; ;650000;11;44;983,677478723098
4201364;1;2;1;60;2;44;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;85000;1;1639000;3; ;12;56; ;.;56; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;2; ; ; ; ;1;44;7;6; ; ;2;8;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;75;17;1;4;1749; ; ;85000;11;44;983,677478723098
