Directorio;Secuencia_p;Orden;Area;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Ini;Dpto;Fex_c_2011
243475;2;2;66;80;1;1;1; ;2; ; ; ; ; ;1;66;307,248683775123
243476;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;248,169212927331
243479;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;290,127713076275
243479;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;290,127713076275
243481;2;1;66;80;1;1;2; ;2; ; ; ; ; ;1;66;242,432117573776
243482;2;2;66;80;1;4;8;POR VIAJE FUERA  DEL  PAIS;2; ; ; ; ; ;1;66;277,347554362248
243485;2;2;66;80;1;4;3; ;2; ; ; ; ; ;1;66;245,607624151225
243485;2;7;66;80;2; ; ; ; ; ; ; ; ; ;1;66;245,607624151225
243485;2;9;66;80;2; ; ; ; ; ; ; ; ; ;1;66;245,607624151225
243486;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;273,401960506455
243486;2;5;66;80;1;1;1; ;2; ; ; ; ; ;1;66;273,401960506455
243487;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;298,046273067322
243487;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;298,046273067322
243488;2;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;278,259146135584
243492;2;2;66;80;1;4;0; ;2; ; ; ; ; ;1;66;280,533188128872
243494;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;319,227319037804
243495;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;251,433582167344
243495;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;251,433582167344
243498;2;1;66;80;1;4;4; ;3; ; ; ; ; ;1;66;226,913393040993
243501;2;1;66;80;1;3;2; ;2; ; ; ; ; ;1;66;263,221049304657
243501;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;263,221049304657
243503;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;289,92471819818
243503;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;289,92471819818
243505;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;221,45371728108
243505;2;2;66;80;1;4;3; ;2; ; ; ; ; ;1;66;221,45371728108
243506;2;1;66;80;1;4;3; ;2; ; ; ; ; ;1;66;308,910457648762
243506;2;3;66;80;1;2;3; ;2; ; ; ; ; ;1;66;308,910457648762
243506;2;4;66;80;1;3;7; ;2; ; ; ; ; ;1;66;308,910457648762
243508;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;294,659693186464
243509;2;1;66;80;1;3;3; ;2; ; ; ; ; ;1;66;241,051724851312
243510;2;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;312,29703752962
243511;2;1;66;80;1;4;4; ;3; ; ; ; ; ;1;66;284,390268522411
243511;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;284,390268522411
243512;2;1;66;80;1;1;6; ;3; ; ; ; ; ;1;66;277,347554362248
243512;2;2;66;80;1;1;2; ;2; ; ; ; ; ;1;66;277,347554362248
243513;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;275,07351236896
243515;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;280,533188128872
243516;2;1;66;80;1;3;4; ;3; ; ; ; ; ;1;66;263,221049304657
243516;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;263,221049304657
243517;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;280,533188128872
243518;2;1;66;80;1;4;2; ;3; ; ; ; ; ;1;66;285,390373758002
243518;2;2;66;80;1;3;7; ;2; ; ; ; ; ;1;66;285,390373758002
243518;2;3;66;80;1;2;1; ;2; ; ; ; ; ;1;66;285,390373758002
243520;2;2;66;80;1;1;3; ;2; ; ; ; ; ;1;66;249,135431941215
243520;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;249,135431941215
243521;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;273,602906620689
243521;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;273,602906620689
243522;2;1;66;80;1;2;3; ;3; ; ; ; ; ;1;66;278,149077813594
243522;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;278,149077813594
243523;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;224,718086521093
243523;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;224,718086521093
243524;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;209,400308102543
243524;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;209,400308102543
243525;2;1;66;80;1;4;3; ;2; ; ; ; ; ;1;66;218,803664924578
243526;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;236,115803748794
243530;2;2;66;80;1;1;2; ;2; ; ; ; ; ;1;66;275,876948613977
243532;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;263,221049304657
243533;2;1;66;80;1;3;3; ;2; ; ; ; ; ;1;66;133,883610248781
243533;2;2;66;80;1;4;6; ;2; ; ; ; ; ;1;66;133,883610248781
243533;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;133,883610248781
243533;2;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;133,883610248781
243533;2;6;66;80;2; ; ; ; ; ; ; ; ; ;1;66;133,883610248781
243534;2;1;66;80;1;4;2; ;2; ; ; ; ; ;1;66;218,803664924578
243535;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;273,602906620689
243535;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;273,602906620689
243537;2;1;66;80;1;4;0; ;2; ; ; ; ; ;1;66;236,115803748794
243538;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;275,908281462578
243538;2;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;275,908281462578
243538;2;6;66;80;2; ; ; ; ; ; ; ; ; ;1;66;275,908281462578
243539;2;2;66;80;1;4;6; ;2; ; ; ; ; ;1;66;302,702512582217
243539;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;302,702512582217
243541;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;290,915045444904
243541;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;290,915045444904
243541;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;290,915045444904
243545;2;2;66;80;1;1;2; ;2; ; ; ; ; ;1;66;297,057994584459
243546;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;272,614628137826
243546;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;272,614628137826
243547;2;2;66;80;1;4;6; ;2; ; ; ; ; ;1;66;324,352359501828
243548;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;336,740403976253
243550;2;1;66;80;1;2;3; ;2; ; ; ; ; ;1;66;251,23263605311
243551;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;280,533188128872
243551;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;280,533188128872
243552;2;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;248,171261691192
243553;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;299,330123784076
243555;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;335,75212549339
243556;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;272,614628137826
243560;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;249,159540174055
243560;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;249,159540174055
243560;3;2;66;80;1;1;2; ;2; ; ; ; ; ;1;66;249,159540174055
243565;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;365,117673496143
243565;2;3;66;80;1;1;3; ;2; ; ; ; ; ;1;66;365,117673496143
243566;2;2;66;80;1;1;6; ;2; ; ; ; ; ;1;66;332,084164461357
243568;2;1;66;80;1;4;7; ;2; ; ; ; ; ;1;66;230,782300187259
243570;2;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;228,383998789264
243574;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;280,454452655483
243574;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;280,454452655483
243575;2;2;66;80;1;2;2; ;2; ; ; ; ; ;1;66;272,614628137826
243576;2;1;66;80;1;2;2; ;2; ; ; ; ; ;1;66;282,01798495986
243578;2;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;319,227319037804
243580;2;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;226,990215720711
243580;2;4;66;80;1;1;7; ;2; ; ; ; ; ;1;66;226,990215720711
243582;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;408,180089595125
243582;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;408,180089595125
243583;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;371,610572585332
243583;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;371,610572585332
243583;2;4;68;80;1;1;8;POR EMBARAZO;2; ; ; ; ; ;1;68;371,610572585332
243585;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;442,372567742977
243587;2;1;68;80;1;3;3; ;2; ; ; ; ; ;1;68;228,545145707751
243587;2;2;68;80;1;4;0; ;2; ; ; ; ; ;1;68;228,545145707751
243587;2;6;68;80;1;1;1; ;2; ; ; ; ; ;1;68;228,545145707751
243588;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;407,713239341905
243589;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;441,905717489757
243590;2;5;68;80;1;4;2; ;2; ; ; ; ; ;1;68;351,417918976123
243591;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;289,256834989326
243592;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;476,392222551179
243594;2;4;68;80;1;1;5; ;2; ; ; ; ; ;1;68;372,770474550592
243594;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;372,770474550592
243594;2;6;68;80;2; ; ; ; ; ; ; ; ; ;1;68;372,770474550592
243594;3;2;68;80;1;1;7; ;2; ; ; ; ; ;1;68;372,770474550592
243596;2;1;68;80;1;2;2; ;2; ; ; ; ; ;1;68;368,357039214195
243596;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;368,357039214195
243597;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;515,438558993301
243598;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;196,872229020802
243598;2;7;68;80;2; ; ; ; ; ; ; ; ; ;1;68;196,872229020802
243599;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;470,236806002716
243600;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;397,76055094313
243600;2;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;397,76055094313
243600;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;397,76055094313
243601;2;1;68;80;1;4;2; ;2; ; ; ; ; ;1;68;445,001633987567
243601;2;2;68;80;1;1;5; ;2; ; ; ; ; ;1;68;445,001633987567
243602;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;481,728767870688
243605;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;425,48774885693
243605;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;425,48774885693
243607;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;408,023103027494
243607;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;408,023103027494
243609;2;2;68;80;1;2;2; ;2; ; ; ; ; ;1;68;366,446850605473
243609;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;366,446850605473
243610;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;407,793967989278
243610;2;5;68;80;1;2;5; ;2; ; ; ; ; ;1;68;407,793967989278
243610;2;6;68;80;2; ; ; ; ; ; ; ; ; ;1;68;407,793967989278
243612;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;368,651066127764
243612;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;368,651066127764
243613;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;546,720745286733
243614;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;458,677394259643
243615;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;458,677394259643
243615;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;458,677394259643
243616;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;287,815178997425
243617;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;293,541464785914
243618;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;334,458587979912
243618;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;334,458587979912
243619;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;368,666902899783
243620;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;446,617795682719
243621;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;322,301684058846
243621;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;322,301684058846
243622;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;515,748422678889
243622;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;515,748422678889
243622;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;515,748422678889
243623;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;407,713239341905
243624;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;391,605134394667
243624;2;3;68;80;1;4;5; ;2; ; ; ; ; ;1;68;391,605134394667
243625;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;353,328107584844
243625;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;353,328107584844
243625;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;353,328107584844
243626;2;1;68;80;1;4;2; ;2; ; ; ; ; ;1;68;368,666902899783
243626;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;368,666902899783
243627;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;317,198013032847
243627;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;317,198013032847
243628;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;376,283727845922
243629;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;385,381262085759
243629;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;385,381262085759
243629;2;7;68;80;1;4;4; ;3; ; ; ; ; ;1;68;385,381262085759
243629;2;8;68;80;1;4;2; ;2; ; ; ; ; ;1;68;385,381262085759
243630;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;367,209410135862
243630;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;367,209410135862
243631;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;238,341899596799
243631;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;238,341899596799
243632;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;295,11822462422
243633;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;255,532889458294
243633;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;255,532889458294
243633;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;255,532889458294
243634;2;2;68;80;1;4;4; ;3; ; ; ; ; ;1;68;535,941250370076
243634;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;535,941250370076
243635;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;371,610572585332
243635;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;371,610572585332
243635;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;371,610572585332
243636;2;3;68;80;1;2;7; ;2; ; ; ; ; ;1;68;417,295012601156
243636;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;417,295012601156
243637;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;374,659972195983
243638;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;293,208036015499
243639;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;447,069439469616
243639;2;2;68;80;1;4;7; ;2; ; ; ; ; ;1;68;447,069439469616
243639;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;447,069439469616
243639;2;4;68;80;1;1;7; ;2; ; ; ; ; ;1;68;447,069439469616
243639;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;447,069439469616
243640;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;318,056456119104
243640;2;2;68;80;1;4;4; ;3; ; ; ; ; ;1;68;318,056456119104
243641;2;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;289,725367606146
243641;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;289,725367606146
243642;2;3;68;80;1;1;7; ;2; ; ; ; ; ;1;68;441,905717489757
243643;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;505,137542328931
243644;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;715,283582570061
243646;2;1;68;80;1;4;2; ;3; ; ; ; ; ;1;68;715,283582570061
243647;2;1;68;80;1;3;3; ;3; ; ; ; ; ;1;68;668,948849503862
243647;2;2;68;80;1;3;1; ;2; ; ; ; ; ;1;68;668,948849503862
243647;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;668,948849503862
243648;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;368,357039214195
243649;2;1;68;80;1;4;2; ;2; ; ; ; ; ;1;68;363,274045881708
243649;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;363,274045881708
243649;2;3;68;80;1;2;3; ;2; ; ; ; ; ;1;68;363,274045881708
243651;2;3;68;80;1;2;1; ;2; ; ; ; ; ;1;68;359,846006807321
243652;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;387,053735479477
243652;3;2;68;80;1;1;8;EMFERMEDAD DE LA HIJA;2; ; ; ; ; ;1;68;387,053735479477
243653;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;352,248934266956
243653;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;352,248934266956
243654;3;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;465,60851886157
243655;2;2;68;80;1;4;6; ;2; ; ; ; ; ;1;68;441,905717489757
243655;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;441,905717489757
243657;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;416,828162347936
243657;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;416,828162347936
243657;2;5;68;80;1;1;1; ;2; ; ; ; ; ;1;68;416,828162347936
243658;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;352,248934266956
243658;2;2;68;80;1;4;8;POR LA EDAD;2; ; ; ; ; ;1;68;352,248934266956
243659;2;2;68;80;1;4;0; ;2; ; ; ; ; ;1;68;437,036022423468
243660;2;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;506,633499672858
243661;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;481,10430074414
243662;2;4;68;80;1;1;1; ;2; ; ; ; ; ;1;68;264,12666085908
243662;3;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;264,12666085908
243663;2;1;68;80;1;4;6; ;2; ; ; ; ; ;1;68;338,115762092515
243664;2;2;68;80;1;3;6; ;2; ; ; ; ; ;1;68;724,991299158602
243664;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;724,991299158602
243664;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;724,991299158602
243665;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;359,551979893752
243666;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;464,843948984641
243666;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;464,843948984641
243666;2;3;68;80;1;1;7; ;2; ; ; ; ; ;1;68;464,843948984641
243666;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;464,843948984641
243667;2;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;377,56588698738
243669;2;1;68;80;1;4;0; ;2; ; ; ; ; ;1;68;480,532485227879
243669;2;2;68;80;1;4;0; ;2; ; ; ; ; ;1;68;480,532485227879
243669;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;480,532485227879
243670;2;2;68;80;1;2;2; ;2; ; ; ; ; ;1;68;471,52252748489
243672;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;403,153407961204
243673;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;515,748422678889
243673;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;515,748422678889
243674;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;554,500732207442
243674;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;554,500732207442
243675;2;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;353,328107584844
243675;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;353,328107584844
243675;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;353,328107584844
243676;2;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;340,309145134603
243676;2;7;68;80;2; ; ; ; ; ; ; ; ; ;1;68;340,309145134603
243676;3;2;68;80;1;3;5; ;2; ; ; ; ; ;1;68;340,309145134603
243677;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;407,713239341905
243677;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;407,713239341905
243677;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;407,713239341905
243678;2;1;68;80;1;4;2; ;2; ; ; ; ; ;1;68;284,786164721509
243678;2;3;68;80;1;1;3; ;2; ; ; ; ; ;1;68;284,786164721509
243678;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;284,786164721509
243681;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;445,763141460052
243681;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;445,763141460052
243681;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;445,763141460052
243681;2;6;68;80;1;4;2; ;2; ; ; ; ; ;1;68;445,763141460052
243683;2;2;68;80;1;3;6; ;2; ; ; ; ; ;1;68;397,156660343972
243683;2;3;68;80;1;1;7; ;1;4;2; ;1;1632000;1;68;397,156660343972
243684;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;415,678850906004
243684;3;2;68;80;1;3;7; ;2; ; ; ; ; ;1;68;415,678850906004
243685;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;314,575798056291
243686;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;481,261917617468
243686;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;481,261917617468
243688;2;1;68;80;1;3;4; ;3; ; ; ; ; ;1;68;794,313320687945
243690;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;426,876785860407
243690;2;3;68;80;1;1;1; ;2; ; ; ; ; ;1;68;426,876785860407
243690;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;426,876785860407
243691;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;295,41225153779
243691;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;295,41225153779
243694;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;334,164561066343
243694;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;334,164561066343
243695;2;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;386,743871793888
243695;2;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;386,743871793888
243696;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;516,215272932109
243699;2;1;68;80;1;3;4; ;3; ; ; ; ; ;1;68;793,995982825482
243699;2;2;68;80;1;2;1; ;2; ; ; ; ; ;1;68;793,995982825482
243700;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;646,898626274357
243701;2;1;68;80;1;4;8;EDAD;2; ; ; ; ; ;1;68;776,703202047059
243703;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;396,688127727153
243705;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;715,283582570061
243709;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;441,905717489757
243711;2;1;68;80;1;4;4; ;2; ; ; ; ; ;1;68;450,481641771984
243711;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;450,481641771984
243711;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;450,481641771984
243711;2;8;68;80;2; ; ; ; ; ; ; ; ; ;1;68;450,481641771984
243713;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;318,80581952971
243714;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;313,505057203914
243715;2;3;68;80;1;2;1; ;2; ; ; ; ; ;1;68;407,713239341905
243715;2;4;68;80;1;2;1; ;2; ; ; ; ; ;1;68;407,713239341905
243716;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;412,131290621297
243717;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;548,145670320554
243717;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;548,145670320554
243717;2;8;68;80;2; ; ; ; ; ; ; ; ; ;1;68;548,145670320554
243717;3;2;68;80;1;3;0; ;2; ; ; ; ; ;1;68;548,145670320554
243719;2;4;68;80;1;4;3; ;2; ; ; ; ; ;1;68;366,527579252846
243721;2;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;293,208036015499
243722;2;1;68;80;1;4;2; ;2; ; ; ; ; ;1;68;287,815178997425
243722;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;287,815178997425
243724;2;1;68;80;1;4;2; ;2; ; ; ; ; ;1;68;333,837114798641
243724;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;333,837114798641
243724;6;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;333,837114798641
243724;6;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;333,837114798641
243725;2;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;445,159250860895
243725;2;5;68;80;1;4;2; ;2; ; ; ; ; ;1;68;445,159250860895
243726;2;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;251,712512240851
243726;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;251,712512240851
243728;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;352,248934266956
243728;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;352,248934266956
243729;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;402,843544275616
243731;3;1;68;80;1;3;1; ;2; ; ; ; ; ;1;68;540,222087221553
243732;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;402,549517362047
243733;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;441,595853804169
243734;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;1207,64855208614
243736;2;2;68;80;1;4;4; ;3; ; ; ; ; ;1;68;223,381423727893
243737;2;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;549,300596928175
243737;3;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;549,300596928175
243738;2;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;335,976438445578
243738;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;335,976438445578
243738;2;6;68;80;2; ; ; ; ; ; ; ; ; ;1;68;335,976438445578
243739;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;302,601149163081
243739;2;7;68;80;1;4;3; ;2; ; ; ; ; ;1;68;302,601149163081
243742;2;1;68;80;1;4;6; ;2; ; ; ; ; ;1;68;388,351601023529
243743;2;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;334,164561066343
