DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;INI;DPTO;AREA;fex_c_2011
739658;1;4;80;2;;;;2;;2;;2;;.;;;1;1;15;98;256.112.196.868.565
739660;1;2;80;2;;;;2;;2;;2;;.;;;1;1;15;98;156.206.420.906.349
739662;1;5;80;2;;;;2;;2;;2;;.;;;1;1;15;98;156.206.420.906.349
739670;1;3;80;2;;;;2;;2;;2;;.;;;1;1;15;98;253.174.683.641.822
739671;1;3;80;1;1;1;;2;;2;;;;;2;2;1;1;15;98;156.206.420.906.349
739673;1;3;80;2;;;;2;;2;;2;;.;;;1;1;15;98;346.684.488.460.169
739677;1;2;80;2;;;;2;;2;;2;;.;;;1;1;15;98;329.807.068.452.102
739681;1;1;80;2;;;;2;;2;;2;;.;;;1;1;15;98;329.807.068.452.102
739682;1;2;80;1;1;1;;2;;2;;;;;2;2;1;1;15;98;273.037.328.509.114
739682;1;3;80;1;4;3;;2;;2;;;;;4;2;1;1;15;98;273.037.328.509.114
739684;1;5;80;2;;;;2;;2;;2;;.;;;1;1;15;98;420.164.618.210.886
739686;1;2;80;2;;;;2;;2;;2;;.;;;1;1;15;98;197.544.715.759.412
739691;2;2;80;2;;;;2;;2;;2;;.;;;1;1;15;98;588.910.231.057.324
739694;1;4;80;1;1;1;;2;;2;;;;;2;2;1;1;15;98;390.153.018.964.212
739698;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;15;98;188.107.595.383.975
739698;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;15;98;188.107.595.383.975
739700;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;15;98;156.206.420.906.349
739702;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;15;98;201.988.361.563.293
739705;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;15;98;383.424.553.335.528
739705;1;3;80;2;;;;2;;2;;2;;.;;;1;1;15;98;383.424.553.335.528
739705;1;4;80;2;;;;2;;2;;2;;.;;;1;1;15;98;383.424.553.335.528
739707;1;2;80;2;;;;2;;2;;2;;.;;;1;1;15;98;353.412.954.088.854
739707;1;3;80;2;;;;2;;2;;2;;.;;;1;1;15;98;353.412.954.088.854
739711;1;3;80;2;;;;2;;2;;2;;.;;;1;1;15;98;285.271.411.386.851
739711;1;6;80;1;4;3;;2;;2;;;;;4;2;1;1;15;98;285.271.411.386.851
739721;1;2;80;2;;;;2;;2;;1;4;;9;;1;1;15;98;352.906.603.667.007
739721;1;3;80;2;;;;2;;2;;2;;.;;;1;1;15;98;352.906.603.667.007
739721;1;4;80;2;;;;2;;2;;2;;.;;;1;1;15;98;352.906.603.667.007
739723;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;15;98;236.297.263.633.755
739723;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;15;98;236.297.263.633.755
739746;1;3;80;1;1;1;;2;;2;;;1;;1;1;1;1;15;98;417.016.957.448.204
739749;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;15;98;38.700.535.820.153
739752;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;15;98;346.684.488.460.169
739752;1;3;80;2;;;;2;;2;;2;;.;;;1;1;15;98;346.684.488.460.169
739756;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;15;98;236.297.263.633.755
739756;1;2;80;1;4;4;;3;;2;;;;;10;2;1;1;15;98;236.297.263.633.755
739761;1;3;80;2;;;;2;;2;;2;;.;;;1;1;15;98;53.307.067.645.813
739761;1;4;80;2;;;;2;;2;;2;;.;;;1;1;15;98;53.307.067.645.813
739771;1;1;80;1;4;2;;3;;2;;;;;4;2;1;1;15;98;17.393.883.012.266
739774;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;17;17;176.635.467.423.672
739774;1;2;80;2;;;;2;;2;;2;;.;;;1;1;17;17;176.635.467.423.672
739774;1;3;80;2;;;;2;;2;;2;;.;;;1;1;17;17;176.635.467.423.672
739774;1;5;80;2;;;;2;;2;;2;;.;;;1;1;17;17;176.635.467.423.672
739776;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;17;17;166.025.190.200.274
739776;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;17;17;166.025.190.200.274
739778;1;3;80;2;;;;2;;2;;2;;.;;;1;1;17;17;170.086.447.856.609
739778;1;4;80;2;;;;2;;2;;2;;.;;;1;1;17;17;170.086.447.856.609
739778;1;6;80;2;;;;2;;2;;2;;.;;;1;1;17;17;170.086.447.856.609
739781;1;2;80;1;1;3;;2;;2;;;;;9;2;1;1;17;17;211.586.693.642.185
739781;1;3;80;1;1;1;;2;;2;;;;;9;2;1;1;17;17;211.586.693.642.185
739781;1;4;80;1;1;7;;2;;2;;;;;9;2;1;1;17;17;211.586.693.642.185
739784;1;4;80;2;;;;2;;2;;2;;.;;;1;1;17;17;167.477.663.022.889
739789;1;2;80;2;;;;2;;2;;2;;.;;;1;1;17;17;178.885.435.053.789
739794;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;17;17;141.176.536.315.091
739794;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;17;17;141.176.536.315.091
739796;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;17;17;176.894.207.853.011
739800;1;1;80;1;3;3;;2;;2;;;;;4;2;1;1;17;17;166.131.209.287.958
739800;1;2;80;1;4;4;;3;;2;;;;;10;2;1;1;17;17;166.131.209.287.958
739800;1;3;80;1;4;4;;3;;2;;;;;10;2;1;1;17;17;166.131.209.287.958
739800;2;1;80;1;4;4;;3;;2;;;;;10;2;1;1;17;17;166.131.209.287.958
739800;2;2;80;1;4;2;;2;;2;;;;;9;2;1;1;17;17;166.131.209.287.958
739800;2;3;80;1;2;1;;2;;2;;;;;2;2;1;1;17;17;166.131.209.287.958
739803;1;1;80;1;4;2;;3;;2;;;;;9;2;1;1;17;17;177.717.640.602.238
739803;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;17;17;177.717.640.602.238
739807;1;1;80;1;1;4;;3;;2;;;;;10;2;1;1;17;17;2.102.517.223.477
739807;1;2;80;2;;;;2;;2;;2;;.;;;1;1;17;17;2.102.517.223.477
739812;1;1;80;1;1;4;;3;;2;;;;;10;2;1;1;17;17;369.030.169.133.483
739812;1;2;80;2;;;;2;;2;;2;;.;;;1;1;17;17;369.030.169.133.483
739813;1;3;80;2;;;;2;;2;;2;;.;;;1;1;17;17;311.018.315.418.221
739815;1;1;80;2;;;;2;;2;;1;4;;4;;1;1;17;17;353.788.415.706.023
739816;1;1;80;2;;;;2;;2;;2;;.;;;1;1;17;17;159.803.835.927.578
739817;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;17;17;186.052.012.253.794
739817;1;2;80;1;4;4;;3;;2;;;;;10;2;1;1;17;17;186.052.012.253.794
739817;1;3;80;2;;;;2;;2;;2;;.;;;1;1;17;17;186.052.012.253.794
739819;1;1;80;1;3;4;;3;;2;;;;;10;2;1;1;17;17;138.418.785.783.677
739819;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;17;17;138.418.785.783.677
739823;1;2;80;2;;;;2;;2;;2;;.;;;1;1;17;17;156.851.692.720.324
739824;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;17;17;156.851.692.720.324
739825;1;1;80;2;;;;2;;2;;2;;.;;;1;1;17;17;176.894.207.853.011
739828;1;2;80;2;;;;2;;2;;2;;.;;;1;1;17;17;154.685.724.959.884
739832;1;1;80;1;1;6;;2;;2;;;1;;9;1;1;1;17;17;31.653.381.648.105
739835;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;17;17;151.927.974.428.469
739835;1;3;80;1;1;1;;2;;2;;;;;2;2;1;1;17;17;151.927.974.428.469
739835;1;4;80;2;;;;2;;2;;1;1;;2;;1;1;17;17;151.927.974.428.469
739836;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;17;17;134.014.169.753.808
739836;1;4;80;2;;;;2;;2;;2;;.;;;1;1;17;17;134.014.169.753.808
739838;1;1;80;1;1;2;;2;;2;;;1;;9;1;1;1;17;17;177.717.640.602.238
739838;1;2;80;1;1;3;;1;1;2;;;;;4;2;1;1;17;17;177.717.640.602.238
739842;1;2;80;1;1;2;;2;;2;;;;;9;2;1;1;17;17;13.976.132.079.489
739842;1;3;80;1;4;6;;3;;2;;;;;8;2;1;1;17;17;13.976.132.079.489
739848;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;19;19;119.444.869.536.317
739848;1;4;80;2;;;;2;;2;;2;;.;;;1;1;19;19;119.444.869.536.317
739848;1;5;80;1;4;3;;2;;2;;;;;8;2;1;1;19;19;119.444.869.536.317
739850;1;1;80;2;;;;2;;2;;2;;.;;;1;1;19;19;966.808.873.704.289
739857;1;5;80;2;;;;2;;2;;2;;.;;;1;1;19;19;106.861.276.939.737
739859;1;2;80;2;;;;2;;2;;2;;.;;;1;1;19;19;787.956.185.436.622
739859;1;4;80;2;;;;2;;2;;2;;.;;;1;1;19;19;787.956.185.436.622
739863;1;3;80;2;;;;2;;2;;2;;.;;;1;1;19;19;104.874.497.978.145
739864;1;3;80;2;;;;2;;2;;2;;.;;;1;1;19;19;112.497.919.974.409
739865;1;2;80;2;;;;2;;2;;2;;.;;;1;1;19;19;14.495.472.155.473
739873;1;1;80;1;4;4;;3;;2;;;;;8;2;1;1;19;19;852.440.256.492.572
739873;1;2;80;1;4;4;;3;;2;;;;;8;2;1;1;19;19;852.440.256.492.572
739877;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;19;19;719.164.503.999.847
739878;1;2;80;2;;;;2;;2;;2;;.;;;1;1;19;19;912.654.502.471.431
739878;1;3;80;2;;;;2;;2;;2;;.;;;1;1;19;19;912.654.502.471.431
739880;1;2;80;2;;;;2;;2;;1;2;;2;;1;1;19;19;848.568.688.311.612
739880;1;3;80;2;;;;2;;2;;2;;.;;;1;1;19;19;848.568.688.311.612
739880;1;4;80;1;4;3;;2;;2;;;;;4;2;1;1;19;19;848.568.688.311.612
739881;1;2;80;2;;;;2;;2;;2;;.;;;1;1;19;19;103.080.747.543.092
739881;1;3;80;2;;;;2;;2;;2;;.;;;1;1;19;19;103.080.747.543.092
739886;1;2;80;2;;;;2;;2;;1;4;;1;;1;1;19;19;993.522.153.231.095
739886;1;4;80;2;;;;2;;2;;2;;.;;;1;1;19;19;993.522.153.231.095
739888;1;3;80;2;;;;2;;2;;2;;.;;;1;1;19;19;13.595.990.531.812
739888;1;4;80;2;;;;2;;2;;2;;.;;;1;1;19;19;13.595.990.531.812
739888;1;5;80;2;;;;2;;2;;2;;.;;;1;1;19;19;13.595.990.531.812
739897;1;2;80;1;1;7;;2;;2;;;;;2;2;1;1;19;19;843.224.413.051.649
739897;2;2;80;2;;;;2;;2;;2;;.;;;1;1;19;19;843.224.413.051.649
739897;2;3;80;1;2;1;;2;;2;;;;;2;2;1;1;19;19;843.224.413.051.649
739901;1;2;80;2;;;;2;;2;;2;;.;;;1;1;19;19;887.577.769.430.036
739903;1;3;80;2;;;;2;;2;;2;;.;;;1;1;19;19;108.281.403.740.142
739906;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;19;19;719.516.497.765.952
739906;1;2;80;1;1;7;;2;;2;;;;;2;2;1;1;19;19;719.516.497.765.952
739906;1;3;80;2;;;;2;;2;;2;;.;;;1;1;19;19;719.516.497.765.952
739906;1;4;80;2;;;;2;;2;;2;;.;;;1;1;19;19;719.516.497.765.952
739908;1;3;80;2;;;;2;;2;;2;;.;;;1;1;19;19;110.110.229.355.043
739908;1;9;80;2;;;;2;;2;;2;;.;;;1;1;19;19;110.110.229.355.043
739908;1;10;80;2;;;;2;;2;;2;;.;;;1;1;19;19;110.110.229.355.043
739911;1;1;80;1;1;3;;2;;1;350000;;1;;4;1;1;1;19;19;108.253.448.011.524
739911;1;2;80;2;;;;2;;2;;2;;.;;;1;1;19;19;108.253.448.011.524
739914;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;19;19;852.440.256.492.572
739914;1;3;80;2;;;;2;;2;;2;;.;;;1;1;19;19;852.440.256.492.572
739915;1;2;80;1;4;3;;2;;2;;;;;9;2;1;1;19;19;980.025.734.824.606
739917;1;2;80;2;;;;2;;2;;2;;.;;;1;1;19;19;853.508.711.810.066
739918;1;2;80;1;1;2;;2;;2;;;;;1;2;1;1;20;20;117.915.027.321.524
739925;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;216.987.896.896.313
739929;1;2;80;1;1;7;;2;;2;;;;;9;2;1;1;20;20;140.354.355.393.409
739929;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;140.354.355.393.409
739929;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;140.354.355.393.409
739929;1;6;80;2;;;;2;;2;;2;;.;;;1;1;20;20;140.354.355.393.409
739931;1;2;80;1;1;7;;2;;2;;;1;;7;1;1;1;20;20;139.354.337.589.124
739933;1;3;80;2;;;;3;;2;;2;;.;;;1;1;20;20;687.131.226.348.181
739933;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;687.131.226.348.181
739936;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;826.625.973.657.158
739937;1;1;80;2;;;;3;;2;;2;;.;;;1;1;20;20;121.576.725.189.415
739937;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;121.576.725.189.415
739937;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;121.576.725.189.415
739939;1;2;80;1;3;3;;2;;2;;;;;4;2;1;1;20;20;119.934.644.896.128
739943;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;176.995.054.702.288
739943;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;176.995.054.702.288
739947;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;639.840.154.725.415
739947;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;639.840.154.725.415
739949;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;158.858.769.824.459
739951;1;1;80;2;;;;3;;2;;2;;.;;;1;1;20;20;113.174.174.919.784
739951;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;113.174.174.919.784
739956;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;144.189.331.975.724
739958;1;2;80;1;1;7;;2;;2;;;;;2;2;1;1;20;20;111.792.023.333.353
739961;1;1;80;1;1;3;;2;;2;;;2;;4;1;1;1;20;20;128.997.657.521.596
739963;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;703.987.053.704.235
739964;1;1;80;1;2;3;;2;;2;;;;;4;2;1;1;20;20;100.805.864.576.239
739965;1;1;80;1;3;3;;2;;2;;;;;8;2;1;1;20;20;830.106.665.089.843
739969;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;218.624.420.454.806
739971;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;20;20;266.089.321.403.212
739972;1;1;80;2;;;;2;;2;;1;1;;4;;1;1;20;20;456.550.037.359.223
739972;1;2;80;2;;;;2;;2;;1;1;;9;;1;1;20;20;456.550.037.359.223
739972;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;456.550.037.359.223
739972;2;1;80;1;2;2;;2;;2;;;;;9;2;1;1;20;20;456.550.037.359.223
739972;2;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;456.550.037.359.223
739972;3;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;456.550.037.359.223
739972;3;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;456.550.037.359.223
739972;3;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;456.550.037.359.223
739977;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;20;20;156.903.422.397.731
739977;1;5;80;1;1;5;;2;;1;70000;;1;;1;1;1;1;20;20;156.903.422.397.731
739977;1;6;80;2;;;;2;;2;;2;;.;;;1;1;20;20;156.903.422.397.731
739980;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;150.185.885.599.917
739980;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;150.185.885.599.917
739983;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;143.729.136.444.378
739987;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;20;20;197.735.038.512.588
739987;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;197.735.038.512.588
739987;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;197.735.038.512.588
739987;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;197.735.038.512.588
739989;1;2;80;1;1;2;;2;;2;;;;;9;2;1;1;20;20;165.708.268.984.916
739989;1;3;80;1;1;6;;2;;2;;;;;2;2;1;1;20;20;165.708.268.984.916
739989;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;165.708.268.984.916
739989;1;7;80;2;;;;2;;2;;2;;.;;;1;1;20;20;165.708.268.984.916
739994;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;20;20;12.567.577.233.884
739994;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;12.567.577.233.884
739994;2;2;80;1;3;2;;2;;2;;;;;9;2;1;1;20;20;12.567.577.233.884
739997;1;2;80;2;;;;2;;2;;1;4;;9;;1;1;20;20;113.159.659.676.517
740000;1;1;80;1;2;0;;2;;2;;;;NO LE DAN TRABAJO POR LA EDAD;12;2;1;1;20;20;108.476.706.488.569
740000;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;20;20;108.476.706.488.569
740002;1;2;80;2;;;;2;;2;;1;1;;9;;1;1;20;20;978.590.409.126.326
740004;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;96.498.219.595.779
740009;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;20;20;285.623.854.920.013
740009;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;285.623.854.920.013
740012;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;14.949.725.626.297
740015;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;18.815.382.642.884
740016;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;945.807.313.046.215
740017;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;11.408.005.073.921
740017;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;11.408.005.073.921
740020;1;1;80;1;1;3;;2;;2;;;;;4;2;1;1;20;20;11.994.464.200.076
740020;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;11.994.464.200.076
740022;1;1;80;1;2;3;;2;;2;;;;;4;2;1;1;20;20;128.997.657.521.596
740022;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;128.997.657.521.596
740024;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;20;20;146.106.820.266.881
740024;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;146.106.820.266.881
740029;1;3;80;1;1;2;;2;;2;;;;;9;2;1;1;20;20;107.192.692.443.182
740030;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;938.451.277.754.044
740032;1;2;80;1;4;2;;3;;2;;;;;9;2;1;1;20;20;100.236.724.735.136
740035;1;1;80;1;3;4;;3;;2;;;;;11;2;1;1;20;20;110.494.094.989.343
740035;1;2;80;1;2;3;;2;;2;;;;;4;2;1;1;20;20;110.494.094.989.343
740037;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;131.475.241.553.717
740037;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;131.475.241.553.717
740039;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;171.920.929.389.734
740039;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;171.920.929.389.734
740039;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;171.920.929.389.734
740043;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;100.236.724.735.136
740046;1;2;80;2;;;;2;;2;;1;1;;1;;1;1;20;20;143.729.136.444.378
740046;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;143.729.136.444.378
740050;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;148.226.338.051.102
740050;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;148.226.338.051.102
740051;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;101.266.060.107.585
740051;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;101.266.060.107.585
740053;1;1;80;1;4;2;;2;;2;;;;;8;2;1;1;20;20;127.080.169.230.439
740053;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;127.080.169.230.439
740053;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;127.080.169.230.439
740054;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;113.607.382.341.064
740060;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;20;20;117.915.027.321.524
740065;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;957.247.569.309.914
740065;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;957.247.569.309.914
740065;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;957.247.569.309.914
740066;1;1;80;2;;;;2;;2;;2;;.;;;1;1;20;20;123.198.188.306.719
740066;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;123.198.188.306.719
740066;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;123.198.188.306.719
740070;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;142.271.843.684.567
740070;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;142.271.843.684.567
740070;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;142.271.843.684.567
740070;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;142.271.843.684.567
740072;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;165.235.600.586.771
740072;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;165.235.600.586.771
740072;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;165.235.600.586.771
740074;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;127.080.169.230.439
740074;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;127.080.169.230.439
740075;1;3;80;1;1;3;;2;;2;;;;;4;2;1;1;20;20;907.087.474.855.334
740075;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;907.087.474.855.334
740079;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;120.292.711.144.028
740081;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;11.122.969.851.856
740085;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;152.894.278.353.292
740085;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;152.894.278.353.292
740085;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;152.894.278.353.292
740086;1;2;80;1;3;7;;2;;2;;;;;9;2;1;1;20;20;113.619.855.207.863
740092;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;119.934.644.896.128
740094;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;20;20;102.898.143.296.241
740094;1;2;80;1;1;5;;2;;2;;;1;;4;1;1;1;20;20;102.898.143.296.241
740094;1;3;80;1;1;5;;2;;2;;;1;;1;1;1;1;20;20;102.898.143.296.241
740096;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;883.680.708.998.028
740096;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;883.680.708.998.028
740096;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;883.680.708.998.028
740098;1;1;80;2;;;;3;;2;;2;;.;;;1;1;20;20;775.113.043.372.374
740098;1;2;80;1;4;7;;2;;2;;;;;1;2;1;1;20;20;775.113.043.372.374
740098;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;775.113.043.372.374
740098;1;6;80;2;;;;3;;2;;2;;.;;;1;1;20;20;775.113.043.372.374
740098;1;8;80;2;;;;2;;2;;1;1;;2;;1;1;20;20;775.113.043.372.374
740107;1;2;80;1;1;3;;2;;2;;;;;4;2;1;1;20;20;109.036.802.229.532
740107;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;109.036.802.229.532
740112;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;136.695.738.498.145
740117;1;1;80;1;1;3;;2;;2;;;;;4;2;1;1;20;20;146.106.820.266.881
740120;1;2;80;1;1;1;;2;;2;;;;;2;2;1;1;20;20;14.181.164.815.322
740120;1;4;80;1;4;2;;2;;2;;;;;9;2;1;1;20;20;14.181.164.815.322
740121;1;1;80;1;4;7;;2;;2;;;;;9;2;1;1;20;20;145.361.219.633.033
740121;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;145.361.219.633.033
740121;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;145.361.219.633.033
740124;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;111.341.824.906.638
740127;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;128.997.657.521.596
740131;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;176.790.899.184.987
740131;1;6;80;1;2;7;;2;;2;;;;;9;2;1;1;20;20;176.790.899.184.987
740132;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;20;20;800.885.418.906.375
740132;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;800.885.418.906.375
740132;1;8;80;2;;;;2;;2;;2;;.;;;1;1;20;20;800.885.418.906.375
740133;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;144.189.331.975.724
740133;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;144.189.331.975.724
740134;1;4;80;2;;;;2;;2;;2;;.;;;1;1;20;20;11.408.005.073.921
740135;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;616.063.316.500.376
740135;1;4;80;1;4;3;;2;;2;;;;;4;2;1;1;20;20;616.063.316.500.376
740136;1;1;80;1;2;3;;2;;2;;;;;4;2;1;1;20;20;91.715.612.886.552
740136;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;91.715.612.886.552
740139;1;1;80;1;2;3;;2;;2;;;;;4;2;1;1;20;20;120.292.711.144.028
740140;1;1;80;1;1;4;;3;;2;;;;;4;2;1;1;20;20;790.015.224.645.449
740141;1;1;80;1;4;7;;2;;2;;;3;;5;1;1;1;20;20;120.292.711.144.028
740142;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;148.584.404.299.002
740146;1;4;80;1;4;3;;2;;2;;;;;4;2;1;1;20;20;87.507.868.115.709
740148;1;2;80;1;1;1;;2;;2;;;;;2;2;1;1;20;20;143.816.563.787.196
740149;1;4;80;1;4;2;;2;;2;;;2;;4;1;1;1;20;20;823.540.993.250.635
740149;1;7;80;2;;;;2;;2;;2;;.;;;1;1;20;20;823.540.993.250.635
740151;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;763.253.377.060.204
740160;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;744.203.222.816.616
740160;1;3;80;2;;;;2;;2;;2;;.;;;1;1;20;20;744.203.222.816.616
740160;1;5;80;2;;;;2;;2;;2;;.;;;1;1;20;20;744.203.222.816.616
740168;1;2;80;2;;;;2;;2;;2;;.;;;1;1;20;20;119.934.644.896.128
740177;2;3;80;2;;;;2;;2;;2;;.;;;1;1;23;23;102.889.524.022.461
740177;2;8;80;1;1;2;;2;;2;;;;;9;2;1;1;23;23;102.889.524.022.461
740177;3;1;80;1;3;2;;2;;2;;;;;9;2;1;1;23;23;102.889.524.022.461
740181;1;1;80;1;2;3;;2;;2;;;;;4;2;1;1;23;23;801.437.707.374.702
