DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;CLASE;DPTO;AREA;fex_c_2011
741943;1;1;50;1;1;;;;;;;;;;;;;;;;1;70;70;971.035.902.849.151
741943;1;2;50;2;1;;;;;;;;;;;;;;;;1;70;70;971.035.902.849.151
741944;1;1;50;1;1;;;;;;;;;;;;;;;;1;70;70;665.975.708.230.263
741944;1;2;50;2;1;;;;;;;;;;;;;;;;1;70;70;665.975.708.230.263
741944;1;3;50;3;5;;;;;;;;;;;;;;;;1;70;70;665.975.708.230.263
741945;1;1;50;1;1;;;;;;;;;;;;;;;;1;70;70;911.232.040.394.445
741945;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;70;70;911.232.040.394.445
741946;1;1;50;1;6;VISITANDO HIJOS;2;2;2;2;;;2;;;;;;;;1;70;70;109.398.948.665.648
741947;1;1;50;1;4;;2;2;2;2;;;1;2;;1;2;;;;1;70;70;818.106.090.476.301
741947;1;2;50;2;1;;;;;;;;;;;;;;;;1;70;70;818.106.090.476.301
741948;1;1;50;1;4;;1;;;;;;;;;;;;;;1;70;70;763.335.763.699.522
741948;1;2;50;1;5;;;;;;;;;;;;;;;;1;70;70;763.335.763.699.522
741949;1;1;50;1;1;;;;;;;;;;;;;;;;1;70;70;787.875.872.770.921
741950;1;1;50;1;1;;;;;;;;;;;;;;;;1;70;70;10.759.083.699.442
741950;1;2;50;2;4;;2;2;2;2;;;1;10;;;;;;;1;70;70;10.759.083.699.442
741950;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;70;70;10.759.083.699.442
741951;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;240.440.687.894.417
741951;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;240.440.687.894.417
741951;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;240.440.687.894.417
741951;1;4;50;4;1;;;;;;;;;;;;;;;;1;73;73;240.440.687.894.417
741952;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;153.018.132.356.298
741953;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;179.269.820.783.548
741953;1;2;50;2;3;;2;2;2;2;;;1;12;;;;;;;1;73;73;179.269.820.783.548
741953;1;3;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;179.269.820.783.548
741953;1;4;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;179.269.820.783.548
741953;1;6;50;6;4;;2;2;2;1;1;;;;;;;;;1;1;73;73;179.269.820.783.548
741954;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;21.553.229.146.466
741954;1;2;50;2;4;;1;;;;;;;;;;;;;;1;73;73;21.553.229.146.466
741954;1;3;50;3;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;21.553.229.146.466
741954;1;4;50;4;3;;1;;;;;;;;;;;;;;1;73;73;21.553.229.146.466
741954;1;5;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;21.553.229.146.466
741955;1;1;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;187.389.171.114.595
741955;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;187.389.171.114.595
741958;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;229.037.154.177.671
741958;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;229.037.154.177.671
741958;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;229.037.154.177.671
741959;1;1;50;2;5;;;;;;;;;;;;;;;;1;73;73;229.037.154.177.671
741959;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;229.037.154.177.671
741959;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;229.037.154.177.671
741960;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;280.575.871.775.061
741960;1;2;50;2;4;;2;2;1;;;;;;;;;;;;1;73;73;280.575.871.775.061
741960;1;3;50;3;3;;1;;;;;;;;;;;;;;1;73;73;280.575.871.775.061
741960;1;4;50;4;3;;2;2;1;;;;;;;;;;;;1;73;73;280.575.871.775.061
741960;1;6;50;2;5;;;;;;;;;;;;;;;;1;73;73;280.575.871.775.061
741961;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;22.523.929.410.676
741961;1;2;50;2;6;INCAPACITADA;2;1;;;;;;;;;;;;;1;73;73;22.523.929.410.676
741961;1;3;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;22.523.929.410.676
741961;1;4;50;1;3;;2;2;1;;;;;;;;;;;;1;73;73;22.523.929.410.676
741962;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;272.135.631.014.249
741962;1;2;50;2;4;;1;;;;;;;;;;;;;;1;73;73;272.135.631.014.249
741962;1;3;50;3;3;;2;2;2;1;1;;;;;;;;;1;1;73;73;272.135.631.014.249
741962;1;4;50;4;1;;;;;;;;;;;;;;;;1;73;73;272.135.631.014.249
741962;1;6;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;272.135.631.014.249
741962;1;7;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;272.135.631.014.249
741963;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;314.406.607.131.269
741963;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;314.406.607.131.269
741963;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;314.406.607.131.269
741964;1;1;50;1;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;272.758.624.068.194
741964;1;2;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;272.758.624.068.194
741966;1;1;50;1;4;;2;2;2;1;2;;;;;;;;;1;1;73;73;216.507.381.460.681
741966;1;4;50;4;1;;;;;;;;;;;;;;;;1;73;73;216.507.381.460.681
741967;1;1;50;1;4;;2;2;2;1;1;;;;;;;;;1;1;73;73;236.068.061.181.306
741967;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;236.068.061.181.306
741967;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;236.068.061.181.306
741968;1;1;50;1;6;VACACIONES;2;1;;;;;;;;;;;;;1;73;73;157.975.552.532.487
741968;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;157.975.552.532.487
741968;1;3;50;3;4;;2;2;2;2;;;2;;;;;;;;1;73;73;157.975.552.532.487
741969;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;293.724.162.978.198
741969;1;2;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;293.724.162.978.198
741970;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;143.311.129.714.198
741970;1;2;50;1;3;;2;2;1;;;;;;;;;;;;1;73;73;143.311.129.714.198
741971;1;1;50;2;6;INCAPACITADO;2;1;;;;;;;;;;;;;1;73;73;236.068.061.181.306
741971;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;236.068.061.181.306
741971;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;236.068.061.181.306
741972;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;22.466.452.746.456
741972;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;22.466.452.746.456
741973;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;261.355.090.351.447
741974;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;194.666.115.419.374
741974;1;2;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;194.666.115.419.374
741975;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;190.344.625.159.238
741975;1;2;50;2;2;;1;;;;;;;;;;;;;;1;73;73;190.344.625.159.238
741975;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;190.344.625.159.238
741975;1;5;50;5;1;;;;;;;;;;;;;;;;1;73;73;190.344.625.159.238
741976;1;1;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;252.076.179.915.122
741977;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;193.552.813.281.238
741977;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;193.552.813.281.238
741977;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;193.552.813.281.238
741977;1;4;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;193.552.813.281.238
741977;1;5;50;5;1;;;;;;;;;;;;;;;;1;73;73;193.552.813.281.238
741977;1;6;50;7;1;;;;;;;;;;;;;;;;1;73;73;193.552.813.281.238
741977;1;7;50;5;3;;2;2;2;2;;;2;;;;;;;;1;73;73;193.552.813.281.238
741977;1;8;50;8;3;;2;2;2;2;;;2;;;;;;;;1;73;73;193.552.813.281.238
741977;1;10;50;10;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;193.552.813.281.238
741977;2;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;193.552.813.281.238
741978;1;1;50;1;2;;1;;;;;;;;;;;;;;1;73;73;214.957.524.822.459
741978;1;2;50;2;4;;1;;;;;;;;;;;;;;1;73;73;214.957.524.822.459
741978;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;214.957.524.822.459
741979;1;1;50;1;4;;1;;;;;;;;;;;;;;1;73;73;176.560.404.040.049
741979;1;2;50;2;4;;1;;;;;;;;;;;;;;1;73;73;176.560.404.040.049
741979;1;3;50;3;3;;1;;;;;;;;;;;;;;1;73;73;176.560.404.040.049
741980;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;200.745.300.028.008
741980;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;200.745.300.028.008
741980;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;200.745.300.028.008
741980;1;5;50;5;4;;2;2;2;2;;;2;;;;;;;;1;73;73;200.745.300.028.008
741982;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;109.853.553.644.186
741982;1;2;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;109.853.553.644.186
741983;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;226.214.384.102.781
741984;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;172.050.707.319.901
741984;1;2;50;5;3;;2;2;2;2;;;2;;;;;;;;1;73;73;172.050.707.319.901
741984;1;5;50;5;4;;2;2;2;2;;;2;;;;;;;;1;73;73;172.050.707.319.901
741985;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;238.739.682.251.973
741985;1;2;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;238.739.682.251.973
741986;1;1;50;2;6;VIENDO TELEVISION;2;2;2;2;;;2;;;;;;;;1;73;73;255.774.677.121.314
741986;1;2;50;2;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;255.774.677.121.314
741986;1;3;50;3;4;;2;2;2;2;;;2;;;;;;;;1;73;73;255.774.677.121.314
741987;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;258.155.364.523.756
741987;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;258.155.364.523.756
741987;1;3;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;258.155.364.523.756
741988;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;187.389.171.114.595
741988;1;2;50;2;4;;1;;;;;;;;;;;;;;1;73;73;187.389.171.114.595
741989;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;183.016.544.401.484
741990;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;127.731.103.186.158
741990;1;2;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;127.731.103.186.158
741990;1;3;50;1;6;DESCANSANDO;2;2;2;2;;;2;;;;;;;;1;73;73;127.731.103.186.158
741991;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;183.016.544.401.484
741992;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;261.355.090.351.447
741993;1;1;50;2;1;;;;;;;;;;;;;;;;1;73;73;257.033.600.091.311
741993;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;257.033.600.091.311
741993;1;3;50;3;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;257.033.600.091.311
741994;1;1;50;2;1;;;;;;;;;;;;;;;;1;73;73;294.845.927.410.644
741994;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;294.845.927.410.644
741995;1;1;50;2;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;293.724.162.978.198
741995;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;293.724.162.978.198
741996;1;1;50;1;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;206.558.816.085.235
741996;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;206.558.816.085.235
741996;1;3;50;3;4;;2;2;2;1;1;;;;;;;;;1;1;73;73;206.558.816.085.235
741997;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;340.862.062.619.032
741997;1;2;50;2;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;340.862.062.619.032
741997;2;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;340.862.062.619.032
741997;2;2;50;2;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;340.862.062.619.032
741998;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;169.379.086.249.234
741998;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;169.379.086.249.234
741998;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;169.379.086.249.234
741998;1;4;50;3;4;;2;2;2;2;;;2;;;;;;;;1;73;73;169.379.086.249.234
742000;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;183.016.544.401.484
742001;1;1;50;1;2;;2;2;2;1;3;;;;;;;;;1;1;73;73;208.878.340.213.825
742002;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;194.666.115.419.374
742002;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;194.666.115.419.374
742004;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;147.447.745.947.043
742004;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;147.447.745.947.043
742006;1;1;50;1;3;;2;2;2;1;1;;;;;;;;;1;1;73;73;242.514.174.721.865
742006;1;2;50;2;3;;2;2;2;1;1;;;;;;;;;1;1;73;73;242.514.174.721.865
742007;1;1;50;2;1;;;;;;;;;;;;;;;;1;73;73;268.984.131.598.303
742007;1;2;50;2;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;268.984.131.598.303
742008;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;172.187.777.326.938
742008;1;2;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;172.187.777.326.938
742009;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;173.884.308.401.584
742009;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;173.884.308.401.584
742009;1;4;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;173.884.308.401.584
742009;1;5;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;173.884.308.401.584
742010;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;18.413.830.883.393
742011;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;22.466.452.746.456
742011;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;22.466.452.746.456
742012;1;1;50;1;6;DILIGENCIAS;2;2;2;2;;;2;;;;;;;;1;73;73;187.389.171.114.595
742012;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;187.389.171.114.595
742013;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;18.413.830.883.393
742014;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;154.529.789.403.653
742014;1;2;50;1;1;;;;;;;;;;;;;;;;1;73;73;154.529.789.403.653
742014;1;3;50;3;4;;2;2;2;1;3;;;;;;;;;1;1;73;73;154.529.789.403.653
742014;1;4;50;1;3;;2;2;2;2;;;1;12;;;;;;;1;73;73;154.529.789.403.653
742014;1;5;50;5;4;;1;;;;;;;;;;;;;;1;73;73;154.529.789.403.653
742015;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;247.471.594.898.053
742015;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;247.471.594.898.053
742015;1;3;50;3;6;JUGANDO FUTBOL;2;2;2;2;;;2;;;;;;;;1;73;73;247.471.594.898.053
742015;1;4;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;247.471.594.898.053
742016;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;24.282.137.529.686
742016;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;24.282.137.529.686
742016;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;24.282.137.529.686
742016;1;4;50;3;1;;;;;;;;;;;;;;;;1;73;73;24.282.137.529.686
742017;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;261.355.090.351.447
742018;1;1;50;1;6;DILIGENCIAS PERSONALES;2;2;2;2;;;2;;;;;;;;1;73;73;217.962.349.801.981
742018;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;217.962.349.801.981
742018;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;217.962.349.801.981
742018;1;4;50;2;3;;2;2;2;1;1;;;;;;;;;1;1;73;73;217.962.349.801.981
742019;1;1;50;1;6;DILIGENCIAS Y ESCUCHANDO RADIO;2;2;2;2;;;2;;;;;;;;1;73;73;198.792.704.831.342
742019;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;198.792.704.831.342
742019;1;3;50;3;6;CICLISMO;2;2;2;1;1;;;;;;;;;1;1;73;73;198.792.704.831.342
742021;1;1;50;2;1;;;;;;;;;;;;;;;;1;73;73;217.387.583.159.781
742021;1;2;50;2;6;REALIZANDO PROYECTOS;1;;;;;;;;;;;;;;1;73;73;217.387.583.159.781
742022;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;219.631.112.024.672
742022;1;2;50;2;4;;1;;;;;;;;;;;;;;1;73;73;219.631.112.024.672
742023;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;257.033.600.091.311
742023;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;257.033.600.091.311
742023;1;3;50;2;6;LEER;2;2;2;2;;;2;;;;;;;;1;73;73;257.033.600.091.311
742024;1;1;50;2;1;;;;;;;;;;;;;;;;1;73;73;236.068.061.181.306
742024;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;236.068.061.181.306
742024;1;3;50;2;6;PRACTICANDO DEPORTE;2;2;2;2;;;1;13;DILIGENCIAS U;;;;;;1;73;73;236.068.061.181.306
742025;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;226.908.056.329.451
742025;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;226.908.056.329.451
742026;1;1;50;1;2;;2;2;2;1;6;;;;;;;;;1;1;73;73;290.241.342.393.574
742026;1;3;50;3;4;;2;1;;;;;;;;;;;;;1;73;73;290.241.342.393.574
742026;1;4;50;3;1;;;;;;;;;;;;;;;;1;73;73;290.241.342.393.574
742026;1;5;50;5;4;;2;2;2;2;;;1;12;;;;;;;1;73;73;290.241.342.393.574
742026;1;6;50;6;6;DEPORTE;2;2;2;2;;;2;;;;;;;;1;73;73;290.241.342.393.574
742027;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;269.558.898.240.503
742027;1;2;50;2;4;;2;2;2;2;;;1;11;;;;;;;1;73;73;269.558.898.240.503
742027;1;4;50;4;1;;;;;;;;;;;;;;;;1;73;73;269.558.898.240.503
742027;1;5;50;5;4;;2;2;2;2;;;1;10;;;;;;;1;73;73;269.558.898.240.503
742028;1;1;50;2;1;;;;;;;;;;;;;;;;1;73;73;215.960.383.670.435
742028;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;215.960.383.670.435
742028;1;4;50;4;4;;2;2;2;2;;;2;;;;;;;;1;73;73;215.960.383.670.435
742028;1;5;50;5;4;;1;;;;;;;;;;;;;;1;73;73;215.960.383.670.435
742029;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;261.355.090.351.447
742030;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;195.541.842.550.676
742030;1;2;50;2;6;JUGANDO;1;;;;;;;;;;;;;;1;73;73;195.541.842.550.676
742032;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;153.018.132.356.298
742033;1;1;50;2;4;;1;;;;;;;;;;;;;;1;73;73;226.908.056.329.451
742033;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;226.908.056.329.451
742035;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;250.526.323.276.901
742035;1;2;50;2;4;;2;2;2;2;;;1;13;CAMBIO DOMICILIO.EMBARAZO INI;;;;;;1;73;73;250.526.323.276.901
742036;1;1;50;3;1;;;;;;;;;;;;;;;;1;73;73;190.098.587.858.094
742036;1;2;50;5;1;;;;;;;;;;;;;;;;1;73;73;190.098.587.858.094
742036;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;190.098.587.858.094
742036;1;5;50;5;4;;2;2;2;1;1;;;;;;;;;1;1;73;73;190.098.587.858.094
742037;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;215.385.617.028.235
742037;1;2;50;2;6;VIENDO  TV;2;2;2;2;;;2;;;;;;;;1;73;73;215.385.617.028.235
742038;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;213.835.760.390.014
742038;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;213.835.760.390.014
742038;1;3;50;3;4;;2;2;2;1;1;;;;;;;;;1;1;73;73;213.835.760.390.014
742039;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;236.068.061.181.306
742039;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;236.068.061.181.306
742039;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;236.068.061.181.306
742040;1;1;50;1;4;;1;;;;;;;;;;;;;;1;73;73;195.240.882.061.574
742040;1;2;50;1;6;SE ENCUENTRA ENFERMO DE AUTISMO;2;2;2;2;;;2;;;;;;;;1;73;73;195.240.882.061.574
742040;1;3;50;3;4;;2;2;1;;;;;;;;;;;;1;73;73;195.240.882.061.574
742040;1;4;50;4;1;;;;;;;;;;;;;;;;1;73;73;195.240.882.061.574
742041;1;1;50;1;4;;2;2;2;1;1;;;;;;;;;1;1;73;73;18.413.830.883.393
742042;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;213.886.896.842.988
742042;1;2;50;2;4;;2;2;2;1;1;;;;;;;;;1;1;73;73;213.886.896.842.988
742042;1;3;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;213.886.896.842.988
742042;1;4;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;213.886.896.842.988
742042;1;6;50;6;4;;2;2;2;2;;;2;;;;;;;;1;73;73;213.886.896.842.988
742042;1;7;50;7;4;;2;2;2;2;;;2;;;;;;;;1;73;73;213.886.896.842.988
742043;1;1;50;1;2;;2;2;2;1;2;;;;;;;;;1;1;73;73;251.648.087.709.346
742043;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;251.648.087.709.346
742044;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;192.346.591.290.784
742044;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;192.346.591.290.784
742044;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;192.346.591.290.784
742044;1;4;50;4;1;;;;;;;;;;;;;;;;1;73;73;192.346.591.290.784
742045;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;187.389.171.114.595
742045;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;187.389.171.114.595
742046;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;109.853.553.644.186
742046;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;109.853.553.644.186
742046;1;3;50;3;3;;2;2;2;1;1;;;;;;;;;1;1;73;73;109.853.553.644.186
742046;1;4;50;4;1;;;;;;;;;;;;;;;;1;73;73;109.853.553.644.186
742047;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;160.100.175.812.909
742047;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;160.100.175.812.909
742047;1;4;50;4;1;;;;;;;;;;;;;;;;1;73;73;160.100.175.812.909
742047;1;5;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;160.100.175.812.909
742048;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;236.642.827.823.507
742048;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;236.642.827.823.507
742048;1;3;50;3;1;;;;;;;;;;;;;;;;1;73;73;236.642.827.823.507
742048;1;4;50;4;3;;2;2;1;;;;;;;;;;;;1;73;73;236.642.827.823.507
742048;1;5;50;2;3;;2;2;2;2;;;2;;;;;;;;1;73;73;236.642.827.823.507
742049;1;1;50;1;4;;2;2;2;1;1;;;;;;;;;1;1;73;73;237.617.917.819.528
742049;1;2;50;2;3;;2;2;2;1;1;;;;;;;;;1;1;73;73;237.617.917.819.528
742050;1;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;187.389.171.114.595
742050;1;2;50;2;4;;2;2;2;2;;;2;;;;;;;;1;73;73;187.389.171.114.595
742051;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;252.076.179.915.122
742052;1;1;50;1;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;18.413.830.883.393
742053;1;1;50;1;4;;2;1;;;;;;;;;;;;;1;73;73;194.420.078.118.231
742053;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;194.420.078.118.231
742054;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;221.403.638.363.017
742054;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;221.403.638.363.017
742055;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;261.355.090.351.447
742056;1;1;50;1;5;;;;;;;;;;;;;;;;1;73;73;194.666.115.419.374
742056;1;2;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;194.666.115.419.374
742057;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;261.355.090.351.447
742058;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;257.088.189.418.293
742058;1;2;50;2;3;;2;2;2;1;1;;;;;;;;;1;1;73;73;257.088.189.418.293
742058;1;3;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;257.088.189.418.293
742058;2;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;257.088.189.418.293
742058;2;2;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;257.088.189.418.293
742058;3;1;50;1;2;;2;2;2;1;1;;;;;;;;;1;1;73;73;257.088.189.418.293
742058;3;2;50;2;4;;2;2;2;1;1;;;;;;;;;1;1;73;73;257.088.189.418.293
742059;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;225.786.291.897.005
742059;1;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;225.786.291.897.005
742060;1;1;50;1;1;;;;;;;;;;;;;;;;1;73;73;208.878.340.213.825
742061;1;1;50;1;4;;2;2;2;1;1;;;;;;;;;1;1;73;73;166.899.124.512.586
742061;1;2;50;1;3;;2;2;2;2;;;1;12;;;;;;;1;73;73;166.899.124.512.586
742061;1;3;50;1;3;;2;2;2;2;;;2;;;;;;;;1;73;73;166.899.124.512.586
742061;2;1;50;1;4;;2;2;2;2;;;2;;;;;;;;1;73;73;166.899.124.512.586
742061;2;2;50;2;1;;;;;;;;;;;;;;;;1;73;73;166.899.124.512.586
