DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
735341;1;2;66;80;1;4;2;;2;;2;;;;;9;2;1;66;213.454.071.154.867
735343;1;2;66;80;1;3;6;;2;;2;;;2;;8;1;1;66;254.179.959.785.207
735343;1;3;66;80;2;;;;2;;2;;1;1;;8;;1;66;254.179.959.785.207
735344;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;155.444.281.015.955
735348;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;279.281.191.396.334
735352;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;32.871.262.701.775
735356;1;1;66;80;1;4;3;;2;;2;;;;;4;2;1;66;25.938.953.715.505
735357;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;253.248.702.382.707
735359;1;1;66;80;1;4;8;YA SE SENTIA CANSADA;2;;2;;;;QUERIA DESCANSAR;12;2;1;66;201.379.747.016.138
735360;1;1;66;80;1;3;3;;2;;2;;;;;4;2;1;66;192.674.200.025.062
735361;1;1;66;80;1;4;8;SE PENSIONO;3;;2;;;;SE PENSIONO;12;2;1;66;204.932.096.506.393
735363;1;2;66;80;1;4;2;;2;;2;;;;;9;2;1;66;306.232.487.494.379
735365;1;2;66;80;1;1;2;;2;;2;;;;;9;2;1;66;293.974.591.013.048
735366;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;337.071.958.148.214
735366;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;337.071.958.148.214
735369;1;2;66;80;1;4;2;;2;;2;;;;;2;2;1;66;195.238.912.243.795
735372;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;270.715.829.292.146
735378;1;2;66;80;1;4;3;;2;;2;;;;;4;2;1;66;195.238.912.243.795
735392;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;278.195.213.849.338
735392;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;278.195.213.849.338
735399;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;555.364.802.566.839
735399;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;555.364.802.566.839
735399;1;5;68;80;1;4;4;;3;;2;;;;;8;2;1;68;555.364.802.566.839
735401;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;507.409.130.521.118
735401;2;1;68;80;1;1;3;;2;;2;;;;;4;2;1;68;507.409.130.521.118
735401;2;5;68;80;1;4;8;EDAD;2;;2;;;;;8;2;1;68;507.409.130.521.118
735406;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;537.397.514.819.992
735408;1;2;68;80;1;2;1;;2;;2;;;1;;2;1;1;68;607.790.448.683.673
735410;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;747.857.013.672.348
735410;2;2;68;80;2;;;;2;;2;;2;;.;;;1;68;747.857.013.672.348
735415;1;1;68;80;1;4;8;CAMBIO DE DOMICILIO;2;;2;;;;;9;2;1;68;367.719.549.697.957
735415;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;367.719.549.697.957
735415;1;4;68;80;1;4;4;;3;;2;;;4;;4;1;1;68;367.719.549.697.957
735415;2;1;68;80;1;2;4;;3;;2;;;;;10;2;1;68;367.719.549.697.957
735415;2;2;68;80;2;;;;2;;2;;2;;.;;;1;68;367.719.549.697.957
735417;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;302.401.365.883.628
735419;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;398.903.883.115.283
735420;1;1;68;80;1;4;3;;2;;2;;;;;4;2;1;68;309.629.953.708.526
735422;1;2;68;80;1;2;2;;2;;1;12000;;1;;9;1;1;68;303.331.187.834.728
735422;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;303.331.187.834.728
735424;1;6;68;80;1;1;7;;2;;2;;;;;3;2;1;68;39.867.539.175.654
735424;1;7;68;80;2;;;;2;;2;;2;;.;;;1;68;39.867.539.175.654
735424;1;8;68;80;2;;;;2;;2;;2;;.;;;1;68;39.867.539.175.654
735427;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;378.874.619.540.482
735427;1;8;68;80;2;;;;2;;2;;2;;.;;;1;68;378.874.619.540.482
735430;1;2;68;80;2;;;;2;;2;;1;4;;9;;1;68;302.413.439.164.264
735430;1;5;68;80;1;4;2;;2;;2;;;;;9;2;1;68;302.413.439.164.264
735430;1;7;68;80;2;;;;2;;2;;2;;.;;;1;68;302.413.439.164.264
735430;1;8;68;80;2;;;;2;;2;;2;;.;;;1;68;302.413.439.164.264
735431;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;377.686.085.034.634
735432;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;312.638.819.754.425
735433;1;2;68;80;1;4;4;;3;;2;;;;;10;2;1;68;173.639.035.229.812
735433;1;3;68;80;1;4;3;;2;;2;;;;;4;2;1;68;173.639.035.229.812
735433;1;5;68;80;1;3;3;;2;;2;;;;;4;2;1;68;173.639.035.229.812
735437;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;901.625.961.620.087
735439;3;1;68;80;1;2;1;;2;;2;;;;;2;2;1;68;628.313.987.645.056
735439;5;1;68;80;2;;;;3;;2;;2;;.;;;1;68;628.313.987.645.056
735441;1;1;68;80;1;4;0;;2;;2;;;;;8;2;1;68;483.643.306.623.844
735441;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;483.643.306.623.844
735441;1;5;68;80;2;;;;2;;2;;2;;.;;;1;68;483.643.306.623.844
735441;1;6;68;80;2;;;;2;;2;;2;;.;;;1;68;483.643.306.623.844
735444;1;1;68;80;1;4;3;;3;;2;;;;;4;2;1;68;359.247.811.705.511
735444;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;359.247.811.705.511
735444;1;5;68;80;2;;;;2;;2;;2;;.;;;1;68;359.247.811.705.511
735447;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;738.485.083.333.846
735448;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;328.237.158.026.855
735448;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;328.237.158.026.855
735448;1;6;68;80;2;;;;2;;2;;2;;.;;;1;68;328.237.158.026.855
735449;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;248.179.984.890.308
735449;1;4;68;80;2;;;;2;;2;;1;1;;2;;1;68;248.179.984.890.308
735450;1;4;68;80;1;2;5;;2;;2;;;;;9;2;1;68;34.106.947.482.227
735451;1;2;68;80;1;1;8;CAMBIO DE DOMICILIO;2;;2;;;;;9;2;1;68;328.357.772.924.226
735451;1;3;68;80;1;2;6;;2;;2;;;1;;6;1;1;68;328.357.772.924.226
735451;1;4;68;80;1;4;2;;2;;2;;;;;9;2;1;68;328.357.772.924.226
735453;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;691.200.501.584.856
735454;3;3;68;80;2;;;;2;;2;;2;;.;;;1;68;584.037.573.377.065
735462;1;1;68;80;1;4;4;;3;;2;;;;;10;2;1;68;713.527.904.331.332
735462;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;713.527.904.331.332
735463;1;2;68;80;1;4;4;;3;;2;;;;;10;2;1;68;538.278.140.832.421
735463;1;3;68;80;1;1;5;;2;;2;;;;;2;2;1;68;538.278.140.832.421
735463;1;4;68;80;2;;;;2;;2;;1;4;;9;;1;68;538.278.140.832.421
735465;1;1;68;80;1;4;4;;3;;2;;;;;10;2;1;68;322.571.834.747.148
735465;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;322.571.834.747.148
735469;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;376.210.997.087.566
735469;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;376.210.997.087.566
735472;1;1;68;80;1;4;2;;2;;2;;;;;9;2;1;68;260.727.980.478.548
735474;1;1;68;80;1;3;4;;3;;2;;;1;;8;1;1;68;291.603.465.085.184
735474;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;291.603.465.085.184
735474;3;3;68;80;2;;;;2;;2;;2;;.;;;1;68;291.603.465.085.184
735476;1;1;68;80;1;1;8;CAMBIO DE DOMICILIO;2;;2;;;;;9;2;1;68;400.552.930.772.585
735476;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;400.552.930.772.585
735476;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;400.552.930.772.585
735479;1;2;68;80;1;2;2;;2;;2;;;;;9;2;1;68;581.804.268.985.653
735483;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;667.113.131.580.393
735484;1;2;68;80;1;4;2;;2;;2;;;2;;9;1;1;68;278.580.582.189.008
735484;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;278.580.582.189.008
735484;1;5;68;80;1;4;3;;2;;2;;;;;4;2;1;68;278.580.582.189.008
735487;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;272.867.288.975.284
735487;2;2;68;80;2;;;;2;;2;;2;;.;;;1;68;272.867.288.975.284
735491;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;562.146.412.612.075
735491;1;3;68;80;2;;;;2;;2;;1;4;;4;;1;68;562.146.412.612.075
735492;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;765.946.078.735.854
735493;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;255.376.931.669.695
735496;1;1;68;80;1;4;2;;3;;2;;;;;9;2;1;68;325.884.716.572.072
735496;1;3;68;80;1;4;4;;3;;2;;;;;10;2;1;68;325.884.716.572.072
735500;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;339.420.427.164.969
735503;1;1;68;80;1;4;2;;2;;2;;;;;9;2;1;68;230.937.507.022.106
735503;1;3;68;80;1;1;1;;2;;2;;;;;2;2;1;68;230.937.507.022.106
735503;1;5;68;80;1;4;7;;2;;2;;;;;9;2;1;68;230.937.507.022.106
735506;1;2;68;80;1;1;6;;2;;2;;;;;9;2;1;68;696.493.707.673.561
735511;1;1;68;80;1;4;2;;2;;2;;;;;9;2;1;68;418.549.451.001.447
735513;1;1;68;80;1;4;2;;2;;2;;;;;9;2;1;68;343.753.507.448.291
735513;1;2;68;80;1;2;1;;2;;2;;;;;2;2;1;68;343.753.507.448.291
735516;1;1;68;80;1;4;6;;2;;2;;;;;8;2;1;68;893.666.295.754.901
735516;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;893.666.295.754.901
735516;1;4;68;80;1;1;2;;2;;2;;;;;9;2;1;68;893.666.295.754.901
735516;3;2;68;80;1;1;3;;2;;1;250000;;;;4;2;1;68;893.666.295.754.901
735516;3;3;68;80;2;;;;2;;2;;2;;.;;;1;68;893.666.295.754.901
735516;3;5;68;80;1;1;7;;2;;2;;;;ESTA ESPERANDO CERTIFICADOS DE ESTUDIO;12;2;1;68;893.666.295.754.901
735520;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;358.432.567.587.844
735521;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;513.741.259.822.785
735522;1;1;68;80;1;4;2;;2;;2;;;;;9;2;1;68;504.432.575.385.586
735522;1;7;68;80;2;;;;2;;2;;2;;.;;;1;68;504.432.575.385.586
735523;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;377.357.282.113.928
735523;3;3;68;80;1;1;3;;2;;2;;;;;4;2;1;68;377.357.282.113.928
735523;5;2;68;80;1;2;2;;2;;2;;;;;9;2;1;68;377.357.282.113.928
735531;1;1;68;80;1;4;2;;3;;2;;;;;9;2;1;68;316.824.367.262.401
735531;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;316.824.367.262.401
735531;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;316.824.367.262.401
735531;2;2;68;80;1;3;2;;2;;2;;;;;9;2;1;68;316.824.367.262.401
735535;1;4;68;80;1;1;1;;2;;2;;;;;2;2;1;68;382.045.383.747.311
735537;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;332.448.235.888.169
735537;1;3;68;80;1;1;7;;2;;2;;;;POR EMBARAZO;12;2;1;68;332.448.235.888.169
735540;1;2;68;80;1;4;3;;2;;2;;;;;8;2;1;68;23.212.000.913.487
735540;2;2;68;80;2;;;;2;;2;;2;;.;;;1;68;23.212.000.913.487
735544;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;496.359.969.780.617
735544;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;496.359.969.780.617
735544;1;4;68;80;1;2;2;;2;;2;;;;;2;2;1;68;496.359.969.780.617
735546;1;1;68;80;2;;;;2;;2;;2;;.;;;1;68;567.473.657.517.905
735546;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;567.473.657.517.905
735546;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;567.473.657.517.905
735546;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;567.473.657.517.905
735549;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;47.171.348.960.931
735549;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;47.171.348.960.931
735549;1;5;68;80;2;;;;2;;2;;2;;.;;;1;68;47.171.348.960.931
735549;1;6;68;80;2;;;;2;;2;;2;;.;;;1;68;47.171.348.960.931
735552;1;2;68;80;1;2;2;;2;;2;;;;;9;2;1;68;359.765.652.992.458
735556;1;2;68;80;1;4;6;;2;;2;;;;;9;2;1;68;953.297.225.473.519
735556;1;6;68;80;2;;;;2;;2;;2;;.;;;1;68;953.297.225.473.519
735558;1;4;68;80;1;2;5;;2;;2;;;;;9;2;1;68;4.495.248.990.368
735559;1;1;68;80;2;;;;2;;2;;2;;.;;;1;68;445.139.685.536.033
735559;2;2;68;80;1;2;6;;2;;2;;;;;9;2;1;68;445.139.685.536.033
735560;1;3;68;80;1;1;1;;2;;2;;;;;2;2;1;68;328.832.675.362.964
735560;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;328.832.675.362.964
735560;1;6;68;80;1;4;2;;2;;2;;;;;9;2;1;68;328.832.675.362.964
735560;1;7;68;80;2;;;;2;;2;;2;;.;;;1;68;328.832.675.362.964
735565;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;287.835.248.586.398
735567;2;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;238.589.773.344.553
735570;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;327.097.187.079.315
735574;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;693.866.672.394.084
735574;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;693.866.672.394.084
735576;1;1;68;80;1;3;3;;2;;2;;;;;4;2;1;68;768.116.101.036.242
735576;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;768.116.101.036.242
735576;1;6;68;80;1;2;1;;2;;2;;;;;2;2;1;68;768.116.101.036.242
735578;2;3;68;80;2;;;;2;;2;;2;;.;;;1;68;466.775.609.739.272
735578;3;3;68;80;2;;;;2;;2;;2;;.;;;1;68;466.775.609.739.272
735578;4;2;68;80;1;4;8;DESPLAZAMIENTO;2;;2;;;3;;4;1;1;68;466.775.609.739.272
735578;5;3;68;80;2;;;;2;;2;;2;;.;;;1;68;466.775.609.739.272
735578;5;4;68;80;2;;;;2;;2;;2;;.;;;1;68;466.775.609.739.272
735582;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;473.361.506.999.014
735585;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;332.223.480.385.582
735587;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;350.709.509.559.331
735588;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;369.397.730.866.016
735589;1;4;68;80;1;2;5;;2;;2;;;2;;9;1;1;68;553.724.256.889.447
735590;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;510.046.088.318.051
735591;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;284.654.592.560.219
735592;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;366.769.485.314.769
735593;1;1;68;80;1;4;2;;2;;2;;;;;9;2;1;68;326.149.470.014.372
735593;1;2;68;80;1;4;3;;3;;2;;;;;4;2;1;68;326.149.470.014.372
735593;1;6;68;80;2;;;;2;;2;;2;;.;;;1;68;326.149.470.014.372
735594;1;1;68;80;1;4;4;;3;;2;;;;;10;2;1;68;31.762.572.204.284
735595;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;26.934.921.941.265
735595;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;26.934.921.941.265
735596;1;1;68;80;1;1;3;;2;;2;;;;;4;2;1;68;508.048.557.000.409
735596;1;2;68;80;1;2;7;;2;;2;;;;;8;2;1;68;508.048.557.000.409
735596;1;5;68;80;2;;;;2;;2;;2;;.;;;1;68;508.048.557.000.409
735599;1;1;68;80;1;4;4;;3;;2;;;;;10;2;1;68;292.800.929.055.581
735600;1;1;68;80;1;1;4;;3;;2;;;;;10;2;1;68;404.767.744.490.055
735600;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;404.767.744.490.055
735600;1;4;68;80;1;1;7;;2;;2;;;;;11;2;1;68;404.767.744.490.055
735606;1;1;68;80;1;3;4;;3;;2;;;;;10;2;1;68;277.893.579.232.952
735606;1;3;68;80;1;4;2;;2;;2;;;;;9;2;1;68;277.893.579.232.952
735607;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;339.420.427.164.969
735608;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;503.214.495.467.082
735608;1;6;68;80;1;2;2;;2;;2;;;1;;9;1;1;68;503.214.495.467.082
735610;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;339.420.427.164.969
735614;2;2;68;80;1;1;2;;2;;2;;;;;9;2;1;68;733.280.706.613.374
735617;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;855.172.053.339.396
735620;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;724.477.418.689.223
735620;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;724.477.418.689.223
735622;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;362.238.709.344.612
735628;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;430.976.831.692.316
735630;1;3;68;80;1;4;3;;2;;2;;;;;8;2;1;68;265.767.833.158.468
735636;1;2;68;80;1;4;3;;2;;2;;;;;4;2;1;68;349.009.618.521.817
735636;1;5;68;80;1;1;2;;2;;2;;;;;9;2;1;68;349.009.618.521.817
735636;2;2;68;80;2;;;;2;;2;;2;;.;;;1;68;349.009.618.521.817
735636;3;2;68;80;1;1;8;EDAD;2;;2;;;;;8;2;1;68;349.009.618.521.817
735636;3;3;68;80;2;;;;2;;2;;2;;.;;;1;68;349.009.618.521.817
735636;4;3;68;80;1;1;1;;2;;2;;;;;2;2;1;68;349.009.618.521.817
735636;5;1;68;80;1;1;3;;2;;1;250000;;;;4;2;1;68;349.009.618.521.817
735643;1;1;68;80;2;;;;2;;2;;2;;.;;;1;68;488.628.554.857.903
735645;1;5;68;80;2;;;;2;;2;;2;;.;;;1;68;267.043.675.670.826
735648;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;38.793.871.983.711
735649;1;1;68;80;1;4;2;;2;;2;;;;;9;2;1;68;272.697.137.918.558
735649;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;272.697.137.918.558
735649;1;5;68;80;1;4;3;;2;;2;;;;;4;2;1;68;272.697.137.918.558
735650;1;1;68;80;2;;;;2;;2;;2;;.;;;1;68;585.601.858.111.163
735655;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;287.835.248.586.398
735657;1;1;68;80;1;4;4;;3;;2;;;;;10;2;1;68;304.334.208.114.267
735658;1;2;68;80;1;2;2;;2;;2;;;;;9;2;1;68;636.502.385.285.255
735658;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;636.502.385.285.255
735660;1;1;68;80;1;3;5;;2;;2;;;;;8;2;1;68;635.251.444.085.681
735661;1;2;68;80;1;3;2;;2;;2;;;;;9;2;1;68;599.496.257.859.029
735663;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;667.113.131.580.393
735665;1;1;68;80;2;;;;2;;2;;2;;.;;;1;68;260.727.980.478.548
735665;1;2;68;80;1;2;2;;2;;2;;;;;9;2;1;68;260.727.980.478.548
735665;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;260.727.980.478.548
735666;1;5;68;80;2;;;;2;;2;;2;;.;;;1;68;318.475.948.145.214
735667;1;2;68;80;1;1;2;;2;;1;60000;;;;9;2;1;68;31.372.041.667.247
735667;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;31.372.041.667.247
735671;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;276.862.128.444.723
735673;1;1;68;80;1;3;4;;3;;2;;;;;10;2;1;68;590.967.558.105.378
735673;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;590.967.558.105.378
735673;1;4;68;80;1;4;3;;2;;2;;;;;4;2;1;68;590.967.558.105.378
735676;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;618.810.396.411.879
735677;1;1;68;80;1;1;6;;2;;1;500000;;;;8;2;1;68;573.064.263.152.527
735678;1;1;68;80;1;4;4;;3;;1;100000;;;;10;2;1;68;263.010.455.599.139
735678;2;1;68;80;1;4;2;;2;;2;;;;;9;2;1;68;263.010.455.599.139
735679;1;1;68;80;1;4;3;;2;;2;;;;;8;2;1;68;31.762.572.204.284
735680;1;1;68;80;1;2;3;;2;;2;;;;;8;2;1;68;457.761.853.335.009
735680;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;457.761.853.335.009
735680;1;6;68;80;2;;;;2;;2;;2;;.;;;1;68;457.761.853.335.009
735686;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;382.973.039.367.927
735688;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;353.392.714.907.924
735692;1;1;68;80;1;1;3;;2;;2;;;;;4;2;1;68;488.382.985.128.949
735692;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;488.382.985.128.949
735692;2;2;68;80;2;;;;2;;2;;2;;.;;;1;68;488.382.985.128.949
735692;3;2;68;80;1;2;2;;2;;2;;;;;9;2;1;68;488.382.985.128.949
735694;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;286.532.131.576.263
735696;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;26.237.702.813.585
735696;1;5;68;80;1;4;3;;2;;2;;;;;4;2;1;68;26.237.702.813.585
735699;1;1;68;80;2;;;;2;;2;;2;;.;;;1;68;720.361.949.191.611
735699;2;3;68;80;2;;;;2;;2;;2;;.;;;1;68;720.361.949.191.611
735703;1;2;68;80;1;4;8;VIOLENCIA  EN  EL  PAIS;2;;2;;;;;8;2;1;68;580.616.609.877.104
735703;1;3;68;80;1;4;2;;2;;2;;;;;9;2;1;68;580.616.609.877.104
735704;1;1;68;80;1;1;3;;2;;1;250000;;1;;4;1;1;68;755.469.297.185.884
735704;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;755.469.297.185.884
735704;2;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;755.469.297.185.884
735704;2;3;68;80;2;;;;2;;2;;2;;.;;;1;68;755.469.297.185.884
735706;1;2;68;80;1;1;2;;2;;2;;;;;9;2;1;68;23.604.985.926.173
735709;1;1;68;80;1;1;3;;2;;2;;;;;4;2;1;68;292.800.929.055.581
735712;1;1;68;80;1;3;3;;3;;2;;;;;4;2;1;68;287.835.248.586.398
735712;1;2;68;80;1;3;2;;2;;2;;;;;9;2;1;68;287.835.248.586.398
735714;1;7;68;80;2;;;;2;;2;;2;;.;;;1;68;268.624.570.068.458
735721;1;2;68;80;1;1;7;;2;;2;;;;;9;2;1;68;360.905.623.939.997
735721;1;3;68;80;1;2;1;;2;;2;;;;;2;2;1;68;360.905.623.939.997
735721;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;360.905.623.939.997
735728;1;2;68;80;1;4;3;;2;;2;;;;;4;2;1;68;355.675.190.028.514
735729;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;304.439.517.736.756
735729;1;6;68;80;1;4;6;;2;;2;;;;;8;2;1;68;304.439.517.736.756
735731;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;362.238.709.344.612
735732;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;318.760.269.352.389
735732;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;318.760.269.352.389
735734;1;3;68;80;2;;;;2;;2;;1;1;;2;;1;68;325.764.101.674.701
735734;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;325.764.101.674.701
735735;1;2;68;80;1;4;2;;2;;2;;;;;9;2;1;68;245.496.779.541.716
735735;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;245.496.779.541.716
735737;1;1;68;80;1;1;3;;1;1;2;;;1;;4;1;1;68;470.594.170.130.424
735737;1;2;68;80;1;4;6;;2;;2;;;;;8;2;1;68;470.594.170.130.424
735739;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;389.692.578.146.942
735740;1;1;68;80;1;1;2;;2;;2;;;;ESTA  DEDICADO  AL  DESCANSO;12;2;1;68;378.483.201.137.398
735740;1;2;68;80;1;4;2;;2;;2;;;;;8;2;1;68;378.483.201.137.398
735742;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;260.802.152.689.285
735744;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;268.240.889.510.622
735746;1;2;68;80;1;4;7;;2;;2;;;;;1;2;1;68;368.102.570.719.384
735748;1;1;68;80;2;;;;2;;2;;2;;.;;;1;68;325.064.458.864.178
735749;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;430.748.340.333.574
735750;1;1;68;80;1;4;2;;2;;2;;;;;8;2;1;68;274.104.750.885.394
735750;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;274.104.750.885.394
735751;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;342.402.560.226.884
735755;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;262.889.840.701.768
735755;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;262.889.840.701.768
735757;1;2;68;80;1;2;2;;2;;2;;;;;1;2;1;68;329.466.102.826.253
735757;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;329.466.102.826.253
735758;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;382.074.858.462.338
735758;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;382.074.858.462.338
735759;1;1;68;80;1;4;3;;2;;2;;;;;8;2;1;68;316.356.231.869.882
735761;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;234.745.286.246.554
735761;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;234.745.286.246.554
735761;1;5;68;80;2;;;;2;;2;;2;;.;;;1;68;234.745.286.246.554
735761;1;6;68;80;2;;;;2;;2;;2;;.;;;1;68;234.745.286.246.554
735761;1;7;68;80;1;4;4;;3;;2;;;;;10;2;1;68;234.745.286.246.554
735766;1;1;68;80;1;4;2;;2;;2;;;;;9;2;1;68;276.107.525.836.854
735766;1;2;68;80;1;3;3;;2;;2;;;;;8;2;1;68;276.107.525.836.854
735766;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;276.107.525.836.854
735770;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;215.706.306.085.273
735770;1;4;68;80;2;;;;2;;2;;2;;.;;;1;68;215.706.306.085.273
735773;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;362.238.709.344.612
735777;1;2;68;80;2;;;;2;;2;;2;;.;;;1;68;239.153.809.851.661
735777;1;3;68;80;2;;;;2;;2;;2;;.;;;1;68;239.153.809.851.661
