Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Fex_c_2011
193754;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;989,480530016682
193755;2;1;80;2; ; ; ; ; ; ; ; ; ;2;17;1090,03017088889
193755;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1090,03017088889
193756;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;989,480530016682
193756;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;989,480530016682
193757;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1039,39062265842
193757;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;1039,39062265842
193757;2;4;80;2; ; ; ; ; ; ; ; ; ;2;17;1039,39062265842
193758;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;815,754192627893
193761;2;1;80;2; ; ; ; ; ; ; ; ; ;2;17;956,363336376973
193761;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;956,363336376973
193761;2;4;80;2; ; ; ; ; ; ; ; ; ;2;17;956,363336376973
193762;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;944,233528407261
193762;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;944,233528407261
193763;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1060,64286520793
193763;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;1060,64286520793
193764;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1068,1635087377
193770;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1060,64286520793
193770;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;1060,64286520793
193771;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1081,98786956995
194420;2;2;80;1;3;7; ;2; ; ; ; ; ;2;73;6325,71037898987
194420;2;3;80;2; ; ; ; ; ; ; ; ; ;2;73;6325,71037898987
194421;2;1;80;1;2;7; ;2; ; ; ; ; ;2;73;6428,98423307933
194421;2;2;80;1;2;3; ;2; ; ; ; ; ;2;73;6428,98423307933
194422;2;2;80;1;4;2; ;2; ; ; ; ; ;2;73;6237,33178017299
194422;2;3;80;2; ; ; ; ; ; ; ; ; ;2;73;6237,33178017299
194470;2;2;80;1;4;2; ;2; ; ; ; ; ;2;73;6898,15614255022
194513;2;2;80;1;1;1; ;2; ; ; ; ; ;2;73;7173,77759890634
194514;2;2;80;1;2;2; ;2; ; ; ; ; ;2;73;6033,08716523595
194514;2;3;80;2; ; ; ; ; ; ; ; ; ;2;73;6033,08716523595
194515;2;4;80;2; ; ; ; ; ; ; ; ; ;2;73;7016,34570019494
194945;2;1;80;1;4;3; ;2; ; ; ; ; ;2;17;1026,45412263467
194946;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1068,1635087377
194947;2;1;80;1;4;3; ;2; ; ; ; ; ;2;17;1018,57133710777
194947;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;1018,57133710777
194947;2;4;80;2; ; ; ; ; ; ; ; ; ;2;17;1018,57133710777
194947;2;5;80;2; ; ; ; ; ; ; ; ; ;2;17;1018,57133710777
194948;2;1;80;2; ; ; ; ; ; ; ; ; ;2;17;846,347280129162
194950;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1007,96798188124
194950;2;5;80;2; ; ; ; ; ; ; ; ; ;2;17;1007,96798188124
194952;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1090,31114413155
194952;2;4;80;1;1;2; ;2; ; ; ; ; ;2;17;1090,31114413155
195173;2;3;80;2; ; ; ; ; ; ; ; ; ;2;25;5575,31615615689
195181;2;2;80;2; ; ; ; ; ; ; ; ; ;2;25;2465,1812101167
195187;2;2;80;2; ; ; ; ; ; ; ; ; ;2;25;4567,94700143802
195187;2;3;80;1;1;2; ;2; ; ; ; ; ;2;25;4567,94700143802
195188;2;2;80;2; ; ; ; ; ; ; ; ; ;2;25;2860,63042587251
195190;2;1;80;1;4;8;PROBLEMAS PERSONALES;2; ; ; ; ; ;2;25;2757,0087358344
195191;2;2;80;1;1;7; ;2; ; ; ; ; ;2;25;4274,4278310754
195191;2;5;80;1;1;7; ;2; ; ; ; ; ;2;25;4274,4278310754
195191;3;3;80;2; ; ; ; ; ; ; ; ; ;2;25;4274,4278310754
195191;3;4;80;2; ; ; ; ; ; ; ; ; ;2;25;4274,4278310754
195198;2;2;80;1;4;2; ;2; ; ; ; ; ;2;25;3876,11183456183
195199;2;3;80;2; ; ; ; ; ; ; ; ; ;2;25;3565,52457321107
195200;2;2;80;1;4;2; ;2; ; ; ; ; ;2;25;4271,56105031763
195307;2;2;80;1;4;2; ;2; ; ; ; ; ;2;76;3663,06741880549
195307;2;3;80;2; ; ; ; ; ; ; ; ; ;2;76;3663,06741880549
195307;2;4;80;2; ; ; ; ; ; ; ; ; ;2;76;3663,06741880549
195309;2;2;80;1;4;2; ;2; ; ; ; ; ;2;76;5375,10934171993
195309;2;3;80;2; ; ; ; ; ; ; ; ; ;2;76;5375,10934171993
195309;2;6;80;2; ; ; ; ; ; ; ; ; ;2;76;5375,10934171993
195310;2;2;80;1;3;5; ;2; ; ; ; ; ;2;76;4061,0748441262
195311;2;2;80;1;4;6; ;2; ; ; ; ; ;2;76;2812,04250093289
195311;2;4;80;2; ; ; ; ; ; ; ; ; ;2;76;2812,04250093289
195315;2;2;80;2; ; ; ; ; ; ; ; ; ;2;76;3664,27292809177
195315;2;3;80;2; ; ; ; ; ; ; ; ; ;2;76;3664,27292809177
195316;2;2;80;1;3;7; ;2; ; ; ; ; ;2;76;3164,9381977114
195316;2;3;80;2; ; ; ; ; ; ; ; ; ;2;76;3164,9381977114
195323;2;1;80;1;4;3; ;2; ; ; ; ; ;2;76;2939,09732882545
195324;2;1;80;2; ; ; ; ; ; ; ; ; ;2;76;3762,63446426629
195430;2;2;80;1;1;2; ;2; ; ; ; ; ;2;08;5848,54273273999
195437;2;2;80;1;1;2; ;2; ; ; ; ; ;2;08;5261,71832916953
195437;2;3;80;1;4;7; ;2; ; ; ; ; ;2;08;5261,71832916953
195445;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;5798,00877422532
195446;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;6506,60711673396
195452;2;2;80;2; ; ; ; ; ; ; ; ; ;2;13;1843,80686155896
195453;2;1;80;2; ; ; ; ; ; ; ; ; ;2;13;1830,36339488393
195453;2;2;80;2; ; ; ; ; ; ; ; ; ;2;13;1830,36339488393
195453;2;3;80;2; ; ; ; ; ; ; ; ; ;2;13;1830,36339488393
195454;2;2;80;2; ; ; ; ; ; ; ; ; ;2;13;1482,19486877383
195455;2;2;80;2; ; ; ; ; ; ; ; ; ;2;13;1917,96398850057
195456;2;2;80;2; ; ; ; ; ; ; ; ; ;2;13;1247,63679322399
195608;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;6936,52930562273
195609;2;2;80;1;4;2; ;2; ; ; ; ; ;2;08;8038,85830069765
195609;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;8038,85830069765
195609;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;8038,85830069765
195610;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;6711,80154947161
195610;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;6711,80154947161
195634;2;1;80;1;4;3; ;2; ; ; ; ; ;2;08;6541,8338580693
195634;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;6541,8338580693
195634;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;6541,8338580693
195635;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;6627,95558463414
195635;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;6627,95558463414
195636;2;2;80;1;4;2; ;2; ; ; ; ; ;2;08;8159,73900997755
195664;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;8062,22368372665
195664;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;8062,22368372665
195666;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;5415,49113425003
195666;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;5415,49113425003
195667;2;1;80;2; ; ; ; ; ; ; ; ; ;2;08;4164,37560895003
195667;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;4164,37560895003
195667;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;4164,37560895003
195756;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;2362,26603291113
195756;2;6;80;2; ; ; ; ; ; ; ; ; ;2;19;2362,26603291113
195757;2;2;80;1;4;3; ;2; ; ; ; ; ;2;19;1986,06253679026
195758;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2364,34875216945
195758;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2364,34875216945
195758;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;2364,34875216945
195759;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;1986,06253679026
195761;2;2;80;1;1;7; ;2; ; ; ; ; ;2;19;2300,22706509502
195761;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;2300,22706509502
195763;2;1;80;1;4;3; ;2; ; ; ; ; ;2;19;1986,06253679026
195763;2;2;80;1;4;3; ;2; ; ; ; ; ;2;19;1986,06253679026
195764;2;1;80;1;4;3; ;2; ; ; ; ; ;2;19;2543,61543148692
195764;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2543,61543148692
195766;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2628,27012809789
195766;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2628,27012809789
195766;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;2628,27012809789
195767;2;2;80;1;1;3; ;2; ; ; ; ; ;2;19;3468,26842943477
195767;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;3468,26842943477
195767;2;6;80;2; ; ; ; ; ; ; ; ; ;2;19;3468,26842943477
195768;2;1;80;2; ; ; ; ; ; ; ; ; ;2;19;3403,90987715929
195772;2;1;80;1;4;8;POR ENFERMEDAD (ARTRITIS);2; ; ; ; ; ;2;19;2633,49051431828
195772;3;1;80;2; ; ; ; ; ; ; ; ; ;2;19;2633,49051431828
195772;3;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2633,49051431828
195772;4;1;80;2; ; ; ; ; ; ; ; ; ;2;19;2633,49051431828
195772;5;1;80;2; ; ; ; ; ; ; ; ; ;2;19;2633,49051431828
195772;5;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2633,49051431828
195775;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2510,24424517628
195776;2;2;80;1;4;2; ;2; ; ; ; ; ;2;19;2608,16569790018
195776;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;2608,16569790018
195776;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2608,16569790018
195777;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2255,20429893909
195777;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2255,20429893909
195778;2;10;80;2; ; ; ; ; ; ; ; ; ;2;19;2611,89387879014
195779;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2684,92233968045
195781;2;1;80;1;4;7; ;2; ; ; ; ; ;2;19;1205,18909878844
195782;2;1;80;1;1;7; ;2; ; ; ; ; ;2;19;2494,84118005007
195782;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2494,84118005007
195782;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;2494,84118005007
195787;2;2;80;1;1;2; ;2; ; ; ; ; ;2;19;3037,9339594593
195788;2;1;80;2; ; ; ; ; ; ; ; ; ;2;19;1377,36241344136
195789;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;2746,45900650267
195789;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2746,45900650267
195793;2;1;80;1;4;8;NO LA VOLVIERON A LLAMAR A TRABAJAR;2; ; ; ; ; ;2;19;2332,45642996065
195794;2;1;80;1;1;2; ;2; ; ; ; ; ;2;19;2870,9227608109
195795;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;3215,54437389013
195799;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;1380,80803735507
195799;2;3;80;1;3;2; ;2; ; ; ; ; ;2;19;1380,80803735507
195800;2;5;80;1;3;5; ;2; ; ; ; ; ;2;19;2491,7750859312
195800;2;7;80;2; ; ; ; ; ; ; ; ; ;2;19;2491,7750859312
195801;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;2505,65566036298
195801;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2505,65566036298
195802;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2779,3860073251
195802;2;3;80;1;1;3; ;2; ; ; ; ; ;2;19;2779,3860073251
195802;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;2779,3860073251
195803;2;7;80;2; ; ; ; ; ; ; ; ; ;2;19;2914,43013164056
195803;2;9;80;2; ; ; ; ; ; ; ; ; ;2;19;2914,43013164056
195810;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;3095,3710100228
195810;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;3095,3710100228
195810;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;3095,3710100228
195811;2;1;80;2; ; ; ; ; ; ; ; ; ;2;19;1205,18909878844
195811;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;1205,18909878844
195811;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;1205,18909878844
195811;2;6;80;1;4;5; ;2; ; ; ; ; ;2;19;1205,18909878844
195812;2;1;80;1;4;7; ;2; ; ; ; ; ;2;19;2079,17212348733
195813;2;1;80;2; ; ; ; ; ; ; ; ; ;2;19;1618,38550359868
195815;2;1;80;1;4;3; ;2; ; ; ; ; ;2;19;1479,56454987769
195815;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;1479,56454987769
195815;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;1479,56454987769
195815;2;6;80;2; ; ; ; ; ; ; ; ; ;2;19;1479,56454987769
195815;2;7;80;2; ; ; ; ; ; ; ; ; ;2;19;1479,56454987769
195816;2;2;80;1;3;2; ;2; ; ; ; ; ;2;19;2403,14562282578
195816;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;2403,14562282578
195816;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2403,14562282578
195817;2;1;80;1;4;3; ;2; ; ; ; ; ;2;19;2045,45955440223
195819;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;1917,76078509609
195822;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;1239,81920754505
195822;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;1239,81920754505
195824;2;1;80;1;3;3; ;2; ; ; ; ; ;2;19;1986,06253679026
195824;2;2;80;1;4;2; ;2; ; ; ; ; ;2;19;1986,06253679026
195826;2;2;80;1;4;7; ;2; ; ; ; ; ;2;19;2058,23059375723
195827;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2711,08425563093
195827;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;2711,08425563093
195827;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2711,08425563093
195827;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;2711,08425563093
195829;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;1743,89648573335
195829;2;4;80;1;4;2; ;2; ; ; ; ; ;2;19;1743,89648573335
195831;2;2;80;1;4;2; ;2; ; ; ; ; ;2;19;2911,2924646785
195831;2;4;80;1;4;7; ;2; ; ; ; ; ;2;19;2911,2924646785
195832;2;2;80;1;4;2; ;2; ; ; ; ; ;2;19;2684,92233968045
195832;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;2684,92233968045
195839;2;2;80;1;4;2; ;2; ; ; ; ; ;2;19;1943,26759524853
195840;2;4;80;1;1;7; ;2; ; ; ; ; ;2;19;3142,15637731988
195840;2;6;80;2; ; ; ; ; ; ; ; ; ;2;19;3142,15637731988
195841;2;1;80;1;9;7; ;2; ; ; ; ; ;2;19;2879,72816877328
195842;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;1980,63685244458
195842;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;1980,63685244458
195842;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;1980,63685244458
195844;2;1;80;1;1;8;NO HAY TRABAJO DISPONIBLE;2; ; ; ; ; ;2;19;2235,67679868176
195844;2;3;80;1;1;7; ;2; ; ; ; ; ;2;19;2235,67679868176
195846;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2274,47366933809
195865;2;1;80;1;4;2; ;2; ; ; ; ; ;2;19;1965,12100706016
195866;2;1;80;1;4;2; ;2; ; ; ; ; ;2;19;1516,71256559387
195868;2;1;80;1;3;3; ;2; ; ; ; ; ;2;19;2634,91812777856
195868;2;6;80;2; ; ; ; ; ; ; ; ; ;2;19;2634,91812777856
195869;2;3;80;1;1;5; ;2; ; ; ; ; ;2;19;2381,79353316845
195869;2;4;80;1;1;5; ;2; ; ; ; ; ;2;19;2381,79353316845
195869;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;2381,79353316845
195869;2;6;80;2; ; ; ; ; ; ; ; ; ;2;19;2381,79353316845
195869;2;7;80;2; ; ; ; ; ; ; ; ; ;2;19;2381,79353316845
195870;2;2;80;1;4;2; ;2; ; ; ; ; ;2;19;2840,93129811695
195871;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2387,11075629248
195887;2;1;80;1;4;3; ;2; ; ; ; ; ;2;19;1493,44512430946
195887;2;2;80;1;4;3; ;2; ; ; ; ; ;2;19;1493,44512430946
195887;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;1493,44512430946
195890;2;1;80;1;3;7; ;2; ; ; ; ; ;2;19;3242,49853876805
195890;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;3242,49853876805
195891;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;2597,35121758727
195891;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;2597,35121758727
195891;2;5;80;2; ; ; ; ; ; ; ; ; ;2;19;2597,35121758727
195893;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;1205,18909878844
195893;2;6;80;2; ; ; ; ; ; ; ; ; ;2;19;1205,18909878844
195893;2;7;80;2; ; ; ; ; ; ; ; ; ;2;19;1205,18909878844
195894;2;1;80;2; ; ; ; ; ; ; ; ; ;2;19;1633,91493297061
195894;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;1633,91493297061
195894;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;1633,91493297061
195895;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;2263,25066883163
195904;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;1980,86132903323
195904;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1980,86132903323
195904;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1980,86132903323
195905;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;2101,32091643927
195906;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1309,82431131581
195907;2;1;80;1;1;3; ;2; ; ; ; ; ;2;23;1986,79187072017
195907;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1986,79187072017
195907;2;5;80;1;3;7; ;2; ; ; ; ; ;2;23;1986,79187072017
195907;2;9;80;2; ; ; ; ; ; ; ; ; ;2;23;1986,79187072017
195908;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1449,24192439712
195908;2;4;80;1;2;7; ;2; ; ; ; ; ;2;23;1449,24192439712
195908;2;5;80;1;1;1; ;2; ; ; ; ; ;2;23;1449,24192439712
195908;2;6;80;2; ; ; ; ; ; ; ; ; ;2;23;1449,24192439712
195909;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1462,62569340104
195909;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1462,62569340104
195910;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1433,86948221258
195910;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1433,86948221258
195911;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;1416,70203307921
195911;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1416,70203307921
195911;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1416,70203307921
195913;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;1909,27721793495
195913;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1909,27721793495
195913;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1909,27721793495
195913;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1909,27721793495
195913;2;6;80;2; ; ; ; ; ; ; ; ; ;2;23;1909,27721793495
195913;2;7;80;2; ; ; ; ; ; ; ; ; ;2;23;1909,27721793495
195914;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1308,21028251968
195914;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1308,21028251968
195914;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1308,21028251968
195915;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1334,50037155232
195915;2;6;80;2; ; ; ; ; ; ; ; ; ;2;23;1334,50037155232
195915;2;8;80;2; ; ; ; ; ; ; ; ; ;2;23;1334,50037155232
195917;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1172,57634956783
195918;2;2;80;1;1;0; ;2; ; ; ; ; ;2;23;1433,86948221258
195920;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1426,34203021553
195920;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1426,34203021553
195920;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1426,34203021553
195921;2;1;80;2; ; ; ; ; ; ; ; ; ;2;23;1508,8437881619
195922;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1352,11254121663
195922;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1352,11254121663
195923;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1588,28489309395
195924;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1145,23607053677
195925;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1832,74695568967
195926;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1714,61520799383
195927;2;1;80;2; ; ; ; ; ; ; ; ; ;2;23;1247,79727940936
195928;2;1;80;2; ; ; ; ; ; ; ; ; ;2;23;1257,97010930704
195928;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1257,97010930704
195929;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1559,75507658153
195929;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1559,75507658153
195929;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1559,75507658153
195929;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1559,75507658153
195930;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1973,19559459054
195930;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1973,19559459054
195930;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1973,19559459054
195930;3;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1973,19559459054
195931;2;2;80;1;4;3; ;2; ; ; ; ; ;2;23;1303,43516154759
195931;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1303,43516154759
195932;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1423,69665231491
195933;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1233,98079352079
195933;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1233,98079352079
195936;2;1;80;1;4;2; ;2; ; ; ; ; ;2;23;1436,81495653268
195936;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1436,81495653268
195936;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1436,81495653268
195936;2;6;80;1;2;2; ;2; ; ; ; ; ;2;23;1436,81495653268
195936;2;8;80;2; ; ; ; ; ; ; ; ; ;2;23;1436,81495653268
195937;2;1;80;1;4;2; ;2; ; ; ; ; ;2;23;988,813145580871
195937;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;988,813145580871
195937;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;988,813145580871
195937;2;4;80;1;4;2; ;2; ; ; ; ; ;2;23;988,813145580871
195938;2;1;80;1;2;2; ;2; ; ; ; ; ;2;23;1280,87000348863
195938;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1280,87000348863
195938;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1280,87000348863
195939;2;1;80;1;4;2; ;2; ; ; ; ; ;2;23;887,848847018407
195939;2;3;80;1;3;2; ;2; ; ; ; ; ;2;23;887,848847018407
195940;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;1431,92796724823
195940;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1431,92796724823
195940;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1431,92796724823
195940;2;6;80;2; ; ; ; ; ; ; ; ; ;2;23;1431,92796724823
195940;3;2;80;1;3;2; ;2; ; ; ; ; ;2;23;1431,92796724823
195942;2;2;80;1;4;2; ;2; ; ; ; ; ;2;23;1298,03745262201
195942;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1298,03745262201
195943;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1313,60799144526
195943;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1313,60799144526
195943;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1313,60799144526
195944;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1854,97573466428
195944;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1854,97573466428
195945;2;2;80;1;4;6; ;2; ; ; ; ; ;2;23;1462,62569340104
195945;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1462,62569340104
195948;2;1;80;2; ; ; ; ; ; ; ; ; ;2;23;1375,31253181771
195948;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1375,31253181771
195948;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1375,31253181771
195948;3;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1375,31253181771
195948;3;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1375,31253181771
195949;2;2;80;1;1;2; ;2; ; ; ; ; ;2;23;1678,33154480831
195949;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1678,33154480831
195962;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;3519,77355962441
195965;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;3983,01348189122
195965;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;3983,01348189122
195967;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;3664,60381112729
195968;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;3315,62340032173
195970;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;3664,08004710731
195970;2;5;80;2; ; ; ; ; ; ; ; ; ;2;23;3664,08004710731
195971;2;2;80;1;4;3; ;2; ; ; ; ; ;2;23;3257,42047966043
195971;2;5;80;1;3;1; ;2; ; ; ; ; ;2;23;3257,42047966043
195988;2;2;80;2; ; ; ; ; ; ; ; ; ;2;23;3542,76065320289
195988;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;3542,76065320289
195990;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;2934,09854837043
195990;2;4;80;2; ; ; ; ; ; ; ; ; ;2;23;2934,09854837043
195993;2;1;80;1;4;3; ;2; ; ; ; ; ;2;23;2897,16561071859
195994;2;3;80;2; ; ; ; ; ; ; ; ; ;2;23;2139,45461931084
