Directorio;Secuencia_p;Orden;Area;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Dsi;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
185395;2;2;52;70;52;44;1; ;1;2;2;520;4; ;1;2;7; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;05;05;8514;85;52;129,637302678383
185400;2;2;52;70;8;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;110,556360844977
185442;2;1;73;70;4;40;1; ;1;1;2;4;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;400000;1;95;95;4521;45;73;228,632481216488
185442;2;2;73;70;4;48;3; ;1;1;2;4;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;800000;1;54;54;9500;95;73;228,632481216488
185448;2;4;73;70;6;48;2; ;1;1;2;6;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;58;58;4100;41;73;143,359472862896
185456;2;1;73;70;16;48;4; ;1;1;2;16;4; ;1;2;2; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;80000;1;1200000;1;98;98;6031;60;73;194,300919259072
185457;2;1;73;70;1;48;1; ;1;1;2;2;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;80000;1;2100000;1;53;53;5522;55;73;175,334144554616
185459;2;3;73;70;4;40;1; ;1;1;2;24;1; ;3;2;8; ;9;POR  EL  SISBEN;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2300000;1;45;45;5232;52;73;176,138453163348
185464;2;2;73;70;8;48;1; ;1;1;2;8;4; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;5231;52;73;193,367390646856
185465;2;2;73;70;12;48;1; ;1;1;2;72;1; ;6;1; ;.;1; ;1; ;.; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;33;45;5233;52;73;172,152713156351
185472;2;2;73;70;12;48;1; ;1;1;2;14;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;14000000;1;02;02;8532;85;73;109,926427495434
185475;2;2;73;70;3;48;1; ;1;1;2;3;1; ;4;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;6000000;1;50;50;5521;55;73;167,831243886395
185475;2;3;73;70;16;48;1; ;1;1;2;16;1; ;2;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;390000;1;16;32;1810;18;73;167,831243886395
185478;2;1;73;70;208;40;1; ;1;1;2;676;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;97;7512;75;73;209,443451798175
185478;2;4;73;70;52;40;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;209,443451798175
185508;2;2;05;70;4;48;1; ;2;2;2;12;1; ;9;2;2; ;2; ;2;11;PRACTICAS DE LA TECNICA; ; ; ; ; ; ; ; ;1; ;2; ;1;1836000;1;45;37;5211;52;05;909,415388376735
185511;2;1;05;70;8;70;1; ;1;1;2;8;1; ;2;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;105000;1;5240000;1;37;37;1530;15;05;861,092059247576
185516;2;1;05;70;2;48;1; ;1;1;2;4;1; ;2;2;5; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5280000;1;97;95;4521;45;05;854,710403032101
185517;2;1;05;70;4;48;1; ;2;2;2;4;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;600000;1;4200000;1;79;79;1810;18;05;774,480854617385
185529;2;2;05;70;200;40;1; ;1;1;2;780;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;7512;75;05;851,141635205469
185534;2;3;05;70;13;48;1; ;2;2;2;13;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4095600;1;45;45;5211;52;05;714,411667479247
185536;2;2;05;70;25;48;1; ;1;2;2;25;1; ;3;2;12;ERA TEMPORAL;2; ;2;11;ERA TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;72000;1;290000;1;79;79;1810;18;05;1090,36599627586
185539;2;1;11;70;4;56;1; ;2;2;2;4;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;600000;1;3000000;1;45;45;1810;18;11;2476,83276824238
185539;2;2;11;70;15;50;1; ;1;2;2;15;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;37;45;5211;52;11;2476,83276824238
185539;2;3;11;70;12;56;1; ;2;2;2;12;1; ;2;2;4; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;58;58;7020;70;11;2476,83276824238
185632;2;4;23;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;23;116,182120941039
185634;2;2;23;70;10;40;1; ;2;1;2;10;4; ;9;1; ;.;1; ;2;11;ERA UN TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;44;09;7512;75;23;112,223284393937
185641;2;4;23;70;4;40;1; ;2;2;2;26;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;45;44;6421;64;23;89,6270295181713
185710;2;3;52;70;15;48;4; ;2;2;2;15;5; ;2;1; ;.;1; ;2;11;POR DESCUIDO; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;03;03;7421;74;52;84,9251695485396
185710;2;4;52;70;156;40;1; ;1;1;2;52;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;37;5030;50;52;84,9251695485396
185712;2;2;52;70;104;24;1; ;1;1;2;156;1; ;3;2;4; ;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;45;45;5522;55;52;134,543672643763
185714;2;2;52;70;52;24;1; ;1;1;2;25;1; ;3;2;4; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;53;5522;55;52;113,221742980891
185717;2;2;52;70;52;24;1; ;1;1;2;52;1; ;2;2;5; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;70000;1;45;45;5233;52;52;203,992214747879
185718;2;3;52;70;156;48;1; ;2;2;2;104;2; ;7;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;19;8511;85;52;239,858581177098
185718;2;6;52;70;8;48;1; ;1;1;2;8;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;58;58;5211;52;52;239,858581177098
185719;2;1;52;70;50;48;1; ;1;1;2;104;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;86;9213;92;52;209,758902159847
185719;2;3;52;70;60;48;1; ;1;1;2;60;1; ;2;2;8; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;52;209,758902159847
185719;2;4;52;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;209,758902159847
185724;2;3;52;70;58;48;1; ;1;1;2;60;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5224;52;52;128,271582489516
185724;2;5;52;70;40;50;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;128,271582489516
185726;2;1;52;70;12;48;1; ;1;1;2;12;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;81;81;3611;36;52;114,318810199575
185726;2;5;52;70;8;48;1; ;1;1;2;8;1; ;5;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;85;85;4521;45;52;114,318810199575
185730;2;5;52;70;8;40;2; ;1;1;2;8;4; ;9;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;9000000;1;02;02;7512;75;52;66,6591920082945
185739;2;1;52;70;8;48;1; ;2;2;2;8;1; ;5;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;84;84;5040;50;52;253,920994635002
185739;2;2;52;70;52;20;1; ;1;1;2;24;1; ;5;2;12;TIPO DECONTRATO;4; ;2;11;TIPO  DE CONTRATO; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5262;52;52;253,920994635002
185740;2;6;52;70;104;40;1; ;1;2;2;52;1; ;3;2;9; ;9;ES COTIZANTE;2;11;ERA TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;200000;1;200000;1;08;34;5239;52;52;103,343525992318
185747;3;1;68;70;16;48;1; ;1;1;2;16;4; ;1;2;3; ;5; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;55;95;5272;52;68;381,802235718889
185749;2;2;68;70;96;48;1; ;1;1;2;96;1; ;3;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;8512;85;68;353,800361673384
185761;2;1;68;70;16;48;1; ;1;1;2;96;1; ;9;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;39;8512;85;68;416,1890868341
185765;3;1;68;70;3;48;1; ;2;2;2;3;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;580000;1;2800000;1;45;45;5211;52;68;428,276921418178
185765;3;2;68;70;6;12;1; ;1;1;2;6;1; ;5;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;80;80;1921;19;68;428,276921418178
185766;2;1;68;70;8;50;1; ;1;1;2;8;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;95;95;4521;45;68;435,49181546198
185766;2;3;68;70;8;48;1; ;1;1;2;8;1; ;5;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;80;80;1921;19;68;435,49181546198
185776;2;1;76;70;2;40;3; ;1;1;2;12;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;40000;1;59;59;9500;95;76;543,200147186425
185776;3;2;76;70;144;48;4; ;1;1;2;288;1; ;3;2;4; ;9;DEL SUELDO;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;53;5521;55;76;543,200147186425
185777;2;10;76;70;8;48;3; ;1;1;2;8;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;70000;1;54;54;9500;95;76;1189,05630851127
185777;2;12;76;70;12;48;1; ;1;1;2;4;4; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;90000;1;95;45;5233;52;76;1189,05630851127
185786;2;5;76;70;4;60;1; ;1;1;2;4;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;1;3360000;1;59;54;9500;95;76;726,396473487699
185788;2;1;76;70;12;40;1; ;1;1;2;48;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;58;95;4521;45;76;603,881084908759
185789;2;2;76;70;5;48;1; ;1;1;2;36;1; ;4;2;4; ;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;8041;80;76;735,691924765791
185831;2;1;13;70;96;48;1; ;1;1;2;96;1; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;40000;1;500000;1;85;85;4530;45;13;294,782831697719
185834;3;2;13;70;104;40;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;13;191,310968000548
185836;2;1;13;70;104;48;1; ;1;1;2;364;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;1;8000000;1;70;70;1110;11;13;253,039971409304
185838;2;3;13;70;6;24;3; ;2;2;2;10;1; ;3;2;5; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;54;53;5521;55;13;227,589709861636
185844;2;1;13;70;8;40;1; ;1;1;2;8;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;11000000;1;98;98;6041;60;13;280,438474219107
185844;2;2;13;70;36;40;1; ;1;1;2;156;1; ;6;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5233;52;13;280,438474219107
185845;2;1;13;70;8;48;2; ;1;1;2;78;2; ;9;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;2; ;1;58;58;7512;75;13;292,245095325601
185880;2;1;50;70;44;70;4; ;1;1;2;24;4; ;1;2;5; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;98;98;6031;60;50;94,4612624379736
185880;2;3;50;70;4;40;1; ;1;1;2;4;1; ;9;1; ;.;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6300000;1;39;39;5511;55;50;94,4612624379736
185887;2;1;50;70;3;48;1; ;2;1;2;3;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;422000;1;4080000;1;55;55;6333;63;50;141,854388804686
185890;2;2;50;70;4;48;1; ;1;1;2;8;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;650000;1;53;54;9500;95;50;191,050019151578
185891;2;3;50;70;4;48;1; ;1;2;2;208;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;08;45;5211;52;50;695,110383237522
185893;2;2;50;70;4;48;3; ;2;2;2;16;1; ;4;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;780000;1;54;53;0121;01;50;455,345370734751
185897;2;2;50;70;36;40;1; ;1;1;2;36;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;95;62;0121;01;50;149,783179318041
185954;2;3;66;70;4;48;1; ;2;2;2;4;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;435000;1;5220000;1;32;32;8511;85;66;177,11967926613
185962;2;3;66;70;6;48;1; ;1;1;2;10;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;45;5233;52;66;248,524727264098
185963;2;4;66;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;66;213,131927563316
185966;2;1;66;70;8;28;3; ;1;1;2;48;3; ;1;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;66;294,505575588214
185971;2;2;66;70;4;48;1; ;2;2;2;4;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;65000;1;1300000;1;45;45;5233;52;66;266,047037755421
185979;2;3;66;70;3;48;1; ;1;1;2;4;1; ;2;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;160000;1;2000000;1;45;44;6421;64;66;247,458820074305
186014;2;1;73;70;12;48;1; ;1;1;2;12;1; ;3;2;9; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;95;95;4521;45;73;274,459952148368
186014;3;3;73;70;52;48;1; ;1;1;2;24;1; ;4;2;4; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;97;53;5521;55;73;274,459952148368
186014;4;1;73;70;8;48;1; ;1;1;2;2;1; ;2;2;3; ;7; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;2400000;1;95;95;4521;45;73;274,459952148368
186014;6;2;73;70;52;48;1; ;1;1;2;2;1; ;2;2;5; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;320000;1;95;95;4521;45;73;274,459952148368
186015;2;1;73;70;208;48;1; ;1;1;2;208;1; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;73;215,146476136555
186020;2;2;73;70;2;48;1; ;1;1;2;2;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;300000;1;45;45;5233;52;73;102,577517554684
186021;2;1;73;70;12;50;4; ;1;1;2;12;4; ;1;2;9; ;4; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;5262;52;73;133,452671638084
186023;2;1;73;70;12;48;4; ;1;1;2;12;4; ;1;2;2; ;2; ;2;6; ; ; ; ; ; ; ;1; ; ; ;2; ;1;800000;1;85;85;4530;45;73;246,53190309995
186023;2;2;73;70;8;50;1; ;1;1;2;8;1; ;2;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;1500000;1;53;53;5521;55;73;246,53190309995
186024;2;3;73;70;4;48;3; ;1;1;2;4;1; ;2;2;5; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;54;53;5521;55;73;130,896783312091
186027;2;2;73;70;25;48;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;179,489624828468
186027;2;5;73;70;35;48;1; ;2;2;2;35;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;650000;1;32;39;7512;75;73;179,489624828468
186035;2;4;73;70;6;40;1; ;1;1;2;32;1; ;2;2;5; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;07;45;5233;52;73;185,410686046283
186038;2;3;73;70;104;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;73;261,399463248306
186043;2;3;73;70;10;40;4; ;1;1;2;2;1; ;2;2;8; ;4; ;2;11;TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;150000;1;150000;1;92;16;7430;74;73;278,990903676828
186043;2;5;73;70;202;48;1; ;1;1;2;202;1; ;6;2;11; ;7; ;2;11;TRABAJADOR  FAMILIAR  SIN  REMUNERACION; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;1411;14;73;278,990903676828
186045;2;2;73;70;6;48;2; ;1;1;2;20;2; ;9;2;8; ;1; ;2;11;TEMPORAL; ; ; ;1; ; ; ; ; ; ;2; ;1;10000000;1;13;13;8050;80;73;152,797694741935
186047;2;2;73;70;5;48;3; ;1;1;2;10;3; ;1;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;54;54;9500;95;73;177,513787439282
186049;2;3;73;70;8;48;1; ;2;2;2;10;1; ;7;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;3000000;1;03;32;8060;80;73;267,76233012984
186055;2;1;73;70;6;48;1; ;2;2;2;6;1; ;7;1; ;.;9;MEDICINA PREPAGADA;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;20000000;1;21;21;7010;70;73;215,631775062674
186064;2;4;08;70;25;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;08;308,156076217115
186065;2;2;08;70;33;48;1; ;1;1;2;9;1; ;4;2;3; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;42;95;4521;45;08;500,009686580866
186068;2;4;08;70;52;48;1; ;1;1;2;54;1; ;5;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;08;513,410957595686
186074;2;1;08;70;24;48;1; ;1;1;2;24;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;99;1;85;85;5170;51;08;601,804222891786
186087;2;4;11;70;8;48;2; ;1;1;2;2;2; ;6;2;9; ;1; ;2;10; ; ; ; ; ; ; ; ;1; ;SIN INFORMACION;1;408000;1;6000000;1;33;33;6041;60;11;3259,2531236506
186095;2;1;11;70;10;48;4; ;2;2;2;52;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;43;83;1581;15;11;2446,79509572843
186103;2;1;11;70;24;48;1; ;1;1;2;28;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;58;7499;74;11;2914,53007683256
186105;2;2;11;70;24;40;1; ;1;1;2;32;4; ;3;1; ;.;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;11;2301,94025631286
186108;2;1;11;70;12;40;1; ;1;1;2;24;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;44;6340;63;11;4181,48845623974
186121;2;5;11;70;120;84;1; ;1;1;2;28;1; ;5;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;55;34;7499;74;11;1929,28524676243
186122;2;3;11;70;2;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;11;1978,17886696392
186322;2;1;52;70;132;40;4; ;1;2;2;132;4; ;1;2;8; ;2; ;2;11;NO SABIA; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6041;60;52;123,891663821467
186323;2;2;52;70;6;60;1; ;2;1;2;6;4; ;9;2;5; ;7; ;2;8; ; ;1; ; ; ; ; ; ; ; ;2; ;1;6000000;1;11;11;7512;75;52;89,6937302606801
186330;2;2;52;70;52;40;1; ;1;1;2;18;4; ;1;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;11;44;6421;64;52;80,965084336247
186331;2;2;52;70;2;48;1; ;2;2;2;5;1; ;6;1; ;.;9;LA AFILIACION A SALUD LE CUBRE POR SU TRABAJ;1; ;.; ; ; ;1; ; ; ; ; ; ;1;1000000;1;12000000;1;33;40;5233;52;52;104,447471556523
186333;2;4;52;70;24;40;1; ;1;1;2;52;1; ;4;2;12;ERA  UN  TRABAJO  TEMPORAL;1; ;2;11;ERA  UN  TRABAJO  TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;45;5234;52;52;132,987154868902
186343;2;2;68;70;12;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;68;416,182633107082
186347;2;1;68;70;7;48;1; ;1;1;2;8;1; ;6;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;7200000;1;98;98;9241;92;68;420,027524287877
186353;2;1;68;70;8;60;1; ;2;2;2;48;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;02;02;3210;32;68;362,501270460221
186353;2;2;68;70;8;7;2; ;2;2;2;24;2; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;6000000;1;13;13;8046;80;68;362,501270460221
186361;6;1;68;70;1;48;1; ;1;1;2;1;1; ;2;2;7; ;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;435000;1;880000;1;93;93;4552;45;68;420,394946942257
186364;2;5;68;70;48;48;1; ;1;1;2;96;1; ;5;2;5; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;80;1921;19;68;372,838121157548
186365;2;2;68;70;6;48;1; ;1;1;2;6;1; ;6;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5800000;1;80;80;1921;19;68;445,91747330666
186367;2;1;68;70;4;48;1; ;1;1;2;12;1; ;5;2;4; ;7; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;80;80;1921;19;68;351,347063817556
186370;2;2;68;70;4;48;2; ;2;2;2;8;1; ;3;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2280000;1;32;53;5530;55;68;373,646810203808
186372;2;3;68;70;8;48;2; ;2;2;2;10;1; ;3;1; ;.;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;58;45;5234;52;68;274,854462912603
186380;2;3;13;70;12;80;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;13;285,910220092775
186383;2;2;13;70;8;48;1; ;1;1;2;8;1; ;8;2;2; ;2; ;2;1; ; ; ; ;1; ; ;1; ; ; ;2; ;1;800000;1;32;32;1541;15;13;240,200680433565
186388;2;2;13;70;16;48;2; ;1;1;2;16;2; ;2;1; ;.;4; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1750000;1;53;53;8531;85;13;272,688039149512
186393;2;3;13;70;52;48;1; ;2;2;2;52;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;39;39;5511;55;13;229,123752239445
186396;2;5;13;70;26;48;1; ;1;1;2;26;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;13;294,79353126977
186397;3;2;13;70;52;48;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;13;290,673621482663
186405;2;2;17;70;4;8;2; ;1;1;2;24;2; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8011;80;17;688,464511479033
186409;2;2;17;70;36;48;3; ;1;1;2;36;1; ;1;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;17;159,147925121995
186409;2;3;17;70;52;48;1; ;1;1;2;52;1; ;3;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5522;55;17;159,147925121995
186409;2;5;17;70;15;54;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;17;159,147925121995
186413;2;2;17;70;7;42;1; ;1;2;2;7;1; ;9;2;8; ;2; ;2;11;Trabajo temporal; ; ; ; ; ; ; ; ;1; ;2; ;1;406000;1;45;45;5233;52;17;155,769635505099
