Directorio;Secuencia_p;Orden;Area;Regis;P7495;P7500;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s4;P7510s6;P7510s2a1;P7510s4a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;Dpto;Fex_c_2011
183586;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;175,719421962265
183586;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;175,719421962265
183586;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;175,719421962265
183587;2;1;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;4800000;2;1;2;50;161,939880268996
183587;2;3;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2400000;2;1;2;50;161,939880268996
183588;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;155,638294538207
183588;2;2;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2400000;2;1;2;50;155,638294538207
183588;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;155,638294538207
183589;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;148,708148751629
183589;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;148,708148751629
183590;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;2;5;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;2;6;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;3;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;3;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;3;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;3;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;3;5;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;278,097548524144
183590;3;6;50;95;1; ;1;2; ; ;100000;2;1;2;2;2; ; ; ; ; ;300000;2;1;2;50;278,097548524144
183591;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;136,594318609192
183591;2;2;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;55000000;2;1;2;50;136,594318609192
183591;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;136,594318609192
183591;2;4;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;300000;2;1;2;50;136,594318609192
183592;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;88,6361803495491
183592;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;88,6361803495491
183592;2;3;50;95;1; ;2;1; ;99; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;88,6361803495491
183592;2;4;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;88,6361803495491
183593;2;1;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;107,48417972661
183593;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;107,48417972661
183593;2;3;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;107,48417972661
183594;2;1;50;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1200000;2;1;2;50;110,431596873701
183594;2;2;50;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;110,431596873701
183595;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2;10800000; ; ; ; ; ;2;2;1;54;343,086739535244
183596;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2;300000; ; ; ; ;300000;2;1;1;54;348,858906645902
183596;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;348,858906645902
183596;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;348,858906645902
183597;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1000000;2;1;2;54;415,218489876183
183598;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;1; ; ;1800000; ; ; ;2;2;2;54;424,79452086054
183598;2;2;54;95;2; ; ; ; ; ; ; ;1;2;2;1; ; ;200000; ; ; ;2;2;2;54;424,79452086054
183599;2;1;54;95;1; ;2;1; ;700000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;475,726098594152
183600;2;1;54;95;1; ;2;1; ;900000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;272,107401666917
183600;2;2;54;95;1; ;2;1; ;920000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;272,107401666917
183600;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;272,107401666917
183600;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;272,107401666917
183601;2;1;54;95;1; ;1;2; ; ;215000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;261,376558431861
183601;2;2;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1200000;2;1;2;54;261,376558431861
183602;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;370,104216525485
183602;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;370,104216525485
183602;2;3;54;95;2; ; ; ; ; ; ; ;1;2;2;1; ; ;250000; ; ; ;2;2;2;54;370,104216525485
183602;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;370,104216525485
183603;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;308,946478796534
183603;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;308,946478796534
183603;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;308,946478796534
183604;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;600000;2;1;2;54;395,588587181924
183604;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;395,588587181924
183604;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;395,588587181924
183605;2;1;54;95;1; ;2;1; ;1300000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;261,376558431861
183605;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;261,376558431861
183606;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;297,895681039669
183606;2;2;54;95;1; ;2;1; ;1052245; ;2;1;2;2;1; ; ;7000000; ; ; ;2;2;2;54;297,895681039669
183606;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;297,895681039669
183606;2;4;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2544000;2;1;2;54;297,895681039669
183607;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;343,264975790856
183607;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;343,264975790856
183607;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;343,264975790856
183608;2;1;54;95;1; ;1;2; ; ;180000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;358,042852276543
183609;2;1;54;95;1; ;1;2; ; ;40000;2;1;2;2;2; ; ; ; ; ;600000;2;1;2;54;324,309623356178
183611;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;350,777445114954
183611;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;350,777445114954
183611;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;350,777445114954
183612;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;308,946478796534
183612;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;308,946478796534
183612;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;308,946478796534
183613;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;3600000;2;1;2;54;326,209688546806
183613;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;326,209688546806
183613;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;326,209688546806
183614;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;419,696526248032
183614;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;419,696526248032
183614;3;1;54;95;1; ;2;1; ;379000; ;2;1;2;2;2; ; ; ; ; ;960000;2;1;2;54;419,696526248032
183614;3;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;419,696526248032
183614;3;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;419,696526248032
183615;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;395,92375215772
183615;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;395,92375215772
183616;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;296,650809170761
183616;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;296,650809170761
183616;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;296,650809170761
183617;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2;300000; ; ; ; ; ;2;2;1;54;370,667884916347
183617;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;370,667884916347
183618;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;375,731360444936
183618;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;375,731360444936
183618;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;375,731360444936
183618;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;375,731360444936
183618;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;375,731360444936
183619;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;398,555287985849
183619;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;398,555287985849
183619;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;398,555287985849
183619;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;398,555287985849
183620;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;276,546520271264
183620;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;276,546520271264
183620;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;276,546520271264
183621;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;258,638446512022
183621;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;258,638446512022
183621;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;258,638446512022
183621;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;258,638446512022
183621;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;258,638446512022
183622;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;318,344273525279
183622;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;318,344273525279
183623;2;1;54;95;1; ;2;1; ;500000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;471,578733061813
183623;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;471,578733061813
183623;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;471,578733061813
183624;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;330,969306165083
183624;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;330,969306165083
183624;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;330,969306165083
183626;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;250,292547610592
183626;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;250,292547610592
183628;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;1;1620000; ;90000; ; ; ;2;2;1;54;234,929403050948
183628;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;234,929403050948
183628;2;3;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;500000;2;1;2;54;234,929403050948
183628;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;234,929403050948
183629;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;350,56359601685
183629;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;350,56359601685
183630;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,662770519601
183630;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,662770519601
183631;2;1;54;95;1; ;2;1; ;2800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;437,607134909437
183633;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;384,882093011172
183633;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;384,882093011172
183634;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2400000;2;1;2;54;284,611044604914
183634;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;284,611044604914
183635;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1440000;2;1;2;54;324,309623356178
183636;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;387,559675690766
183636;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;387,559675690766
183636;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;387,559675690766
183638;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;480000;2;1;2;54;316,830367096485
183638;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;316,830367096485
183639;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;405,824221961233
183639;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;405,824221961233
183639;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;405,824221961233
183639;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;405,824221961233
183639;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;405,824221961233
183640;2;1;54;95;1; ;2;1; ;3200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;475,726098594152
183641;2;1;54;95;1; ;2;1; ;896000; ;2;1;2;2;2; ; ; ; ; ;1400000;2;1;2;54;319,459657246589
183641;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;319,459657246589
183642;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;323,938204380325
183642;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;323,938204380325
183643;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;318,344273525279
183643;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;318,344273525279
183644;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;339,479585195581
183644;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;339,479585195581
183645;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;284,025776530957
183645;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;284,025776530957
183646;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;329,262217016048
183646;2;2;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;300000;2;1;2;54;329,262217016048
183646;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;329,262217016048
183646;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;329,262217016048
183646;2;5;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;3000000;2;1;2;54;329,262217016048
183646;2;6;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;500000;2;1;2;54;329,262217016048
183647;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;226,238487986751
183647;2;2;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;120000;2;1;2;54;226,238487986751
183647;2;3;54;95;2; ; ; ; ; ; ; ;1;2;2;2;200000; ; ; ; ; ;2;2;1;54;226,238487986751
183647;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;226,238487986751
183647;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;226,238487986751
183648;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;600000;2;1;2;54;349,230325621755
183648;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;349,230325621755
183649;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;187,751568039991
183649;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;187,751568039991
183649;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;187,751568039991
183649;2;4;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2400000;2;1;2;54;187,751568039991
183649;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;187,751568039991
183649;2;6;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;187,751568039991
183650;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;400000;2;1;2;54;347,825484097011
183650;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;347,825484097011
183650;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;347,825484097011
183650;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;347,825484097011
183650;2;5;54;95;1; ;2;1; ;800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;347,825484097011
183652;2;1;54;95;1; ;2;2; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;54;187,359482686275
183652;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;187,359482686275
183652;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;187,359482686275
183653;2;1;54;95;1; ;1;2; ; ;80000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;326,387924802419
183653;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;326,387924802419
183653;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;326,387924802419
183653;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;326,387924802419
183653;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;326,387924802419
183654;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;412,003420890236
183654;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;412,003420890236
183654;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;412,003420890236
183654;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;412,003420890236
183654;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;412,003420890236
183655;2;1;54;95;1; ;1;1; ;450000;90000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;261,376558431861
183655;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;261,376558431861
183656;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;269,067264011571
183656;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;269,067264011571
183656;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;269,067264011571
183656;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;269,067264011571
183657;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;330,225001740522
183657;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;330,225001740522
183657;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;330,225001740522
183657;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;330,225001740522
183657;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;330,225001740522
183658;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2000000;2;1;2;54;231,729280529629
183658;2;2;54;95;1; ;1;2; ; ;400000;2;1;2;2;1; ; ;462792; ; ; ;2;2;2;54;231,729280529629
183658;2;3;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;300000;2;1;2;54;231,729280529629
183659;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;350,777445114954
183659;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;350,777445114954
183659;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;350,777445114954
183660;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;98;2;1;2;54;295,695055426183
183660;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;295,695055426183
183661;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;284,025776530957
183661;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;284,025776530957
183662;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;368,007441800821
183662;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;368,007441800821
183663;2;1;54;95;1; ;2;1; ;359000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;395,588587181924
183663;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;395,588587181924
183663;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;395,588587181924
183664;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;386,981267513923
183664;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;386,981267513923
183665;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;1; ; ;220000; ; ; ;2;2;2;54;441,383180351232
183665;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;441,383180351232
183665;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;441,383180351232
