DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4254031;1;5;1;70;17;24;8;1; ;2;40;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;85;1;2;8532;02;17;178,600049406906
4254054;1;3;1;70;17;52;48;1; ;2;102;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;64;1;2;6421;02;17;272,37018338181
4254061;1;1;1;70;17;6;48;4; ;2;6;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;1;9500;02;17;183,357321032808
4254061;1;3;1;70;17;20;52;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;84;84;15;1;2;1561;02;17;183,357321032808
4254064;1;1;1;70;17;5;50;3; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;80;1;1;8011;02;17;153,12073165169
4254065;1;4;1;70;17;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;01;01;75;1;1;7514;02;17;127,712219318961
4254065;1;5;1;70;17;52;40;4; ;2;52;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6031;02;17;127,712219318961
4254066;1;3;1;70;17;6;50;1; ;2;99;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;17;1;1;1720;02;17;188,708677710863
4254488;1;2;1;70;23;8;40;1; ;2;96;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;15;39;85;1;1;8511;02;23;141,884672529076
4254492;1;3;1;70;23;48;40;1; ;2;60;1; ;6;2;9;ES AFILIADO A UN REGIMEN CONTRIBUTIVO EN SALID; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8043;02;23;129,065198462251
4254495;2;2;2;70;23;4;30;3; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;45;52;1;1;5233;02;23;232,906705343346
4254516;1;3;1;70;23;6;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;37;52;1;1;5239;02;23;150,887365310342
4254519;1;2;1;70;23;8;40;1; ;2;9;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;74;1;1;7421;02;23;150,136816900323
4254522;1;3;1;70;23;14;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;02;23;190,720241474856
4254522;1;8;1;70;23;8;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5239;02;23;190,720241474856
4254525;1;3;1;70;23;45;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;02;23;161,722001935978
4254537;1;3;1;70;23;7;48;1; ;2;10;1; ;5;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;45;45;52;1;1;5239;02;23;152,034553432758
4254545;1;4;1;70;23;12;40;1; ;2;14;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;83;27;1;1;2729;02;23;167,033234438363
4254547;1;2;1;70;23;4;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737717;45;45;52;1;1;5219;02;23;150,136816900323
4254549;1;1;1;70;23;7;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;02;23;146,465659947841
4254550;1;4;1;70;23;8;48;1; ;2;14;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;52;1;1;5223;02;23;160,309195201675
4254559;1;2;1;70;23;3;30;3; ;2;48;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;02;23;181,597929369793
4254567;1;2;1;70;23;10;40;1; ;2;11;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;02;23;146,465659947841
4254575;1;1;1;70;23;10;48;2; ;2;24;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;85;1;1;8532;02;23;351,522078847367
4254575;1;3;1;70;23;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;02;23;351,522078847367
4254593;1;1;1;70;23;7;48;1; ;2;48;1; ;1;2;1; ; ; ; ; ; ; ; ;1;ESTUDIA; ;2; ;45;40;52;1;1;5233;02;23;165,048464820332
4254594;1;2;1;70;23;20;40;1; ;2;40;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;52;1;2;5239;02;23;156,11588841708
4254601;1;2;1;70;23;15;48;1; ;2;40;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8511;02;23;163,744059411148
4255198;1;2;1;70;50;12;48;1; ;2;12;1; ;2;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;40;40;52;1;1;5231;02;50;235,376637729722
4255199;1;2;1;70;50;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;45;45;52;1;1;5231;02;50;197,251547823066
4255201;1;3;1;70;50;2;48;1; ;2;2;1; ;6;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;05;05;74;1;1;7422;02;50;232,403033300846
4255207;1;1;1;70;50;1;48;4; ;2;2;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1200000;95;95;45;1;1;4522;02;50;268,562605941268
4255213;1;6;1;70;50;24;48;1; ;2;24;1; ;5;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;99;99;52;1;2;5225;02;50;137,858736079612
4255223;1;1;1;70;50;26;48;1; ;2;26;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;89;98;60;1;2;6031;02;50;231,407951004487
4255223;1;4;1;70;50;30;48;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;02;50;231,407951004487
4255225;1;2;1;70;50;28;48;1; ;2;28;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;2;5233;02;50;479,92397730971
4255230;1;3;1;70;50;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;02;50;187,639140227606
4255238;1;1;1;70;50;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;59;30;60;1;1;6042;02;50;465,715563966298
4255245;1;1;1;70;50;9;48;1; ;2;38;1; ;7;2;9;SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6022;02;50;202,807333718075
4255249;1;1;1;70;50;13;48;1; ;2;14;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;30;30;11;1;1;1120;02;50;442,831045559847
4255249;1;2;1;70;50;14;40;1; ;2;14;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;30;30;11;1;2;1120;02;50;442,831045559847
4255257;1;4;1;70;50;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;34;34;45;1;2;4530;02;50;261,59331741721
4255258;1;1;1;70;50;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1100000;45;45;52;1;1;5223;02;50;561,265863356062
4255258;1;2;1;70;50;2;48;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;02;50;561,265863356062
4255285;1;1;1;70;52;4;40;2; ;2;12;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;21;64;1;1;6421;02;52;193,784519855247
4255286;1;4;1;70;52;6;24;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;93;1;1;9309;02;52;197,507813211001
4255308;1;1;1;70;54;4;48;1; ;2;5;4; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;13;32;80;1;1;8050;02;54;912,93901348471
4255308;1;2;1;70;54;4;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;54;912,93901348471
4255309;1;2;1;70;54;5;60;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;41;52;1;1;5211;02;54;820,920738800011
4255309;1;3;1;70;54;5;24;1; ;2;60;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;44;45;52;1;1;5262;02;54;820,920738800011
4255310;1;3;1;70;54;8;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;21;74;1;1;7499;02;54;748,136280991357
4255314;1;2;1;70;54;8;48;1; ;2;12;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;02;54;636,768816016481
4255319;1;1;1;70;54;3;72;1; ;2;3;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;800000;44;89;52;1;1;5241;02;54;439,497609327136
4255319;1;2;1;70;54;4;48;1; ;2;11;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;45;80;19;1;1;1929;02;54;439,497609327136
4255324;1;2;1;70;54;5;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5233;02;54;354,736241063724
4255326;1;2;1;70;54;3;40;4; ;2;3;1; ;6;2;4; ; ; ; ; ; ; ;1; ; ; ;1;400000;77;39;52;1;1;5235;02;54;640,508706563031
4255331;1;3;1;70;54;8;48;1; ;2;10;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5231;02;54;238,022717352082
4255339;1;2;1;70;54;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;54;59;95;1;1;9500;02;54;668,370770731172
4255342;1;1;1;70;54;4;50;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;95;95;45;1;1;4521;02;54;345,327247586446
4255343;1;2;1;70;54;12;36;4; ;2;32;4; ;1;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;55;77;55;1;1;5529;02;54;341,9588310987
4255343;1;4;1;70;54;6;54;1; ;2;6;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;02;54;341,9588310987
4255348;1;2;1;70;54;4;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;44;36;75;1;1;7512;02;54;452,00405278026
4255352;1;2;1;70;54;6;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;85;85;45;1;1;4542;02;54;345,327247586446
4255357;1;3;1;70;54;7;48;2; ;2;10;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;98;60;1;1;6031;02;54;333,104880540137
4255361;1;2;1;70;54;3;40;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689500;45;45;52;1;1;5234;02;54;588,04401976105
4255361;1;5;1;70;54;3;50;8; ;2;4;8; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;1;850000;60;60;01;1;1;0121;02;54;588,04401976105
4255362;1;2;1;70;54;2;45;1; ;2;53;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5261;02;54;462,91960003918
4255369;1;2;1;70;54;4;48;4; ;2;12;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;1;7512;02;54;410,485749906003
4255373;1;1;1;70;54;2;48;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;02;54;493,547736160515
4255375;1;2;1;70;54;2;48;1; ;2;8;4; ;7;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;13;13;80;1;1;8011;02;54;462,91960003918
4255376;1;2;1;70;54;5;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;41;52;1;1;5234;02;54;263,797804313869
4255378;1;2;1;70;54;3;40;4; ;2;3;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1500000;03;03;11;1;1;1110;02;54;513,324826178272
4255379;1;2;1;70;54;8;36;4; ;2;12;4; ;1;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;59;59;93;1;1;9309;02;54;368,942066525749
4255389;1;1;1;70;54;5;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;12;12;74;1;1;7411;02;54;481,041292707391
4255391;1;5;1;70;54;4;60;4; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;340000;95;95;45;1;1;4522;02;54;277,930338959764
4255393;1;1;1;70;54;10;48;1; ;2;10;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;80;1;1;8050;02;54;331,67100888033
4255414;1;1;1;70;54;4;50;4; ;2;104;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;79;41;52;1;1;5224;02;54;372,857933731935
4255421;1;4;1;70;54;5;48;1; ;2;70;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8011;02;54;840,452242811866
4255464;1;2;1;70;66;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;45;45;52;1;1;5233;02;66;260,003608520683
4255471;1;2;1;70;66;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737717;45;33;92;1;1;9212;02;66;276,599808312434
4255478;1;4;1;70;66;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;02;66;325,868014775888
4255483;1;3;1;70;66;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;55;1;2;5511;02;66;221,257578984395
4255492;1;3;1;70;66;2;48;1; ;2;2;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;1100000;39;39;52;1;1;5211;02;66;343,146713916951
4255517;2;1;2;70;68;4;48;1; ;2;4;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;51;1;1;5135;02;68;771,911460591722
4255699;1;1;1;70;76;2;40;1; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;85;1;1;8532;02;76;973,403357008243
4255700;1;3;1;70;76;136;48;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8042;02;76;689,890238691306
4255701;1;6;1;70;76;1;60;4; ;2;2;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;57;95;45;1;1;4521;02;76;2867,91489086163
4255701;1;7;1;70;76;1;48;4; ;2;2;4; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;1;700000;57;81;36;1;1;3611;02;76;2867,91489086163
4255706;1;3;1;70;76;25;30;1; ;2;25;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;18;18;92;1;2;9241;02;76;1485,03674528654
4255708;1;1;1;70;76;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;36;36;60;1;1;6021;02;76;816,188767254998
4255713;1;2;1;70;76;4;44;3; ;2;5;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;02;76;944,739594971556
4255715;1;3;1;70;76;50;48;1; ;2;50;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;34;97;63;1;2;6310;02;76;802,613394899055
4255716;1;2;1;70;76;12;48;1; ;2;12;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5225;02;76;1127,70549419393
4255718;2;2;2;70;76;4;48;1; ;2;152;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;99;15;1;1;1543;02;76;1474,45798465934
4255721;1;2;1;70;76;52;40;1; ;2;104;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;2;5211;02;76;781,136621042431
4255723;1;3;1;70;76;2;40;4; ;2;104;4; ;1;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;54;54;74;1;1;7493;02;76;1150,44432711388
4255729;1;1;1;70;76;3;48;1; ;2;6;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;1;330000;95;95;45;1;1;4530;02;76;1192,34430158516
4255732;1;2;1;70;76;2;20;4; ;2;8;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;80;1;1;8050;02;76;544,133718379895
4255745;1;2;1;70;76;5;48;1; ;2;5;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;15;1;1;1589;02;76;2604,02636915517
4255852;1;1;1;70;05;4;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;02;05;1486,25948992997
4255852;1;5;1;70;05;5;48;1; ;2;4;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5530;02;05;1486,25948992997
4255858;1;3;1;70;05;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;43;24;1;1;2423;02;05;899,35291799073
4255866;1;2;1;70;05;4;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;05;886,234264183219
4255869;1;2;1;70;05;4;24;4; ;2;144;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;02;05;1230,58029324275
4255872;1;2;1;70;05;4;30;1; ;2;53;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;94;36;1;1;3693;02;05;973,165995852338
4255877;1;1;1;70;05;120;24;4; ;2;260;1; ;9;2;5; ; ; ; ; ; ; ; ;1;PENSION; ;2; ;41;45;17;1;2;1720;02;05;1214,77480150376
4255879;1;2;1;70;05;30;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;2; ;02;05;1181,67400176178
4255887;1;3;1;70;05;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;02;05;778,270008546958
4255890;1;1;1;70;05;52;48;2; ;2;150;2; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;12;21;75;1;2;7512;02;05;627,257275041991
4255898;1;2;1;70;05;32;60;1; ;2;11;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;15;1;2;1551;02;05;809,03460853986
4255903;1;2;1;70;05;4;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;05;886,234264183219
4255906;1;1;1;70;08;16;48;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;2;7512;02;08;602,472919894482
4255909;1;1;1;70;08;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689000;45;45;52;1;1;5231;02;08;547,757085165684
4255928;1;2;1;70;13;26;48;1; ;2;26;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4521;02;13;430,940205842577
4255930;1;5;1;70;13;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;52;1;2;5211;02;13;304,987088499876
4255935;1;3;1;70;13;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;2;5211;02;13;403,535181631055
4255940;1;1;1;70;13;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;25;1;1;2529;02;13;409,589866106556
4255992;1;2;1;70;17;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;53;55;1;1;5521;02;17;269,881846663515
4255997;1;2;1;70;17;4;50;1; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;1;9500;02;17;459,469443467021
4256000;1;5;1;70;17;3;72;4; ;2;4;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;800000;95;95;45;1;1;4522;02;17;122,56967184491
4256002;1;2;1;70;17;40;48;1; ;2;66;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;75;1;2;7513;02;17;368,142996183137
4256006;1;1;1;70;17;6;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;45;50;1;1;5051;02;17;169,186328694616
4256007;1;1;1;70;17;104;48;1; ;2;98;8; ;5;2;1; ; ; ; ; ; ; ; ;1;PENSION; ;2; ;58;62;01;1;2;0111;02;17;133,165482769419
4256009;1;2;1;70;17;8;40;2; ;2;8;4; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;19;19;85;1;1;8512;02;17;194,995301225021
4256014;1;3;1;70;17;48;48;1; ;2;52;1; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;32;39;85;1;2;8511;02;17;153,935906481185
4256019;1;1;1;70;17;200;48;1; ;2;48;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;58;95;45;1;2;4521;02;17;160,561264615714
4256024;1;3;1;70;17;8;48;1; ;2;8;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;400000;45;33;92;1;1;9242;02;17;224,653706254205
4256031;1;2;1;70;17;16;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;02;17;127,500390367734
4256034;1;2;1;70;17;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;64;1;1;6421;02;17;223,225352136684
4256036;1;1;1;70;17;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;02;17;236,290806346545
4256039;1;2;1;70;17;104;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;64;1;2;6421;02;17;257,752034692279
4256051;1;3;1;70;17;4;40;1; ;2;12;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8011;02;17;154,997169984763
4256101;1;1;1;70;23;32;48;1; ;2;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;95;1;2;9500;02;23;123,652328256774
4256165;1;3;1;70;50;12;48;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;08;02;26;1;1;2693;02;50;229,280518220657
4256168;1;3;1;70;50;52;30;1; ;2;12;4; ;1;2;9;SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;34;45;52;1;2;5261;02;50;236,320580505564
4256169;1;6;1;70;50;8;48;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;55;1;1;5522;02;50;280,068152793227
4256172;1;3;1;70;50;56;48;1; ;2;56;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;45;45;15;1;2;1551;02;50;142,406434811979
4256181;1;2;1;70;50;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;45;53;55;1;1;5530;02;50;176,651629706683
4256182;1;2;1;70;50;2;48;1; ;2;2;4; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;95;45;55;1;1;5529;02;50;420,578279638004
4256184;1;2;1;70;50;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;53;53;55;1;1;5521;02;50;449,485311287738
4256189;1;1;1;70;50;104;48;4; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;39;55;1;2;5512;02;50;260,0085682909
4256192;1;3;1;70;50;8;48;1; ;2;8;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;58;34;74;1;1;7494;02;50;188,165410181579
4256208;1;3;1;70;52;8;44;1; ;2;13;4; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;32;39;75;1;1;7512;02;52;170,276766354428
4256208;1;4;1;70;52;52;44;1; ;2;208;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5237;02;52;170,276766354428
4256208;1;6;1;70;52;13;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;52;170,276766354428
4256210;1;3;1;70;52;8;40;1; ;2;8;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;1;4530;02;52;101,107129996402
4256211;1;4;1;70;52;24;48;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;93;1;2;9301;02;52;237,665489957911
4256215;1;1;1;70;52;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;02;52;186,61092714633
4256215;1;3;1;70;52;4;40;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;1;5233;02;52;186,61092714633
4256217;1;1;1;70;52;26;40;1; ;2;8;1; ;4;2;5; ; ; ; ; ; ; ; ; ; ;1;1;1500000;02;11;45;1;2;4521;02;52;121,757601693642
4256242;1;3;1;70;52;6;40;1; ;2;6;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;86;86;52;1;1;5233;02;52;224,902839304403
4256245;1;2;1;70;52;8;48;1; ;2;8;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;08;11;74;1;1;7412;02;52;164,419099704965
4256247;1;2;1;70;52;104;20;4; ;2;520;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;41;52;1;2;5244;02;52;202,013605418676
4256254;1;2;1;70;54;8;54;1; ;2;8;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;02;54;409,026497740198
4256258;1;2;1;70;54;2;40;1; ;2;12;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;39;52;1;1;5244;02;54;517,790280140367
4256263;1;5;1;70;54;4;54;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;95;95;45;1;1;4521;02;54;692,613314711024
4256273;1;2;1;70;54;8;48;4; ;2;53;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;1;9500;02;54;482,831922895847
4256362;1;1;1;70;66;259;48;4; ;2;300;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6031;02;66;444,814190268305
4256362;1;3;1;70;66;1;24;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;32;85;1;1;8532;02;66;444,814190268305
