DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4735636;1;4;1;50;54;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;330,460732079179
4735636;1;5;1;50;54;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;330,460732079179
4735637;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;213,249018780633
4735637;1;2;1;50;54;1;3; ;1;6;ESTUVO HACIENDO DILIGENCIAS DE SALUD;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;54;213,249018780633
4735637;1;3;1;50;54;1; ; ;1;6;DESCANSANDO EN EL HOGAR POR AVANZADA EDAD;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;54;213,249018780633
4735637;1;4;1;50;54;1; ; ;4;6;DESCANSANDO EN EL HOGAR POR ENFERMEDAD;2;2;2;2;1;11; ; ; ; ; ; ;10;2;1;54;213,249018780633
4735637;1;5;1;50;54;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;54;213,249018780633
4735639;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;613,889056433465
4735639;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;613,889056433465
4735639;1;3;1;50;54;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;613,889056433465
4735639;1;4;1;50;54;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;613,889056433465
4735639;1;5;1;50;54;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;613,889056433465
4735639;1;6;1;50;54;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;613,889056433465
4735639;1;7;1;50;54;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;613,889056433465
4735640;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;320,185709781663
4735640;1;3;1;50;54;1; ; ;1;6;DESCANSAR EN SU HOGAR RECUPERANDOSE DE ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;54;320,185709781663
4735641;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;367,314977174183
4735641;1;2;1;50;54;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;367,314977174183
4735641;1;3;1;50;54;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;54;367,314977174183
4735641;1;4;1;50;54;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;54;367,314977174183
4735641;1;6;1;50;54;1; ; ;2;6;DESCANSANDO EN EL HOGAR POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;54;367,314977174183
4735642;1;1;1;50;54;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;54;357,435917656183
4735642;1;2;1;50;54;1; ; ;2;6;DESCANSANDO EN EL HOGAR POR AVANZADA EDAD;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;54;357,435917656183
4735643;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;421,128252002159
4735643;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;421,128252002159
4735643;1;4;1;50;54;1; ; ;4;6;DESCANSANDO EN EL HOGAR POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;54;421,128252002159
4735644;1;1;1;50;54;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;469,285208734557
4735644;1;2;1;50;54;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;54;469,285208734557
4735651;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;209,425983153824
4735651;1;2;1;50;63;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;209,425983153824
4735651;1;3;1;50;63;1; ; ;3;3; ;2;2;2;2;1;9; ; ; ; ; ; ;10;2;1;63;209,425983153824
4735652;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;194,992631749288
4735652;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;194,992631749288
4735654;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;85,1770602557112
4735654;1;2;1;50;63;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;85,1770602557112
4735654;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;85,1770602557112
4735654;1;4;1;50;63;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;85,1770602557112
4735665;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;184,562970095972
4735665;1;2;1;50;63;1; ; ;2;6;HACER DILIGENCIAS DEL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;184,562970095972
4735666;1;1;1;50;63;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;145,388090154155
4735666;1;2;1;50;63;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;63;145,388090154155
4735667;1;1;1;50;63;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;153,815538383957
4735667;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;153,815538383957
4735667;1;3;1;50;63;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;63;153,815538383957
4735667;1;4;1;50;63;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;153,815538383957
4735669;1;1;1;50;63;1; ; ;1;6;CONSEGUIR PASAJEROS Y AYUDAR A DESPACHAR BUSES POR DONATIVOS;2;2;2;2;1;2; ;2; ;1;11;1;10;1;1;63;166,698783132909
4735669;1;2;1;50;63;1;1; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;63;166,698783132909
4735671;1;1;1;50;63;1; ; ;1;6;RECUPERANDOSE POR ENFERMEDAD;2;1; ; ; ; ; ; ; ; ; ; ;10; ;1;63;129,088059774798
4735671;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;129,088059774798
4735672;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;117,005828212779
4735672;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;117,005828212779
4735672;1;3;1;50;63;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;117,005828212779
4735673;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;220,029107766356
4735673;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;220,029107766356
4735674;1;1;1;50;63;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;242,809643480571
4735674;1;2;1;50;63;1; ; ;2;6;HACER DILIGENCIAS DEL HOGAR;1; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;242,809643480571
4735674;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;242,809643480571
4735674;1;4;1;50;63;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;63;242,809643480571
4735674;1;5;1;50;63;1;6; ;5;3; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;63;242,809643480571
4735674;1;7;1;50;63;1; ; ;7;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;242,809643480571
4735675;1;1;1;50;63;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;85,1207962891405
4735675;2;1;2;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;85,1207962891405
4735675;2;2;2;50;63;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;85,1207962891405
4735676;1;1;1;50;63;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;110,128486638562
4735676;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;110,128486638562
4735676;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;110,128486638562
4735676;1;4;1;50;63;1; ; ;4;2; ;2;2;1; ; ; ; ; ; ; ; ; ;10; ;1;63;110,128486638562
4735677;1;1;1;50;63;1; ; ;1;4; ;2;2;2;2;1;8; ;2; ;2; ; ;10;1;1;63;153,927512270803
4735677;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;153,927512270803
4735677;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;153,927512270803
4735679;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;134,981989062687
4735679;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;134,981989062687
4735680;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;273,851448178827
4735680;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;273,851448178827
4735680;1;4;1;50;63;1; ; ;4;3; ;2;2;2;2;1;10; ; ; ; ; ; ;10;2;1;63;273,851448178827
4735681;1;1;1;50;63;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;2;1;63;188,804329475158
4735681;1;2;1;50;63;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;188,804329475158
4735681;1;3;1;50;63;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;188,804329475158
4735682;1;1;1;50;63;1; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;10; ;1;63;157,954762583872
4735682;1;2;1;50;63;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;157,954762583872
4735682;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;157,954762583872
4735682;1;4;1;50;63;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;63;157,954762583872
4735683;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;236,12875093387
4735683;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;236,12875093387
4735683;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;236,12875093387
4735683;1;5;1;50;63;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;236,12875093387
4735684;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;63;194,992631749288
4735684;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;2;1;63;194,992631749288
4735685;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;303,466578325457
4735685;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;303,466578325457
4735686;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;240,382564659424
4735687;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;373,823777191921
4735688;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;303,466578325457
4735688;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;303,466578325457
4735692;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;286,256594829708
4735692;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;286,256594829708
4735692;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;286,256594829708
4735692;1;4;1;50;66;1; ; ;4;4; ;2;2;2;2;1;5; ;2; ;2; ; ;10;1;1;66;286,256594829708
4735692;1;5;1;50;66;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;286,256594829708
4735693;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;319,505360971326
4735694;1;1;1;50;66;1; ; ;2;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;10; ;1;66;327,055252428097
4735694;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;327,055252428097
4735694;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;327,055252428097
4735694;1;4;1;50;66;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;327,055252428097
4735694;1;5;1;50;66;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;327,055252428097
4735694;1;6;1;50;66;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;327,055252428097
4735694;1;7;1;50;66;1; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;327,055252428097
4735697;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;160,255043106282
4735698;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;305,404770595959
4735699;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;387,097178411927
4735699;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;387,097178411927
4735699;1;3;1;50;66;1;1; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;66;387,097178411927
4735700;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;10;2;1;66;227,950302973452
4735700;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;227,950302973452
4735700;1;3;1;50;66;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;66;227,950302973452
4735701;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;317,567168700824
4735701;1;2;1;50;66;1; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;317,567168700824
4735702;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;274,147622825689
4735702;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;274,147622825689
4735702;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;274,147622825689
4735702;1;4;1;50;66;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;274,147622825689
4735704;1;1;1;50;66;1; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;251,114439522554
4735704;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;251,114439522554
4735704;1;3;1;50;66;1; ; ;2;6;HOSPITALIZADO;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;251,114439522554
4735704;1;4;1;50;66;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;251,114439522554
4735704;1;5;1;50;66;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;251,114439522554
4735704;1;6;1;50;66;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;251,114439522554
4735704;1;7;1;50;66;1; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;251,114439522554
4735705;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;298,742282616526
4735705;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;298,742282616526
4735705;1;3;1;50;66;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;298,742282616526
4735706;1;1;1;50;66;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;66;291,522821483122
4735706;1;2;1;50;66;1;1; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;66;291,522821483122
4735706;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;291,522821483122
4735706;1;4;1;50;66;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;291,522821483122
4735706;1;5;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;291,522821483122
4735707;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;305,736683273792
4735709;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;219,672912405471
4735709;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;219,672912405471
4735709;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;219,672912405471
4735710;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;305,736683273792
4735711;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;431,416801694581
4735711;1;2;1;50;66;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;431,416801694581
4735712;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;307,351585862341
4735712;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;307,351585862341
4735712;1;3;1;50;66;1;3; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;66;307,351585862341
4735714;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;305,404770595959
4735716;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;299,07419529436
4735716;1;2;1;50;66;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;299,07419529436
4735716;1;3;1;50;66;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;66;299,07419529436
4735717;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;383,26559697589
4735717;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;383,26559697589
4735718;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;392,153386798691
4735718;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;392,153386798691
4735720;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;314,014073841773
4735721;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;295,189187757475
4735721;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;295,189187757475
4735722;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;314,014073841773
4735723;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;309,289778132843
4735723;1;2;1;50;66;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;309,289778132843
4735725;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;284,641692241159
4735725;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;284,641692241159
4735725;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;284,641692241159
4735726;1;1;1;50;66;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10; ;1;66;219,672912405471
4735726;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;219,672912405471
4735726;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;219,672912405471
4735727;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;451,631177471006
4735727;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;451,631177471006
4735728;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;314,014073841773
4735729;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;2;1;66;461,736822610641
4735729;1;2;1;50;66;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;461,736822610641
4735729;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;461,736822610641
4735730;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;420,869306178265
4735730;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;420,869306178265
4735730;1;3;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;420,869306178265
4735731;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;295,189187757475
4735731;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;295,189187757475
4735732;1;1;1;50;66;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;295,242613858323
4735732;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;295,242613858323
4735735;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;345,734385502022
4735735;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;345,734385502022
4735735;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;345,734385502022
4735735;1;4;1;50;66;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;345,734385502022
4735735;1;5;1;50;66;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;345,734385502022
4735737;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;282,371587292824
4735737;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;282,371587292824
4735737;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;282,371587292824
4735737;1;4;1;50;66;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;282,371587292824
4735738;1;1;1;50;66;1; ; ;1;6;ESTUVO PASEANDO;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;238,444372388922
4735738;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;238,444372388922
4735739;1;1;1;50;66;1; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;303,466578325457
4735739;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;303,466578325457
4735740;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;441,91087111005
4735741;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;284,695118342006
4735741;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;284,695118342006
4735741;1;3;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;284,695118342006
4735742;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;373,823777191921
4735744;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;238,444372388922
4735744;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;238,444372388922
4735745;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;305,404770595959
4735746;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;381,561386143587
4735746;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;381,561386143587
4735746;1;3;1;50;66;1; ; ;3;4; ;2;2;2;2;1;5; ;1;1; ;2;1;10;1;1;66;381,561386143587
4735746;1;4;1;50;66;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;381,561386143587
4735746;1;5;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;66;381,561386143587
4735746;1;7;1;50;66;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;381,561386143587
4735747;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;1;66;299,07419529436
