DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4731945;1;2;1;70;1;12;48;1; ;2;12;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;10;4521;18;64,161236863215;18
4731952;1;2;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;53; ; ;1;2;10; ;18;170,173329223597;18
4731952;1;4;1;70;1;4;48;1; ;2;208;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;10;5211;18;170,173329223597;18
4731968;1;3;1;70;1;8;48;1; ;2;8;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;97;97;64;1;1;10;6412;18;90,4969804900525;18
4731980;1;3;1;70;1;8;45;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;57;57;93;1;1;10;9302;19;136,609422700886;19
4731986;1;4;1;70;1;96;48;1; ;2;144;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;02;45;52;1;2;10;5233;19;140,989596435359;19
4731991;1;3;1;70;1;96;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;39; ; ;1;2;10; ;19;128,305988508719;19
4731992;1;2;1;70;1;24;48;4; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;03;03;73;1;2;10;7310;19;120,56453918072;19
4731999;1;2;1;70;1;8;45;1; ;2;8;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;53;53;55;1;1;10;5521;19;112,460651513856;19
4732001;1;1;1;70;1;24;48;3; ;2;48;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;45;52;1;2;10;5261;19;91,8806488382679;19
4732004;1;1;1;70;1;4;24;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;53; ; ;1;1;10; ;19;94,9730499259245;19
4732008;1;2;1;70;1;60;48;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;781212;2; ;58;58;74;1;2;10;7492;19;129,402291058834;19
4732010;1;2;1;70;1;4;40;4; ;2;6;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;400000;2; ;41;53;55;1;1;10;5521;19;83,9373372829105;19
4732023;1;3;1;70;1;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;99; ; ;09; ; ;1;1;10; ;19;259,187522311071;19
4732030;1;3;1;70;1;12;48;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;45;52;1;1;10;5233;19;102,335126988926;19
4732034;1;3;1;70;1;48;24;1; ;2;72;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;33;33;74;1;2;10;7430;19;125,415449648421;19
4732063;1;3;1;70;1;28;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781300;2; ;03;39;45;1;2;10;4530;20;114,354058726249;20
4732064;1;2;1;70;1;16;48;1; ;2;97;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781300;2; ;32;38;64;1;2;10;6421;20;180,97356028431;20
4732064;2;4;2;70;1;8;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781300;2; ;45;45;92;1;1;10;9242;20;180,97356028431;20
4732070;1;3;1;70;1;36;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781300;2; ;03;03;15;1;2;10;1594;20;221,481576063267;20
4732071;1;3;1;70;1;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781300;2; ;45;45;52;1;1;10;5233;20;214,612382153392;20
4732077;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;39;75;1;1;10;7512;23;192,23404073458;23
4732077;1;4;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1;10; ;23;192,23404073458;23
4732080;1;2;1;70;1;4;48;2; ;2;52;4; ;9;2;4; ; ; ;1; ; ; ; ; ; ; ;2; ;5000000;1;1;15;15;75;1;1;10;7512;23;144,109563837624;23
4732089;1;2;1;70;1;40;48;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;11;11;01;1;2;10;0140;23;72,0547819188118;23
4732098;1;6;1;70;1;12;48;1; ;2;12;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;39;38;74;1;1;10;7499;23;151,995251630098;23
4732114;1;3;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;02; ; ;1;1;10; ;23;147,882020476293;23
4732117;1;3;1;70;1;96;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;33; ; ;1;2;10; ;23;178,273205349221;23
4732152;1;2;1;70;1;64;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1800000; ; ;13; ; ;1;2;10; ;27;28,782321899737;27
4732152;1;4;1;70;1;72;40;2; ;2;72;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;13;13;80;1;2;10;8042;27;28,782321899737;27
4732155;1;1;1;70;1;4;48;4; ;2;4;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;789000;2; ;95;95;45;1;1;10;4521;27;57,564643799474;27
4732155;1;2;1;70;1;5;48;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;55;55;95;1;1;10;9500;27;57,564643799474;27
4732156;1;3;1;70;1;30;48;2; ;2;30;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;11;33;75;1;2;10;7513;27;28,782321899737;27
4732157;1;1;1;70;1;12;48;1; ;2;204;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;789000;2; ;19;58;80;1;1;10;8044;27;28,782321899737;27
4732159;1;1;1;70;1;5;48;3; ;2;30;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;54;54;95;1;1;10;9500;27;47,9992466276492;27
4732160;1;6;1;70;1;4;48;1; ;2;4;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;21;39;91;1;1;10;9111;27;248,433960009785;27
4732165;1;1;1;70;1;16;48;5; ;2;16;5; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;2;10;4522;27;28,9840626203947;27
4732167;1;1;1;70;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;19;45;52;1;2;10;5234;27;33,1107007661904;27
4732174;1;2;1;70;1;16;48;1; ;2;16;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;11;11;74;1;2;10;7412;27;28,782321899737;27
4732182;1;1;1;70;1;6;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;789000;2; ;53;53;55;1;1;10;5521;27;28,782321899737;27
4732188;1;1;1;70;1;5;48;4; ;2;5;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;54;54;95;1;1;10;9500;27;28,782321899737;27
4732190;1;4;1;70;1;24;30;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;56;74;1;2;10;7493;27;28,782321899737;27
4732190;1;6;1;70;1;12;63;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;95;95;45;1;1;10;4521;27;28,782321899737;27
4732191;1;3;1;70;1;20;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;200000; ; ;54; ; ;1;2;10; ;27;28,782321899737;27
4732208;1;3;1;70;1;12;50;5; ;2;59;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;51;37;52;1;1;10;5219;41;201,503769877345;41
4732210;1;2;1;70;1;8;52;1; ;2;9;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;53;53;55;1;1;10;5521;41;109,540561088869;41
4732211;1;1;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;90;90;51;1;1;10;5155;41;114,324350967412;41
4732222;1;2;1;70;1;7;48;1; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;13;13;80;1;1;10;8042;41;143,285235221803;41
4732238;1;1;1;70;1;12;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;70000;781242;2; ;77;97;63;1;1;10;6310;41;248,000848954374;41
4732239;1;3;1;70;1;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781252;2; ;95;95;45;1;1;10;4521;41;245,383487795077;41
4732245;1;3;1;70;1;4;48;1; ;2;4;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;21;39;75;1;1;10;7512;41;148,57624379686;41
4732245;1;4;1;70;1;4;48;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1200000;2; ;97;84;50;1;1;10;5020;41;148,57624379686;41
4732247;1;4;1;70;1;50;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;200000;781242;2; ;95;95;45;1;2;10;4521;41;344,215154555457;41
4732253;1;2;1;70;1;4;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;869453; ; ;45; ; ;1;1;10; ;44;44,8626583447826;44
4732261;1;2;1;70;1;12;48;2; ;2;103;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;13;31;75;1;1;10;7512;44;75,666005676808;44
4732261;1;5;1;70;1;54;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1800000; ; ;02; ; ;1;2;10; ;44;75,666005676808;44
4732262;1;3;1;70;1;1;40;1; ;2;99;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;869453;2; ;53;57;93;1;1;10;9302;44;42,7381899982704;44
4732266;1;2;1;70;1;44;48;4; ;2;44;1; ;5;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;4000000;1;2;11;21;65;1;2;10;6593;44;42,7381899982704;44
4732282;1;3;1;70;1;52;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;02;02;45;1;2;10;4530;44;42,7381899982704;44
4732285;1;1;1;70;1;52;40;1; ;2;104;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;07;07;85;1;2;10;8512;44;84,7632987374511;44
4732287;1;3;1;70;1;32;48;5; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;21; ; ;1;2;10; ;44;42,7381899982704;44
4732293;1;2;1;70;1;20;40;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;58;58;51;1;2;10;5151;44;147,338897828104;44
4732294;1;2;1;70;1;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;890000;2; ;39;53;55;1;2;10;5529;44;100,109846143215;44
4732295;1;2;1;70;1;4;40;4; ;2;99;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;13;80;1;1;10;8041;44;86,1277750109421;44
4732296;1;2;1;70;1;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;781242;2; ;95;95;45;1;1;10;4521;44;91,0125530825714;44
4732299;1;1;1;70;1;6;48;1; ;2;6;4; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1300000;781243;2; ;99;45;52;1;1;10;5211;44;129,948319352983;44
4732303;1;3;1;70;1;52;40;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;869453;2; ;03;41;52;1;2;10;5223;44;120,163575266632;44
