DIRECTORIO SECUENCIA_P ORDEN HOGAR REGIS AREA P7430 P7450 P7450S1 P7452 P7454 P7456 P7458 P7458S1 P7460 P7470 P7472 P7472S1 P744 P1884 P1807 P6921 INI MES p7440 DPTO fex_c_2011
5548710 1 3 1 80 50 2    2   . 2  2     2 1 09  50 284.20356452
5548711 1 1 1 80 50 1 1  2   4  2  2     2 1 09 4 50 373.56456585
5548711 1 3 1 80 50 2    2   . 2  2     2 1 09  50 373.56456585
5548711 1 5 1 80 50 2    2   .   2      1 09  50 373.56456585
5548721 1 2 1 80 68 1 3  2   9  2  2     2 1 09 3 68 657.02219344
5548722 1 2 1 80 68 1 3  2   4  2  2     2 1 09 3 68 596.82553349
5548723 1 2 1 80 68 1 3  2   9  2  2     2 1 09 3 68 516.31048815
5548723 1 4 1 80 68 2    2   . 2  2     2 1 09  68 516.31048815
5548724 1 1 1 80 76 1 5  2   10  3  2     3 1 09 4 76 961.45143635
5548724 1 2 1 80 76 1 3  2   9  2  2     2 1 09 4 76 961.45143635
5548724 1 3 1 80 76 1 2  2   2  2  2  1 48 908526 2 1 09 2 76 961.45143635
5548724 1 4 1 80 76 2    2   . 2  2  1 48 908526 2 1 09  76 961.45143635
5548724 1 5 1 80 76 1 6  2   2  2  2  1 48 908526 2 1 09 1.3 76 961.45143635
5548726 1 2 1 80 76 1 7  2   9  2  2     2 1 09 4 76 1167.2637851
5548727 1 1 1 80 76 1 5  2   10  3  2     3 1 09 4 76 1218.4949079
5548727 1 2 1 80 76 1 3  2   9  2  2     2 1 09 4 76 1218.4949079
5548728 1 2 1 80 76 2    2   . 2  2     2 1 09  76 1048.1505721
5548729 1 1 1 80 76 1 9 "NO QUERIA TRABAJAR MAS" 2   11  2  2     2 1 09 4 76 1102.4626622
5548730 1 1 1 80 76 1 7  2   11  3  2     3 1 09 3 76 1051.2315394
5548782 1 1 1 80 05 1 4  2   4  2  2     2 1 09 4 05 987.91108537
5548784 1 3 1 80 05 2    2   .   2      1 09  05 1117.1039191
5548786 1 1 1 80 05 1 7  2   12 "FALTA DE CAPITAL" 2  2     2 1 09 4 05 1361.4363577
5548786 1 2 1 80 05 1 4  2   4  2  2     2 1 09 2 05 1361.4363577
5548788 1 1 1 80 05 1 5  2   8  3  2  1 24 500000 3 1 09 3 05 1407.1545583
5548789 1 3 1 80 05 2    2   . 2  2  1 24 450000 2 1 09  05 1025.6650993
5548790 1 2 1 80 05 1 3  2   9  2  2  1 48 908526 2 1 09 4 05 1413.0902943
5548790 1 3 1 80 05 2    2   .   2      1 09  05 1413.0902943
5548792 1 2 1 80 05 1 8  2   11  2  2     2 1 09 3 05 1192.509714
5548793 1 1 1 80 05 1 5  2   10  3  2     3 1 09 2 05 1156.8377291
5548794 1 1 1 80 05 1 1  2   11  3  2     3 1 09 4 05 1049.1852244
5548794 1 2 1 80 05 2    2   . 2  2     2 1 09  05 1049.1852244
5548801 1 1 1 80 05 1 3  2   9  2  2     2 1 09 4 05 749.08595092
5548801 1 3 1 80 05 2    2   . 2  2     2 1 09  05 749.08595092
5548801 1 4 1 80 05 2    2   .   2      1 09  05 749.08595092
5548802 1 1 1 80 05 1 5  2   10  3  2     3 1 09 4 05 1299.5020536
5548802 1 2 1 80 05 1 3  2   9  2  2     2 1 09 4 05 1299.5020536
5548808 1 1 1 80 05 1 8  2   9  2  2  1 48 908526 2 1 09 3 05 948.12862081
5548808 1 3 1 80 05 2    2   . 2  2     2 1 09  05 948.12862081
5548809 1 2 1 80 05 1 4  2   4  2  2     2 1 09 3 05 918.01259462
5548810 1 1 1 80 05 1 4  2   4  2  2     2 1 09 2 05 1111.1195285
5548811 1 3 1 80 05 2    1 2 2  2  2  2  908526 2 1 09  05 1031.6450606
5548811 1 4 1 80 05 1 2  1  2 1  2  2  1 48 908526 2 1 09 3 05 1031.6450606
5548812 1 1 1 80 05 1 6  2   11  2  2     2 1 09 4 05 1506.8428763
5548813 1 3 1 80 05 1 1  2   2  2  2     2 1 09 1.4 05 1039.6160953
5548813 1 4 1 80 05 2    2   . 2  2     2 1 09  05 1039.6160953
5548816 1 1 1 80 05 1 4  2   4  2  2     2 1 09 4 05 1286.0237147
5548816 1 2 1 80 05 1 3  1  2 12 "POR LA PANDEMIA" 2  2     2 1 09 4 05 1286.0237147
5548817 1 2 1 80 05 1 3  2   9  2  2     2 1 09 4 05 1132.6574389
5548819 1 1 1 80 11 1 5  2   10  3  2     3 1 09 4 11 3765.7558068
5548819 1 4 1 80 11 2    2   . 2  2     2 1 09  11 3765.7558068
5548820 1 3 1 80 13 2    2   . 2  2     2 1 09  13 473.47343397
5548820 1 5 1 80 13 2    2   . 2  2     2 1 09  13 473.47343397
5548821 1 3 1 80 13 2    2   .   2      1 09  13 461.41539441
5548822 1 3 1 80 13 2    2   .   2      1 09  13 349.86823397
5548824 1 1 1 80 13 1 6  2   9  1  2     2 1 09 4 13 441.38380453
5548824 1 3 1 80 13 2    2   .   2      1 09  13 441.38380453
5548825 1 2 1 80 13 1 8  2   9  2  2  2  600000 2 1 09 1.4 13 456.13028894
5548826 1 3 1 80 13 2    2   . 2  2     2 1 09  13 454.77751392
5548828 1 1 1 80 13 1 3  2   9  2  2     2 1 09 1.4 13 455.46245402
5548828 1 3 1 80 13 2    2   .   2      1 09  13 455.46245402
5548830 1 1 1 80 13 1 4  2   4  3  2     3 1 09 4 13 456.13028894
5548831 1 3 1 80 13 2    2   . 2  2     2 1 09  13 447.33674492
5548833 1 3 1 80 13 2    2   . 2  2     2 1 09  13 360.98800564
5548834 1 2 1 80 13 1 5  2   10  3  2     3 1 09 4 13 334.12808231
5548834 1 3 1 80 13 1 5  2   10  3  2     3 1 09 4 13 334.12808231
5548837 1 1 1 80 13 1 3  2   9  2  2     2 1 09 4 13 442.05163945
5548838 1 1 1 80 13 1 5  2   8  2  2     2 1 09 4 13 352.02078806
5548838 1 4 1 80 13 2    2   . 2  2     2 1 09  13 352.02078806
5548839 1 1 1 80 13 1 6  2   11  2  2     2 1 09 3 13 406.91525435
5548839 1 3 1 80 13 2    2   . 2  2     2 1 09  13 406.91525435
5548840 1 1 1 80 13 1 3  2   12 "POR PANDEMIA COVID 19" 2  2  1 48 700000 2 1 09 2 13 420.99701329
5548841 1 2 1 80 13 2    2   .   2      1 09  13 399.61264839
5548843 1 1 1 80 13 1 4  2   4  2  2     2 1 09 4 13 431.59659326
5548843 1 2 1 80 13 1 4  2   8  2  2     2 1 09 3 13 431.59659326
5548844 1 2 1 80 13 1 3  2   9  2  2  2  908526 2 1 09 4 13 448.82457353
5548844 1 3 1 80 13 2    2   .   2      1 09  13 448.82457353
5548846 1 2 1 80 13 1 3  2   9  2  2  2  1500000 2 1 09 3 13 456.93317745
5548847 1 1 1 80 13 1 3  2   9  2  2     2 1 09 4 13 419.24535759
5548847 1 3 1 80 13 1 3  2   9  2  2     2 1 09 4 13 419.24535759
5548847 1 7 1 80 13 2    2   . 2  2     2 1 09  13 419.24535759
5548847 1 10 1 80 13 1 3  2   9  1  2     2 1 09 3 13 419.24535759
5548847 1 11 1 80 13 1 3  2   9  2  2     2 1 09 4 13 419.24535759
5548849 1 1 1 80 13 1 3  2   8  2  2     2 1 09 4 13 431.59659326
5548849 1 2 1 80 13 1 9 "POR LA EDAD" 2   8  2  2     2 1 09 3 13 431.59659326
5548850 1 3 1 80 13 1 6  2   8  2  2     2 1 09 4 13 479.18534414
5548852 1 1 1 80 13 1 5  2   10  3  2     3 1 09 3 13 382.38466811
5548852 1 2 1 80 13 1 6  2   8  2  2     2 1 09 3 13 382.38466811
5548854 1 3 1 80 13 2    2   . 2  2     2 1 09  13 435.25852446
5548856 1 2 1 80 13 1 5  2   9  2  2     2 1 09 3 13 470.20893843
5548857 1 3 1 80 13 2    2   . 2  2     2 1 09  13 410.19993079
5548858 1 3 1 80 13 2    2   .   2      1 09  13 454.77751392
5548860 1 3 1 80 13 2    2   . 2  2     2 1 09  13 454.7946191
5548860 1 4 1 80 13 2    2   .   2      1 09  13 454.7946191
5548861 1 1 1 80 13 2    2   . 2  2     2 1 09  13 392.16876994
5548861 1 3 1 80 13 2    2   . 2  2     2 1 09  13 392.16876994
5548861 1 4 1 80 13 2    2   . 2  2     2 1 09  13 392.16876994
5548862 1 2 1 80 13 2    2   .   2      1 09  13 392.17187938
5548863 1 3 1 80 13 2    2   . 2  2     2 1 09  13 431.59659326
5548864 1 3 1 80 13 2    2   .   2      1 09  13 468.85616342
5548865 1 3 1 80 13 2    2   .   2      1 09  13 349.86512453
5548865 1 4 1 80 13 2    2   . 2  2     2 1 09  13 349.86512453
5548865 1 5 1 80 13 1 3  2   9  2  2     2 1 09 4 13 349.86512453
5548866 1 1 1 80 13 1 5  2   10  3  2     3 1 09 4 13 413.82353409
5548866 1 2 1 80 13 1 9 "POR SEGURIDAD POR COVID 19" 2   11  2  2     2 1 09 2 13 413.82353409
5548866 1 5 1 80 13 2    2   . 2  2     2 1 09  13 413.82353409
5548868 1 2 1 80 13 2    2   . 2  2     2 1 09  13 403.40992525
5548868 1 3 1 80 13 2    2   . 2  2     2 1 09  13 403.40992525
5548870 1 2 1 80 13 2    2   . 2  2     2 1 09  13 463.57105794
5548871 1 1 1 80 13 1 5  2   10  3  2     3 1 09 3 13 248.73468237
5548871 1 2 1 80 13 1 5  2   8  2  2     2 1 09 4 13 248.73468237
5548873 1 2 1 80 13 1 9 "POR LA PANDEMIA Y SUS ENFERMEDADES BASE LE CANCELARON EL CONTRATO" 2   11  2  2     2 1 09 2 13 382.38466811
5548874 1 1 1 80 13 2    2   . 2  2     2 1 09  13 522.03148621
5548874 1 2 1 80 13 1 7  2   12 "CARECE DE RECURSOS PARA INSTALAR UN NEGOCIO" 2  2  1 48 900000 2 1 09 1.3 13 522.03148621
5548874 1 5 1 80 13 2    2   . 2  2     2 1 09  13 522.03148621
5548874 1 6 1 80 13 1 6  2   1  2  2  1 48 908526 2 1 09 1.2 13 522.03148621
5548874 1 8 1 80 13 2    2   . 2  2     2 1 09  13 522.03148621
5548874 1 9 1 80 13 2    2   .   2      1 09  13 522.03148621
5548876 1 1 1 80 13 1 7  2   12 "NO TIENE DINERO PARA REINICIAR SU NEGOCIO" 2  2  1 40 900000 2 1 09 2 13 381.71994264
5548877 1 1 1 80 13 1 6  2   1  2  2  1 40 908526 2 1 09 3 13 454.77751392
5548877 1 3 1 80 13 1 8  2   2  2  2  2  908526 2 1 09 2 13 454.77751392
5548883 1 2 1 80 13 1 8  2   8  2  2     2 1 09 3 13 382.38466811
5548888 1 1 1 80 13 1 8  2   1  2  2  1 40 3000000 2 1 09 3 13 463.57105794
5548888 1 3 1 80 13 1 9 "POR SEGURIDAD POR COVID 19" 2   9  2  2  2  3000000 2 1 09 2 13 463.57105794
5548890 1 1 1 80 13 1 5  2   10  3  2     3 1 09 4 13 393.50443977
5548896 1 2 1 80 13 2    2   . 2  2     2 1 09  13 479.85317906
5548897 1 2 1 80 13 1 6  2   2  2  2  1 40 908526 2 1 09 1.2 13 401.90054812
5548900 1 3 1 80 13 2    2   . 2  2     2 1 09  13 446.66891
5548900 1 4 1 80 13 2    2   . 2  2     2 1 09  13 446.66891
5548901 1 1 1 80 13 1 5  2   10  3  2     3 1 09 4 13 431.59659326
5548901 1 2 1 80 13 1 3  2   9  2  2     2 1 09 4 13 431.59659326
5548901 1 3 1 80 13 1 3  2   9  2  2     2 1 09 2 13 431.59659326
5548902 1 1 1 80 13 1 5  2   10  3  2     3 1 09 4 13 345.24785397
5548902 1 2 1 80 13 1 5  2   10  3  2     3 1 09 4 13 345.24785397
5548903 1 1 1 80 13 2    2   . 2  2     2 1 09  13 420.99701329
5548905 1 1 1 80 13 1 5  2   8  3  2     3 1 09 4 13 359.32650347
5548905 1 2 1 80 13 1 5  2   8  3  2     3 1 09 4 13 359.32650347
5548906 1 1 1 80 13 1 7  2   12 "TUVO QUE CERRAR SU NEGOCIO POR LA PANDEMIA Y NO HA PODIDO VOLVER A ABRIR POR MOTIVOS ECONOMICOS" 2  2  1 48 5000000 2 1 09 2 13 382.38466811
5548917 1 1 1 80 13 1 4  2   8  2  2     2 1 09 3 13 382.38466811
5548917 1 2 1 80 13 2    2   . 2  2     2 1 09  13 382.38466811
5548918 1 1 1 80 13 1 5  2   10  3  2     3 1 09 4 13 382.38466811
5548918 1 2 1 80 13 1 5  2   8  2  2     2 1 09 4 13 382.38466811
5548919 1 1 1 80 13 1 9 "POR EDAD" 2   8  2  2     2 1 09 4 13 382.38466811
5548919 1 2 1 80 13 2    2   . 2  2     2 1 09  13 382.38466811
5548920 1 1 1 80 13 1 6  2   8  2  2     2 1 09 4 13 334.12808231
5548920 1 2 1 80 13 1 4  2   8  2  2     2 1 09 4 13 334.12808231
5548922 1 1 1 80 13 1 9 "POR LA EDAD" 2   8  2  2     2 1 09 4 13 479.85317906
5548923 1 1 1 80 13 2    2   . 2  2     2 1 09  13 456.79501441
5548923 1 2 1 80 13 2    2   . 2  2     2 1 09  13 456.79501441
5548925 1 1 1 80 13 1 5  2   8  2  2     2 1 09 4 13 429.97341899
5548925 1 2 1 80 13 2    2   . 2  2     2 1 09  13 429.97341899
5548927 1 2 1 80 13 2    2   . 2  2  2  908526 2 1 09  13 392.17187938
5548963 1 1 1 80 17 1 5  2   11  3  2     3 1 09 4 17 199.30426555
5548964 1 1 1 80 17 1 7  2   9  1 2 2     1 1 09 3 17 216.48718238
5548964 1 2 1 80 17 1 4  2   4  2  2     2 1 09 3 17 216.48718238
5548964 1 3 1 80 17 1 2  2   2  2  2     2 1 09 3 17 216.48718238
5548965 1 2 1 80 17 1 5  2   10  3  2     3 1 09 3 17 171.39463675
5548966 1 1 1 80 17 1 8  2   8  1 2 2     1 1 09 2 17 189.55545361
5548966 1 2 1 80 17 1 7  2   9  2  2     2 1 09 4 17 189.55545361
5548967 1 1 1 80 17 1 8  2   1  1 4 2     1 1 09 1.4 17 198.81846491
5548970 1 2 1 80 17 1 1  2   1  2  2     2 1 09 1.4 17 186.47866555
5548970 1 3 1 80 17 2    2   . 2  2     2 1 09  17 186.47866555
5548972 1 2 1 80 17 2    2   .   2      1 09  17 167.04957441
5548972 1 3 1 80 17 2    2   . 2  2     2 1 09  17 167.04957441
5548973 1 2 1 80 17 2    2   . 2  2     2 1 09  17 147.5202325
5548973 1 4 1 80 17 2    1 1 1  2  2     2 1 09  17 147.5202325
5548974 1 2 1 80 17 1 3  2   9  2  2     2 1 09 2 17 245.9262373
5548976 1 1 1 80 17 1 4  2   4  2  2     2 1 09 2 17 179.38937377
5549015 1 2 1 80 23 2    2   . 2  2     2 1 09  23 175.67240226
5549015 1 4 1 80 23 2    2   . 2  2     2 1 09  23 175.67240226
5549016 1 2 1 80 23 2    2   . 2  2     2 1 09  23 129.31581062
5549016 1 3 1 80 23 2    2   . 2  2     2 1 09  23 129.31581062
5549018 1 1 1 80 23 1 3  2   9  2  2     2 1 09 3 23 203.6833731
5549018 1 3 1 80 23 2    2   . 2  2     2 1 09  23 203.6833731
5549019 1 1 1 80 23 1 3  2   8  2  2     2 1 09 4 23 139.42066222
5549020 1 2 1 80 23 2    2   . 2  2     2 1 09  23 147.26584606
5549021 1 1 1 80 23 2    2   . 2  2     2 1 09  23 164.32621772
5549021 1 4 1 80 23 2    2   .   2      1 09  23 164.32621772
5549022 1 2 1 80 23 1 3  2   9  2  2     2 1 09 4 23 197.71116855
5549025 1 1 1 80 23 1 5  2   8  2  2     2 1 09 3 23 116.4515435
5549025 1 2 1 80 23 2    2   . 2  2     2 1 09  23 116.4515435
5549026 1 2 1 80 23 2    2   . 2  2     2 1 09  23 200.30554666
5549150 1 2 1 80 50 1 3  2   9  2  2  2  2000000 2 1 09 2 50 383.72237173
5549150 1 3 1 80 50 2    2   .   2      1 09  50 383.72237173
5549151 1 1 1 80 50 1 4  2   4  2  2     2 1 09 4 50 262.71969445
5549151 1 2 1 80 50 1 5  2   10  3  2     3 1 09 4 50 262.71969445
5549152 1 2 1 80 50 1 9 "POR LA PANDEMIA" 2   11  2  2     2 1 09 2 50 189.25155611
5549153 1 3 1 80 50 2    2   .   2      1 09  50 376.70786653
5549154 1 2 1 80 50 2    2   .   2      1 09  50 336.46883351
5549155 1 2 1 80 50 2    2   . 2  2     2 1 09  50 263.12503725
5549156 1 1 1 80 50 1 8  2   8  3  2     3 1 09 3 50 211.79497239
5549159 1 2 1 80 50 1 4  2   4  2  2     2 1 09 1.4 50 281.24594209
5549159 1 3 1 80 50 2    2   . 2  2     2 1 09  50 281.24594209
5549159 1 4 1 80 50 2    2   .   2      1 09  50 281.24594209
5549160 1 1 1 80 50 1 4  2   4  1  2     2 1 09 2 50 185.76601753
5549160 1 2 1 80 50 1 8  2   8  2  2     2 1 09 4 50 185.76601753
5549161 1 3 1 80 50 2    2   . 2  2     2 1 09  50 306.93262605
5549162 1 2 1 80 50 1 3  2   9  2  2  1 48 930000 2 1 09 2 50 412.9163083
5549165 1 1 1 80 50 1 4  2   8  2  2     2 1 09 4 50 211.79497239
5549166 1 1 1 80 50 1 7  2   4  2  2     2 1 09 4 50 269.65121546
5549167 1 2 1 80 50 2    2   . 2  2     2 1 09  50 236.97174032
5549168 1 1 1 80 52 1 5  2   10  3  2     3 1 09 4 52 179.70578876
5549168 1 2 1 80 52 1 5  2   10  3  2     3 1 09 4 52 179.70578876
5549170 1 2 1 80 52 1 5  1  3 10  3  2     3 1 09 3 52 132.34803975
5549171 1 1 1 80 52 1 4  2   9  2  2  2  2000000 2 1 09 4 52 175.81061262
5549172 1 1 1 80 52 1 4  2   4  2  2     2 1 09 4 52 116.55652254
5549172 1 2 1 80 52 1 5  2   10  3  2     3 1 09 4 52 116.55652254
5549172 1 3 1 80 52 1 5  2   10  3  2     3 1 09 1.4 52 116.55652254
5549174 1 1 1 80 52 1 7  2   4  2  2  2  800000 2 1 09 2 52 199.12171107
5549174 1 2 1 80 52 1 1  2   12 "POR PROBLEMA DE ALCOHOLISMO" 2  2     2 1 09 4 52 199.12171107
5549176 1 2 1 80 52 1 3  2   9  2  2     2 1 09 2 52 234.95444986
5549176 1 3 1 80 52 2    2   . 2  2     2 1 09  52 234.95444986
5549177 1 2 1 80 52 2    1 1 9  2  2  1 40 1700000 2 1 09  52 299.45664449
5549179 1 3 1 80 52 2    2   . 2  2     2 1 09  52 270.83923255
5549180 1 3 1 80 52 1 2  2   2  2  2     2 1 09 1.3 52 251.26348784
5549180 1 4 1 80 52 1 1  1  1 2  2  2     2 1 09 2 52 251.26348784
5549180 1 6 1 80 52 1 3  2   8  2  2     2 1 09 4 52 251.26348784
5549181 1 2 1 80 52 1 3  2   9  2  2     2 1 09 4 52 196.38395537
5549183 1 1 1 80 52 1 4  2   4  2  2     2 1 09 4 52 237.00822122
5549184 1 2 1 80 52 2    2   .   2      1 09  52 274.41359197
5549185 1 2 1 80 52 1 8  2   2  2  1 200000    2 1 09 1.1 52 221.11459028
5549185 1 3 1 80 52 1 3  2   8  2  2     2 1 09 4 52 221.11459028
5549186 1 1 1 80 52 1 3  2   8  2  2     2 1 09 4 52 226.42090378
5549187 1 1 1 80 52 1 7  2   8  2  2     2 1 09 4 52 141.81927861
5549187 1 2 1 80 52 1 4  2   9  2  2     2 1 09 4 52 141.81927861
5549188 1 1 1 80 54 1 4  2   4  2  2     2 1 09 4 54 451.54740748
5549189 1 1 1 80 54 1 4  2   4  3  2     3 1 09 1.4 54 385.48699844
5549189 1 2 1 80 54 1 8  2   9  2  2     2 1 09 4 54 385.48699844
5549190 1 1 1 80 54 1 8  2   8  2  2     2 1 09 4 54 304.97972234
5549190 1 2 1 80 54 2    2   . 2  2     2 1 09  54 304.97972234
5549228 1 1 1 80 68 1 5  2   4  3  2     3 1 09 4 68 504.96689447
5549228 1 2 1 80 68 1 9 "PANDEMIA POR COVID19" 2   8  1 2 2     1 1 09 2 68 504.96689447
5549229 1 1 1 80 68 1 3  2   9  2  2     2 1 09 4 68 482.85194683
5549229 1 2 1 80 68 1 3  2   9  2  2  2  500000 2 1 09 2 68 482.85194683
5549229 1 5 1 80 68 1 8  2   4  2  2     2 1 09 4 68 482.85194683
5549230 1 2 1 80 68 1 4  2   4  2  2  2  900000 2 1 09 2 68 419.56439661
5549231 1 4 1 80 68 2    2   . 2  2     2 1 09  68 543.71483572
5549232 1 2 1 80 68 1 3  2   9  2  2     2 1 09 4 68 281.96342721
5549234 1 4 1 80 68 2    2   . 2  2     2 1 09  68 648.8529077
5549234 1 5 1 80 68 2    2   .   2      1 09  68 648.8529077
5549234 1 7 1 80 68 1 3  2   9  2  2     2 1 09 4 68 648.8529077
5549235 1 1 1 80 68 1 5  2   9  3  2     3 1 09 4 68 382.7193843
5549235 1 2 1 80 68 1 3  2   4  2  2     2 1 09 4 68 382.7193843
5549236 1 6 1 80 68 1 4  2   4  2  2     2 1 09 3 68 778.53114643
5549237 1 1 1 80 68 1 5  2   4  3  2     3 1 09 4 68 556.12117954
5549237 1 2 1 80 68 1 3  2   9  2  2     2 1 09 4 68 556.12117954
5549237 1 5 1 80 68 2    2   . 2  2     2 1 09  68 556.12117954
5549238 1 1 1 80 68 1 3  2   9  2  2     2 1 09 4 68 572.3558833
5549238 1 3 1 80 68 2    2   . 2  2     2 1 09  68 572.3558833
5549239 1 3 1 80 68 1 4  2   4  2  2     2 1 09 4 68 419.56439661
5549241 1 1 1 80 68 1 5  2   10  3  2     3 1 09 4 68 541.81190678
5549242 1 2 1 80 68 1 3  2   9  2  2  1 48 907000 2 1 09 2 68 720.46484904
5549242 2 1 2 80 68 1 3  2   8  2  2     2 1 09 3 68 720.46484904
5549244 1 1 1 80 68 1 4  2   8  2  2     2 1 09 4 68 382.7193843
5549244 1 2 1 80 68 2    2   . 2  2     2 1 09  68 382.7193843
5549247 1 3 1 80 68 2    2   . 2  2     2 1 09  68 572.3558833
5549248 1 5 1 80 68 1 4  2   4  3  2     3 1 09 4 68 750.11753246
5549249 1 2 1 80 68 1 3  2   8  2  2     2 1 09 4 68 569.42118591
5549249 1 5 1 80 68 2    2   .   2      1 09  68 569.42118591
5549251 1 1 1 80 68 1 4  2   4  2  2     2 1 09 3 68 504.96689447
5549252 1 1 1 80 68 1 5  2   10  3  2     3 1 09 3 68 535.51087099
5549252 1 2 1 80 68 2    2   . 2  2     2 1 09  68 535.51087099
5549253 1 1 1 80 68 1 5  2   10  3  2     3 1 09 4 68 596.82553349
5549253 1 2 1 80 68 1 3  2   9  2  2     2 1 09 4 68 596.82553349
5549254 1 1 1 80 68 1 8  2   8  2  2     2 1 09 2 68 507.45849844
5549254 1 2 1 80 68 1 3  2   9  2  2     2 1 09 3 68 507.45849844
5549255 1 1 1 80 68 1 4  2   8  2  2     2 1 09 4 68 504.96689447
5549255 1 2 1 80 68 1 5  2   10  3  2     3 1 09 4 68 504.96689447
5549256 1 1 1 80 68 1 3  2   9  2  2     2 1 09 4 68 565.18175838
5549257 1 1 1 80 68 1 3  1  4 8  2  2     2 1 09 4 68 536.74757099
5549257 1 3 1 80 68 2    2   . 2  2     2 1 09  68 536.74757099
5549258 1 3 1 80 68 2    2   . 2  2     2 1 09  68 761.93520126
5549259 1 1 1 80 68 1 4  2   4  2  2     2 1 09 3 68 504.96689447
5549259 1 2 1 80 68 1 4  2   4  2  2     2 1 09 4 68 504.96689447
5549260 1 1 1 80 68 1 3  2   9  2  2     2 1 09 4 68 620.17718113
5549261 1 4 1 80 68 1 4  2   4  2  2     2 1 09 3 68 511.40483167
5549263 1 2 1 80 68 1 7  2   1  2  2     2 1 09 2 68 643.72218706
5549264 1 4 1 80 68 2    2   . 2  2     2 1 09  68 394.7991657
5549264 1 5 1 80 68 2    2   .   2      1 09  68 394.7991657
5549264 1 6 1 80 68 2    2   .   2      1 09  68 394.7991657
5549282 1 1 1 80 73 1 5  2   10  3  2     3 1 09 4 73 268.40600805
5549283 1 1 1 80 73 1 3  2   8  2  2     2 1 09 4 73 361.51663477
5549284 1 1 1 80 73 1 3  2   9  2  2     2 1 09 1.3 73 309.47533661
5549286 1 2 1 80 73 2    2   . 2  2     2 1 09  73 253.99738728
5549287 1 2 1 80 73 1 3  2   9  2  2     2 1 09 2 73 407.66573892
5549289 1 1 1 80 73 1 5  2   10  3  2     3 1 09 4 73 159.55764501
5549289 1 3 1 80 73 2    2   .   2      1 09  73 159.55764501
5549293 1 1 1 80 76 1 5  2   4  3  2     3 1 09 4 76 1439.9743015
5549293 1 2 1 80 76 1 3  2   9  2  2  2  908526 2 1 09 4 76 1439.9743015
5549294 1 1 1 80 76 1 7  2   8  2  2     2 1 09 4 76 1051.2315394
5549294 1 2 1 80 76 1 7  2   11  2  2     2 1 09 4 76 1051.2315394
5549297 1 2 1 80 76 1 3  2   9  1  2  1 30 908526 2 1 09 3 76 1582.4183514
5549647 1 2 1 80 05 2    2   . 2  2     2 1 09  05 1407.1545583
5549648 1 3 1 80 05 2    2   .   2      1 09  05 1025.6650993
5549650 1 1 1 80 05 1 4  2   4  2  2     2 1 09 4 05 1186.2935902
5549650 1 2 1 80 05 1 2  2   2  2  2     2 1 09 2 05 1186.2935902
5549653 1 1 1 80 05 2    2   . 2  2     2 1 09  05 1732.6454492
5549653 1 6 1 80 05 1 5  2   10  3  2     3 1 09 4 05 1732.6454492
5549654 1 1 1 80 05 2    2   . 2  2     2 1 09  05 1148.8735424
5549656 1 3 1 80 05 2    2   .   2      1 09  05 1017.4156011
5549658 1 2 1 80 05 2    2   . 2  2     2 1 09  05 1407.1545583
5549660 1 1 1 80 05 1 3  2   9  2  2     2 1 09 4 05 1111.1195285
5549661 1 2 1 80 05 2    2   . 2  2     2 1 09  05 1117.0552645
5549662 1 1 1 80 05 1 9 "POR LA EDAD" 2   8  2  2     2 1 09 4 05 1011.4312105
5549662 1 2 1 80 05 1 3  2   9  2  2     2 1 09 4 05 1011.4312105
5549663 1 2 1 80 05 2    2   . 2  2     2 1 09  05 1343.8961939
5549663 1 4 1 80 05 2    2   . 2  2     2 1 09  05 1343.8961939
5549665 1 2 1 80 05 2    2   . 2  2     2 1 09  05 1071.3857186
5549666 1 3 1 80 05 1 3  2   9  2  2     2 1 09 4 05 1192.509714
5549668 1 3 1 80 05 1 7  2   1  2  2  1 48 1000000 2 1 09 3 05 1270.4259697
5549669 1 3 1 80 05 2    2   .   2      1 09  05 1025.6650993
5549671 1 3 1 80 05 1 4  2   9  1  2     2 1 09 4 05 1522.8203985
5549672 1 1 1 80 05 1 3  2   9  2  2     2 1 09 3 05 1614.2105638
5549673 1 2 1 80 05 2    2   . 2  2     2 1 09  05 979.94689872
5549677 1 1 1 80 05 1 5  2   10  3  2     3 1 09 4 05 1461.1246758
5549678 1 3 1 80 05 1 4  2   4  2  2     2 1 09 4 05 1094.903425
5549680 1 2 1 80 05 2    2   .   2      1 09  05 1171.0671885
5549683 1 1 1 80 05 1 5  2   8  3  2     3 1 09 4 05 1111.1195285
5549684 1 1 1 80 05 1 6  2   1  2  2     2 1 09 9 05 1461.1246758
5549685 1 2 1 80 05 1 4  2   4  1  2  1 48 908526 2 1 09 3 05 931.19877391
5549685 1 3 1 80 05 1 2  2   2  2  2     2 1 09 2 05 931.19877391
5549686 1 1 1 80 05 1 4  2   4  2  2     2 1 09 2 05 1292.1980321
5549688 1 2 1 80 05 2    2   .   2      1 09  05 1071.3857186
5549692 1 1 1 80 05 1 5  2   8  3  2     3 1 09 4 05 1361.4363577
5549694 1 1 1 80 05 1 5  2   4  3  2     3 1 09 4 05 1461.1246758
