DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5547696;1;1;1;80;68;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;68;281.96342721
5547696;1;2;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;281.96342721
5547696;1;3;1;80;68;1;1;8;;2;;;11;;2;;2;;;;;2;1;09;3;68;281.96342721
5547697;1;1;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;68;473.32311936
5547698;1;2;1;80;68;1;1;8;;2;;;9;;2;;2;;2;;908000;2;1;09;2;68;657.02219344
5547699;1;1;1;80;68;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;68;473.32311936
5547701;1;1;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;68;504.96689447
5547701;1;2;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;68;504.96689447
5547703;1;1;1;80;68;1;1;3;;2;;;11;;2;;2;;;;;2;1;09;4;68;389.66844507
5547704;1;1;1;80;68;1;1;3;;2;;;10;;3;;2;;;;;3;1;09;2;68;504.96689447
5547705;1;1;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;68;476.32584689
5547705;1;2;1;80;68;1;1;3;;2;;;4;;2;;2;;;;;2;1;09;4;68;476.32584689
5547706;1;1;1;80;68;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;68;327.70575759
5547707;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;719.20994507
5547710;1;1;1;80;68;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;2;68;744.32762024
5547714;1;1;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;3;68;769.12753014
5547714;1;4;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;769.12753014
5547715;1;2;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;389.66844507
5547716;1;1;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;68;382.7193843
5547717;1;1;1;80;68;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;2;68;836.75673032
5547718;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;481.52708409
5547719;1;1;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;68;504.96689447
5547720;1;1;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;3;68;596.82553349
5547720;1;2;1;80;68;1;1;5;;2;;;8;;2;;2;;;;;2;1;09;4;68;596.82553349
5547721;1;1;1;80;68;1;1;6;;2;;;10;;3;;2;;;;;3;1;09;2;68;595.57062952
5547722;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;572.3558833
5547726;1;1;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;68;504.96689447
5547726;1;2;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;68;504.96689447
5547728;1;4;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;424.47005309
5547728;1;5;1;80;68;1;1;4;;2;;;8;;2;;2;;;;;2;1;09;4;68;424.47005309
5547730;1;4;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;330.93354928
5547730;1;5;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;68;330.93354928
5547731;1;1;1;80;68;1;1;9;"POR;PANDEMIA;POR;COVID19";2;;;8;;2;;2;;;;;2;1;09;2;68;281.96342721
5547731;1;2;1;80;68;1;1;8;;1;;4;4;;2;;2;;;;;2;1;09;4;68;281.96342721
5547731;1;4;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;281.96342721
5547734;1;1;1;80;68;1;1;4;;2;;;4;;3;;2;;;;;3;1;09;4;68;573.61078727
5547734;1;3;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;573.61078727
5547734;1;4;1;80;68;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;3;68;573.61078727
5547739;1;3;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;543.71483572
5547739;1;4;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;543.71483572
5547740;1;1;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;2;68;464.26254052
5547740;1;2;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;2;1;09;3;68;464.26254052
5547740;1;4;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;464.26254052
5547741;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;422.56712414
5547741;1;4;1;80;68;1;1;4;;2;;;8;;2;;2;;;;;2;1;09;4;68;422.56712414
5547741;1;5;1;80;68;1;1;4;;2;;;8;;2;;2;;;;;2;1;09;4;68;422.56712414
5547744;1;1;1;80;68;1;1;3;;2;;;9;;3;;2;;;;;3;1;09;4;68;416.0410242
5547744;1;3;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;416.0410242
5547745;1;1;1;80;68;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;68;304.33590599
5547745;1;2;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;2;68;304.33590599
5547749;1;1;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;3;68;504.96689447
5547750;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;481.52708409
5547751;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;664.21452232
5547752;1;5;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;981.48585577
5547754;1;2;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;3;68;643.72218706
5547755;1;2;1;80;68;1;1;3;;2;;;9;;1;;2;;2;;1014000;2;1;09;4;68;469.46377772
5547756;1;3;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;513.39592335
5547756;1;4;1;80;68;1;1;9;"AISLAMIENTO;PREVENTIVO;OBLIGATORIO";2;;;8;;2;;2;;1;48;908600;2;1;09;2;68;513.39592335
5547756;1;5;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;68;513.39592335
5547757;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;281.96342721
5547757;1;6;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;281.96342721
5547757;1;7;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;281.96342721
5547760;1;1;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;68;565.18175838
5547761;1;3;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;866.06400684
5547762;1;1;1;80;68;1;1;3;;2;;;9;;2;;2;;2;;900000;2;1;09;1.4;68;628.38114586
5547763;1;2;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;523.22250046
5547764;1;3;1;80;68;1;1;7;;1;;1;7;;2;;1;700000;1;48;908526;2;1;09;1.2;68;453.11110067
5547764;1;4;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;453.11110067
5547764;1;5;1;80;68;1;1;4;;2;;;4;;2;;2;;2;;98;2;1;09;1.2;68;453.11110067
5547765;1;1;1;80;68;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;2;68;504.96689447
5547767;1;1;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;68;574.64062708
5547767;1;6;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;574.64062708
5547769;1;3;1;80;68;1;1;2;;2;;;2;;2;;2;;;;;2;1;09;3;68;453.11110067
5547769;1;4;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;453.11110067
5547769;1;5;1;80;68;1;1;9;"POR;LA;EDAD";2;;;8;;2;;2;;;;;2;1;09;4;68;453.11110067
5547773;1;1;1;80;68;1;1;8;;1;;1;6;;3;;2;;1;48;908526;3;1;09;1.2;68;541.81190678
5547774;1;1;1;80;68;1;1;4;;2;;;4;;1;2;2;;2;;1000000;1;1;09;4;68;596.82553349
5547775;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;775.23520763
5547777;1;3;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;481.52708409
5547778;1;1;1;80;68;1;1;4;;2;;;8;;2;;2;;;;;2;1;09;4;68;327.70575759
5547779;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;775.23520763
5547780;1;2;1;80;68;1;1;7;;2;;;9;;2;;2;;;;;2;1;09;4;68;538.51359852
5547783;1;1;1;80;68;1;1;3;;2;;;9;;1;2;2;;;;;1;1;09;3;68;342.24009451
5547783;1;2;1;80;68;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;3;68;342.24009451
5547783;2;1;2;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;2;68;342.24009451
5547783;2;2;2;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;342.24009451
5547783;3;1;3;80;68;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;68;342.24009451
5547787;1;1;1;80;68;1;1;6;;2;;;9;;2;;2;;;;;2;1;09;2;68;664.21452232
5547788;1;3;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;306.46389909
5547788;1;4;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;68;306.46389909
5547794;1;4;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;362.28230146
5547794;1;5;1;80;68;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;68;362.28230146
5547797;1;1;1;80;68;1;1;3;;2;;;9;;2;;2;;2;;900000;2;1;09;3;68;924.13030423
5547801;1;2;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;68;597.43068354
5547801;1;3;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;597.43068354
5547801;1;4;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;597.43068354
5547801;3;2;3;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;68;597.43068354
5547803;1;2;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;451.8561967
5547803;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;451.8561967
5547806;1;1;1;80;68;1;1;7;;2;;;8;;2;;2;;;;;2;1;09;4;68;473.32311936
5547807;1;2;1;80;68;1;1;4;;2;;;4;;2;4;2;;;;;1;1;09;2;68;568.18448591
5547807;1;4;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;568.18448591
5547808;1;3;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;543.71483572
5547808;1;4;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;543.71483572
5547811;1;3;1;80;68;1;1;4;;2;;;8;;2;;2;;;;;2;1;09;4;68;419.56439661
5547814;1;2;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;432.61876541
5547814;1;4;1;80;68;1;1;4;;2;;;8;;2;;2;;;;;2;1;09;3;68;432.61876541
5547815;1;2;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;598.71025847
5547815;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;598.71025847
5547816;1;2;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;68;449.95326775
5547817;1;5;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;454.85892423
5547818;1;3;1;80;68;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;68;705.9099387
5547820;1;2;1;80;68;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;68;281.96342721
5547820;1;3;1;80;68;1;1;8;;2;;;8;;2;;2;;;;;2;1;09;4;68;281.96342721
5547822;1;1;1;80;68;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;3;68;866.06400684
5547822;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;866.06400684
5547824;1;3;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;628.38114586
5547825;1;2;1;80;68;1;2;;;;2;;;.;;;2;;;;;;1;09;;68;670.07656223
5547841;1;1;1;80;70;1;1;9;"POR;AISLAMIENTO;PREVENTIVO";2;;;1;;2;;2;;1;48;908526;2;1;09;1.4;70;101.15896111
5547842;1;4;1;80;70;1;2;;;;2;;;.;2;;2;;2;;908526;2;1;09;;70;131.17099623
5547843;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;77.32520292
5547844;1;2;1;80;70;1;1;7;;2;;;8;;2;;2;;;;;2;1;09;4;70;135.22544803
5547845;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;131.90694394
5547845;1;4;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;131.90694394
5547847;1;1;1;80;70;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;70;93.744599463
5547850;1;1;1;80;70;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;70;71.707070452
5547850;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;71.707070452
5547853;1;2;1;80;70;1;1;5;;2;;;8;;3;;2;;;;;3;1;09;4;70;100.05295057
5547855;1;2;1;80;70;1;1;3;;2;;;9;;1;2;2;;;;;1;1;09;4;70;124.86264513
5547855;1;3;1;80;70;1;1;8;;1;;2;2;;2;;2;;;;;2;1;09;3;70;124.86264513
5547859;1;1;1;80;70;1;1;2;;2;;;2;;2;;2;;;;;2;1;09;3;70;140.91197884
5547861;1;1;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;61.280778885
5547862;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;131.90694394
5547862;1;4;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;131.90694394
5547864;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;100.78889828
5547865;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;92.474082022
5547867;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;113.18646004
5547867;1;3;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;113.18646004
5547869;1;2;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;120.33595217
5547870;1;2;1;80;70;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;70;133.4383036
5547876;1;4;1;80;70;1;2;;;;2;;;.;2;;2;;1;48;908526;2;1;09;;70;163.48149677
5547876;1;5;1;80;70;1;2;;;;2;;;.;2;;2;;2;;600000;2;1;09;;70;163.48149677
5547876;1;6;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;163.48149677
5547877;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;137.26020689
5547877;1;4;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;137.26020689
5547878;1;1;1;80;70;1;1;6;;2;;;8;;2;;2;;;;;2;1;09;3;70;131.18556726
5547879;1;2;1;80;70;1;1;8;;2;;;9;;2;;2;;2;;908526;2;1;09;4;70;134.67690981
5547879;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;134.67690981
5547879;1;4;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;134.67690981
5547880;1;2;1;80;70;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;2;70;168.69840836
5547880;1;7;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;168.69840836
5547881;1;1;1;80;70;1;1;4;;2;;;4;;2;;1;1000000;2;;1500000;2;1;09;1.1;70;150.5845631
5547881;1;3;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;150.5845631
5547882;1;1;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;70;100.05295057
5547882;1;2;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;70;100.05295057
5547883;1;1;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;70;100.05295057
5547883;1;2;1;80;70;1;1;5;;2;;;10;;2;;2;;;;;2;1;09;4;70;100.05295057
5547886;1;1;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;70;97.370837806
5547886;1;2;1;80;70;1;1;5;;2;;;8;;2;;2;;;;;2;1;09;4;70;97.370837806
5547887;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;144.30450571
5547887;1;4;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;144.30450571
5547887;1;5;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;144.30450571
5547888;1;2;1;80;70;1;1;8;;2;;;1;;2;;2;;1;48;800000;2;1;09;2;70;139.05643607
5547888;1;3;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;139.05643607
5547889;1;9;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;135.90615965
5547891;1;1;1;80;70;1;1;8;;2;;;9;;2;;2;;2;;700000;2;1;09;4;70;91.505831607
5547891;1;2;1;80;70;1;1;3;;2;;;1;;2;;2;;;;;2;1;09;2;70;91.505831607
5547891;1;5;1;80;70;1;1;2;;2;;;2;;2;;2;;2;;908526;2;1;09;3;70;91.505831607
5547892;1;1;1;80;70;1;1;4;;2;;;8;;2;;2;;;;;2;1;09;4;70;128.86990887
5547893;1;1;1;80;70;1;1;5;;2;;;8;;2;;2;;;;;2;1;09;4;70;64.927641155
5547893;1;2;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;70;64.927641155
5547894;1;2;1;80;70;1;1;3;;2;;;7;;2;;2;;1;40;908526;2;1;09;4;70;107.46731221
5547895;1;2;1;80;70;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;70;100.05295057
5547896;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;120.03917142
5547896;1;4;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;120.03917142
5547897;1;2;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;70;100.05295057
5547898;1;1;1;80;70;1;1;7;;2;;;4;;2;;2;;2;;908526;2;1;09;3;70;63.657123714
5547898;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;63.657123714
5547898;1;6;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;63.657123714
5547899;1;4;1;80;70;1;2;;;;2;;;.;2;;2;;2;;1200000;2;1;09;;70;98.09221449
5547899;1;5;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;98.09221449
5547900;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;69.289827211
5547900;1;3;1;80;70;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;70;69.289827211
5547902;1;2;1;80;70;1;1;4;;2;;;9;;2;;2;;2;;800000;2;1;09;4;70;126.28881148
5547902;1;3;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;126.28881148
5547903;1;3;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;126.28881148
5547904;1;5;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;137.71812283
5547909;1;1;1;80;70;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;70;126.46728686
5547911;1;1;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;70;106.14216123
5547911;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;106.14216123
5547912;1;1;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;3;70;69.659890041
5547914;1;1;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;70;84.739564567
5547914;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;84.739564567
5547916;1;1;1;80;70;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;70;160.17682301
5547916;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;160.17682301
5547916;1;4;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;160.17682301
5547920;1;1;1;80;70;1;1;7;;2;;;12;PANDEMIA;2;;2;;;;;2;1;09;3;70;65.370986062
5547920;1;5;1;80;70;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;70;65.370986062
5547922;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;78.75136927
5547922;1;4;1;80;70;1;1;6;;2;;;4;;2;;2;;;;;2;1;09;4;70;78.75136927
5547923;1;1;1;80;70;1;1;4;;2;;;4;;2;;2;;2;;700000;2;1;09;3;70;118.77343447
5547923;1;2;1;80;70;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;70;118.77343447
5547925;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;154.59402653
5547926;1;2;1;80;70;1;1;3;;2;;;9;;2;;2;;1;40;800000;2;1;09;4;70;147.81459723
5547926;1;3;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;147.81459723
5547927;1;1;1;80;70;1;1;3;;2;;;1;;2;;2;;1;35;400000;2;1;09;1.3;70;171.61709693
5547929;1;1;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;70;85.900861396
5547930;1;1;1;80;70;1;1;5;;2;;;8;;3;;2;;1;40;908526;3;1;09;4;70;83.648125054
5547930;1;3;1;80;70;1;1;4;;2;;;8;;2;;2;;;;;2;1;09;4;70;83.648125054
5547931;1;2;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;113.55652287
5547934;1;1;1;80;70;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;3;70;116.54782887
5547934;1;5;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;116.54782887
5547935;1;2;1;80;70;1;1;7;;2;;;2;;2;;2;;1;24;500000;2;1;09;1.2;70;89.722764684
5547935;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;1;48;908526;2;1;09;;70;89.722764684
5547935;1;4;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;89.722764684
5547937;1;1;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;160.00252557
5547937;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;160.00252557
5547939;1;2;1;80;70;1;1;8;;2;;;9;;2;;2;;2;;908526;2;1;09;1.4;70;71.971939973
5547939;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;71.971939973
5547941;1;2;1;80;70;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;70;126.65887431
5547942;1;1;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;70;128.86990887
5547943;1;2;1;80;70;1;1;3;;2;;;9;;2;;1;400000;;;;2;1;09;1.2;70;156.4495693
5547951;1;1;1;80;70;1;1;6;;2;;;1;;3;;2;;;;;3;1;09;2;70;93.004473803
5547951;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;1;35;700000;2;1;09;;70;93.004473803
5547951;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;1;30;800000;2;1;09;;70;93.004473803
5547953;1;2;1;80;70;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;4;70;112.45051233
5547954;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;104.1502671
5547954;1;4;1;80;70;1;2;;;;2;;;.;2;;2;;2;;800000;2;1;09;;70;104.1502671
5547957;1;4;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;131.17099623
5547958;1;1;1;80;70;1;2;;;;2;;;.;2;;2;;1;35;500000;2;1;09;;70;87.879593264
5547959;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;128.72405051
5547959;1;3;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;128.72405051
5547964;1;3;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;126.41200057
5547964;1;5;1;80;70;1;1;8;;2;;;1;;2;;2;;2;;600000;2;1;09;2;70;126.41200057
5547965;1;1;1;80;70;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;70;118.77343447
5547965;1;2;1;80;70;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;4;70;118.77343447
5547966;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;112.46508336
5547967;1;1;1;80;70;1;1;4;;2;;;8;;2;;2;;;;;2;1;09;4;70;69.746334374
5547972;1;4;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;105.25627765
5547973;1;2;1;80;70;1;2;;;;2;;;.;;;2;;;;;;1;09;;70;120.33595217
5547974;1;1;1;80;70;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;3;70;100.05295057
5547974;1;2;1;80;70;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;70;100.05295057
5547975;1;1;1;80;70;1;1;8;;2;;;9;;2;;2;;;;;2;1;09;4;70;87.879593264
5547979;1;1;1;80;73;1;1;7;;2;;;7;;2;;2;;;;;2;1;09;4;73;214.78116409
5547979;1;3;1;80;73;1;2;;;;2;;;.;;;2;;;;;;1;09;;73;214.78116409
5547980;1;1;1;80;73;1;1;7;;2;;;6;;2;;2;;1;40;600000;2;1;09;3;73;320.15365213
5547980;1;2;1;80;73;1;1;7;;1;;2;4;;2;;2;;2;;700000;2;1;09;4;73;320.15365213
5547980;1;4;1;80;73;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;73;320.15365213
5547981;1;2;1;80;73;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;73;164.88662538
5547985;1;1;1;80;73;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;73;330.90621092
5547986;1;1;1;80;73;1;1;5;;2;;;10;;3;;2;;;;;3;1;09;4;73;164.88662538
5547987;1;2;1;80;73;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;73;327.32573867
5547988;1;3;1;80;73;1;2;;;;2;;;.;;;2;;;;;;1;09;;73;288.99814876
5547988;1;4;1;80;73;1;2;;;;2;;;.;;;2;;;;;;1;09;;73;288.99814876
5547990;1;4;1;80;73;1;2;;;;2;;;.;;;2;;;;;;1;09;;73;324.48406671
5547990;1;6;1;80;73;1;1;3;;2;;;9;;2;;2;;;;;2;1;09;2;73;324.48406671
5547991;1;1;1;80;73;1;1;3;;2;;;8;;2;;2;;;;;2;1;09;4;73;164.88662538
5547991;1;2;1;80;73;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;73;164.88662538
5547993;1;2;1;80;73;1;2;;;;2;;;.;2;;2;;;;;2;1;09;;73;291.88449492
5547998;1;1;1;80;73;1;1;3;;2;;;4;;2;;2;;;;;2;1;09;4;73;268.40600805
5548001;1;1;1;80;73;1;1;4;;2;;;4;;3;;2;;;;;3;1;09;4;73;383.45903227
5548001;1;3;1;80;73;1;2;;;;2;;;.;;;2;;;;;;1;09;;73;383.45903227
5548001;1;5;1;80;73;1;1;4;;2;;;4;;2;;2;;;;;2;1;09;3;73;383.45903227
