DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011;P6030S1;P6030S3
1080504;1;4;1;10;2;2;1;12;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;54;7;54;373,313824813338;8;1996
1080504;1;5;1;10;2;1;1;4;3; ;1; ; ;3; ; ;1;2;2; ;1;0; ;54;0;54;373,313824813338;4;2004
1080505;1;1;1;10;1;1;1;50;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;449,409168573798;4;1958
1080505;1;2;1;10;2;2;1;43;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;449,409168573798;3;1966
1080505;1;3;1;10;3;1;1;21;3;6;1; ; ;3; ; ;2;1;1;1;6;3;2;54;14;54;449,409168573798;9;1987
1080505;1;4;1;10;4;2;1;19;3;6;1; ; ;3; ; ;2;1;1;1;6;3;2;54;14;54;449,409168573798;7;1989
1080505;1;5;1;10;5;1;1;17;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;449,409168573798;10;1991
1080506;1;1;1;10;1;1;1;54;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;465,827774201558;3;1955
1080507;1;1;1;10;1;1;1;49;1;3;1; ; ;2;1;40000;2;1;2; ;6;5;4;54;16;54;347,894782748988;10;1959
1080507;1;2;1;10;2;2;1;44;2;3;1; ; ;1;3;10000;2;1;2; ;5;11;2;54;11;54;347,894782748988;10;1964
1080507;1;3;1;10;3;2;1;19;3;6;1; ; ;1;5; ;2;1;1;1;6;3;2;54;14;54;347,894782748988;5;1989
1080507;1;4;1;10;2;1;1;15;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ;54;9;54;347,894782748988;11;1993
1080507;1;5;1;10;2;2;1;74;5;6;1; ; ;1;3;62000;2;2;2; ;1;0; ;54;0;54;347,894782748988;4;1934
1080508;1;1;1;10;1;1;1;29;1;3;1; ; ;1;5; ;2;1;1;1;6;3;3;54;14;54;399,790934840532;10;1979
1080508;1;2;1;10;1;2;1;29;2;3;1; ; ;1;1;32000;2;1;2; ;6;5;2;54;16;54;399,790934840532;5;1979
1080508;1;3;1;10;1;2;1;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;54;0;54;399,790934840532;3;2003
1080509;1;1;1;10;1;2;1;59;1;5;2;2; ; ; ; ;1;2;2; ;1;0; ;54;0;54;390,65264403562;6;1949
1080509;1;2;1;10;2;1;1;39;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;54;3;54;390,65264403562;8;1969
1080510;1;1;1;10;1;1;1;46;1;2;1; ; ;3; ; ;1;1;2; ;5;11;2;54;11;54;453,234541252418;5;1962
1080510;1;2;1;10;2;2;1;45;2;2;1; ; ;3; ; ;2;1;2; ;4;8; ;54;8;54;453,234541252418;1;1964
1080510;1;3;1;10;3;1;1;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;453,234541252418;4;1990
1080511;1;1;1;10;1;2;1;64;1;2;1; ; ;3; ; ;1;1;2; ;3;3; ;54;3;54;446,744026281176;8;1944
1080511;1;2;1;10;2;1;1;53;2;2;2;2; ; ; ; ;1;1;2; ;3;5; ;54;5;54;446,744026281176;3;1956
1080511;1;3;1;10;3;1;1;38;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;54;7;54;446,744026281176;8;1970
1080511;1;4;1;10;3;2;1;33;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;446,744026281176;1;1976
1080511;1;5;1;10;1;1;1;15;4;6;1; ; ;3; ; ;1;1;2; ;5;11;2;54;11;54;446,744026281176;6;1993
1080512;1;1;1;10;1;1;1;28;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;379,434379982295;11;1980
1080512;1;2;1;10;2;2;1;25;2;2;1; ; ;3; ; ;2;1;2; ;4;8; ;54;8;54;379,434379982295;9;1983
1080512;1;3;1;10;2;2;1;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;54;1;54;379,434379982295;11;2001
1080512;1;4;1;10;2;1;1;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;54;0;54;379,434379982295;3;2004
1080512;1;5;1;10;2;2;1;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;54; ;54;379,434379982295;5;2006
1080513;1;1;1;10;1;2;1;49;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;54;2;54;482,221572744959;3;1960
1080513;1;2;1;10;2;1;1;25;3;6;2;1;30; ; ; ;2;1;2; ;4;8; ;54;8;54;482,221572744959;11;1983
1080513;1;3;1;10;1;1;1;15;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;54;8;54;482,221572744959;4;1993
1080513;1;4;1;10;1;1;1;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;54;6;54;482,221572744959;4;1996
1080513;2;1;2;10;1;1;1;27;1;2;1; ; ;3; ; ;2;1;2; ;6;3;3;54;14;54;482,221572744959;7;1981
1080513;2;2;2;10;2;2;1;28;2;2;1; ; ;3; ; ;2;1;2; ;6;3;3;54;14;54;482,221572744959;12;1980
1080513;2;3;2;10;2;2;1;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;54; ;54;482,221572744959;4;2008
1080514;1;1;1;10;1;2;1;28;1;4;2;1;24; ; ; ;2;1;2; ;3;5; ;54;5;54;364,958466293626;10;1980
1080514;1;2;1;10;1;1;1;3;3; ;2;1;24; ; ; ;2;2;2; ;1;0; ;54;0;54;364,958466293626;10;2005
1080516;1;1;1;10;1;1;1;37;1;2;2;2; ; ; ; ;2;1;2; ;3;5; ;54;5;54;394,950036147592;4;1971
1080516;1;2;1;10;2;2;1;23;2;2;2;2; ; ; ; ;1;1;2; ;4;6; ;54;6;54;394,950036147592;9;1985
1080516;1;3;1;10;2;1;1;11;3;6;2;1;12; ; ; ;1;1;1;1;3;4; ;54;4;54;394,950036147592;6;1997
1080516;1;4;1;10;2;1;1;10;3;6;2;1;12; ; ; ;1;1;1;1;3;4; ;54;4;54;394,950036147592;7;1998
1080516;1;5;1;10;2;2;1;3;3; ;2;2; ; ; ; ;1;2;2; ;1;0; ;54;0;54;394,950036147592;9;2005
1080516;1;6;1;10;2;2;1;1;3; ;2;2; ; ; ; ;1; ; ; ; ; ; ;54; ;54;394,950036147592;9;2007
1080518;1;1;1;10;1;1;1;35;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;54;9;54;372,686584087518;7;1973
1080518;1;2;1;10;2;2;1;28;2;2;2;1;24; ; ; ;2;1;2; ;4;6; ;54;6;54;372,686584087518;3;1980
1080518;1;3;1;10;2;2;1;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;54;2;54;372,686584087518;2;2001
1080518;1;4;1;10;2;2;1;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;54;0;54;372,686584087518;10;2002
1080519;1;1;1;10;1;1;1;30;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;54;5;54;435,663145864066;4;1978
1080519;1;2;1;10;2;2;1;24;2;3;1; ; ;1;1;32000;2;1;2; ;6;3;3;54;14;54;435,663145864066;7;1984
1080520;1;1;1;10;1;1;1;24;1;6;1; ; ;1;3;62000;2;1;1;1;6;4;2;54;15;54;449,821670324608;2;1985
1080520;1;2;1;10;2;1;1;19;5;6;1; ; ;1;5; ;2;1;1;1;6;0;2;54;11;54;449,821670324608;10;1989
1080521;1;1;1;10;1;2;1;67;1;5;1; ; ;1;5; ;2;1;2; ;3;2; ;54;2;54;321,968028840925;6;1941
1080522;1;1;1;10;1;2;1;53;1;6;1; ; ;3; ; ;1;1;2; ;6;3;3;54;14;54;358,210670398849;4;1955
1080523;1;1;1;10;1;2;1;78;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;321,968028840925;5;1930
1080524;1;1;1;10;1;1;1;36;1;3;1; ; ;2;2;90000;2;1;2; ;5;11;2;54;11;54;372,686584087518;6;1972
1080524;1;2;1;10;2;2;1;38;2;3;1; ; ;2;5; ;2;1;2; ;5;11;2;54;11;54;372,686584087518;10;1970
1080524;1;3;1;10;1;2;1;10;3;6;1; ; ;2;5; ;2;1;1;2;3;3; ;54;3;54;372,686584087518;1;1999
1080524;1;4;1;10;1;2;1;3;3; ;1; ; ;2;5; ;2;2;1;2;2;0; ;54;0;54;372,686584087518;9;2005
1080526;1;1;1;10;1;1;1;27;1;3;2;1;2; ; ; ;2;1;2; ;3;5; ;54;5;54;433,643081488322;8;1981
1080526;1;2;1;10;2;2;1;26;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;433,643081488322;3;1982
1080526;1;3;1;10;1;1;1;3;3; ;2;1;2; ; ; ;2;2;1;2;2;0; ;54;0;54;433,643081488322;5;2005
1080527;1;1;1;10;2;1;1;48;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;402,713358056689;6;1960
1080527;1;2;1;10;2;2;1;46;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;402,713358056689;2;1963
1080527;1;3;1;10;2;1;1;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;54;5;54;402,713358056689;1;1995
1080527;1;4;1;10;2;1;1;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;54;5;54;402,713358056689;5;1997
1080527;1;5;1;10;5;2;1;20;3;4;1; ; ;3; ; ;2;1;2; ;4;8; ;54;8;54;402,713358056689;10;1988
1080527;1;6;1;10;5;2;1;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;54; ;54;402,713358056689;6;2007
1080528;1;1;1;10;1;1;1;50;1;5;1; ; ;3; ; ;2;1;2; ;4;7; ;54;7;54;500,522388380143;2;1959
1080528;1;2;1;10;2;2;1;22;3;6;1; ; ;2;5; ;2;1;1;1;6;5;2;54;16;54;500,522388380143;10;1986
1080528;1;3;1;10;3;1;1;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;500,522388380143;6;1988
1080528;2;1;2;10;1;1;1;25;1;3;2;1;5; ; ; ;2;1;2; ;5;11;2;54;11;54;500,522388380143;4;1983
1080528;2;2;2;10;2;2;1;22;2;3;2;1;5; ; ; ;2;1;2; ;5;11;2;54;11;54;500,522388380143;12;1986
1080529;1;1;1;10;1;1;1;51;1;3;1; ; ;1;1;20000;2;1;2; ;4;7; ;54;7;54;396,730657256053;8;1957
1080529;1;2;1;10;2;2;1;54;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;54;9;54;396,730657256053;3;1955
1080529;1;3;1;10;1;2;1;23;3;6;1; ; ;1;5; ;2;1;1;1;6;4;2;54;15;54;396,730657256053;5;1985
1080530;1;1;1;10;1;2;1;58;1;5;1; ; ;1;2;112000;2;1;2; ;3;5; ;54;5;54;255,518687729088;2;1951
1080530;1;2;1;10;1;2;1;29;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;54;11;54;255,518687729088;2;1980
1080530;1;3;1;10;3;2;1;37;3;3;1; ; ;1;5; ;2;1;2; ;5;11;2;54;11;54;255,518687729088;7;1971
1080530;1;4;1;10;4;1;1;43;5;3;2;1;12; ; ; ;1;1;2; ;6;5;4;54;16;54;255,518687729088;7;1965
1080530;1;5;1;10;3;2;1;12;4;6;1; ; ;1;5; ;2;1;1;1;4;6; ;54;6;54;255,518687729088;6;1996
1080530;1;6;1;10;3;2;1;9;4; ;1; ; ;1;5; ;2;1;1;1;3;4; ;54;4;54;255,518687729088;6;1999
1080531;1;1;1;10;2;1;1;78;1;3;1; ; ;1;5; ;2;1;2; ;3;4; ;54;4;54;466,308641207284;5;1930
1080531;1;2;1;10;2;2;1;70;2;3;1; ; ;1;1;20000;2;1;2; ;4;8; ;54;8;54;466,308641207284;5;1938
1080531;1;3;1;10;2;2;1;46;3;5;1; ; ;1;1;20000;2;1;2; ;5;11;2;54;11;54;466,308641207284;9;1962
1080531;1;4;1;10;2;1;1;21;4;6;2;1;36; ; ; ;2;1;1;1;6;4;2;54;15;54;466,308641207284;9;1987
1080531;1;5;1;10;2;1;1;16;4;6;1; ; ;1;5; ;2;1;2; ;5;11;2;54;11;54;466,308641207284;5;1992
1080531;1;6;1;10;2;2;1;14;4;6;1; ; ;1;5; ;2;1;1;1;5;10;1;54;10;54;466,308641207284;5;1994
1080532;1;1;1;10;1;2;1;22;1;6;2;1;8; ; ; ;2;1;1;2;6;0;2;54;11;54;380,474122458924;4;1986
1080532;1;2;1;10;1;1;1;3;3; ;2;2; ; ; ; ;2;2;1;2;2;0; ;54;0;54;380,474122458924;12;2005
1080532;1;3;1;10;1;1;1;1;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;54; ;54;380,474122458924;8;2007
1080533;1;1;1;10;1;1;1;40;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;432,877986394181;2;1969
1080533;1;2;1;10;2;2;1;41;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;54;4;54;432,877986394181;5;1967
1080533;1;3;1;10;3;1;1;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;432,877986394181;1;1991
1080533;1;4;1;10;2;1;1;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;54;0;54;432,877986394181;9;2004
1080533;1;5;1;10;2;2;1;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;54; ;54;432,877986394181;7;2008
1080534;1;1;1;10;1;2;1;33;1;5;1; ; ;1;1;12900;2;1;2; ;5;11;2;54;11;54;297,881413723865;11;1975
1080534;1;2;1;10;1;2;1;15;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;54;9;54;297,881413723865;5;1993
1080534;1;3;1;10;1;2;1;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;54;7;54;297,881413723865;10;1995
1080535;1;1;1;10;1;1;1;64;1;4;2;1;36; ; ; ;2;1;2; ;3;4; ;54;4;54;533,720449464126;3;1945
1080535;1;2;1;10;2;2;1;23;3;2;2;2; ; ; ; ;2;1;2; ;5;11;2;54;11;54;533,720449464126;12;1985
1080535;1;3;1;10;3;1;1;24;5;2;2;1;48; ; ; ;2;1;2; ;4;8; ;54;8;54;533,720449464126;1;1985
1080535;1;4;1;10;2;2;1;1;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;54; ;54;533,720449464126;3;2007
1080535;1;5;1;10;2;1;1;1;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;54; ;54;533,720449464126;3;2007
1080536;1;1;1;10;1;2;1;59;1;4;1; ; ;1;3;67000;2;1;2; ;3;5; ;54;5;54;321,968028840925;7;1949
1080538;1;1;1;10;1;2;1;50;1;2;1; ; ;1;3;14000;2;1;2; ;5;11;2;54;11;54;518,969888392969;3;1959
1080538;1;2;1;10;2;1;1;55;2;2;2;2; ; ; ; ;2;1;2; ;4;8; ;54;8;54;518,969888392969;1;1954
1080539;1;1;1;10;1;2;1;38;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;54;5;54;307,689487203121;4;1970
1080539;1;2;1;10;2;2;1;19;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ;54;9;54;307,689487203121;2;1990
1080539;1;3;1;10;1;2;1;0;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;54; ;54;307,689487203121;12;2008
1080539;1;4;1;10;1;1;1;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;54; ;54;307,689487203121;1;2009
1080540;1;1;1;10;1;1;1;23;1;1;1; ; ;1;1;25000;2;1;1;2;6;2;2;54;13;54;316,122591786561;12;1985
1080540;1;2;1;10;2;2;1;25;2;1;1; ; ;1;1;50000;2;1;2; ;5;11;2;54;11;54;316,122591786561;6;1983
1080540;1;3;1;10;2;1;1;4;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;54;0;54;316,122591786561;8;2004
1080540;1;4;1;10;4;2;1;63;5;5;2;1;1; ; ; ;2;1;2; ;5;11;2;54;11;54;316,122591786561;1;1946
1080541;1;1;1;10;1;1;1;42;1;3;2;1;24; ; ; ;2;1;2; ;5;11;2;54;11;54;433,643081488322;5;1966
1080541;1;2;1;10;2;2;1;46;2;3;2;1;24; ; ; ;1;1;2; ;4;6; ;54;6;54;433,643081488322;11;1962
1080541;1;3;1;10;1;1;1;11;3;6;2;1;24; ; ; ;2;1;1;1;3;4; ;54;4;54;433,643081488322;3;1998
1080542;1;1;1;10;1;1;1;62;1;2;1; ; ;1;5; ;2;1;2; ;3;5; ;54;5;54;439,204290454271;5;1946
1080542;1;2;1;10;2;2;1;58;2;2;1; ; ;1;5; ;2;2;2; ;1;0; ;54;0;54;439,204290454271;11;1950
1080542;1;3;1;10;3;2;1;28;3;6;1; ; ;1;1;17000;2;1;1;2;6;5;4;54;16;54;439,204290454271;4;1980
1080542;1;4;1;10;4;1;1;24;4;6;2;2; ; ; ; ;2;1;1;1;6;4;2;54;15;54;439,204290454271;9;1984
1080542;1;5;1;10;4;2;1;14;4;6;2;2; ; ; ; ;2;1;1;1;4;6; ;54;6;54;439,204290454271;11;1994
1080542;1;6;1;10;4;1;1;13;4;6;2;2; ; ; ; ;2;1;1;1;4;6; ;54;6;54;439,204290454271;10;1995
1080542;1;7;1;10;4;2;1;7;4; ;2;2; ; ; ; ;2;2;2; ;3;1; ;54;1;54;439,204290454271;1;2002
1080543;1;1;1;10;1;1;1;63;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;54;4;54;557,902377000982;9;1945
1080545;1;1;1;10;1;2;1;80;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;711,914878469975;11;1928
1080545;2;1;2;10;1;1;1;23;1;2;2;1;36; ; ; ;2;1;2; ;3;4; ;54;4;54;711,914878469975;4;1985
1080545;2;2;2;10;2;2;1;29;2;2;2;2; ; ; ; ;2;1;2; ;3;5; ;54;5;54;711,914878469975;6;1979
1080545;2;3;2;10;2;1;1;13;3;6;2;2; ; ; ; ;2;1;1;1;3;4; ;54;4;54;711,914878469975;3;1996
1080545;2;4;2;10;2;1;1;9;3; ;2;2; ; ; ; ;2;1;1;1;3;3; ;54;3;54;711,914878469975;12;1999
1080545;2;5;2;10;2;1;1;3;3; ;2;2; ; ; ; ;2;2;2; ;1;0; ;54;0;54;711,914878469975;5;2005
1080545;2;6;2;10;2;1;1;1;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;54; ;54;711,914878469975;12;2007
1080546;1;1;1;10;1;2;1;21;1;4;1; ; ;3; ; ;2;1;1;1;4;0; ;54;5;54;679,748359832713;6;1987
1080546;1;2;1;10;1;2;1;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;54;0;54;679,748359832713;10;2004
1080547;1;1;1;10;1;2;1;30;1;4;1; ; ;1;1;19000;2;1;2; ;3;5; ;54;5;54;662,212639291671;5;1978
1080547;1;2;1;10;1;2;1;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;54;3;54;662,212639291671;12;1998
1080550;1;1;1;10;1;2;1;49;1;5;1; ; ;1;2;260000;2;1;2; ;4;8; ;54;8;54;358,210670398849;6;1959
1080551;1;1;1;10;1;1;1;38;1;3;1; ; ;1;1;47200;2;1;2; ;6;5;4;54;16;54;676,222792928295;3;1971
1080551;1;2;1;10;2;2;1;32;2;3;1; ; ;1;3;115000;2;1;2; ;6;6;5;54;17;54;676,222792928295;1;1977
1080551;1;3;1;10;2;1;1;7;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;54;2;54;676,222792928295;4;2001
1080551;1;4;1;10;1;2;1;4;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;54;0;54;676,222792928295;9;2004
1080551;1;5;1;10;1;1;1;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;676,222792928295;4;2007
1080551;1;6;1;10;6;2;1;68;5;3;1; ; ;1;5; ;2;1;2; ;3;2; ;54;2;54;676,222792928295;9;1940
1080552;1;1;1;10;1;2;1;25;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;54;11;54;675,708231081225;4;1983
1080552;1;2;1;10;1;1;1;4;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;54;0;54;675,708231081225;4;2004
1080552;1;3;1;10;1;2;1;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;675,708231081225;9;2008
1080553;1;1;1;10;1;1;1;39;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ;54;6;54;479,57379691129;8;1969
1080553;1;2;1;10;2;2;1;41;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;54;4;54;479,57379691129;1;1968
1080553;1;3;1;10;2;1;1;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;54;9;54;479,57379691129;1;1994
1080553;1;4;1;10;2;1;1;16;9;6;2;2; ; ; ; ;2;1;1;1;4;8; ;54;8;54;479,57379691129;2;1993
1080554;1;1;1;10;1;1;1;35;1;2;1; ; ;1;1;11800;2;1;1;1;4;9; ;54;9;54;423,069912914926;7;1973
1080554;1;2;1;10;2;2;1;46;2;2;1; ; ;1;5; ;2;1;2; ;3;2; ;54;2;54;423,069912914926;3;1963
1080554;1;3;1;10;3;2;1;22;3;6;2;1;36; ; ; ;2;1;2; ;5;11;2;54;11;54;423,069912914926;3;1987
1080554;1;4;1;10;2;1;1;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;54;7;54;423,069912914926;11;1995
1080555;1;1;1;10;1;2;1;23;1;4;2;1;2; ; ; ;2;1;2; ;5;11;2;54;11;54;312,769829163343;11;1985
1080555;1;2;1;10;1;2;1;3;3; ;2;1;2; ; ; ;2;2;2; ;1;0; ;54;0;54;312,769829163343;8;2005
1080555;1;3;1;10;1;2;1;1;3; ;2;1;2; ; ; ;2; ; ; ; ; ; ;54; ;54;312,769829163343;3;2007
1080556;1;1;1;10;1;1;1;67;1;3;1; ; ;1;2;96000;2;1;2; ;4;8; ;54;8;54;604,090373347485;11;1941
1080556;1;2;1;10;2;2;1;57;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ;54;7;54;604,090373347485;4;1951
1080556;1;3;1;10;3;1;1;25;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;54;11;54;604,090373347485;7;1983
1080556;1;4;1;10;4;1;1;22;3;6;1; ; ;1;5; ;2;1;2; ;4;6; ;54;6;54;604,090373347485;2;1987
1080556;1;5;1;10;5;1;1;18;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;54;8;54;604,090373347485;6;1990
1080557;1;1;1;10;1;1;1;43;1;3;1; ; ;2;1;98;2;1;2; ;5;11;2;54;11;54;339,461678165547;2;1966
1080557;1;2;1;10;2;2;1;46;2;3;1; ; ;2;5; ;2;1;2; ;5;11;2;54;11;54;339,461678165547;5;1962
1080557;1;3;1;10;3;2;1;16;3;6;1; ; ;2;5; ;2;1;1;1;5;11;2;54;11;54;339,461678165547;4;1992
1080557;1;4;1;10;2;2;1;13;3;6;1; ; ;2;5; ;2;1;1;1;4;7; ;54;7;54;339,461678165547;1;1996
1080557;1;5;1;10;2;2;1;8;3; ;1; ; ;2;5; ;2;1;1;1;3;2; ;54;2;54;339,461678165547;12;2000
1080558;1;1;1;10;1;2;1;66;1;5;1; ; ;1;2;60000;2;1;2; ;5;11;2;54;11;54;342,461847445434;9;1942
1080558;1;2;1;10;2;1;1;23;3;6;2;2; ; ; ; ;2;1;1;1;6;1;2;54;12;54;342,461847445434;10;1985
1080558;1;3;1;10;3;2;1;42;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;342,461847445434;9;1966
1080558;1;4;1;10;3;1;1;15;4;6;2;2; ; ; ; ;2;1;1;1;4;9; ;54;9;54;342,461847445434;5;1993
1080558;1;5;1;10;3;1;1;10;4;6;2;2; ; ; ; ;2;1;1;1;3;4; ;54;4;54;342,461847445434;9;1998
1080559;1;1;1;10;1;2;1;54;1;6;1; ; ;3; ; ;2;1;2; ;6;3;3;54;14;54;321,555527090115;5;1954
1080559;1;2;1;10;2;2;1;83;5;5;2;1;72; ; ; ;2;1;2; ;3;2; ;54;2;54;321,555527090115;6;1925
1080559;1;3;1;10;3;1;1;54;5;6;2;1;120; ; ; ;2;1;2; ;4;9; ;54;9;54;321,555527090115;9;1954
1080559;1;4;1;10;4;2;1;18;5;6;2;1;3; ; ; ;2;1;2; ;5;11;2;54;11;54;321,555527090115;7;1990
1080560;1;1;1;10;1;2;1;28;1;2;1; ; ;1;3;62150;2;1;2; ;3;5; ;54;5;54;385,201853977957;7;1980
1080560;1;2;1;10;1;1;1;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;54;2;54;385,201853977957;6;2000
1080560;1;3;1;10;1;1;1;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;385,201853977957;3;2006
1080560;1;4;1;10;1;1;1;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;385,201853977957;1;2009
1080560;1;5;1;10;1;1;1;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;385,201853977957;1;2009
1080561;1;1;1;10;1;1;1;24;1;1;1; ; ;3; ; ;2;1;2; ;5;10;1;54;10;54;393,317786328243;10;1984
1080561;1;2;1;10;1;2;1;16;2;1;1; ; ;1;5; ;2;1;1;1;4;8; ;54;8;54;393,317786328243;2;1993
1080562;1;1;1;10;1;2;1;27;1;2;1; ; ;1;5; ;2;1;2; ;3;3; ;54;3;54;337,854115540613;6;1981
1080562;1;2;1;10;1;1;1;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;337,854115540613;1;2007
1080562;1;3;1;10;1;2;1;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;54; ;54;337,854115540613;10;2008
1080563;1;1;1;10;1;2;1;54;1;4;1; ; ;3; ; ;2;1;2; ;3;1; ;54;1;54;413,536957550263;12;1954
1080563;1;2;1;10;2;1;1;36;3;3;2;2; ; ; ; ;2;1;2; ;3;4; ;54;4;54;413,536957550263;12;1972
1080563;1;3;1;10;3;2;1;26;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;54;11;54;413,536957550263;12;1982
1080563;1;4;1;10;1;1;1;15;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;54;10;54;413,536957550263;11;1993
1080563;1;5;1;10;1;2;1;5;4; ;1; ; ;3; ; ;2;1;1;1;2;0; ;54;0;54;413,536957550263;6;2003
1080563;1;6;1;10;6;1;1;16;7;6;1; ; ;3; ; ;2;1;1;1;6;0;2;54;11;54;413,536957550263;7;1992
1080564;1;1;1;10;1;1;1;51;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ;54;4;54;324,848380840663;7;1957
1080564;1;2;1;10;2;2;1;53;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;54;7;54;324,848380840663;6;1955
1080564;1;3;1;10;3;1;1;16;3;1;2;2; ; ; ; ;2;1;2; ;4;6; ;54;6;54;324,848380840663;8;1992
1080564;1;4;1;10;3;2;1;17;5;1;1; ; ;3; ; ;2;1;2; ;5;10;1;54;10;54;324,848380840663;11;1991
1080564;1;5;1;10;1;2;1;33;3;4;2;2; ; ; ; ;2;1;2; ;3;5; ;54;5;54;324,848380840663;12;1975
1080564;1;6;1;10;6;2;1;27;3;4;2;1;36; ; ; ;2;1;2; ;4;6; ;54;6;54;324,848380840663;5;1981
1080564;1;7;1;10;1;1;1;7;4; ;2;2; ; ; ; ;2;2;1;1;2;0; ;54;0;54;324,848380840663;2;2002
1080564;1;8;1;10;1;2;1;3;4; ;2;2; ; ; ; ;2;2;2; ;1;0; ;54;0;54;324,848380840663;12;2005
